Unnamed: 0,1_상암차고지(가상),2_월드컵파크7단지,3_상암고등학교,4_월드컵파크5단지,5_상암DMC홍보관.YTN,6_상암초등학교,7_상암휴먼시아아파트,8_월드컵경기장북측,9_월드컵경기장서측.문화비축기지,10_마포농수산물시장.월드컵공원,11_마포구청,12_마포중앙도서관,13_성산2교,14_연희104고지앞.구성산회관,15_서대문우체국,16_연세대앞,17_세브란스병원앞,18_이대후문,19_사직단,20_서울경찰청.경복궁역,21_경복궁,22_안국역.종로경찰서.인사동,23_창덕궁.우리소리박물관,24_창덕궁.서울돈화문국악당,25_원남동사거리,26_현대그룹빌딩,27_방송통신대.이화장,28_혜화역.마로니에공원,29_혜화역.동성중고(장면총리가옥),30_삼선교.한성대학교.조소앙활동터,31_돈암사거리.성신여대입구,32_미아리고개.미아리예술극장,33_길음뉴타운,34_월곡뉴타운,35_미아사거리역,36_도봉세무서.성북시장,37_미아역.신일중고,38_수유시장.성신여대미아캠퍼스앞,39_수유역.강북구청,40_강북구청,41_수유중앙시장,42_대한병원,43_수유시장.성신여대미아캠퍼스앞,44_미아역.신일중고,45_도봉세무서.성북시장,46_미아사거리역,47_월곡뉴타운,48_길음뉴타운,49_미아리고개.미아리예술극장,50_돈암사거리.성신여대입구,51_삼선교.한성대학교,52_혜화동로터리.여운형활동터,53_명륜3가.성대입구,54_창경궁.서울대학교병원,55_창덕궁,56_안국역.종로경찰서.서울공예박물관,57_덕성여중고,58_사직동주민센터,59_사직단.어린이도서관,60_이대후문,61_세브란스병원앞,62_연세대앞,63_서대문우체국,64_연희104고지앞.구성산회관,65_성산2교,66_성산동,67_마포구청.성산자동차검사소,68_월드컵경기장남측.월드컵공원,69_월드컵경기장서측.문화비축기지,70_월드컵경기장북측,71_상암휴먼시아아파트,72_상암초등학교,73_상암DMC홍보관.YTN,74_누리꿈스퀘어.MBC,75_월드컵파크5단지.상암중고등학교입구,76_월드컵파크7단지,77_상암차고지(가상)
2022-03-10 19:00:00,0,2,3,5,11,13,18,17,16,14,13,15,16,13,13,16,19,23,20,26,28,29,35,36,41,40,34,31,33,30,29,24,22,22,16,15,13,16,10,4,4,2,7,4,4,6,7,8,5,7,8,7,11,12,13,19,19,24,25,22,19,19,14,16,15,14,10,9,0,8,7,5,4,2,1,0,0
2022-03-10 20:00:00,0,0,2,4,8,9,3,8,8,9,6,7,6,9,8,8,12,21,19,17,18,16,16,0,18,15,17,16,18,17,15,15,14,11,12,11,12,10,8,4,2,0,3,0,4,6,9,8,3,7,5,6,10,7,9,11,11,15,16,15,14,13,9,9,6,8,4,5,4,5,0,2,0,4,2,0,0
2022-03-10 21:00:00,0,1,2,5,8,9,7,6,0,8,8,7,9,9,12,16,19,19,20,20,21,22,24,26,26,18,27,28,27,25,20,11,18,17,13,10,13,9,6,1,2,1,3,2,1,2,5,8,6,5,8,9,14,11,13,14,16,19,19,19,16,15,13,10,8,6,5,8,4,7,6,4,2,3,0,0,0
2022-03-10 22:00:00,0,1,2,4,5,4,6,5,0,4,7,2,9,9,4,12,13,17,16,19,18,23,28,18,28,23,23,24,24,25,22,14,19,16,9,8,9,7,5,2,2,4,4,4,3,4,4,5,2,6,9,10,17,17,18,19,17,23,14,19,17,15,11,12,11,8,3,4,0,1,1,3,0,2,1,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,10,0,11,0,7,0,0,8,10,0,11,12,15,17,15,14,13,12,11,4,10,6,4,2,3,4,4,4,3,4,5,4,5,8,7,12,14,14,17,17,17,11,14,15,11,9,9,5,5,3,1,0,0,2,1,0,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,1,2,0,2,2,0,0,2,6,9,8,9,3,8,6,5,8,7,8,7,5,5,4,5,9,5,8,11,16,16,18,17,18,15,16,13,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,2,0,2,1,2,3,0,2,11,0,3,8,7,9,9,7,7,9,10,11,4,0,10,9,13,13,9,15,15,16,14,14,17,16,17,14,5,4,4,5,7,8,9,11,12,12,14,14,15,15,10,4,17,0,14,11,10,10,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,1,0,1,0,2,1,0,2,1,4,6,7,8,8,9,7,10,8,11,5,6,6,0,5,5,5,4,4,4,5,3,13,13,12,11,9,3,2,1,7,6,16,18,17,22,25,28,27,29,32,32,18,21,19,17,17,17,15,15,11,10,2,7,0,9,6,2,5,3,5,4,3,3,1,0,0
2022-03-11 07:00:00,0,2,1,3,3,6,8,6,5,9,13,17,22,30,31,33,33,36,29,28,23,26,21,20,11,8,8,0,5,9,8,9,9,4,8,7,6,4,2,4,21,25,25,31,32,30,33,41,40,37,38,44,46,50,36,33,31,29,30,23,19,18,17,18,15,14,14,15,7,14,13,4,10,6,1,0,0
2022-03-11 08:00:00,1,1,4,7,10,12,7,0,11,10,10,13,20,31,37,37,38,40,38,30,22,28,30,29,22,16,8,7,7,6,8,7,8,8,7,4,6,5,2,3,18,23,31,35,39,46,51,62,61,59,65,63,63,60,52,50,44,39,37,32,27,25,24,24,21,20,24,26,26,27,27,22,17,9,1,0,0
2022-03-11 09:00:00,0,2,2,3,4,8,3,4,1,7,9,13,12,16,18,19,20,19,18,16,15,14,15,16,15,9,8,6,7,8,7,7,9,10,8,6,6,6,4,4,5,7,11,15,18,24,24,28,32,37,37,39,38,37,30,29,28,26,25,20,18,18,17,13,11,12,11,12,11,11,11,10,7,4,0,0,0
2022-03-11 10:00:00,0,1,2,4,4,5,4,0,5,7,10,11,12,10,10,11,12,13,11,11,13,13,15,13,12,9,7,8,8,3,9,0,9,6,8,6,6,6,2,2,3,3,7,10,12,16,15,16,18,20,20,21,18,22,18,20,19,22,22,17,14,12,7,7,5,8,10,12,0,3,11,10,7,2,0,0,0
2022-03-11 11:00:00,0,1,2,2,4,5,2,4,4,4,11,10,10,12,13,13,14,18,17,14,13,15,11,0,11,17,11,14,14,12,11,12,11,8,5,0,3,4,3,3,5,3,7,8,7,14,17,18,19,20,21,21,24,25,26,24,23,18,19,12,15,14,6,11,10,8,8,7,4,2,3,2,1,0,0,0,0
2022-03-11 12:00:00,0,1,5,7,8,7,8,10,11,10,14,8,9,8,9,12,14,18,16,15,15,16,20,19,10,16,16,15,19,15,14,19,18,16,12,8,7,10,6,4,6,6,7,10,11,10,13,15,14,16,17,18,17,18,18,17,15,17,19,16,13,12,11,10,9,7,8,9,5,8,4,6,3,2,1,0,0
2022-03-11 13:00:00,0,0,3,4,2,3,6,0,5,8,10,11,13,14,16,19,19,21,22,25,26,25,17,18,26,24,15,22,20,17,18,16,15,12,12,12,9,6,4,1,4,6,13,14,13,12,13,17,16,15,16,20,23,24,27,27,24,22,25,17,16,12,10,13,11,10,9,9,6,8,5,4,2,1,0,0,0
2022-03-11 14:00:00,1,1,2,2,7,9,6,7,7,5,10,8,10,10,13,16,17,20,18,19,10,16,15,7,14,13,13,14,21,17,15,13,12,11,11,13,10,8,5,3,4,3,9,8,7,11,12,11,16,15,15,16,20,22,19,15,16,17,15,21,17,16,15,15,13,13,10,9,8,0,7,4,4,5,1,0,0
2022-03-11 15:00:00,1,2,0,5,6,9,5,6,6,9,14,13,14,15,14,19,22,24,26,32,31,32,33,33,32,30,17,15,15,18,19,21,18,14,9,8,8,8,6,4,2,2,11,13,13,11,14,16,17,15,16,12,18,20,17,23,21,22,25,23,19,20,19,14,10,6,6,5,0,4,3,3,1,1,1,0,0
2022-03-11 16:00:00,0,1,4,4,9,7,11,8,8,13,13,15,18,16,17,16,28,29,25,29,30,35,37,36,36,36,33,32,30,35,35,38,37,30,22,22,18,15,9,5,5,4,5,6,7,7,7,9,9,9,10,12,13,16,23,29,29,27,28,26,23,19,18,16,11,9,8,7,6,3,6,4,0,0,2,0,0
2022-03-11 17:00:00,0,3,4,7,9,6,9,10,11,11,16,18,17,17,21,28,31,41,36,37,34,33,36,34,35,38,31,28,28,23,28,22,21,16,14,9,13,13,8,5,4,1,13,9,9,16,20,21,18,16,17,14,16,25,23,24,27,26,26,27,26,25,24,21,18,14,10,8,7,6,7,6,5,3,1,0,0
2022-03-11 18:00:00,0,2,8,12,22,25,27,25,26,27,25,24,27,30,32,37,39,41,33,34,38,38,41,37,43,44,37,32,35,40,39,35,28,26,29,23,21,15,7,7,5,0,12,15,14,13,13,12,13,13,14,21,26,37,32,39,34,42,39,35,31,31,32,30,24,19,11,9,0,7,4,4,3,2,0,0,0
2022-03-11 19:00:00,0,2,5,8,14,16,15,14,7,18,15,14,15,22,13,28,15,27,26,28,29,30,33,31,38,35,30,32,28,25,39,34,28,34,27,24,24,22,13,6,2,0,6,6,7,6,9,11,9,9,10,11,13,14,13,15,17,24,22,21,17,17,19,17,14,12,9,8,4,0,7,6,6,5,4,0,0
2022-03-11 20:00:00,0,0,2,3,5,5,3,6,0,8,10,11,11,8,9,10,10,13,13,14,18,19,19,0,20,13,10,21,20,19,12,16,13,15,15,14,13,11,7,5,2,1,5,3,4,8,7,7,5,8,9,11,14,14,15,14,15,13,14,15,8,15,11,10,8,8,6,6,3,0,4,2,1,1,2,0,0
2022-03-11 21:00:00,0,1,2,4,8,9,10,0,0,5,7,8,9,8,9,14,19,20,19,18,20,19,18,12,16,15,18,14,19,18,19,16,15,14,14,13,10,8,6,5,3,3,4,0,3,4,7,3,0,4,8,13,18,17,16,19,21,21,22,21,18,16,14,14,10,13,8,7,0,2,6,4,2,1,2,0,0
2022-03-11 22:00:00,1,0,6,7,1,2,8,0,0,7,4,6,6,8,8,9,14,15,13,23,23,26,19,27,18,18,24,19,23,22,24,23,19,19,15,14,11,10,5,3,2,0,5,10,10,8,6,6,4,8,9,8,12,14,18,21,9,23,27,24,23,19,15,14,12,10,7,8,0,7,6,4,2,3,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,17,4,0,18,0,0,16,15,18,21,22,24,21,19,13,15,13,13,9,7,5,3,2,4,4,2,6,7,6,6,9,12,8,15,16,17,18,20,20,19,18,15,11,11,9,7,4,2,2,0,0,1,0,0,1,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,1,1,0,0,0,4,8,7,5,5,6,5,6,4,10,0,9,4,0,3,8,4,10,4,14,7,15,14,13,9,8,11,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,1,1,0,0,2,3,0,0,2,6,1,8,8,7,8,5,3,3,4,4,6,5,4,4,7,15,13,4,19,21,18,20,19,18,16,17,12,3,1,5,5,4,5,5,6,4,5,0,4,7,0,5,0,5,4,4,3,5,4,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,0,2,0,3,1,0,0,4,0,4,3,4,3,4,5,4,4,3,5,4,3,5,0,2,0,2,0,1,3,4,2,0,3,0,0,2,2,3,1,4,2,5,5,5,8,10,12,13,12,11,9,5,11,9,5,10,10,11,8,7,6,4,3,3,5,4,3,3,2,0,0,0,2,1,0,0
2022-03-12 07:00:00,1,1,2,2,0,5,5,0,1,3,5,6,8,8,9,8,9,0,1,2,3,4,0,0,1,4,3,0,0,5,4,0,3,2,1,1,4,3,2,2,6,0,6,6,5,7,9,11,12,11,12,13,15,13,15,13,9,11,10,8,6,5,4,4,3,5,5,4,4,0,0,3,3,2,1,0,0
2022-03-12 08:00:00,0,2,3,2,2,3,3,0,3,2,6,7,5,6,7,8,5,5,7,7,6,8,8,7,7,5,4,4,3,7,6,5,6,5,3,3,3,2,1,0,8,9,11,12,15,14,15,10,11,10,10,10,10,8,8,10,8,13,14,12,8,7,6,5,4,5,5,4,0,6,0,3,3,1,0,0,0
2022-03-12 09:00:00,0,1,2,2,3,6,6,0,5,8,9,13,14,18,17,17,17,15,16,11,10,10,12,0,10,8,9,9,10,10,8,10,10,9,6,5,4,3,3,3,6,10,13,16,9,19,20,20,22,21,22,24,24,23,19,16,15,11,10,8,8,6,6,6,5,6,7,6,3,7,0,7,4,2,1,0,0
2022-03-12 10:00:00,1,0,3,3,2,7,6,0,0,7,9,12,14,12,14,10,15,13,13,13,9,11,12,10,6,11,10,8,10,9,9,0,7,6,7,10,9,7,4,3,3,5,11,13,12,18,15,19,19,22,20,21,23,22,17,15,15,15,18,15,15,13,11,8,10,9,6,7,0,0,6,4,2,1,0,0,0
2022-03-12 11:00:00,0,1,1,2,2,5,6,6,4,4,9,10,11,12,14,17,18,10,15,13,14,12,15,6,9,11,10,6,7,8,15,18,14,14,10,14,12,7,3,1,6,7,12,14,13,14,14,19,19,21,22,22,24,26,24,23,23,18,18,14,14,12,11,9,7,7,6,5,4,5,3,3,2,1,0,0,0
2022-03-12 12:00:00,0,0,3,4,2,4,7,8,5,7,9,10,12,19,16,18,22,22,22,17,15,14,13,7,11,14,13,9,9,11,13,12,9,8,9,7,7,5,6,5,7,7,12,18,14,17,19,23,24,27,29,29,23,22,22,17,16,27,29,22,21,23,21,17,16,15,10,9,0,7,10,7,4,2,1,0,0
2022-03-12 13:00:00,2,0,1,5,6,8,4,5,8,6,15,13,16,16,25,28,30,28,26,27,27,26,25,26,23,22,19,17,20,21,21,10,21,17,14,8,6,5,3,5,8,9,15,14,17,20,20,22,22,25,28,27,33,34,30,24,23,23,22,23,21,18,21,17,13,12,7,5,3,4,3,2,0,1,0,0,0
2022-03-12 14:00:00,0,1,0,2,4,7,8,4,8,7,11,12,11,18,17,23,15,25,23,23,28,22,18,19,19,18,17,16,17,18,11,12,10,10,19,18,12,13,7,4,11,10,11,10,11,14,19,21,23,23,26,26,30,26,28,29,28,27,29,25,24,20,23,24,19,17,10,9,6,10,8,7,3,1,0,0,0
2022-03-12 15:00:00,0,1,1,0,2,4,5,0,0,11,17,17,17,16,19,21,21,22,22,22,19,22,21,0,15,16,16,16,17,16,23,22,14,15,21,19,16,13,5,5,6,7,19,22,21,19,19,17,19,20,18,19,25,26,22,19,18,21,23,21,19,19,17,19,13,12,9,7,9,7,2,5,1,0,0,0,0
2022-03-12 16:00:00,0,0,1,3,5,7,4,6,7,10,12,15,20,27,29,30,32,33,32,33,35,35,38,34,39,38,35,29,31,28,30,29,25,21,23,20,20,18,11,7,8,6,16,18,15,15,18,17,16,21,23,21,24,11,24,21,25,22,25,19,21,20,19,19,18,12,16,20,3,19,11,8,7,3,0,0,0
2022-03-12 17:00:00,0,1,4,1,12,11,14,12,12,11,11,14,14,16,16,24,25,26,24,24,28,31,34,29,34,34,30,22,24,27,18,31,27,25,22,19,17,17,11,7,9,12,7,10,12,8,9,13,12,11,13,15,19,26,23,28,33,31,32,31,27,24,27,25,19,17,13,13,11,10,9,8,6,4,2,0,0
2022-03-12 18:00:00,0,1,0,1,2,2,3,2,3,6,11,12,14,18,20,26,29,31,30,29,26,28,28,30,31,30,22,21,22,23,24,24,23,23,24,24,21,13,10,5,7,6,10,2,10,10,13,15,14,13,14,12,15,15,16,22,27,34,35,36,33,31,31,23,15,14,10,12,12,11,8,5,3,2,1,0,0
2022-03-12 19:00:00,0,1,0,1,3,3,3,0,2,4,4,3,4,6,7,10,11,8,10,14,17,19,17,0,18,0,17,18,17,19,21,18,16,15,12,10,10,8,6,4,3,2,7,4,5,5,5,7,7,7,6,4,9,5,10,13,14,23,24,27,26,18,17,17,12,7,5,5,0,3,2,1,0,1,0,0,0
2022-03-12 20:00:00,0,1,1,2,3,4,4,0,4,5,8,6,9,7,8,11,12,13,14,17,12,22,24,12,16,22,20,19,20,18,18,14,16,17,14,13,11,5,7,4,3,3,3,4,2,5,6,8,2,10,8,9,11,5,10,13,15,21,21,20,17,17,16,17,16,15,8,7,8,7,6,5,4,3,1,0,0
2022-03-12 21:00:00,0,0,1,3,5,6,5,3,0,6,6,6,8,7,3,11,10,11,10,15,16,20,21,21,22,21,17,21,25,23,23,20,17,16,15,12,13,10,7,3,2,5,0,2,2,4,5,0,0,6,11,8,15,10,17,17,16,21,16,15,12,10,9,8,7,8,6,5,4,3,2,3,2,2,1,0,0
2022-03-12 22:00:00,0,1,0,1,2,4,0,0,2,5,5,4,2,3,4,7,10,15,10,9,16,18,22,26,14,24,21,22,21,19,19,21,20,22,10,17,14,13,7,6,2,0,3,4,0,6,7,7,5,9,10,9,19,21,14,23,24,23,19,21,19,18,17,15,12,8,6,3,0,2,4,2,1,3,0,2,2
2022-03-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,10,0,12,15,0,16,8,14,14,13,18,19,18,17,15,11,7,6,3,2,2,2,5,9,9,8,9,15,10,8,12,13,14,5,17,20,23,25,23,20,19,13,12,9,7,9,9,4,7,0,5,2,0,0,1,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,1,1,0,0,2,0,0,2,1,2,1,2,3,2,0,1,0,0,3,0,0,0,0,2,3,4,5,7,7,9,8,9,0,10,7,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,1,0,0,0,0,0,1,4,3,0,3,5,6,4,4,3,0,2,3,3,0,2,1,2,2,0,5,7,10,9,12,11,12,10,8,4,1,3,2,3,4,3,4,4,0,5,0,4,3,2,0,2,0,1,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,1,0,0,0,0,0,1,1,0,1,2,3,3,4,5,1,3,0,4,0,1,4,0,1,3,4,2,0,0,3,3,2,0,0,0,1,0,1,1,0,3,0,2,3,1,5,3,4,0,6,6,2,5,4,3,4,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,1,2,3,3,0,0,2,2,1,2,4,3,3,0,4,5,6,2,5,3,3,3,0,2,2,4,5,3,2,1,2,2,1,1,2,0,2,1,0,2,2,5,3,6,7,6,7,4,8,10,11,13,13,12,11,4,7,6,6,3,5,4,5,0,4,5,4,0,0,1,0,0,0,0,0,0
2022-03-13 08:00:00,0,0,3,3,0,4,5,4,0,1,6,7,2,9,4,2,1,10,3,7,2,5,3,0,2,4,2,3,0,6,9,2,4,4,5,4,0,4,1,2,5,4,7,8,0,6,9,10,11,10,12,13,12,11,10,8,8,5,5,5,4,5,4,6,5,4,4,3,0,3,2,3,2,1,0,0,0
2022-03-13 09:00:00,0,0,3,1,4,4,4,5,3,6,5,3,5,4,5,5,2,5,6,7,4,5,4,5,3,4,2,3,5,5,4,4,6,3,5,5,7,5,2,2,4,2,6,5,5,7,8,8,12,13,12,11,16,8,11,8,13,9,7,8,6,5,5,4,1,2,1,2,0,1,0,0,0,0,0,0,0
2022-03-13 10:00:00,0,0,1,1,2,2,1,0,0,2,4,4,6,7,8,8,7,9,10,7,8,8,5,8,7,9,10,5,0,3,6,7,8,6,5,4,0,6,3,2,2,2,4,5,7,9,9,8,0,8,11,6,12,10,12,9,8,7,7,4,5,6,8,7,4,3,5,2,0,2,3,2,2,2,0,0,0
2022-03-13 11:00:00,0,0,1,2,1,2,3,0,2,3,5,3,6,5,7,9,8,13,9,14,18,18,14,0,9,12,11,8,6,7,10,7,7,6,7,5,5,5,5,4,4,5,8,8,6,13,11,11,14,13,13,12,11,11,10,9,10,13,13,14,13,9,8,9,8,8,7,4,1,3,1,1,0,0,0,0,0
2022-03-13 12:00:00,0,1,2,3,0,5,6,4,4,3,8,9,8,9,10,13,12,11,12,15,15,17,13,15,12,16,15,15,14,15,12,15,15,13,8,5,6,5,5,4,5,7,10,13,10,10,12,14,12,11,13,11,14,9,12,12,12,18,19,17,15,14,12,12,11,8,5,4,2,1,1,1,1,0,0,0,0
2022-03-13 13:00:00,0,0,0,2,2,3,0,4,3,5,10,9,12,10,12,16,16,16,17,17,17,15,17,7,17,15,15,8,12,11,13,14,15,19,14,12,10,6,5,4,7,7,8,10,9,11,10,12,14,15,15,14,16,17,13,13,0,15,16,15,13,8,7,7,3,4,7,7,5,0,4,2,3,1,0,0,0
2022-03-13 14:00:00,0,0,1,1,3,4,0,0,3,7,11,12,13,15,15,18,16,17,17,18,16,18,19,14,18,16,11,11,10,10,13,11,10,5,10,9,10,8,5,4,5,4,7,6,7,9,7,9,8,14,15,11,16,11,15,13,10,13,14,13,13,13,12,11,10,7,6,6,0,5,0,3,2,2,0,0,0
2022-03-13 15:00:00,0,0,3,4,3,5,6,5,4,9,9,12,8,9,11,12,11,13,11,14,16,17,18,15,16,15,15,12,15,17,12,11,12,15,16,15,9,10,6,3,5,3,7,6,5,6,11,12,13,15,17,15,14,16,18,19,15,17,16,17,15,15,15,13,11,9,5,7,4,5,4,3,2,0,2,0,0
2022-03-13 16:00:00,0,1,2,3,4,6,2,3,2,9,10,11,13,12,12,14,19,20,17,18,18,23,26,12,13,27,13,23,10,21,18,17,19,18,11,7,13,6,5,3,2,0,10,12,10,10,12,9,9,9,10,9,13,14,17,13,12,17,15,14,13,12,11,12,10,13,8,7,0,6,3,2,2,1,0,0,0
2022-03-13 17:00:00,0,1,3,3,5,5,5,4,5,7,11,10,10,9,13,16,17,20,21,19,20,23,24,25,23,22,21,18,19,22,16,17,16,15,12,10,10,9,5,3,5,5,7,6,5,10,8,11,10,12,11,8,18,19,20,25,8,28,29,24,18,16,13,10,9,8,5,6,3,4,4,1,2,0,0,0,0
2022-03-13 18:00:00,0,0,2,2,1,4,6,0,5,7,7,6,7,9,8,7,8,10,12,16,19,20,25,0,25,24,21,17,20,20,16,15,15,15,18,15,10,10,6,4,4,2,5,8,5,7,9,10,10,9,8,9,12,13,13,17,18,17,18,14,15,16,15,13,8,9,6,3,7,5,3,1,2,0,1,0,0
2022-03-13 19:00:00,0,1,0,1,2,0,1,0,1,8,10,7,2,8,10,11,10,8,0,13,14,10,16,12,17,13,16,12,13,13,14,13,12,10,6,13,11,9,3,2,4,5,8,6,7,7,7,7,6,6,3,4,7,8,7,9,6,12,13,13,7,13,3,11,6,4,5,5,4,4,3,2,2,1,0,0,0
2022-03-13 20:00:00,0,0,1,2,2,0,3,0,0,5,5,3,1,6,7,6,3,4,5,9,9,12,15,0,8,14,12,8,15,15,14,11,5,9,9,6,6,2,6,5,2,3,4,3,4,6,7,8,9,9,11,7,12,7,15,13,14,17,10,16,14,10,10,12,9,8,4,4,0,3,3,3,1,0,1,0,0
2022-03-13 21:00:00,0,0,1,0,1,3,0,0,0,1,4,2,4,5,0,7,6,8,7,12,14,19,20,0,19,9,16,15,17,16,17,16,15,14,11,10,8,6,4,2,3,4,3,4,5,5,5,3,6,6,10,6,13,12,15,17,0,17,16,10,13,10,8,8,5,4,4,3,1,2,2,0,0,0,0,0,0
2022-03-13 22:00:00,0,0,0,1,3,0,1,0,0,0,4,8,0,9,11,14,7,16,15,11,0,10,9,10,11,10,9,10,14,16,15,13,14,12,10,8,7,4,6,0,1,2,3,3,0,4,5,5,4,4,7,6,11,6,14,13,14,15,15,15,9,13,13,13,12,10,8,7,6,0,4,0,3,3,1,0,0
