Unnamed: 0,1_외발산동차고지(가상),2_외발산동기점,3_신월5동주민센터.신월중학교,4_신화중학교,5_강서구청소년상담복지센터,6_화곡역,7_화곡본동시장,8_한국폴리텍1.서울강서대학교,9_우장초등학교,10_강서구청.한국건강관리협회,11_하이웨이주유소.KC대학교,12_등촌중학교.한국임업진흥원,13_영일고등학교.강서도서관,14_아이파크아파트.백석중학교.실로암안과,15_등촌2동주민센터.등촌동대림아파트,16_대일고교.임광아파트.배광교회,17_용문사.시립화곡청소년센터,18_목동사거리,19_목동역.홍익병원,20_목동7단지,21_목동대학학원,22_오목교역.동신한방병원,23_관악고등학교,24_양평신동아아파트,25_교보앞,26_당산동진로아파트,27_김안과병원,28_영등포시장,29_영등포시장로터리방면,30_신길역,31_신길역1호선,32_신길새마을금고,33_대방역,34_현대아파트,35_KT동작지사,36_동작구청정문,37_동작구청.노량진초등학교앞,38_장성교회,39_동작문화복지센터.동작보건소,40_상도노빌리티아파트,41_상도시장,42_상도동중앙하이츠빌.상도전통시장,43_숭실대입구역,44_봉현초등학교,45_성현동동아아파트,46_봉원중학교.행운동우성아파트,47_봉천사거리.봉천중앙시장,48_봉천사거리,49_낙성대입구,50_행운동주민센터,51_봉천사거리.봉천중앙시장,52_봉원중학교.행운동우성아파트,53_관악푸르지오아파트,54_봉천고개.관악현대아파트,55_숭실대입구역,56_상도동중앙하이츠빌.상도전통시장,57_상도시장,58_상도노빌리티아파트,59_동작문화복지센터.동작보건소,60_청화병원,61_동작구청.노량진초등학교앞,62_노량진수산시장.CTS기독교TV,63_현대아파트.유한양행,64_대방역,65_신길새마을금고,66_신길역,67_영등포로터리,68_영등포시장입구,69_김안과병원,70_당산동진로아파트,71_양남동로타리,72_양평1동주민센터,73_관악고등학교,74_오목교역.동신한방병원,75_목동대학학원,76_목동7단지.종로학원,77_목동역.홍익병원,78_홍익병원목동관,79_목동사거리,80_영도중.강서고입구.기아양서대리점,81_목동시장.대일고교.배광교회,82_목동성원아파트,83_목3동주민센터.현대아이파크.실로암안과,84_목3동시장.강서도서관,85_등촌중학교백석초등학교,86_강서구청사거리.서울디지털대학교,87_강서구청.한국건강관리협회,88_우장초등학교,89_한국폴리텍1.서울강서대학교,90_화곡본동시장,91_화곡역,92_화곡푸르지오,93_신화중학교,94_신월5동주민센터.신월중학교,95_신월중학교입구,96_외발산신광명마을,97_강서면허시험장.메이필드호텔,98_외발산신광명마을,99_외발산동차고지(가상)
2022-03-07 16:00:00,1,8,14,17,16,12,13,12,12,15,13,16,19,8,21,27,25,27,26,22,14,15,16,14,15,14,16,15,16,17,15,15,17,16,17,20,18,17,13,12,12,13,16,11,9,9,4,3,3,4,9,15,15,13,14,16,17,18,17,16,15,15,14,14,14,16,14,13,12,11,12,12,11,13,17,23,30,29,28,23,20,20,13,13,12,10,12,16,16,11,9,10,7,4,2,1,0,0,0
2022-03-07 17:00:00,1,8,13,12,11,13,17,15,16,16,14,6,21,20,19,21,20,19,20,15,16,16,17,20,19,16,17,16,16,16,14,17,6,17,17,19,19,18,20,18,16,15,15,12,10,7,4,3,2,3,9,11,11,14,18,18,19,12,17,19,19,20,24,25,27,27,22,21,20,17,16,18,21,20,22,21,24,20,17,16,14,13,14,20,23,24,19,18,11,11,12,7,7,3,1,2,1,0,0
2022-03-07 18:00:00,3,8,13,14,14,14,15,14,12,13,9,14,14,16,16,16,13,20,22,20,20,24,21,21,25,27,32,30,33,35,34,35,32,35,36,48,45,44,35,35,29,29,34,27,23,13,9,3,6,8,18,15,22,22,17,16,17,17,22,24,23,29,36,34,26,21,18,20,25,23,27,30,34,27,32,32,50,49,34,31,25,24,23,23,23,23,17,19,15,12,17,13,8,4,2,0,0,0,0
2022-03-07 19:00:00,1,9,13,14,16,14,16,15,12,12,15,12,16,14,14,14,15,13,10,7,9,8,8,9,20,14,20,16,21,19,19,17,18,19,18,28,29,28,27,25,23,19,21,17,13,10,7,5,4,8,12,16,14,12,16,12,9,14,12,10,11,12,12,12,11,11,4,5,13,13,12,12,12,12,19,20,23,20,17,15,16,14,20,25,21,20,19,22,16,10,12,10,5,2,1,0,0,0,0
2022-03-07 20:00:00,0,1,3,4,1,4,7,8,8,9,7,4,8,8,8,3,7,9,9,9,11,11,12,12,14,15,18,22,23,14,18,17,14,14,10,16,18,14,14,13,11,9,16,12,11,6,5,4,1,3,17,17,12,8,8,10,12,11,15,16,9,16,15,13,11,12,12,11,12,13,14,14,14,15,22,22,24,19,17,15,14,12,12,11,9,9,6,5,4,5,7,6,0,1,5,2,0,0,0
2022-03-07 21:00:00,1,1,1,2,2,8,7,8,7,12,11,13,13,14,12,10,9,10,8,10,10,11,9,11,12,11,15,20,21,20,14,19,18,16,11,19,18,18,15,11,12,12,18,11,9,6,4,3,3,4,12,11,6,6,7,8,8,9,11,13,10,11,10,10,9,9,8,7,8,8,12,13,14,7,19,22,21,20,21,18,17,15,12,11,10,9,8,10,9,11,9,8,3,0,1,0,0,0,0
2022-03-07 22:00:00,0,1,2,4,4,4,5,4,4,4,5,5,7,7,7,8,7,5,8,11,15,16,12,0,14,15,14,18,20,19,16,14,13,14,15,31,30,9,25,24,20,17,16,10,7,5,4,1,3,3,9,8,11,10,17,18,19,24,25,21,20,26,23,22,20,17,15,12,14,14,15,16,16,14,22,28,28,26,23,18,16,14,14,10,0,7,7,7,4,5,7,6,4,3,2,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,4,4,0,3,4,4,5,7,14,16,16,16,14,13,12,13,13,13,11,10,9,7,11,11,10,4,3,2,2,3,11,10,11,5,7,6,8,6,5,4,3,4,3,0,4,5,8,6,4,5,1,5,5,5,5,6,11,8,15,14,13,10,8,7,6,5,5,4,3,4,3,2,1,1,0,0,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,5,4,6,12,20,23,24,27,29,5,30,32,30,31,33,33,34,29,26,30,27,23,23,18,10,0,1,2,8,6,5,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,6,7,4,4,3,6,7,5,7,6,6,7,7,7,14,14,9,9,8,6,6,5,3,4,5,10,0,3,4,3,0,9,11,9,1,2,4,5,6,5,6,5,7,6,5,1,2,6,9,10,13,14,15,18,5,18,17,22,22,20,20,18,20,18,15,12,8,6,5,0,0,4,5,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,1,2,5,5,4,3,4,7,9,7,2,4,7,8,10,14,18,16,12,11,11,10,9,6,8,6,7,6,6,7,2,5,2,6,8,9,10,11,5,11,12,12,11,14,4,2,0,1,0,2,4,7,9,9,5,10,6,12,13,12,10,9,5,11,10,9,8,7,6,5,2,4,3,3,4,3,3,4,6,8,9,12,11,9,7,5,5,6,4,4,5,0,4,3,2,0,0,0
2022-03-08 07:00:00,0,2,9,15,18,17,14,13,14,14,15,14,16,18,18,19,28,35,22,22,22,24,19,20,21,20,16,13,15,13,12,13,12,11,11,9,5,8,7,7,8,9,5,6,7,12,6,2,2,5,9,16,29,31,22,30,37,37,39,34,28,23,24,22,19,17,15,15,15,12,16,14,13,9,6,9,6,6,7,6,9,15,14,15,16,15,15,16,19,23,21,20,16,9,8,5,2,1,0
2022-03-08 08:00:00,0,4,15,19,17,20,22,23,24,21,19,17,15,20,27,31,52,48,32,31,26,28,29,28,24,22,18,16,17,19,20,19,20,21,15,25,24,22,19,18,19,16,17,19,19,16,7,2,2,5,11,16,21,30,29,32,34,33,37,37,30,29,32,35,42,44,39,34,27,18,17,13,13,12,12,14,18,18,18,19,25,22,24,20,18,17,15,18,33,25,26,20,15,14,11,7,2,1,0
2022-03-08 09:00:00,0,2,8,16,18,12,12,14,9,10,20,20,20,19,20,19,25,27,27,25,21,27,29,28,19,12,15,10,15,17,17,13,12,11,10,13,9,14,13,14,12,12,10,11,11,9,4,2,1,5,8,11,17,17,16,18,19,19,17,20,18,14,15,20,21,18,17,14,19,14,12,11,12,10,8,7,7,6,6,6,7,10,9,10,7,4,6,5,8,4,4,3,3,3,3,1,0,0,0
2022-03-08 10:00:00,0,7,6,7,8,10,12,7,12,16,15,14,15,19,22,22,25,23,22,18,10,10,10,11,11,12,13,12,11,10,10,17,18,16,17,30,30,29,28,30,31,29,12,11,8,11,4,2,2,4,6,10,9,9,9,11,12,13,15,18,19,20,17,20,19,19,15,13,12,12,12,8,14,7,10,8,11,6,9,11,11,13,13,12,10,12,10,10,9,8,7,6,5,2,2,2,0,0,0
2022-03-08 11:00:00,0,4,6,3,6,6,7,6,6,12,11,10,10,14,13,13,14,14,13,10,9,10,13,8,12,12,13,13,14,19,18,10,17,18,6,25,24,11,21,21,20,19,10,6,9,6,5,3,3,5,11,13,13,11,13,14,14,12,14,16,15,8,9,10,11,13,14,13,11,7,10,9,12,10,12,13,20,18,15,13,12,10,11,10,7,7,6,7,8,7,5,4,1,4,3,0,0,0,0
2022-03-08 12:00:00,1,3,7,8,8,5,7,8,16,19,20,21,12,12,14,15,14,20,14,12,11,10,11,10,11,12,12,16,17,18,16,15,13,17,14,18,11,17,16,19,17,14,13,10,11,11,12,4,2,3,9,12,12,10,7,8,9,10,12,12,11,12,13,13,16,22,18,15,10,7,9,9,7,6,7,11,14,13,12,14,12,14,12,14,14,14,15,15,15,13,11,8,7,5,4,3,1,0,0
2022-03-08 13:00:00,0,7,8,10,5,5,7,8,9,15,16,14,20,19,19,18,21,19,20,20,17,17,17,13,12,12,9,12,14,16,15,17,10,17,7,16,15,14,15,13,11,11,11,9,6,4,4,3,2,5,12,14,15,16,17,21,19,19,9,20,18,14,13,11,6,12,11,8,10,7,7,9,9,5,9,14,13,12,10,9,11,6,5,8,5,8,6,5,7,7,11,10,9,8,10,6,1,0,0
2022-03-08 14:00:00,5,6,7,16,17,16,7,6,8,15,17,5,12,11,12,5,14,19,17,16,11,11,10,16,12,11,11,10,12,10,9,11,12,11,12,17,8,7,17,18,18,12,11,11,8,8,5,5,1,2,6,8,7,8,13,6,15,13,15,16,16,15,18,20,17,19,17,12,14,13,12,15,10,11,12,13,16,15,12,17,17,19,18,17,13,14,12,7,6,6,3,0,4,4,1,2,0,0,0
2022-03-08 15:00:00,0,8,8,11,12,16,12,12,12,15,16,18,22,27,28,26,24,21,17,14,13,10,8,9,10,9,8,7,5,6,7,7,6,8,9,8,8,8,9,9,9,8,8,6,5,3,4,3,2,6,8,10,8,9,14,17,16,14,7,10,10,11,12,5,14,16,15,16,15,14,16,16,16,14,13,12,12,9,14,13,10,11,14,19,17,19,16,13,12,10,4,5,3,2,3,1,1,0,0
2022-03-08 16:00:00,2,5,9,10,12,7,7,9,8,11,13,11,14,14,17,28,34,35,26,18,14,14,15,13,14,16,19,17,20,19,21,18,19,20,21,25,22,20,15,13,12,11,18,14,11,8,4,3,2,6,16,16,15,16,20,22,20,21,22,20,20,20,22,22,22,23,20,18,24,14,14,16,19,18,22,26,35,32,31,24,20,19,21,22,16,15,15,14,14,12,8,6,5,1,1,2,2,1,0
2022-03-08 17:00:00,3,7,8,2,9,13,10,12,12,15,16,15,28,24,23,21,24,23,23,23,25,24,24,23,24,24,22,22,25,24,22,22,21,23,21,22,22,20,17,16,15,15,14,9,8,7,5,1,2,7,19,25,27,25,26,23,26,21,19,19,21,38,38,36,31,30,30,26,26,25,25,29,27,21,24,25,24,24,24,23,21,20,21,15,14,16,10,12,11,8,6,3,4,4,2,0,1,0,0
2022-03-08 18:00:00,4,9,12,12,11,16,18,22,21,25,24,23,21,21,24,29,25,24,23,24,26,22,22,23,19,22,22,20,24,26,25,26,24,18,18,31,30,31,29,27,23,23,25,15,10,8,6,5,3,6,24,24,29,25,32,32,35,33,34,38,37,34,32,31,26,25,21,17,25,29,30,32,31,27,26,26,40,31,30,26,26,25,20,28,24,23,23,30,21,15,14,12,10,6,5,0,0,0,0
2022-03-08 19:00:00,1,9,12,11,12,9,14,14,13,12,16,15,13,12,12,11,10,11,12,11,8,9,9,10,12,12,13,13,18,15,20,19,25,23,18,28,27,25,23,22,19,17,24,19,11,14,8,4,4,9,14,14,18,20,22,23,26,20,19,17,18,20,17,17,20,24,21,20,24,25,27,26,22,19,17,17,34,31,21,17,15,14,12,12,12,11,9,9,8,6,10,7,5,4,3,0,0,0,0
2022-03-08 20:00:00,0,2,4,2,2,4,6,7,7,8,7,7,6,6,5,4,5,8,8,5,11,12,10,9,10,10,11,12,13,15,14,14,12,13,10,19,18,18,15,17,17,12,17,16,7,5,4,3,2,3,11,10,12,10,9,10,5,8,6,7,4,9,6,8,8,9,6,9,11,14,13,9,13,12,11,12,17,15,15,13,12,12,8,8,4,7,7,6,3,3,4,2,1,0,0,0,0,0,0
2022-03-08 21:00:00,1,4,6,8,0,4,11,10,7,11,12,15,14,11,10,6,7,9,9,8,9,9,9,11,12,10,9,8,13,12,11,8,10,12,13,16,17,11,12,10,12,10,11,8,7,7,6,3,2,7,12,11,9,6,11,12,8,11,11,12,12,17,15,14,11,10,10,11,13,14,15,16,14,11,14,15,17,14,13,12,13,10,9,10,10,10,8,10,11,6,5,3,2,1,1,0,0,0,0
2022-03-08 22:00:00,0,1,1,4,4,7,8,8,7,8,9,4,7,6,7,7,8,7,9,15,21,24,22,20,18,18,12,14,17,14,16,15,9,9,7,22,19,22,20,21,17,15,17,12,10,6,6,2,2,6,14,15,12,11,12,6,11,9,10,11,0,16,17,16,15,15,18,20,21,22,10,23,22,19,22,25,29,26,25,22,20,16,16,11,8,6,10,9,8,4,10,7,6,5,3,1,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,9,11,9,11,12,8,11,16,29,33,0,33,36,30,30,29,23,11,21,17,13,11,12,9,10,9,8,4,1,2,12,11,7,5,13,12,13,11,3,9,3,9,10,5,11,7,5,6,10,12,13,5,13,14,13,13,28,24,21,16,15,7,9,7,8,9,13,14,13,13,6,4,2,1,2,0,0,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,1,2,3,3,5,9,11,7,13,12,4,5,11,8,8,12,16,7,17,17,18,18,6,17,16,11,4,10,8,6,5,0,0,4,4,3,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,2,3,3,3,2,5,4,5,3,4,8,8,8,7,8,6,3,5,0,4,3,4,4,5,3,2,4,3,3,2,3,4,0,5,1,7,4,0,4,5,4,5,6,6,4,2,2,7,0,3,8,8,9,10,11,10,11,12,8,12,13,0,12,13,12,11,9,10,7,0,8,5,6,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,3,4,3,3,2,3,4,0,3,0,3,3,3,4,5,4,5,4,4,6,4,1,5,3,5,0,4,4,4,0,5,3,0,1,4,0,5,4,4,3,2,2,1,2,0,1,1,1,2,4,4,2,5,6,6,5,4,7,7,4,4,5,6,6,3,2,2,0,5,0,4,5,4,0,4,3,0,3,3,3,2,5,4,2,4,3,2,2,1,0,2,0,0,1,0,0,0
2022-03-09 07:00:00,0,0,2,4,4,5,2,6,3,4,7,5,6,5,6,5,8,11,10,11,8,9,0,8,6,7,6,0,6,5,2,4,2,5,3,3,2,0,4,5,2,6,6,3,2,1,1,1,1,4,6,5,6,4,5,5,7,6,4,6,7,7,5,8,7,6,5,4,2,0,4,0,0,5,4,1,6,0,2,3,2,3,5,6,3,1,2,3,4,0,3,2,0,2,3,1,0,0,0
2022-03-09 08:00:00,0,3,6,4,5,4,2,0,3,4,5,1,6,6,8,10,16,15,11,6,8,10,6,6,5,6,5,5,5,6,6,8,3,9,3,8,8,7,5,6,6,5,5,3,2,3,2,1,1,3,4,8,8,11,14,8,16,17,13,15,13,12,13,7,11,8,10,9,8,7,6,4,6,6,5,5,7,6,6,6,6,7,8,5,8,5,7,6,8,7,6,6,1,5,3,2,0,0,0
2022-03-09 09:00:00,0,1,8,12,12,7,8,10,9,17,18,7,16,15,16,16,21,22,18,15,11,8,5,7,11,6,8,6,9,6,7,7,6,6,5,8,7,8,11,11,13,12,9,7,10,7,4,5,2,5,4,5,8,10,8,9,11,10,9,8,6,7,7,10,11,9,9,6,4,3,1,4,5,5,4,4,6,4,6,7,6,9,10,8,6,3,4,3,6,3,2,0,0,1,2,0,0,0,0
2022-03-09 10:00:00,1,4,8,12,9,4,5,9,11,14,13,7,9,12,11,10,13,13,11,10,7,9,8,8,6,8,9,9,12,11,9,11,10,11,12,11,9,12,12,12,13,8,11,11,10,11,11,4,4,5,6,6,10,13,14,10,15,14,16,15,13,15,14,13,15,17,15,11,10,2,0,4,8,8,9,8,5,4,4,9,7,11,11,9,8,7,6,3,5,0,6,6,5,6,5,3,0,0,0
2022-03-09 11:00:00,0,0,6,8,7,5,7,9,8,6,7,0,11,10,11,12,11,13,12,11,10,9,8,8,11,12,9,10,11,12,12,14,16,15,11,16,17,17,18,19,16,13,14,11,10,7,4,1,5,7,8,7,10,15,13,17,13,15,14,17,16,17,19,18,16,17,16,15,9,17,16,5,16,14,14,8,7,6,7,5,6,7,6,5,6,3,4,5,4,4,3,3,3,1,2,0,0,0,0
2022-03-09 12:00:00,0,3,6,7,7,7,7,8,8,10,9,11,12,14,15,11,14,14,11,13,12,15,10,11,14,14,12,13,14,8,13,15,17,16,17,14,11,11,13,11,8,7,10,11,7,7,3,2,2,4,10,13,13,14,15,19,21,22,21,23,22,22,23,24,26,28,24,19,16,13,13,13,16,9,14,14,18,16,16,18,16,19,19,16,12,9,10,7,6,4,2,3,3,1,1,1,0,0,0
2022-03-09 13:00:00,0,3,6,13,12,12,12,14,16,17,15,14,14,16,16,17,19,22,21,10,20,20,20,21,23,22,13,13,14,15,14,13,12,12,10,12,17,19,18,19,17,16,18,17,14,10,10,3,3,7,16,19,22,21,19,23,22,23,23,24,20,27,28,27,26,25,20,15,10,4,8,9,11,10,11,14,13,11,13,15,16,16,10,14,13,15,15,14,12,7,6,6,2,1,0,0,2,0,0
2022-03-09 14:00:00,0,2,3,3,5,5,4,6,5,10,12,13,10,9,16,14,18,16,17,17,12,11,10,13,11,13,15,18,22,7,11,21,20,21,18,16,17,14,13,13,12,10,9,7,6,5,3,1,1,3,9,8,7,9,5,9,8,10,7,12,12,16,17,15,14,15,11,14,10,3,9,4,7,9,8,12,11,5,11,10,11,13,15,16,11,9,11,10,9,8,8,4,3,2,1,1,0,0,0
2022-03-09 15:00:00,1,7,6,9,7,13,12,0,3,5,6,7,7,10,9,10,14,18,19,17,15,12,12,10,12,15,20,8,22,21,22,20,19,9,8,20,20,17,16,16,13,10,12,11,12,10,5,5,2,7,16,22,26,18,21,23,4,26,26,26,4,18,16,17,18,20,17,9,13,7,7,7,14,12,14,15,19,15,16,14,11,11,10,12,13,12,10,13,11,10,7,5,3,2,0,1,1,0,0
2022-03-09 16:00:00,0,9,6,7,7,6,10,14,10,11,12,11,12,11,12,14,20,22,20,15,9,8,8,9,10,11,12,15,15,18,18,14,14,19,17,22,21,22,16,22,20,18,23,20,14,13,6,4,2,8,13,12,12,13,15,18,15,13,14,18,15,15,16,15,15,13,15,18,19,18,21,22,19,15,17,20,26,23,23,19,17,15,14,16,13,12,11,9,16,15,13,4,9,4,1,0,0,0,0
2022-03-09 17:00:00,0,2,5,12,12,13,11,12,11,12,11,10,11,11,7,12,10,13,12,12,9,11,11,11,11,11,11,14,16,17,16,16,15,16,14,17,18,18,19,16,19,15,19,18,14,11,6,6,6,10,12,17,19,18,12,12,12,13,12,14,12,14,14,12,15,15,14,13,17,14,12,12,16,10,18,18,25,23,16,19,15,15,16,18,16,13,9,8,6,6,6,0,4,3,0,1,0,0,0
2022-03-09 18:00:00,0,1,3,4,8,12,9,12,12,9,9,8,10,9,10,10,10,13,13,13,10,9,8,7,9,8,10,13,18,17,15,15,16,18,18,22,17,18,19,16,15,10,12,11,10,8,4,3,6,5,14,17,19,18,14,12,15,15,9,16,6,17,20,9,18,18,9,10,12,9,10,8,11,11,14,18,16,15,22,21,12,9,17,22,18,15,11,10,13,12,8,5,4,3,1,0,0,0,0
2022-03-09 19:00:00,0,2,3,0,2,4,6,7,6,4,5,5,9,9,8,8,5,6,4,3,6,7,8,6,7,6,11,12,11,12,14,15,16,14,9,16,16,14,15,13,12,10,9,10,8,8,2,6,8,11,15,15,7,15,12,10,12,9,8,9,4,11,12,10,8,16,15,15,16,9,14,13,14,13,17,8,21,18,16,14,15,14,14,15,8,7,10,12,10,7,5,3,3,1,2,0,0,0,0
2022-03-09 20:00:00,0,2,1,3,5,8,9,9,8,8,3,0,7,6,4,5,3,3,4,5,7,8,9,0,11,9,13,12,15,15,14,10,12,11,9,15,14,13,11,11,12,11,11,7,6,4,0,2,1,5,11,13,13,13,13,13,11,12,11,12,2,10,3,10,12,12,11,11,12,12,12,9,11,13,21,26,31,30,29,26,23,17,12,12,14,12,8,3,5,5,6,4,4,2,0,0,0,0,0
2022-03-09 21:00:00,1,0,3,4,5,6,6,7,7,12,12,13,11,10,6,8,9,9,3,10,10,12,6,7,11,10,13,13,16,16,10,14,12,11,9,13,12,10,12,13,12,13,11,8,6,5,4,5,5,5,8,5,6,8,8,8,5,8,6,10,0,11,10,10,8,10,9,8,10,10,9,10,9,13,18,18,30,24,19,15,15,14,11,12,12,11,10,7,4,5,5,4,3,1,2,0,0,0,0
2022-03-09 22:00:00,0,1,2,0,1,4,5,4,4,3,3,0,5,8,0,1,3,5,6,7,7,15,12,10,13,12,13,16,19,18,14,15,11,16,15,21,22,22,19,15,14,14,14,11,5,1,4,2,2,2,16,18,17,15,13,13,7,11,6,12,8,14,14,15,7,14,8,6,9,9,7,8,8,12,13,21,24,25,23,21,22,15,15,17,17,15,17,11,10,9,13,10,5,4,2,1,1,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,6,10,11,12,11,13,14,11,19,19,8,17,17,15,14,14,8,5,4,3,3,0,4,7,8,7,7,8,7,8,12,10,2,11,14,13,12,10,9,8,0,4,5,3,7,4,5,13,13,25,26,29,23,20,13,9,5,0,3,6,1,4,5,6,4,2,1,0,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
