Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화119안전센터,4_방화중학교,5_송정역,6_공항중학교.마곡엠밸리9단지,7_마곡엠밸리5단지,8_신방화5번출구,9_마곡엠밸리6.7단지.마곡중학교,10_마곡나루역,11_마곡나루역5번출구.서울식물원,12_마곡역(가로변),13_마곡동로사거리,14_발산역,15_등촌3동천주교회,16_등촌주공6단지앞,17_강서구올림픽체육센터,18_등촌9단지SBS공개홀,19_가양4.5단지상가앞,20_가양도시개발5단지아파트,21_가양초등학교,22_강서소방서.이마트.증미역,23_가양도시개발9단지.세현고등학교,24_가양7단지상가앞,25_강서구청별관,26_가양역.마포중고등학교,27_경복비즈니스고등학교,28_강서구청.한국건강관리협회,29_우장초등학교,30_우장산파크빌,31_우장산휴먼빌아파트,32_우장산동주민센터,33_양서1단지우장산아이파크이편한세상,34_우장산역,35_명덕고등학교.서울스타병원,36_발산역.우장산힐스테이트,37_발산역3번출구,38_서울호서전문학교.등촌주공3단지아파트,39_서울강서우체국,40_양천향교역.휴먼빌아파트,41_가양한강타운아파트,42_가양2단지성지아파트.동양고등학교,43_한보구암마을아파트,44_서울서진학교.우체국앞.허준박물관,45_가양도시개발4단지아파트,46_가양4.5단지상가앞,47_등촌주공9단지,48_강서구올림픽체육센터,49_등촌주공6단지,50_등현초등학교,51_등촌3동5단지아파트.등촌고등학교,52_등촌동부영아파트,53_서울호서전문학교.등촌주공3단지아파트,54_발산역2번출구,55_발산역9번출구,56_마곡동로사거리,57_마곡역,58_마곡나루역1번출구.웰튼병원,59_마곡엠밸리7단지(712동),60_신방화역4번출구.마곡중학교,61_신방화역7번출구,62_공항중학교,63_공항중학교,64_송정역,65_롯데몰.김포공항역,66_방화동도시개발11단지,67_개화119안전센터,68_개화역광역환승센터,69_강서공영차고지(종점가상)
2022-03-19 12:00:00,0,0,0,1,2,4,2,6,4,15,16,15,10,6,2,0,3,0,1,0,1,2,3,6,7,10,5,10,8,14,14,13,10,11,14,11,10,10,9,6,9,5,6,2,3,4,3,4,1,3,6,7,5,7,13,12,12,9,7,6,5,4,5,2,0,0,0,0,0
2022-03-19 13:00:00,1,0,0,1,2,3,4,9,10,12,14,14,11,8,6,0,5,0,0,4,0,3,3,4,6,11,9,9,10,8,15,14,8,8,11,11,15,14,13,10,5,4,6,4,4,2,3,0,4,5,6,8,8,8,8,6,8,7,7,3,3,2,1,3,1,1,0,0,0
2022-03-19 14:00:00,1,1,0,6,4,10,5,11,14,11,12,11,9,6,5,4,0,2,1,3,0,2,3,3,6,6,7,8,12,14,15,13,11,15,16,12,9,8,0,7,3,4,0,3,1,0,1,3,4,0,6,7,6,8,10,10,11,7,4,5,7,8,7,3,0,0,0,0,0
2022-03-19 15:00:00,0,1,0,6,4,5,4,7,6,8,10,9,7,7,4,0,1,1,0,3,2,5,3,6,10,17,18,16,13,12,15,10,10,12,9,4,8,4,0,3,3,3,4,1,2,1,0,0,1,1,1,2,3,4,6,10,14,11,10,3,1,4,3,2,0,0,0,0,0
2022-03-19 16:00:00,1,2,0,3,3,3,4,7,6,9,13,11,9,6,2,1,0,0,3,0,1,1,1,3,5,9,10,7,9,12,11,11,8,12,11,9,11,9,0,9,4,3,2,1,3,2,2,0,0,2,3,5,5,8,15,13,16,11,10,7,2,1,3,1,0,0,0,0,0
2022-03-19 17:00:00,0,4,0,4,4,2,0,5,5,7,8,4,3,3,4,0,3,0,0,0,0,0,4,12,16,17,0,11,9,10,10,8,7,6,6,5,10,9,7,10,9,8,6,3,3,0,4,2,0,8,1,3,2,8,7,7,8,4,2,2,3,4,1,1,1,0,0,0,0
2022-03-19 18:00:00,0,1,2,1,1,2,3,6,10,8,10,3,5,7,9,7,0,4,3,5,0,3,3,4,5,12,13,12,12,12,10,10,3,10,10,6,8,7,0,8,5,4,3,6,2,2,1,0,2,3,3,4,5,10,11,12,12,9,8,6,4,3,0,2,1,0,0,0,0
2022-03-19 19:00:00,2,5,0,5,2,3,0,6,0,5,7,9,6,9,7,6,1,0,0,1,0,2,3,3,5,7,6,4,0,7,9,9,7,13,13,11,7,8,7,4,3,2,0,1,0,0,0,1,1,0,3,3,2,3,4,6,7,4,3,1,3,0,0,1,0,0,0,0,0
2022-03-19 20:00:00,0,3,2,4,3,0,4,3,5,7,7,3,4,5,6,0,5,4,5,4,3,2,3,3,2,9,8,6,5,8,6,8,6,6,5,3,6,2,0,8,3,1,0,0,0,1,1,0,0,0,2,1,0,6,1,5,0,10,8,1,0,0,0,0,0,0,0,0,0
2022-03-19 21:00:00,1,0,0,1,0,0,0,0,2,0,0,0,4,3,0,1,2,0,0,1,0,4,2,0,1,6,5,6,5,4,3,3,2,3,2,1,5,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,3,5,4,2,8,6,5,5,4,3,2,1,0,0,0,0
2022-03-19 22:00:00,0,0,0,2,0,0,0,2,3,5,3,3,2,3,4,3,0,2,0,1,0,0,0,1,3,6,0,5,4,5,3,0,3,4,3,4,8,6,6,10,8,3,2,1,2,1,0,0,0,0,1,0,0,5,9,0,4,6,6,4,5,3,0,2,1,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,4,4,5,5,3,2,0,1,0,0,6,4,0,5,3,2,0,4,3,2,1,0,0,0,0,0,0,3,5,1,4,5,2,1,2,0,1,0,0,0,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,0,1,2,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,1,2,3,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 06:00:00,0,1,0,0,0,0,0,1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,1,2,3,2,0,0,2,3,3,4,3,0,4,2,1,2,1,0,0,0,0,1,0,2,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022-03-20 07:00:00,0,0,0,0,1,1,0,0,2,3,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,3,4,1,5,2,2,3,0,2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,2,0,0,1,2,1,0,1,0,0,1,0,0,0,0
2022-03-20 08:00:00,0,2,0,3,2,1,0,2,3,0,2,3,2,1,0,0,1,0,0,0,0,0,1,2,5,6,5,1,3,5,8,6,5,4,3,1,2,4,1,3,2,2,1,1,0,2,3,0,0,2,4,7,6,4,3,2,1,2,1,2,1,2,1,1,1,0,0,0,0
2022-03-20 09:00:00,0,3,0,5,4,5,4,6,9,4,13,11,5,1,1,0,0,0,0,0,0,1,1,2,3,5,4,4,5,7,10,8,8,7,6,5,2,1,1,0,2,0,3,0,1,3,5,4,1,3,4,6,5,4,3,0,2,2,1,1,2,0,0,1,1,0,2,0,0
2022-03-20 10:00:00,0,1,0,5,2,3,3,1,5,6,6,4,1,3,2,0,0,1,1,4,3,1,0,2,3,3,4,4,6,9,9,13,11,12,8,10,8,7,3,5,6,5,2,2,2,3,1,2,2,0,4,5,5,2,5,3,4,2,2,2,2,0,0,1,1,0,0,0,0
2022-03-20 11:00:00,0,0,0,2,3,4,0,3,2,2,6,4,2,1,1,0,0,0,1,0,2,1,0,3,7,7,9,5,6,8,8,6,6,8,4,3,5,4,3,0,0,2,0,1,2,1,0,0,0,0,1,4,0,4,5,6,8,4,3,0,0,0,0,1,1,1,0,0,0
2022-03-20 12:00:00,0,1,0,4,3,6,1,6,14,17,18,11,11,6,3,0,0,1,0,0,2,1,1,1,2,2,4,6,11,14,16,16,8,7,6,8,6,0,5,4,2,0,2,3,2,3,1,1,4,5,8,11,10,9,13,14,13,7,4,4,3,2,3,1,0,1,0,0,0
2022-03-20 13:00:00,0,1,0,3,2,4,5,5,8,11,10,8,6,3,2,0,0,3,2,1,0,0,4,1,3,5,4,5,10,13,15,11,10,15,16,15,11,9,7,7,5,0,5,4,3,2,3,2,0,3,3,5,4,5,7,6,6,2,3,5,0,0,0,4,2,0,0,0,0
2022-03-20 14:00:00,0,0,1,3,1,2,2,2,4,6,9,8,7,4,3,1,0,0,2,2,0,1,1,0,5,7,1,4,8,7,8,8,7,8,1,5,8,4,0,2,3,2,3,2,2,1,2,0,0,0,3,3,4,7,6,1,9,8,7,9,4,0,2,3,2,0,0,0,0
2022-03-20 15:00:00,0,2,2,2,3,4,0,4,5,6,10,9,7,5,4,0,2,1,0,0,0,1,0,3,6,17,0,13,8,10,12,11,9,11,7,7,7,0,4,4,4,2,2,1,2,1,3,0,4,5,6,7,6,7,11,13,12,10,9,5,4,4,0,1,3,0,1,0,0
2022-03-20 16:00:00,1,3,2,4,5,1,2,6,6,9,12,11,6,8,8,0,3,6,0,5,2,1,1,2,3,7,7,6,10,10,10,4,8,6,7,5,11,13,3,12,6,3,0,2,1,1,3,0,2,3,11,13,6,10,8,10,10,11,9,7,0,0,0,5,0,0,0,0,0
2022-03-20 17:00:00,0,0,0,0,1,4,0,4,8,10,11,9,10,5,6,5,0,3,3,1,0,3,2,3,4,8,4,14,11,10,16,15,12,15,20,18,15,14,0,11,7,5,0,5,2,3,1,2,0,3,4,5,6,12,14,6,15,11,9,4,2,3,0,1,0,0,1,0,0
2022-03-20 18:00:00,0,0,1,5,2,3,4,4,8,9,12,11,6,3,3,1,2,1,0,0,0,0,4,5,9,14,7,6,5,10,8,9,8,5,9,7,5,0,2,5,2,2,5,4,3,1,0,0,1,3,0,2,1,4,9,12,9,7,5,2,2,0,0,1,2,0,1,0,0
2022-03-20 19:00:00,0,0,0,3,2,4,5,4,6,8,11,4,6,8,7,6,4,0,0,0,0,1,2,4,2,7,6,3,3,6,6,10,4,11,5,11,6,5,2,6,4,1,0,0,0,1,0,3,0,0,2,6,0,5,7,9,11,9,6,4,2,0,2,3,1,0,0,0,0
2022-03-20 20:00:00,0,0,1,0,0,0,0,4,5,3,9,6,13,6,5,0,2,3,1,2,2,0,0,0,0,8,9,9,7,5,4,3,0,5,4,4,4,6,1,4,2,1,3,0,0,1,2,1,0,0,1,0,2,4,5,5,4,3,2,3,3,1,0,1,1,0,0,0,0
2022-03-20 21:00:00,1,1,2,4,3,2,1,2,3,2,6,0,4,1,1,0,0,0,2,0,1,2,1,0,1,9,4,7,8,4,3,1,2,3,4,6,9,7,5,5,3,2,2,1,1,1,0,0,1,1,0,2,1,3,6,8,7,3,3,2,3,0,2,1,0,0,0,0,0
2022-03-20 22:00:00,0,1,0,0,0,2,0,2,0,3,0,3,3,3,2,1,0,0,0,0,1,1,1,0,2,7,6,4,5,6,0,5,4,0,0,1,5,0,3,4,3,2,1,1,2,1,0,0,0,0,2,2,0,5,6,8,7,5,4,3,3,2,1,0,0,0,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,3,1,0,4,3,4,5,0,6,4,4,0,0,2,1,0,0,0,0,0,0,0,0,0,2,4,2,2,2,1,0,2,0,0,0,0,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,1,0,2,1,3,0,2,2,1,3,0,1,0,0,1,0,0,0,1,0,1,2,3,0,3,0,3,4,7,8,7,4,5,6,5,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,1,0,3,3,4,2,4,9,7,1,0,1,0,0,1,0,0,0,0,0,1,0,0,3,4,3,2,4,7,4,7,3,4,0,2,5,4,2,1,0,2,2,2,1,2,0,3,2,0,1,5,4,4,2,1,2,1,1,2,2,3,3,2,1,0,0,0,0
2022-03-21 07:00:00,0,1,0,4,5,8,7,10,16,19,18,17,14,10,4,6,5,3,4,3,3,1,5,8,11,15,11,8,15,27,28,26,17,17,12,11,9,9,8,10,11,7,6,0,5,4,5,4,3,0,7,15,16,14,8,7,10,3,3,4,5,7,6,0,2,1,0,0,0
2022-03-21 08:00:00,1,4,0,10,4,10,8,11,13,17,29,22,9,9,6,7,0,6,4,9,5,2,4,6,9,18,17,16,27,39,38,33,27,29,28,24,24,18,15,11,9,10,13,8,9,11,10,9,11,12,13,16,16,15,33,14,22,4,2,4,3,0,0,1,2,0,0,0,0
2022-03-21 09:00:00,0,0,0,5,6,6,6,6,9,8,18,12,6,4,3,1,3,2,1,2,0,1,2,5,6,9,9,8,14,18,20,17,9,12,13,11,7,7,5,4,6,5,7,3,2,3,4,5,7,3,8,11,11,8,12,10,9,4,1,2,4,0,0,2,3,2,0,0,0
2022-03-21 10:00:00,0,0,1,4,4,6,2,8,5,4,8,6,5,3,2,1,0,1,0,1,0,1,1,2,4,5,3,8,7,9,10,9,8,9,10,7,6,5,4,3,2,4,2,6,5,4,3,2,3,2,4,6,4,8,7,5,6,3,3,2,1,0,0,4,3,1,0,0,0
2022-03-21 11:00:00,0,0,1,3,2,3,2,6,8,5,6,4,4,2,1,3,4,0,4,3,2,1,3,2,4,10,10,7,7,11,12,11,8,7,7,8,10,8,7,8,5,4,2,1,3,1,2,0,2,3,0,4,4,3,6,5,5,4,5,3,1,0,0,3,3,1,0,0,0
2022-03-21 12:00:00,0,0,1,3,2,2,0,2,3,5,8,6,5,3,3,0,0,0,1,2,1,1,1,4,6,9,3,6,8,12,11,12,10,8,10,7,7,4,4,4,4,4,1,2,3,1,2,1,1,0,3,5,2,4,7,8,6,5,4,3,3,0,2,0,0,0,0,0,0
2022-03-21 13:00:00,0,1,1,1,1,5,2,4,6,8,8,6,8,3,3,1,2,0,2,0,0,2,4,6,6,11,10,9,11,13,16,15,8,9,8,6,6,6,3,5,5,3,4,3,2,2,2,2,3,4,3,5,4,5,6,6,5,4,3,3,2,0,2,1,0,0,0,0,0
2022-03-21 14:00:00,1,1,0,3,2,4,2,1,3,2,5,7,5,4,2,2,0,1,1,2,1,1,2,2,5,5,6,6,7,9,8,8,7,9,9,7,8,7,6,5,4,3,4,1,3,3,0,4,7,3,15,4,12,12,11,10,5,9,8,4,5,5,4,2,2,1,0,0,0
2022-03-21 15:00:00,0,2,0,3,1,2,1,5,4,7,7,6,8,7,5,4,8,7,5,3,4,2,2,3,10,12,14,12,16,15,11,12,10,11,11,9,8,5,7,6,6,6,7,6,3,3,1,4,1,2,6,4,5,7,8,11,9,6,3,6,6,3,1,4,2,0,1,0,0
2022-03-21 16:00:00,0,1,0,1,1,3,4,7,10,12,9,8,6,7,4,6,3,5,3,2,2,3,27,29,34,34,29,23,22,20,18,19,14,14,10,9,10,9,12,9,9,8,14,15,12,7,9,7,4,6,5,0,5,9,12,14,15,5,3,4,3,4,2,1,0,0,0,0,0
2022-03-21 17:00:00,0,1,0,2,6,6,5,3,6,7,16,14,12,10,6,4,3,4,3,0,2,3,6,9,10,12,14,14,14,16,16,12,10,10,11,12,7,7,0,7,7,6,7,0,3,5,5,8,7,5,6,9,7,6,11,13,12,9,10,7,7,5,5,3,4,3,0,0,0
2022-03-21 18:00:00,1,2,0,4,6,6,4,6,10,14,24,20,21,17,12,5,10,9,5,4,1,5,8,12,16,29,31,28,26,20,25,20,16,17,16,14,15,14,13,12,7,4,5,2,3,3,4,3,5,4,4,8,6,7,14,33,31,20,19,11,8,7,8,5,1,0,0,0,0
2022-03-21 19:00:00,0,2,0,4,3,4,3,4,2,5,12,10,7,6,6,4,4,3,3,3,2,3,4,6,8,23,24,20,11,10,10,10,6,9,6,6,9,4,7,13,7,4,0,0,2,2,3,0,2,5,7,0,4,8,9,13,14,12,12,10,8,4,0,2,2,0,0,0,0
2022-03-21 20:00:00,0,2,0,1,2,0,1,2,2,3,4,3,5,5,1,3,0,0,2,1,2,0,1,5,6,12,11,10,6,9,8,6,5,6,7,4,10,5,0,13,5,4,3,1,0,2,1,0,1,0,2,0,2,3,5,7,6,7,6,4,6,3,2,1,0,1,0,0,0
2022-03-21 21:00:00,0,0,0,2,2,2,1,2,2,3,5,5,7,6,6,5,0,4,3,4,2,1,3,0,5,9,7,9,10,9,8,7,3,6,5,4,6,5,3,9,10,9,1,3,1,1,1,0,0,0,1,2,1,3,8,9,11,5,6,5,2,1,3,4,3,1,0,0,0
2022-03-21 22:00:00,0,0,0,1,0,1,1,5,1,2,4,5,4,3,7,6,0,5,4,3,1,2,3,2,3,9,11,8,9,11,9,7,4,6,6,4,6,5,4,6,3,4,3,1,3,0,0,0,0,6,5,6,5,4,6,7,11,10,5,3,2,1,0,1,0,0,0,0,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,2,3,2,1,0,0,4,2,0,5,4,0,3,1,0,2,1,0,0,0,0,0,0,1,0,1,3,8,11,12,11,5,1,0,0,0,0,0,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,1,0,2,1,2,0,3,3,1,4,0,1,0,0,0,0,0,0,1,0,1,0,3,0,2,3,4,1,7,9,7,1,6,6,5,6,5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,0,2,0,4,3,5,0,6,1,6,3,2,1,0,0,1,0,0,0,1,0,1,1,3,2,2,1,1,4,7,8,7,5,6,6,5,2,2,0,1,1,3,2,3,2,0,0,2,1,0,1,5,6,2,4,2,9,2,1,3,2,3,2,1,0,0,0,0,0
2022-03-22 07:00:00,0,1,0,3,3,11,4,9,10,9,11,8,5,4,1,3,0,1,2,0,0,2,5,7,9,9,8,5,10,23,27,27,21,18,13,15,15,14,9,16,15,10,10,9,7,3,4,3,0,0,4,13,14,11,11,4,12,5,6,7,6,3,4,3,3,2,0,0,0
2022-03-22 08:00:00,1,3,0,8,9,10,9,9,13,14,28,23,10,7,6,6,3,1,0,6,4,2,4,7,14,19,19,17,22,33,33,28,22,27,28,23,27,22,13,8,7,7,6,3,7,5,6,4,7,4,9,15,16,12,23,17,23,3,3,4,2,2,3,2,1,0,0,0,0
2022-03-22 09:00:00,0,1,0,3,2,5,4,9,11,11,16,12,5,2,0,0,0,0,1,0,1,2,3,5,8,7,6,9,13,17,21,16,12,11,10,9,12,8,7,3,2,5,4,0,2,4,3,4,5,4,6,7,9,4,11,10,9,5,4,3,2,0,2,1,1,2,1,0,0
2022-03-22 10:00:00,0,1,0,2,1,3,0,5,6,5,7,9,7,4,3,2,0,2,0,2,0,0,0,1,4,5,2,7,14,16,16,9,14,10,9,10,8,6,5,5,1,3,3,2,2,1,2,1,0,0,3,6,6,9,6,3,5,2,0,0,1,0,0,0,0,0,0,0,0
2022-03-22 11:00:00,0,1,0,2,1,3,0,7,8,8,8,6,4,4,2,1,0,1,0,0,0,0,2,2,6,7,6,8,11,13,12,18,13,5,8,5,8,6,7,5,6,5,4,3,1,0,2,0,0,2,6,8,7,3,6,6,5,4,2,3,2,1,1,3,2,0,0,0,0
2022-03-22 12:00:00,0,1,0,2,5,3,1,3,3,3,5,4,3,2,3,1,0,1,1,1,0,1,3,8,9,13,5,16,15,17,17,15,8,10,5,10,7,6,5,3,2,2,0,2,1,4,5,2,0,2,4,1,4,7,5,12,11,6,2,1,0,2,0,0,0,0,0,0,0
2022-03-22 13:00:00,0,1,1,3,5,4,4,5,6,5,9,8,5,5,2,0,1,1,0,0,1,2,3,5,6,9,7,7,8,10,10,9,8,7,5,6,8,9,5,4,5,7,6,2,1,2,2,2,1,5,0,8,9,8,12,13,10,5,5,3,4,4,0,2,2,1,0,0,0
2022-03-22 14:00:00,1,0,1,1,3,0,0,3,6,7,7,5,3,5,3,4,2,1,6,5,4,2,4,5,7,11,8,10,11,11,12,11,10,12,10,6,14,13,13,10,7,6,5,2,1,2,2,3,2,3,19,22,20,22,18,19,16,12,7,8,7,0,6,1,2,1,0,0,0
2022-03-22 15:00:00,1,5,3,5,3,2,2,4,4,8,8,7,6,6,4,5,0,4,3,3,1,2,2,4,8,21,26,23,25,21,11,9,8,14,17,21,15,15,2,11,11,11,8,5,3,3,3,1,2,3,2,4,2,5,7,7,7,11,7,8,4,7,5,6,5,2,0,0,0
2022-03-22 16:00:00,1,3,0,4,5,5,4,9,11,15,14,11,7,4,5,4,2,3,2,2,1,2,16,17,21,19,12,14,14,15,17,11,12,11,9,6,8,10,10,14,9,7,11,10,4,3,9,5,7,2,9,8,8,6,13,14,10,10,9,8,7,6,5,2,1,0,0,0,0
2022-03-22 17:00:00,0,2,0,4,1,1,1,5,6,11,15,14,8,4,5,3,3,2,3,4,2,3,4,6,5,14,13,12,11,12,11,10,7,9,14,7,10,12,11,9,6,6,7,2,6,5,6,7,7,6,7,9,2,7,10,17,18,15,13,7,7,6,5,2,1,0,0,0,0
2022-03-22 18:00:00,2,4,2,5,6,7,6,9,8,14,22,18,20,12,10,8,7,9,7,4,6,6,11,23,31,42,41,27,20,22,23,20,12,10,9,7,19,16,15,23,10,5,2,1,3,2,4,0,6,5,7,9,11,12,17,27,26,17,18,12,11,10,9,3,2,1,0,0,0
2022-03-22 19:00:00,0,1,2,2,3,3,0,10,12,12,17,16,10,4,5,3,2,2,3,2,0,3,4,8,13,18,18,12,9,11,13,9,7,6,6,4,8,8,8,11,10,3,3,0,1,3,5,0,4,4,3,2,2,4,6,9,10,13,11,9,8,5,1,2,1,0,0,0,0
2022-03-22 20:00:00,1,1,0,0,1,0,0,3,4,5,6,6,8,5,2,4,0,2,1,1,2,1,2,8,5,12,4,7,9,10,11,10,6,5,6,6,11,3,10,9,5,4,5,2,2,0,0,3,0,0,0,3,2,4,5,6,7,7,5,3,5,4,3,2,1,0,0,0,0
2022-03-22 21:00:00,0,1,0,2,3,0,0,3,2,4,6,7,8,4,3,3,1,3,1,2,1,3,0,3,5,11,11,8,6,5,4,2,3,1,2,2,5,3,0,12,9,3,0,0,0,1,0,0,0,1,1,2,0,4,6,7,8,7,6,3,4,3,3,1,0,0,0,0,0
2022-03-22 22:00:00,0,0,1,1,0,2,0,0,2,5,5,6,4,5,5,3,1,4,0,3,0,3,2,0,3,6,6,7,5,7,8,3,5,10,9,10,13,0,0,11,4,0,3,2,0,1,0,0,3,4,2,0,2,5,5,4,7,7,6,6,4,3,2,1,0,0,0,0,0
2022-03-22 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,1,0,2,2,3,0,2,1,1,2,0,1,0,0,0,0,0,0,1,0,1,4,7,2,6,3,0,1,1,0,0,0,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
