Unnamed: 0,1_개포동차고지(가상),2_구룡마을,3_개포우성6차아파트,4_도곡교회.인바디빌딩,5_능인선원앞,6_구룡사입구,7_국악고교사거리,8_삼호물산,9_원불교앞,10_양재역말죽거리.강남베드로병원,11_뱅뱅사거리.구영동중학교,12_역삼초등학교,13_신분당선.강남역4번출구,14_강남역,15_신논현역.구교보타워사거리,16_교보타워,17_영동시장논현역,18_신사역3번출구,19_신사역6번출구,20_신사중학교,21_광림교회.현대고등학교,22_현대아파트,23_압구정파출소,24_한양아파트.압구정로데오역,25_일지아트홀,26_영동고등학교현대아파트,27_강남구청역,28_강남보건소.강남구립국제교육원,29_한국토지주택공사앞,30_선정릉역.무형문화재전수회관,31_선릉역,32_진선여자중고등학교,33_역삼e-편한세상이아파트,34_한티역3번출구.서울강남고용노동지청,35_삼성아파트입구,36_농협대치지점,37_대치SKVIEW아파트.서울교회,38_대치동미도아파트,39_공무원아파트,40_대청역,41_마루공원,42_대청초등학교,43_일원1동주민센터,44_가락시장.헬리오시티,45_가락1동주민센터,46_가락시장.헬리오시티,47_일원주유소.삼성서울병원후문,48_삼성서울병원사거리,49_연금매점,50_대치아파트,51_은마아파트,52_은마아파트,53_은마아파트입구사거리,54_도곡초등학교,55_한티역2번출구.서울강남고용노동지청,56_한티역,57_도성초등학교,58_진선여자중고등학교,59_선릉역.선정릉정문,60_선정릉역.무형문화재전수회관,61_한국토지주택공사앞,62_강남보건소.강남구립국제교육원,63_강남구청역,64_영동고교앞,65_일지아트홀.압구정동노인복지센터,66_한양아파트.압구정로데오역,67_압구정파출소,68_현대아파트,69_광림교회.현대고등학교,70_신사중학교,71_신사역5번출구,72_신사역4번출구,73_논현역,74_반포동,75_신논현역.구교보타워사거리,76_강남역,77_수협서초지점,78_서초문화예술정보학교,79_양재역.양재1동민원분소,80_양재노인종합복지관,81_동원산업앞,82_구룡사,83_구룡사입구,84_능인선원앞,85_도곡교회.인바디빌딩.건너,86_구룡산입구,87_개포동차고지(종점가상)
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,0,0,0,0,1,3,1,2,4,5,6,5,1,0,4,0,5,3,3,4,15,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,0,1,0,2,3,4,2,3,7,3,4,4,1,3,3,5,2,4,4,6,11,7,5,6,5,2,5,3,3,2,3,4,2,4,0,5,4,3,0,1,1,0,0,2,5,2,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,0,3,4,0,4,5,6,7,7,4,7,9,5,7,5,4,5,2,4,3,3,2,3,4,3,1,3,4,3,3,4,3,4,1,3,2,4,1,3,2,1,2,0,2,2,3,4,2,5,5,4,2,1,2,2,2,2,2,3,3,2,2,1,1,1,2,2,0,3,4,6,4,4,7,6,4,7,3,6,4,3,2,1,0,0,0
2022-03-08 07:00:00,1,1,3,4,0,6,7,9,9,10,11,11,10,21,28,26,26,23,22,11,9,5,6,9,7,9,10,12,12,12,10,10,7,12,5,5,4,5,4,3,1,2,0,0,4,10,12,11,16,17,21,20,23,23,19,20,20,14,14,16,14,14,15,14,7,11,11,9,4,7,8,12,18,19,32,29,25,26,24,21,5,2,1,0,0,0,0
2022-03-08 08:00:00,2,4,4,8,7,8,14,21,21,19,18,21,24,27,35,31,26,27,27,18,14,15,9,11,9,7,8,11,7,7,5,7,9,13,10,9,8,9,8,8,7,6,3,1,3,9,24,25,24,28,24,28,30,28,27,30,28,17,17,16,15,13,15,9,6,13,9,7,9,8,7,15,35,37,51,45,38,37,45,40,14,8,3,2,0,0,0
2022-03-08 09:00:00,1,0,2,2,1,3,5,11,13,11,9,16,18,19,30,33,42,36,38,24,14,15,11,9,6,8,9,12,11,11,7,7,7,7,6,5,7,6,7,3,0,4,4,2,4,8,12,13,14,13,11,10,12,13,11,11,13,13,19,22,20,19,24,19,9,12,12,7,8,10,9,12,20,21,27,22,12,11,12,11,5,4,3,1,0,0,0
2022-03-08 10:00:00,2,1,1,2,0,3,4,7,7,7,6,9,10,11,15,15,14,12,13,12,8,14,15,12,10,10,12,10,9,9,7,10,2,8,6,4,7,8,7,5,0,3,2,1,2,3,8,0,3,6,10,11,13,13,5,14,13,11,14,21,17,14,18,10,5,5,2,3,4,6,7,9,9,8,13,12,10,10,9,7,5,4,1,1,0,0,0
2022-03-08 11:00:00,2,3,0,1,0,5,6,7,10,8,9,9,12,11,17,18,17,15,14,8,7,5,6,4,5,4,5,6,8,9,6,10,9,9,7,6,6,7,5,4,4,3,2,0,2,3,6,8,8,10,8,9,8,8,7,9,9,7,8,9,9,6,9,10,9,10,3,8,7,9,9,10,7,7,11,13,14,3,8,4,4,2,1,2,0,0,0
2022-03-08 12:00:00,1,1,3,4,0,2,3,9,10,12,13,13,12,10,10,17,13,11,12,8,7,8,7,5,6,7,8,10,8,8,8,22,23,23,14,10,8,6,5,6,1,3,2,1,1,4,5,1,4,6,7,5,11,13,11,6,10,10,11,12,4,5,6,3,4,5,4,7,10,17,11,10,14,9,12,11,9,8,5,0,3,1,2,1,0,0,0
2022-03-08 13:00:00,3,0,2,3,0,2,4,6,9,10,12,11,8,9,15,17,14,14,9,12,10,9,7,7,9,8,8,9,11,12,9,44,50,46,43,33,17,9,7,7,4,6,3,2,2,3,8,7,5,9,9,10,9,10,11,11,10,11,17,16,14,13,12,8,6,7,8,6,6,7,18,18,16,16,12,13,12,10,9,8,5,3,2,0,0,1,0
2022-03-08 14:00:00,1,0,0,2,0,5,6,9,10,11,10,14,15,15,19,19,19,18,16,9,9,7,6,5,8,9,7,11,10,11,10,11,18,18,6,8,4,7,6,9,8,7,3,0,2,3,6,9,0,9,10,7,8,6,7,7,7,7,8,10,12,10,9,7,5,6,9,6,7,10,16,19,19,21,20,20,15,14,10,5,4,3,0,0,0,0,0
2022-03-08 15:00:00,1,0,1,2,0,5,6,9,12,14,15,17,18,11,15,16,16,13,12,9,7,6,9,11,10,8,6,4,6,6,7,5,9,15,11,12,10,12,8,11,10,6,6,2,4,5,9,10,10,12,17,17,10,8,10,10,9,11,10,12,11,9,9,9,11,12,12,9,9,15,10,14,14,10,14,15,15,13,15,11,6,0,2,0,0,1,0
2022-03-08 16:00:00,2,1,3,0,0,3,7,13,15,14,14,16,16,16,17,19,19,16,16,18,16,12,13,11,13,28,29,31,31,32,31,22,25,29,16,16,15,15,14,11,10,7,4,2,4,12,20,20,21,23,22,21,10,8,9,8,8,7,11,9,10,7,11,18,17,17,15,9,12,15,18,20,18,16,14,13,10,9,10,7,7,5,3,0,2,0,0
2022-03-08 17:00:00,1,2,5,4,0,5,12,25,23,22,23,24,29,23,20,20,17,15,12,11,14,9,7,7,18,17,13,13,12,10,7,15,16,17,16,16,15,17,8,12,11,6,8,3,5,14,12,19,20,25,23,18,15,10,14,13,10,13,15,13,14,13,14,13,9,12,16,12,11,16,19,22,20,18,16,18,12,11,10,8,6,6,2,1,4,0,0
2022-03-08 18:00:00,1,0,2,5,0,6,13,25,27,29,29,34,39,29,24,30,24,19,18,15,11,15,18,16,20,36,23,25,24,15,13,12,17,18,17,20,20,22,19,20,19,14,8,4,3,4,9,11,12,20,24,20,12,14,12,11,14,10,20,22,21,15,13,15,15,16,17,16,16,17,17,21,16,12,22,28,22,20,15,13,5,2,0,1,1,1,0
2022-03-08 19:00:00,0,0,1,1,0,4,7,18,18,20,28,29,25,21,24,22,18,17,14,11,11,9,12,13,15,35,24,21,18,14,9,13,12,19,18,22,23,18,15,14,12,13,7,2,1,2,4,7,11,18,18,14,15,13,12,13,9,9,10,9,7,6,7,9,9,8,9,10,12,20,22,26,27,25,19,23,20,14,17,17,8,6,4,1,1,3,0
2022-03-08 20:00:00,0,0,0,4,0,1,5,11,12,14,16,19,19,15,16,16,13,13,12,10,11,11,12,6,10,12,9,10,10,10,9,12,15,19,22,24,12,24,21,20,6,12,6,1,1,2,4,5,0,6,6,7,10,8,5,13,7,11,12,8,7,5,6,4,6,11,12,12,13,13,12,16,17,14,18,17,17,16,13,12,8,4,1,0,0,0,0
2022-03-08 21:00:00,3,0,0,1,0,0,2,6,8,7,8,11,16,15,13,17,12,10,8,6,5,5,5,5,6,9,8,8,7,8,5,10,12,19,17,18,19,16,11,10,9,7,4,3,1,1,2,3,3,5,6,6,9,10,9,12,11,8,6,5,7,6,5,7,9,5,9,6,8,12,14,15,16,15,16,20,21,14,12,11,6,3,1,1,1,0,0
2022-03-08 22:00:00,1,0,0,0,0,0,3,9,10,6,6,9,19,24,28,27,15,15,15,13,8,7,8,8,14,23,21,19,15,13,9,11,14,17,44,54,56,47,20,19,17,15,8,5,0,1,1,3,4,2,3,4,31,35,28,28,27,19,20,17,17,16,17,11,11,11,8,7,9,13,14,23,23,25,19,20,22,20,18,10,9,4,2,0,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,4,5,6,8,8,13,14,12,12,13,11,10,6,8,11,15,16,11,11,13,13,9,8,6,7,7,10,11,11,8,7,5,4,3,1,2,2,1,3,1,2,0,2,5,5,3,7,8,7,10,7,8,7,2,5,5,9,5,11,8,13,13,15,18,12,16,18,17,17,14,13,6,4,3,0,0,2,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,1,4,5,0,2,0,0,0,0,3,3,0,0,0,4,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,1,1,0,2,3,5,5,4,5,4,5,1,4,2,1,2,3,0,1,2,2,3,3,2,3,0,4,2,3,3,4,2,3,3,0,1,2,0,0,2,0,0,0,0,4,0,0,3,2,0,3,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,1,0,1,2,0,3,4,3,3,2,0,4,3,3,3,4,5,3,0,2,2,2,1,2,3,2,3,0,0,3,0,3,4,1,0,5,0,4,4,3,2,1,1,0,1,2,2,0,0,3,3,5,4,4,2,0,1,2,2,2,0,1,7,5,2,1,1,0,0,0,1,1,3,3,2,0,3,0,0,3,1,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,0,1,0,1,2,3,4,0,5,2,4,5,4,4,3,2,2,1,1,2,2,2,4,5,4,4,4,4,3,3,2,4,2,0,0,5,3,2,4,3,0,0,1,2,4,3,4,5,5,5,3,0,1,3,1,1,3,4,2,3,5,4,3,1,1,2,1,2,1,4,3,4,8,3,5,4,4,3,1,1,0,0,0,0,0
2022-03-09 08:00:00,1,1,0,0,0,2,6,7,5,7,7,7,8,10,9,8,6,7,7,5,4,3,2,0,3,4,2,4,3,6,4,5,9,3,3,8,0,3,9,4,3,1,1,0,3,4,7,9,4,10,10,9,11,7,9,9,8,7,6,8,8,9,10,7,3,2,2,1,2,2,3,3,4,2,5,4,4,6,6,5,3,1,0,0,0,0,0
2022-03-09 09:00:00,3,4,4,5,0,5,11,12,13,12,13,15,16,19,22,13,13,13,15,8,6,8,3,5,3,4,2,3,2,4,2,4,3,3,1,2,1,3,3,2,0,1,0,0,2,4,6,7,6,9,8,8,6,5,3,7,6,5,9,9,5,8,13,9,3,7,6,6,6,10,9,6,13,13,11,8,7,6,8,7,4,4,2,1,0,0,0
2022-03-09 10:00:00,1,0,1,0,0,2,6,10,7,8,7,8,9,9,13,14,15,14,12,7,4,10,6,4,3,1,1,6,3,6,7,8,8,11,7,1,3,3,1,4,2,2,1,0,2,3,6,8,2,3,5,10,8,9,0,9,12,13,11,10,6,8,13,7,5,5,9,6,4,1,4,6,9,8,12,8,7,6,5,1,3,2,1,0,0,0,0
2022-03-09 11:00:00,2,0,2,3,2,3,7,10,11,12,12,15,14,10,12,14,16,13,12,8,7,9,6,5,6,1,3,4,0,5,6,8,7,8,8,8,11,7,3,11,0,0,0,0,1,5,10,11,12,14,15,29,25,0,19,16,7,15,12,10,13,8,17,13,6,5,5,2,4,6,8,9,9,9,10,9,8,6,5,4,0,3,1,0,0,0,0
2022-03-09 12:00:00,2,0,0,0,0,4,9,16,4,13,9,12,10,8,14,23,22,22,21,11,10,12,10,6,8,6,5,8,9,4,6,7,6,8,9,9,6,11,4,4,0,3,2,1,4,4,8,9,9,10,12,13,13,7,10,10,11,10,13,14,15,14,18,12,10,10,6,4,3,9,9,11,14,13,12,11,9,8,7,7,4,3,2,1,1,0,0
2022-03-09 13:00:00,2,3,4,3,5,9,6,9,10,10,11,14,16,14,16,21,22,21,18,8,6,5,5,7,9,16,13,15,14,12,11,9,11,16,17,16,17,19,8,7,8,5,3,3,1,2,5,6,6,11,14,14,16,14,12,14,14,10,10,8,9,6,7,7,4,12,14,10,10,13,6,9,10,10,14,14,12,9,8,2,5,4,0,2,2,1,0
2022-03-09 14:00:00,2,0,2,0,0,3,12,14,16,14,15,14,14,17,18,21,21,20,19,11,9,10,8,5,8,9,8,9,11,12,11,8,14,16,7,6,6,4,4,5,4,4,4,1,3,6,9,8,10,12,14,12,10,12,13,13,16,9,9,10,7,11,6,6,5,7,6,8,10,13,14,12,12,9,9,10,9,6,4,6,2,0,4,0,2,0,0
2022-03-09 15:00:00,1,1,2,4,0,5,9,9,10,8,11,14,13,14,14,15,14,13,14,12,12,11,8,8,16,19,11,7,5,10,8,8,6,7,6,6,8,8,7,6,7,6,4,2,1,4,5,6,8,10,10,11,14,14,13,11,13,9,13,11,14,13,20,18,13,13,12,10,11,10,14,14,15,13,10,14,12,16,12,9,3,1,3,0,2,1,0
2022-03-09 16:00:00,2,1,3,5,0,6,11,12,15,15,14,14,16,18,28,31,26,24,23,16,11,9,7,6,6,10,13,14,12,11,9,13,19,17,17,20,18,15,9,9,6,4,3,1,4,8,10,15,16,19,21,16,12,12,11,12,10,11,11,9,7,8,10,9,9,15,17,11,18,21,18,27,27,13,13,12,14,13,12,5,7,3,2,2,1,0,0
2022-03-09 17:00:00,1,0,0,2,0,2,7,14,16,15,17,22,21,19,21,23,19,19,19,14,13,14,14,12,13,14,10,13,14,15,13,14,21,23,13,14,16,12,10,10,9,7,5,3,6,8,9,11,13,19,18,19,12,11,10,9,9,9,11,11,13,12,10,7,11,11,18,17,19,17,20,21,20,23,22,18,13,12,10,2,7,7,3,0,0,0,0
2022-03-09 18:00:00,1,0,0,2,1,1,5,8,9,9,10,9,10,9,13,18,17,12,13,10,9,9,9,11,14,13,9,13,11,12,9,11,16,21,15,17,15,17,13,11,7,9,3,2,1,3,4,6,6,8,10,13,14,12,11,9,11,14,19,17,15,13,12,7,13,11,12,12,11,16,17,17,15,18,15,16,13,8,12,11,4,2,2,0,1,0,0
2022-03-09 19:00:00,0,1,0,2,0,1,4,6,8,7,5,6,9,8,16,14,12,11,15,12,5,12,11,9,11,22,10,12,3,10,7,6,8,9,10,15,15,14,8,9,3,3,1,0,2,1,2,4,5,5,5,7,10,11,5,13,10,9,9,8,6,17,19,17,13,18,22,19,13,19,19,18,16,15,13,21,16,15,15,14,10,7,2,1,0,0,0
2022-03-09 20:00:00,0,0,0,0,0,1,2,5,0,5,3,4,5,7,9,7,7,8,9,7,9,8,7,9,12,13,9,7,8,8,9,8,7,8,9,12,13,14,10,13,9,10,9,1,2,1,4,3,0,4,5,4,12,13,13,9,11,10,10,7,6,6,5,6,6,10,4,10,9,14,15,15,13,13,15,17,20,17,16,15,7,4,2,0,0,0,0
2022-03-09 21:00:00,2,0,0,0,0,1,4,3,2,4,3,5,9,8,9,10,7,6,8,9,9,11,13,12,17,21,15,15,14,14,12,9,8,7,9,12,11,10,8,7,4,5,3,1,2,0,3,2,3,1,3,4,8,9,10,7,7,10,11,9,9,7,5,5,6,7,5,6,2,11,13,14,12,16,15,17,19,17,18,11,10,6,2,0,0,0,0
2022-03-09 22:00:00,1,0,1,1,0,2,5,8,9,7,6,6,6,10,12,10,13,12,9,8,8,4,7,10,15,19,15,15,14,15,11,10,11,13,19,32,34,33,20,15,11,12,3,6,1,0,1,0,2,2,1,3,25,32,35,35,35,32,32,28,26,21,19,15,9,12,10,8,9,14,14,15,12,12,9,16,16,12,10,10,3,2,2,0,0,1,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,5,11,11,5,6,0,5,5,8,11,6,0,7,3,6,2,5,7,9,11,11,10,7,7,6,5,5,2,0,0,2,0,0,1,3,2,5,8,9,10,5,11,12,10,9,6,5,5,5,7,8,9,11,10,6,14,11,10,9,10,8,8,9,7,5,2,1,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,1,0,0,0,2,5,3,0,3,4,5,2,6,0,6,5,4,3,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,1,0,2,0,3,3,6,4,3,8,5,4,3,2,2,2,7,2,2,4,6,16,12,10,3,8,7,4,4,3,2,3,4,3,4,0,5,4,3,0,2,1,0,0,0,3,0,0,3,0,0,4,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,2,0,3,2,0,4,5,6,5,6,5,5,7,5,6,5,6,4,3,4,1,2,3,3,2,3,2,3,4,5,4,5,4,5,4,2,1,3,2,0,0,1,1,0,1,2,4,4,5,4,4,4,4,2,3,3,2,3,4,3,3,3,5,4,3,2,4,2,0,4,5,8,6,7,6,6,4,5,6,7,5,3,2,1,0,0,0
2022-03-10 07:00:00,2,3,3,4,0,7,9,14,14,12,10,12,13,14,27,28,20,17,17,12,7,7,8,7,8,10,9,13,15,18,14,11,9,10,5,4,3,2,5,4,2,3,1,0,4,12,14,15,13,22,24,19,23,22,21,27,28,18,23,27,27,27,25,6,5,7,7,6,4,6,8,12,20,25,43,37,28,25,25,19,7,3,3,1,0,0,0
2022-03-10 08:00:00,2,3,4,8,7,9,14,22,21,18,19,17,22,21,31,31,30,29,27,22,16,20,17,19,17,19,23,19,17,11,7,6,10,13,11,5,11,9,8,11,9,5,1,1,4,15,23,27,28,30,25,25,33,33,33,35,32,24,22,26,24,14,18,10,9,9,8,6,6,6,6,16,40,38,56,53,40,31,31,31,15,9,4,2,1,0,0
2022-03-10 09:00:00,1,2,2,4,0,6,6,12,14,13,14,18,20,21,26,27,26,23,24,17,15,16,13,15,12,12,10,9,10,9,8,8,7,8,7,3,6,2,7,2,6,3,2,0,2,6,12,15,15,13,12,13,10,12,11,16,15,14,21,26,25,23,39,23,11,9,8,6,4,4,4,8,32,30,32,23,16,13,18,16,10,9,3,2,0,0,0
2022-03-10 10:00:00,0,1,2,3,0,3,5,8,7,7,8,7,8,10,12,10,11,15,12,8,6,14,7,4,6,6,5,6,7,4,4,5,7,8,9,8,7,6,5,5,1,3,1,0,4,8,9,6,6,9,9,8,11,14,12,13,11,12,14,13,11,12,16,12,7,8,5,4,4,5,5,6,7,6,8,8,7,5,8,7,5,2,2,1,0,0,0
2022-03-10 11:00:00,1,0,1,1,0,2,4,9,10,9,9,8,9,10,11,9,11,14,15,10,8,10,8,5,9,14,10,11,10,8,6,6,6,10,8,6,7,3,6,5,6,3,1,1,1,1,4,5,3,8,7,8,7,5,6,7,6,11,10,12,11,8,8,7,6,6,8,7,7,8,5,6,10,11,10,6,10,9,9,4,2,1,1,0,0,0,0
2022-03-10 12:00:00,0,0,0,1,0,4,5,6,8,10,11,10,12,10,13,13,13,8,9,11,11,11,12,10,12,11,9,12,11,12,9,30,29,32,25,21,16,12,10,5,6,3,1,0,1,3,5,5,6,13,13,13,10,9,10,8,7,9,10,9,11,12,12,13,6,6,7,6,9,9,10,9,15,11,15,13,7,7,6,3,3,3,0,0,0,0,0
2022-03-10 13:00:00,1,0,0,0,0,3,5,7,8,10,12,13,10,12,11,14,13,12,13,15,14,13,11,11,9,5,5,9,9,9,7,52,53,50,39,26,11,9,7,8,6,7,4,1,2,5,5,7,8,10,7,7,8,4,6,8,7,9,10,10,10,8,9,8,7,8,6,7,9,14,15,12,12,12,10,10,8,8,11,9,4,4,3,3,4,0,0
2022-03-10 14:00:00,0,1,1,2,0,3,4,9,11,9,11,14,18,17,18,17,16,15,12,14,13,15,18,16,16,16,12,9,5,6,8,13,14,16,10,12,10,6,7,9,6,5,3,1,3,4,6,8,6,10,10,13,11,13,13,14,12,10,12,12,9,7,7,7,8,8,5,7,9,10,10,11,11,11,10,10,7,5,4,0,4,1,0,1,0,0,0
2022-03-10 15:00:00,1,0,0,2,1,4,5,8,6,8,9,13,12,10,12,13,14,14,15,11,10,12,10,8,13,15,13,11,9,10,7,9,18,20,13,11,10,8,5,7,0,5,3,1,3,5,6,7,8,12,11,14,11,12,8,14,12,12,12,9,12,10,10,7,8,6,9,9,11,10,20,20,18,11,16,17,15,14,11,10,4,2,1,0,0,0,0
2022-03-10 16:00:00,2,0,2,3,0,3,5,9,5,12,13,11,13,15,18,18,15,15,14,8,5,5,6,9,10,27,28,27,26,26,25,21,22,22,17,18,16,13,9,10,9,6,2,0,4,7,14,16,17,20,20,18,11,11,10,13,14,16,17,19,16,11,9,10,8,10,10,12,13,19,22,18,20,18,20,19,13,11,11,10,6,3,2,0,2,0,0
2022-03-10 17:00:00,1,1,0,4,0,6,11,28,31,24,21,23,21,18,18,19,20,15,16,14,10,11,5,5,14,14,11,16,16,18,14,15,14,13,13,11,10,11,9,9,8,8,7,5,5,8,10,12,13,26,27,25,16,12,11,10,11,10,14,12,13,12,15,15,16,14,17,12,11,13,13,15,16,17,21,19,15,14,12,11,5,3,2,3,1,0,0
2022-03-10 18:00:00,1,2,1,4,0,16,22,52,57,45,50,53,47,31,27,30,21,17,15,15,9,13,12,13,18,37,20,24,26,19,16,17,18,21,18,18,21,24,16,18,14,13,7,2,3,4,6,0,7,14,15,13,17,18,15,14,11,11,18,15,18,11,11,12,14,21,20,16,18,27,30,28,32,29,22,19,19,19,21,20,10,7,6,2,4,1,0
2022-03-10 19:00:00,0,0,0,2,0,3,6,10,12,12,19,21,20,23,23,18,15,14,19,13,9,15,14,16,27,45,25,23,22,22,16,17,18,22,19,18,18,18,14,17,15,13,9,2,3,4,8,5,9,9,11,11,14,16,12,13,11,10,15,11,9,12,16,17,13,11,10,13,15,17,19,21,24,23,29,26,22,22,20,17,6,4,2,0,1,0,0
2022-03-10 20:00:00,0,1,0,2,0,2,4,9,11,11,10,10,13,14,13,13,8,6,7,5,6,6,6,6,13,16,10,8,7,9,9,10,14,14,18,21,23,23,16,21,20,11,6,3,0,2,3,1,6,3,7,6,6,8,6,7,7,8,8,7,6,3,7,11,9,11,11,9,9,10,11,16,13,15,17,15,15,15,14,12,7,3,2,0,0,0,0
2022-03-10 21:00:00,2,0,0,3,0,4,3,4,3,7,8,12,14,19,20,18,13,12,11,7,8,9,8,8,12,18,15,13,11,11,11,13,14,18,17,27,27,24,14,16,8,13,10,3,1,0,2,1,1,3,4,5,6,9,8,9,7,8,10,9,7,7,8,8,6,5,5,6,4,10,9,13,13,10,11,12,13,16,18,17,6,3,2,1,0,0,0
