Unnamed: 0,1_서부운수기점,2_북가좌2동주민센터,3_DMC래미안e.편한세상2.4단지,4_북가좌삼호.DMC아이파크아파트,5_DMC파크뷰자이별동상가,6_DMC파크뷰자이,7_모래내삼거리,8_모래내시장.가좌역,9_사천교,10_연희104고지앞.구성산회관,11_연남동,12_동교동삼거리,13_신촌오거리.현대백화점,14_신촌오거리.2호선신촌역,15_이대역,16_웨딩타운,17_아현역,18_충정로역,19_서대문역사거리,20_서울역사박물관.경희궁앞,21_광화문,22_종로1가,23_종로2가,24_종로3가.탑골공원,25_종로4가.종묘,26_종로5가.광장시장,27_종로6가.동대문종합시장,28_동대문역.흥인지문,29_숭인동,30_동대문우체국.서울풍물시장,31_용두동신동아아파트,32_용두역,33_동대문구청,34_신답초등학교.청계한신휴플러스,35_답십리역사거리,36_청년회의소.서울새활용플라자,37_장한평역,38_군자교입구,39_능동사거리.군자역,40_능동교회앞,41_어린이대공원앞.세종대학교,42_어린이대공원역.화양천주교회,43_서울화양초등학교,44_건대입구역사거리.건대병원,45_건대로데오거리입구,46_대동아파트앞,47_뚝도변전소앞,48_광진문화예술회관,49_건대입구(가상),50_건대입구역사거리.건대병원,51_어린이대공원역.화양천주교회,52_어린이대공원앞,53_능동사거리.군자역,54_군자교입구,55_장한평역,56_청년회의소,57_답십리역사거리,58_신답초등학교.청계한신휴플러스,59_동대문구청,60_서울시동부병원,61_신설동역.서울풍물시장,62_동묘앞,63_동대문(흥인지문),64_종로6가.동대문종합시장,65_종로5가.광장시장,66_종로4가.종묘,67_종로3가.탑골공원,68_종로2가,69_종로1가,70_광화문,71_서울역사박물관.경희궁앞,72_서대문역사거리,73_충정로역,74_아현역,75_웨딩타운,76_이대역,77_신촌오거리.2호선신촌역,78_신촌오거리.현대백화점,79_동교동삼거리,80_연희동대우아파트,81_연희104고지앞.구성산회관,82_사천교,83_모래내시장.가좌역,84_삼성래미안2차아파트,85_DMC파크뷰자이,86_동부센트레빌아파트,87_북가좌삼호.DMC아이파크아파트,88_모래내우체국.증가교회,89_북가좌초교사거리,90_북가좌2동주민센터,91_서부운수기점(가상)
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,8,7,0,6,8,8,9,11,11,9,9,8,11,6,8,10,9,5,5,5,2,5,4,3,4,6,12,23,21,19,17,22,17,15,8,16,15,12,8,7,8,8,11,5,10,12,10,11,10,13,11,9,5,8,11,13,15,12,13,15,16,15,14,10,7,9,5,3,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,11,18,24,27,28,32,27,25,12,10,24,29,28,27,28,10,25,23,21,24,25,22,24,23,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,5,6,9,11,13,10,11,9,10,8,9,10,9,8,6,11,11,10,12,11,10,10,11,9,8,22,35,38,38,41,40,38,34,35,33,24,12,11,8,10,5,9,7,4,6,1,0,0,1,2,0,0,4,4,5,7,12,12,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,2,6,13,16,20,22,21,18,17,18,22,25,19,17,16,9,8,12,11,6,8,9,7,5,6,6,5,8,7,10,8,7,8,9,7,9,7,10,7,7,3,6,4,2,1,3,1,4,0,7,8,9,13,17,17,19,20,18,18,9,17,19,17,18,16,15,14,15,13,11,10,9,9,3,8,7,0,5,1,9,6,7,6,4,2,0,1,0,0,0,0
2022-03-28 07:00:00,8,17,30,32,42,49,43,34,37,36,35,36,29,29,34,39,37,36,26,25,25,20,15,15,14,12,10,9,9,15,15,14,14,13,13,13,16,18,11,8,7,7,6,5,4,6,7,11,0,14,16,18,21,27,27,30,33,36,35,38,41,40,39,33,28,26,23,16,11,10,8,9,7,7,6,8,7,6,4,6,5,3,3,1,5,1,0,2,1,0,0
2022-03-28 08:00:00,4,14,20,27,44,52,46,38,38,31,38,46,38,41,44,46,49,46,40,32,29,27,25,22,21,20,18,23,24,26,25,27,32,34,34,35,33,30,28,29,24,17,12,7,3,4,4,11,0,15,20,20,22,29,35,40,54,52,50,51,45,43,40,38,32,30,29,31,28,27,12,12,10,11,11,8,13,12,10,8,7,8,10,8,8,7,6,5,2,1,0
2022-03-28 09:00:00,3,8,16,19,27,29,24,21,22,22,21,24,18,20,22,24,26,25,22,20,21,20,17,19,17,13,14,14,11,13,11,9,10,10,11,15,17,20,18,12,15,11,8,3,4,6,3,8,4,11,11,12,11,22,20,25,33,36,36,40,38,32,32,25,24,22,22,16,10,9,7,9,9,9,8,8,9,11,10,9,9,8,6,4,5,4,3,2,1,0,0
2022-03-28 10:00:00,3,8,10,11,16,17,14,15,14,15,18,20,19,18,17,18,24,15,15,16,17,17,15,14,14,15,17,18,14,17,16,15,13,12,20,19,20,19,17,16,13,10,5,3,2,2,4,7,0,10,10,9,10,13,19,20,19,17,21,21,21,18,17,14,10,9,11,11,12,12,13,11,12,13,12,13,11,10,12,10,8,7,8,7,7,5,6,5,2,0,0
2022-03-28 11:00:00,3,8,10,14,17,19,20,21,20,13,22,18,19,21,18,17,25,21,23,22,21,19,18,16,14,12,12,14,13,14,14,10,13,14,14,15,17,16,14,13,8,8,6,5,2,2,3,5,0,10,11,11,10,13,14,15,19,20,24,21,22,20,17,17,14,12,12,11,10,9,10,12,12,10,6,7,9,12,7,10,10,8,11,11,9,8,5,4,4,2,0
2022-03-28 12:00:00,3,9,11,13,15,13,15,15,16,12,16,21,23,24,23,21,20,16,12,15,16,14,14,11,13,13,11,20,20,19,19,13,19,17,16,14,13,14,12,10,10,8,7,3,2,2,5,3,0,7,11,13,12,14,14,16,16,17,18,24,25,15,25,21,17,13,15,14,11,14,14,16,15,14,13,12,11,13,10,11,10,8,12,13,11,8,3,6,3,2,0
2022-03-28 13:00:00,2,10,13,14,16,17,17,14,18,17,18,16,17,18,19,18,16,22,23,25,30,25,23,18,15,17,20,23,21,22,20,17,21,18,20,20,20,17,15,13,12,13,11,5,4,3,3,5,0,7,8,11,12,14,18,19,16,17,18,20,17,17,16,16,15,13,15,16,13,14,12,14,13,12,15,14,12,17,17,16,11,17,14,13,10,7,1,4,2,1,0
2022-03-28 14:00:00,2,5,7,9,11,16,18,20,21,20,21,22,22,19,18,11,11,10,9,7,17,16,16,16,17,18,18,20,22,22,23,22,22,20,24,25,24,23,18,18,17,11,10,8,5,4,4,9,0,11,15,16,18,20,20,18,19,17,19,20,23,23,21,17,19,17,16,18,15,21,15,16,16,15,11,12,10,15,14,9,15,13,15,17,16,11,6,8,4,3,0
2022-03-28 15:00:00,1,5,9,7,9,8,11,14,15,19,21,22,20,14,20,20,18,19,15,16,17,19,21,26,24,22,26,20,21,27,29,26,25,24,26,23,22,18,19,11,18,15,14,5,5,5,7,10,0,18,21,20,19,17,16,15,18,16,16,19,21,24,17,19,21,21,22,22,18,19,25,28,28,24,15,23,20,21,20,21,18,25,36,33,23,17,16,11,8,6,0
2022-03-28 16:00:00,1,3,5,8,13,15,14,14,15,14,18,15,15,11,16,14,15,15,18,20,19,20,20,23,23,22,30,35,36,39,36,32,30,27,28,28,26,21,17,16,12,11,6,4,4,3,7,8,0,19,21,21,21,22,21,18,22,21,24,27,24,20,22,19,26,26,26,25,24,28,29,32,28,25,25,27,29,31,30,23,24,21,19,17,15,10,13,12,7,6,0
2022-03-28 17:00:00,2,7,10,11,15,19,18,20,21,23,22,26,19,19,18,15,21,19,18,23,24,18,24,25,27,26,31,29,30,32,33,36,38,38,34,33,34,29,29,29,24,20,16,8,7,4,4,7,3,16,17,19,17,20,19,15,19,17,22,22,17,19,18,19,25,23,24,28,30,33,37,41,40,34,35,32,26,24,23,20,29,30,43,36,27,19,16,12,6,5,0
2022-03-28 18:00:00,3,4,7,8,10,12,14,13,15,18,19,20,24,23,19,16,17,13,14,17,27,37,41,42,42,49,50,54,48,50,44,43,46,44,34,29,29,30,28,31,27,21,16,12,7,9,6,12,11,26,29,34,30,26,25,25,25,26,20,26,19,20,21,23,24,27,28,33,41,51,54,57,55,53,49,41,40,49,48,44,43,46,56,56,38,24,15,12,5,3,0
2022-03-28 19:00:00,1,2,3,3,4,6,7,6,7,9,9,10,18,21,19,17,15,13,14,12,12,13,17,19,22,29,35,38,38,37,34,33,32,29,33,31,21,17,15,16,15,13,11,7,6,4,4,11,9,23,26,25,19,22,19,22,27,29,27,24,23,22,15,14,15,18,20,19,33,35,46,43,42,31,34,30,39,37,37,36,45,50,57,45,39,26,22,19,7,2,0
2022-03-28 20:00:00,2,5,8,2,4,3,4,4,6,5,7,9,10,12,11,3,10,5,8,9,10,12,13,14,16,16,19,18,18,17,16,13,12,15,15,12,13,14,11,10,10,8,7,5,2,1,2,7,0,19,24,22,18,21,16,12,15,10,15,16,17,16,9,8,10,7,11,12,14,13,16,17,18,15,14,20,25,30,28,26,23,23,25,24,20,15,8,9,5,4,0
2022-03-28 21:00:00,1,2,4,9,7,4,4,5,5,4,6,6,10,8,10,8,7,6,7,6,7,9,11,14,14,17,21,20,21,21,13,21,19,16,17,15,16,13,13,11,5,8,4,5,4,7,5,11,0,17,16,19,19,18,17,16,16,16,15,10,9,8,7,8,9,8,14,15,15,16,16,18,17,16,14,19,15,19,19,18,16,17,16,12,15,10,7,5,4,2,0
2022-03-28 22:00:00,0,1,2,3,4,6,7,8,6,6,7,9,15,14,13,8,12,10,8,11,10,9,11,8,9,13,15,16,16,19,19,16,15,13,13,14,14,13,9,13,10,9,8,7,5,5,8,10,4,18,13,17,18,12,16,16,22,19,17,16,15,9,8,10,13,12,13,14,16,19,21,24,25,19,17,19,20,30,28,28,29,27,26,25,22,14,12,9,4,4,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,6,7,7,10,11,13,12,3,12,11,15,13,11,10,9,7,7,8,6,9,3,4,6,4,5,6,7,9,8,7,14,21,20,22,17,16,14,10,13,10,12,11,12,12,13,15,8,15,18,21,24,24,26,18,22,20,18,16,18,16,17,15,15,18,10,13,11,9,3,4,2,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,10,13,18,20,23,24,21,21,22,10,23,25,24,23,24,14,26,22,20,20,19,15,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,4,7,7,8,9,8,7,7,9,8,9,11,5,8,5,13,11,6,12,11,9,7,8,7,7,16,31,32,35,34,35,33,31,31,30,28,19,11,9,3,9,8,4,2,3,2,1,0,7,8,2,0,6,6,7,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,4,7,16,20,27,29,29,27,23,24,19,16,14,11,11,12,11,10,8,8,12,11,5,6,10,9,5,10,11,10,9,6,10,10,9,9,12,10,10,10,6,5,4,4,3,4,3,4,0,7,10,11,10,14,14,15,16,13,19,17,15,15,20,18,18,16,10,9,8,7,5,5,5,6,4,3,2,1,5,4,2,1,3,0,0,2,0,1,1,0,0
2022-03-29 07:00:00,5,13,28,37,51,57,53,49,49,34,46,41,23,24,30,36,40,35,30,26,21,19,16,15,13,10,8,12,13,12,12,13,14,14,14,13,16,16,12,15,13,6,5,4,3,3,2,7,0,12,15,16,18,32,34,36,44,46,41,43,43,44,40,36,33,14,17,16,14,13,7,7,7,9,6,5,5,5,6,5,5,0,3,4,2,2,1,2,1,0,0
2022-03-29 08:00:00,5,12,22,33,52,53,50,44,40,40,45,48,43,42,42,42,53,50,39,37,27,22,21,19,16,18,16,20,28,38,36,35,38,35,26,23,22,21,19,14,10,15,12,5,4,6,5,8,4,12,15,14,18,25,32,33,42,38,43,49,52,46,40,34,25,30,27,26,28,27,18,11,13,17,18,16,14,13,13,10,11,11,7,11,7,6,4,3,2,1,0
2022-03-29 09:00:00,4,9,15,20,29,28,28,27,27,27,27,26,20,19,16,16,21,18,16,18,18,19,17,17,14,13,12,14,11,14,12,11,13,14,14,20,18,19,18,17,13,15,10,6,5,2,6,4,4,8,10,10,11,12,15,21,22,25,39,40,40,37,33,29,23,18,17,14,15,13,10,8,8,11,10,11,9,10,9,3,4,8,4,7,7,6,4,5,2,1,0
2022-03-29 10:00:00,6,8,15,19,20,22,19,21,20,11,21,18,17,11,13,8,17,17,17,19,23,23,21,21,21,17,13,16,17,16,16,17,17,22,25,20,20,19,15,16,15,14,9,4,3,4,5,6,4,7,7,9,9,12,13,16,21,25,24,23,23,24,20,19,16,16,12,14,13,12,12,14,16,15,11,12,12,14,13,9,12,9,5,5,5,6,7,5,0,0,0
2022-03-29 11:00:00,3,6,8,9,13,16,17,17,17,14,17,18,17,17,16,14,15,15,15,17,15,16,15,16,17,15,16,17,17,17,15,13,12,16,16,18,26,24,17,17,15,13,9,6,3,2,2,5,0,10,12,13,15,16,17,22,22,25,27,27,26,26,17,14,12,12,12,9,9,9,8,8,7,9,9,6,6,10,7,8,10,9,11,8,8,6,6,5,2,1,0
2022-03-29 12:00:00,3,7,7,9,14,19,19,16,15,16,19,17,16,22,22,19,21,20,19,19,18,16,15,16,16,13,11,12,13,13,11,12,15,16,15,14,12,12,12,11,9,8,6,5,4,3,4,4,0,7,9,10,11,11,12,15,18,17,17,21,18,15,14,14,15,11,11,11,11,11,12,14,18,17,19,18,7,21,19,13,10,13,15,12,13,9,8,4,3,2,0
2022-03-29 13:00:00,3,11,14,15,18,16,15,14,11,14,17,18,15,15,14,15,14,11,13,12,8,10,12,14,16,16,15,17,14,21,20,19,20,19,18,17,16,18,15,13,11,11,10,6,3,2,8,11,0,13,13,14,16,17,16,18,20,19,20,22,21,24,19,20,31,26,26,27,27,23,22,24,24,23,22,19,19,21,18,14,14,16,16,14,13,9,8,7,5,0,0
2022-03-29 14:00:00,2,7,10,13,17,16,17,15,15,15,15,19,20,20,17,15,15,13,12,17,15,12,14,13,14,16,20,18,19,21,23,21,22,18,23,22,20,19,20,19,14,14,14,5,5,2,3,4,0,12,13,13,12,12,13,17,17,18,19,21,21,19,21,21,18,20,20,20,16,17,17,18,15,18,18,18,16,20,19,23,22,23,25,20,17,14,12,10,6,6,0
2022-03-29 15:00:00,4,8,11,11,10,11,12,11,14,14,15,11,12,11,15,12,16,16,14,14,15,16,18,23,23,25,24,25,26,27,24,22,21,19,22,21,18,20,18,17,13,12,11,8,6,5,5,7,0,15,14,15,16,15,16,20,18,19,21,26,24,21,17,15,16,16,18,19,19,23,23,23,21,20,20,22,21,22,21,21,19,26,24,24,20,21,18,16,8,3,0
2022-03-29 16:00:00,4,7,8,12,16,19,14,13,14,16,16,16,13,13,13,12,15,15,16,15,17,23,13,27,29,27,29,33,37,37,37,33,31,29,29,27,19,18,18,17,15,11,11,7,3,4,6,7,0,16,20,20,21,18,22,23,23,23,22,25,23,22,20,22,24,24,23,29,30,33,34,34,30,28,27,26,24,27,26,19,18,24,28,28,25,19,15,11,7,6,0
2022-03-29 17:00:00,2,5,6,5,8,12,10,10,9,10,13,15,15,16,20,13,24,12,23,21,24,27,28,29,18,24,35,33,34,38,40,30,39,35,27,24,21,18,15,15,14,13,11,7,3,4,7,14,0,20,22,25,20,18,16,15,18,19,20,18,16,20,17,27,32,31,35,36,41,46,47,45,42,41,29,25,24,28,27,31,26,31,31,28,23,15,12,10,6,4,0
2022-03-29 18:00:00,2,4,7,9,13,14,12,14,13,12,16,17,22,26,31,31,31,31,23,27,35,38,45,47,47,45,48,51,48,52,47,47,47,41,38,37,34,29,27,24,22,18,14,13,8,6,7,11,0,24,27,30,27,28,27,27,27,25,27,28,23,17,15,20,30,23,37,40,45,47,53,56,49,45,44,40,36,44,33,29,33,32,38,37,33,22,15,11,8,3,0
2022-03-29 19:00:00,3,3,6,5,8,10,12,14,9,11,17,17,13,12,11,11,12,12,14,13,17,21,21,23,22,21,24,27,28,28,24,22,17,19,19,18,20,19,17,20,17,14,12,6,6,6,9,10,9,19,21,18,16,18,19,19,21,19,21,21,18,16,15,16,17,17,20,24,23,29,37,46,44,32,29,26,31,36,36,31,32,33,38,35,29,24,19,11,5,3,0
2022-03-29 20:00:00,1,4,3,5,6,7,8,9,8,9,12,10,9,9,7,8,10,8,7,10,9,12,10,16,16,19,22,25,24,25,22,21,21,19,18,15,14,13,13,13,16,13,8,6,5,4,2,8,11,15,18,16,17,14,12,13,12,11,10,12,11,10,13,12,16,13,17,20,22,21,22,23,24,25,24,23,22,31,28,26,25,26,27,24,17,12,10,8,5,4,0
2022-03-29 21:00:00,2,4,4,3,4,5,6,2,1,3,8,8,5,9,5,1,6,4,4,5,6,15,20,22,18,13,14,28,26,27,28,26,19,25,23,21,16,12,11,12,10,9,8,3,7,5,5,10,0,17,21,18,19,21,17,18,18,14,16,17,16,10,6,10,14,14,14,19,24,26,31,34,31,28,29,26,21,29,29,21,14,18,15,16,14,11,9,8,4,3,0
2022-03-29 22:00:00,0,2,3,4,4,5,4,6,4,8,9,8,9,8,8,8,7,9,9,10,10,12,14,17,21,25,26,26,29,32,31,29,28,27,21,22,18,15,13,11,7,10,9,7,9,8,7,9,2,15,18,21,23,20,17,16,12,16,13,12,15,13,8,8,9,12,17,19,18,21,22,21,23,20,19,20,24,26,25,22,12,20,15,13,15,13,6,12,8,4,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,8,10,12,13,14,15,14,13,12,12,11,8,10,11,11,10,10,8,9,13,11,9,8,7,5,5,6,0,18,19,13,18,16,12,15,14,15,12,19,19,17,15,8,10,7,10,14,16,19,18,20,18,17,15,14,16,19,18,19,18,18,13,15,11,9,7,5,7,4,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,11,13,19,23,26,29,21,20,8,8,13,25,24,12,23,0,24,15,14,18,19,19,15,16,15,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,2,5,6,8,11,15,14,12,12,13,12,10,9,8,8,9,7,8,7,15,11,11,10,6,7,18,21,33,35,34,34,35,35,36,34,34,29,16,11,9,8,10,9,8,4,3,1,0,0,4,6,3,0,7,8,7,3,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,3,12,14,16,28,27,28,22,23,14,19,16,9,8,7,9,14,12,8,7,8,7,7,6,6,4,6,9,10,6,2,9,8,7,6,7,11,11,7,8,6,5,5,3,3,3,4,5,0,3,7,6,9,11,12,13,16,20,19,19,19,18,13,14,12,7,11,12,12,10,9,9,10,10,9,8,5,4,4,3,2,2,0,1,2,0,0,0,1,0,0
2022-03-30 07:00:00,7,15,29,35,47,57,50,39,37,35,35,37,30,27,32,35,35,35,31,24,21,18,15,13,13,12,13,13,13,13,14,14,14,14,13,13,11,10,9,10,9,9,9,4,3,5,8,16,0,20,19,23,19,31,35,23,28,34,34,37,41,33,31,30,25,24,22,20,19,12,10,9,6,5,7,6,6,5,5,9,5,6,5,5,4,3,4,2,1,0,0
2022-03-30 08:00:00,5,16,23,24,46,56,54,42,38,34,39,44,39,34,42,46,48,46,40,34,33,28,23,22,21,22,18,20,22,34,41,37,35,36,33,35,29,24,24,20,12,9,6,5,3,3,8,8,15,14,17,15,26,33,34,42,53,54,55,58,54,50,45,39,31,28,23,23,18,20,9,7,7,6,6,6,6,8,7,6,4,6,6,3,5,4,5,4,1,0,0
2022-03-30 09:00:00,4,8,13,16,25,33,36,28,28,29,37,33,22,19,22,20,24,24,24,27,25,22,20,19,19,13,11,17,16,20,19,12,17,18,19,19,16,19,21,18,17,10,12,4,4,4,4,6,2,11,13,13,11,15,21,24,31,30,33,38,37,37,31,22,19,14,14,13,11,9,7,11,11,9,12,8,7,8,9,8,9,7,9,5,7,6,3,3,1,1,0
2022-03-30 10:00:00,4,10,15,16,18,20,17,17,17,18,17,17,14,13,14,15,18,19,20,20,20,21,18,16,14,13,12,10,10,10,10,11,9,9,12,12,19,17,15,14,13,10,9,6,3,2,3,5,3,7,7,9,10,10,15,21,23,22,24,31,25,26,22,25,23,23,19,17,10,10,12,12,10,10,8,7,8,12,10,8,7,7,8,4,6,5,3,4,1,1,0
2022-03-30 11:00:00,3,6,10,14,16,15,14,16,15,13,17,18,15,14,16,16,14,16,15,17,16,14,16,16,15,12,14,16,17,13,17,18,17,17,17,19,21,21,22,19,17,17,5,10,4,4,4,6,0,10,13,13,14,15,14,15,17,18,16,17,17,15,20,16,14,13,12,11,13,11,10,12,14,12,9,12,11,13,8,10,7,9,11,5,9,7,5,5,3,2,0
2022-03-30 12:00:00,3,6,11,11,15,19,17,17,17,14,18,17,16,19,21,21,22,21,18,17,15,17,17,17,14,13,14,15,14,20,21,22,21,19,17,15,18,19,17,18,19,11,10,4,3,2,3,4,0,10,11,12,11,12,14,15,19,21,22,20,20,20,20,18,17,17,17,16,14,15,17,15,15,14,14,13,12,12,11,9,12,12,14,10,10,9,7,5,4,3,0
2022-03-30 13:00:00,3,7,11,13,16,20,20,20,19,12,17,17,13,14,16,13,19,18,17,15,16,15,14,16,17,18,20,21,21,16,17,18,19,19,17,14,16,18,22,21,21,17,16,9,6,5,4,7,0,10,12,14,14,14,15,19,17,16,15,16,17,19,17,17,17,16,16,20,19,18,17,19,18,16,11,13,14,13,16,16,13,13,15,15,12,11,9,13,12,10,0
2022-03-30 14:00:00,3,8,8,9,13,14,13,12,12,14,15,15,13,12,13,12,13,12,10,11,13,19,21,19,18,18,20,23,23,26,24,20,20,19,19,18,19,16,13,13,11,11,9,5,4,3,6,8,0,14,16,18,16,19,21,21,22,21,21,21,21,19,21,18,19,17,17,14,13,16,18,19,18,19,18,19,17,18,21,21,20,18,16,12,9,7,6,5,2,1,0
2022-03-30 15:00:00,2,5,7,8,10,11,11,12,12,13,16,16,13,12,16,16,15,15,16,16,18,13,13,16,15,18,18,22,23,25,21,20,15,20,17,17,17,17,16,16,14,13,11,6,4,4,5,7,0,14,16,17,12,16,15,16,18,18,18,21,21,20,18,17,17,15,16,16,18,17,22,20,21,19,21,19,21,22,19,17,18,18,18,18,17,13,8,6,6,1,0
2022-03-30 16:00:00,2,4,7,8,9,12,12,15,14,14,13,15,14,7,19,12,22,13,20,20,17,17,14,14,13,16,24,25,25,24,23,19,23,22,23,20,18,15,13,12,11,11,8,6,6,5,6,11,0,16,18,18,18,19,19,18,21,23,24,23,24,23,19,20,22,21,20,22,25,26,29,31,30,33,34,30,26,32,30,28,26,39,38,34,26,21,18,15,7,3,0
