Unnamed: 0,1_복정역환승센터3번승강장,2_위례31단지.위례포레샤인후문,3_송파꿈에그린서문.위례포레샤인,4_웨례송파더센트레.송파푸르지오,5_호반써밋송파2차,6_세계로병원,7_거여아파트단지앞,8_거여역6번출구,9_거여역,10_보인고교.오금동삼성아파트,11_오금동상아아파트,12_오금공원앞,13_오금동현대아파트,14_한양삼익아파트,15_서울방이동고분군,16_방이우체국,17_송파나루역,18_송파구청.방이맛골,19_잠실역8번출구,20_잠실역.롯데월드,21_잠실리센츠아파트앞,22_잠실트리지움아파트앞,23_잠실역.롯데월드,24_잠실역1번.11번출구,25_송파구청.방이맛골,26_방이동사거리,27_송파나루역,28_서울방이동고분군,29_삼익아파트미성아파트,30_송파경찰서.오금역,31_가락래미안앞,32_개롱역3번출구,33_삼환아파트,34_거여역현대아파트,35_거여역7번출구,36_체육문화회관,37_세계로병원,38_호반써밋송파1차,39_웨례송파푸르지오.송파더센트레,40_위례포레샤인.송파꿈에그린서문,41_위례포레샤인.위례31단지후문,42_복정역환승주차장
2022-03-16 16:00:00,9,7,11,17,16,25,21,15,16,17,17,19,21,21,21,20,17,13,5,5,5,5,12,16,21,18,20,18,35,34,33,35,41,37,29,23,21,20,18,9,6,0
2022-03-16 17:00:00,17,13,16,17,17,18,16,12,17,18,21,22,22,18,15,16,17,17,6,5,4,7,20,28,33,33,32,29,28,28,26,25,22,18,24,25,24,23,15,13,12,0
2022-03-16 18:00:00,19,15,16,21,21,26,21,12,19,22,23,17,28,28,29,30,28,20,7,6,7,13,35,51,57,57,56,53,41,42,38,35,34,27,37,33,32,23,15,9,3,0
2022-03-16 19:00:00,14,16,18,18,15,12,13,11,11,9,8,9,8,14,12,9,11,10,6,4,5,7,25,33,42,36,37,33,23,25,26,34,33,27,40,34,31,23,16,4,2,0
2022-03-16 20:00:00,6,12,13,11,10,8,8,8,9,10,7,6,9,9,9,10,8,6,2,1,1,4,16,20,30,31,25,27,28,26,25,31,31,24,25,20,19,16,15,7,2,0
2022-03-16 21:00:00,6,2,5,6,6,5,5,5,6,8,8,8,11,10,8,4,6,4,2,2,1,4,17,27,32,35,35,32,26,25,21,20,19,17,19,19,13,16,10,5,3,0
2022-03-16 22:00:00,12,11,8,10,10,9,9,7,7,8,7,0,8,8,6,7,8,6,2,1,3,4,10,15,24,20,31,45,41,39,34,34,34,30,32,28,20,18,14,6,3,0
2022-03-16 23:00:00,3,2,3,3,4,3,3,3,5,3,3,3,3,2,3,0,3,7,1,1,0,2,16,21,18,20,19,16,16,17,15,17,9,13,17,16,14,12,10,2,1,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,2,1,2,0,0,4,12,13,15,6,0,0,16,17,15,14,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,3,2,2,3,3,4,6,8,10,6,8,7,6,7,7,7,6,8,4,1,0,1,2,1,3,2,6,8,8,7,2,0,9,5,4,5,4,5,4,4,3,0
2022-03-17 06:00:00,4,2,5,8,10,12,15,13,16,15,15,13,13,15,17,15,14,11,1,0,1,2,1,4,1,3,4,2,4,3,2,2,4,4,16,16,9,6,0,5,5,0
2022-03-17 07:00:00,9,6,23,32,33,45,46,44,51,49,50,52,44,37,41,38,41,34,4,2,2,2,3,5,6,7,8,11,19,10,10,9,7,9,16,14,13,13,11,12,11,0
2022-03-17 08:00:00,6,9,17,27,30,41,43,34,43,42,41,40,46,56,58,59,57,28,6,5,3,4,7,16,13,14,18,17,16,13,14,18,20,19,19,18,16,20,21,17,19,0
2022-03-17 09:00:00,3,4,9,13,16,17,25,23,27,29,31,32,34,39,40,41,41,30,4,2,2,3,5,8,13,11,10,10,11,12,5,10,9,9,9,7,6,7,7,9,5,0
2022-03-17 10:00:00,2,1,4,7,6,9,12,13,13,14,15,15,16,16,18,17,19,14,3,1,1,1,6,7,8,9,10,8,9,8,7,8,9,6,9,9,8,6,4,3,1,0
2022-03-17 11:00:00,3,2,4,7,5,9,13,16,21,20,19,18,23,26,27,20,25,17,3,1,1,1,4,8,12,10,13,12,14,16,15,13,7,8,11,10,9,9,3,6,5,0
2022-03-17 12:00:00,3,7,6,7,8,10,11,10,11,11,14,15,23,27,26,15,26,15,2,1,0,4,10,10,10,8,12,8,10,16,10,11,9,8,10,11,10,7,6,5,2,0
2022-03-17 13:00:00,3,4,8,12,11,16,17,21,25,25,27,28,31,32,30,31,28,19,15,3,2,4,6,11,13,12,12,11,12,20,19,17,15,13,13,13,9,9,7,4,2,0
2022-03-17 14:00:00,3,2,6,7,9,9,9,10,11,10,9,8,10,13,14,13,14,11,4,0,2,2,10,14,19,18,20,17,15,13,14,17,15,10,15,16,14,13,12,7,5,0
2022-03-17 15:00:00,6,6,8,8,10,10,16,20,20,18,18,17,17,17,16,13,13,11,4,2,2,3,15,15,20,22,23,22,15,15,14,20,19,20,16,12,11,10,8,5,3,0
2022-03-17 16:00:00,7,6,10,18,20,26,25,18,16,18,16,14,15,19,17,16,12,10,2,2,3,5,11,20,21,20,23,21,48,54,56,56,48,34,23,17,12,16,10,8,6,5
2022-03-17 17:00:00,11,11,18,19,18,19,25,19,20,18,20,21,19,22,21,14,20,14,5,4,3,6,23,34,33,35,29,24,23,28,24,27,27,23,35,28,23,13,12,8,5,0
2022-03-17 18:00:00,26,18,18,17,17,24,21,25,32,29,29,11,26,26,28,30,28,24,7,5,3,9,31,43,49,47,45,44,41,41,39,36,36,32,39,36,28,22,20,9,8,0
2022-03-17 19:00:00,18,18,19,19,16,14,12,12,12,11,10,6,12,25,23,18,17,15,3,2,3,5,28,38,42,37,41,39,34,34,27,29,29,21,49,41,36,33,25,9,2,1
2022-03-17 20:00:00,13,14,9,10,8,8,8,7,10,6,5,6,7,7,7,7,6,7,1,0,2,4,17,27,34,35,33,30,24,24,22,20,20,18,17,17,16,11,8,5,2,0
2022-03-17 21:00:00,7,6,6,8,6,6,5,5,7,16,19,9,8,7,8,6,9,8,2,0,0,2,11,20,22,27,27,24,22,23,21,19,17,15,18,16,14,13,8,3,1,0
2022-03-17 22:00:00,8,5,4,6,7,6,7,8,8,8,7,7,20,12,14,17,16,10,2,1,1,3,15,25,22,20,24,30,27,26,25,25,26,22,22,18,16,15,11,4,1,0
2022-03-17 23:00:00,6,2,5,5,6,5,5,5,6,1,4,2,7,8,8,9,10,11,3,0,0,4,17,25,33,31,29,27,18,16,17,17,16,14,14,13,11,9,6,2,1,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,1,3,0,0,0,3,10,11,14,15,0,14,15,16,0,13,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,4,3,5,3,2,3,5,9,10,6,11,11,10,9,10,2,4,5,2,1,0,2,1,2,2,0,6,8,7,6,0,5,5,5,5,7,0,5,4,5,8,0
2022-03-18 06:00:00,3,2,7,12,15,13,12,13,13,14,17,16,17,19,18,19,19,16,2,0,1,0,2,4,4,4,3,3,5,2,3,4,3,7,7,7,7,4,6,7,6,0
2022-03-18 07:00:00,5,6,19,31,33,42,47,48,51,47,46,48,43,33,31,29,31,25,3,2,1,2,4,8,8,7,10,11,18,17,15,9,7,7,9,10,9,10,9,11,10,0
2022-03-18 08:00:00,11,11,25,29,31,36,44,42,51,50,49,48,40,41,42,42,41,32,3,2,3,5,6,8,12,9,10,12,18,15,16,17,18,20,22,18,19,17,16,17,16,0
2022-03-18 09:00:00,5,3,7,10,12,15,17,17,22,23,23,26,28,35,37,35,29,22,2,1,1,3,6,12,11,11,13,12,10,8,2,9,7,8,6,6,4,6,8,8,7,0
2022-03-18 10:00:00,2,3,7,9,8,11,16,14,16,15,15,16,21,27,29,31,31,24,6,2,1,2,5,7,9,10,10,9,10,11,8,10,11,7,8,8,7,7,6,5,4,0
2022-03-18 11:00:00,4,5,6,7,9,11,14,13,10,12,16,15,15,16,17,16,17,16,3,1,0,1,9,9,10,10,11,9,8,8,7,8,9,6,9,8,5,6,5,6,5,0
2022-03-18 12:00:00,5,6,7,7,8,9,13,11,14,14,16,12,14,26,24,23,25,20,2,1,3,5,9,13,17,18,19,19,16,12,11,11,11,11,8,7,6,5,4,6,6,0
2022-03-18 13:00:00,5,4,6,8,10,12,12,12,14,15,13,11,13,13,14,13,14,11,4,3,0,1,8,11,13,15,10,13,12,11,10,12,12,13,14,12,8,7,9,7,7,0
2022-03-18 14:00:00,5,4,8,8,10,9,10,10,13,13,12,14,14,17,17,17,16,12,6,5,3,5,11,13,17,16,14,14,17,18,14,14,14,11,11,14,12,11,8,6,5,0
2022-03-18 15:00:00,6,5,9,8,9,10,11,13,14,13,13,8,14,15,15,15,15,13,5,3,2,4,14,20,21,19,20,18,17,18,19,19,20,19,17,13,11,11,7,4,3,0
2022-03-18 16:00:00,15,14,12,17,12,20,20,15,20,26,29,31,32,25,26,25,22,20,5,1,3,6,13,23,24,21,23,26,38,39,38,34,36,35,30,29,25,21,12,6,6,0
2022-03-18 17:00:00,7,9,14,17,18,20,18,20,22,21,23,23,25,25,24,20,19,18,6,3,2,7,20,41,46,40,35,33,27,31,25,30,30,26,31,30,26,23,19,13,10,0
2022-03-18 18:00:00,15,15,16,21,23,24,22,20,21,22,25,30,32,30,33,30,32,27,8,4,5,10,33,62,59,56,56,49,41,44,40,40,36,31,46,45,40,33,19,7,5,0
2022-03-18 19:00:00,16,12,14,16,14,14,14,12,12,10,11,12,12,19,18,15,17,17,4,2,4,9,25,36,51,45,44,43,38,34,32,28,29,24,28,26,22,17,10,5,4,0
2022-03-18 20:00:00,9,7,9,11,10,6,9,7,8,7,6,8,8,8,8,10,11,9,2,2,1,2,16,23,29,30,27,22,22,22,19,22,19,16,15,14,15,12,9,4,2,0
2022-03-18 21:00:00,6,7,7,9,9,6,6,4,7,5,6,6,6,6,5,5,5,8,4,1,3,3,18,24,31,27,28,27,23,25,19,21,20,15,15,15,9,12,8,4,3,0
2022-03-18 22:00:00,12,9,9,7,6,5,5,4,6,5,2,4,4,7,4,6,6,5,2,1,3,5,15,24,38,43,44,44,51,49,44,38,34,31,34,26,22,18,13,3,2,0
2022-03-18 23:00:00,11,7,5,8,8,6,7,4,6,5,3,4,4,2,5,5,7,12,5,2,1,3,12,23,35,36,34,28,25,27,26,22,23,18,16,11,10,9,10,4,1,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,3,2,2,2,0,3,2,4,3,2,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,2,1,5,6,0,6,5,5,7,6,6,4,5,6,5,4,3,5,1,0,0,1,2,0,2,0,3,4,4,4,1,3,5,3,3,2,0,3,0,2,1,0
2022-03-19 06:00:00,3,4,4,3,4,4,5,5,5,6,4,6,4,8,10,11,9,6,2,0,0,1,3,3,2,3,3,2,3,0,2,1,2,1,6,7,6,7,5,3,5,0
2022-03-19 07:00:00,1,2,4,6,4,7,9,7,10,9,12,10,12,15,16,15,16,10,1,0,3,1,2,0,3,4,2,5,6,6,4,5,4,7,5,4,3,2,2,6,7,0
2022-03-19 08:00:00,4,5,8,12,10,9,12,12,20,18,19,21,20,21,22,21,16,14,3,2,1,2,5,4,5,8,4,10,8,6,7,6,7,8,6,5,1,6,5,6,5,0
2022-03-19 09:00:00,7,4,6,8,9,11,15,14,18,21,23,22,23,23,21,21,19,15,3,1,2,0,3,8,9,8,7,6,8,9,9,7,10,7,5,6,3,4,5,4,5,0
2022-03-19 10:00:00,3,4,7,9,8,12,15,16,17,16,17,18,19,27,25,25,22,13,3,1,0,2,4,7,9,10,11,12,11,13,11,9,9,10,5,5,6,6,4,5,3,0
2022-03-19 11:00:00,3,4,6,9,10,14,13,14,19,18,17,17,23,28,27,23,23,14,3,3,3,7,11,13,14,12,13,11,12,10,8,9,9,7,9,7,3,8,7,6,5,0
2022-03-19 12:00:00,7,6,8,12,13,17,19,24,29,28,30,31,27,34,31,28,27,18,2,1,0,3,10,13,15,16,15,13,15,15,15,17,12,9,11,8,7,6,7,6,5,0
2022-03-19 13:00:00,5,4,9,14,13,16,13,16,19,18,19,19,21,24,22,25,23,17,3,2,1,8,14,19,21,20,19,17,16,12,9,12,11,10,11,11,12,10,9,5,4,0
2022-03-19 14:00:00,9,5,10,12,13,16,18,16,20,21,23,21,20,22,23,23,22,19,2,1,1,4,6,11,13,14,15,14,15,16,13,14,14,11,12,14,11,9,7,4,5,0
2022-03-19 15:00:00,6,5,11,12,13,14,16,16,19,19,20,17,21,23,21,24,21,12,3,2,3,3,9,14,21,18,16,18,18,18,15,13,11,10,10,9,8,9,9,8,4,0
2022-03-19 16:00:00,4,6,10,16,18,23,18,14,20,25,31,31,29,31,30,27,20,16,5,3,2,2,11,15,18,21,22,21,17,15,14,13,14,13,13,11,11,11,11,7,6,0
2022-03-19 17:00:00,7,6,8,10,11,11,15,16,19,18,18,21,26,33,28,29,23,15,3,3,3,2,14,22,30,32,32,22,23,23,21,22,19,21,22,19,17,16,12,9,7,0
2022-03-19 18:00:00,5,4,7,8,11,12,11,13,14,14,15,17,27,30,30,29,27,18,2,1,1,6,16,21,21,19,19,25,22,21,19,22,22,18,16,14,13,12,11,3,2,0
2022-03-19 19:00:00,6,4,8,14,5,6,7,4,6,9,5,6,8,11,12,10,9,6,2,3,1,1,12,23,23,24,24,20,21,17,16,15,13,12,15,13,11,11,9,4,3,0
2022-03-19 20:00:00,7,5,5,6,7,13,11,5,10,9,11,9,10,13,7,12,9,7,3,0,1,2,11,15,22,25,25,23,21,24,23,24,23,15,19,18,5,16,12,5,2,0
2022-03-19 21:00:00,7,6,4,5,5,4,5,7,8,8,8,7,8,8,5,5,9,6,5,4,4,2,18,30,37,42,44,40,28,25,22,22,21,17,17,16,14,9,7,3,0,0
2022-03-19 22:00:00,7,5,6,7,8,7,7,6,5,3,1,0,3,4,4,6,3,6,1,1,1,2,10,17,21,23,22,21,25,23,21,21,18,17,21,10,18,16,14,3,1,0
2022-03-19 23:00:00,6,5,4,4,3,4,3,4,6,5,3,0,5,5,4,0,2,6,1,0,0,3,12,18,32,36,35,35,28,27,24,22,19,19,22,16,12,9,5,3,2,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,0,2,2,0,0,3,3,4,0,2,0,0,3,3,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,3,2,1,2,1,2,3,3,1,2,6,0,5,5,4,0,1,3,1,0,0,1,2,0,0,3,4,5,4,4,2,2,5,6,5,1,0,3,2,3,4,0
2022-03-20 06:00:00,1,0,3,4,4,5,5,6,7,0,6,2,6,5,5,4,3,5,0,0,0,0,0,2,3,1,0,0,3,2,0,1,0,3,4,5,1,3,2,2,2,0
2022-03-20 07:00:00,0,1,3,4,0,5,6,5,8,7,0,6,6,6,5,4,6,4,1,0,0,0,1,3,2,3,3,2,3,2,3,4,5,4,4,4,5,4,3,3,2,0
2022-03-20 08:00:00,4,6,6,5,6,9,12,12,15,15,13,15,14,15,14,16,13,13,4,3,1,0,2,1,2,3,4,3,2,1,3,4,5,4,5,6,0,5,0,6,5,0
2022-03-20 09:00:00,2,2,8,9,12,13,15,18,24,26,29,30,32,30,26,25,20,11,1,0,0,0,3,9,12,8,9,7,6,5,4,1,1,1,5,4,5,7,5,4,4,3
2022-03-20 10:00:00,3,3,5,8,9,14,11,18,19,18,18,21,24,28,27,26,25,17,1,0,1,0,3,4,7,7,8,8,7,5,3,7,9,9,7,6,4,5,4,4,2,0
2022-03-20 11:00:00,1,1,3,6,6,9,8,10,15,19,18,19,19,21,25,25,25,16,2,1,0,1,4,5,10,7,6,7,9,14,9,11,5,5,6,4,3,5,3,5,5,0
2022-03-20 12:00:00,3,1,9,16,17,15,22,20,27,31,35,23,32,30,28,29,29,21,2,0,1,2,4,8,9,9,9,8,7,8,9,7,9,7,9,8,7,8,7,7,5,0
2022-03-20 13:00:00,2,3,5,9,11,12,13,14,18,22,27,30,30,30,36,40,34,25,6,5,1,2,8,13,16,15,14,13,15,12,13,11,13,12,14,12,8,9,7,6,4,0
2022-03-20 14:00:00,4,3,9,5,11,13,13,11,18,17,18,18,22,24,25,23,22,14,4,2,3,4,12,20,18,17,14,11,11,10,9,11,7,11,10,11,10,9,6,2,5,0
2022-03-20 15:00:00,8,5,9,10,11,16,17,14,18,17,16,14,18,19,16,20,19,13,2,1,0,3,17,26,23,22,24,23,18,17,0,13,13,10,12,11,9,9,4,4,3,0
2022-03-20 16:00:00,7,6,9,10,12,12,13,13,18,20,21,14,17,19,17,18,19,11,1,1,0,6,12,17,22,18,19,17,13,15,16,15,12,11,11,9,8,4,7,5,2,0
2022-03-20 17:00:00,10,6,9,11,9,10,13,13,13,18,19,25,30,27,20,20,22,12,5,0,4,3,15,25,28,23,26,25,21,21,20,17,16,15,14,13,12,11,10,7,5,0
2022-03-20 18:00:00,6,5,6,7,6,9,11,10,13,14,20,12,21,26,24,23,15,8,3,0,1,3,17,19,24,28,29,30,30,23,21,21,21,17,16,12,11,9,7,3,1,0
2022-03-20 19:00:00,7,4,6,6,5,6,7,8,10,0,11,7,12,8,8,7,10,6,5,2,2,3,16,24,30,28,29,24,22,21,21,19,18,16,17,14,13,7,10,4,2,0
2022-03-20 20:00:00,3,4,5,7,1,2,3,2,8,2,3,2,8,9,6,9,8,12,5,0,3,1,14,20,25,26,25,29,28,13,6,14,15,10,11,11,10,9,6,3,2,0
2022-03-20 21:00:00,8,4,5,4,8,7,6,4,5,4,4,0,5,3,3,4,4,3,4,3,1,3,11,22,31,32,33,27,27,25,24,20,17,15,14,10,5,8,7,3,2,0
2022-03-20 22:00:00,7,4,5,5,4,4,3,5,4,3,1,2,5,6,4,4,4,6,2,0,1,4,7,12,17,11,17,18,14,19,17,16,17,16,13,13,9,10,9,5,1,0
2022-03-20 23:00:00,2,0,4,4,3,2,4,4,6,3,7,6,8,1,7,7,6,5,2,0,0,0,8,16,24,26,25,25,20,15,14,15,13,9,8,8,7,6,5,4,1,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,1,2,3,0,0,5,12,15,19,20,5,0,21,0,0,18,13,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,5,4,3,2,2,8,7,9,10,7,9,10,7,5,5,9,8,6,2,1,0,2,2,3,2,1,5,6,7,6,6,8,7,9,8,9,10,9,8,7,3,0
2022-03-21 06:00:00,3,3,8,11,13,16,15,14,14,15,14,12,15,20,19,18,18,14,2,0,1,1,4,3,2,0,4,5,6,3,1,4,5,4,4,8,7,5,3,8,9,0
2022-03-21 07:00:00,7,11,26,39,39,52,49,45,53,48,49,32,43,40,43,43,45,33,1,0,2,1,3,6,9,6,10,12,25,17,18,11,12,10,9,14,9,15,12,12,13,0
2022-03-21 08:00:00,5,7,16,22,27,36,40,33,38,41,44,45,40,52,55,57,49,36,6,3,2,6,2,11,12,11,13,15,17,16,12,16,22,21,22,19,16,18,16,16,16,0
2022-03-21 09:00:00,4,7,9,11,20,21,23,24,27,28,30,29,30,31,37,41,41,31,3,2,1,3,6,12,15,13,12,11,12,11,10,11,9,9,12,7,9,8,8,8,11,0
2022-03-21 10:00:00,4,3,7,8,9,11,14,15,20,13,18,10,19,23,25,23,23,17,5,2,0,1,3,7,8,6,5,5,7,8,8,10,11,8,8,10,9,9,8,6,7,0
2022-03-21 11:00:00,3,3,4,7,8,9,11,12,13,11,12,12,14,16,13,14,15,16,7,1,2,3,5,9,13,11,11,12,13,10,8,8,6,5,8,7,7,6,5,4,3,0
2022-03-21 12:00:00,5,5,2,6,7,9,10,10,13,12,14,15,18,25,22,20,19,16,3,1,1,3,14,8,18,20,17,15,15,16,14,13,12,11,11,11,9,9,7,3,4,0
2022-03-21 13:00:00,3,3,5,7,9,10,12,11,15,14,14,9,17,21,20,22,21,12,4,1,1,2,6,17,19,15,18,13,16,18,17,13,12,11,12,8,6,5,6,2,2,0
2022-03-21 14:00:00,4,3,7,8,6,11,14,13,16,13,12,15,16,20,20,11,17,10,4,3,2,2,5,13,21,15,19,20,19,17,16,13,11,10,10,10,11,11,9,8,6,0
2022-03-21 15:00:00,6,5,9,9,10,12,14,14,20,20,21,17,20,26,24,22,18,11,5,1,6,6,10,17,21,21,19,16,15,23,22,22,20,17,18,12,16,13,10,5,4,0
2022-03-21 16:00:00,7,8,12,10,10,13,13,11,16,18,18,20,20,21,22,22,23,16,6,0,3,5,18,24,27,27,30,29,51,51,50,49,47,38,27,19,20,17,13,8,7,0
2022-03-21 17:00:00,13,12,13,19,20,25,24,17,16,16,17,13,21,20,16,14,19,10,5,5,3,7,21,33,37,34,36,35,32,34,30,27,26,22,24,23,21,15,19,15,13,0
2022-03-21 18:00:00,14,12,16,22,21,20,19,16,21,25,23,22,29,30,25,26,26,20,7,6,5,14,52,55,58,59,55,51,49,46,43,41,41,33,41,35,30,28,20,7,7,0
2022-03-21 19:00:00,19,13,16,17,14,17,13,12,7,8,8,12,16,20,17,6,14,8,3,4,3,7,30,54,61,55,52,41,50,48,43,36,32,28,45,34,26,20,15,5,4,0
2022-03-21 20:00:00,10,8,7,10,8,7,9,7,7,8,7,8,6,6,7,9,10,10,6,3,2,6,26,32,36,33,33,29,26,28,27,27,25,23,19,16,13,10,6,3,1,0
2022-03-21 21:00:00,9,10,11,9,8,7,6,5,6,4,6,3,5,6,5,8,9,7,5,0,4,5,19,26,33,28,27,24,24,20,19,21,24,23,18,15,14,10,7,4,3,0
2022-03-21 22:00:00,9,8,7,6,5,6,7,8,7,9,10,9,8,9,11,12,9,9,1,1,1,3,11,22,27,27,26,32,45,44,42,39,35,31,30,20,17,12,8,4,3,0
2022-03-21 23:00:00,8,4,3,5,5,4,5,5,4,5,1,4,4,2,4,5,2,4,2,1,0,3,8,12,17,18,20,19,16,16,13,16,13,11,14,9,10,6,5,2,1,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,2,5,0,1,6,12,14,17,9,5,0,16,17,15,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,3,0,2,4,3,3,5,6,8,3,7,3,5,8,7,3,3,6,1,1,0,2,4,4,1,0,6,7,7,4,3,5,2,5,6,7,0,7,6,2,9,0
2022-03-22 06:00:00,5,3,10,12,14,19,17,15,14,13,12,16,17,18,20,24,24,20,2,0,0,1,1,5,6,6,7,7,7,6,5,2,5,6,11,11,7,6,5,6,5,0
2022-03-22 07:00:00,7,6,22,38,40,48,49,41,45,47,49,32,43,35,37,34,35,26,3,2,2,2,4,8,10,11,13,16,19,18,16,9,8,7,12,12,10,13,12,11,13,0
2022-03-22 08:00:00,8,9,24,27,30,40,44,39,44,45,51,50,55,55,52,60,63,42,5,4,2,4,11,21,16,14,14,14,21,21,22,26,25,24,24,21,22,21,19,14,16,0
2022-03-22 09:00:00,5,3,8,10,13,16,20,20,30,30,31,32,35,37,38,40,33,29,6,3,2,2,6,6,8,8,8,8,9,8,7,8,6,9,9,7,5,6,5,7,7,0
