Unnamed: 0,1_거리공원,2_한국SGI,3_서울미래초등학교,4_신도림역,5_서울미래초등학교,6_거리공원.구로신협본점앞,7_구로보건소,8_구로구청후문,9_구로중학교,10_대림역,11_대림역12번출구,12_대동초등학교.명지성모병원,13_대동초등학교,14_흰돌교회,15_대림동우체국,16_동작상떼빌아파트,17_신대방역,18_신사동진양빌딩앞,19_보라매공원입구,20_보라매갑을아파트,21_롯데관악점.건강보험관악지사,22_봉천교,23_당곡중학교,24_은천교,25_봉일시장,26_은천초등학교,27_두산.벽산아파트.서울관광고등학교,28_현대시장앞,29_관악동부센트레빌아파트앞,30_중앙동성당앞,31_봉원중학교.행운동우성아파트,32_봉천사거리.위버폴리스,33_관악구청,34_관악경찰서.관악소방서,35_서울여상.서울문영여중고앞,36_서울대학교치과병원.동물병원,37_서울대학교,38_서울대학교치과병원.동물병원,39_서울여상.서울문영여중고앞,40_관악구청,41_봉천사거리.봉천중앙시장,42_중앙동성당앞,43_관악동부센트레빌아파트앞,44_현대시장,45_벽산.두산아파트.서울관광고등학교,46_은천초등학교,47_봉일시장,48_은천교,49_당곡중학교,50_롯데관악점.건강보험관악지사,51_보라매공원입구,52_신대방역,53_신대방경남아파트,54_대림동우체국,55_흰돌교회,56_대동초등학교,57_대동초등학교.명지성모병원,58_대림역,59_대림역,60_구로중학교,61_구로구청,62_구로보건소,63_한국SGI,64_서울미래초등학교,65_신도림역,66_삼각공원
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,0,0,2,1,5,6,10,15,16,14,14,6,0,7,2,7,4,0,5,0,0,0,0,8,9,10,0,0,6,7,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,1,2,0,3,0,1,3,4,4,6,5,4,12,9,8,6,7,8,0,7,0,3,3,8,7,6,8,10,7,9,6,3,5,4,2,5,0,0,0,0,1,5,6,7,10,4,10,8,9,7,9,8,7,0,6,0,6,2,5,6,5,4,0,0,0,0
2022-04-12 06:00:00,1,1,1,1,0,2,3,5,4,6,2,6,5,7,2,7,5,3,5,2,3,2,0,5,8,11,8,9,10,8,6,3,2,0,0,0,1,0,0,2,3,6,8,8,11,12,13,6,14,9,10,6,6,5,6,4,5,4,3,2,2,2,6,0,0,0
2022-04-12 07:00:00,5,8,6,3,1,3,7,8,10,11,8,10,11,14,17,18,17,24,26,22,23,13,22,20,24,24,21,25,28,29,24,17,16,2,3,1,2,0,3,5,6,12,12,11,10,12,12,12,13,11,14,12,11,14,16,16,13,10,8,9,7,8,15,14,1,0
2022-04-12 08:00:00,6,11,7,11,8,10,9,12,15,15,13,14,16,18,20,17,18,18,23,21,21,20,22,21,25,30,31,39,37,30,19,14,22,21,15,5,3,0,3,4,5,16,17,19,18,13,17,18,16,13,14,14,13,15,15,17,14,12,13,13,10,11,12,8,1,0
2022-04-12 09:00:00,1,3,1,8,8,6,3,6,9,10,11,14,14,16,16,17,13,15,16,15,9,8,10,12,11,12,15,17,20,17,13,7,6,6,3,3,1,0,2,4,7,9,12,13,13,12,11,6,9,8,9,7,8,8,10,8,7,7,4,7,4,6,14,5,1,0
2022-04-12 10:00:00,0,0,0,2,3,4,3,7,4,10,10,5,6,10,9,8,5,11,11,8,11,9,9,13,19,19,19,17,18,17,13,9,9,8,0,5,0,1,0,2,7,8,8,10,11,10,10,12,12,9,10,11,10,10,9,8,9,4,8,3,7,6,5,4,0,0
2022-04-12 11:00:00,1,0,0,3,4,6,7,10,7,11,8,14,13,13,10,9,6,5,4,8,9,8,0,9,12,8,9,11,10,9,7,5,3,1,0,1,2,3,0,4,11,10,9,9,11,8,10,10,8,14,15,11,13,3,11,10,9,6,6,5,3,3,3,4,0,0
2022-04-12 12:00:00,1,2,1,2,0,0,4,4,5,7,10,11,3,8,7,7,5,6,5,7,9,9,9,10,11,10,9,9,9,7,4,2,5,1,4,1,2,2,0,3,3,15,14,15,11,8,11,12,9,8,7,9,5,8,4,6,4,6,5,3,2,5,5,4,0,0
2022-04-12 13:00:00,1,2,1,2,2,0,4,4,3,4,5,12,13,13,6,9,6,7,7,6,5,5,0,2,5,6,8,9,9,8,2,8,5,4,3,1,4,0,2,2,7,12,14,14,16,14,17,14,17,6,4,4,4,5,5,0,5,7,8,7,6,5,5,4,0,0
2022-04-12 14:00:00,2,0,1,4,2,0,7,3,0,2,4,3,7,7,6,6,5,5,6,2,9,0,11,11,12,16,18,22,20,17,14,6,2,1,0,1,2,3,5,10,8,10,11,16,20,18,15,13,13,12,9,12,11,12,13,11,11,9,8,6,3,2,2,1,0,0
2022-04-12 15:00:00,1,2,0,3,0,3,5,6,7,8,7,15,16,14,14,11,10,12,11,10,11,10,11,11,16,17,15,13,13,11,6,5,3,2,0,1,4,8,18,15,13,22,26,25,24,21,23,14,10,18,15,14,14,12,12,13,10,9,7,3,4,2,4,3,0,0
2022-04-12 16:00:00,2,7,0,5,6,5,4,6,7,6,7,11,11,11,10,11,12,12,9,12,16,16,14,23,24,25,27,23,19,16,9,6,4,1,1,0,10,2,20,21,26,30,25,29,15,15,16,11,15,16,0,17,15,14,12,12,11,11,9,8,5,3,5,4,0,0
2022-04-12 17:00:00,1,3,6,10,11,9,7,10,12,13,14,18,18,19,19,19,18,15,15,14,15,17,17,16,16,15,15,14,13,10,6,1,5,3,0,2,11,12,10,8,18,24,25,23,16,15,15,14,13,17,15,17,17,16,15,16,12,13,13,10,8,8,9,7,0,0
2022-04-12 18:00:00,2,3,0,20,21,18,12,18,20,10,17,20,19,22,19,16,17,19,18,18,20,18,19,17,17,20,19,17,14,12,10,7,3,2,0,0,15,23,20,22,41,39,30,27,22,22,23,23,16,30,28,14,13,11,9,12,16,13,14,14,13,25,24,5,2,0
2022-04-12 19:00:00,4,3,0,9,5,14,6,5,4,6,9,10,13,12,10,9,10,13,14,12,14,13,12,10,9,2,9,7,6,4,4,4,4,1,0,0,9,6,7,7,29,29,26,23,20,20,17,14,11,11,12,12,9,12,11,11,11,12,10,8,8,5,2,1,3,0
2022-04-12 20:00:00,1,1,0,8,0,8,5,6,5,3,7,7,8,10,10,11,12,11,9,8,6,5,3,4,4,5,3,6,6,2,6,5,2,1,0,0,6,9,5,8,16,13,13,7,6,6,6,7,4,7,4,4,8,10,9,7,5,8,7,8,5,3,0,2,0,0
2022-04-12 21:00:00,1,0,0,3,5,5,5,6,7,8,8,10,9,9,10,10,11,11,9,9,6,7,6,5,6,7,9,10,8,7,5,2,0,0,0,0,3,5,4,3,15,13,10,11,3,6,4,4,4,8,9,10,8,7,6,6,5,7,1,4,4,2,2,0,1,0
2022-04-12 22:00:00,0,0,0,9,11,10,4,1,2,3,4,6,5,4,4,5,5,6,6,5,7,10,5,6,7,6,5,6,3,2,3,0,2,0,0,0,4,0,0,3,9,14,9,12,13,12,11,11,10,10,7,11,11,0,4,6,7,6,5,4,2,0,1,0,0,0
2022-04-12 23:00:00,0,0,0,3,4,0,3,2,3,0,4,7,2,0,8,9,1,10,8,6,8,8,6,8,9,9,7,7,5,3,1,0,0,0,0,0,1,2,0,3,7,8,6,0,2,5,4,5,4,6,4,6,4,1,0,0,1,6,4,3,3,1,2,0,1,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,1,1,0,2,1,5,6,7,8,7,7,6,7,0,4,4,5,4,5,3,0,0,4,0,8,10,0,11,10,8,7,6,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,1,2,3,1,0,0,2,3,2,5,2,6,5,6,5,3,4,0,3,3,2,0,5,0,6,7,8,10,3,10,7,4,2,0,3,0,0,0,0,3,4,6,4,7,8,9,11,13,6,6,6,3,7,0,6,3,2,3,4,4,0,3,4,3,0,0
2022-04-13 06:00:00,1,4,5,1,0,2,3,4,5,3,3,4,6,4,4,5,3,6,0,2,3,3,5,7,6,4,9,13,10,6,8,3,1,0,0,0,0,0,1,3,2,4,4,4,5,4,4,0,2,6,8,9,10,3,10,9,5,4,0,2,2,3,4,1,0,0
2022-04-13 07:00:00,6,11,11,3,2,4,9,8,9,11,10,7,12,14,10,14,19,20,19,13,14,16,19,16,18,21,22,26,34,31,29,22,12,11,2,1,4,5,2,3,6,17,11,15,14,14,17,16,19,19,21,20,10,11,14,13,10,8,8,6,5,7,18,17,0,0
2022-04-13 08:00:00,3,6,7,10,12,12,9,12,16,17,14,18,21,25,24,23,22,24,23,16,18,18,23,22,23,28,40,48,50,32,24,19,10,9,6,4,3,4,3,5,7,17,17,21,23,20,24,24,23,12,16,18,15,15,17,17,16,12,11,9,4,10,17,14,0,0
2022-04-13 09:00:00,6,10,9,14,13,11,7,6,12,13,13,14,11,11,15,16,17,19,21,18,13,13,12,13,13,14,14,15,20,14,12,8,7,7,5,3,2,0,0,4,6,10,12,11,15,13,13,15,13,10,6,9,11,13,16,15,8,12,10,10,8,9,11,11,0,0
2022-04-13 10:00:00,0,1,0,6,5,5,4,6,6,7,7,0,10,9,10,4,9,6,5,5,12,11,11,12,12,14,12,11,11,10,7,4,6,5,3,2,0,1,1,3,5,10,10,10,12,3,12,9,8,7,9,6,7,8,8,7,6,5,5,6,5,3,7,4,0,0
2022-04-13 11:00:00,1,1,0,1,3,1,4,3,2,4,2,6,5,7,5,1,6,6,7,3,7,0,8,7,10,13,14,14,12,8,8,5,3,0,0,2,0,1,0,2,9,15,13,14,15,14,12,6,12,13,13,11,11,8,7,3,3,10,2,8,6,5,6,5,0,0
2022-04-13 12:00:00,3,1,2,4,3,3,4,5,6,6,4,7,8,11,10,5,13,12,5,5,14,11,13,12,5,10,10,10,10,9,8,5,2,3,0,2,1,11,1,6,9,13,6,11,10,6,8,8,7,5,4,5,5,7,6,8,6,6,5,3,2,2,3,1,0,0
2022-04-13 13:00:00,1,3,2,2,3,4,7,6,6,8,8,8,9,11,10,8,10,12,10,10,10,8,9,12,14,17,20,26,23,18,12,9,8,3,7,3,2,2,0,3,5,9,10,14,15,17,18,7,15,8,3,10,11,10,9,0,8,10,8,7,7,5,6,5,0,0
2022-04-13 14:00:00,0,0,0,2,3,3,3,5,5,6,9,10,11,8,10,9,11,6,6,4,5,4,5,8,10,12,10,13,13,11,7,4,1,0,0,0,1,4,2,4,5,11,10,8,11,6,11,9,12,12,0,14,13,10,8,9,8,7,5,5,4,4,0,3,0,0
2022-04-13 15:00:00,1,2,0,8,3,2,4,4,7,6,6,5,6,8,9,10,10,4,10,8,14,12,13,15,17,11,16,13,13,12,5,5,4,0,0,0,3,3,0,7,14,35,33,23,11,8,9,9,10,12,13,12,11,11,14,7,6,16,12,8,7,1,2,1,0,0
2022-04-13 16:00:00,0,0,0,6,5,5,5,3,4,6,7,8,9,9,10,8,10,11,10,7,10,11,13,12,14,15,17,18,17,16,13,10,2,0,4,0,8,10,29,36,37,38,36,13,16,17,19,18,8,16,10,14,14,18,15,12,10,9,6,8,6,4,3,1,0,0
2022-04-13 17:00:00,2,1,0,14,16,13,7,9,11,16,16,19,13,20,14,14,15,15,15,13,15,15,14,15,17,18,14,17,16,11,11,3,4,2,0,0,6,9,8,6,18,18,17,26,18,12,11,11,10,12,14,14,12,11,10,9,9,11,9,8,7,6,6,5,4,0
2022-04-13 18:00:00,2,5,2,11,12,6,10,13,16,17,17,21,19,20,21,24,22,25,25,22,22,22,21,21,23,24,26,28,24,20,18,10,6,2,2,0,5,11,11,9,20,24,21,18,18,17,14,14,13,22,17,15,14,13,12,13,12,14,14,10,7,13,18,4,3,0
2022-04-13 19:00:00,1,3,0,12,11,10,7,6,5,6,7,11,12,10,10,3,9,9,7,7,13,15,16,14,14,18,18,20,15,14,10,6,2,1,0,0,5,3,2,6,29,26,17,14,10,9,9,8,6,12,11,7,8,6,7,5,6,9,8,7,7,5,5,6,2,0
2022-04-13 20:00:00,3,0,0,5,7,6,5,5,10,8,13,15,18,18,17,17,13,12,11,10,11,8,8,9,7,6,5,5,4,3,2,1,0,0,0,0,4,2,5,7,14,12,7,6,6,6,8,0,5,10,0,7,7,4,7,7,6,8,8,5,3,3,1,2,1,0
2022-04-13 21:00:00,1,0,0,7,8,6,6,7,9,10,11,10,8,9,0,7,11,12,11,10,4,3,10,7,7,7,6,7,4,2,4,3,2,1,0,0,3,1,2,6,14,17,12,10,9,6,7,7,7,12,10,9,10,9,7,7,6,7,4,6,4,4,2,2,0,0
2022-04-13 22:00:00,0,4,0,3,4,3,4,2,5,4,6,7,7,0,5,8,8,10,11,8,9,11,10,9,11,10,8,7,5,6,5,4,2,0,0,0,3,5,3,5,12,16,11,11,11,8,9,7,4,7,6,9,8,7,6,6,2,6,0,5,3,1,5,4,0,0
2022-04-13 23:00:00,0,0,0,5,7,7,6,0,0,5,6,7,6,9,8,6,6,11,8,6,7,7,6,2,4,4,2,3,4,3,1,1,1,0,0,0,2,4,0,4,8,9,8,8,6,7,6,4,0,2,2,4,5,2,0,4,3,5,6,3,2,0,0,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,1,0,0,1,0,1,2,6,10,11,10,8,8,9,4,0,5,4,6,7,0,0,4,0,9,11,14,16,15,13,7,8,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,2,0,1,0,0,2,3,3,5,2,1,4,9,4,0,4,3,5,4,5,0,6,8,10,7,8,12,9,8,9,4,1,0,1,1,0,0,0,0,1,3,3,5,8,4,10,9,9,7,9,8,8,8,7,6,1,1,4,0,3,3,4,1,0,0
2022-04-14 06:00:00,2,4,4,2,0,4,5,6,4,4,2,5,6,5,7,9,5,3,4,5,2,4,4,5,6,6,8,10,14,12,9,4,5,3,2,1,0,0,1,2,4,5,8,8,8,8,7,6,8,6,5,5,4,2,7,4,3,4,0,2,1,3,2,3,0,0
2022-04-14 07:00:00,2,11,0,3,1,6,12,19,7,9,10,7,13,18,21,22,18,24,24,21,19,17,16,18,18,22,27,31,37,38,36,32,30,10,2,1,2,1,0,4,9,21,26,24,19,19,24,16,19,14,9,7,7,13,15,16,11,9,8,7,4,7,12,10,0,0
2022-04-14 08:00:00,3,8,7,9,4,8,8,11,21,20,12,12,14,14,15,17,21,25,24,14,12,13,18,20,18,24,28,33,35,25,24,14,11,8,9,3,4,0,3,3,10,15,19,20,23,24,22,20,19,12,15,16,13,14,16,14,10,9,8,7,5,10,16,14,0,0
2022-04-14 09:00:00,4,11,9,5,7,5,6,8,7,11,9,13,10,15,17,17,21,21,13,16,13,10,9,12,12,15,15,19,21,20,12,7,7,6,0,5,0,0,0,2,3,9,10,14,16,15,14,12,14,7,11,9,13,14,16,7,15,12,8,7,5,6,10,7,0,0
2022-04-14 10:00:00,0,1,0,2,4,4,4,5,7,9,10,7,8,9,8,6,9,11,12,9,12,11,13,14,13,14,14,16,19,19,9,3,4,3,5,4,0,1,0,2,5,11,12,16,16,15,14,7,13,9,10,10,4,4,10,10,8,7,3,3,5,3,6,7,0,0
2022-04-14 11:00:00,1,0,0,3,4,5,5,4,4,3,4,5,5,4,3,6,5,7,7,6,7,8,12,11,13,16,18,20,22,18,12,8,3,2,0,1,4,2,0,5,12,14,11,12,11,8,7,7,9,8,8,9,10,8,8,7,6,8,7,5,6,8,3,3,0,0
2022-04-14 12:00:00,1,0,0,1,0,2,2,4,3,7,7,6,7,8,9,0,10,11,0,10,12,15,15,15,20,25,22,20,18,16,12,8,4,5,2,2,3,7,6,2,3,7,0,8,6,7,6,5,2,7,9,10,9,8,6,5,4,4,2,4,4,7,6,5,0,0
2022-04-14 13:00:00,1,4,0,3,4,5,4,5,7,4,8,9,11,12,12,6,8,9,10,8,10,9,10,11,9,8,11,14,12,8,8,6,6,5,0,2,2,0,3,5,9,12,10,11,15,16,19,18,16,5,5,8,7,6,7,7,6,6,5,4,3,3,6,5,0,0
2022-04-14 14:00:00,1,2,1,5,0,3,2,2,3,3,4,5,2,4,5,4,5,9,12,8,17,18,15,13,7,15,18,13,15,13,9,4,2,0,0,1,4,5,0,4,11,15,14,12,11,12,12,0,4,8,9,7,8,8,9,8,8,5,2,3,1,1,3,0,0,0
2022-04-14 15:00:00,1,2,0,4,5,4,4,1,9,9,14,18,17,11,10,18,15,10,7,7,10,10,12,12,15,14,15,17,13,10,8,3,2,1,0,0,5,8,6,5,16,24,21,21,20,19,11,9,8,12,11,11,13,14,11,11,7,12,9,7,6,5,1,3,1,0
2022-04-14 16:00:00,1,2,0,7,6,6,8,7,7,10,12,15,16,16,17,15,12,15,13,11,12,10,14,25,19,24,24,27,24,16,11,7,2,0,3,0,8,9,57,55,57,57,53,37,23,25,23,23,22,23,10,9,7,7,6,6,6,5,7,5,4,6,7,6,0,0
2022-04-14 17:00:00,2,4,0,11,9,10,10,5,9,8,7,11,14,8,10,15,16,16,14,13,15,14,13,15,19,18,22,21,17,14,11,8,2,0,0,0,9,12,12,10,17,19,21,14,10,10,9,11,8,27,16,25,24,23,18,14,12,11,10,7,6,4,7,3,1,0
2022-04-14 18:00:00,1,3,0,16,13,9,11,14,17,17,16,19,20,21,19,21,20,18,15,16,16,16,17,13,14,10,13,11,10,7,7,7,3,2,0,0,23,29,31,13,25,28,25,24,18,14,13,12,11,27,11,22,23,19,18,17,17,19,15,10,8,8,10,8,3,0
2022-04-14 19:00:00,0,2,0,11,13,10,5,6,6,8,9,12,14,9,15,16,15,11,14,10,11,10,12,11,11,16,18,18,13,12,7,5,1,0,0,0,8,9,9,12,18,21,18,17,16,13,8,8,7,9,8,8,7,8,7,8,7,10,9,9,8,6,8,6,1,0
2022-04-14 20:00:00,2,2,0,9,5,6,6,4,6,8,4,5,9,11,4,12,11,12,13,7,10,8,9,8,9,5,8,8,4,7,3,2,1,0,0,0,4,8,12,10,20,20,16,12,13,11,11,10,11,13,12,14,15,15,13,4,5,5,4,0,4,3,4,0,4,0
2022-04-14 21:00:00,0,0,0,5,0,4,4,6,5,7,5,8,6,7,6,7,8,9,8,7,9,8,6,5,7,5,6,6,4,2,1,2,1,0,0,0,1,4,2,4,16,18,14,10,8,7,8,7,0,11,9,9,8,7,12,9,7,6,4,5,3,2,3,0,0,0
2022-04-14 22:00:00,0,1,0,6,4,6,4,3,2,2,4,4,5,0,2,6,4,2,4,3,6,2,7,7,7,8,9,12,6,5,0,4,1,0,0,0,4,4,8,9,10,10,9,8,6,6,4,4,3,5,2,6,8,7,5,4,5,6,7,3,2,1,2,0,1,0
2022-04-14 23:00:00,0,0,0,6,10,9,6,6,7,5,6,7,7,6,0,5,7,12,11,7,7,9,9,8,9,10,9,10,9,6,3,2,1,0,0,0,3,4,0,4,13,13,10,6,5,3,2,3,1,0,0,2,1,2,2,0,2,2,3,4,3,4,1,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,1,0,0,1,0,2,4,9,11,11,9,7,8,6,4,3,6,5,6,7,0,6,0,0,9,10,12,0,11,0,8,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,2,0,1,0,2,4,3,3,5,4,4,1,5,6,4,3,5,3,4,3,2,0,3,6,0,7,12,7,6,7,4,2,0,3,1,1,0,0,0,2,5,5,8,10,11,13,5,0,10,11,10,10,9,9,0,9,7,6,5,4,3,4,3,0,0
2022-04-15 06:00:00,1,4,2,1,0,1,4,6,3,6,2,3,4,7,3,6,5,4,4,3,2,4,5,4,5,6,7,8,9,10,9,3,2,1,0,0,0,0,1,3,3,3,3,2,6,8,3,5,7,5,7,5,6,0,4,4,3,2,0,2,1,2,5,3,0,0
2022-04-15 07:00:00,2,10,0,4,5,4,8,5,9,11,10,11,11,12,15,19,18,25,21,16,15,16,17,16,22,24,24,30,35,34,31,25,26,25,4,1,3,2,2,4,9,19,24,24,21,22,22,14,16,16,18,17,8,11,11,12,7,3,6,5,3,7,13,12,0,0
2022-04-15 08:00:00,8,15,0,13,12,11,10,11,16,14,12,14,15,17,18,20,20,22,22,18,16,17,24,26,31,32,38,45,46,37,25,17,15,15,12,5,3,0,1,2,10,17,17,18,20,16,20,21,18,13,15,14,11,14,13,13,10,10,8,9,6,9,8,7,1,0
2022-04-15 09:00:00,2,4,0,3,3,5,7,10,11,12,15,15,0,14,13,12,14,14,16,13,11,9,8,13,13,14,16,19,21,20,13,8,8,9,7,5,1,2,0,3,5,10,12,33,34,33,32,32,32,9,10,9,8,10,7,9,8,7,5,4,3,3,6,5,1,0
2022-04-15 10:00:00,0,1,0,5,8,9,8,8,6,8,9,7,6,12,10,10,7,9,9,5,9,8,11,7,10,14,13,18,18,18,16,12,7,9,0,5,1,0,0,3,7,10,4,11,10,9,12,14,15,6,10,10,11,11,9,4,6,5,4,3,4,4,5,4,1,0
2022-04-15 11:00:00,1,0,0,3,2,3,2,4,4,7,3,4,6,5,6,6,5,5,5,6,10,11,13,13,15,16,17,22,19,17,16,14,10,7,6,0,2,0,0,4,8,12,15,13,10,11,10,11,10,9,9,7,0,8,0,10,8,10,7,5,1,2,0,1,0,0
2022-04-15 12:00:00,1,3,0,2,4,4,0,3,5,4,8,8,6,10,9,5,8,10,4,11,14,14,14,14,17,16,16,18,10,15,10,8,4,0,0,2,5,0,0,3,10,11,9,9,8,10,10,9,5,11,8,13,7,8,9,8,9,7,0,7,7,3,4,1,0,0
2022-04-15 13:00:00,1,2,1,1,1,4,3,4,5,6,5,6,7,9,10,11,10,13,9,12,14,11,10,9,12,17,18,23,22,15,14,11,9,5,8,0,5,6,3,5,11,16,15,19,18,17,17,16,15,10,0,6,11,12,13,11,7,4,3,5,3,8,8,6,0,0
2022-04-15 14:00:00,1,2,0,3,0,4,4,5,6,8,7,8,9,9,8,8,8,9,0,6,7,6,3,7,8,11,10,12,13,12,8,4,3,3,2,0,1,0,0,4,11,14,15,19,20,18,23,24,20,17,13,15,14,11,11,10,9,8,6,5,4,3,5,2,2,0
2022-04-15 15:00:00,0,3,0,5,7,6,6,6,8,6,9,14,16,15,14,16,13,10,11,10,19,20,18,15,15,14,13,14,12,13,11,9,2,1,5,0,8,9,17,17,28,37,34,34,30,22,20,8,19,16,15,16,12,9,12,7,9,7,2,4,3,5,7,6,0,0
2022-04-15 16:00:00,0,2,0,5,6,8,8,6,9,8,10,13,15,16,17,17,14,14,13,13,16,16,19,21,21,21,24,34,27,20,10,6,1,0,0,0,11,11,12,22,33,34,34,28,24,19,19,16,15,16,13,14,13,18,16,15,12,9,6,6,6,5,3,2,1,0
2022-04-15 17:00:00,1,3,1,14,13,11,8,8,9,11,13,15,17,18,17,17,16,14,13,12,24,24,23,23,21,21,19,14,12,8,6,2,2,1,0,0,12,16,11,10,28,28,26,25,23,22,15,14,14,24,20,14,16,18,17,14,13,13,10,10,9,7,8,6,3,0
2022-04-15 18:00:00,1,8,7,12,13,10,13,14,15,8,15,17,18,17,18,19,15,17,13,11,15,13,17,16,15,14,15,13,14,13,14,11,7,3,2,0,12,33,30,12,32,34,26,19,16,17,13,14,11,35,33,20,20,17,16,17,14,14,15,13,10,14,17,15,0,0
2022-04-15 19:00:00,2,1,1,11,8,10,7,7,5,8,9,13,15,13,12,10,9,14,12,7,15,15,17,18,17,9,13,17,17,11,9,6,2,1,0,0,10,7,3,8,32,30,20,22,16,15,15,15,13,14,11,11,11,12,8,11,10,10,9,10,7,9,7,6,0,0
2022-04-15 20:00:00,1,1,0,13,12,9,6,4,7,7,9,9,10,11,10,8,12,11,12,9,12,12,11,8,5,7,7,6,6,5,3,5,3,1,0,0,2,2,2,2,15,18,12,9,7,7,5,4,0,11,10,11,9,7,6,5,7,8,8,3,2,2,2,0,1,0
