Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_독산3치안센터.꿈꾸는나무,16_독산고등학교,17_신림청소년독서실.신림체육센터,18_난곡입구,19_호림박물관,20_남서울중학교.성보중고등학교,21_신림사거리.신원시장,22_패션문화의거리입구,23_롯데관악점.건강보험관악지사,24_서울특별시.보라매병원,25_롯데백화점관악점,26_패션문화의거리입구,27_신림사거리.신림역,28_남부초등학교,29_호림박물관,30_신림청소년독서실.신림체육센터,31_독산고등학교,32_독산3치안센터.꿈꾸는나무,33_독산3동주민센터,34_독산동남문시장,35_독산동쌈지공원,36_독산동성당앞,37_독산동정훈단지,38_남부여성발전센터,39_현대시장.시흥4동주민센터,40_동산교회앞,41_시흥초등학교.금천구보훈회관,42_은행나무입구사거리,43_시흥동은행나무.은행나무시장,44_범일운수종점
2022-03-10 17:00:00,2,7,9,10,6,9,9,8,7,10,8,7,7,9,10,9,8,7,8,9,7,9,4,21,19,15,40,39,39,44,40,35,29,25,28,10,11,2,10,6,5,3,1,0
2022-03-10 18:00:00,2,3,3,4,0,0,8,6,10,9,8,5,0,7,8,7,0,10,11,10,6,8,7,11,10,11,34,33,35,33,26,25,23,22,20,30,19,16,14,12,6,11,6,0
2022-03-10 19:00:00,1,5,0,5,6,7,12,10,9,10,12,11,10,8,8,3,5,4,7,7,4,3,3,8,3,8,19,20,21,22,15,12,10,5,9,20,16,12,10,9,7,4,0,0
2022-03-10 20:00:00,1,0,0,0,1,1,0,1,0,2,0,2,3,3,4,3,3,0,5,5,2,3,3,5,9,12,21,19,16,14,11,9,8,5,6,9,8,9,8,5,4,2,0,0
2022-03-10 21:00:00,2,1,1,2,0,0,1,0,0,3,0,0,5,7,7,5,4,2,0,1,1,5,2,5,8,12,19,19,17,17,13,12,11,9,9,6,4,8,7,2,0,2,1,0
2022-03-10 22:00:00,1,2,1,4,0,3,4,4,2,0,4,3,3,3,4,0,0,0,0,1,2,2,2,4,7,8,26,20,25,24,18,16,17,9,14,12,7,7,6,5,4,3,2,0
2022-03-10 23:00:00,0,1,0,2,3,0,4,3,4,5,4,0,0,1,3,2,0,2,0,0,1,1,0,0,5,7,16,16,16,14,10,9,12,2,10,9,7,5,3,2,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,2,3,4,5,0,8,0,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,1,2,0,2,4,4,4,7,5,11,10,0,12,12,14,14,14,15,13,11,9,7,2,4,7,7,7,8,8,8,2,0,0,8,7,6,0,5,0,4,3,1,0
2022-03-11 06:00:00,3,3,4,5,2,4,6,5,5,7,9,0,10,6,12,15,16,16,15,14,8,10,9,1,2,1,3,2,0,3,3,2,3,0,2,0,2,1,0,0,0,0,0,0
2022-03-11 07:00:00,7,8,9,11,15,21,28,34,36,40,41,41,47,49,43,33,36,39,41,39,14,25,24,3,12,12,15,10,8,8,10,9,9,10,9,11,11,6,7,8,0,5,4,0
2022-03-11 08:00:00,5,7,7,13,0,17,21,15,24,25,29,34,35,33,48,33,39,42,49,44,26,50,28,4,17,12,14,14,15,13,11,12,12,12,8,11,11,12,12,12,9,5,5,0
2022-03-11 09:00:00,5,2,2,7,8,9,10,8,11,13,16,19,21,24,25,27,29,32,32,30,20,28,17,18,14,6,18,9,5,16,15,14,8,12,5,11,10,6,5,4,1,2,1,0
2022-03-11 10:00:00,2,5,6,7,4,9,13,13,14,14,16,16,17,20,20,21,20,22,25,26,13,19,13,14,15,16,16,15,16,10,8,6,7,0,8,7,6,6,5,3,1,1,0,0
2022-03-11 11:00:00,3,4,5,6,5,5,7,7,7,0,6,8,8,8,8,7,6,0,9,11,10,14,11,11,12,10,10,8,10,7,7,0,6,0,7,7,8,7,8,4,3,5,2,0
2022-03-11 12:00:00,3,7,9,10,11,10,9,9,10,12,11,10,11,12,13,17,16,20,20,18,15,15,13,14,11,16,15,14,15,11,26,27,26,0,24,20,19,15,12,9,8,4,2,0
2022-03-11 13:00:00,1,5,3,4,7,7,9,6,12,15,16,17,19,12,16,15,16,18,19,20,17,18,10,8,8,9,6,5,0,6,19,22,7,19,20,15,15,14,9,7,6,3,0,0
2022-03-11 14:00:00,10,12,12,1,11,11,12,10,8,7,7,10,11,9,10,9,10,14,0,15,12,11,10,20,21,15,19,14,18,15,16,20,18,15,13,8,14,11,8,5,4,3,2,0
2022-03-11 15:00:00,3,7,0,9,10,9,10,14,28,27,27,28,28,26,25,26,25,22,23,24,12,8,8,19,21,20,21,21,22,20,26,28,24,23,27,23,10,10,10,8,5,4,2,0
2022-03-11 16:00:00,2,4,0,5,5,6,6,5,8,7,8,8,7,10,9,12,14,5,11,12,7,8,10,19,18,17,23,20,18,20,16,17,18,15,20,18,18,19,13,10,8,5,2,0
2022-03-11 17:00:00,4,10,12,12,3,12,13,7,13,6,15,13,11,6,9,10,9,13,14,13,4,3,3,8,12,12,23,21,18,17,15,14,13,13,14,14,14,13,9,10,9,7,2,0
2022-03-11 18:00:00,6,8,7,9,8,11,12,12,12,13,12,14,4,16,14,12,11,13,14,15,6,7,6,22,28,16,34,34,33,30,27,25,20,17,19,20,18,14,20,18,16,12,4,0
2022-03-11 19:00:00,1,4,5,0,3,6,8,10,9,9,6,12,14,13,13,13,6,12,6,16,4,4,3,5,6,9,25,26,28,26,27,23,22,23,26,27,25,18,19,13,12,6,2,0
2022-03-11 20:00:00,0,1,1,3,0,4,5,6,7,5,8,9,7,7,6,5,7,8,5,4,3,3,5,5,6,8,13,11,13,9,8,7,13,12,11,8,8,6,5,3,0,0,1,0
2022-03-11 21:00:00,4,3,0,4,8,9,5,6,6,0,3,4,5,11,10,9,8,7,0,5,2,1,0,3,2,7,21,20,20,16,14,12,9,9,9,8,7,5,5,6,7,4,1,0
2022-03-11 22:00:00,2,0,0,4,0,0,4,0,0,8,3,2,7,6,7,6,3,5,4,4,4,3,6,4,5,9,20,21,12,17,12,9,10,9,6,9,5,5,3,4,4,0,1,0
2022-03-11 23:00:00,0,2,0,0,4,3,4,0,0,0,2,3,2,1,0,1,0,1,0,2,2,3,1,2,4,8,24,24,22,21,16,15,14,13,12,11,6,5,4,1,0,2,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,1,3,0,4,6,0,7,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,0,0,2,2,2,5,2,6,0,4,5,5,0,9,0,0,6,7,10,9,4,6,2,3,4,7,6,0,6,8,10,7,8,7,0,5,0,0,4,3,2,0,0
2022-03-12 06:00:00,1,2,0,1,0,3,4,5,6,7,0,0,5,8,8,7,8,8,7,5,3,4,3,1,2,3,3,0,0,2,1,1,0,2,0,0,0,2,3,2,1,0,0,0
2022-03-12 07:00:00,3,3,0,5,5,5,7,1,8,7,5,3,6,3,11,11,11,11,11,12,8,2,0,2,3,3,3,4,5,2,2,2,1,2,2,1,1,0,0,0,0,1,0,0
2022-03-12 08:00:00,2,3,5,6,8,6,5,7,13,8,16,10,4,12,13,15,15,12,14,12,6,12,8,3,6,0,8,9,8,7,8,9,7,5,5,6,2,4,3,1,0,2,0,0
2022-03-12 09:00:00,2,4,5,5,7,5,8,0,10,11,10,5,17,19,14,18,21,16,12,20,9,11,5,6,7,6,6,5,4,3,2,3,5,3,0,2,3,2,1,0,0,0,0,0
2022-03-12 10:00:00,1,3,2,6,3,6,7,4,5,7,8,10,11,10,14,20,23,21,17,22,11,8,6,8,9,10,10,0,9,5,4,3,3,4,0,3,1,2,3,0,1,0,0,0
2022-03-12 11:00:00,0,8,0,9,0,0,17,13,14,11,9,8,10,13,15,16,19,18,13,18,9,8,8,7,8,7,8,0,0,10,10,15,5,14,16,14,11,8,7,0,0,3,0,0
2022-03-12 12:00:00,2,6,1,7,0,8,7,4,8,0,7,6,6,8,14,15,14,16,14,13,7,6,5,7,8,10,17,16,18,19,15,13,12,8,7,6,7,5,6,5,0,4,2,0
2022-03-12 13:00:00,1,2,3,4,0,3,7,8,4,7,7,6,0,6,7,9,10,11,12,13,8,7,2,3,7,8,12,10,13,12,11,13,10,8,10,5,9,9,7,7,6,3,1,0
2022-03-12 14:00:00,8,1,2,10,0,12,13,12,14,11,11,12,12,11,12,4,12,14,15,5,5,4,4,4,0,7,13,11,0,11,11,7,10,6,4,5,5,4,0,1,0,2,1,0
2022-03-12 15:00:00,1,1,0,1,0,2,4,5,7,6,8,0,11,13,13,14,12,14,14,15,6,6,4,5,12,4,15,13,0,7,12,11,10,7,7,10,9,8,7,4,4,0,1,0
2022-03-12 16:00:00,2,3,0,0,0,1,5,6,6,7,8,8,0,9,7,9,8,8,7,0,8,7,5,9,9,8,14,13,15,14,10,9,10,0,13,7,8,7,9,0,9,1,0,0
2022-03-12 17:00:00,4,3,4,5,5,7,10,11,11,11,12,10,13,12,14,17,16,13,0,15,7,7,4,4,4,5,23,21,0,20,18,17,11,14,14,12,14,11,9,8,7,5,0,0
2022-03-12 18:00:00,2,5,6,7,6,7,10,6,12,14,6,5,0,14,13,14,12,12,11,9,3,0,3,4,5,9,17,16,16,15,14,13,13,11,13,10,9,6,5,6,5,4,1,0
2022-03-12 19:00:00,0,0,0,0,1,1,2,3,3,4,4,6,5,5,8,2,0,0,0,8,3,3,4,4,1,7,18,14,12,11,10,8,9,10,11,8,7,8,7,1,2,1,0,0
2022-03-12 20:00:00,2,0,0,0,0,0,1,2,2,0,3,2,0,1,0,4,2,1,5,0,1,2,1,2,3,7,10,19,18,18,12,11,10,0,8,8,8,5,9,8,7,3,1,0
2022-03-12 21:00:00,0,1,0,2,0,2,0,3,4,3,3,6,7,6,6,4,3,3,2,2,1,1,2,3,4,7,19,13,14,15,13,12,12,12,6,11,10,9,8,4,3,2,1,0
2022-03-12 22:00:00,0,0,0,1,0,0,2,3,5,5,0,2,0,1,0,3,2,2,3,0,2,3,2,3,4,5,15,17,17,17,14,13,11,9,8,7,6,2,4,3,2,1,0,0
2022-03-12 23:00:00,0,2,0,4,0,2,0,3,0,2,3,4,0,3,4,2,0,0,0,1,1,1,0,1,1,2,11,11,10,6,12,11,9,3,7,6,3,5,4,2,0,1,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,1,0,0,1,0,2,0,0,3,1,2,3,4,7,3,3,0,6,2,2,3,1,1,0,3,4,0,5,2,0,0,4,2,0,0,0,2,0,1,0,0,0
2022-03-13 06:00:00,2,0,0,2,3,0,0,4,1,5,0,0,6,0,5,6,0,0,0,1,2,1,0,1,1,2,1,2,1,0,3,0,0,0,2,3,0,2,0,0,0,0,0,0
2022-03-13 07:00:00,2,3,0,0,0,1,2,3,4,5,4,5,3,4,6,10,9,8,7,3,4,2,1,3,1,2,6,5,0,0,4,2,1,0,0,0,1,0,0,0,0,0,0,0
2022-03-13 08:00:00,1,1,0,2,0,0,0,2,3,3,0,4,4,3,5,6,6,8,7,4,3,2,1,0,3,4,3,2,0,1,2,3,4,3,2,0,3,1,2,0,0,0,0,0
2022-03-13 09:00:00,4,8,0,0,9,7,9,10,13,8,10,0,13,10,15,15,16,17,13,15,7,7,3,3,6,4,0,1,0,0,2,3,0,0,0,0,2,3,2,0,1,0,0,0
2022-03-13 10:00:00,1,5,5,0,3,5,0,4,5,7,0,0,9,11,2,10,8,11,14,8,7,5,2,3,3,0,5,0,6,7,8,3,0,4,3,4,5,4,3,2,0,0,1,0
2022-03-13 11:00:00,1,2,0,0,0,2,3,5,3,4,5,7,9,11,12,12,11,13,14,10,4,2,0,0,1,1,3,0,0,3,4,5,0,3,0,0,2,3,0,0,1,0,0,0
2022-03-13 12:00:00,3,2,4,3,5,9,10,12,7,11,12,4,0,13,13,13,0,15,13,12,8,6,5,5,3,0,0,0,0,1,2,3,3,0,0,4,8,5,4,3,0,2,0,0
2022-03-13 13:00:00,1,2,2,3,0,4,0,4,5,4,7,6,9,10,14,10,13,13,9,14,7,10,5,7,8,10,11,10,11,10,3,10,9,8,0,0,6,2,0,0,2,0,0,0
2022-03-13 14:00:00,3,4,5,0,2,6,12,11,12,12,12,11,10,11,8,12,13,12,0,10,3,8,5,2,1,0,9,11,0,6,13,16,14,13,16,13,16,10,6,4,0,2,0,0
2022-03-13 15:00:00,1,0,0,2,0,4,10,9,9,8,0,0,9,11,8,11,9,10,0,8,2,2,8,9,10,11,18,16,15,16,13,13,15,14,14,13,15,12,7,4,3,2,1,0
2022-03-13 16:00:00,3,4,3,0,0,0,6,7,6,8,11,12,11,10,11,13,16,15,15,16,12,4,3,5,7,9,16,15,13,13,11,14,10,11,10,8,7,6,4,3,2,0,0,0
2022-03-13 17:00:00,1,2,3,5,4,5,7,3,4,0,0,0,5,7,10,11,7,8,9,10,9,7,3,4,5,5,20,22,21,22,19,18,18,16,17,13,14,12,12,9,8,1,2,0
2022-03-13 18:00:00,0,2,0,3,0,1,7,6,8,7,7,4,2,6,6,5,4,6,8,9,7,5,3,2,3,7,15,14,14,14,9,11,12,11,12,8,9,8,6,5,7,2,1,0
2022-03-13 19:00:00,2,3,1,0,0,0,0,0,3,4,0,6,7,8,9,8,0,7,8,6,3,1,0,1,2,3,16,15,13,14,13,11,9,4,8,7,5,3,5,2,0,1,0,0
2022-03-13 20:00:00,0,2,3,4,0,6,5,5,4,4,5,0,4,5,3,4,0,7,0,9,3,1,1,4,5,4,11,10,7,5,9,5,3,8,9,8,6,6,3,2,0,1,0,0
2022-03-13 21:00:00,1,2,0,4,0,0,0,1,3,4,5,0,6,3,4,0,5,5,0,0,6,2,0,1,0,4,15,15,9,8,10,9,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 22:00:00,1,0,0,3,2,0,0,1,0,2,0,0,3,0,2,1,0,2,0,3,1,0,2,1,2,5,16,14,15,15,10,9,8,2,6,7,6,3,0,1,0,0,0,0
2022-03-13 23:00:00,0,1,0,2,0,0,0,0,3,5,0,1,4,5,0,5,0,2,4,2,0,2,0,0,1,5,16,15,13,14,12,11,10,0,8,6,3,2,0,1,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,2,3,4,6,7,8,11,10,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,2,4,0,3,2,5,6,7,8,12,11,12,11,12,12,12,11,12,14,12,7,14,9,2,3,4,6,7,7,5,6,6,5,7,7,6,2,4,1,0,3,2,1,0
2022-03-14 06:00:00,1,1,2,4,0,0,1,2,3,5,6,7,8,5,12,16,17,17,15,8,6,6,4,0,2,2,3,0,0,4,3,4,1,2,0,4,1,0,2,0,0,2,1,0
2022-03-14 07:00:00,7,10,11,14,17,21,24,26,31,37,38,38,39,42,30,29,23,30,27,24,11,17,12,4,11,12,12,14,12,8,7,7,8,8,9,13,17,19,20,22,20,10,9,0
2022-03-14 08:00:00,7,9,10,13,15,17,20,20,23,25,28,34,39,40,45,33,39,43,46,47,27,58,38,5,14,14,17,14,13,13,13,15,17,13,11,7,10,9,8,9,2,7,2,0
2022-03-14 09:00:00,5,9,0,10,12,15,17,19,21,21,20,16,20,22,25,28,29,33,29,31,23,30,20,15,10,12,12,8,13,12,11,11,10,10,12,10,6,5,3,0,0,2,0,0
2022-03-14 10:00:00,2,6,0,7,0,9,11,10,13,8,10,9,8,11,11,12,19,23,26,24,13,25,21,15,16,17,17,15,0,11,13,14,14,13,11,10,10,9,6,5,5,2,1,0
2022-03-14 11:00:00,1,2,4,3,5,0,7,9,10,10,0,10,11,8,11,14,16,14,9,10,9,9,10,17,16,15,15,14,13,8,8,9,8,9,8,7,6,5,3,3,4,1,0,0
2022-03-14 12:00:00,3,8,7,10,9,8,11,9,0,12,11,10,11,13,14,18,12,14,11,15,13,14,11,13,14,18,14,14,13,12,11,11,10,10,11,11,9,8,6,5,5,4,1,0
2022-03-14 13:00:00,5,9,10,11,9,8,9,9,10,12,5,11,12,12,13,13,16,18,17,15,13,14,13,12,10,9,12,10,11,14,11,9,6,8,7,3,6,6,7,3,2,4,1,0
2022-03-14 14:00:00,1,1,0,2,3,4,4,4,3,5,6,6,7,6,7,8,8,9,9,8,7,10,9,24,23,19,18,16,15,11,17,23,22,21,13,10,9,10,11,9,9,6,3,0
2022-03-14 15:00:00,16,3,4,5,6,5,6,7,6,0,3,0,8,10,8,12,11,8,12,13,11,10,8,14,16,12,22,23,22,21,40,40,41,36,34,28,25,22,19,14,13,12,3,0
2022-03-14 16:00:00,10,12,15,16,0,16,19,14,14,12,6,13,11,12,9,18,16,16,17,12,5,4,3,17,19,16,15,15,15,13,11,15,16,14,13,11,6,7,6,7,5,4,2,0
2022-03-14 17:00:00,2,0,0,0,0,0,9,7,8,0,8,6,7,6,8,3,4,5,6,7,5,4,5,17,19,14,25,25,23,24,25,22,20,18,16,16,15,12,11,10,3,6,2,0
2022-03-14 18:00:00,3,7,8,5,9,10,10,9,8,7,0,7,8,9,6,7,10,13,8,12,6,4,6,19,23,16,38,38,34,37,21,15,13,14,14,15,16,10,11,8,7,3,2,0
2022-03-14 19:00:00,1,2,3,5,4,5,6,4,9,13,14,20,19,19,18,17,16,18,16,14,7,3,1,3,6,6,27,33,34,37,30,27,26,25,26,24,23,18,16,14,11,8,2,0
2022-03-14 20:00:00,0,3,0,6,5,6,7,4,4,5,8,10,9,6,5,0,2,0,4,2,2,2,4,8,10,9,21,21,20,19,17,12,14,0,13,11,11,9,8,6,5,3,1,0
2022-03-14 21:00:00,1,3,4,1,0,3,4,0,4,3,2,3,3,4,0,3,6,4,4,5,4,4,6,4,5,8,17,16,17,14,16,13,11,12,11,9,10,7,4,6,4,3,2,0
2022-03-14 22:00:00,3,0,0,4,3,2,5,4,2,3,0,3,0,2,1,0,0,0,4,3,4,2,2,6,6,7,18,16,0,15,13,10,9,0,7,6,6,5,2,2,1,0,0,0
2022-03-14 23:00:00,0,0,0,1,0,2,0,0,4,5,0,4,0,3,0,0,2,3,0,2,0,3,1,2,3,3,17,15,6,12,7,5,6,3,2,5,4,3,3,1,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,1,2,3,4,0,0,6,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,3,4,0,5,4,7,5,6,9,8,10,10,11,13,13,12,15,16,15,17,15,11,8,2,0,3,5,7,8,7,8,0,9,0,8,9,0,10,0,8,6,4,2,0
2022-03-15 06:00:00,2,6,5,3,4,6,7,4,8,9,10,11,11,14,16,20,11,21,0,18,8,12,5,1,3,2,4,5,0,2,3,3,0,4,5,3,4,3,1,1,0,0,0,0
2022-03-15 07:00:00,7,10,12,16,20,21,23,29,31,39,44,45,47,19,46,35,45,47,48,40,16,26,19,3,10,8,14,15,10,14,13,10,10,0,9,11,13,3,8,12,9,7,1,0
2022-03-15 08:00:00,3,9,10,16,8,14,17,18,20,21,26,27,29,47,41,29,34,37,38,35,25,48,28,2,15,11,15,14,14,14,11,13,12,9,9,7,11,10,8,6,4,4,2,0
2022-03-15 09:00:00,8,10,6,10,10,13,15,15,17,18,19,19,20,23,27,30,35,40,39,38,28,30,21,7,10,8,10,7,7,5,7,6,5,4,3,4,5,3,1,2,0,0,0,0
2022-03-15 10:00:00,3,5,7,9,10,9,13,6,12,12,13,10,14,15,19,23,22,21,24,22,17,21,11,23,22,17,16,6,0,15,16,15,5,14,13,10,11,9,5,0,2,2,1,0
2022-03-15 11:00:00,1,3,4,0,6,6,7,6,3,0,6,2,4,9,8,8,9,12,14,14,9,12,7,15,15,14,14,13,11,11,8,0,10,9,5,7,7,3,9,8,5,4,0,0
2022-03-15 12:00:00,2,6,2,7,5,4,7,0,10,11,9,15,0,14,11,16,14,17,12,16,13,13,10,17,18,16,10,8,10,12,10,11,13,9,10,6,10,9,7,8,7,5,1,0
2022-03-15 13:00:00,3,5,6,5,2,6,7,9,11,14,10,17,19,11,11,19,19,21,15,20,20,22,15,3,5,6,6,0,7,2,6,5,3,2,3,2,0,4,3,2,0,2,0,0
2022-03-15 14:00:00,2,3,3,5,5,2,3,4,6,8,5,8,0,10,8,9,11,11,10,11,10,12,8,16,17,15,18,17,15,13,19,17,17,16,15,15,14,12,10,3,7,5,1,0
2022-03-15 15:00:00,21,7,6,8,6,5,5,0,8,7,5,6,8,9,7,9,7,11,10,9,6,6,6,14,14,16,22,23,20,24,21,23,17,19,18,14,15,11,6,6,8,4,2,0
2022-03-15 16:00:00,6,10,12,22,0,5,23,21,13,9,8,8,7,6,7,10,12,14,15,15,9,9,10,12,13,13,27,26,25,26,43,42,13,39,35,30,25,20,16,14,12,7,1,0
2022-03-15 17:00:00,6,8,10,14,13,12,12,10,9,11,0,8,9,10,8,9,11,13,14,12,7,6,10,20,20,19,31,22,20,23,18,13,17,0,16,16,15,13,10,9,8,5,4,0
2022-03-15 18:00:00,6,9,10,0,8,7,9,8,8,6,9,11,9,10,10,10,9,10,10,9,9,4,6,12,12,10,38,37,34,30,26,25,26,25,28,26,25,20,16,11,8,6,2,0
2022-03-15 19:00:00,2,3,0,5,7,4,9,8,6,6,5,6,7,10,10,10,8,11,9,6,3,8,4,7,10,13,36,39,37,31,25,22,14,15,20,16,15,13,14,11,7,4,0,0
2022-03-15 20:00:00,0,1,3,0,2,0,4,2,3,5,0,7,8,7,5,6,3,0,4,5,4,2,2,6,9,8,28,27,25,21,19,16,14,12,10,12,12,10,7,6,4,3,2,0
2022-03-15 21:00:00,1,2,3,4,2,3,3,4,3,3,0,4,0,0,3,4,3,1,0,0,4,4,3,6,6,8,19,15,14,20,13,18,11,13,10,9,9,8,6,5,0,4,1,0
2022-03-15 22:00:00,2,6,5,4,2,3,4,3,0,2,7,2,6,1,7,0,6,0,0,5,3,4,2,4,2,4,23,18,24,25,19,19,17,16,13,11,11,9,8,7,1,5,3,0
2022-03-15 23:00:00,1,1,2,0,0,0,2,1,4,0,4,6,0,0,0,4,0,2,0,0,2,4,3,2,3,4,18,4,5,6,16,12,11,8,5,4,3,2,0,1,0,2,0,0
2022-03-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 04:00:00,2,3,4,5,6,0,7,8,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-16 05:00:00,3,2,0,2,4,4,5,6,8,9,0,10,11,13,12,13,15,16,13,14,15,13,10,2,3,2,5,7,8,6,7,6,0,4,7,7,6,7,2,6,5,3,1,0
