Unnamed: 0,1_보성운수기종점,2_신림복지관앞,3_난우중학교입구,4_우림시장.난곡보건분소,5_남강중고등학교입구,6_세이브마트앞,7_신일교회앞,8_난곡우체국사거리,9_신림청소년독서실.신림체육센터,10_난곡입구,11_호림박물관,12_남서울중학교.성보중고등학교,13_신림사거리.신림역,14_관악우체국.양지병원,15_KT&G관악지점,16_봉천역.관악초등학교,17_KT관악지점,18_관악구청,19_청룡시장,20_영락고교.영락의료과학고,21_e편한세상서울대입구아파트,22_쑥고개,23_신림2교,24_서원동문화교앞,25_신림사거리,26_신림사거리.신림역,27_남부초등학교,28_호림박물관,29_신림청소년독서실.신림체육센터,30_난곡우체국사거리,31_신일교회앞,32_세이브마트앞,33_남강중고등학교입구,34_우림시장.난곡보건분소,35_난우중학교입구,36_신림복지관앞,37_보성운수기종점(가상)
2022-03-18 04:00:00,4,5,9,21,24,30,38,39,37,31,0,29,31,30,17,15,11,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,2,5,11,12,15,22,18,24,21,0,17,19,17,29,26,14,4,1,4,3,2,3,8,5,6,4,7,5,1,7,6,4,3,1,2,0
2022-03-18 06:00:00,3,4,6,11,13,17,21,24,24,24,23,20,4,3,2,2,3,3,3,4,5,3,3,4,3,7,4,5,4,2,2,0,1,2,1,0,0
2022-03-18 07:00:00,9,11,17,37,48,53,50,49,46,44,42,41,12,12,11,9,8,14,15,6,10,11,13,23,8,12,10,14,14,11,9,9,7,5,5,0,0
2022-03-18 08:00:00,6,12,22,32,41,48,53,53,53,55,55,54,21,22,22,18,16,14,10,7,9,11,13,38,10,18,23,23,20,18,17,15,13,7,5,3,0
2022-03-18 09:00:00,4,6,13,23,31,34,36,41,43,40,39,34,17,14,10,8,6,8,9,8,10,6,11,10,4,10,11,11,9,6,5,4,5,4,2,2,0
2022-03-18 10:00:00,1,6,9,18,23,26,27,27,29,27,26,25,13,11,11,11,7,7,7,8,6,6,7,9,9,15,16,15,17,14,12,6,5,3,1,1,0
2022-03-18 11:00:00,2,7,10,15,17,20,26,27,24,26,13,26,10,11,6,9,6,8,12,12,9,10,9,12,12,13,12,13,10,11,8,7,6,5,3,1,0
2022-03-18 12:00:00,1,2,4,7,11,15,18,12,20,21,14,21,10,9,7,9,10,8,7,6,7,7,4,8,5,13,14,6,15,13,9,8,5,3,2,2,0
2022-03-18 13:00:00,2,3,5,8,10,5,13,15,16,11,0,15,9,5,7,7,5,18,20,21,18,10,11,8,6,11,13,3,13,11,7,8,4,4,3,2,0
2022-03-18 14:00:00,1,11,16,20,19,22,21,25,16,15,16,15,13,12,13,17,19,12,15,12,12,9,10,11,8,14,17,18,17,10,8,7,6,7,6,5,0
2022-03-18 15:00:00,1,2,4,4,7,10,11,24,23,26,25,25,13,12,11,12,12,20,19,18,15,10,8,8,8,16,16,17,18,18,13,12,11,6,4,3,0
2022-03-18 16:00:00,1,5,7,18,20,24,19,25,23,26,25,18,13,11,9,11,9,22,23,32,32,23,21,21,19,52,53,52,49,48,42,35,23,10,8,7,0
2022-03-18 17:00:00,0,5,8,15,18,27,31,32,31,21,6,20,10,8,9,16,16,28,24,22,23,18,14,15,15,25,27,28,26,25,12,14,11,6,2,5,0
2022-03-18 18:00:00,2,7,9,16,21,26,24,29,23,34,26,33,13,14,13,18,17,36,35,35,33,19,20,17,26,53,51,49,49,46,40,34,29,28,5,3,0
2022-03-18 19:00:00,1,3,5,8,12,13,14,15,15,13,12,14,8,10,11,17,11,30,28,29,28,19,14,18,25,48,50,50,48,43,40,34,27,10,9,6,0
2022-03-18 20:00:00,1,3,2,5,6,9,12,11,8,10,11,8,6,5,2,6,7,22,21,20,18,14,12,11,11,24,23,22,19,22,21,16,11,6,5,2,0
2022-03-18 21:00:00,0,2,0,3,5,6,3,4,4,5,5,4,6,4,6,6,7,19,21,19,15,12,11,9,16,31,19,30,29,26,23,19,12,4,3,1,0
2022-03-18 22:00:00,0,1,0,2,4,3,5,6,6,7,7,6,5,5,0,7,6,27,22,18,18,14,11,10,11,18,18,20,19,17,14,9,9,5,4,3,0
2022-03-18 23:00:00,0,0,0,2,0,2,0,0,3,3,5,6,8,6,1,8,4,17,17,20,18,12,9,5,7,26,10,28,24,21,16,12,11,5,3,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,3,6,8,11,17,21,22,21,7,8,0,7,6,4,5,4,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,2,2,3,7,8,13,15,8,12,18,17,16,16,15,2,13,7,4,4,3,2,0,3,4,5,6,5,4,6,7,3,2,6,4,3,0,0
2022-03-19 06:00:00,3,2,7,11,13,14,15,12,15,14,7,11,5,2,3,2,2,3,3,1,4,4,3,3,3,4,1,0,5,3,1,0,1,1,0,0,0
2022-03-19 07:00:00,2,2,3,7,9,10,16,15,17,16,15,14,11,2,4,2,3,3,2,3,1,3,5,5,3,4,4,2,5,3,1,2,1,0,0,0,0
2022-03-19 08:00:00,5,6,9,21,27,33,37,41,36,32,31,25,19,17,14,12,9,5,5,6,7,12,12,7,5,7,6,4,5,3,3,3,2,2,1,0,0
2022-03-19 09:00:00,3,5,8,16,21,22,25,28,29,28,27,27,14,13,11,9,7,9,7,7,7,8,6,6,5,14,16,5,14,15,13,10,0,4,3,1,0
2022-03-19 10:00:00,3,4,11,17,20,25,29,28,27,27,25,24,7,7,7,9,7,7,9,7,7,9,8,8,7,13,12,7,14,12,9,6,4,2,1,0,0
2022-03-19 11:00:00,6,11,13,21,21,26,30,28,25,23,23,24,11,12,11,12,8,7,8,8,7,8,7,11,7,8,9,10,16,14,12,11,7,7,6,1,0
2022-03-19 12:00:00,7,7,4,13,18,20,24,32,27,27,19,27,13,12,11,9,6,9,12,15,16,15,15,14,11,17,17,15,20,19,16,13,13,6,5,3,0
2022-03-19 13:00:00,2,3,2,13,15,17,19,21,17,23,22,21,12,9,9,11,12,19,19,17,11,11,12,11,11,16,17,16,16,14,13,8,4,5,3,2,0
2022-03-19 14:00:00,1,2,2,8,6,13,15,12,12,17,16,17,10,11,9,12,8,11,10,12,15,11,12,12,10,21,22,11,20,19,18,15,8,6,5,3,0
2022-03-19 15:00:00,0,2,4,6,8,13,14,17,19,20,10,18,14,12,12,12,13,13,13,15,15,13,12,14,12,17,16,14,13,12,10,8,9,5,3,2,0
2022-03-19 16:00:00,0,0,3,7,8,12,14,13,14,13,16,15,10,8,8,7,6,12,14,16,14,13,13,8,6,18,20,4,19,22,20,14,14,5,4,0,0
2022-03-19 17:00:00,2,2,4,6,8,9,8,10,10,12,11,14,11,11,8,7,6,15,15,20,18,17,12,10,13,23,24,19,22,19,18,14,13,8,7,3,0
2022-03-19 18:00:00,3,4,9,16,23,26,28,27,26,19,25,22,10,12,10,10,12,19,20,20,19,12,10,9,15,21,18,6,21,20,18,14,8,4,1,0,0
2022-03-19 19:00:00,0,2,2,3,3,4,5,5,6,8,3,6,6,5,7,8,6,15,15,13,13,12,7,9,9,19,18,16,17,15,14,12,7,2,0,1,0
2022-03-19 20:00:00,1,2,2,4,8,9,5,5,10,12,13,0,5,4,7,8,3,15,10,13,10,7,7,6,8,18,20,22,26,27,23,17,9,5,4,1,0
2022-03-19 21:00:00,0,1,4,5,6,9,7,8,4,6,6,7,9,11,10,5,5,17,16,15,14,11,8,6,9,22,16,12,23,22,11,19,17,9,8,6,0
2022-03-19 22:00:00,0,1,1,1,3,0,2,4,2,5,2,7,5,6,3,6,7,15,15,15,14,8,6,4,11,27,28,27,24,23,21,17,16,8,7,2,0
2022-03-19 23:00:00,0,0,0,1,0,3,2,3,4,3,0,0,6,6,4,6,7,16,16,15,12,8,7,4,5,26,25,24,25,24,23,20,17,9,7,5,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,1,2,2,3,4,6,8,7,0,6,0,5,4,4,3,2,0,2,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,2,2,3,6,9,7,8,3,10,2,9,9,6,5,3,4,3,2,2,0,3,1,0,3,2,3,2,0,3,4,2,4,1,3,0,0,0
2022-03-20 06:00:00,1,4,3,7,8,8,10,8,7,0,9,6,2,3,0,5,0,2,3,2,3,4,2,2,2,4,4,0,0,3,3,2,2,1,0,0,0
2022-03-20 07:00:00,1,2,6,7,10,11,11,10,12,6,10,7,4,3,2,2,1,3,3,4,3,4,6,4,2,6,5,6,5,6,5,0,2,0,0,0,0
2022-03-20 08:00:00,3,6,7,14,16,18,24,26,29,30,27,22,8,7,5,5,4,4,4,5,6,5,6,5,2,3,3,0,2,0,2,1,1,1,0,0,0
2022-03-20 09:00:00,2,7,12,22,24,21,24,25,23,24,23,23,15,10,9,7,6,6,7,10,9,11,9,7,6,8,7,6,6,5,4,3,2,1,0,0,0
2022-03-20 10:00:00,2,6,5,11,23,28,29,30,27,25,20,25,12,12,12,12,10,8,9,9,9,10,10,16,8,8,7,11,12,12,7,4,3,6,0,5,0
2022-03-20 11:00:00,4,7,9,16,20,27,33,28,32,32,32,31,11,11,10,10,7,8,8,8,9,10,9,9,6,13,5,12,11,11,9,9,8,7,3,1,0
2022-03-20 12:00:00,6,5,7,9,12,17,18,18,15,20,20,21,9,8,9,11,10,6,11,11,12,13,13,12,6,8,11,13,13,9,9,7,7,5,2,1,0
2022-03-20 13:00:00,0,3,7,10,15,27,29,28,27,26,20,28,10,8,0,9,7,9,12,10,12,10,8,9,10,16,20,10,21,19,17,12,5,4,0,3,0
2022-03-20 14:00:00,1,4,7,13,20,24,26,18,21,25,21,24,15,6,9,10,9,11,12,13,12,12,13,7,10,20,21,23,24,21,17,14,9,3,2,0,0
2022-03-20 15:00:00,1,5,7,10,15,17,27,28,27,29,30,27,12,7,8,10,10,11,12,12,12,12,12,13,8,15,16,14,9,13,10,9,8,6,5,2,0
2022-03-20 16:00:00,1,4,7,13,18,23,26,27,16,29,32,33,12,13,11,15,14,19,17,17,11,12,11,10,10,22,26,13,22,18,15,14,9,4,3,0,0
2022-03-20 17:00:00,1,4,3,6,8,12,13,14,6,15,6,13,5,4,7,7,8,11,10,12,11,9,10,15,11,16,15,18,17,16,15,11,8,4,0,0,1
2022-03-20 18:00:00,1,2,4,10,12,13,19,18,15,1,4,15,7,8,6,8,6,12,11,13,11,9,9,9,15,28,25,28,27,29,27,24,21,14,6,5,0
2022-03-20 19:00:00,1,3,2,7,11,14,4,6,6,5,6,3,7,8,9,5,4,15,14,13,11,13,13,7,13,26,25,28,25,24,23,20,14,11,9,4,0
2022-03-20 20:00:00,1,0,0,1,5,4,0,7,8,8,7,9,4,5,6,3,5,12,10,10,11,10,7,7,11,22,21,14,20,19,16,17,15,10,8,5,0
2022-03-20 21:00:00,1,1,0,2,3,3,0,4,4,5,2,6,4,3,3,5,4,23,22,23,23,12,8,7,13,29,28,31,30,28,26,21,16,9,7,3,0
2022-03-20 22:00:00,0,1,0,0,1,2,0,0,2,0,0,0,2,0,5,6,0,15,13,15,16,9,5,6,10,19,17,19,18,16,15,11,9,6,2,0,0
2022-03-20 23:00:00,0,0,0,0,1,0,0,1,0,0,0,0,3,0,2,6,2,13,13,9,10,10,7,5,6,17,16,15,14,14,13,11,7,3,3,2,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,3,5,10,21,25,31,38,38,34,27,0,26,0,25,16,0,11,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,2,3,5,10,9,12,15,14,30,27,8,28,6,26,24,23,17,3,3,3,3,3,6,10,5,5,4,0,5,2,4,3,3,3,2,1,0
2022-03-21 06:00:00,1,3,7,15,18,23,25,26,25,26,27,25,3,2,1,3,0,4,5,2,5,5,5,5,3,3,2,3,2,3,2,0,1,3,2,0,0
2022-03-21 07:00:00,8,13,18,28,37,48,53,55,54,56,55,47,13,6,7,7,5,9,10,8,9,10,13,23,17,13,9,13,9,12,11,9,6,7,6,4,0
2022-03-21 08:00:00,4,10,18,35,43,49,53,53,48,53,50,52,28,24,20,17,16,11,10,9,10,10,13,17,6,10,11,9,10,8,8,8,7,6,5,4,0
2022-03-21 09:00:00,3,7,12,23,30,37,40,44,48,45,44,43,24,24,23,16,10,12,10,7,9,8,8,10,6,11,12,12,12,11,6,6,4,2,0,1,0
2022-03-21 10:00:00,1,3,6,14,18,24,25,24,26,25,23,22,11,9,11,12,10,11,11,12,10,9,8,9,8,10,11,6,10,8,7,6,6,4,3,1,0
2022-03-21 11:00:00,4,8,12,14,14,14,14,14,15,15,15,16,10,8,8,9,9,6,5,6,9,6,5,10,6,11,12,14,12,11,11,8,8,3,3,2,0
2022-03-21 12:00:00,2,3,5,11,13,17,19,20,20,17,21,20,10,9,9,8,7,12,10,10,8,8,7,9,7,12,14,11,13,12,10,10,6,5,4,2,0
2022-03-21 13:00:00,3,5,7,14,16,17,19,23,24,26,18,26,13,10,6,12,11,12,14,14,13,14,11,10,11,20,21,23,18,16,12,10,5,7,6,4,0
2022-03-21 14:00:00,2,5,7,14,19,22,23,27,22,22,19,20,13,13,10,16,15,11,13,13,14,13,14,11,12,17,20,24,20,20,13,9,6,4,16,2,0
2022-03-21 15:00:00,1,2,3,5,7,9,8,10,25,24,24,19,13,5,15,13,11,16,15,17,17,17,17,17,16,29,32,35,30,32,27,18,16,14,11,7,0
2022-03-21 16:00:00,2,4,5,7,13,15,16,16,15,14,15,16,12,15,17,17,16,29,29,28,25,26,25,22,22,27,31,30,27,26,20,12,10,7,5,1,0
2022-03-21 17:00:00,1,4,3,11,12,15,19,20,19,21,22,23,14,15,19,21,14,29,33,32,25,21,15,16,27,56,57,57,54,52,17,15,12,6,3,2,0
2022-03-21 18:00:00,1,5,2,9,10,20,23,19,18,23,18,24,17,14,14,14,15,37,37,35,30,24,20,17,29,56,57,59,56,54,48,38,19,11,10,4,0
2022-03-21 19:00:00,0,3,4,7,11,13,14,15,14,15,17,15,11,13,13,17,12,33,33,32,27,16,12,9,27,50,42,51,49,46,41,34,21,10,7,4,0
2022-03-21 20:00:00,1,4,2,3,3,4,8,5,5,7,7,9,8,6,7,8,7,21,23,22,20,15,10,7,13,35,33,8,32,29,28,19,13,7,4,3,0
2022-03-21 21:00:00,0,0,0,1,2,2,0,4,1,0,3,3,2,5,0,6,9,22,23,26,20,20,19,13,12,27,36,35,34,32,31,27,18,13,10,8,0
2022-03-21 22:00:00,0,1,1,5,2,6,7,6,1,5,6,5,4,7,2,7,6,23,23,27,26,19,14,11,20,21,22,23,24,22,20,18,14,6,5,2,0
2022-03-21 23:00:00,0,1,0,3,5,4,5,7,0,8,5,0,5,4,4,4,3,11,16,18,17,13,9,6,9,18,0,18,19,19,16,13,10,6,4,2,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,2,6,11,18,22,26,31,32,31,27,0,26,26,24,25,21,20,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,1,3,7,9,14,12,12,25,23,12,24,23,22,1,17,17,2,1,3,2,5,6,9,8,8,0,10,8,0,9,2,4,3,3,1,0
2022-03-22 06:00:00,1,5,6,11,14,18,21,24,25,24,25,20,4,3,2,2,3,3,2,3,4,5,6,5,2,3,4,5,1,4,3,3,2,2,1,0,0
2022-03-22 07:00:00,8,15,18,28,32,38,41,39,37,37,40,40,14,13,12,9,8,10,9,6,6,8,15,32,9,13,13,11,12,10,9,8,6,4,3,2,0
2022-03-22 08:00:00,6,11,13,26,35,38,44,39,43,41,44,42,20,17,19,18,14,9,9,6,8,8,11,26,12,13,13,16,15,12,10,10,7,6,5,4,0
2022-03-22 09:00:00,3,7,8,26,28,34,40,40,41,41,40,36,20,19,17,15,10,10,10,9,10,10,11,18,8,12,9,13,10,9,8,6,5,2,1,0,0
2022-03-22 10:00:00,2,12,17,20,25,27,29,30,32,32,33,34,23,22,24,23,16,11,15,8,15,14,13,12,6,11,12,10,10,8,7,6,4,3,1,2,0
2022-03-22 11:00:00,1,3,4,11,12,17,16,18,16,19,19,11,7,7,8,7,4,10,11,11,10,8,6,9,6,15,17,18,19,5,19,16,11,7,4,2,0
2022-03-22 12:00:00,4,6,9,15,18,20,22,22,20,20,18,18,8,9,8,10,9,9,11,10,5,8,8,7,8,16,19,22,11,9,7,6,6,3,1,1,0
2022-03-22 13:00:00,1,2,3,8,9,10,13,14,13,14,17,10,9,7,8,10,9,13,18,16,15,14,12,11,10,12,14,7,13,13,17,13,10,4,2,0,0
2022-03-22 14:00:00,5,2,6,9,11,16,20,21,19,16,20,19,12,10,9,8,8,15,16,17,18,21,19,20,20,19,18,17,16,15,14,10,10,5,3,1,0
2022-03-22 15:00:00,1,3,4,11,12,19,22,24,25,26,27,30,14,10,8,13,14,17,18,21,22,24,22,18,16,22,21,0,14,20,16,11,10,7,4,2,0
2022-03-22 16:00:00,1,5,6,9,12,15,16,16,16,17,17,18,9,12,11,10,10,16,16,18,16,16,13,14,17,27,29,32,33,29,20,16,14,7,4,2,0
2022-03-22 17:00:00,1,3,2,11,18,30,32,35,36,17,35,31,13,14,13,13,11,20,23,21,19,18,14,12,11,20,20,20,22,16,18,16,12,5,4,2,0
2022-03-22 18:00:00,1,5,6,13,13,16,12,17,16,18,18,17,13,14,11,10,10,38,37,34,29,24,19,18,28,52,51,50,54,48,40,31,21,6,3,4,0
2022-03-22 19:00:00,0,1,2,4,5,8,7,7,9,9,0,13,7,6,4,8,8,25,26,26,22,18,13,10,20,50,54,53,52,46,38,26,20,12,5,3,0
2022-03-22 20:00:00,3,4,0,2,6,4,7,6,7,6,10,12,9,4,5,12,11,20,20,22,23,19,11,9,14,33,34,33,22,20,19,16,12,9,10,6,0
2022-03-22 21:00:00,0,0,1,3,4,5,4,3,4,4,3,4,6,6,3,8,9,25,24,21,16,10,8,8,11,23,27,23,21,30,27,19,17,8,4,2,0
2022-03-22 22:00:00,0,1,1,2,1,3,4,4,3,4,0,3,3,1,5,5,6,20,18,18,16,13,8,6,12,24,23,12,21,18,16,13,14,6,3,1,0
2022-03-22 23:00:00,0,0,0,1,0,0,2,3,0,1,0,1,2,0,3,2,0,12,11,12,8,10,6,7,7,25,24,13,23,20,19,16,13,8,6,3,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,6,4,11,21,27,31,38,38,37,30,20,29,27,21,25,21,18,4,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,2,4,6,10,15,21,25,26,16,15,14,26,24,23,10,20,13,3,2,3,2,3,3,6,7,8,5,7,7,6,7,6,4,2,0,1,0
2022-03-23 06:00:00,1,4,6,10,15,17,18,16,17,19,18,12,9,8,6,2,3,5,3,3,2,2,3,8,3,5,4,4,4,3,3,3,2,1,1,0,0
2022-03-23 07:00:00,13,16,19,28,37,43,45,39,43,44,44,39,29,11,11,8,7,6,6,7,8,9,14,17,10,18,15,18,17,17,15,11,6,6,4,3,0
2022-03-23 08:00:00,10,15,19,29,39,39,42,41,41,42,43,47,31,32,32,25,21,11,11,9,10,10,12,17,10,18,20,21,19,15,11,9,7,5,4,1,0
2022-03-23 09:00:00,5,9,15,30,40,44,50,50,52,50,49,49,14,12,15,15,12,9,9,9,9,8,9,15,5,6,6,7,6,5,4,4,3,2,1,0,0
2022-03-23 10:00:00,3,7,8,15,17,25,28,30,31,25,30,27,14,10,12,9,8,9,8,8,8,8,9,9,8,10,8,11,12,10,9,8,7,4,3,1,0
2022-03-23 11:00:00,4,3,6,12,14,17,18,18,19,22,20,20,12,7,10,10,7,9,10,7,10,10,8,6,6,11,5,0,8,7,5,6,5,3,2,1,0
2022-03-23 12:00:00,1,4,9,14,21,24,30,34,33,31,17,27,7,8,10,9,9,9,11,10,11,12,13,11,8,14,15,6,11,13,13,7,4,3,0,0,0
2022-03-23 13:00:00,3,2,2,6,7,8,7,9,10,11,7,13,10,9,7,11,12,10,11,9,10,10,11,9,8,14,16,14,15,15,15,12,9,5,3,1,0
2022-03-23 14:00:00,1,4,8,15,11,21,25,26,14,16,17,9,8,7,8,7,5,13,17,16,15,14,12,10,9,18,17,15,20,17,13,10,7,5,3,3,0
2022-03-23 15:00:00,1,2,4,7,5,9,10,7,11,24,7,22,9,10,9,12,11,22,25,26,23,16,11,12,16,27,27,28,29,26,23,21,13,4,1,0,0
2022-03-23 16:00:00,1,5,2,9,14,18,11,19,19,18,19,18,9,10,8,9,10,23,24,24,24,26,23,18,18,34,30,34,31,28,22,20,20,10,7,3,0
2022-03-23 17:00:00,2,3,7,11,16,20,21,24,24,23,22,24,14,10,9,13,11,24,24,25,21,17,13,13,12,33,32,31,28,26,22,17,12,7,6,4,0
2022-03-23 18:00:00,3,4,2,8,8,15,20,21,20,22,15,19,13,12,12,10,11,33,31,30,30,23,18,18,22,43,41,41,43,41,38,31,20,8,6,5,0
2022-03-23 19:00:00,0,3,4,6,7,10,13,11,12,12,9,10,4,8,6,12,11,33,34,29,25,14,14,12,20,37,38,36,34,31,27,23,17,10,6,5,0
2022-03-23 20:00:00,1,2,0,2,5,3,5,4,4,3,13,17,6,4,4,4,5,19,23,22,20,19,14,12,13,30,31,32,29,24,22,19,15,6,4,3,0
2022-03-23 21:00:00,0,3,0,4,6,3,6,8,6,6,5,5,5,3,4,6,7,22,25,22,18,12,8,9,12,29,21,29,26,24,21,17,12,7,5,4,0
2022-03-23 22:00:00,0,1,0,4,5,4,3,5,0,5,5,6,7,5,5,6,5,16,14,14,12,11,8,6,13,23,23,21,21,20,19,17,16,8,6,5,0
2022-03-23 23:00:00,0,1,0,2,0,0,0,1,0,2,1,0,3,1,4,3,3,18,14,16,13,7,6,5,6,17,17,14,16,14,11,10,8,3,1,2,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,6,5,10,20,24,28,33,34,33,28,0,29,31,29,28,19,16,3,4,5,0,4,7,11,9,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,3,4,5,11,15,16,11,13,28,26,9,26,25,23,22,3,15,3,3,4,2,2,5,5,10,9,4,10,9,4,5,4,4,4,2,2,0
2022-03-24 06:00:00,2,3,5,11,18,18,19,20,20,21,22,21,20,2,3,2,3,3,3,2,4,5,5,3,2,8,10,9,7,8,3,7,5,4,4,1,0
2022-03-24 07:00:00,9,15,21,33,44,50,57,55,43,42,43,41,26,12,11,10,9,10,6,5,6,7,16,19,10,12,8,6,8,6,5,4,3,2,1,0,0
2022-03-24 08:00:00,7,13,20,42,49,50,50,51,54,51,50,43,22,17,13,14,14,12,13,14,10,7,10,14,9,15,20,19,20,17,13,9,8,5,2,1,0
2022-03-24 09:00:00,4,12,16,29,36,42,48,51,52,50,43,43,14,15,17,10,9,9,8,8,6,7,8,13,6,6,8,9,8,5,3,7,6,2,0,0,0
2022-03-24 10:00:00,1,4,6,16,19,22,24,26,25,26,27,28,10,9,10,8,7,8,7,9,9,8,7,10,7,14,14,16,17,13,11,10,9,7,4,2,1
2022-03-24 11:00:00,3,3,4,9,11,15,10,16,17,18,7,18,15,12,11,13,12,9,7,6,4,4,4,5,6,11,12,13,13,12,9,7,7,4,3,0,0
2022-03-24 12:00:00,1,6,9,16,18,21,22,22,21,23,22,21,9,8,9,8,6,8,9,9,7,8,9,10,8,8,9,11,12,10,8,7,4,3,2,1,0
2022-03-24 13:00:00,4,1,9,16,19,21,24,25,6,23,19,21,13,12,10,8,7,9,10,9,8,9,8,10,8,9,8,6,10,11,10,7,5,3,0,1,0
2022-03-24 14:00:00,1,3,5,8,10,15,16,12,13,14,13,13,7,10,11,13,12,13,15,13,14,14,16,10,11,24,26,25,15,17,24,16,9,5,3,2,0
2022-03-24 15:00:00,1,5,13,21,24,27,30,31,30,29,28,27,10,12,11,11,6,17,15,19,14,15,11,13,10,22,23,22,20,15,12,8,5,3,1,2,0
