Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_수색교,4_수색역앞,5_디지털미디어시티역,6_북가좌동삼거리,7_DMC래미안e-편한세상3단지,8_DMC한양아파트,9_북가좌초교사거리,10_북가좌2동주민센터,11_KT가좌지사,12_동도하이츠아파트,13_대림시장,14_응암3동주민센터,15_서서울농협본점,16_백련산SK뷰아이파크아파트,17_신진과학기술고등학교,18_본서부병원,19_은평세무서,20_은평구청,21_녹번역,22_산골고개,23_홍제역(중).서대문세무서,24_홍제삼거리.인왕산한신휴플러스,25_무악재역,26_안산초등학교,27_독립문역.한성과학고,28_사직단,29_서울경찰청.경복궁역,30_경복궁,31_안국역.종로경찰서.인사동,32_창덕궁.우리소리박물관,33_창덕궁.서울돈화문국악당,34_원남동사거리,35_현대그룹빌딩,36_이화동(이화장),37_충신동,38_동대문,39_종로5가.효제초등학교,40_이화동(이화장),41_창덕궁,42_안국역.종로경찰서.서울공예박물관,43_덕성여중고,44_사직동주민센터,45_사직단.어린이도서관,46_독립문역.서대문형무소역사관,47_독립문역.한성과학고,48_무악재역,49_인왕산.홍제원아파트,50_홍제역(중).서대문세무서,51_산골고개,52_녹번역,53_은평구청,54_은평세무서,55_본서부병원,56_신진과학기술고등학교,57_응암시장,58_응암3동주민센터,59_대림시장,60_동도하이츠아파트,61_KT가좌지사,62_북가좌2동주민센터,63_북가좌초교사거리,64_북가좌초교.DMC현대아파트,65_DMC래미안e-편한세상3단지,66_북가좌동삼거리,67_디지털미디어시티역,68_수색역앞,69_수색교,70_덕은교.은평차고지앞,71_은평권역공영차고지
2022-04-05 23:00:00,0,0,1,1,5,4,6,1,4,5,5,4,5,4,3,5,4,4,4,5,5,6,5,6,5,0,6,6,7,0,6,0,0,1,0,5,2,3,2,6,8,12,9,15,16,15,7,13,13,11,9,17,17,14,14,10,9,7,5,3,4,5,5,4,2,1,2,1,0,2,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,1,2,0,2,2,0,3,1,2,4,9,12,16,19,13,17,19,19,20,21,22,25,0,26,27,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,1,2,2,1,2,2,3,4,5,6,8,11,13,12,15,16,15,15,14,12,13,16,17,15,9,18,19,30,21,17,10,5,7,4,3,2,3,5,6,7,9,10,6,9,0,8,8,2,2,8,10,10,11,11,12,11,13,12,14,15,13,16,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,4,7,6,3,3,4,4,5,7,8,10,12,15,16,19,17,25,27,27,24,20,20,19,14,22,21,17,15,16,11,11,9,8,7,7,5,5,3,2,4,3,5,2,5,3,0,4,2,3,8,10,14,15,15,11,10,10,11,10,11,11,10,5,9,10,14,10,3,0,0,0
2022-04-06 07:00:00,4,6,6,7,5,7,6,9,10,13,18,22,25,36,45,54,55,56,59,55,35,35,45,49,44,48,44,35,30,23,19,17,10,14,5,3,3,14,17,21,23,13,8,10,10,8,7,5,9,12,13,14,10,10,11,12,12,12,11,13,12,14,15,18,16,14,4,2,1,0,0
2022-04-06 08:00:00,3,8,10,11,16,16,16,17,22,22,30,39,42,44,53,54,55,60,62,58,35,40,43,48,50,49,46,43,40,30,25,26,25,17,10,8,5,2,3,11,11,13,11,11,9,8,7,7,5,10,11,18,18,13,16,16,18,18,21,21,21,21,22,23,22,19,12,6,3,0,0
2022-04-06 09:00:00,2,3,4,3,12,13,13,13,15,16,21,20,22,24,33,45,47,51,54,53,39,36,36,38,39,38,38,30,24,19,17,13,16,11,10,8,5,2,3,7,8,9,4,10,9,9,10,9,7,8,8,12,16,17,14,18,16,13,9,8,7,7,7,8,10,7,5,2,2,1,0
2022-04-06 10:00:00,1,2,1,3,5,6,8,4,7,8,7,9,14,13,13,16,15,23,24,21,21,22,22,23,23,24,22,19,16,17,13,11,8,10,10,8,8,10,6,8,9,7,8,10,5,6,7,3,5,7,7,10,12,13,14,14,15,14,12,10,6,9,6,5,4,4,0,2,0,0,0
2022-04-06 11:00:00,1,3,3,5,7,9,7,8,8,8,13,11,18,18,19,22,24,30,28,20,17,16,18,20,16,19,19,19,18,17,12,11,6,9,6,4,4,4,8,12,8,10,9,9,8,9,7,6,7,10,8,12,14,15,18,14,15,13,12,11,6,10,7,6,9,6,3,2,1,0,0
2022-04-06 12:00:00,0,4,2,3,4,4,6,9,10,8,11,11,12,13,17,18,20,21,26,26,21,20,20,19,20,22,22,23,18,16,12,10,0,10,9,11,7,6,9,10,15,16,14,15,12,15,14,9,11,11,12,14,15,12,12,14,12,12,11,7,9,8,6,0,8,7,4,1,0,0,0
2022-04-06 13:00:00,1,2,2,4,4,5,8,9,7,1,11,12,14,12,18,17,16,17,16,15,13,14,14,15,17,14,17,14,17,16,11,10,9,8,8,8,8,7,9,15,14,17,20,20,27,27,22,17,16,17,15,18,21,21,21,22,21,14,15,14,14,12,10,11,9,6,4,1,3,0,0
2022-04-06 14:00:00,2,0,2,4,6,6,6,7,5,4,7,5,11,10,11,12,12,13,14,15,11,10,14,14,11,15,16,13,11,13,9,14,13,7,6,4,4,11,16,20,16,18,20,24,41,31,23,23,19,21,24,25,29,17,19,19,16,13,13,13,12,9,9,8,8,6,5,4,1,0,0
2022-04-06 15:00:00,1,2,3,9,12,9,11,10,15,14,17,18,17,20,22,24,26,29,26,24,22,20,10,11,11,0,11,11,11,11,23,25,25,22,23,10,9,8,18,20,23,27,32,33,37,38,35,32,25,26,32,24,31,30,27,23,21,17,16,15,16,9,10,11,6,7,2,1,0,0,0
2022-04-06 16:00:00,3,2,3,5,7,10,11,10,14,12,16,14,19,22,20,22,23,23,21,23,15,12,15,15,13,15,16,12,18,17,14,14,7,12,3,5,6,9,12,19,28,32,34,41,46,42,44,42,39,31,32,36,38,37,35,30,26,22,23,23,19,16,13,14,10,9,7,6,2,1,0
2022-04-06 17:00:00,1,7,8,10,15,18,19,17,17,16,16,16,19,21,23,23,21,21,20,15,10,9,9,7,9,10,12,16,13,13,9,8,0,7,7,4,5,9,13,30,30,34,38,41,45,47,42,39,32,30,35,34,36,37,33,35,39,34,31,27,23,13,8,11,11,8,8,7,4,4,0
2022-04-06 18:00:00,1,6,8,10,19,21,20,18,17,21,24,20,24,26,29,22,22,21,21,23,18,19,23,23,22,20,19,15,11,9,10,7,0,7,8,7,8,8,15,39,30,32,35,42,45,45,43,40,39,34,38,54,50,47,43,37,30,24,20,20,18,14,11,13,11,7,10,7,8,6,0
2022-04-06 19:00:00,3,4,3,5,13,14,15,11,15,17,17,19,25,20,18,19,18,13,11,9,7,6,7,6,5,0,13,13,12,11,10,10,0,10,10,9,8,8,15,22,26,29,30,33,33,38,35,32,28,29,31,41,40,35,31,28,18,14,16,13,10,11,9,7,5,6,5,8,4,0,0
2022-04-06 20:00:00,0,1,2,3,5,6,8,7,3,5,8,9,10,8,10,9,0,9,10,9,6,6,8,7,9,8,9,5,10,10,5,2,0,1,4,4,2,3,5,11,16,18,23,25,30,29,31,26,27,23,24,29,28,25,22,21,18,15,13,8,7,7,8,7,4,5,8,3,7,4,0
2022-04-06 21:00:00,0,1,1,3,11,11,4,10,11,9,6,6,7,8,8,9,10,9,12,11,8,7,8,9,3,0,9,6,7,6,7,5,0,6,4,2,5,4,6,10,16,18,20,21,23,25,25,20,18,16,18,20,17,16,14,17,15,11,12,10,9,6,5,9,7,6,7,6,4,3,0
2022-04-06 22:00:00,0,1,1,3,6,0,4,5,4,1,4,3,4,6,6,7,5,4,6,5,3,5,3,6,0,0,10,9,7,2,6,0,0,5,1,4,3,4,5,21,23,22,25,28,30,30,26,30,27,24,25,26,25,25,22,17,14,13,11,9,9,8,9,5,8,7,5,4,3,2,0
2022-04-06 23:00:00,0,0,0,0,5,6,0,5,3,0,4,1,2,3,4,3,0,4,5,5,1,5,4,3,0,0,4,2,3,3,3,2,0,0,0,1,2,2,5,8,13,16,10,19,11,10,9,7,16,15,15,14,12,12,10,10,9,5,6,4,5,1,3,0,1,1,3,0,2,1,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,1,3,4,0,2,3,0,4,0,3,5,9,10,13,15,16,13,20,22,23,23,24,27,28,0,28,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,1,1,1,1,2,6,0,3,7,8,10,11,13,13,17,18,18,22,22,21,18,17,16,15,14,17,20,26,25,20,9,8,5,5,3,2,4,7,7,6,3,8,0,9,5,6,4,7,6,6,3,5,6,8,0,8,12,11,13,12,14,13,17,0,16,14,0,0,0,0,0
2022-04-07 06:00:00,2,6,2,0,4,4,3,4,7,8,9,14,17,19,23,27,36,35,35,30,19,19,23,24,21,20,20,17,19,17,14,14,4,9,7,5,5,2,3,4,3,5,6,7,2,6,1,5,4,7,8,10,3,9,8,9,8,9,10,10,9,9,9,8,7,13,9,4,1,1,0
2022-04-07 07:00:00,6,8,9,0,4,5,5,9,10,13,15,21,23,32,40,48,57,61,61,57,27,27,32,38,43,47,40,36,34,24,18,17,17,15,5,3,3,14,18,25,26,15,15,14,13,7,5,6,8,8,7,10,10,11,8,12,14,13,11,12,12,12,14,24,24,17,6,2,1,0,0
2022-04-07 08:00:00,7,12,13,16,11,9,12,14,19,20,27,31,39,40,38,42,58,53,63,51,44,45,52,57,60,62,63,59,51,31,27,27,26,20,15,11,7,4,5,10,8,10,7,10,11,10,7,6,12,11,11,18,22,22,20,22,22,21,22,20,20,21,24,36,35,24,12,7,3,2,0
2022-04-07 09:00:00,2,5,4,4,6,7,6,6,9,9,13,13,21,24,26,28,33,34,40,41,25,23,40,42,44,43,40,28,25,21,22,19,17,13,10,7,4,3,5,5,4,6,6,5,4,4,5,6,5,7,8,7,12,11,10,17,14,12,14,11,9,10,8,10,10,8,2,0,0,0,0
2022-04-07 10:00:00,2,3,4,4,5,8,7,7,7,9,9,10,12,12,14,16,17,19,19,23,16,17,24,25,26,26,26,26,23,22,19,19,18,15,11,7,8,5,6,8,8,10,9,11,8,10,7,9,8,7,7,6,8,9,10,11,12,8,6,7,6,6,8,11,7,9,3,0,0,2,0
2022-04-07 11:00:00,0,1,3,3,6,6,6,7,9,8,10,10,13,13,17,20,19,20,19,20,18,18,20,25,26,24,23,21,19,17,13,11,7,9,7,5,4,4,4,7,8,9,9,8,12,13,10,12,10,9,8,8,11,12,11,11,12,11,12,10,10,9,8,8,6,4,2,1,0,1,0
2022-04-07 12:00:00,1,2,3,5,7,5,8,9,9,10,10,10,15,13,18,25,29,30,31,32,21,18,24,25,26,27,26,23,22,14,14,12,0,12,8,6,5,7,7,8,11,10,10,9,12,12,13,14,13,13,14,16,17,15,12,12,13,10,12,13,11,11,9,8,0,5,4,1,0,0,0
2022-04-07 13:00:00,1,2,3,4,6,8,7,6,8,8,11,12,15,17,20,19,17,22,23,23,20,19,20,19,21,19,17,17,14,16,12,11,8,9,6,5,8,10,12,17,18,19,19,19,19,19,18,12,11,18,15,13,15,13,11,14,15,10,13,14,11,10,9,7,5,6,2,1,0,0,0
2022-04-07 14:00:00,0,0,2,3,10,11,6,6,8,9,9,11,13,14,13,13,14,11,11,14,11,10,9,9,10,10,9,8,10,7,9,9,6,6,5,5,3,6,12,15,13,17,19,21,20,20,22,20,19,15,14,15,14,15,16,13,10,9,11,8,7,7,7,8,4,5,3,3,0,2,0
2022-04-07 15:00:00,2,5,4,8,11,15,15,13,21,19,18,17,21,19,25,25,28,26,25,19,18,17,16,18,19,21,18,17,16,10,14,11,6,12,13,11,7,6,12,22,25,33,33,37,39,38,36,32,29,28,29,27,24,23,23,24,19,15,11,11,9,10,11,10,8,6,4,3,2,0,0
2022-04-07 16:00:00,4,5,7,8,10,13,10,10,14,15,16,14,22,20,19,20,20,22,20,17,14,13,15,7,8,14,15,14,16,15,23,22,13,9,19,6,4,7,8,19,23,35,38,45,59,57,53,50,44,32,34,37,35,34,32,33,25,22,21,20,16,12,10,9,7,6,5,3,3,0,0
2022-04-07 17:00:00,3,4,5,6,13,14,16,16,19,20,21,19,20,21,23,25,25,26,23,17,14,13,14,15,8,15,17,9,17,15,16,17,13,16,12,6,6,9,13,25,25,33,36,40,43,39,37,36,31,28,25,36,37,37,34,27,28,24,23,23,18,16,14,12,10,8,9,8,7,3,0
2022-04-07 18:00:00,2,6,9,11,23,23,23,18,15,14,18,19,19,21,23,22,23,21,16,18,15,13,12,12,13,14,15,10,11,13,12,15,0,16,14,8,11,15,15,38,30,36,46,51,55,58,56,48,45,44,40,50,49,49,39,36,30,26,25,20,17,15,16,17,13,6,14,10,8,6,0
2022-04-07 19:00:00,4,3,3,7,18,20,17,13,15,16,13,14,16,17,18,20,21,21,20,16,8,8,6,5,6,7,7,6,7,8,7,6,0,7,5,6,11,14,19,23,27,27,28,29,34,33,32,27,26,30,32,42,37,31,45,34,26,20,17,10,9,9,9,9,8,4,7,5,4,3,0
2022-04-07 20:00:00,1,2,3,5,10,12,10,8,5,8,10,11,14,10,13,6,13,15,16,13,9,4,6,7,7,8,9,10,10,8,8,7,0,5,6,2,4,2,8,18,19,21,22,28,28,28,28,24,23,19,16,28,28,22,18,16,13,14,12,11,8,7,9,7,5,4,6,3,2,1,0
2022-04-07 21:00:00,1,1,3,1,9,9,9,7,7,7,7,6,8,12,11,13,14,15,13,12,13,8,6,7,6,5,4,4,6,5,5,3,0,6,5,2,7,6,7,13,15,18,18,25,27,30,30,18,19,17,17,21,19,23,23,17,17,14,15,13,11,8,7,6,0,3,9,7,5,1,0
2022-04-07 22:00:00,0,1,1,1,5,4,4,3,4,6,9,10,9,10,10,10,11,14,11,9,6,4,5,6,5,5,8,6,5,4,8,8,2,0,2,6,4,2,6,15,21,26,27,27,26,23,23,28,20,19,19,24,25,25,24,19,16,11,13,8,6,6,3,5,0,1,4,3,3,2,0
2022-04-07 23:00:00,0,1,2,0,7,5,5,2,4,5,7,9,5,6,6,5,5,4,4,5,7,3,6,7,5,4,5,4,3,2,2,5,0,4,3,3,2,0,5,6,7,8,9,11,12,10,7,9,7,8,8,12,11,10,9,11,13,8,12,5,9,8,3,6,1,2,6,1,0,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 04:00:00,0,2,3,4,3,2,0,3,2,3,7,12,12,15,18,19,17,21,22,23,23,23,25,26,0,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-08 05:00:00,0,1,0,1,1,5,2,4,5,7,9,11,11,15,16,18,21,25,15,18,15,17,17,16,11,12,18,28,26,19,10,9,8,5,3,2,4,7,4,8,10,10,0,11,10,8,7,5,4,4,6,6,7,8,0,8,11,0,0,11,13,16,0,0,0,0,0,0,0,0,0
2022-04-08 06:00:00,1,2,4,3,4,3,4,6,8,7,11,15,18,22,23,29,33,37,32,30,29,12,15,13,13,18,21,19,16,13,11,10,9,7,4,3,3,2,3,4,2,5,1,3,4,3,4,3,8,9,11,12,5,13,9,8,9,5,7,8,7,8,20,13,19,16,10,5,0,1,0
2022-04-08 07:00:00,6,7,9,9,7,9,7,10,12,13,19,19,20,30,38,39,52,53,56,45,28,36,33,40,42,44,40,35,32,28,23,23,15,17,12,6,3,13,17,21,21,14,10,11,11,11,5,10,8,6,7,13,14,14,11,16,12,13,10,10,8,11,13,18,20,14,4,2,1,1,0
2022-04-08 08:00:00,4,8,9,12,21,19,21,20,23,24,32,38,37,40,47,57,66,66,68,60,41,40,50,57,59,60,54,45,38,27,23,23,19,16,12,8,6,2,3,9,9,8,4,9,8,10,11,12,11,14,14,15,17,16,17,20,21,19,20,25,25,14,25,26,27,22,13,9,6,5,0
2022-04-08 09:00:00,1,2,2,4,7,6,9,9,10,11,16,18,17,19,22,27,32,36,50,46,27,27,30,34,33,34,31,27,24,20,17,17,10,15,12,11,10,4,4,6,7,6,9,7,8,8,11,10,10,8,10,12,16,14,15,14,18,16,14,12,8,8,6,11,12,7,2,1,0,0,0
2022-04-08 10:00:00,1,6,5,5,8,10,6,6,9,9,10,10,20,24,24,28,27,30,26,26,21,22,18,19,19,22,19,17,15,14,12,10,11,11,8,5,5,5,5,8,6,5,5,5,6,6,7,8,6,6,7,8,11,13,15,16,16,11,11,10,9,9,11,11,10,8,4,1,0,0,0
2022-04-08 11:00:00,0,2,3,4,7,8,9,10,12,9,14,13,18,20,18,21,22,26,27,24,21,21,23,24,20,18,23,22,15,15,15,12,10,9,9,7,7,6,9,11,9,8,8,10,11,13,5,12,8,10,7,16,16,18,19,20,12,11,8,8,7,6,3,5,4,4,2,3,0,0,0
2022-04-08 12:00:00,0,4,5,6,12,10,11,10,11,12,14,16,18,21,22,25,22,24,26,22,16,16,18,20,18,19,20,19,18,16,15,13,12,12,7,8,6,9,11,10,9,10,9,11,12,13,14,14,6,16,18,21,23,22,18,19,16,11,14,6,12,13,12,1,2,8,1,0,0,0,0
2022-04-08 13:00:00,2,3,4,5,6,8,9,11,12,11,12,13,16,17,16,20,21,25,29,27,20,20,27,30,31,29,27,22,21,18,17,12,9,10,9,8,7,7,8,16,16,14,15,17,16,15,20,20,18,16,17,18,19,16,15,17,18,15,11,11,12,11,9,11,12,6,3,2,0,1,0
2022-04-08 14:00:00,0,1,2,6,9,8,10,10,11,13,17,19,26,21,17,18,19,18,17,16,15,14,18,17,19,20,19,19,17,16,14,14,13,11,10,10,7,8,10,18,12,17,15,22,26,21,21,20,19,19,19,23,24,28,28,25,23,19,17,14,13,12,8,7,0,6,4,1,0,0,0
2022-04-08 15:00:00,0,1,1,4,6,7,8,10,12,13,16,16,20,20,24,24,27,28,26,23,19,15,14,15,13,0,16,16,13,14,22,19,18,10,14,7,8,7,11,20,24,31,36,37,39,35,34,26,22,23,21,23,24,27,24,25,20,14,15,13,11,8,7,7,6,5,3,1,1,0,0
2022-04-08 16:00:00,1,3,1,5,7,10,11,12,16,9,17,17,24,29,30,36,40,34,32,25,21,14,13,14,15,17,17,12,14,13,14,12,13,10,14,13,10,7,13,20,32,37,38,46,59,52,47,43,34,26,26,29,28,27,25,28,25,20,20,19,18,14,16,14,15,13,3,2,0,0,0
2022-04-08 17:00:00,2,5,6,5,13,15,15,14,14,14,17,19,24,25,26,28,30,29,31,24,18,16,14,15,0,12,15,12,13,14,15,15,17,16,10,7,8,13,18,32,31,39,41,40,42,30,34,37,31,35,38,47,46,44,45,38,35,33,26,27,19,14,14,12,14,10,7,5,3,2,0
2022-04-08 18:00:00,2,3,8,12,18,20,17,18,19,21,21,21,26,26,25,26,27,33,44,35,16,11,14,17,15,14,19,17,17,18,17,14,14,15,12,10,12,8,15,40,30,30,37,35,38,47,50,46,41,43,47,58,53,54,50,44,35,28,19,16,15,10,7,6,8,7,7,1,0,0,0
2022-04-08 19:00:00,1,2,3,4,12,11,11,9,10,11,15,16,22,23,18,18,17,16,14,11,10,8,7,8,9,6,12,11,7,9,6,9,0,8,6,6,5,6,12,24,26,28,29,31,32,32,36,31,27,25,34,52,50,46,37,26,19,18,15,14,9,8,9,11,10,8,9,8,7,2,0
2022-04-08 20:00:00,0,0,2,3,8,11,7,9,9,11,11,13,16,13,13,12,10,9,7,6,6,4,6,7,7,0,11,9,6,5,2,4,3,0,1,0,2,2,5,11,13,15,17,25,26,23,15,33,31,25,21,24,24,26,24,21,17,13,10,8,7,7,9,8,7,6,9,6,5,2,1
2022-04-08 21:00:00,0,0,0,2,5,9,4,8,6,2,5,4,7,9,6,12,12,10,11,8,8,7,7,5,5,5,6,5,6,5,7,8,1,6,3,5,4,6,9,14,18,21,22,21,22,21,21,22,20,17,17,20,22,18,18,18,19,17,14,11,10,8,7,6,5,4,4,5,1,1,0
2022-04-08 22:00:00,0,2,1,1,5,4,5,3,4,3,4,6,6,6,5,7,6,5,7,8,5,3,3,4,5,2,5,4,3,5,6,8,9,8,9,7,7,5,11,22,21,24,22,34,34,28,26,25,24,23,17,22,20,19,19,11,9,8,7,6,5,5,7,6,4,5,4,3,0,2,0
2022-04-08 23:00:00,0,1,0,2,2,3,2,0,3,6,7,3,6,4,5,7,6,5,6,6,4,1,4,3,0,3,3,2,6,0,5,1,0,0,4,5,2,1,4,9,10,13,14,16,15,17,18,17,17,16,16,18,18,18,15,13,12,8,6,6,4,5,1,4,0,2,4,4,1,0,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,1,0,0,0,2,4,0,0,0,3,6,8,9,6,11,12,8,12,12,0,10,8,8,0,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,1,1,2,3,3,4,0,3,4,5,5,7,9,11,15,14,14,14,15,12,11,10,10,12,0,12,12,8,10,8,5,3,1,2,1,0,2,2,3,3,5,6,4,5,0,5,6,5,4,5,0,5,0,7,0,7,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,1,0,1,0,2,0,0,3,5,7,8,9,11,8,12,12,14,15,16,14,12,11,10,8,9,10,11,9,8,3,7,5,0,5,4,2,2,1,1,2,3,2,0,3,4,0,0,3,2,2,3,5,3,6,6,6,4,5,2,10,6,6,7,11,1,8,5,3,2,1,0
2022-04-09 07:00:00,0,2,3,1,4,4,5,4,5,0,5,6,7,9,11,15,15,16,16,15,12,7,13,12,11,12,11,10,11,8,7,6,0,5,4,3,2,2,3,6,4,3,0,3,3,4,5,4,5,4,4,7,9,10,11,10,11,8,5,6,7,6,5,5,0,3,2,1,0,0,0
2022-04-09 08:00:00,0,2,2,4,5,4,4,0,4,5,9,13,16,17,19,21,21,20,19,20,19,17,20,16,19,11,17,15,11,11,7,7,6,6,5,5,4,4,2,9,10,10,4,9,12,14,2,15,14,11,12,12,12,12,10,12,9,7,7,8,7,6,7,7,9,7,3,1,0,0,0
2022-04-09 09:00:00,1,3,4,6,7,9,11,12,9,9,12,17,23,29,30,31,33,40,44,38,23,21,22,24,23,23,22,20,16,13,11,8,7,7,5,2,2,3,7,9,8,10,4,10,11,8,9,10,9,10,10,14,18,13,12,12,9,11,15,6,13,9,8,7,5,4,2,1,0,0,0
2022-04-09 10:00:00,5,3,6,6,8,10,8,9,13,14,15,24,27,30,29,29,30,28,32,26,19,21,24,27,25,23,26,25,21,18,11,10,11,10,9,4,8,3,2,6,7,8,0,13,14,10,9,8,13,14,6,13,14,15,17,19,22,15,18,16,13,12,15,13,12,6,5,2,0,0,0
2022-04-09 11:00:00,0,1,2,4,7,7,8,9,12,13,16,17,19,24,28,32,33,28,31,31,28,31,29,32,35,36,35,26,24,22,12,10,11,9,8,7,8,8,12,12,9,11,13,11,10,13,9,13,12,11,11,20,19,18,17,16,19,14,17,15,14,14,7,13,12,11,4,1,0,0,0
