Unnamed: 0,1_문래동시점,2_두산위브진주아파트,3_문래롯데캐슬,4_문래중학교,5_영문초등학교,6_문래힐스테이트아파트,7_문래역,8_당산동진로아파트,9_김안과병원,10_영등포시장,11_영등포시장로터리방면,12_신길역,13_신길역1호선,14_신길새마을금고,15_대방역,16_현대아파트,17_KT동작지사,18_동작구청정문,19_동작구청.노량진초등학교앞,20_장성교회,21_동작문화복지센터.동작보건소,22_상도노빌리티아파트,23_상도시장,24_상도동중앙하이츠빌.상도전통시장,25_숭실대입구역,26_봉현초등학교,27_성현동동아아파트,28_봉원중학교.행운동우성아파트,29_봉천사거리.봉천중앙시장,30_봉천사거리,31_낙성대동,32_낙성대입구,33_인헌중고.서울미술고,34_예술인마을.사당초등학교,35_남서울농협남현동지점,36_방배동래미안타워,37_서울교통공사,38_종로교회앞,39_방배동대우효령아파트앞,40_방배역.백석예술대학교,41_신동아아파트앞,42_서울고등학교,43_서초중학교,44_남부터미널,45_국제전자센터,46_서일초등학교,47_서초그랑자이아파트,48_뱅뱅사거리,49_뱅뱅사거리,50_양재역.양재1동민원분소,51_양재노인종합복지관,52_블랙야크양재사옥,53_양재역.서초문화예술회관,54_뱅뱅사거리,55_뱅뱅사거리,56_서초그랑자이아파트,57_서일초등학교,58_국제전자센터,59_남부터미널.한일시멘트,60_서초중학교,61_서울고등학교,62_방배동신동아아파트,63_지하철2호선방배역,64_대우효령아파트,65_종로교회,66_서울교통공사,67_사당1동관악시장앞,68_예술인마을,69_서울미술고.인헌중고,70_낙성대입구,71_행운동주민센터,72_봉천사거리.봉천중앙시장,73_봉원중학교.행운동우성아파트,74_관악푸르지오아파트,75_봉천고개.관악현대아파트,76_숭실대입구역,77_상도동중앙하이츠빌.상도전통시장,78_상도시장,79_상도노빌리티아파트,80_동작문화복지센터.동작보건소,81_청화병원,82_동작구청.노량진초등학교앞,83_노량진수산시장.CTS기독교TV,84_현대아파트.유한양행,85_대방역,86_신길새마을금고,87_신길역,88_영등포로터리,89_영등포시장입구,90_김안과병원,91_영등포방사선과,92_문래역,93_문래힐스테이트아파트,94_영문초등학교,95_문래중학교,96_현대6차아파트,97_현대3차아파트,98_문래동종점
2022-03-07 17:00:00,8,5,11,13,16,16,9,14,19,24,28,31,33,31,27,30,30,35,35,31,30,33,30,31,37,25,27,21,23,20,21,22,18,16,14,13,14,17,13,20,15,21,22,23,27,27,23,22,6,5,9,15,18,18,23,26,28,31,36,39,40,40,38,37,37,34,27,23,24,24,23,27,30,25,23,22,20,22,22,19,23,22,28,26,23,20,19,16,14,11,11,19,19,15,9,4,2,0
2022-03-07 18:00:00,16,19,23,26,43,44,24,28,31,31,36,33,35,34,35,37,37,54,56,50,45,45,40,33,38,36,34,30,31,30,28,22,17,15,16,14,17,16,15,20,21,24,25,26,28,34,32,30,14,5,10,29,24,29,33,35,38,33,47,52,56,50,40,41,36,35,38,36,28,30,32,36,29,25,21,18,17,19,19,16,16,16,22,17,20,21,20,19,16,17,17,45,39,32,16,9,1,0
2022-03-07 19:00:00,4,3,4,6,15,15,14,14,18,18,22,22,23,20,20,19,20,32,29,33,29,32,34,28,30,23,22,18,15,15,14,15,14,9,13,13,15,16,18,19,19,21,21,15,21,17,15,9,6,5,4,9,14,18,23,24,23,23,31,31,30,26,35,36,34,31,33,29,26,26,25,26,31,30,21,18,17,17,12,15,16,8,27,21,19,18,18,13,11,14,12,36,38,31,20,5,1,0
2022-03-07 20:00:00,4,2,6,11,9,12,5,7,10,9,15,17,15,17,16,14,11,21,20,19,16,17,16,14,20,16,15,16,20,20,19,21,15,13,13,12,7,11,11,12,13,14,15,13,14,15,12,8,5,4,4,5,10,15,16,16,17,18,25,32,33,33,24,24,18,20,21,20,17,20,19,20,19,18,16,16,14,13,11,10,8,7,9,10,12,11,14,4,12,10,8,21,19,15,8,4,1,0
2022-03-07 21:00:00,1,1,3,4,4,5,6,7,9,13,15,18,17,16,14,14,9,19,20,21,17,16,16,17,22,18,17,16,15,14,14,13,12,7,11,9,6,8,7,9,8,8,13,9,8,9,8,9,4,3,5,7,8,14,16,19,18,18,22,24,25,15,23,20,21,21,22,20,17,21,22,20,17,16,12,12,13,13,13,12,13,6,15,14,11,10,9,6,5,6,7,14,14,13,6,4,1,0
2022-03-07 22:00:00,1,0,2,2,4,5,6,9,17,18,27,26,13,31,30,30,12,36,32,31,29,28,26,27,24,21,16,18,17,18,16,14,12,10,11,9,5,6,5,10,8,11,11,10,14,15,11,8,4,4,4,7,13,16,19,25,25,22,25,28,33,32,35,26,27,35,32,30,26,25,22,23,22,17,12,11,10,9,7,6,11,10,17,15,14,13,18,15,5,14,12,16,15,11,6,2,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,10,8,11,12,11,11,10,14,15,7,18,11,5,5,5,6,5,5,6,7,6,6,8,9,7,7,6,2,3,2,8,10,12,15,13,16,16,20,19,18,18,20,19,20,18,16,12,14,13,12,17,19,16,12,12,8,13,11,7,6,6,9,8,7,6,7,6,6,6,6,15,11,11,8,2,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,2,2,2,1,3,6,7,3,8,10,11,13,14,17,16,19,18,19,21,18,22,25,30,32,34,34,32,37,36,38,45,47,50,37,49,0,47,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,2,5,5,5,5,4,3,3,2,4,1,3,7,2,7,6,9,4,7,7,4,8,8,12,16,20,23,21,28,35,34,35,35,37,29,31,36,34,42,41,28,37,35,23,29,22,16,8,5,2,2,2,4,4,1,3,5,4,3,2,1,2,0,0,1,2,4,6,5,6,7,6,7,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,2,4,20,25,17,26,4,4,5,2,4,3,4,4,3,5,7,9,4,11,12,6,15,18,20,20,19,22,21,21,21,19,22,25,25,13,24,25,23,24,25,24,19,15,13,11,11,9,5,4,3,1,4,6,7,6,7,1,5,4,3,3,4,4,4,5,6,7,6,8,10,8,10,12,12,13,9,10,16,9,15,13,12,11,8,9,5,4,2,3,0,5,3,0,0,0,0,0
2022-03-08 07:00:00,2,15,26,43,53,47,15,16,16,17,18,20,16,16,15,12,8,10,6,9,10,14,16,18,20,22,28,38,40,42,41,39,33,34,35,31,28,31,30,32,34,32,34,25,23,21,23,20,12,11,6,4,11,19,23,31,30,19,23,20,13,14,11,12,9,9,9,12,17,17,16,18,23,28,35,30,35,36,34,35,43,41,34,35,24,24,17,14,10,9,9,17,14,7,3,0,2,0
2022-03-08 08:00:00,3,15,43,59,69,57,15,18,17,16,17,22,22,21,21,21,13,30,22,28,23,23,23,26,25,26,31,35,36,36,35,35,42,45,50,49,46,48,45,55,54,45,41,37,38,33,30,20,20,21,15,6,12,17,19,22,25,23,34,28,24,18,15,14,8,12,12,17,17,21,25,26,28,32,36,27,34,37,35,33,42,36,34,32,33,37,29,25,24,26,28,29,25,19,13,11,3,0
2022-03-08 09:00:00,1,7,17,22,30,26,11,10,8,12,13,16,10,17,14,17,17,20,18,20,24,26,23,21,18,19,20,25,28,29,28,27,29,31,36,35,37,38,33,43,44,45,40,35,27,25,20,15,10,8,6,10,13,14,16,15,15,14,14,14,13,7,9,7,6,6,14,17,20,25,24,22,16,19,19,14,12,16,16,16,18,18,15,16,15,16,16,15,9,17,13,19,14,6,4,4,3,0
2022-03-08 10:00:00,1,4,7,9,17,16,7,8,6,7,9,9,10,9,8,8,9,10,12,8,16,21,19,19,21,20,20,15,14,14,12,12,13,15,15,14,17,15,14,13,17,21,19,14,14,15,14,10,9,7,4,4,5,8,8,9,10,9,13,13,11,11,11,12,6,12,11,10,10,12,12,13,12,14,14,13,15,15,14,12,13,14,13,11,11,11,10,10,10,7,7,7,5,4,3,1,2,0
2022-03-08 11:00:00,0,2,10,13,16,14,8,10,12,13,15,17,14,17,17,17,18,22,23,23,22,26,24,22,14,13,14,16,16,16,13,14,13,14,15,15,13,14,11,13,12,11,12,9,11,12,11,9,7,3,3,4,6,7,9,12,12,11,13,14,11,11,11,6,7,11,14,19,20,14,7,14,15,18,18,17,12,11,9,10,8,11,9,8,9,11,10,10,8,11,5,12,9,8,2,1,0,0
2022-03-08 12:00:00,3,5,11,13,17,12,8,7,6,8,10,11,10,11,10,15,15,9,17,17,12,16,11,14,19,13,13,14,13,19,17,15,15,16,17,14,11,12,12,14,16,17,18,16,15,16,15,10,4,5,2,4,9,12,13,11,12,11,10,10,11,7,10,0,9,8,14,14,16,23,17,18,23,23,22,15,14,15,14,13,11,11,10,8,9,10,11,8,6,6,5,6,5,2,2,0,0,0
2022-03-08 13:00:00,2,4,6,9,10,9,5,7,6,9,11,10,10,13,14,14,13,17,18,19,20,24,21,23,22,21,21,21,18,17,16,18,19,17,12,10,6,6,11,12,11,12,20,15,12,11,11,9,5,4,2,2,6,10,16,15,16,15,10,11,10,12,13,11,11,15,15,13,16,22,24,21,22,22,20,18,17,20,17,16,18,19,14,13,14,11,14,10,6,6,7,13,7,6,3,1,2,0
2022-03-08 14:00:00,3,4,7,9,10,10,10,11,11,12,15,16,13,12,13,13,14,19,18,20,21,24,18,17,15,21,20,16,16,16,16,15,14,16,15,11,15,15,14,13,12,13,14,13,14,13,13,8,6,6,5,8,8,9,12,11,10,14,20,18,19,18,15,16,14,17,18,18,18,20,23,23,26,24,21,18,19,17,14,12,13,15,14,13,9,9,14,12,8,8,8,10,8,9,5,4,0,0
2022-03-08 15:00:00,3,5,10,11,10,9,6,6,8,11,15,17,13,15,14,16,17,20,18,17,17,15,18,17,18,17,19,18,17,19,17,19,23,19,21,21,21,19,13,16,13,13,13,11,13,12,10,9,5,4,6,7,8,12,17,19,19,17,20,23,23,24,23,24,21,24,22,21,21,29,27,28,24,22,21,21,23,22,19,23,13,22,13,13,14,14,21,22,22,20,12,15,14,10,7,4,1,0
2022-03-08 16:00:00,4,4,6,11,14,15,12,9,12,14,12,16,14,13,12,15,17,23,21,21,18,20,21,20,29,24,18,23,20,18,17,14,15,16,12,17,21,23,22,21,23,24,25,22,21,19,16,11,7,4,5,7,11,13,16,18,19,20,22,23,34,32,22,21,19,24,23,25,27,28,29,26,25,22,21,21,22,21,16,15,15,14,16,15,13,17,20,19,16,16,20,21,20,19,11,5,2,0
2022-03-08 17:00:00,5,8,17,18,28,29,10,11,15,16,22,26,24,30,30,29,27,39,40,37,37,37,27,27,34,30,29,22,17,19,17,16,17,17,14,13,16,17,14,17,16,20,22,14,16,16,16,15,5,5,7,15,17,18,24,25,32,25,32,33,34,33,29,26,28,29,26,23,25,27,31,25,22,22,21,33,35,31,28,26,26,25,27,25,20,18,19,21,15,14,11,31,28,21,13,4,0,0
2022-03-08 18:00:00,13,13,17,19,36,31,20,24,27,31,40,41,42,43,43,41,42,54,53,44,36,35,38,34,37,36,31,22,21,21,21,19,15,16,14,13,14,15,15,22,28,40,45,26,27,25,25,20,11,7,11,21,23,29,36,39,43,34,40,50,52,47,38,39,34,36,32,33,30,27,25,35,33,30,28,30,32,29,24,23,27,26,28,26,30,24,19,17,16,17,16,34,30,23,14,6,1,0
2022-03-08 19:00:00,6,3,9,11,16,19,16,17,22,26,23,24,25,24,23,28,20,40,54,55,52,51,49,44,39,26,21,19,19,20,16,14,12,12,11,8,13,14,15,17,11,17,14,12,14,15,11,8,5,8,8,10,11,13,20,22,24,25,31,30,31,30,26,27,23,26,24,25,18,19,26,36,32,30,29,22,21,17,19,20,18,16,15,15,20,17,21,16,11,12,13,31,31,26,15,8,2,0
2022-03-08 20:00:00,3,5,6,8,11,9,7,5,7,10,12,14,5,16,16,12,17,24,24,23,23,22,24,21,24,17,14,14,13,15,13,15,16,15,15,12,11,12,11,13,15,10,15,15,15,11,10,8,5,6,4,6,7,10,15,12,17,17,19,21,17,16,22,22,23,24,22,19,16,21,19,22,21,19,17,12,13,13,10,9,11,10,13,12,11,8,9,6,6,5,6,13,12,11,8,2,1,0
2022-03-08 21:00:00,1,1,3,4,5,7,6,9,13,14,15,16,18,20,17,19,20,21,21,23,24,22,18,18,20,13,14,13,15,14,11,14,14,11,9,5,8,11,3,11,12,13,11,14,16,15,14,13,5,3,5,8,15,18,29,29,29,28,23,32,35,29,32,33,32,31,26,22,20,23,23,23,24,19,15,12,10,9,10,12,13,12,15,17,10,17,15,12,9,12,7,19,18,16,7,3,0,0
2022-03-08 22:00:00,1,1,1,3,4,6,6,8,11,12,14,15,10,17,11,16,15,30,28,23,29,30,21,26,27,22,21,19,21,26,25,20,16,14,15,13,12,8,10,9,7,9,15,14,14,11,10,8,6,3,4,8,9,17,23,29,29,26,29,35,38,32,36,31,30,37,32,29,27,20,20,20,18,18,17,16,16,13,12,13,11,12,15,14,16,15,16,15,14,12,10,22,19,15,5,3,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,8,7,9,10,12,11,10,9,11,15,11,11,10,7,6,6,3,6,4,6,8,7,6,7,10,9,8,7,4,4,5,9,15,21,28,19,27,28,37,22,34,35,35,35,34,29,29,23,18,22,18,29,29,23,18,17,16,15,14,13,8,12,12,9,12,6,11,11,7,10,10,24,17,16,10,2,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,1,1,0,0,0,2,6,4,5,6,7,0,1,0,0,5,6,6,9,12,6,0,7,11,13,15,15,19,20,20,18,16,17,0,0,0,0,16,0,15,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,2,3,0,2,1,2,2,3,4,3,3,5,3,5,1,3,2,4,5,9,8,10,11,14,14,17,18,20,19,18,21,21,23,21,22,25,21,24,19,22,17,12,11,9,10,7,3,2,1,2,3,0,0,2,3,0,4,3,3,0,2,3,0,0,3,1,2,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,1,5,6,6,5,4,4,4,3,5,5,5,7,6,1,6,5,6,6,7,5,6,6,7,8,9,7,11,6,10,12,7,11,10,8,7,9,11,8,7,11,8,7,3,5,3,1,1,1,1,4,5,2,0,3,0,4,5,6,3,4,5,6,5,7,8,11,12,0,4,5,5,7,5,6,8,7,0,9,8,5,4,3,3,4,4,3,3,2,3,2,0,1,0,0,0
2022-03-09 07:00:00,1,3,5,6,8,6,3,6,7,7,8,3,7,7,6,8,7,8,7,7,6,8,5,5,9,10,9,8,8,9,9,9,9,10,8,9,8,9,7,8,8,7,9,7,6,3,5,4,2,2,3,5,7,5,6,3,5,6,6,6,1,3,5,3,4,4,5,5,5,6,10,8,13,16,17,11,13,14,14,6,7,13,7,6,7,5,6,4,4,4,2,4,3,1,0,1,1,0
2022-03-09 08:00:00,2,3,7,12,13,11,7,8,7,6,8,5,6,9,9,12,11,9,10,10,11,12,10,10,14,15,15,17,17,17,16,12,10,13,14,12,13,12,10,14,7,14,13,11,11,9,6,7,4,5,3,3,1,4,6,5,4,2,6,5,6,5,4,2,3,4,6,7,6,7,8,8,8,11,13,14,11,17,15,14,18,14,12,11,7,4,8,9,7,5,1,7,0,5,3,3,2,0
2022-03-09 09:00:00,1,2,4,12,11,10,5,5,5,0,7,5,6,7,9,10,8,8,7,7,11,13,12,12,16,16,15,15,17,13,13,12,13,15,16,18,17,18,15,17,14,13,14,10,11,8,9,8,5,4,1,4,5,6,4,8,8,4,10,10,9,8,7,5,6,5,5,10,9,10,13,11,14,15,17,14,10,14,10,12,11,8,8,6,7,10,9,9,8,5,4,6,5,4,2,1,0,0
2022-03-09 10:00:00,4,4,9,12,15,8,7,6,9,8,6,0,8,7,8,10,6,13,11,9,10,14,14,14,17,19,22,24,25,24,21,20,25,26,28,29,28,29,25,23,22,20,18,17,16,14,13,10,7,5,6,4,6,6,8,7,5,6,6,8,9,3,7,8,4,8,9,9,9,9,9,12,13,16,17,14,15,17,15,18,16,16,13,1,13,14,12,9,6,3,2,4,3,2,2,1,0,0
2022-03-09 11:00:00,2,3,6,8,11,9,6,7,6,7,9,8,7,11,11,10,9,11,9,12,12,13,15,20,23,22,18,22,23,14,16,13,12,19,18,18,17,15,13,9,11,17,13,14,15,12,11,7,6,6,4,5,7,8,6,10,9,7,14,14,15,13,14,12,0,13,12,15,16,19,14,14,14,13,7,12,8,9,7,10,9,9,9,10,9,10,9,6,7,7,8,8,6,5,2,1,1,0
2022-03-09 12:00:00,2,6,11,14,17,18,7,7,6,5,10,11,7,14,13,18,16,16,16,18,23,24,28,26,27,27,26,27,23,25,27,29,24,24,24,8,18,9,12,23,12,23,21,13,12,10,10,8,7,3,3,4,4,6,7,10,14,13,19,17,16,8,13,15,14,18,19,20,21,21,23,23,25,20,26,24,26,26,26,26,27,28,25,7,24,23,22,21,11,10,2,7,6,3,2,0,0,0
2022-03-09 13:00:00,1,2,5,10,14,12,9,4,6,3,8,6,8,7,7,8,9,19,19,21,21,19,18,18,18,19,19,22,23,24,18,17,22,21,27,27,26,27,27,26,25,23,17,15,9,13,12,7,6,4,6,5,4,13,14,15,18,17,19,21,24,24,22,21,22,24,20,21,21,18,19,23,28,23,18,14,16,15,15,16,16,7,20,20,16,17,14,15,10,10,4,9,7,4,1,2,1,0
2022-03-09 14:00:00,1,2,5,6,9,10,8,10,11,13,17,9,9,8,8,9,9,16,14,13,22,23,23,22,24,25,17,19,22,22,19,17,16,17,18,25,23,24,24,22,20,21,17,15,15,13,12,10,6,5,2,4,6,9,8,12,12,11,15,14,14,15,16,14,13,14,15,18,18,22,21,25,27,28,27,24,21,18,20,18,21,20,19,20,21,19,19,13,9,8,9,8,4,4,2,1,1,0
2022-03-09 15:00:00,2,4,9,13,16,12,9,11,7,11,18,20,19,23,20,19,21,30,19,14,14,20,21,21,19,25,24,25,23,21,20,19,19,18,18,17,18,20,16,19,18,19,19,17,16,17,15,13,11,6,5,7,5,10,12,14,14,14,16,18,16,17,16,11,12,12,15,14,16,18,20,25,25,26,28,26,17,23,27,29,29,22,22,17,16,19,18,14,11,10,8,12,10,8,5,3,1,0
2022-03-09 16:00:00,2,3,5,8,11,13,11,10,9,10,13,14,15,15,16,16,13,18,31,32,23,25,24,26,25,24,25,27,23,26,23,18,17,17,17,17,18,19,20,18,15,16,17,20,18,16,9,11,7,4,3,7,11,15,21,13,24,25,29,30,28,28,29,28,27,26,25,26,32,33,33,30,32,31,15,30,32,30,26,24,23,17,11,11,12,13,13,11,11,11,9,13,13,8,4,2,0,0
2022-03-09 17:00:00,2,3,5,8,9,7,10,10,12,13,16,16,17,18,16,21,22,28,29,31,27,29,29,26,32,29,28,29,26,22,19,17,16,16,16,12,14,12,17,16,12,11,19,20,15,15,18,11,6,4,3,6,6,8,9,12,13,14,20,22,24,23,21,22,22,21,19,18,17,22,26,35,34,34,29,29,27,28,21,13,19,16,18,17,17,20,15,11,10,10,9,13,12,10,7,3,2,0
2022-03-09 18:00:00,3,0,4,6,7,10,7,11,14,15,16,17,17,19,13,17,18,26,28,26,23,20,21,20,27,26,22,21,18,17,18,18,15,12,13,8,9,10,9,11,12,13,10,12,13,11,11,10,5,5,4,6,10,11,14,13,13,15,18,19,20,11,18,16,16,16,17,17,18,22,18,18,16,15,13,20,18,16,10,12,11,9,13,10,7,8,6,6,7,9,8,14,10,5,7,3,0,0
2022-03-09 19:00:00,1,2,4,4,6,7,7,6,7,14,19,8,9,20,11,18,16,18,17,21,20,22,23,22,20,17,16,13,17,13,12,10,12,11,12,11,11,9,10,14,18,18,20,11,13,11,9,4,2,1,3,4,5,6,10,9,12,11,15,17,18,20,18,15,17,17,16,15,15,13,16,24,25,23,23,18,17,10,8,11,4,11,10,10,9,7,8,8,8,10,9,15,7,13,5,3,1,0
2022-03-09 20:00:00,1,0,3,1,3,6,8,10,10,13,14,12,9,15,14,11,10,17,14,17,18,15,16,13,19,15,15,16,16,17,15,14,11,10,10,6,8,8,8,11,10,13,13,9,9,10,7,5,4,7,2,3,4,9,10,9,11,12,15,13,14,9,15,14,9,14,15,12,17,15,10,14,12,10,11,11,11,12,10,8,9,8,15,15,5,14,15,10,9,10,8,15,12,14,12,3,1,0
2022-03-09 21:00:00,1,0,3,5,3,3,4,6,11,12,18,19,17,16,14,11,12,20,21,23,22,23,23,20,22,19,19,18,16,15,16,15,14,11,8,9,5,10,9,9,8,7,7,8,8,6,6,5,3,2,2,5,10,9,13,8,14,13,16,16,18,17,17,14,13,16,17,15,16,19,18,17,16,14,12,8,6,7,7,6,7,5,7,5,9,8,9,8,7,12,12,19,17,12,6,4,0,0
2022-03-09 22:00:00,2,0,3,2,4,3,2,3,4,6,8,8,6,7,8,9,6,21,21,19,19,20,19,17,25,24,22,14,13,15,15,15,13,9,10,7,8,9,5,9,8,12,8,11,11,12,9,9,6,3,3,7,10,10,12,13,14,12,15,16,9,17,21,19,18,19,21,18,17,16,16,15,13,12,10,8,5,10,8,7,8,7,9,7,6,6,8,8,4,11,10,16,15,14,8,5,1,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,8,1,0,12,13,12,9,7,11,11,11,9,9,8,10,11,10,9,10,7,8,4,9,9,8,6,4,2,3,4,6,8,9,15,17,17,17,19,20,21,12,21,21,20,17,19,18,16,17,16,16,15,15,12,9,9,9,7,4,0,5,8,6,5,2,3,1,2,2,0,8,3,5,3,6,4,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,2,2,0,2,2,5,5,3,4,12,8,9,10,12,11,14,15,16,20,10,23,22,23,27,28,34,34,38,36,38,40,43,46,45,44,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,2,6,8,10,9,5,2,4,3,3,4,4,6,5,3,3,6,6,7,12,12,14,15,10,17,22,29,28,35,38,39,41,42,40,35,33,30,42,39,30,29,36,32,30,26,21,16,8,5,2,2,2,3,3,4,3,2,2,2,1,2,2,0,0,0,3,5,7,6,5,4,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
