Unnamed: 0,1_상진운수종점(가상),2_석관고등학교후문,3_석계역,4_석계역1번출구,5_물류센터,6_월계현대아파트,7_광운대역,8_월계삼거리,9_광운대학교,10_광운전자공업고등학교,11_벼루말교,12_장위래미안아파트,13_꿈의숲아이파크아파트,14_장곡초교사거리,15_하나은행장위동지점,16_장위동원천주유소,17_장위2동주민센터,18_돌곶이역,19_석관시장,20_석관동새마을금고,21_한국예술종합학교,22_의릉입구,23_이문동우체국,24_외대앞,25_경희중고,26_회기시장,27_회기동현대아파트,28_떡전교사거리.동대문노인복지관,29_청량리미주아파트.동대문세무서,30_청량리역환승센타,31_청량리.청과물도매시장,32_제기동역.서울약령시,33_용두동사거리.한국의류시험연구원,34_신설동역,35_동묘앞,36_동대문(흥인지문),37_종로중부새마을금고,38_동대문역사문화공원,39_을지로6가.국립중앙의료원,40_을지로5가,41_을지로4가,42_을지로3가,43_을지로2가.기업은행본점.서울노동청,44_롯데백화점,45_북창동.남대문시장,46_염천교,47_중림동교차로,48_서울의료보건고등학교.서울역서부,49_손기정체육공원입구,50_만리동고개,51_한겨레신문사,52_신덕성결교회,53_공덕역.공덕시장,54_마포역,55_여의도순복음교회,56_여의도공원,57_여의나루역,58_여의도중학교,59_63빌딩.가톨릭대학교여의도성모병원,60_여의동주민센터,61_KBS별관,62_샛강역1번출구.여의도자이,63_여의도역,64_여의도환승센터,65_유진투자증권.파이낸셜뉴스신문,66_하나은행여의도지점,67_여의동주민센터,68_63빌딩.가톨릭대학교여의도성모병원,69_여의도중학교,70_여의나루역,71_마포역,72_공덕시장,73_신덕성결교회,74_한겨레신문사,75_만리동고개,76_손기정체육공원,77_서울역서부,78_서울역버스환승센터,79_숭례문,80_남대문시장앞.이회영활동터,81_롯데영프라자,82_을지로입구.로얄호텔,83_을지로2가.파인에빈뉴,84_을지로3가,85_을지로4가.베스트웨스턴국도,86_을지로5가.중부시장,87_을지로6가.국립중앙의료원,88_동대문역사문화공원,89_동대문역.흥인지문,90_동묘앞,91_신설동역,92_용두동사거리,93_제기동역.서울약령시,94_청량리수산시장,95_청량리역환승센터,96_서울성심병원,97_우산빌딩앞,98_회기시장,99_경희중고,100_외대앞,101_이문동교회,102_의릉입구,103_한국예술종합학교,104_석관동새마을금고,105_석관시장,106_돌곶이역,107_장위동원천주유소,108_하나은행장위동지점,109_장곡초교사거리,110_꿈의숲아이파크아파트,111_장위래미안아파트,112_벼루말교,113_광운중학교,114_광운대학교,115_월계삼거리,116_광운대역,117_월계현대아파트,118_물류센터,119_석계역,120_상진운수종점,10_광운중.광운인공지능고등학교,113_광운중.광운인공지능고등학교
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-17 04:00:00,1,0,2,1,2,4,0,7,4,,3,4,1,4,7,8,6,15,17,9,18,12,13,21,21,22,20,24,25,29,30,27,30,21,24,23,22,23,25,22,21,19,18,12,11,5,4,5,4,8,11,3,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-17 05:00:00,0,1,3,6,7,4,6,5,4,,3,6,6,8,9,11,9,8,9,8,10,11,11,12,11,9,9,12,11,12,12,13,10,12,16,15,16,15,13,13,21,16,12,9,7,5,5,2,5,4,8,2,8,4,4,3,5,2,4,2,3,2,2,4,4,3,2,0,0,0,1,1,2,4,9,0,10,3,8,0,6,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,4.0,0.0
2022-03-17 06:00:00,0,1,1,2,1,1,2,4,1,,4,10,14,18,19,16,11,10,13,14,11,13,12,14,14,12,16,15,13,17,16,17,17,9,18,22,17,17,12,11,9,9,7,8,5,3,2,3,4,8,9,6,8,8,6,7,9,8,5,4,3,4,4,4,5,2,3,3,4,1,5,8,3,10,10,11,7,6,5,7,5,6,9,6,8,4,9,8,7,6,5,2,4,3,2,3,0,2,1,0,1,0,0,0,0,2,0,0,1,2,7,1,,8,4,3,2,1,0,0,3.0,8.0
2022-03-17 07:00:00,1,2,1,10,9,10,16,19,17,,4,21,32,44,56,45,19,13,15,16,21,26,22,24,23,22,24,27,31,30,30,31,32,30,31,30,31,30,19,16,14,12,19,18,16,14,14,14,17,17,29,28,18,22,13,13,26,23,22,6,8,5,7,12,13,8,9,8,8,12,14,20,19,21,25,25,23,14,12,10,12,7,11,10,8,6,7,6,7,5,5,4,6,8,6,6,7,6,0,1,6,6,13,16,12,5,4,4,8,6,11,14,,13,8,7,11,9,6,0,11.0,15.0
2022-03-17 08:00:00,2,0,3,36,19,38,42,34,19,,7,21,31,36,47,41,23,23,23,25,34,36,37,41,42,42,42,40,41,40,40,40,41,40,37,38,36,36,33,26,22,18,20,17,17,18,16,21,23,28,33,35,32,32,19,22,46,42,7,8,6,5,13,15,15,8,9,8,8,8,13,25,28,33,44,46,41,24,21,20,19,12,24,22,16,14,11,9,9,11,10,8,6,7,12,15,13,12,11,9,8,8,13,14,15,16,10,8,9,8,12,15,,11,7,8,11,9,2,0,8.0,14.0
2022-03-17 09:00:00,1,1,2,15,3,17,15,15,9,,11,19,26,28,31,30,18,17,11,12,21,24,26,29,30,29,31,27,29,29,28,33,32,28,27,24,23,24,22,19,16,12,14,15,15,13,11,12,11,19,28,27,21,21,9,8,21,17,6,7,6,6,5,7,6,6,6,8,7,7,10,13,16,16,21,23,22,17,16,13,10,10,16,15,14,7,13,14,9,6,9,8,10,3,11,10,9,11,10,9,8,9,8,9,9,10,6,7,7,8,6,7,,6,9,6,6,5,1,0,10.0,4.0
2022-03-17 10:00:00,1,1,1,18,0,20,21,18,8,,6,8,9,10,14,15,14,20,22,20,21,23,22,30,31,28,28,25,9,18,19,19,23,21,22,21,20,16,14,12,11,10,11,10,11,11,12,14,14,18,19,18,18,18,8,7,8,6,5,7,9,8,7,4,3,4,4,13,14,8,14,15,14,14,16,16,14,14,13,8,11,9,12,12,12,12,10,12,11,9,9,8,10,9,10,11,13,18,17,12,11,7,5,6,5,6,5,3,8,6,10,11,,8,7,6,6,4,1,0,6.0,11.0
2022-03-17 11:00:00,2,0,1,16,15,16,17,13,9,,12,13,14,13,15,14,11,9,15,7,17,12,11,17,16,16,18,17,20,14,14,16,17,16,14,15,12,17,14,12,9,15,14,10,12,11,10,12,11,13,13,14,11,12,9,10,9,6,13,16,12,9,8,6,5,6,6,6,2,11,16,14,12,16,17,16,18,16,17,16,14,15,20,21,20,17,18,18,19,18,17,14,10,14,14,15,14,16,14,11,12,11,9,10,9,13,14,12,11,10,10,11,,14,10,11,8,8,2,0,8.0,11.0
2022-03-17 12:00:00,0,1,3,13,14,12,11,12,7,,5,8,10,11,12,12,12,9,8,10,7,8,10,12,11,13,17,15,14,15,17,17,13,18,17,17,16,16,15,14,15,16,15,14,13,14,14,13,12,10,9,10,8,8,7,6,5,4,8,9,8,7,5,9,7,9,6,9,8,7,8,10,9,10,12,11,16,15,15,13,15,15,16,14,16,13,12,15,14,20,20,20,19,17,17,18,16,19,16,14,14,12,9,8,9,10,6,8,5,5,6,7,,6,3,5,4,3,0,0,6.0,6.0
2022-03-17 13:00:00,1,0,2,19,0,18,20,16,13,,14,15,17,18,13,17,17,16,17,16,17,21,23,25,27,25,24,23,22,16,18,17,18,20,21,20,20,21,19,16,13,11,11,12,14,12,13,13,12,14,16,9,13,10,9,4,14,12,10,9,7,7,4,8,8,9,6,10,12,9,14,17,18,20,20,21,20,19,13,14,14,16,23,18,16,18,18,20,12,12,13,12,12,11,15,16,15,14,11,11,12,10,11,10,10,11,8,10,9,9,9,14,,30,27,19,14,14,5,0,14.0,29.0
2022-03-17 14:00:00,0,7,6,16,11,14,15,8,17,,10,9,10,11,10,10,8,14,16,13,15,16,18,21,20,18,19,20,18,20,18,16,14,14,18,17,18,21,19,19,20,22,22,20,21,21,19,17,16,17,17,15,13,11,9,5,6,4,7,8,5,3,4,5,5,4,3,7,8,9,11,13,14,16,15,17,14,14,13,15,20,23,23,21,22,21,22,26,18,18,17,15,16,16,19,20,22,23,21,16,14,12,12,11,8,10,8,6,6,5,6,5,,10,9,11,10,6,2,0,9.0,8.0
2022-03-17 15:00:00,0,1,2,7,6,7,6,5,7,,19,22,23,23,24,8,23,15,16,17,18,18,17,23,21,21,22,21,15,21,19,20,20,18,19,20,18,19,20,21,21,20,17,17,20,23,22,16,17,22,24,22,18,17,12,11,6,4,13,9,16,14,8,6,7,6,5,9,4,9,21,15,16,11,14,13,10,8,11,16,15,16,19,20,19,20,19,20,25,31,29,31,26,25,24,23,22,22,20,21,14,19,18,15,16,19,16,11,7,7,6,5,,11,11,9,6,7,3,0,6.0,6.0
2022-03-17 16:00:00,0,0,2,9,10,8,12,10,10,,11,15,18,17,18,17,15,11,8,11,11,12,10,16,21,29,28,24,20,14,13,13,13,14,15,16,16,15,17,12,10,15,13,19,19,15,17,17,16,25,22,21,12,12,8,8,8,9,13,11,9,8,9,8,9,9,9,15,18,17,11,12,11,10,14,14,15,12,11,9,13,15,16,17,17,18,20,23,24,28,22,25,24,23,20,22,31,34,34,27,22,19,17,17,10,19,15,10,10,8,10,8,,29,20,18,17,13,1,0,4.0,23.0
2022-03-17 17:00:00,1,2,0,16,15,11,18,17,23,,19,16,12,12,7,9,7,7,9,2,8,9,9,13,15,16,18,15,15,14,12,11,11,11,10,16,15,25,29,28,27,22,16,17,23,26,23,22,18,16,14,12,11,10,11,10,11,7,25,23,22,16,5,6,5,8,10,21,14,21,18,19,21,22,15,13,11,7,8,13,22,24,30,29,32,32,33,28,33,29,31,30,31,30,27,26,25,21,21,21,17,17,17,15,15,22,17,15,12,7,10,9,,15,16,15,14,6,2,0,21.0,8.0
2022-03-17 18:00:00,0,0,2,18,18,14,11,17,19,,17,14,15,15,15,16,15,19,19,16,16,17,16,21,22,21,21,16,17,9,13,12,11,9,9,10,9,8,10,10,11,9,17,23,22,26,29,25,26,23,21,17,11,9,10,16,15,14,51,53,49,45,8,9,7,12,13,55,25,40,44,46,42,36,22,25,23,12,20,21,21,21,24,23,28,31,31,35,35,41,41,38,36,30,32,30,27,27,25,26,23,21,19,18,15,46,38,20,15,11,11,15,,32,27,29,10,19,2,0,18.0,2.0
2022-03-17 19:00:00,1,1,3,14,11,9,14,16,17,,13,11,11,11,10,11,10,20,17,14,12,13,13,16,17,19,18,16,15,16,0,7,15,14,13,12,13,12,8,7,13,10,13,15,16,17,19,22,24,22,22,18,13,7,6,7,8,5,10,7,7,12,7,11,9,9,7,13,17,21,16,17,17,13,10,12,10,7,6,8,11,13,15,14,16,15,18,20,18,17,20,19,26,27,43,41,37,35,27,24,19,17,13,12,13,31,29,27,23,12,11,11,,17,20,14,13,7,1,0,15.0,9.0
2022-03-17 20:00:00,1,0,0,9,10,9,8,8,7,,7,4,5,4,4,5,4,6,6,7,6,5,4,9,9,9,9,8,7,6,2,5,2,4,6,5,0,5,7,8,1,9,14,18,19,17,15,17,15,20,20,15,10,5,6,2,6,4,6,6,7,5,4,5,8,11,9,8,0,12,12,20,14,13,9,9,8,5,6,4,6,7,8,14,15,18,20,20,19,17,7,18,17,16,17,19,20,20,20,16,18,14,14,15,14,22,16,11,8,6,6,4,,7,7,7,5,4,1,0,4.0,3.0
2022-03-17 21:00:00,0,0,2,5,4,3,2,7,4,,5,2,5,6,4,5,0,9,10,9,9,11,0,7,6,6,9,8,9,9,7,8,7,8,9,7,7,8,9,7,7,6,8,7,12,20,9,16,15,12,12,7,10,4,3,3,5,0,9,10,9,9,8,5,5,5,6,8,9,6,10,11,10,9,8,7,6,7,8,11,15,17,18,18,21,17,21,24,23,23,20,20,19,17,17,18,15,16,13,11,8,5,7,6,5,13,10,9,7,5,6,4,,6,5,4,3,2,1,0,3.0,2.0
2022-03-17 22:00:00,0,1,0,3,2,3,2,8,10,,8,6,5,4,5,4,3,8,6,5,4,5,7,9,7,7,13,8,4,6,5,10,9,7,6,6,0,5,7,0,3,9,12,12,13,12,12,12,13,9,9,6,9,5,5,3,4,1,3,4,5,3,3,2,3,3,4,4,4,7,7,10,6,6,5,5,5,3,4,5,6,7,7,8,8,7,14,15,15,15,16,12,10,11,14,14,13,12,9,12,11,9,8,6,7,11,8,7,6,5,5,5,,9,9,8,4,0,1,0,9.0,4.0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,4,3,0,0,4,5,4,3,6,6,7,8,8,5,8,8,8,6,4,4,5,2,3,3,2,3,1,3,2,4,3,1,3,4,3,4,3,6,13,12,10,6,6,3,2,2,2,3,4,6,8,7,9,8,10,16,12,14,15,15,16,19,17,15,14,12,10,7,5,6,4,6,9,7,6,5,4,5,4,,3,6,2,2,0,2,0,0.0,3.0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 04:00:00,2,1,1,0,3,5,0,8,1,,4,4,2,4,6,6,5,13,14,8,15,17,20,22,21,20,20,25,26,28,31,30,26,23,22,21,20,28,32,30,29,24,20,14,11,7,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2.0,0.0
2022-03-18 05:00:00,0,1,1,5,0,4,3,2,4,,5,6,3,6,4,5,5,6,7,7,7,8,8,9,8,8,8,10,10,11,13,15,9,11,16,19,15,19,18,14,12,10,8,7,4,3,5,4,4,5,9,8,9,6,4,4,7,3,4,3,4,4,3,7,9,8,4,2,0,1,5,0,0,5,11,10,13,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 06:00:00,2,1,1,1,1,2,5,3,3,,6,10,19,11,12,13,9,7,9,11,11,15,10,10,11,10,11,11,11,13,15,17,15,15,14,17,10,17,13,6,6,12,13,7,5,7,6,6,7,10,12,9,9,10,3,5,8,5,5,5,4,3,1,4,1,3,2,3,2,3,6,8,6,10,13,13,9,5,5,11,9,6,8,9,6,5,4,4,8,9,9,7,8,3,5,4,1,3,0,3,2,1,4,5,4,2,0,1,1,0,2,4,,0,1,0,0,0,0,0,5.0,2.0
2022-03-18 07:00:00,1,1,2,6,6,5,10,14,11,,7,21,34,45,57,57,16,13,17,20,23,27,26,32,30,28,28,32,34,32,32,38,40,36,40,21,21,17,17,13,16,11,14,16,15,14,15,13,15,19,20,16,20,20,16,17,32,19,8,5,9,7,6,12,8,6,8,11,8,7,14,23,24,26,30,32,29,19,18,8,19,12,20,19,15,5,4,5,5,7,7,4,5,4,6,5,6,5,6,5,3,4,8,8,8,6,2,5,9,10,13,18,,14,8,5,13,11,6,0,5.0,19.0
2022-03-18 08:00:00,2,1,4,28,27,32,35,35,17,,11,28,38,42,44,50,23,25,26,27,28,43,47,47,36,32,34,37,38,39,41,43,44,41,46,42,38,36,35,30,25,22,23,26,25,23,21,22,23,24,32,31,40,38,14,13,49,44,17,17,14,12,14,13,13,10,9,8,7,6,10,17,16,20,28,27,30,21,19,16,15,13,17,15,17,15,13,14,13,12,10,6,14,6,12,13,14,14,15,13,13,15,16,16,13,15,13,8,15,19,27,28,,15,10,8,16,12,2,0,10.0,26.0
2022-03-18 09:00:00,2,1,2,7,8,9,8,11,9,,9,13,17,19,21,24,20,19,21,24,23,26,28,28,26,24,26,25,25,27,29,29,27,24,26,27,24,19,19,19,17,11,13,10,9,10,9,12,10,11,12,11,13,18,10,8,19,16,7,5,6,4,8,10,11,9,6,8,6,9,15,19,11,22,22,23,21,17,18,14,10,8,11,8,9,13,11,12,15,10,13,11,11,11,11,12,13,13,8,10,11,8,10,8,9,9,7,8,6,4,9,10,,8,3,8,9,6,1,0,8.0,7.0
2022-03-18 10:00:00,1,1,2,7,8,8,7,5,4,,5,6,8,10,11,12,10,12,16,18,20,13,15,20,21,20,25,22,22,20,18,18,18,17,17,17,16,11,9,11,11,9,11,10,8,8,7,7,8,12,15,16,16,14,8,8,11,10,7,6,5,4,5,6,6,6,6,11,12,8,15,16,11,16,18,19,17,12,14,10,8,7,18,16,14,11,16,18,19,11,20,11,9,21,23,23,8,24,20,14,7,10,11,10,9,10,8,8,6,7,6,7,,9,10,9,6,5,2,0,5.0,5.0
2022-03-18 11:00:00,1,1,3,15,16,17,14,17,12,,7,11,12,7,14,11,9,9,10,10,11,13,12,19,17,19,19,19,19,18,14,13,13,17,18,18,16,15,17,17,14,11,15,13,13,12,10,14,13,11,10,12,11,9,8,7,9,3,13,14,8,3,4,8,7,7,5,11,0,10,11,10,13,15,16,18,16,13,12,14,9,12,15,16,13,16,14,15,13,14,16,14,11,13,12,13,13,16,10,15,15,11,9,9,11,16,13,11,10,8,11,11,,9,10,8,11,8,1,0,11.0,10.0
2022-03-18 12:00:00,1,0,1,5,4,5,6,6,9,,9,12,13,15,18,17,15,11,12,14,13,15,17,18,16,22,25,25,16,24,23,22,21,20,19,21,20,13,13,12,10,10,9,13,12,11,8,11,13,13,18,17,7,8,5,5,5,5,12,15,14,10,3,4,6,8,4,7,4,8,8,11,6,14,18,15,13,14,13,13,13,12,14,13,12,13,12,11,10,12,13,13,15,17,18,18,18,11,15,12,12,12,12,12,13,13,11,9,8,2,4,8,,8,8,7,5,4,1,0,9.0,6.0
2022-03-18 13:00:00,1,3,0,6,4,6,6,6,8,,7,6,7,5,7,9,6,7,6,8,8,10,10,14,17,20,18,12,17,16,14,13,12,13,16,14,18,16,17,17,15,12,11,12,15,15,15,13,14,16,16,15,9,6,5,5,10,9,8,11,11,8,7,5,6,10,10,12,12,12,16,16,8,13,13,13,11,13,11,13,12,8,16,10,11,15,14,13,14,15,13,12,13,14,14,12,10,13,18,18,19,18,17,15,11,17,6,13,10,5,12,13,,19,21,15,14,6,2,0,4.0,17.0
2022-03-18 14:00:00,0,12,14,24,8,23,27,22,14,,13,13,13,8,11,12,13,8,12,7,14,16,16,21,21,22,21,14,20,17,19,17,12,14,15,13,10,13,17,14,13,17,18,16,17,17,19,17,19,19,18,6,13,9,8,4,8,4,12,12,13,10,9,9,9,8,8,11,3,11,12,13,9,10,12,16,14,15,13,12,9,9,13,14,13,13,17,14,18,17,17,18,14,15,19,19,20,19,20,22,20,14,11,14,12,13,11,10,11,9,8,12,,15,12,15,16,9,0,0,15.0,14.0
2022-03-18 15:00:00,1,0,1,6,8,7,6,7,10,,12,12,13,15,14,16,12,11,11,12,12,13,16,20,20,20,21,24,13,16,18,20,19,18,20,21,22,23,23,22,23,18,14,13,21,23,24,23,23,22,21,18,15,10,6,7,7,7,13,14,13,11,5,5,6,7,4,10,10,11,11,14,12,13,16,13,13,8,10,12,18,22,23,24,25,24,24,26,24,25,26,22,20,21,22,25,22,23,25,20,20,16,15,10,15,19,16,11,10,10,7,6,,16,16,14,8,10,1,0,11.0,13.0
2022-03-18 16:00:00,0,1,0,6,6,5,2,5,9,,7,9,10,8,11,10,7,9,12,12,11,12,11,17,16,17,17,17,23,19,15,14,14,14,13,14,13,15,18,17,16,15,15,17,19,19,20,21,20,19,19,18,13,10,8,7,6,5,13,13,9,8,3,2,3,4,7,16,9,11,16,19,14,17,15,12,15,13,2,15,20,22,22,23,23,22,24,30,28,30,29,26,22,22,27,32,26,27,25,23,20,17,15,14,9,15,14,8,9,8,8,9,,14,12,14,10,6,1,0,9.0,10.0
2022-03-18 17:00:00,2,3,1,10,10,10,11,14,17,,16,14,15,13,12,15,14,12,13,8,17,18,16,23,20,20,20,19,18,16,15,16,15,18,19,18,13,15,19,20,19,18,27,37,36,36,37,22,22,20,19,16,10,7,9,10,9,5,11,12,17,11,8,8,9,10,7,21,20,13,26,31,16,32,23,21,18,15,18,21,19,21,24,24,24,29,29,26,23,24,27,29,25,25,26,27,27,27,25,20,18,19,18,15,14,22,18,16,15,9,9,11,,14,15,13,14,12,3,0,17.0,12.0
2022-03-18 18:00:00,0,0,1,17,17,12,13,14,15,,14,12,13,11,12,14,12,14,13,11,10,10,9,14,13,15,15,15,4,17,16,11,14,15,14,14,13,13,12,11,14,15,30,35,37,38,36,38,32,38,38,33,15,9,8,7,6,4,32,32,28,27,7,11,10,12,12,54,51,38,30,30,30,24,19,18,18,11,10,12,15,15,19,20,23,28,27,29,29,31,31,35,33,29,35,33,27,30,28,24,26,23,21,21,24,44,36,26,19,10,11,8,,15,14,14,13,9,0,0,12.0,11.0
2022-03-18 19:00:00,2,0,3,8,8,8,12,11,13,,9,8,6,10,11,12,13,12,9,9,7,9,7,13,11,14,12,11,11,10,5,11,13,14,14,8,7,10,9,7,7,7,8,21,24,27,26,27,21,17,16,15,12,12,10,6,8,6,20,21,22,16,6,8,7,8,8,16,17,18,16,19,21,18,18,14,14,13,13,12,10,12,15,15,18,18,19,22,19,23,24,22,20,20,20,21,19,20,19,19,18,16,10,15,17,36,26,22,18,10,8,7,,8,7,9,9,5,1,0,11.0,5.0
2022-03-18 20:00:00,0,0,3,6,7,6,4,5,6,,4,5,4,5,4,6,4,6,3,7,6,5,2,10,10,12,12,11,6,7,5,4,3,4,0,6,0,5,9,5,5,7,8,15,12,13,13,12,12,10,7,5,4,4,3,0,1,3,8,9,8,7,3,3,4,6,2,10,11,10,8,8,7,8,6,6,5,4,8,8,11,13,17,18,18,15,20,22,21,21,21,22,26,25,27,30,28,29,23,22,21,17,14,12,10,16,13,12,9,5,7,5,,5,5,6,6,4,2,0,4.0,2.0
2022-03-18 21:00:00,0,0,2,8,6,3,5,6,7,,5,3,4,2,7,4,5,3,3,2,1,3,2,6,7,8,8,8,0,9,8,9,7,8,9,10,6,11,9,8,10,9,9,8,9,12,10,17,12,13,9,5,4,2,2,1,4,3,7,6,6,6,7,8,9,8,8,10,9,12,14,14,12,11,6,6,0,4,5,8,11,14,17,19,18,11,19,22,18,23,22,21,20,24,19,12,14,15,14,14,10,8,11,9,11,14,10,6,6,5,3,0,,5,4,4,4,3,0,0,4.0,4.0
2022-03-18 22:00:00,1,1,0,4,5,0,5,6,1,,5,2,3,1,4,5,4,6,5,0,1,2,3,5,7,8,10,9,4,8,5,7,6,6,9,11,9,16,17,14,13,11,13,13,8,10,14,12,14,16,14,9,8,4,4,0,2,3,5,4,3,5,4,4,4,6,4,9,8,12,13,19,18,17,14,13,14,9,8,6,7,8,10,13,14,8,14,23,21,19,25,27,28,24,25,22,23,21,19,16,15,12,10,10,11,13,10,8,9,6,7,6,,7,9,8,9,8,5,0,5.0,5.0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,3,0,0,4,3,2,8,9,8,10,10,11,10,11,9,8,4,7,8,4,5,3,7,1,5,4,4,2,5,3,2,5,0,6,5,3,7,9,2,6,6,6,5,2,3,5,4,8,11,10,10,10,15,16,14,15,16,19,15,9,18,20,18,19,15,16,16,14,10,7,11,12,10,9,6,3,4,0,,2,1,3,0,2,0,0,0.0,2.0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0.0,0.0
