Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_강일고등학교.강일리버파크7단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_고덕리엔파크2단지,7_강명초등학교.고덕리엔파크3단지,8_고덕자이.고덕천물놀이장,9_고덕자이.상일여고,10_상일1동주민센터.고덕사회체육센터,11_고덕숲아이파크,12_강동고등학교,13_한영중고한영외고,14_명일동현대아파트,15_고덕삼환.주공9단지아파트,16_명일여자고등학교,17_길동성당,18_길동신동아아파트,19_강동농협,20_강동주유소,21_천동초등학교.천호도서관,22_강동성심병원(동신중학교),23_조은마디병원,24_성내구립도서관.엔젤공방허브센터,25_대순진리회,26_성내2동주민센터.성내복지관,27_성내삼성청구아파트,28_성내주유소,29_영파여고.강동구청역,30_현대아파트앞,31_풍납동극동.쌍용아파트,32_올림픽대교남단,33_테크노마트앞.강변역,34_현대아파트앞,35_풍납동극동.쌍용아파트,36_강동구청역농협중앙회,37_강동구청역1번출구.영파여고,38_성내주유소,39_성내삼성청구아파트,40_성내2동주민센터.성내복지관,41_대순진리회,42_성내구립도서관.엔젤공방허브센터,43_조은마디병원,44_강동성심병원(동신중학교),45_천동초등학교.천호도서관,46_강동주유소,47_강동농협,48_길동신동아아파트,49_길동성당,50_명일여자고등학교,51_고덕삼환.주공9단지아파트,52_한영중고한영외고,53_강동고등학교,54_고덕숲아이파크,55_상일1동주민센터.롯데캐슬베네루체,56_고덕자이.상일여고,57_강명초등학교,58_강명초등학교.고덕리엔파크3단지,59_고덕리엔파크2단지,60_강일역3번출구,61_강일리버파크10단지.9단지,62_강일리버파크9단지후문,63_강일고등학교.강일리버파크7단지,64_강일초등학교,65_강일리버파크6단지
2022-04-14 09:00:00,0,0,3,2,6,0,9,4,11,8,0,13,12,10,9,13,16,21,21,22,20,15,15,18,23,23,22,15,13,7,13,17,6,4,3,4,5,3,6,6,7,7,7,7,7,7,8,9,6,12,12,12,0,5,3,2,2,2,1,0,1,0,0,0,0
2022-04-14 10:00:00,0,0,2,3,3,3,6,4,5,9,10,5,6,9,11,11,7,9,10,9,11,9,8,9,10,11,7,10,6,7,2,4,2,2,2,3,4,3,5,4,3,6,4,7,8,6,7,8,0,3,8,0,1,5,4,3,2,1,0,0,4,0,2,1,0
2022-04-14 11:00:00,0,0,1,3,4,2,6,6,5,8,0,9,7,9,7,10,10,9,8,7,7,8,7,8,8,8,9,8,6,0,7,4,4,4,1,2,3,3,4,5,4,7,6,5,3,2,5,6,2,5,6,5,6,1,5,2,0,0,0,0,0,0,0,0,0
2022-04-14 12:00:00,0,0,1,2,3,0,3,0,2,6,4,7,4,5,4,6,7,7,7,5,8,7,6,6,6,7,9,7,4,2,5,7,3,2,2,4,6,3,2,7,7,4,7,6,7,6,6,7,8,9,9,6,0,4,4,3,2,2,1,1,0,0,0,0,0
2022-04-14 13:00:00,0,1,2,0,1,2,5,0,8,9,10,13,12,9,13,16,14,15,12,13,14,16,15,15,9,15,12,10,10,0,12,5,10,11,10,11,14,12,15,18,21,19,14,15,16,15,8,7,6,8,12,11,7,7,6,6,7,5,4,0,0,1,0,0,0
2022-04-14 14:00:00,0,0,3,4,2,0,4,0,7,10,13,0,10,9,5,11,6,11,10,11,10,6,6,7,6,11,9,6,4,0,5,6,6,5,5,5,11,6,12,10,9,10,8,8,9,11,13,10,8,7,7,8,6,5,2,4,5,4,2,2,0,0,2,0,0
2022-04-14 15:00:00,0,1,1,1,3,4,5,4,10,10,12,14,16,19,18,19,18,12,14,14,13,13,12,11,7,3,6,2,5,2,2,5,8,7,6,7,9,12,8,8,9,10,7,11,12,10,11,12,11,11,9,28,26,16,8,5,4,2,6,2,2,2,1,0,0
2022-04-14 16:00:00,0,1,16,18,17,18,12,13,65,24,64,63,42,41,41,39,32,28,24,23,26,16,16,14,13,10,7,6,7,2,0,7,19,19,9,10,12,6,13,14,15,14,13,14,12,13,11,10,11,12,12,14,24,22,21,21,20,14,11,10,10,6,2,0,0
2022-04-14 17:00:00,0,1,2,3,4,5,4,1,11,15,21,14,15,13,12,12,11,9,10,9,9,11,11,10,16,16,21,13,8,9,12,5,9,11,13,14,16,18,19,20,20,18,17,21,24,20,20,16,15,12,11,12,12,9,8,9,8,9,7,6,4,1,0,2,0
2022-04-14 18:00:00,0,1,0,1,0,1,2,5,16,20,21,11,20,22,19,16,12,9,10,8,9,10,9,11,9,9,10,10,8,7,9,13,14,18,16,18,22,12,23,26,29,31,29,30,30,27,26,23,22,19,16,20,19,15,12,10,10,9,0,8,5,2,1,0,0
2022-04-14 19:00:00,0,1,2,1,3,1,2,3,6,9,10,9,6,9,9,12,8,6,5,6,7,8,7,6,6,7,5,5,4,2,4,2,13,15,14,13,20,15,16,15,13,15,13,16,15,14,13,13,12,12,14,13,10,10,8,9,6,7,7,6,2,1,0,0,0
2022-04-14 20:00:00,0,0,1,2,2,1,0,4,5,0,6,6,7,8,0,5,7,5,7,5,5,6,5,5,5,6,6,2,5,6,5,3,14,16,13,9,15,14,15,14,15,14,14,12,11,13,12,8,11,10,11,13,12,9,6,6,6,3,6,13,7,4,1,0,0
2022-04-14 21:00:00,0,0,0,0,0,2,0,1,4,8,5,7,7,6,8,9,9,7,3,6,7,8,9,10,9,8,5,3,3,3,2,0,9,12,16,15,15,16,14,14,16,17,17,17,14,13,13,8,6,9,12,11,8,8,5,3,1,2,0,2,1,0,0,0,0
2022-04-14 22:00:00,0,0,0,1,0,2,1,1,3,5,6,5,8,11,12,11,10,8,8,6,5,5,5,5,3,4,2,3,2,1,0,0,5,6,9,10,17,13,18,18,16,7,13,13,9,13,11,12,14,10,11,16,12,10,7,8,4,5,2,6,1,3,2,1,0
2022-04-14 23:00:00,0,0,0,0,1,0,2,4,1,5,3,0,4,5,1,6,7,5,7,3,0,6,5,3,2,2,2,3,2,4,3,5,6,6,8,7,11,0,10,7,12,11,7,10,9,6,7,6,5,3,7,10,8,7,6,4,0,2,0,3,1,0,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,4,7,10,11,9,9,7,8,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,1,1,3,1,1,4,2,6,8,3,0,0,4,7,6,7,11,4,6,0,7,4,3,7,10,11,9,5,0,5,4,3,4,5,5,6,0,3,0,2,4,0,6,9,8,8,9,8,6,6,4,3,2,0,4,0,0,0,0,0,0,1,0,0
2022-04-15 06:00:00,0,1,1,4,6,0,4,7,8,10,5,4,4,5,5,7,5,9,10,7,7,6,4,9,10,11,10,9,9,5,4,10,3,2,1,1,0,4,4,7,6,6,7,9,5,6,10,8,7,8,12,11,4,2,5,3,4,3,2,1,1,0,0,0,0
2022-04-15 07:00:00,0,1,2,6,9,13,19,30,46,51,41,30,21,23,21,23,25,24,25,27,30,25,24,26,28,35,41,35,18,17,17,24,6,7,5,4,5,6,8,9,13,16,15,23,24,24,27,34,44,48,47,46,24,19,8,4,4,6,0,8,0,1,0,0,0
2022-04-15 08:00:00,0,1,2,8,12,9,11,13,14,20,19,21,18,19,21,21,23,25,28,29,28,29,27,24,23,28,32,31,25,24,20,27,3,7,4,5,8,10,10,10,8,12,11,14,12,15,19,19,19,19,18,21,22,20,12,6,7,4,0,3,3,2,1,1,0
2022-04-15 09:00:00,0,1,1,1,4,0,6,8,8,11,11,13,9,14,15,10,13,20,18,19,19,20,17,16,19,21,20,15,9,0,10,15,4,5,5,5,5,7,9,8,10,8,9,7,7,7,8,7,6,7,7,6,0,4,5,1,0,1,0,0,0,0,0,0,0
2022-04-15 10:00:00,0,0,2,2,3,3,4,4,7,11,12,12,10,10,9,10,11,11,12,11,16,16,14,15,16,13,12,6,11,11,11,4,5,2,6,1,9,1,6,5,6,6,5,2,4,7,5,6,1,5,4,5,3,4,2,2,1,0,0,3,1,0,0,0,0
2022-04-15 11:00:00,0,0,1,2,4,1,3,3,8,10,11,11,10,11,12,9,10,11,13,11,12,13,14,13,12,12,10,5,9,8,8,9,4,5,0,5,6,7,5,7,6,5,5,7,7,7,6,5,6,7,8,7,6,3,2,2,0,0,1,0,0,0,0,0,0
2022-04-15 12:00:00,0,0,0,1,2,3,4,4,7,10,11,11,10,9,7,9,10,10,9,8,9,7,6,3,4,5,6,2,5,5,2,5,4,5,4,3,7,0,8,9,5,8,7,10,5,12,14,14,12,9,8,10,0,6,2,3,2,2,2,0,0,1,0,0,0
2022-04-15 13:00:00,0,1,3,4,0,1,5,5,7,8,6,5,6,9,10,8,13,13,15,16,12,13,11,12,12,12,13,11,9,2,10,9,7,7,6,5,8,7,5,8,8,9,6,7,7,7,10,9,9,7,9,6,4,7,6,5,6,5,3,0,1,0,0,0,0
2022-04-15 14:00:00,1,2,3,2,3,0,3,3,6,7,8,8,6,8,9,10,8,8,10,10,9,11,10,9,11,10,11,10,9,10,9,7,5,4,6,10,16,10,14,15,18,12,19,18,19,17,13,8,10,10,3,20,19,15,10,9,6,5,4,6,5,1,3,1,0
2022-04-15 15:00:00,0,1,2,4,0,3,5,4,14,19,20,35,32,34,37,34,31,25,23,21,16,7,4,8,9,9,10,8,8,9,10,12,5,6,8,7,10,10,13,17,17,16,16,19,17,15,15,12,10,13,11,15,28,27,22,20,20,17,12,11,5,3,1,0,0
2022-04-15 16:00:00,1,0,1,0,2,3,1,3,47,49,54,57,42,32,29,26,24,21,20,21,19,14,14,6,10,7,9,7,5,6,3,7,8,9,9,14,21,22,24,27,23,19,19,22,21,21,21,21,20,18,20,20,22,19,16,25,21,6,19,17,12,7,4,0,0
2022-04-15 17:00:00,0,0,2,0,3,4,5,6,14,17,20,18,17,15,13,14,11,9,9,10,12,11,11,10,9,11,11,7,7,7,8,10,11,9,12,11,21,22,19,20,22,20,21,19,17,21,19,20,8,13,11,14,10,7,8,6,5,4,0,4,3,1,0,0,0
2022-04-15 18:00:00,0,0,1,3,0,2,3,5,17,22,12,10,20,19,20,19,17,14,12,10,10,10,11,9,11,10,12,10,9,9,9,13,13,15,19,19,19,21,20,22,24,26,30,38,38,34,36,32,30,26,25,25,22,20,18,12,0,9,1,5,8,3,0,0,0
2022-04-15 19:00:00,0,1,2,1,0,0,4,0,4,7,7,8,8,9,0,7,6,8,8,11,10,10,6,7,7,7,6,6,6,7,9,10,14,14,15,15,18,11,18,12,17,16,18,17,14,17,20,17,14,8,14,15,14,11,10,6,5,4,5,6,5,4,3,1,0
2022-04-15 20:00:00,0,0,0,1,3,0,4,1,9,11,5,7,10,8,7,6,6,7,9,5,7,8,7,8,9,6,9,5,6,6,5,7,7,7,9,11,17,18,17,15,8,13,6,10,12,12,12,10,8,8,13,14,11,10,8,6,5,3,0,7,2,1,0,0,0
2022-04-15 21:00:00,0,1,0,0,0,0,1,0,3,2,4,5,5,3,2,6,5,6,6,3,4,4,7,6,7,4,4,2,2,2,0,2,8,8,8,6,8,9,12,11,14,16,15,14,14,14,14,12,11,8,12,16,14,13,9,7,5,3,0,6,6,3,2,0,0
2022-04-15 22:00:00,0,0,0,0,1,2,3,2,11,13,4,14,13,12,14,13,13,10,11,10,9,10,5,7,5,3,1,2,1,2,2,0,9,10,8,9,12,13,11,12,10,8,12,10,11,10,9,10,5,12,13,16,15,7,12,6,5,3,0,4,1,1,0,0,0
2022-04-15 23:00:00,0,0,0,1,1,2,3,0,2,2,1,0,1,1,2,2,3,0,3,3,2,6,5,6,5,4,1,3,2,2,1,2,5,8,10,0,15,14,12,10,8,0,8,10,8,7,6,5,3,2,1,4,0,0,3,0,2,0,0,0,0,1,0,0,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
