Unnamed: 0,1_개포동차고지(가상),2_래미안블레스티지아파트,3_개포1단지연금매장,4_개포고등학교,5_개일초등학교앞,6_그랑프리백화점,7_중대부고,8_단대부고.대치아이파크아파트,9_한티역7번출구,10_역삼중학교.강남세브란스병원,11_도곡1차아이파크.역삼청소년수련관,12_역삼럭키아파트.역삼월드메르디앙아파트,13_뱅뱅사거리.역삼동,14_서초문화예술정보학교,15_양재역,16_일동제약사거리,17_시민의숲,18_AT센터.양재꽃시장,19_하나로마트.코트라,20_꽃마을,21_개나리골입구,22_새원마을,23_본마을,24_청계산입구역,25_청계산.원터골,26_관현사입구,27_새쟁이마을,28_옛골,29_새쟁이마을,30_관현사입구,31_청계산.원터골,32_서초포레스타7단지,33_청계산입구역,34_본마을,35_새원마을,36_개나리골입구,37_꽃마을,38_코트라,39_양재2동주민센터.양재꽃시장,40_언남고교,41_일동제약사거리,42_양재역,43_뱅뱅사거리.구영동중학교,44_뱅뱅사거리뱅뱅프라자,45_도곡1동주민센터.역삼럭키아파트,46_도곡1차아이파크.도곡중학교,47_도곡렉슬아파트.강남세브란스병원,48_한티역6번출구,49_도곡렉슬아파트정문,50_중대부고앞,51_그랑프리백화점,52_구룡중학교앞,53_개포고등학교앞,54_개포1단지,55_개포중학교,56_개포동차고지(종점가상)
2022-03-20 17:00:00,0,4,6,7,5,3,6,3,8,3,3,5,4,3,12,6,9,10,18,17,8,16,14,8,10,2,4,29,19,30,32,32,24,25,14,25,12,26,21,20,19,10,11,11,12,13,10,6,2,2,5,5,4,1,0,0
2022-03-20 18:00:00,3,4,6,10,2,7,8,5,11,8,6,8,7,6,5,4,4,4,9,11,0,0,9,9,7,0,4,18,0,7,21,21,19,16,0,0,13,20,19,20,18,9,8,4,5,6,5,2,1,0,3,0,2,0,1,0
2022-03-20 19:00:00,1,3,1,0,2,2,2,1,4,5,5,6,8,7,9,6,7,9,8,1,4,6,5,6,0,3,3,6,0,0,10,8,9,0,0,0,5,8,11,10,12,7,10,9,4,7,6,5,4,2,5,3,3,4,1,0
2022-03-20 20:00:00,0,3,2,0,1,2,2,2,4,4,3,4,4,5,5,6,5,4,5,6,0,2,5,2,0,0,0,4,0,0,9,8,10,11,0,9,12,12,8,8,12,11,7,7,2,2,4,1,0,0,3,0,2,3,1,0
2022-03-20 21:00:00,0,0,0,0,1,0,1,2,7,6,7,7,6,7,8,6,5,6,6,3,5,0,2,6,4,3,2,4,0,0,5,7,1,0,0,2,1,5,6,5,6,5,5,3,2,4,4,3,2,0,4,2,3,0,0,0
2022-03-20 22:00:00,0,1,2,1,1,0,1,2,6,2,7,8,7,8,9,4,3,2,2,0,0,0,1,1,0,0,0,4,0,0,1,5,2,0,0,0,0,4,4,0,4,4,4,4,2,1,4,0,1,0,3,2,1,1,0,0
2022-03-20 23:00:00,0,0,1,0,0,0,0,0,2,1,0,3,2,1,5,1,5,3,4,0,3,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,3,5,4,4,2,1,0,0,0,3,0,2,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,0,1,0,1,0,2,1,1,3,0,0,2,1,4,4,1,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2,4,4,0,0,0,0,4,0,5,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0
2022-03-21 05:00:00,1,2,2,3,0,2,1,3,4,3,4,5,3,7,5,4,4,5,2,1,0,0,0,1,0,0,0,0,1,0,1,1,2,1,0,0,1,2,4,0,5,6,13,10,8,6,4,1,0,0,4,0,3,0,0,0
2022-03-21 06:00:00,2,3,2,4,0,1,0,3,15,16,14,16,13,11,8,7,2,10,3,2,0,1,0,3,1,2,0,3,0,1,4,5,6,5,0,0,7,5,5,4,7,6,5,5,4,3,2,3,0,0,7,0,4,1,0,0
2022-03-21 07:00:00,2,9,12,15,11,5,5,6,20,24,24,29,28,20,24,22,20,19,11,3,12,2,9,5,3,0,2,4,6,0,7,11,15,16,15,16,15,17,20,22,21,15,14,15,23,29,28,29,20,8,9,8,3,2,0,0
2022-03-21 08:00:00,1,28,32,30,14,8,13,13,51,46,31,16,21,17,34,30,25,32,13,10,11,9,8,8,5,2,4,7,9,10,6,16,18,19,9,15,14,19,16,17,23,31,36,37,23,10,9,7,8,6,7,2,0,1,0,0
2022-03-21 09:00:00,3,4,5,4,6,3,5,6,11,11,12,11,8,11,22,20,16,14,14,5,3,0,8,6,3,0,0,1,3,0,4,7,7,5,8,7,5,9,15,17,19,14,14,11,9,6,4,2,3,1,2,0,1,0,0,0
2022-03-21 10:00:00,1,3,4,0,4,4,0,4,9,10,11,12,9,9,11,10,6,7,8,0,0,0,7,9,4,1,3,7,9,2,9,7,11,5,7,4,12,5,11,11,11,9,7,12,11,12,10,4,2,1,6,4,2,1,0,0
2022-03-21 11:00:00,0,2,3,3,4,2,3,4,6,10,8,10,11,9,10,9,9,12,12,0,0,0,10,12,8,1,7,4,3,0,4,6,7,0,0,5,4,8,7,4,8,9,7,2,5,3,3,1,0,1,3,0,2,0,0,0
2022-03-21 12:00:00,1,5,4,5,3,3,2,4,8,9,10,12,11,11,13,12,10,9,9,5,8,4,5,5,3,2,3,3,3,4,5,6,8,8,9,0,8,14,10,10,7,10,11,10,9,6,6,5,4,3,4,4,1,0,0,0
2022-03-21 13:00:00,1,3,2,4,1,3,4,4,6,5,6,8,8,8,11,9,8,12,10,9,0,7,9,8,6,4,3,6,3,7,8,8,11,12,13,0,0,11,11,9,10,8,11,11,10,7,5,3,2,2,5,3,3,0,0,0
2022-03-21 14:00:00,2,1,3,1,6,7,8,7,10,5,6,6,7,7,7,6,4,9,9,10,0,8,5,7,5,0,3,4,5,7,6,11,14,15,7,3,13,9,11,10,10,9,8,9,8,8,8,7,8,0,2,9,7,3,0,0
2022-03-21 15:00:00,3,2,2,4,3,4,5,6,7,6,11,13,9,11,12,10,9,11,9,9,0,0,8,7,5,3,4,5,6,7,11,11,11,12,0,13,12,14,16,23,24,19,16,16,15,15,9,7,4,5,6,5,4,2,1,0
2022-03-21 16:00:00,3,5,13,30,33,30,39,35,36,35,26,13,14,12,15,15,13,13,13,14,14,11,13,8,6,5,3,6,6,4,8,8,10,12,11,12,9,20,15,23,23,20,22,19,18,16,16,8,6,3,6,5,8,4,0,0
2022-03-21 17:00:00,1,4,10,6,11,7,5,5,8,10,18,22,21,19,13,11,11,11,21,14,10,14,18,10,7,3,2,6,2,7,5,11,12,14,0,13,14,34,31,30,31,17,16,17,22,24,20,8,7,5,8,1,7,4,3,0
2022-03-21 18:00:00,0,2,4,5,6,5,9,6,16,21,25,35,29,25,21,21,18,23,38,15,37,36,34,8,6,5,3,9,2,10,12,12,17,19,21,0,22,50,44,47,50,26,24,25,26,28,25,9,8,7,15,10,3,6,0,0
2022-03-21 19:00:00,1,0,3,0,4,2,6,4,10,16,15,14,15,14,14,15,13,13,17,16,0,14,13,7,6,4,4,3,4,0,8,9,9,6,0,0,8,12,16,13,15,14,17,21,14,16,16,5,3,1,7,6,4,4,1,0
2022-03-21 20:00:00,0,1,2,0,0,0,4,2,8,8,10,10,7,10,10,9,11,11,13,0,0,9,8,8,6,0,4,4,5,0,6,7,7,0,6,4,0,9,9,6,13,11,12,11,11,10,6,3,2,0,4,3,0,5,4,0
2022-03-21 21:00:00,1,1,4,0,0,1,2,2,6,7,7,9,10,9,10,7,7,7,10,9,6,4,12,7,6,5,4,5,0,0,7,9,11,0,0,12,11,10,9,3,5,8,10,9,5,9,8,6,3,0,5,2,3,3,1,0
2022-03-21 22:00:00,0,1,4,1,0,3,7,8,16,15,15,15,14,15,14,8,8,10,13,4,0,12,4,5,4,4,2,2,0,0,3,3,5,0,0,0,4,4,6,4,6,7,6,6,7,8,7,3,5,4,5,4,3,2,0,0
2022-03-21 23:00:00,0,0,1,0,0,1,0,0,3,0,4,4,4,3,5,6,0,6,5,0,1,0,4,4,3,0,2,2,0,0,1,2,1,3,0,0,0,2,4,3,2,6,6,3,6,5,0,4,3,2,1,2,0,1,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,1,1,1,0,2,0,0,2,1,1,0,2,6,4,3,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,4,5,0,0,0,0,9,9,8,5,6,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,1,2,3,0,0,1,0,1,4,2,6,4,4,5,4,3,2,6,2,0,0,0,1,1,0,0,0,1,2,0,3,4,3,2,0,0,0,1,7,3,4,5,16,15,10,8,3,2,1,0,3,0,2,0,0,0
2022-03-22 06:00:00,1,4,4,2,3,2,3,4,13,17,16,18,16,10,11,7,10,9,4,1,0,3,2,2,1,0,0,2,2,0,3,5,7,7,0,3,4,6,6,6,7,6,5,4,6,4,4,4,1,3,7,1,4,2,1,0
2022-03-22 07:00:00,2,6,10,11,10,9,8,10,21,22,25,38,32,23,28,27,14,18,5,3,5,4,4,5,4,0,3,6,8,0,9,14,16,17,13,14,16,13,13,13,12,11,13,13,17,19,25,22,22,9,10,7,2,0,0,0
2022-03-22 08:00:00,4,24,26,21,11,5,8,10,25,22,22,18,19,19,50,44,34,37,17,13,5,14,11,13,8,0,7,5,6,6,7,14,16,18,12,16,17,15,17,18,19,27,31,28,18,14,11,6,7,3,3,3,2,1,0,0
2022-03-22 09:00:00,1,6,7,8,9,5,8,7,17,15,15,19,16,10,27,16,20,18,18,12,16,11,16,18,15,8,14,4,4,0,4,8,11,10,11,0,9,11,13,13,15,16,16,17,18,12,11,7,5,4,7,6,5,3,1,0
2022-03-22 10:00:00,2,3,5,4,5,4,6,5,10,11,12,12,11,12,12,9,9,10,13,12,13,0,11,16,14,10,9,3,7,0,8,8,11,10,14,13,5,11,10,11,10,11,11,9,8,9,5,3,4,3,2,0,2,1,0,0
2022-03-22 11:00:00,0,1,0,0,1,1,2,2,4,8,12,15,15,15,19,18,16,16,13,0,3,0,12,12,7,4,3,3,4,0,5,6,7,6,8,7,2,7,8,7,7,5,4,4,6,5,5,1,0,0,4,0,0,3,1,0
2022-03-22 12:00:00,1,2,2,4,5,4,8,10,11,9,12,16,15,17,16,16,15,13,11,10,8,9,8,9,4,0,3,5,6,7,10,11,12,13,7,0,8,12,11,11,10,11,12,13,13,10,10,5,3,1,2,0,1,1,0,0
2022-03-22 13:00:00,1,2,2,4,3,2,4,3,10,8,10,9,7,7,11,9,7,12,10,6,6,3,8,10,6,0,2,12,16,0,20,22,13,14,0,15,10,15,12,12,13,16,16,15,12,8,5,2,3,2,6,5,6,4,1,0
2022-03-22 14:00:00,1,2,1,0,3,5,4,2,7,6,8,10,11,15,15,12,14,14,13,0,11,12,11,6,5,4,3,10,11,4,12,15,11,12,12,6,11,12,12,14,15,14,13,12,11,10,10,5,4,3,6,3,0,3,0,0
2022-03-22 15:00:00,1,3,4,6,4,4,17,15,16,13,16,12,13,13,14,12,7,8,12,9,8,0,8,7,4,5,4,9,11,12,17,15,15,16,14,17,14,17,17,13,17,13,13,17,9,6,7,4,2,0,6,4,3,1,0,0
2022-03-22 16:00:00,0,2,13,22,30,24,37,31,22,18,18,19,20,18,20,12,16,13,13,12,11,11,12,10,7,0,3,3,9,6,11,12,12,0,8,0,12,20,17,25,27,20,19,21,19,18,17,6,4,2,10,9,0,6,2,0
2022-03-22 17:00:00,0,3,11,12,11,5,4,4,13,13,13,15,15,14,14,13,13,12,20,22,21,20,17,7,4,2,5,6,7,5,8,9,9,8,0,0,7,34,26,28,27,20,21,22,20,20,17,7,5,4,6,4,5,4,1,0
2022-03-22 18:00:00,1,2,5,0,7,5,6,5,13,16,23,28,30,22,21,18,17,17,28,24,24,23,23,11,10,2,9,16,17,16,17,16,16,18,19,13,18,28,29,32,31,19,18,19,22,25,19,11,10,9,15,11,0,3,1,0
2022-03-22 19:00:00,0,1,2,3,4,5,6,4,14,10,12,15,14,11,16,17,16,20,22,21,20,15,17,14,12,7,9,5,2,4,5,5,6,5,5,6,7,9,25,29,31,24,24,22,17,16,11,4,3,0,18,16,15,8,2,0
2022-03-22 20:00:00,0,2,4,5,3,2,2,3,7,8,8,11,13,14,10,10,15,8,20,0,21,20,17,8,5,7,6,5,0,2,7,8,4,0,0,0,6,8,9,10,10,14,17,13,12,12,6,5,5,4,9,9,8,0,0,0
2022-03-22 21:00:00,0,1,3,0,2,1,2,1,7,6,5,6,7,8,7,6,5,5,6,0,1,4,5,3,2,0,1,3,0,0,7,9,9,0,0,4,3,10,10,8,8,12,16,16,13,16,10,4,2,1,7,5,4,0,0,0
2022-03-22 22:00:00,0,2,1,3,4,4,5,7,15,17,14,13,14,11,9,6,5,10,11,0,0,1,5,7,6,3,2,2,0,0,1,3,2,0,0,0,2,5,4,4,6,8,7,8,6,6,4,2,6,1,14,13,11,7,2,0
2022-03-22 23:00:00,0,1,0,0,4,5,4,3,5,4,2,6,7,8,9,6,6,4,0,0,5,0,4,3,0,0,0,0,0,0,1,1,1,2,0,0,1,2,5,6,6,5,9,6,5,2,3,3,3,2,4,0,0,1,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,1,1,2,1,2,3,0,1,4,0,1,0,4,5,4,3,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,5,0,0,0,0,5,0,6,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,1,3,2,3,0,2,1,2,5,4,5,4,5,6,6,4,2,7,3,2,0,0,1,3,2,0,0,1,2,1,2,2,3,1,0,0,2,2,8,9,8,5,21,16,14,13,5,4,1,0,2,0,2,0,0,0
2022-03-23 06:00:00,1,2,3,5,5,2,2,5,12,16,17,18,10,10,10,6,1,10,3,1,0,1,0,2,1,1,0,4,1,0,5,5,7,7,0,2,6,7,6,4,6,7,8,10,9,4,6,3,0,1,6,0,5,3,1,0
2022-03-23 07:00:00,2,10,12,15,7,9,8,9,18,19,21,23,22,20,21,20,16,24,6,3,0,5,2,5,3,2,2,8,12,13,14,20,23,11,12,10,22,20,19,20,15,16,20,24,31,36,34,33,34,17,19,14,2,1,0,0
2022-03-23 08:00:00,1,17,23,23,14,8,13,16,53,48,31,26,21,20,48,40,33,29,19,10,18,15,14,7,5,0,4,6,9,10,4,17,21,18,14,22,21,14,20,21,23,33,36,28,18,9,10,6,5,4,10,6,4,2,0,0
2022-03-23 09:00:00,1,2,6,5,0,4,6,6,15,14,16,16,11,13,20,18,20,20,18,17,16,0,14,14,9,4,7,4,5,6,7,8,11,11,12,0,9,12,14,15,17,16,15,14,11,11,9,5,4,1,3,2,3,2,0,0
2022-03-23 10:00:00,0,6,8,4,2,6,2,2,8,10,15,17,16,16,16,14,4,12,11,11,10,0,10,12,10,9,8,2,3,0,5,5,8,8,0,5,9,13,11,8,10,10,9,9,10,6,4,2,2,0,3,0,2,1,0,0
2022-03-23 11:00:00,1,4,3,0,2,2,3,2,5,2,8,8,7,5,10,10,8,6,7,0,4,2,2,7,8,1,4,3,2,4,7,6,7,6,8,0,7,8,6,10,9,5,3,4,3,4,3,2,1,0,3,1,5,1,0,0
2022-03-23 12:00:00,1,5,6,7,5,3,2,3,8,10,9,10,10,7,9,9,10,8,10,11,1,10,4,5,3,0,0,2,3,3,5,9,14,13,0,0,12,13,14,11,14,9,7,7,8,8,7,4,3,2,3,4,3,3,0,0
2022-03-23 13:00:00,0,2,3,3,4,2,4,4,6,6,5,11,13,11,9,6,10,12,9,0,0,0,7,6,7,0,5,4,6,7,7,12,14,4,0,11,12,13,13,9,14,12,13,11,10,9,6,3,2,0,3,2,0,1,0,0
2022-03-23 14:00:00,0,1,2,3,6,5,4,5,7,6,4,5,7,13,15,9,8,13,11,4,0,10,7,9,5,1,0,10,11,8,12,12,12,8,13,9,12,12,9,11,11,12,12,11,14,13,8,6,5,4,3,12,10,9,1,0
2022-03-23 15:00:00,1,4,6,31,29,25,28,15,16,13,15,12,11,10,8,7,8,7,7,7,6,6,5,5,3,2,2,6,3,5,9,11,11,13,0,10,15,14,15,14,12,11,10,10,8,6,5,2,3,4,3,4,3,2,1,0
2022-03-23 16:00:00,1,2,7,9,9,6,23,22,21,20,19,15,13,10,20,20,19,17,19,12,9,0,10,12,9,8,1,7,6,8,11,15,16,17,9,18,17,23,21,36,35,30,30,26,31,28,28,7,3,4,5,4,2,3,1,0
2022-03-23 17:00:00,1,5,8,6,9,7,8,7,9,13,15,16,20,20,16,15,16,13,21,17,19,15,17,8,6,5,4,4,4,5,5,10,9,10,8,5,11,18,23,24,26,15,17,19,20,19,25,7,5,2,7,4,3,1,0,0
2022-03-23 18:00:00,2,3,15,18,16,6,8,6,13,12,16,26,27,23,23,22,23,21,33,35,34,31,24,8,7,0,5,6,0,6,6,10,12,0,15,10,16,50,47,48,44,22,23,23,31,37,29,9,7,6,12,9,8,7,2,0
2022-03-23 19:00:00,0,0,3,3,4,4,10,8,15,17,23,19,18,16,13,11,8,8,13,12,10,9,11,6,3,3,4,4,0,0,6,8,6,6,7,0,4,14,13,16,19,16,20,15,13,22,19,10,8,0,9,7,6,6,1,0
2022-03-23 20:00:00,0,1,2,0,1,3,4,6,9,9,11,11,12,14,13,12,11,11,18,16,17,15,15,8,6,7,5,4,0,0,5,7,6,3,4,0,0,11,9,10,12,10,12,10,8,3,7,1,2,0,4,0,6,4,0,0
2022-03-23 21:00:00,0,2,1,3,0,2,9,4,13,4,6,10,8,8,12,12,6,7,9,0,5,0,8,7,5,4,4,3,0,2,8,7,0,7,0,0,6,10,10,12,11,9,10,11,10,10,9,5,4,0,5,3,1,2,1,0
2022-03-23 22:00:00,0,1,1,2,0,2,5,6,15,17,15,15,15,13,14,12,11,11,11,10,0,0,8,5,4,4,3,3,0,0,1,5,7,4,0,6,5,8,10,5,12,10,9,10,9,9,8,4,5,4,7,4,3,1,0,0
2022-03-23 23:00:00,0,0,1,0,0,2,2,0,4,4,4,7,12,8,14,11,3,6,7,0,3,5,5,6,5,0,2,1,0,0,1,2,2,3,0,0,0,8,6,2,3,3,4,4,5,0,4,2,4,3,3,2,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,1,1,0,2,1,2,2,0,2,0,3,5,4,0,2,3,2,0,1,0,0,0,0,0,0,1,1,0,0,2,4,5,0,0,0,6,6,7,8,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,2,1,2,0,0,1,0,2,4,2,2,5,2,9,6,5,5,7,1,0,0,0,1,2,0,0,1,2,2,0,3,4,3,3,0,2,1,2,6,0,7,6,20,19,16,11,6,3,1,0,2,0,1,0,0,0
2022-03-24 06:00:00,1,3,5,1,0,3,1,4,7,16,16,17,16,13,14,15,12,8,5,1,0,4,0,5,4,3,0,2,0,0,3,5,8,9,0,7,8,7,6,0,7,6,6,7,7,5,6,4,2,1,7,2,5,0,0,0
2022-03-24 07:00:00,3,10,10,11,9,6,7,9,25,29,20,30,29,23,22,20,18,20,6,7,6,0,5,4,2,0,1,6,5,0,8,8,16,11,18,16,13,13,15,14,20,21,21,19,34,36,38,30,27,11,16,11,4,3,0,0
2022-03-24 08:00:00,3,9,14,16,10,6,10,12,42,45,38,41,33,34,43,29,21,25,14,11,13,6,10,8,6,2,5,7,12,13,15,18,23,22,23,22,21,13,12,14,16,32,31,25,20,11,11,9,8,4,5,2,1,2,1,0
2022-03-24 09:00:00,1,3,6,2,5,4,4,6,20,18,14,16,18,18,23,18,13,18,14,13,4,9,12,14,13,11,8,4,6,0,7,10,13,12,0,8,0,9,10,12,9,17,16,15,12,8,7,3,3,0,2,0,1,1,0,0
2022-03-24 10:00:00,0,1,4,3,4,3,5,4,4,4,6,7,8,7,15,16,15,14,15,0,14,8,12,15,9,8,6,2,2,0,4,5,9,4,5,4,5,11,10,9,11,8,8,9,7,9,10,6,4,0,2,1,0,2,1,0
2022-03-24 11:00:00,1,4,6,2,5,4,4,3,7,8,8,10,11,11,9,10,11,11,11,5,9,8,8,7,6,3,1,4,4,0,3,7,8,3,8,7,7,10,8,10,9,9,10,10,7,9,8,3,2,0,4,0,3,1,0,0
2022-03-24 12:00:00,0,2,3,3,3,2,3,4,6,6,6,9,7,9,13,14,13,12,12,0,5,9,11,9,4,1,3,3,4,0,8,8,9,10,10,9,9,12,8,8,7,9,10,11,8,7,9,4,1,1,1,0,0,0,0,0
2022-03-24 13:00:00,1,2,4,0,8,2,3,3,9,8,8,10,9,10,10,9,10,9,9,0,7,6,6,5,4,4,3,8,9,10,15,16,14,15,16,0,14,14,15,10,12,10,9,10,10,10,7,4,3,1,4,3,1,2,0,0
2022-03-24 14:00:00,1,2,0,4,3,4,9,4,8,7,10,10,10,9,12,5,9,11,10,8,6,6,4,7,2,3,6,11,12,10,8,12,12,11,0,12,8,12,12,9,13,12,11,10,8,9,7,4,2,0,5,2,1,0,0,0
2022-03-24 15:00:00,1,2,3,4,8,3,10,9,11,13,15,13,13,15,18,17,14,15,15,6,0,14,13,7,5,3,3,9,9,13,20,23,19,8,0,9,21,22,20,18,21,19,8,9,7,7,8,5,4,2,3,13,12,9,1,0
2022-03-24 16:00:00,1,6,11,24,27,26,25,21,27,30,25,22,16,15,14,15,16,12,15,16,15,14,13,10,7,4,6,16,6,16,18,18,16,16,10,0,5,25,24,29,29,29,29,30,24,23,10,4,4,3,8,3,7,7,3,1
2022-03-24 17:00:00,0,3,15,20,16,6,33,31,33,23,17,18,21,20,17,15,16,17,26,25,24,24,22,11,10,4,9,8,0,5,10,8,9,8,0,11,4,27,28,30,30,16,16,26,25,25,23,7,6,3,6,5,3,2,1,0
2022-03-24 18:00:00,1,5,7,8,5,5,8,7,17,16,23,32,31,25,18,19,17,19,35,36,0,34,29,7,5,4,4,6,3,7,4,11,16,18,19,0,18,39,30,32,32,23,23,25,28,45,29,9,11,10,17,15,12,6,2,0
2022-03-24 19:00:00,0,2,5,7,3,9,3,8,10,10,9,11,11,13,14,14,12,13,18,12,9,14,15,10,7,1,5,5,5,6,10,13,11,12,0,7,7,11,13,15,15,16,17,18,16,13,13,5,4,5,15,13,10,8,0,0
2022-03-24 20:00:00,0,1,2,0,1,2,3,2,10,11,11,9,9,9,10,11,10,12,14,12,0,13,11,7,6,4,3,8,0,0,12,6,7,1,1,4,6,6,13,7,10,11,13,12,11,10,9,6,3,1,5,4,2,3,0,0
2022-03-24 21:00:00,1,1,1,1,0,2,1,0,7,7,8,10,10,9,11,9,8,8,9,8,6,5,7,6,0,0,2,4,0,1,6,14,10,0,6,5,13,18,18,17,14,10,12,12,13,12,8,5,4,3,2,1,2,1,1,0
2022-03-24 22:00:00,0,1,0,0,2,2,3,5,15,16,17,18,17,15,15,13,11,11,10,0,0,6,9,8,7,2,5,5,0,0,9,10,8,0,0,6,0,12,9,0,10,11,9,9,8,6,6,3,2,2,3,2,1,1,1,0
2022-03-24 23:00:00,0,0,1,0,0,0,0,0,3,3,5,5,5,2,8,8,7,5,5,0,4,1,3,4,1,2,1,2,0,0,0,0,0,3,0,0,0,1,4,2,6,7,6,5,6,5,3,2,2,0,12,10,7,3,1,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
