Unnamed: 0,1_기점용두동,2_용두사거리,3_부대앞,4_용두2리,5_서오릉길교차로,6_고려분재연구원.금륜사앞,7_서오릉입구,8_시계입구가게앞검문소,9_806의무경찰대.우남아파트,10_수국사입구,11_선정중고등학교,12_선진운수종점,13_구산동주민센터.구산치안센터,14_구산중학교.구산교회,15_시립서북병원세현교회앞,16_서울기독대학교입구,17_우남교통,18_신사동고개.은평지역자활센터,19_응암역신사오거리,20_신진과학기술고교.이마트은평점,21_본서부병원,22_은평세무서,23_은평구청,24_녹번역,25_산골고개,26_홍제역(중).서대문세무서,27_홍제삼거리.인왕산한신휴플러스,28_무악재역,29_안산초등학교,30_독립문역.한성과학고,31_영천시장,32_금화초등학교.서울시교육청,33_서대문역사거리.농협중앙회,34_서울역사박물관.경희궁앞,35_광화문,36_을지로입구역.광교,37_롯데백화점,38_북창동.남대문시장,39_숭례문(가상),40_숭례문,41_서울역버스환승센터,42_경찰청.동북아역사재단,43_서대문경찰서.농협은행.유관순활동터,44_영천시장,45_독립문역.한성과학고,46_무악재역,47_인왕산.홍제원아파트,48_홍제역(중).서대문세무서,49_산골고개,50_녹번역,51_은평구청,52_은평세무서,53_본서부병원,54_신진과학기술고교.이마트은평점,55_응암역신사오거리,56_신사동고개,57_서울기독대학교입구,58_시립서북병원세현교회앞,59_구산중학교.구산교회,60_구산동주민센터.구산치안센터,61_선진운수종점,62_선정중고등학교,63_806의무경찰대.우남아파트,64_시계입구가게앞검문소,65_서오릉입구,66_고려분재연구원.금륜사앞,67_서오릉길교차로,68_용두2리,69_부대앞,70_용두사거리,71_용두동종점
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,1,0,2,0,3,5,3,5,0,9,13,9,4,6,5,4,3,1,0,1,2,4,2,3,2,1,5,6,8,0,9,10,31,30,27,26,24,19,19,23,23,18,19,16,14,25,18,19,25,16,14,14,12,4,0,0,3,2,0,1,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,0,0,0,0,0,0,0,1,2,2,4,5,0,0,10,11,12,15,14,17,20,21,0,1,20,21,20,19,16,13,12,11,8,6,3,2,3,0,2,3,0,6,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,0,0,1,1,0,0,0,0,0,3,5,5,6,7,8,9,11,11,14,14,19,18,14,13,12,13,9,10,11,11,12,13,11,10,9,6,7,11,0,2,11,5,13,14,15,17,13,14,14,13,15,14,15,14,5,5,6,2,2,1,1,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,0,0,0,1,0,0,2,3,4,4,7,10,14,16,18,20,17,21,20,19,19,13,12,14,15,0,0,14,15,6,12,8,7,6,3,2,0,0,3,3,4,7,10,9,8,8,7,9,8,9,10,7,13,13,9,7,6,4,6,5,1,0,4,0,3,0,2,0,0
2022-03-19 07:00:00,0,1,0,1,0,0,1,0,3,3,5,6,7,9,12,17,21,22,21,23,22,23,17,11,9,12,10,0,5,11,11,12,11,6,4,4,1,1,0,1,3,2,3,5,0,4,3,3,3,4,6,7,7,3,8,6,7,7,6,0,9,4,9,8,7,3,0,1,0,0,0
2022-03-19 08:00:00,1,1,1,2,2,2,3,3,6,7,9,11,12,18,24,35,36,36,28,29,34,34,30,23,24,24,25,26,0,27,23,22,21,15,9,6,4,2,0,3,7,5,7,6,5,5,5,8,10,15,15,15,15,14,14,12,10,9,8,6,12,13,14,13,9,8,6,5,3,0,0
2022-03-19 09:00:00,0,2,3,4,2,0,1,0,5,8,8,8,10,15,24,31,42,44,39,45,51,50,45,29,27,27,24,24,26,26,20,18,18,16,15,9,5,5,0,3,7,4,9,10,6,8,7,12,13,17,18,14,12,15,14,13,12,11,11,9,18,19,18,16,12,9,5,4,3,0,0
2022-03-19 10:00:00,1,2,1,4,3,1,0,0,6,9,13,11,12,18,26,27,33,32,27,30,32,33,34,20,16,17,15,17,12,15,19,18,16,15,13,7,3,3,0,3,6,7,10,10,10,8,10,13,14,18,21,23,24,25,25,22,18,13,10,6,12,11,10,9,8,7,4,0,1,0,0
2022-03-19 11:00:00,0,5,2,3,4,5,4,0,7,8,13,13,17,22,24,29,32,33,29,30,30,30,26,25,23,22,21,21,24,24,21,14,18,14,12,8,4,3,0,4,6,7,11,16,17,7,11,12,17,17,20,23,19,24,20,18,18,19,14,10,9,9,4,3,0,3,2,1,0,0,0
2022-03-19 12:00:00,0,1,1,4,5,2,6,3,9,11,13,12,14,17,26,36,41,44,38,39,43,44,35,31,24,29,29,30,15,28,27,23,19,16,13,10,4,4,3,1,10,10,14,13,13,15,14,17,20,20,27,26,29,26,27,26,24,21,20,16,12,9,6,5,4,3,2,1,0,0,0
2022-03-19 13:00:00,1,3,1,1,6,6,7,5,7,9,6,11,12,19,28,31,31,36,27,30,29,28,27,24,22,20,24,24,19,27,27,27,24,21,14,7,8,17,5,6,20,22,14,20,19,17,17,19,21,25,23,20,18,18,31,26,22,20,16,16,19,16,11,8,3,3,3,2,0,0,0
2022-03-19 14:00:00,0,1,2,8,6,11,9,11,15,20,20,20,19,22,26,28,32,35,27,30,36,35,31,20,17,19,20,21,21,21,18,15,15,15,15,11,9,8,0,9,19,25,24,21,19,19,18,19,20,19,22,24,25,18,20,22,21,16,14,12,12,12,11,9,5,4,4,1,1,2,0
2022-03-19 15:00:00,0,4,1,6,7,0,5,0,8,9,10,16,19,23,29,27,30,27,22,25,25,23,23,18,18,26,25,23,10,26,19,19,12,10,10,9,11,13,10,12,22,21,16,16,14,14,14,14,16,21,27,25,22,20,20,17,16,12,9,7,9,8,6,4,4,2,2,1,0,0,0
2022-03-19 16:00:00,1,3,6,7,11,13,15,16,17,12,19,19,17,19,26,27,29,23,20,22,28,30,26,21,18,16,17,17,15,14,14,15,9,12,13,12,13,19,0,20,33,32,34,33,31,30,27,25,26,32,34,31,33,27,23,18,17,13,12,11,10,8,6,5,4,3,2,2,1,0,0
2022-03-19 17:00:00,1,1,2,5,8,10,0,13,9,14,14,16,17,17,25,27,25,27,19,20,21,27,26,12,10,8,6,9,8,9,10,8,10,9,10,7,14,17,0,15,27,29,26,24,25,23,25,27,28,27,29,28,22,24,26,23,19,18,17,15,13,11,9,10,8,5,2,0,0,0,0
2022-03-19 18:00:00,0,2,3,6,7,7,10,0,11,13,14,15,20,20,25,26,14,24,19,21,20,16,16,16,11,9,9,10,4,11,10,8,7,7,6,4,10,12,0,3,21,23,25,25,24,23,24,25,21,31,34,32,31,31,31,31,25,20,15,16,14,11,10,11,7,9,3,0,0,0,0
2022-03-19 19:00:00,0,1,0,1,11,8,12,2,10,11,10,9,10,11,14,16,12,14,14,19,15,13,12,8,8,8,8,9,8,7,6,1,3,4,5,5,6,7,6,7,12,18,20,18,19,19,18,17,18,31,30,27,23,24,39,31,28,24,20,15,14,11,5,0,0,4,3,2,0,0,0
2022-03-19 20:00:00,0,1,2,3,6,14,3,4,6,8,10,15,1,17,16,12,10,12,15,13,9,11,10,9,10,8,2,9,3,6,3,2,4,4,3,5,11,11,0,16,24,21,18,20,19,18,17,17,20,23,24,23,22,22,27,20,19,14,10,7,6,5,3,0,0,2,1,0,0,0,0
2022-03-19 21:00:00,0,1,2,14,22,23,8,12,22,22,18,12,15,12,10,10,11,10,12,15,17,16,6,11,9,9,4,10,0,8,5,1,4,5,4,5,9,13,12,11,22,21,24,23,23,21,24,26,21,36,36,32,31,32,37,32,21,16,13,11,11,10,5,0,1,4,1,0,1,0,0
2022-03-19 22:00:00,0,2,1,1,4,6,0,0,8,7,4,7,7,9,10,9,7,6,9,8,9,10,9,5,1,4,5,4,5,3,3,2,2,0,3,6,10,5,0,6,16,15,16,20,20,19,12,20,28,26,22,20,19,22,32,32,29,17,12,10,6,3,1,0,0,0,0,0,0,0,0
2022-03-19 23:00:00,0,0,0,0,1,0,0,0,0,2,0,4,0,0,7,7,8,9,9,11,9,8,6,4,4,4,0,3,1,2,0,1,1,0,0,0,2,2,0,0,9,11,10,12,11,9,8,9,11,20,21,19,15,12,23,20,17,14,11,7,9,6,2,0,0,3,1,1,0,0,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,3,1,0,0,0,0,0,0,0,2,2,1,2,2,1,4,6,7,10,12,14,8,15,0,8,16,9,0,0,11,0,10,0,5,0,0,0,2,0,1,4,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,0,0,0,0,0,0,0,0,1,3,3,5,3,3,5,7,8,8,8,9,10,11,10,9,9,10,9,0,8,8,8,5,6,4,6,4,2,1,0,3,3,0,7,3,4,8,7,7,7,1,7,7,5,4,3,3,4,2,4,0,3,2,1,0,1,0,0,0,0,0,0
2022-03-20 06:00:00,1,1,0,1,0,1,0,0,3,5,7,4,3,8,10,11,13,14,11,12,13,14,12,10,5,9,8,9,8,9,6,0,9,4,8,1,5,4,0,3,3,1,4,5,3,2,6,5,6,7,6,7,8,4,5,6,5,5,3,4,3,3,3,2,1,0,0,0,0,0,0
2022-03-20 07:00:00,0,2,0,0,3,3,0,2,3,4,6,5,3,7,10,11,15,15,9,10,10,11,13,12,0,11,6,8,7,10,7,6,6,8,7,4,3,1,0,2,1,3,1,4,3,2,0,3,3,6,6,5,4,6,5,4,5,3,4,0,5,5,2,1,4,2,1,1,0,0,0
2022-03-20 08:00:00,1,2,0,1,2,0,0,1,4,8,7,9,14,19,24,29,20,21,19,19,22,26,21,17,16,15,16,15,17,17,16,14,12,8,5,4,3,2,0,1,7,8,3,5,2,0,6,4,5,6,9,12,15,13,13,11,11,12,14,4,13,13,14,13,11,8,6,1,0,0,0
2022-03-20 09:00:00,0,3,0,0,5,1,3,2,9,10,11,12,17,22,24,25,35,35,30,31,27,29,25,19,20,17,18,19,0,19,18,17,16,14,12,9,2,1,0,0,7,7,13,15,13,11,12,12,11,12,12,17,17,13,15,8,14,17,16,9,20,21,18,16,17,11,4,3,2,1,0
2022-03-20 10:00:00,0,2,3,0,2,1,3,2,7,10,10,12,17,21,24,28,31,34,27,27,28,31,29,24,23,20,11,13,19,17,16,15,13,8,9,6,2,1,0,0,9,12,13,10,10,6,7,12,13,13,14,12,13,11,15,14,11,9,6,6,12,14,12,4,8,6,4,1,5,0,0
2022-03-20 11:00:00,1,2,2,2,5,0,7,0,3,11,12,11,15,16,17,21,23,26,22,25,26,26,21,20,16,19,19,13,21,21,19,15,16,12,10,5,3,4,1,5,6,5,8,8,12,8,12,14,16,16,14,17,18,14,16,14,15,15,14,14,12,12,10,9,8,7,6,5,4,0,0
2022-03-20 12:00:00,0,1,1,1,4,7,9,8,9,11,13,14,17,21,26,25,28,31,23,24,21,21,26,20,23,28,30,29,32,32,32,21,23,20,19,13,5,5,2,6,12,13,14,13,14,8,11,18,22,20,22,20,18,15,21,24,24,16,18,19,17,17,15,16,12,8,4,1,0,0,0
2022-03-20 13:00:00,0,2,3,6,7,15,15,7,10,11,13,13,19,23,27,28,32,30,26,22,24,29,26,21,20,22,27,28,28,27,21,20,18,16,17,15,8,10,0,5,16,17,15,18,20,20,20,26,29,29,24,24,24,20,22,19,17,16,13,10,13,13,12,10,6,5,4,3,0,0,0
2022-03-20 14:00:00,1,2,3,5,11,10,14,13,17,20,19,22,23,27,30,30,33,37,25,28,29,25,20,16,16,20,19,24,12,17,24,17,20,18,19,13,11,11,5,13,15,16,19,18,18,18,17,21,28,21,21,16,16,18,24,17,17,17,14,12,14,11,10,9,6,3,1,1,0,0,0
2022-03-20 15:00:00,1,2,4,3,12,14,20,21,24,23,22,23,22,24,28,29,32,37,30,37,33,26,20,18,17,16,16,17,16,18,16,17,15,13,12,13,10,10,7,11,16,18,26,28,29,28,26,30,32,31,35,34,30,21,26,24,24,19,17,10,11,10,9,8,7,5,4,2,1,0,0
2022-03-20 16:00:00,1,3,2,10,6,14,20,25,25,31,30,26,16,23,31,29,26,27,21,26,23,24,18,18,18,17,17,11,13,10,11,9,8,10,11,9,11,12,1,13,20,21,24,26,16,28,29,23,21,28,23,26,25,22,24,20,20,13,10,9,11,8,5,9,6,4,3,0,2,1,0
2022-03-20 17:00:00,1,3,6,7,13,14,15,8,14,15,17,15,14,17,19,22,25,25,22,23,24,26,21,23,19,13,14,15,0,12,12,13,11,11,18,18,20,24,23,23,31,29,30,27,25,23,28,33,32,34,33,32,27,27,35,22,20,14,13,11,12,9,7,5,0,3,0,5,2,1,0
2022-03-20 18:00:00,1,5,4,5,12,9,20,14,21,19,16,18,18,20,19,15,20,18,11,17,18,17,15,14,13,10,9,8,8,8,9,8,6,8,8,6,16,18,17,19,28,29,27,26,22,23,24,24,25,24,28,24,24,28,31,25,20,12,11,10,10,5,4,0,2,0,2,1,0,0,0
2022-03-20 19:00:00,0,2,1,5,10,11,0,0,10,0,8,11,12,11,10,11,14,10,15,15,17,16,14,8,9,13,11,12,5,10,7,9,7,8,5,6,17,18,15,22,31,29,29,34,33,32,25,27,26,24,27,27,25,25,30,25,23,16,16,13,11,9,4,3,1,0,2,1,0,0,0
2022-03-20 20:00:00,0,1,1,6,19,21,8,9,4,10,9,19,9,10,7,6,9,9,9,14,18,10,9,7,9,12,12,11,0,8,5,2,3,2,2,2,9,11,0,10,20,22,22,21,24,23,21,22,21,27,29,27,26,22,33,29,20,14,10,7,6,4,1,2,0,3,0,0,0,0,0
2022-03-20 21:00:00,0,5,2,6,11,15,0,17,9,18,15,15,14,13,14,13,12,11,12,11,10,8,7,7,5,4,3,0,0,4,3,4,2,1,3,5,7,7,0,4,23,23,22,23,19,21,17,15,18,21,23,20,22,24,35,31,16,11,7,7,4,5,4,0,0,0,2,1,0,0,0
2022-03-20 22:00:00,0,3,0,2,3,0,0,0,12,11,10,6,2,6,9,8,6,7,6,9,13,10,7,8,6,4,0,2,1,1,0,2,2,0,4,5,8,8,0,9,17,16,16,11,16,18,14,12,10,13,14,16,15,13,23,20,20,10,7,5,5,3,2,0,0,1,0,0,0,0,0
2022-03-20 23:00:00,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,3,0,5,7,7,6,5,5,0,6,3,3,3,0,2,2,1,0,0,1,3,3,0,0,4,5,10,9,11,9,9,1,13,13,15,17,15,17,18,29,23,18,14,12,10,9,5,1,0,0,0,0,2,0,0,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,1,2,0,0,0,0,0,0,3,5,9,13,14,20,23,26,30,31,35,39,44,46,47,47,46,50,30,22,32,46,32,31,22,19,17,10,16,13,12,13,15,14,13,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,0,1,1,1,1,0,0,0,2,4,5,8,10,12,17,19,22,22,24,26,23,20,22,21,22,21,18,19,18,17,16,15,13,15,12,9,8,7,4,4,13,8,9,10,7,5,21,16,15,8,15,11,13,12,10,7,5,4,3,2,2,1,0,1,0,0,0,0,0,0,0
2022-03-21 06:00:00,0,1,2,1,2,1,0,0,5,11,13,15,16,20,27,32,41,39,38,32,35,36,33,22,27,28,29,18,25,28,29,26,22,21,12,8,3,2,0,3,8,5,6,9,8,8,5,8,8,8,9,11,12,11,12,13,14,12,12,5,10,6,3,2,0,5,3,2,1,0,0
2022-03-21 07:00:00,1,3,3,4,1,0,5,3,11,21,27,30,34,41,38,44,54,52,45,51,54,57,48,51,42,38,41,43,44,43,37,30,23,19,15,10,6,4,2,2,12,11,12,15,13,13,12,12,13,18,20,29,36,34,37,36,41,41,33,32,26,7,3,0,3,5,5,2,1,0,0
2022-03-21 08:00:00,2,4,6,5,5,2,0,6,10,17,20,24,30,39,54,57,60,54,38,44,54,57,57,59,57,63,65,66,65,66,59,52,42,31,27,16,6,4,2,1,33,21,9,14,15,13,11,17,24,31,32,34,35,31,33,30,28,16,11,24,20,14,11,10,6,12,8,6,4,1,0
2022-03-21 09:00:00,1,3,2,2,3,0,2,3,5,9,11,11,16,24,34,42,48,49,47,48,47,43,42,36,35,41,42,28,44,42,39,33,31,24,19,12,9,4,3,3,9,6,7,9,7,8,8,10,10,14,21,20,21,22,20,17,14,12,9,8,17,7,15,0,12,9,4,1,0,1,0
2022-03-21 10:00:00,1,1,2,3,2,3,0,0,6,7,10,11,10,14,30,32,38,42,37,39,33,31,29,26,24,32,31,28,32,31,27,25,23,22,15,9,5,2,0,3,8,6,10,16,16,10,9,12,18,17,19,18,18,17,18,18,18,9,8,7,8,7,6,4,3,4,2,1,1,0,0
2022-03-21 11:00:00,0,3,2,1,3,0,3,3,6,8,11,10,12,17,20,25,28,30,23,26,28,26,23,21,17,15,15,16,9,15,14,12,16,14,11,10,3,5,0,4,12,13,12,16,17,18,16,18,19,20,22,21,23,20,19,16,16,12,12,11,13,12,12,11,7,3,5,2,1,0,0
2022-03-21 12:00:00,1,2,2,3,2,2,3,3,4,5,5,6,7,11,11,12,15,17,18,24,27,25,23,20,19,22,14,10,11,22,20,18,16,17,12,9,6,11,0,7,16,18,21,22,21,18,18,11,17,16,16,15,12,11,16,13,15,11,8,9,9,13,14,13,9,3,2,1,0,0,0
2022-03-21 13:00:00,0,2,3,5,6,7,0,6,8,9,8,12,13,19,25,29,33,35,30,32,26,26,26,25,22,20,17,14,18,19,16,13,11,10,6,7,7,8,4,7,12,13,17,23,22,18,13,18,19,17,21,22,24,24,31,25,20,15,12,12,13,10,7,3,6,4,3,1,1,0,0
2022-03-21 14:00:00,2,2,3,4,8,6,9,9,11,16,19,14,13,18,21,21,25,27,35,39,35,36,30,20,18,17,10,13,16,18,18,13,14,12,9,9,11,10,0,11,18,20,19,22,21,21,22,28,19,27,29,27,24,25,30,26,17,13,12,8,7,7,5,0,4,3,3,2,1,0,0
2022-03-21 15:00:00,1,2,3,6,7,9,11,3,12,12,13,16,17,27,26,25,26,28,26,31,27,27,18,15,15,19,20,9,18,7,14,13,11,11,10,9,13,16,0,18,26,28,30,36,39,39,39,40,38,34,35,35,31,32,32,24,22,20,16,13,11,10,9,4,2,3,7,6,4,2,0
2022-03-21 16:00:00,3,3,5,7,9,6,7,0,9,24,42,41,40,39,42,46,48,46,32,31,31,33,25,24,15,16,15,16,17,16,15,15,15,16,12,9,12,20,6,21,21,25,43,52,50,48,40,40,39,39,40,36,32,29,32,29,25,18,13,10,11,7,4,2,0,0,3,1,1,0,0
2022-03-21 17:00:00,2,2,4,8,9,9,5,7,9,11,19,22,22,23,28,32,32,35,26,25,30,31,25,21,20,18,14,22,12,20,13,10,8,13,14,15,15,25,24,29,39,38,50,55,55,42,42,39,41,49,50,45,43,36,39,32,25,17,17,16,15,11,7,6,6,4,5,4,2,0,0
2022-03-21 18:00:00,1,4,7,8,11,12,13,0,15,16,17,12,13,16,19,19,20,16,22,24,22,21,26,18,18,17,21,23,8,23,18,16,13,15,17,18,18,24,23,24,38,50,54,58,57,54,50,60,55,61,62,65,63,49,63,55,45,29,26,23,25,17,5,0,3,3,2,0,1,0,0
2022-03-21 19:00:00,2,2,3,1,2,4,0,5,3,8,8,8,11,12,11,12,13,14,30,25,20,16,14,10,5,7,6,4,5,5,5,4,7,8,10,12,16,16,0,15,27,29,38,38,35,45,44,43,42,49,48,45,41,39,52,40,32,22,20,16,13,7,3,2,2,2,1,2,1,0,0
2022-03-21 20:00:00,0,2,1,1,4,11,13,12,5,1,7,10,10,15,17,14,13,13,16,14,15,14,18,14,12,6,7,6,5,5,4,2,3,4,5,4,11,14,0,15,23,25,28,29,29,29,30,32,33,36,34,33,29,31,46,39,29,21,15,13,10,5,4,1,0,1,0,0,0,0,0
2022-03-21 21:00:00,0,2,1,9,17,18,0,16,17,18,17,9,8,7,10,10,11,8,9,9,14,13,10,11,11,7,7,5,2,7,5,3,5,3,5,6,5,8,0,9,18,18,22,23,20,19,18,15,22,21,20,19,18,16,24,23,20,15,8,6,6,4,3,4,3,2,1,2,1,0,0
2022-03-21 22:00:00,0,1,2,5,6,9,0,2,1,10,5,10,9,12,15,15,14,13,17,21,21,19,16,14,10,12,13,12,11,9,6,4,5,4,5,6,7,13,0,17,21,21,24,25,24,23,22,20,15,22,21,20,18,18,23,19,16,15,8,6,5,2,1,0,0,0,0,0,0,0,0
2022-03-21 23:00:00,0,0,0,1,0,0,0,0,0,2,0,3,4,5,6,9,2,1,9,10,0,10,5,3,4,2,3,3,0,4,3,0,1,0,1,2,3,7,0,4,14,11,16,17,17,16,15,13,16,15,15,10,14,14,22,19,14,10,6,6,7,5,1,0,0,0,0,0,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,2,1,1,1,0,0,0,0,2,3,7,10,12,16,20,24,27,28,32,35,30,36,37,36,36,37,29,36,34,29,24,22,18,17,10,13,10,11,9,9,13,14,16,18,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,1,1,1,0,0,0,0,2,4,6,6,5,8,12,15,17,18,19,21,22,24,22,18,18,25,27,16,9,23,22,14,16,15,12,11,9,11,10,1,7,10,12,14,8,6,17,17,14,13,12,13,11,10,9,6,8,6,7,6,4,0,3,2,0,0,1,0,0,0,0
2022-03-22 06:00:00,0,1,2,2,0,3,0,0,5,11,13,13,16,21,25,32,39,42,32,33,36,41,35,25,24,31,32,12,20,32,31,29,15,12,11,6,2,2,0,4,9,8,8,11,11,10,8,7,8,8,6,9,10,11,12,11,10,9,9,9,9,7,10,2,8,6,7,6,4,1,0
2022-03-22 07:00:00,2,3,2,0,1,2,2,0,9,19,19,19,22,34,46,55,63,55,46,52,55,55,57,52,48,48,44,45,46,44,42,35,28,22,17,10,6,3,2,3,17,12,11,14,13,14,14,13,15,14,20,27,31,33,27,25,27,31,35,38,32,6,3,5,2,4,3,1,0,0,0
2022-03-22 08:00:00,1,3,5,4,0,0,0,3,12,18,23,27,31,32,41,50,57,53,50,52,54,56,55,61,56,54,54,56,58,58,53,43,36,28,21,13,8,6,5,3,43,19,8,19,18,15,15,14,17,24,27,38,40,36,28,26,27,23,22,18,18,15,12,11,11,8,7,6,3,1,0
2022-03-22 09:00:00,3,3,4,5,2,0,2,4,6,11,12,16,19,26,33,36,37,39,37,49,49,44,37,30,28,34,36,40,40,38,34,32,27,23,15,12,8,5,3,1,13,7,9,10,9,10,11,14,13,15,20,20,18,16,15,15,11,11,10,10,13,12,11,10,9,8,7,3,0,0,0
2022-03-22 10:00:00,0,1,2,1,3,0,2,0,6,9,10,10,14,16,18,25,29,30,25,25,27,29,27,20,18,19,21,23,28,28,25,23,16,17,15,11,5,4,3,2,12,10,10,11,12,11,12,12,14,12,19,23,20,19,16,12,11,8,7,4,9,5,8,7,3,1,2,0,1,0,0
2022-03-22 11:00:00,1,1,2,0,3,0,0,1,4,8,10,10,12,12,18,18,21,27,29,25,25,25,23,18,17,16,12,14,13,16,15,13,17,16,14,12,6,6,5,7,11,13,16,17,18,17,14,11,10,16,10,16,12,12,15,12,11,10,11,11,14,13,14,11,7,5,4,1,0,0,0
