Unnamed: 0,1_양천공영차고지,2_신정숲속마을아파트.댓골마을입구,3_서서울생활과학고.궁동도서관,4_예림디자인고.오류고.서울공연예술고,5_수궁119안전센터,6_수궁동주민센터,7_금강수목원아파트,8_오남중학교,9_천왕역2번출구,10_천왕이펜하우스3단지입구,11_천왕이펜하우스4단지,12_천왕이펜하우스6단지,13_구로우체국.이펜하우스5단지후문,14_연지타운2단지,15_천왕역4번출구,16_오류2동주민센터,17_오류2동새마을금고,18_씨티월드,19_오류동역,20_오류1동주민센터.오류문화센터,21_경인중학교.개봉사거리,22_개봉역.한마을아파트,23_동양미래대학.구로성심병원,24_구일역.제일제당,25_신도림동.구로역,26_신도림역,27_문래동남성아파트,28_남부지방법원등기국.구로세무서(에이스하이테크시티),29_경방타임스퀘어.신세계백화점,30_김안과병원,31_당산동진로아파트,32_양남동로타리,33_양평1동주민센터,34_관악고등학교,35_오목교역.청학스포츠타운,36_현대아이파크아파트,37_목동중학교.서울출입국.외국인청,38_목동8단지.한전,39_양천구청.양천보건소,40_양천문화회관.양천일자리센터,41_목동10단지상가,42_신트리공원,43_신트리아파트,44_정랑고개.양천벤처타운,45_금옥중.금옥여고.백암고등학교,46_신정현대아파트.서부트럭터미널,47_양천공영차고지
2022-03-05 04:00:00,0,0,0,1,0,0,0,1,1,2,3,4,0,9,11,10,0,9,8,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,0,0,1,3,1,0,0,0,0,1,2,0,5,3,1,0,6,6,7,9,9,7,8,7,4,0,3,2,4,5,3,2,0,2,1,1,0,0,0,2,1,2,0,0,1,0
2022-03-05 06:00:00,2,0,0,3,0,2,2,3,3,4,5,4,2,5,8,9,6,9,9,10,11,10,10,7,9,7,2,8,4,2,3,0,0,3,1,2,1,0,0,0,0,2,1,0,0,0,0
2022-03-05 07:00:00,1,2,0,1,2,0,2,1,3,2,3,10,9,12,13,13,14,16,16,18,19,13,12,0,10,6,5,3,3,3,4,2,3,5,3,4,3,0,2,2,0,0,2,1,1,0,0
2022-03-05 08:00:00,3,2,0,3,4,3,4,4,2,3,4,12,9,10,11,12,15,13,12,13,12,10,20,19,16,12,11,10,8,7,7,9,10,9,11,8,4,5,3,2,0,0,3,2,1,0,0
2022-03-05 09:00:00,3,2,1,4,6,7,6,4,6,10,9,16,17,20,23,23,26,23,24,26,23,22,21,23,21,14,13,12,9,10,8,8,9,10,13,13,12,10,10,10,9,8,5,4,1,0,0
2022-03-05 10:00:00,2,0,0,3,3,1,2,1,1,2,5,10,11,13,16,16,19,17,16,15,17,16,16,15,13,11,9,8,10,9,11,11,10,11,11,12,8,8,7,5,7,6,5,4,3,2,0
2022-03-05 11:00:00,2,2,7,6,6,7,7,8,8,4,4,11,13,14,17,17,21,19,16,17,21,21,21,20,21,18,0,20,16,17,16,15,16,17,21,20,15,14,13,13,13,11,7,4,3,2,0
2022-03-05 12:00:00,2,0,0,2,0,3,4,3,4,4,5,9,11,16,16,17,20,20,24,28,24,25,24,25,25,17,15,11,9,11,11,6,13,14,12,13,14,16,12,12,11,11,6,5,2,0,0
2022-03-05 13:00:00,2,2,0,3,7,8,7,6,11,9,12,18,14,17,22,23,24,29,28,31,23,22,20,0,16,13,9,10,11,18,16,16,13,19,21,11,22,21,18,16,19,18,17,18,7,2,0
2022-03-05 14:00:00,2,2,0,2,3,3,4,2,11,9,6,11,19,23,22,24,26,27,27,24,25,28,25,23,26,19,17,8,10,15,15,14,13,11,17,16,17,12,16,14,13,12,7,4,2,1,0
2022-03-05 15:00:00,2,0,2,5,6,7,6,6,6,3,5,7,5,6,15,13,11,13,13,13,18,18,22,13,20,21,22,19,15,20,22,15,18,20,16,15,15,15,12,14,11,13,10,9,4,1,0
2022-03-05 16:00:00,3,2,0,4,6,12,8,10,11,10,9,11,6,9,10,11,14,13,14,22,24,21,23,23,23,22,0,21,8,7,8,8,7,9,24,23,23,23,22,18,16,14,9,8,5,1,0
2022-03-05 17:00:00,2,3,0,4,5,5,5,3,7,4,8,7,9,8,12,11,14,11,10,11,11,10,11,11,10,10,9,10,21,20,20,18,20,22,25,26,24,26,23,22,19,16,9,7,2,1,0
2022-03-05 18:00:00,4,0,0,3,5,6,6,5,7,4,5,9,10,8,10,8,9,12,11,12,14,13,12,8,11,8,6,7,20,19,20,18,16,15,25,26,16,27,24,22,19,18,13,8,6,2,0
2022-03-05 19:00:00,1,2,1,2,2,2,0,0,11,11,7,3,0,4,8,9,6,6,4,8,8,7,6,6,9,8,0,6,10,10,7,11,6,8,18,19,20,21,24,24,22,20,13,9,4,2,0
2022-03-05 20:00:00,2,0,0,3,4,6,5,4,9,8,6,3,0,5,4,5,6,4,5,5,5,4,3,0,4,4,4,5,11,14,11,10,12,14,23,24,4,25,23,19,14,10,5,3,0,0,0
2022-03-05 21:00:00,2,3,0,3,5,6,7,5,3,2,1,1,0,2,4,4,6,6,4,3,4,4,3,0,2,4,5,2,12,13,12,11,10,11,24,23,22,20,19,18,17,16,11,5,3,2,0
2022-03-05 22:00:00,4,0,0,2,4,1,2,3,8,7,5,1,2,1,1,3,1,0,2,4,3,1,6,0,6,4,5,1,12,14,12,9,10,9,15,16,17,18,22,20,20,18,11,10,6,1,0
2022-03-05 23:00:00,0,0,0,0,0,0,0,0,11,9,8,2,3,0,0,2,0,2,2,3,1,0,0,0,0,3,0,3,10,10,8,2,9,10,15,14,0,14,13,12,10,9,8,5,3,2,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,0,0,0,0,0,0,0,2,1,2,0,4,5,0,4,8,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,1,0,0,2,0,1,1,2,2,2,3,5,0,6,3,0,3,4,5,0,5,4,9,1,7,6,4,5,3,4,2,2,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0
2022-03-06 06:00:00,1,0,0,2,1,2,2,2,0,1,1,3,0,4,1,5,0,4,3,0,3,2,3,0,2,1,0,0,0,2,0,0,1,0,1,1,2,0,0,1,2,0,0,0,1,0,0
2022-03-06 07:00:00,1,0,0,0,0,0,1,0,2,3,4,6,2,5,2,0,4,5,6,8,6,6,4,7,7,5,2,3,2,1,3,0,0,1,1,2,0,2,2,0,3,0,2,0,1,0,0
2022-03-06 08:00:00,1,0,0,4,4,3,0,1,6,2,4,6,4,6,7,6,6,7,7,6,8,8,9,9,9,5,0,4,2,2,5,6,0,7,9,8,7,5,0,3,3,0,0,2,0,1,0
2022-03-06 09:00:00,2,1,0,4,6,8,9,8,3,3,3,8,7,8,9,10,12,13,14,14,17,17,19,20,19,16,9,14,5,5,7,5,4,7,7,9,6,5,4,3,4,2,3,1,0,1,0
2022-03-06 10:00:00,2,2,0,5,3,8,9,7,4,5,5,9,0,11,10,9,12,12,11,12,11,10,13,0,15,14,0,13,6,4,2,3,2,5,7,7,8,7,4,2,1,0,0,0,0,0,0
2022-03-06 11:00:00,2,0,0,4,1,4,3,1,0,3,2,6,9,10,11,11,16,19,18,22,22,21,19,18,17,15,14,5,6,5,3,4,5,5,5,4,6,4,6,7,9,0,6,5,1,1,0
2022-03-06 12:00:00,4,3,2,5,4,6,5,3,5,6,7,11,7,12,12,11,14,15,16,18,20,24,18,11,20,15,7,14,13,7,8,6,8,8,7,5,6,7,8,10,10,13,11,10,3,0,0
2022-03-06 13:00:00,2,2,0,4,4,5,4,6,5,5,3,10,9,16,19,18,17,23,23,22,20,19,18,16,15,13,14,14,12,11,12,12,13,11,14,13,11,0,8,11,13,8,6,5,1,1,0
2022-03-06 14:00:00,2,1,0,2,2,5,2,0,4,9,9,11,13,13,18,12,11,15,14,16,19,21,18,19,18,11,9,2,7,10,7,9,5,7,10,13,12,9,11,9,8,7,5,6,2,1,0
2022-03-06 15:00:00,2,1,0,4,5,5,4,3,8,8,6,5,6,7,9,9,10,14,12,15,13,17,18,18,15,10,8,9,11,9,8,8,10,6,11,9,12,13,9,11,8,9,8,5,1,0,0
2022-03-06 16:00:00,4,0,0,7,2,1,6,0,8,6,7,9,7,12,12,10,12,13,11,13,16,19,16,19,19,15,12,9,10,12,13,12,8,11,13,14,13,11,8,7,10,11,9,7,3,5,0
2022-03-06 17:00:00,5,0,4,2,3,4,3,4,9,8,8,6,0,7,6,0,9,10,10,9,7,8,8,6,11,9,0,4,8,13,12,10,12,10,13,15,14,12,13,11,11,9,7,4,2,0,0
2022-03-06 18:00:00,3,0,0,4,3,4,4,3,5,3,4,4,7,6,4,5,6,4,5,7,10,8,6,5,8,7,0,7,15,18,9,16,14,13,16,14,16,16,15,14,16,14,13,12,3,1,0
2022-03-06 19:00:00,1,0,0,2,1,2,1,0,11,7,4,2,3,5,6,4,5,4,1,2,5,6,5,0,4,5,0,1,10,13,11,10,0,9,11,9,7,8,10,8,10,10,8,6,4,1,0
2022-03-06 20:00:00,2,1,0,0,1,2,0,2,6,3,4,2,3,0,3,4,5,1,5,7,2,5,2,0,3,3,0,1,8,7,5,9,8,7,12,11,12,12,13,13,15,12,10,8,7,0,0
2022-03-06 21:00:00,3,2,0,2,2,4,1,0,6,5,4,1,0,1,2,3,2,1,4,5,4,5,4,0,0,3,4,5,11,7,0,8,7,8,13,11,12,12,13,16,12,15,11,10,7,2,0
2022-03-06 22:00:00,2,0,1,2,2,3,1,3,3,2,0,2,0,0,2,2,0,3,2,0,1,4,2,3,1,4,3,0,10,10,11,12,11,11,18,16,16,15,13,12,12,9,7,8,5,2,0
2022-03-06 23:00:00,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,1,1,0,0,8,9,8,7,7,8,10,12,11,9,10,7,9,11,8,3,7,2,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,0,0,0,3,4,0,0,5,2,7,9,15,0,17,20,22,0,24,25,0,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,0,0,0,1,1,0,3,0,0,1,3,5,0,8,11,7,12,15,15,15,9,24,22,19,17,12,11,6,6,6,2,3,4,4,5,4,3,2,0,0,3,2,3,0,1,0,0
2022-03-07 06:00:00,3,0,2,3,4,5,8,9,6,6,7,14,16,20,20,21,24,16,18,21,23,26,17,16,19,9,4,4,5,4,3,0,2,4,6,9,10,12,11,13,4,2,3,1,1,0,0
2022-03-07 07:00:00,12,5,11,4,4,6,13,11,7,9,14,31,32,46,44,46,51,52,53,53,52,45,49,33,39,22,21,13,14,14,15,12,9,8,9,13,14,19,19,19,23,24,25,22,2,4,0
2022-03-07 08:00:00,3,1,2,9,13,17,21,12,14,9,14,38,42,49,30,33,33,34,34,36,55,56,53,48,49,32,28,24,30,26,23,16,15,13,20,18,16,13,10,9,10,9,7,3,4,3,0
2022-03-07 09:00:00,1,0,2,10,11,12,13,11,4,7,12,18,20,21,26,26,35,26,23,23,24,26,28,27,23,19,17,18,19,14,10,7,5,6,10,8,7,6,4,1,4,3,3,3,2,1,0
2022-03-07 10:00:00,2,1,1,6,4,5,6,4,4,5,7,13,8,14,14,15,21,18,10,8,12,11,16,16,15,14,11,9,12,13,12,10,10,10,12,11,10,9,9,4,9,7,6,4,1,0,0
2022-03-07 11:00:00,2,0,2,4,5,3,4,3,5,3,6,9,10,11,13,14,13,11,15,13,14,15,17,18,12,13,13,2,9,9,8,11,7,9,14,13,11,11,10,9,8,6,4,1,0,0,0
2022-03-07 12:00:00,1,0,0,2,5,7,8,4,6,4,5,10,7,13,14,16,14,13,11,12,12,12,12,13,11,8,9,7,6,5,4,5,6,7,7,8,5,6,5,6,4,0,5,3,1,0,0
2022-03-07 13:00:00,2,3,2,6,5,18,17,15,14,6,7,10,6,10,10,12,12,10,10,10,11,10,10,9,7,9,2,7,9,12,13,8,9,11,12,10,9,8,10,10,9,6,4,2,2,0,0
2022-03-07 14:00:00,8,0,0,3,7,50,49,45,34,25,19,16,15,13,15,19,18,13,11,12,12,12,13,13,12,8,7,8,8,9,8,11,10,11,15,13,14,12,10,9,4,5,8,4,0,3,0
2022-03-07 15:00:00,3,2,23,23,24,24,15,23,17,12,11,10,8,0,13,9,13,8,6,9,10,9,8,11,12,9,7,6,6,8,8,7,10,9,14,16,14,10,10,10,7,6,5,4,1,0,0
2022-03-07 16:00:00,3,0,3,44,25,43,42,39,28,27,20,20,19,16,17,18,20,17,16,17,14,14,15,20,22,12,11,10,10,15,15,15,14,17,18,19,19,17,16,19,13,16,10,8,4,2,0
2022-03-07 17:00:00,1,3,2,6,7,8,9,8,11,8,7,6,9,13,16,15,7,12,9,11,11,12,13,18,16,11,11,12,12,13,12,13,14,19,27,22,19,18,19,18,18,16,13,12,7,3,0
2022-03-07 18:00:00,6,0,0,9,12,13,14,12,22,15,8,8,11,14,17,17,19,16,15,16,17,16,15,18,16,10,11,11,19,21,20,22,22,25,37,32,30,29,27,26,25,19,15,12,5,1,0
2022-03-07 19:00:00,2,0,0,4,1,0,3,1,31,25,20,13,14,15,16,11,12,7,6,2,7,5,2,7,9,7,8,7,18,18,10,16,15,16,26,23,26,27,28,24,22,17,11,7,4,2,1
2022-03-07 20:00:00,4,3,0,2,3,4,3,2,8,6,6,4,0,3,5,4,6,4,5,3,2,4,6,4,7,3,2,3,9,13,12,11,5,9,13,14,13,11,14,13,19,10,11,10,6,2,0
2022-03-07 21:00:00,1,0,0,2,3,4,0,0,10,8,5,4,7,3,8,3,7,6,4,3,7,4,5,9,8,1,5,3,11,8,12,13,12,11,16,14,13,17,22,21,19,18,14,11,5,1,0
2022-03-07 22:00:00,4,0,3,3,4,5,0,4,11,9,5,3,1,2,4,3,4,3,4,3,2,4,2,3,3,5,4,4,9,17,14,13,11,11,16,16,17,18,23,22,19,15,11,9,4,0,0
2022-03-07 23:00:00,0,1,0,0,1,0,0,0,1,0,0,1,0,2,3,3,0,0,3,0,0,1,4,0,0,4,0,5,6,7,6,4,4,6,10,9,8,10,14,12,14,11,9,6,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,0,0,5,6,0,0,6,0,9,10,16,17,20,23,25,0,27,0,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,0,1,0,0,3,4,2,2,3,7,8,8,9,0,10,11,9,0,15,29,28,13,23,18,16,9,8,6,4,2,0,0,5,0,3,1,0,0,0,0,2,0,0,0,0
2022-03-08 06:00:00,2,2,0,3,5,3,6,7,5,3,9,15,18,25,26,31,36,23,27,28,29,28,27,6,14,7,6,4,4,4,5,2,3,3,4,5,3,2,0,4,7,4,4,3,3,2,0
2022-03-08 07:00:00,13,14,8,5,6,9,10,7,7,9,14,24,26,43,45,47,49,47,48,51,48,45,57,50,43,24,21,21,12,11,11,8,6,9,12,14,14,17,19,19,20,22,22,21,4,4,0
2022-03-08 08:00:00,5,6,10,9,15,16,18,11,8,11,14,22,24,29,30,32,34,35,37,40,52,48,51,55,49,40,36,27,38,31,29,19,15,15,24,20,11,10,9,9,10,8,8,2,5,4,0
2022-03-08 09:00:00,1,1,0,6,8,9,9,7,5,7,6,13,10,19,20,21,23,34,32,32,31,30,32,31,23,17,16,21,17,18,12,8,7,8,9,8,7,8,9,7,6,6,7,7,2,1,0
2022-03-08 10:00:00,2,0,1,7,8,2,3,7,6,6,6,11,11,14,16,14,17,13,10,13,11,11,10,15,11,7,7,8,6,7,6,5,3,2,7,4,6,5,4,3,0,3,1,0,1,0,0
2022-03-08 11:00:00,0,0,0,2,1,3,4,2,1,1,2,4,5,6,8,8,10,10,12,14,13,14,14,16,15,10,5,11,5,10,9,8,8,9,8,10,7,6,6,5,4,4,3,2,1,0,0
2022-03-08 12:00:00,1,0,0,2,4,5,4,3,5,5,4,11,8,14,15,13,13,14,10,15,8,12,11,10,10,9,0,10,10,10,8,8,9,11,12,8,10,9,10,8,9,6,4,2,1,0,0
2022-03-08 13:00:00,2,1,0,3,4,6,5,4,5,4,4,10,12,14,19,11,21,18,17,18,15,14,11,15,15,10,10,9,12,12,13,15,14,15,14,13,12,0,13,11,8,6,6,5,3,1,0
2022-03-08 14:00:00,6,0,1,2,3,41,40,3,37,31,24,22,23,12,11,10,12,13,12,12,11,5,8,10,8,7,6,7,8,9,8,7,9,7,11,9,7,6,7,11,10,8,5,4,2,0,0
2022-03-08 15:00:00,7,7,2,6,8,9,8,8,8,7,6,15,11,18,15,18,18,17,13,15,18,17,15,16,15,8,4,6,9,9,11,7,11,10,13,15,14,12,13,12,11,7,7,6,5,0,0
2022-03-08 16:00:00,3,1,20,42,44,43,39,38,30,19,16,10,11,10,13,12,13,10,11,10,11,9,11,11,11,11,0,12,10,10,11,12,13,16,22,21,24,22,22,21,18,15,9,3,3,0,0
2022-03-08 17:00:00,3,2,4,13,12,11,12,11,16,12,9,11,13,17,21,21,22,18,16,14,16,16,21,24,29,11,9,12,18,23,25,23,19,21,30,22,19,18,17,17,16,14,11,8,5,1,0
2022-03-08 18:00:00,3,4,5,6,6,10,11,3,19,15,14,7,9,13,16,18,17,16,13,13,14,11,12,25,20,8,7,9,22,22,21,19,19,18,27,26,26,26,23,20,23,23,20,16,7,4,0
2022-03-08 19:00:00,3,4,0,6,7,9,11,9,16,8,6,4,7,9,16,15,6,14,8,7,7,9,10,11,6,7,3,8,11,13,13,12,13,19,29,25,26,25,26,24,24,24,16,14,11,2,0
2022-03-08 20:00:00,3,0,0,2,3,5,4,5,7,4,4,4,0,1,4,1,3,3,4,3,0,6,5,4,3,4,2,2,9,10,9,9,8,9,17,18,19,18,17,15,17,15,12,10,4,0,0
2022-03-08 21:00:00,3,1,0,4,5,3,4,0,6,5,5,6,0,3,7,4,6,3,5,6,5,5,4,4,5,7,0,8,11,13,14,14,13,15,21,21,16,18,19,17,13,10,9,7,5,2,0
2022-03-08 22:00:00,3,0,0,4,2,2,0,1,19,13,5,4,1,6,2,7,7,7,2,7,7,4,5,3,3,5,7,6,9,12,15,13,10,7,14,14,13,17,19,20,20,18,14,10,5,2,0
2022-03-08 23:00:00,0,0,0,1,2,0,0,1,2,0,1,1,1,0,2,0,0,1,0,0,0,1,0,2,3,3,0,4,10,10,9,8,7,11,16,15,5,9,16,14,9,11,6,3,3,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,0,0,0,0,0,0,0,0,3,5,6,0,2,8,9,0,9,8,0,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,0,0,0,1,0,0,1,0,1,2,0,2,3,0,5,6,7,4,6,8,5,6,7,6,0,7,5,4,5,3,4,0,2,3,0,1,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,0,0,3,4,4,0,3,1,4,0,2,2,2,3,4,5,6,6,4,5,6,9,8,7,5,2,4,2,3,4,3,2,0,3,0,2,0,1,1,0,2,1,1,0,1,0
2022-03-09 07:00:00,1,0,0,2,3,0,2,2,2,3,2,5,5,5,3,5,8,9,12,16,7,9,8,8,7,2,1,3,1,2,0,1,0,2,2,3,0,0,1,0,0,1,0,0,0,0,0
2022-03-09 08:00:00,4,0,0,4,5,4,3,4,2,3,4,8,6,12,14,13,15,12,9,13,15,15,14,14,14,7,6,2,9,8,6,3,4,4,7,8,6,4,3,0,0,2,0,0,1,0,0
2022-03-09 09:00:00,0,2,0,4,6,5,0,0,0,1,4,9,3,15,15,17,19,17,17,21,16,15,20,21,22,12,11,9,6,7,4,3,4,6,6,7,5,5,4,5,4,1,2,2,2,1,0
2022-03-09 10:00:00,2,0,1,1,2,3,4,4,2,3,4,11,10,11,10,9,13,13,19,16,18,19,20,18,18,9,10,9,7,6,4,3,3,5,5,3,2,4,7,5,0,0,4,3,3,0,0
2022-03-09 11:00:00,3,0,0,2,3,5,5,3,5,5,6,14,15,19,21,20,18,18,17,19,17,18,19,18,17,11,6,8,6,7,9,6,8,9,12,9,9,9,7,6,6,5,5,4,3,0,0
2022-03-09 12:00:00,2,4,1,5,6,3,5,3,4,4,6,8,9,10,13,12,12,15,18,20,20,23,23,22,26,15,13,14,19,19,17,15,13,10,9,6,0,6,7,9,10,9,7,4,3,1,0
2022-03-09 13:00:00,1,2,0,4,6,7,8,6,4,6,9,7,0,16,17,18,17,15,18,20,24,22,23,26,23,16,17,14,8,8,7,5,6,6,7,10,9,10,10,10,12,7,7,6,1,1,0
2022-03-09 14:00:00,2,1,0,1,2,3,1,1,7,4,8,7,9,12,12,14,16,16,18,21,22,19,20,23,22,12,11,8,12,13,11,11,12,13,12,12,11,12,10,12,7,10,7,5,2,1,0
2022-03-09 15:00:00,3,4,1,6,7,0,1,4,4,3,9,15,16,17,17,8,18,17,20,23,26,23,20,20,19,18,11,17,15,18,17,16,14,9,11,11,13,8,14,10,10,8,6,8,4,1,0
2022-03-09 16:00:00,1,3,1,0,4,6,5,4,5,4,6,13,14,18,18,19,22,21,18,17,18,13,21,14,22,12,14,14,20,20,21,19,17,17,23,16,14,18,15,13,12,11,7,2,0,0,0
2022-03-09 17:00:00,4,4,4,3,6,6,3,5,9,8,9,10,8,12,13,12,13,11,11,13,10,15,14,14,11,8,12,7,9,13,15,14,12,15,22,19,21,23,23,22,19,16,12,8,5,1,0
2022-03-09 18:00:00,3,0,0,2,3,4,0,0,8,6,5,5,3,7,7,6,7,6,8,12,9,12,8,9,8,7,7,8,15,10,14,15,14,12,17,16,14,12,15,17,15,13,11,6,4,2,0
2022-03-09 19:00:00,0,0,0,2,4,0,5,0,8,4,3,4,5,5,4,3,5,4,6,4,5,5,3,0,4,6,5,4,16,17,16,15,14,14,17,19,14,19,17,17,16,14,7,6,5,0,0
2022-03-09 20:00:00,1,0,0,2,2,2,2,0,3,1,3,4,0,6,6,6,5,5,5,3,6,5,1,6,2,2,2,2,9,13,6,5,7,5,19,21,22,22,21,17,13,11,10,8,5,2,0
2022-03-09 21:00:00,3,0,0,4,4,3,4,0,4,3,1,2,2,3,4,0,3,3,3,3,3,6,5,4,3,5,0,1,10,9,7,8,15,12,15,18,21,21,19,20,16,14,10,7,4,2,0
2022-03-09 22:00:00,3,0,1,2,0,4,0,3,4,3,3,2,1,0,3,2,2,3,5,1,6,2,5,5,4,4,0,3,9,10,11,10,11,12,16,1,18,17,18,19,18,16,10,8,4,1,0
2022-03-09 23:00:00,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3,5,0,4,5,4,0,6,6,4,5,4,3,3,2,3,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,3,4,0,0,5,6,11,4,16,0,19,20,0,21,23,23,24,29,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,0,0,1,1,2,4,1,3,3,4,6,0,6,7,9,11,12,13,9,14,11,24,10,19,17,2,11,8,5,6,3,3,2,4,3,2,1,0,0,0,0,1,0,0,1,0
2022-03-10 06:00:00,2,0,0,3,3,0,4,3,4,5,11,12,15,20,21,15,24,14,18,21,25,24,23,17,16,6,4,5,5,4,1,0,3,7,2,3,2,5,2,6,4,3,5,2,3,4,0
2022-03-10 07:00:00,9,8,5,4,5,6,9,9,6,8,12,28,29,42,42,43,47,48,48,51,47,52,43,33,33,20,13,12,11,10,12,10,6,7,9,12,14,18,17,16,18,21,20,20,2,1,0
