Unnamed: 0,1_선진운수종점,2_구산사거리,3_역촌중앙시장,4_구산역1번출구,5_대조동주민센터,6_연신내역.로데오거리,7_선일하이츠빌라,8_세명컴퓨터고등학교,9_은진초교입구.은뜨락도서관,10_은평구민체육센터앞,11_신도초중교입구.한국고전번역원,12_은평경찰서,13_연신초등학교.연신내성당,14_북한산대창센시티아파트,15_불광중학교,16_북한산수자인아파트,17_수리초등학교입구,18_불광1치안센터.독바위역,19_불광1동공동주차장앞,20_불광대호아파트,21_불광초등학교,22_불광역3호선.서울혁신파크,23_한전성서지사.북한산푸르지오,24_녹번역,25_홍은동동부센트레빌,26_산골고개,27_홍은현대아파트,28_정원여중.스위스그랜드호텔,29_동신병원,30_서대문구청.서대문구의회,31_서대문자연사박물관입구,32_한성화교중고교.서대문소방서,33_연희3거리,34_연희교차로,35_서대문우체국,36_연세대학교앞,37_연세로.스타광장,38_현대백화점,39_동교동삼거리연희동방면,40_연희동대우아파트,41_연희교차로,42_연희3거리,43_한성화교중고교.서대문소방서,44_서대문자연사박물관입구,45_서대문구청.보건소.구의회,46_서대문구보건소별관,47_정원여중,48_홍은현대아파트.스위스그랜드호텔,49_홍은사거리.북한산더샵아파트앞,50_산골고개,51_녹번동대림JR아파트앞,52_녹번역,53_한전성서지사.북한산푸르지오,54_불광역3호선.서울혁신파크,55_불광역9번출구.불광초등학교,56_불광롯데캐슬아파트,57_불광대호아파트,58_불광1동공동주차장앞,59_불광1치안센터.독바위역,60_수리초등학교입구,61_북한산수자인아파트,62_불광중학교,63_북한산대창센시티아파트,64_연신초등학교,65_은평경찰서,66_신도초중교입구.한국고전번역원,67_은평구민체육센터앞,68_은진초교입구.은뜨락도서관,69_박석고개,70_신한은행갈현지점,71_연신내역.로데오거리,72_은평연세병원,73_구산역4번출구,74_역촌중앙시장,75_구산사거리,76_선진운수종점
2022-03-18 23:00:00,1,0,0,1,2,5,4,0,2,4,5,6,0,4,0,4,3,3,2,3,3,4,5,5,2,0,3,5,0,6,3,0,2,5,1,7,0,16,29,31,34,35,34,35,10,28,26,25,21,19,17,17,13,11,19,16,12,9,10,8,7,5,5,4,3,3,4,2,3,2,13,14,13,8,9,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,1,0,0,1,2,2,1,3,0,0,0,5,4,0,5,6,7,8,0,9,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,4,0,5,6,5,3,3,2,1,1,1,0,2,5,8,6,5,6,5,6,4,8,17,18,20,22,21,22,21,20,5,19,18,20,13,2,2,0,3,4,1,5,0,7,0,2,6,8,6,0,6,6,8,6,4,4,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,3,0,3,7,4,4,6,0,5,1,6,6,3,6,2,5,6,11,12,10,7,7,8,9,0,4,6,9,8,7,4,3,3,1,3,0,0,2,1,2,4,1,2,0,1,3,5,3,4,5,4,2,3,4,3,1,2,2,1,0,0,1,0,1,0,2,0,2,1,0,1,0,1,0,0,0
2022-03-19 07:00:00,4,5,5,7,8,5,4,4,5,0,4,5,5,6,8,6,8,8,9,8,6,8,4,7,8,11,8,9,10,9,8,8,7,6,3,5,5,3,4,3,5,6,0,6,7,6,5,2,4,4,3,3,1,3,2,2,0,4,3,1,2,2,2,0,0,4,3,4,5,3,5,4,2,1,0,0
2022-03-19 08:00:00,9,10,13,12,9,8,9,8,6,4,3,2,3,8,11,11,11,14,15,16,12,14,11,16,17,15,14,18,17,16,15,13,11,10,9,2,2,1,4,5,5,4,4,4,6,9,11,11,10,9,9,7,7,5,4,2,3,4,5,4,2,4,5,3,3,5,6,4,5,4,10,9,6,3,0,0
2022-03-19 09:00:00,12,14,13,13,12,12,13,17,7,18,3,3,5,8,11,10,14,16,16,18,12,12,13,17,10,18,17,16,14,14,13,11,10,9,8,4,4,3,7,6,6,5,4,6,5,6,7,9,8,4,8,8,8,7,9,10,5,12,10,10,9,8,9,9,9,7,7,6,6,5,8,6,5,2,1,0
2022-03-19 10:00:00,7,8,11,9,8,7,7,5,7,2,8,9,5,10,14,15,20,23,25,23,19,16,17,17,18,22,21,23,23,22,21,19,12,11,9,3,3,4,7,5,7,7,8,7,7,6,7,8,9,7,6,6,5,4,7,8,7,7,6,7,9,6,8,4,7,7,10,15,8,11,9,7,5,3,1,0
2022-03-19 11:00:00,9,12,18,19,18,7,6,5,5,3,4,6,6,12,17,16,18,22,21,20,12,13,15,16,17,17,14,16,13,9,16,16,12,13,13,4,4,3,9,11,13,13,12,12,11,12,3,15,7,6,8,8,4,7,5,6,6,7,9,10,4,7,7,8,7,17,18,19,20,13,15,13,8,7,2,0
2022-03-19 12:00:00,6,5,7,10,20,10,8,10,6,6,13,15,14,15,16,16,16,20,21,19,12,16,17,16,13,18,18,18,17,20,22,23,16,16,14,7,7,6,9,11,13,13,16,14,15,17,17,18,19,18,17,13,15,13,12,9,11,11,8,8,7,7,3,6,6,7,8,9,9,7,12,10,8,6,4,0
2022-03-19 13:00:00,5,5,10,14,16,14,13,13,10,10,8,8,9,10,13,12,11,14,15,16,10,17,18,22,24,25,24,27,26,25,25,24,17,20,19,13,13,8,11,12,19,20,18,17,15,15,13,13,14,12,15,20,20,14,16,16,17,18,19,17,15,10,13,7,12,11,12,10,9,6,10,8,6,6,3,0
2022-03-19 14:00:00,6,8,11,13,9,8,6,8,10,11,8,8,4,4,8,9,6,9,10,11,10,14,8,17,18,19,18,20,16,21,18,24,22,18,13,7,7,13,14,15,16,12,14,15,16,16,12,17,13,10,12,13,13,12,17,12,16,15,7,14,16,14,12,10,7,5,7,12,11,5,12,7,11,4,3,0
2022-03-19 15:00:00,5,5,9,8,10,9,7,6,8,7,13,8,14,15,15,17,17,17,18,17,13,22,20,21,20,27,25,24,20,23,22,21,18,16,16,10,10,11,16,19,20,23,17,16,13,13,10,14,19,19,16,14,12,9,8,7,12,11,9,12,11,9,7,8,5,27,30,28,26,23,19,15,11,7,6,0
2022-03-19 16:00:00,7,8,11,13,13,5,4,4,7,6,6,7,8,8,12,11,12,13,13,12,10,16,15,19,18,20,21,20,11,17,19,20,14,16,8,10,10,10,15,17,15,19,20,23,25,24,25,24,21,19,20,18,18,17,20,17,11,10,8,8,5,5,7,8,2,8,9,8,7,7,13,12,9,4,2,0
2022-03-19 17:00:00,4,4,6,7,8,12,7,5,11,3,6,6,7,8,9,9,8,9,6,12,11,14,16,19,18,19,19,19,17,15,17,21,12,13,11,9,9,10,14,15,20,20,21,22,20,20,19,17,18,18,16,16,14,13,16,18,21,18,17,17,15,14,12,12,11,11,12,11,8,6,13,12,10,8,8,4
2022-03-19 18:00:00,7,8,10,11,14,15,10,11,16,14,10,8,10,12,16,7,14,9,8,8,5,9,10,12,10,11,14,18,21,22,24,23,17,18,17,7,7,14,22,27,31,33,30,25,23,22,23,23,20,21,20,16,13,12,19,10,17,17,14,8,6,9,0,7,8,8,9,9,10,8,14,10,9,6,3,0
2022-03-19 19:00:00,4,6,7,6,9,13,12,12,14,11,10,12,12,10,12,12,8,7,6,7,6,6,5,7,6,12,5,12,11,3,9,7,7,4,6,4,4,6,10,14,13,15,14,13,16,16,18,16,13,12,10,11,10,15,18,15,13,12,14,14,13,12,10,8,7,7,7,6,7,1,15,14,13,11,9,0
2022-03-19 20:00:00,3,3,4,6,8,9,7,5,5,3,9,12,2,4,7,10,11,10,11,10,7,7,7,7,3,8,5,7,5,4,6,3,7,8,6,3,3,5,9,13,19,14,21,13,20,17,12,16,10,15,9,8,7,5,14,7,17,14,13,11,10,9,5,3,0,24,0,3,6,23,17,16,9,6,5,0
2022-03-19 21:00:00,7,1,6,8,13,18,17,16,16,14,13,11,8,8,7,9,3,8,6,2,5,5,0,6,5,6,3,8,10,5,6,10,12,11,8,4,4,13,20,23,24,24,22,21,25,25,23,12,18,18,17,16,12,8,9,8,8,8,9,9,8,5,4,3,1,4,1,4,1,3,9,8,6,5,3,0
2022-03-19 22:00:00,2,0,0,4,5,12,6,5,10,6,2,0,0,4,5,2,6,7,0,2,6,6,7,9,7,7,6,6,4,3,4,2,4,3,2,4,4,13,25,27,28,28,26,19,29,26,26,26,25,24,20,14,14,12,15,14,13,11,12,10,9,8,8,7,5,5,2,4,3,3,14,12,6,5,3,0
2022-03-19 23:00:00,1,0,0,3,0,7,2,3,4,6,0,6,0,7,10,0,9,8,6,0,3,2,0,5,5,0,4,2,2,0,3,3,1,0,2,5,5,14,22,26,31,20,30,19,13,18,29,27,25,23,15,21,14,14,12,5,11,9,8,10,9,2,8,5,4,3,2,1,3,0,17,16,15,11,8,0
2022-03-20 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 04:00:00,1,0,0,0,0,1,0,3,4,0,0,0,5,0,3,5,6,0,0,0,5,4,5,6,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-20 05:00:00,6,0,8,11,9,3,1,4,2,0,1,0,0,2,3,4,4,5,6,5,4,5,3,4,4,3,5,3,9,3,0,2,9,1,8,2,0,3,3,4,5,3,3,7,0,7,3,5,6,5,6,7,0,5,2,3,0,0,4,0,5,0,4,0,0,0,3,0,0,2,0,0,0,0,0,0
2022-03-20 06:00:00,2,2,2,2,1,2,0,0,1,1,2,0,0,4,2,3,3,5,6,5,5,4,3,0,0,6,5,5,3,3,4,0,3,2,1,4,0,3,4,3,3,4,2,3,5,4,0,4,4,3,1,2,3,2,0,3,2,0,2,0,0,2,0,0,0,1,0,0,0,0,3,1,0,2,1,0
2022-03-20 07:00:00,2,4,4,6,3,2,1,0,1,2,3,5,7,5,7,8,10,12,12,13,6,6,7,8,4,9,0,9,8,2,8,2,4,4,3,2,0,1,3,3,4,2,4,3,2,4,1,2,5,1,3,2,2,3,2,0,0,1,3,2,0,3,0,0,2,0,3,2,0,0,2,0,0,0,0,0
2022-03-20 08:00:00,7,8,9,11,8,3,3,3,0,2,3,3,4,6,7,6,9,13,11,11,13,11,13,13,15,16,13,16,15,13,12,14,13,12,9,4,0,3,6,6,9,1,3,4,6,5,6,5,5,2,0,5,3,6,5,5,3,4,5,6,5,7,5,4,6,7,6,7,6,5,6,4,3,1,0,0
2022-03-20 09:00:00,7,10,13,10,9,5,4,2,2,3,4,5,2,7,10,11,14,18,20,26,14,12,14,15,14,14,14,15,16,14,13,13,12,11,11,6,0,1,4,7,6,0,5,6,3,9,10,9,11,11,10,10,10,7,6,6,5,8,4,4,0,4,5,5,4,7,8,9,6,7,8,6,0,2,1,0
2022-03-20 10:00:00,5,7,8,10,8,3,4,4,2,4,5,7,9,11,12,13,8,18,18,21,18,18,19,21,22,24,22,20,19,18,19,10,14,12,11,4,1,3,13,3,12,0,2,12,9,8,11,7,12,7,8,6,7,8,7,6,10,10,11,10,9,9,9,7,4,6,5,7,3,7,8,6,6,4,3,0
2022-03-20 11:00:00,9,10,8,11,10,4,2,5,4,4,5,6,3,7,7,7,8,11,16,17,10,7,8,12,13,14,13,14,13,15,15,14,13,12,11,5,4,5,10,14,13,11,13,12,10,7,7,8,6,8,6,7,8,7,8,7,4,5,6,6,0,7,5,4,3,11,10,11,13,12,12,10,5,4,3,0
2022-03-20 12:00:00,7,11,12,13,14,8,9,10,14,7,13,14,12,15,17,15,11,13,13,15,11,13,12,13,14,18,19,20,25,26,29,27,21,19,16,11,0,6,13,18,15,13,12,13,14,11,12,13,13,13,10,10,12,11,10,6,9,5,8,7,4,3,5,3,6,7,8,6,9,6,12,8,4,3,2,0
2022-03-20 13:00:00,7,8,8,14,12,11,10,6,7,6,7,9,6,8,9,12,12,16,18,17,13,18,19,23,19,29,27,28,29,30,31,32,25,13,22,6,0,7,12,16,18,12,17,16,14,15,16,13,15,14,8,10,9,9,15,11,9,15,14,13,4,12,13,12,11,11,13,12,11,7,11,8,5,3,2,0
2022-03-20 14:00:00,5,6,7,12,9,9,8,11,10,5,4,13,14,16,19,19,18,17,18,18,18,18,19,22,21,23,22,23,22,20,22,20,20,18,17,9,0,10,14,17,20,18,0,21,18,20,20,19,17,15,12,17,16,14,11,9,11,10,8,12,11,11,8,7,8,8,5,7,9,7,9,7,3,0,1,0
2022-03-20 15:00:00,7,8,9,13,13,8,7,4,11,9,8,11,0,12,17,16,18,17,17,17,17,16,17,18,17,15,17,18,18,23,24,23,16,16,13,6,4,13,16,20,20,17,12,21,21,21,13,22,20,19,18,15,16,15,18,7,8,17,16,17,16,14,11,10,9,8,7,4,5,3,9,6,6,4,3,0
2022-03-20 16:00:00,6,7,8,15,17,12,13,11,6,9,10,10,0,13,14,14,12,14,16,16,10,11,13,13,15,16,16,16,17,20,18,17,18,16,15,11,1,9,16,18,12,20,21,18,19,19,19,18,19,18,17,16,14,14,15,16,18,18,14,17,15,13,11,4,8,9,5,10,11,12,15,12,11,7,6,0
2022-03-20 17:00:00,4,5,8,8,11,11,10,10,7,8,6,12,11,13,15,14,15,14,13,14,12,16,15,15,8,11,17,17,15,17,16,17,15,16,13,6,0,9,13,15,17,17,16,17,18,20,21,21,18,17,16,14,12,11,15,16,14,13,15,15,14,9,7,6,4,6,2,3,5,4,13,12,10,8,3,0
2022-03-20 18:00:00,6,2,7,8,9,8,10,9,10,9,10,11,7,12,13,0,11,10,8,8,5,8,9,9,10,11,10,10,11,12,17,16,16,14,9,7,6,13,18,20,26,29,31,12,35,38,37,38,34,32,28,22,20,20,17,15,1,14,14,13,11,9,3,8,7,8,10,10,8,9,15,11,10,7,6,0
2022-03-20 19:00:00,6,4,6,7,10,10,9,2,10,9,6,7,5,9,10,9,8,9,11,12,9,6,5,4,5,6,5,9,3,8,0,8,8,12,10,9,0,15,16,19,20,24,26,27,25,25,17,23,21,22,24,18,17,13,15,15,15,13,9,8,7,4,5,4,4,8,6,2,5,4,10,11,7,5,2,0
2022-03-20 20:00:00,2,3,3,5,8,9,5,4,6,10,3,7,11,8,6,5,4,5,5,7,7,8,11,10,5,9,8,6,7,6,7,5,3,2,2,4,3,8,12,16,17,21,18,9,17,19,8,18,17,12,15,14,11,12,17,15,13,14,12,11,9,8,6,5,4,3,9,8,7,2,12,11,10,7,5,0
2022-03-20 21:00:00,5,2,0,4,5,9,7,6,5,7,6,6,7,8,1,7,6,8,4,3,2,9,10,11,10,9,9,8,6,8,6,5,4,6,7,6,0,12,18,23,21,22,24,25,25,26,25,19,23,21,18,13,15,12,17,8,15,13,10,8,7,6,5,4,2,2,0,3,2,3,12,11,10,6,9,0
2022-03-20 22:00:00,2,2,3,5,0,8,9,9,5,8,5,4,6,1,0,3,3,0,3,3,2,5,4,4,2,6,5,4,4,3,3,2,1,2,3,5,7,10,19,22,24,25,23,24,21,24,22,18,20,20,19,15,12,8,9,7,8,6,7,8,7,7,6,3,2,4,1,3,2,2,7,7,5,4,4,0
2022-03-20 23:00:00,0,0,0,1,0,6,5,4,0,0,5,0,0,5,6,7,6,3,0,4,4,3,3,3,0,2,1,7,3,4,3,2,6,5,4,5,12,18,25,26,27,30,9,11,8,31,20,28,26,23,22,17,16,14,11,3,5,9,8,8,5,4,7,0,5,4,2,3,4,4,10,6,8,6,5,0
2022-03-21 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 04:00:00,3,0,0,3,0,3,4,3,1,4,5,6,5,6,7,0,9,10,12,14,12,17,18,19,19,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-21 05:00:00,6,7,9,8,9,8,7,4,1,0,1,1,2,3,5,6,8,9,10,10,7,14,16,17,6,17,13,20,18,17,18,5,14,12,14,3,3,5,9,9,9,3,7,2,5,4,4,7,5,4,0,3,6,5,3,2,0,3,5,6,7,7,0,6,5,6,3,2,0,0,4,0,2,0,1,0
2022-03-21 06:00:00,7,8,8,11,10,3,0,4,2,2,5,4,4,10,12,7,6,9,10,10,10,13,15,16,18,8,12,15,15,16,19,18,15,11,13,6,2,2,3,5,6,5,5,6,5,6,7,7,7,5,3,3,3,4,4,3,2,4,2,4,0,3,2,3,4,7,5,6,1,7,8,3,2,1,1,0
2022-03-21 07:00:00,23,34,41,41,37,21,18,11,10,9,7,8,7,20,25,20,22,28,33,34,24,18,17,25,26,28,26,28,28,28,34,35,28,27,26,16,9,2,7,9,10,12,8,11,12,16,18,22,22,17,16,11,13,13,11,13,18,23,24,24,22,24,29,28,27,30,31,23,22,0,24,19,13,12,11,8
2022-03-21 08:00:00,23,28,25,28,26,15,16,15,11,10,7,8,10,16,23,20,24,31,34,35,34,35,38,39,40,41,28,40,29,23,24,21,17,16,15,14,4,4,20,22,21,23,21,12,13,12,14,16,14,12,13,10,13,12,10,15,22,23,25,23,22,13,11,7,8,10,11,13,14,8,19,17,13,9,4,0
2022-03-21 09:00:00,4,6,7,9,8,2,3,3,3,1,4,6,0,5,7,7,8,11,10,15,16,25,27,31,32,34,35,36,33,31,27,26,18,15,14,12,8,8,7,9,9,12,11,12,12,14,15,14,15,14,7,7,6,4,8,9,7,9,9,7,4,7,5,4,5,11,9,9,9,8,7,6,4,2,1,0
2022-03-21 10:00:00,4,6,5,10,8,6,7,7,3,6,7,6,5,7,9,7,9,10,10,13,12,11,13,15,16,17,18,15,17,18,22,21,18,13,16,8,7,6,7,8,8,9,7,9,10,6,5,7,9,8,14,10,8,6,7,7,7,7,6,8,6,5,4,3,3,3,4,5,5,4,7,5,2,2,1,0
2022-03-21 11:00:00,3,6,5,5,4,4,1,3,3,6,7,8,7,9,10,11,12,19,22,22,13,11,8,12,14,14,15,20,20,20,19,18,11,13,6,6,4,3,6,8,10,7,6,10,9,9,9,10,11,12,10,12,10,11,8,8,5,7,4,6,5,0,6,6,0,6,7,5,4,2,4,4,5,3,3,0
2022-03-21 12:00:00,6,7,5,5,6,5,5,6,8,3,8,8,6,7,9,10,13,13,14,14,11,14,13,16,15,17,18,18,18,16,14,12,14,13,13,13,8,8,10,11,15,16,14,11,13,12,12,12,12,9,9,8,9,7,7,8,9,8,7,7,6,5,5,1,7,6,2,6,7,6,11,7,6,6,4,0
2022-03-21 13:00:00,5,3,4,10,10,6,6,2,4,3,4,6,3,8,12,11,7,13,15,13,10,11,10,13,14,15,14,16,15,16,15,17,16,19,14,13,8,12,12,5,14,10,15,14,15,16,24,27,23,17,16,14,14,14,13,17,15,13,11,12,9,6,6,5,6,6,6,5,7,4,11,5,8,7,4,0
2022-03-21 14:00:00,6,5,5,7,5,6,6,6,7,5,8,10,9,11,27,27,26,26,27,18,12,12,13,11,12,15,15,14,11,12,11,10,9,12,8,8,7,9,13,16,17,19,17,18,16,17,18,20,18,17,16,14,13,13,16,15,10,13,10,9,6,5,3,4,4,16,4,17,16,5,11,9,9,6,4,0
2022-03-21 15:00:00,7,8,11,17,16,14,8,13,27,26,24,22,18,16,18,18,17,18,16,14,10,11,11,10,11,12,12,13,13,14,11,12,11,9,9,7,8,11,15,20,19,23,25,15,21,23,10,26,19,18,16,14,12,13,12,12,10,11,10,8,8,9,4,7,7,6,7,4,8,6,12,10,5,3,3,0
2022-03-21 16:00:00,20,14,18,24,22,22,21,23,22,15,23,26,16,26,26,26,20,15,18,16,11,17,22,34,33,34,32,34,30,25,21,18,13,16,17,13,17,17,17,19,25,25,23,28,32,34,20,34,32,30,27,22,18,18,19,14,18,15,12,15,7,14,12,11,10,13,11,9,12,11,20,19,17,15,9,0
2022-03-21 17:00:00,11,5,12,11,10,11,10,11,10,9,10,10,9,11,10,10,9,9,5,10,9,15,17,20,22,23,21,21,18,19,20,21,16,15,12,17,13,18,18,21,28,28,27,27,26,27,19,28,24,24,24,20,19,14,20,21,19,17,14,14,11,9,8,7,4,8,6,7,4,4,16,14,10,9,6,0
2022-03-21 18:00:00,9,12,13,16,16,14,14,13,13,12,13,13,10,11,11,13,10,9,10,9,7,13,12,16,16,15,13,17,19,18,15,19,13,16,13,14,13,15,34,35,33,31,33,35,44,47,46,41,45,41,38,30,27,21,26,26,20,16,13,14,12,10,8,8,8,7,9,9,8,7,24,26,22,18,14,0
2022-03-21 19:00:00,2,1,3,8,11,14,13,9,9,8,7,9,10,10,9,9,8,7,4,9,6,11,7,13,9,11,14,13,10,11,5,14,10,6,9,7,14,14,20,22,25,30,31,29,29,28,29,27,21,23,20,20,14,18,34,35,32,26,16,17,14,13,11,10,9,7,6,8,7,4,31,30,34,27,18,0
2022-03-21 20:00:00,3,3,5,14,12,9,9,6,7,6,7,8,7,7,8,7,6,8,10,8,6,6,5,7,5,8,6,8,6,7,6,7,5,4,4,5,8,9,16,15,24,25,24,24,25,25,22,26,23,21,18,14,13,18,24,23,22,21,17,17,15,13,9,7,4,5,8,8,5,6,16,14,13,12,12,0
2022-03-21 21:00:00,6,1,3,9,10,13,13,11,11,7,8,8,7,9,3,1,5,4,5,5,5,8,9,6,6,9,6,7,5,8,7,7,6,8,6,5,10,18,21,18,21,23,20,18,19,17,15,15,16,16,12,15,11,11,17,15,16,10,12,11,10,11,9,8,6,3,4,4,5,4,10,9,9,8,6,0
2022-03-21 22:00:00,1,5,8,14,30,30,28,29,28,26,17,15,4,14,6,11,9,7,7,7,6,5,2,11,10,9,8,4,6,1,6,5,3,4,2,6,13,16,28,29,32,35,33,33,32,27,25,27,27,23,22,16,14,12,15,13,12,10,11,10,6,10,8,7,4,3,1,2,0,0,10,10,7,6,5,0
2022-03-21 23:00:00,0,0,1,2,2,6,6,5,5,0,0,5,0,5,5,4,4,5,0,3,1,4,3,5,5,4,3,2,3,0,2,3,0,2,0,3,6,9,19,25,29,28,26,24,21,18,18,15,12,11,9,8,5,6,14,13,11,10,8,7,5,4,2,3,2,1,0,3,2,0,9,4,9,8,3,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,0,0,3,1,2,3,4,6,7,0,2,8,9,7,11,12,13,15,18,16,19,21,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,4,3,6,6,7,6,2,5,3,1,5,5,7,9,10,7,8,7,6,10,11,13,10,13,21,24,22,24,24,21,23,20,20,17,16,4,6,1,7,8,2,9,8,11,9,0,0,11,9,9,7,6,5,4,0,4,1,0,5,5,6,0,7,6,5,0,4,3,2,0,0,0,0,0,0,0
