Unnamed: 0,1_진관공영차고지,2_동산동능모퉁이.한국지역난방공사,3_삼송주유소앞,4_삼송역,5_세수동,6_명현학교,7_고양중학교,8_고양동산초등학교,9_동산마을22단지,10_스타필드고양,11_창릉동주민센터.용사촌입구,12_큰골입구,13_동산동능모퉁이.한국지역난방공사,14_은평뉴타운10단지,15_구파발역입구,16_박석고개.신도고등학교,17_세명컴퓨터고등학교,18_연신내역.연서시장,19_동명여고.천주교불광동성당,20_불광역3.6호선,21_불광역3호선.서울혁신파크,22_한전성서지사.북한산푸르지오,23_녹번역,24_산골고개,25_홍제역(중).서대문세무서,26_홍제삼거리.인왕산한신휴플러스,27_무악재역,28_안산초등학교,29_독립문역.한성과학고,30_영천시장,31_금화초등학교.서울시교육청,32_서대문역사거리.농협중앙회,33_서울역사박물관.경희궁앞,34_광화문,35_을지로입구역.광교,36_롯데백화점,37_신세계앞,38_남대문시장.회현역,39_경찰청.동북아역사재단,40_서대문경찰서.농협은행.유관순활동터,41_영천시장,42_독립문역.한성과학고,43_무악재역,44_인왕산.홍제원아파트,45_홍제역(중).서대문세무서,46_산골고개,47_녹번역,48_한전성서지사.북한산푸르지오,49_불광역3호선.서울혁신파크,50_불광역3.6호선,51_동명여고.천주교불광동성당,52_연신내역.연서시장,53_세명컴퓨터고등학교,54_박석고개.신도고등학교,55_구파발역입구,56_은평뉴타운10단지,57_동산동능모퉁이.한국지역난방공사,58_창릉동주민센터.용사촌입구,59_스타필드고양,60_동산마을22단지,61_고양동산초등학교,62_고양중학교,63_명현학교,64_세수동,65_삼송역,66_삼송주유소,67_진관공영차고지,66_힐스테이트삼송역,67_삼송주유소,68_진관공영차고지,3_삼송테크노밸리,6_삼송마을16.17단지,11_용사촌입구,58_용사촌입구.밥할머니공원앞,63_삼송마을20단지,67_삼송테크노밸리
2022-04-10 03:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-10 04:00:00,1,1,,4,1,,3,4,6,5,,4,0,5,6,1,9,11,0,9,7,0,0,6,4,5,0,0,4,5,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2022-04-10 05:00:00,2,0,,1,0,,4,1,5,9,,2,0,0,9,0,3,9,5,8,0,7,2,0,8,0,3,4,5,0,0,4,2,1,1,0,0,2,1,0,3,0,0,0,5,2,6,0,4,4,3,2,0,0,1,0,0,,0,0,1,0,,0,0,,,0.0,,0.0,0.0,1.0,10.0,1.0,0.0,0.0
2022-04-10 06:00:00,0,0,,2,0,,2,3,5,1,,0,0,1,0,6,9,8,3,0,7,8,7,6,4,0,1,5,4,4,3,3,2,0,2,1,0,1,1,0,3,2,0,0,3,4,5,7,3,5,5,4,3,2,1,5,3,,1,0,0,0,,0,1,,,0.0,,0.0,0.0,1.0,0.0,3.0,0.0,0.0
2022-04-10 07:00:00,1,0,,2,0,,3,6,7,6,,8,0,0,4,6,7,5,4,4,4,5,4,5,5,5,0,0,6,4,4,3,0,2,1,0,1,0,2,3,3,4,3,1,0,3,2,4,5,3,4,2,2,1,4,0,2,,0,0,1,1,,0,0,,,0.0,,0.0,0.0,0.0,7.0,1.0,3.0,0.0
2022-04-10 08:00:00,0,0,,0,0,,4,6,7,0,,9,9,10,7,11,9,8,8,13,12,12,13,0,8,9,0,8,9,10,9,2,7,6,5,4,3,1,2,3,0,2,4,5,1,6,2,4,8,7,7,9,9,10,8,7,0,,2,3,4,3,,6,0,,,1.0,,0.0,0.0,1.0,5.0,5.0,7.0,0.0
2022-04-10 09:00:00,0,0,,3,0,,6,11,15,8,,11,14,15,0,14,16,13,13,15,18,19,17,16,15,11,17,9,13,10,10,8,3,2,7,5,2,1,3,0,3,5,6,8,11,12,14,15,13,13,11,16,17,16,10,18,11,,4,1,0,0,,0,0,,,0.0,,0.0,0.0,0.0,8.0,6.0,0.0,0.0
2022-04-10 10:00:00,0,1,,0,1,,3,6,9,10,,13,11,12,11,14,18,14,16,17,15,16,15,17,20,21,20,22,21,17,12,11,10,11,10,8,3,3,2,3,8,5,5,0,12,13,17,18,12,12,13,14,17,17,15,18,8,,3,0,4,3,,0,0,,,0.0,,0.0,1.0,1.0,11.0,13.0,0.0,0.0
2022-04-10 11:00:00,0,0,,2,0,,3,6,9,5,,9,8,6,7,10,12,16,14,14,15,18,16,19,20,23,22,23,22,13,11,10,9,10,5,4,2,3,1,4,5,6,10,9,14,17,16,19,18,14,15,16,19,21,22,23,16,,4,2,4,2,,5,0,,,0.0,,0.0,0.0,0.0,8.0,16.0,1.0,0.0
2022-04-10 12:00:00,0,0,,3,3,,8,15,18,22,,25,28,29,27,17,21,17,16,18,17,17,15,12,13,18,17,14,14,13,12,14,12,11,7,8,11,11,11,10,15,14,15,17,19,18,20,23,22,19,15,19,22,23,26,27,25,,16,13,12,7,,5,1,,,0.0,,0.0,0.0,4.0,23.0,21.0,5.0,0.0
2022-04-10 13:00:00,3,0,,2,0,,5,11,11,18,,23,24,22,25,26,27,27,26,22,18,20,16,18,18,19,20,19,20,23,25,24,20,15,11,10,9,7,1,9,10,11,11,10,19,24,25,26,23,24,21,37,40,36,40,42,39,,9,5,6,5,,5,1,,,0.0,,0.0,0.0,2.0,22.0,28.0,0.0,0.0
2022-04-10 14:00:00,0,0,,0,1,,2,4,9,13,,21,20,19,13,18,19,24,19,13,18,15,11,10,17,20,20,19,16,14,13,10,12,11,10,9,13,15,18,18,18,21,14,20,20,17,17,20,19,19,21,25,32,34,33,39,35,,8,7,5,2,,2,0,,,0.0,,0.0,0.0,0.0,18.0,25.0,0.0,0.0
2022-04-10 15:00:00,0,0,,3,0,,6,4,7,16,,23,0,22,17,15,15,12,10,17,16,19,18,17,18,5,0,8,16,17,7,18,16,20,17,18,22,19,21,17,18,23,22,22,26,24,26,23,21,22,23,20,20,21,18,19,12,,7,4,4,2,,2,0,,,0.0,,0.0,0.0,0.0,20.0,14.0,1.0,0.0
2022-04-10 16:00:00,0,0,,2,0,,4,6,6,20,,14,20,20,19,20,16,16,12,10,15,12,14,0,11,12,0,13,12,12,4,10,6,5,8,15,14,15,16,17,18,21,20,14,18,16,18,20,21,19,18,24,23,26,27,29,26,,15,7,6,8,,6,2,,,2.0,,0.0,0.0,3.0,23.0,18.0,7.0,0.0
2022-04-10 17:00:00,0,0,,1,2,,2,2,5,30,,36,35,33,28,27,22,23,18,20,21,23,21,17,15,10,0,9,11,9,3,10,9,21,21,13,13,16,14,14,15,18,16,18,27,25,26,25,24,25,19,24,23,24,23,23,9,,8,7,4,2,,3,0,,,0.0,,0.0,0.0,0.0,34.0,18.0,0.0,0.0
2022-04-10 18:00:00,0,0,,3,0,,4,4,5,26,,34,32,31,27,26,23,19,14,12,12,10,7,9,6,8,0,0,13,8,8,8,6,9,8,14,17,18,19,20,21,17,16,14,16,17,19,18,24,25,21,28,23,21,21,22,17,,9,2,8,0,,6,0,,,0.0,,0.0,0.0,2.0,33.0,19.0,0.0,0.0
2022-04-10 19:00:00,0,0,,3,0,,3,3,5,26,,32,29,27,21,19,21,12,11,12,12,8,7,5,5,3,0,0,2,4,0,8,9,7,2,7,13,11,10,13,17,13,15,14,14,18,21,19,16,22,20,27,30,29,31,31,20,,8,7,5,3,,2,1,,,0.0,,0.0,0.0,3.0,31.0,16.0,0.0,0.0
2022-04-10 20:00:00,0,0,,1,0,,0,1,2,19,,4,0,5,6,7,14,13,11,7,12,9,6,8,12,12,0,0,6,4,3,4,3,3,0,10,17,17,6,19,16,18,16,15,12,13,12,8,7,7,3,13,11,9,8,7,27,,12,8,4,1,,0,0,,,0.0,,0.0,0.0,0.0,20.0,20.0,0.0,1.0
2022-04-10 21:00:00,0,0,,1,0,,2,2,10,26,,12,27,7,12,25,20,14,12,9,10,8,5,4,5,0,4,0,1,2,2,0,0,3,3,2,4,5,6,8,10,11,10,17,15,9,13,7,12,8,12,13,10,7,7,6,6,,4,0,1,2,,0,0,,,0.0,,0.0,0.0,0.0,28.0,3.0,0.0,0.0
2022-04-10 22:00:00,0,0,,1,2,,0,1,3,11,,5,3,12,10,3,2,11,12,14,16,15,12,11,12,14,0,13,4,1,2,0,1,0,1,6,6,8,11,7,10,8,4,6,7,8,10,10,9,11,11,12,11,7,12,0,11,,0,6,4,2,,1,0,,,0.0,,0.0,0.0,0.0,15.0,10.0,0.0,0.0
2022-04-10 23:00:00,0,0,,0,1,,0,0,0,2,,0,0,4,2,4,2,11,0,8,10,12,0,3,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,3,2,1,0,6,9,3,8,0,6,8,0,10,8,5,7,7,0,,6,3,1,0,,0,1,,,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0
2022-04-11 00:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 01:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 02:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 03:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-11 04:00:00,2,2,,1,1,,9,11,16,0,,17,15,9,5,14,16,19,23,25,27,12,26,27,12,15,16,0,15,25,0,22,18,16,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,1.0,2.0,17.0,0.0,0.0,0.0
2022-04-11 05:00:00,0,0,,2,3,,9,11,14,18,,9,20,17,12,11,11,10,9,11,8,0,11,13,14,15,16,8,14,14,12,10,10,4,5,3,4,4,6,12,15,16,15,17,22,25,29,29,26,18,19,18,11,10,5,5,0,,0,0,1,0,,0,0,,,0.0,,0.0,0.0,1.0,19.0,2.0,0.0,0.0
2022-04-11 06:00:00,0,0,,0,1,,5,13,21,19,,22,21,23,18,9,22,19,12,18,14,19,12,13,16,20,21,20,21,20,9,16,10,7,6,4,2,1,3,0,2,0,0,5,4,8,8,7,9,11,11,11,12,11,0,4,9,,3,2,6,3,,5,3,,,0.0,,0.0,0.0,2.0,22.0,5.0,4.0,0.0
2022-04-11 07:00:00,0,0,,2,3,,14,27,32,33,,36,37,37,34,37,42,25,28,27,22,30,28,35,40,42,46,44,40,38,35,16,14,12,10,6,4,3,3,6,5,7,8,13,16,18,27,29,14,28,10,19,12,16,16,15,8,,6,5,5,4,,10,1,,,0.0,,0.0,0.0,9.0,35.0,7.0,6.0,0.0
2022-04-11 08:00:00,0,0,,8,2,,10,13,26,29,,35,35,33,33,37,47,28,28,30,31,41,39,38,42,54,60,65,65,61,49,33,27,23,10,8,5,5,5,8,10,8,7,2,6,8,9,9,10,13,16,26,28,29,31,29,17,,9,9,12,11,,12,2,,,1.0,,0.0,0.0,5.0,36.0,11.0,13.0,0.0
2022-04-11 09:00:00,0,0,,0,1,,6,13,18,19,,22,17,22,21,25,25,20,18,19,21,22,23,25,24,25,0,38,41,40,36,31,25,20,12,6,4,2,4,3,7,2,2,4,7,8,9,10,10,9,8,8,10,12,10,10,7,,4,0,3,0,,4,1,,,0.0,,0.0,0.0,1.0,21.0,4.0,3.0,0.0
2022-04-11 10:00:00,1,0,,0,1,,6,8,11,12,,19,0,15,18,18,20,16,18,19,18,16,16,15,16,18,15,17,10,15,14,11,12,11,8,8,3,3,7,6,9,5,8,6,5,7,5,7,7,8,6,7,10,11,7,7,10,,3,2,8,0,,7,2,,,0.0,,0.0,0.0,2.0,17.0,7.0,9.0,1.0
2022-04-11 11:00:00,0,0,,1,0,,5,4,8,11,,9,10,11,11,11,15,16,10,15,16,18,19,22,21,22,8,0,16,18,19,19,21,21,14,12,6,5,5,5,9,10,12,13,15,16,15,12,11,14,13,12,13,11,13,12,11,,6,2,4,3,,2,0,,,0.0,,0.0,0.0,2.0,12.0,8.0,0.0,0.0
2022-04-11 12:00:00,0,1,,1,1,,3,5,7,10,,16,17,15,12,14,16,16,11,14,15,16,17,15,14,17,11,14,14,15,14,13,13,12,12,11,9,13,12,10,7,12,11,10,10,12,13,13,14,14,16,19,20,18,22,18,14,,7,6,5,4,,1,0,,,0.0,,0.0,0.0,0.0,12.0,9.0,0.0,0.0
2022-04-11 13:00:00,0,1,,3,0,,7,6,9,14,,7,8,0,12,9,10,14,12,15,14,15,13,14,16,17,16,6,12,14,15,14,12,14,13,9,13,13,16,13,16,17,14,15,21,23,22,21,21,19,20,13,13,10,15,13,10,,7,7,3,2,,1,2,,,1.0,,0.0,0.0,5.0,18.0,8.0,1.0,0.0
2022-04-11 14:00:00,0,1,,2,2,,5,5,5,13,,10,8,11,12,13,14,18,15,16,16,15,15,14,11,9,8,0,5,8,10,7,6,8,5,8,10,17,18,16,24,23,24,26,27,16,24,21,23,24,22,20,19,11,18,10,17,,9,5,5,4,,2,2,,,1.0,,0.0,0.0,0.0,13.0,14.0,3.0,0.0
2022-04-11 15:00:00,0,1,,4,2,,2,4,4,8,,6,10,6,13,16,16,16,14,13,14,15,13,13,15,13,11,5,10,9,8,11,11,8,6,10,14,17,17,23,30,27,21,18,16,15,20,21,22,21,19,24,22,23,26,28,23,,10,8,6,2,,0,0,,,0.0,,0.0,0.0,3.0,15.0,18.0,1.0,0.0
2022-04-11 16:00:00,0,0,,3,2,,4,4,3,11,,16,18,17,11,10,14,13,16,15,16,15,13,11,13,17,16,14,12,10,2,9,7,8,9,8,10,23,24,27,32,32,30,28,24,26,27,27,25,25,28,27,25,22,18,20,19,,10,10,8,5,,5,1,,,0.0,,0.0,0.0,4.0,15.0,13.0,4.0,0.0
2022-04-11 17:00:00,0,1,,4,3,,2,8,10,22,,14,28,25,23,22,20,14,15,14,12,12,11,13,13,15,7,0,10,6,5,6,8,13,11,15,26,37,35,46,42,39,36,33,28,27,24,27,25,30,28,28,24,22,27,24,21,,11,9,12,9,,8,1,,,0.0,,0.0,2.0,3.0,30.0,17.0,10.0,0.0
2022-04-11 18:00:00,1,1,,8,0,,7,8,4,13,,24,26,20,23,21,20,23,27,22,24,22,19,14,13,11,10,9,8,6,4,7,12,17,19,19,21,26,45,58,60,56,53,48,45,39,36,35,31,30,30,40,41,40,40,41,38,,25,16,5,3,,4,1,,,0.0,,0.0,3.0,4.0,20.0,31.0,2.0,0.0
2022-04-11 19:00:00,0,1,,6,0,,3,3,4,9,,0,15,12,13,11,14,16,17,16,14,13,12,9,7,3,0,0,6,4,0,1,5,0,5,9,12,17,23,30,31,31,27,24,25,23,23,28,25,26,22,24,19,17,23,21,20,,16,13,10,5,,3,1,,,0.0,,0.0,2.0,5.0,16.0,20.0,4.0,0.0
2022-04-11 20:00:00,0,1,,5,4,,4,3,4,8,,0,7,7,5,0,6,7,0,8,5,3,6,5,5,4,4,0,3,2,3,2,0,0,4,6,17,19,24,27,29,28,24,22,24,25,23,20,20,18,17,20,13,11,21,23,20,,12,6,5,3,,0,0,,,0.0,,0.0,2.0,0.0,6.0,15.0,0.0,0.0
2022-04-11 21:00:00,0,0,,4,2,,1,2,4,15,,18,17,7,15,14,12,9,8,10,8,6,5,4,3,0,2,0,3,3,1,2,2,3,3,7,10,11,14,14,16,17,16,16,17,19,18,15,13,17,17,17,15,11,12,13,11,,8,6,3,2,,2,1,,,0.0,,0.0,0.0,4.0,15.0,9.0,2.0,0.0
2022-04-11 22:00:00,0,1,,3,3,,3,2,6,15,,8,7,17,14,13,10,12,8,12,13,11,9,7,7,7,1,6,5,5,4,0,2,0,3,6,6,12,12,13,15,14,11,8,12,11,11,9,9,9,9,16,13,14,17,17,16,,11,10,5,5,,2,0,,,0.0,,0.0,0.0,0.0,18.0,13.0,4.0,0.0
2022-04-11 23:00:00,0,0,,3,4,,2,1,4,3,,2,5,0,8,8,8,15,17,15,14,13,0,4,4,2,0,1,3,3,0,4,3,3,3,5,2,7,8,13,15,8,16,13,14,7,11,12,9,13,6,15,12,11,10,8,7,,5,5,3,2,,0,0,,,0.0,,0.0,0.0,0.0,6.0,8.0,0.0,0.0
2022-04-12 00:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 01:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 02:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 03:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-12 04:00:00,3,0,,1,1,,7,11,13,12,,9,12,0,13,0,16,19,21,23,25,0,24,25,26,28,0,27,25,23,0,19,16,14,15,11,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,2.0,13.0,0.0,0.0,0.0
2022-04-12 05:00:00,0,0,,2,2,,10,13,15,18,,20,0,18,12,11,11,9,11,11,12,12,11,10,11,10,0,9,7,16,14,8,8,6,4,4,5,6,1,11,13,14,0,8,18,19,21,22,20,18,15,14,10,9,7,4,0,,0,0,1,0,,0,1,,,0.0,,0.0,0.0,3.0,19.0,3.0,0.0,0.0
2022-04-12 06:00:00,0,0,,1,2,,7,20,17,17,,18,20,19,18,19,19,12,16,17,16,20,16,15,20,19,20,18,18,19,10,16,12,10,6,2,2,1,4,1,5,2,4,0,7,11,12,13,12,14,12,11,7,8,7,2,3,,4,3,5,6,,2,0,,,0.0,,0.0,0.0,3.0,18.0,5.0,7.0,0.0
2022-04-12 07:00:00,0,0,,2,3,,12,25,36,38,,48,47,44,41,39,44,25,27,31,33,40,37,38,38,41,44,42,39,40,38,27,25,22,12,9,7,4,5,5,5,5,0,6,12,16,24,27,28,15,16,29,17,9,7,6,7,,1,2,14,9,,16,1,,,0.0,,0.0,0.0,7.0,46.0,3.0,15.0,0.0
2022-04-12 08:00:00,0,0,,4,4,,14,14,18,33,,36,35,38,35,34,38,26,29,35,46,47,43,45,44,45,46,54,54,46,35,28,20,18,14,6,3,4,6,6,10,9,8,7,8,7,9,12,12,13,14,14,16,19,22,25,11,,7,8,12,10,,10,3,,,3.0,,0.0,0.0,8.0,36.0,10.0,9.0,0.0
2022-04-12 09:00:00,0,0,,3,0,,7,11,17,18,,23,21,20,19,22,25,16,17,18,19,22,20,23,35,37,32,41,36,28,27,24,19,14,9,10,5,3,3,3,11,10,9,7,7,10,12,13,9,11,9,12,11,12,11,12,11,,5,4,6,0,,7,1,,,0.0,,0.0,1.0,1.0,21.0,7.0,0.0,0.0
2022-04-12 10:00:00,0,0,,1,0,,7,9,12,12,,19,18,18,17,18,21,18,20,20,20,21,23,21,20,19,17,19,15,18,17,15,13,12,11,10,4,4,3,6,3,5,4,4,7,10,9,10,12,16,15,22,21,20,10,22,20,,4,3,5,1,,1,1,,,0.0,,0.0,0.0,1.0,13.0,13.0,0.0,0.0
2022-04-12 11:00:00,0,1,,3,2,,8,9,12,11,,14,13,13,14,17,17,15,14,14,10,16,15,15,16,13,8,9,16,12,17,15,13,16,13,9,6,7,9,10,15,10,10,9,10,9,6,8,9,7,9,12,14,15,15,14,12,,5,4,4,3,,3,0,,,0.0,,0.0,0.0,2.0,13.0,9.0,2.0,0.0
2022-04-12 12:00:00,0,0,,3,1,,4,5,8,10,,18,8,16,9,9,16,21,20,19,14,13,12,13,13,14,15,14,13,9,8,8,7,8,5,7,6,8,7,6,8,9,0,14,14,13,12,10,12,13,6,15,14,14,16,17,15,,6,4,6,5,,4,0,,,0.0,,0.0,1.0,0.0,15.0,9.0,4.0,0.0
2022-04-12 13:00:00,1,0,,1,0,,5,6,10,13,,17,16,16,17,19,17,13,12,13,16,15,15,15,14,15,13,14,15,14,11,10,11,12,11,9,8,8,9,7,13,10,6,12,15,15,19,17,15,17,15,14,13,14,15,13,13,,6,5,4,3,,2,0,,,0.0,,0.0,1.0,3.0,16.0,8.0,4.0,0.0
2022-04-12 14:00:00,0,1,,2,2,,4,6,7,14,,13,11,9,12,13,14,14,14,11,12,10,15,13,13,11,14,0,13,12,15,13,12,10,7,9,8,11,18,19,19,22,18,19,18,16,18,21,20,25,24,21,25,23,26,27,26,,16,12,7,4,,2,1,,,0.0,,0.0,0.0,3.0,9.0,9.0,3.0,0.0
2022-04-12 15:00:00,0,1,,4,1,,5,7,6,13,,22,20,11,13,13,14,15,14,13,13,13,12,15,15,17,6,16,16,15,14,13,14,13,11,12,11,17,21,24,33,31,25,25,25,27,26,25,24,26,24,32,27,27,25,24,23,,14,10,9,2,,3,0,,,0.0,,0.0,0.0,0.0,21.0,17.0,4.0,1.0
2022-04-12 16:00:00,0,0,,1,0,,4,9,12,16,,18,20,19,17,19,17,19,25,22,19,19,16,14,10,11,11,7,10,10,6,9,11,7,8,9,14,25,31,30,32,36,34,30,30,28,30,28,23,30,26,26,32,31,30,26,22,,15,13,27,25,,10,2,,,0.0,,0.0,3.0,2.0,20.0,20.0,23.0,0.0
2022-04-12 17:00:00,0,1,,1,0,,6,8,10,17,,22,20,18,16,14,15,16,14,14,16,16,16,16,12,10,9,8,13,12,15,14,11,14,14,11,13,24,35,45,46,46,41,37,34,33,30,28,25,29,28,30,28,27,29,26,23,,14,15,8,7,,2,2,,,0.0,,0.0,2.0,2.0,22.0,18.0,6.0,0.0
2022-04-12 18:00:00,0,0,,9,12,,11,6,14,20,,23,26,25,24,22,20,22,18,18,13,13,9,6,9,7,6,4,11,8,8,13,11,14,20,16,30,34,45,62,58,55,50,44,41,42,41,39,43,47,36,39,34,34,41,31,29,,16,10,9,5,,3,1,,,0.0,,0.0,1.0,6.0,21.0,22.0,4.0,0.0
2022-04-12 19:00:00,0,1,,4,0,,9,3,5,13,,17,18,10,9,9,15,11,14,10,11,8,7,6,4,2,0,0,4,3,2,1,0,4,4,6,15,13,19,32,37,37,33,27,26,28,25,24,24,23,17,29,24,25,25,38,33,,20,14,11,6,,0,0,,,0.0,,0.0,4.0,0.0,16.0,28.0,1.0,0.0
2022-04-12 20:00:00,0,0,,4,5,,3,4,3,13,,4,13,10,16,10,10,13,3,11,12,9,11,8,5,7,10,4,2,1,2,1,0,2,7,12,12,14,17,17,21,21,19,19,21,22,21,23,25,22,20,24,22,19,18,17,16,,10,5,7,3,,0,0,,,0.0,,0.0,0.0,0.0,14.0,12.0,2.0,0.0
2022-04-12 21:00:00,0,0,,5,4,,2,1,2,4,,6,7,5,7,6,4,9,10,10,13,12,12,9,5,6,4,5,11,6,7,5,0,4,3,6,7,10,14,16,15,17,15,13,13,18,12,11,15,15,16,28,25,28,29,30,25,,15,9,4,3,,2,1,,,0.0,,0.0,0.0,0.0,6.0,19.0,0.0,0.0
2022-04-12 22:00:00,1,0,,4,3,,3,2,4,19,,0,22,19,20,19,17,14,10,9,5,6,4,2,3,3,5,0,6,1,1,0,2,3,2,4,4,10,12,14,16,15,14,13,14,13,13,15,19,19,16,25,18,9,16,15,13,,7,8,5,2,,0,0,,,0.0,,0.0,0.0,3.0,21.0,10.0,0.0,0.0
2022-04-12 23:00:00,0,0,,2,0,,0,2,3,4,,0,0,5,2,4,4,7,8,11,11,9,6,5,6,0,4,0,7,3,0,3,0,2,3,6,7,10,10,12,11,11,10,9,11,15,18,20,17,19,18,21,15,13,13,11,9,,9,7,4,2,,0,0,,,0.0,,0.0,0.0,1.0,0.0,9.0,0.0,0.0
2022-04-13 00:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 01:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 02:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 03:00:00,0,0,,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-13 04:00:00,2,0,,3,0,,7,8,10,9,,10,9,9,11,0,14,16,17,16,18,10,9,19,22,11,9,0,21,19,18,14,13,12,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,,,0.0,,0.0,0.0,0.0,10.0,0.0,0.0,0.0
2022-04-13 05:00:00,1,0,,1,2,,6,9,13,12,,13,10,9,9,11,11,8,8,9,11,13,15,16,16,0,0,8,15,25,20,15,14,7,5,5,4,6,2,10,18,19,0,20,23,27,28,28,22,18,17,17,12,10,7,6,4,,1,0,2,0,,3,0,,,0.0,,0.0,0.0,0.0,11.0,2.0,0.0,0.0
