Unnamed: 0,1_강동공영차고지(기점가상),2_강동공영차고지,3_고덕리엔파크1단지,4_해뜨는주유소,5_고덕천교차로,6_고덕자이.고덕천물놀이장,7_고덕자이,8_강동첨단업무단지.상일여고입구,9_상일초등학교,10_초이동,11_강동자이.프라자아파트,12_길동주민센터.둔촌2동주민센터,13_길동사거리.강동세무서,14_강동역,15_천호역,16_천호역.풍납시장,17_영파여고.강동구청역,18_현대아파트앞,19_풍납동극동.쌍용아파트,20_잠실파크리오아파트상가.올림픽회관,21_몽촌토성역,22_신천동진주아파트,23_잠실역8번출구,24_잠실역.롯데월드,25_잠실5단지,26_잠실새내역.잠실2동주민센터,27_잠실엘스아파트앞,28_종합운동장사거리,29_잠실종합운동장,30_강남경찰서면허시험장,31_한국무역센터.삼성역,32_포스코건너편,33_선릉역,34_서울상록회관.한국기술센터,35_아가방빌딩.하나은행,36_역삼역,37_신분당선강남역,38_래미안아파트.파이낸셜뉴스(중),39_뱅뱅사거리,40_양재역.서초문화예술회관,41_일동제약사거리,42_현대빌라.에코맘코리아,43_우성아파트.양재초등학교,44_코오롱아파트.양재1동주민센터,45_우면주공아파트.우면한라아파트,46_서울시품질시험소한국교원단체총연합회,47_성촌마을입구,48_삼성전자서울R&D,49_형촌마을입구(서초네이처힐1.2단지),50_네이처힐5단지,51_네이처힐3.4단지,52_서울시품질시험소한국교원단체총연합회,53_우면주공아파트.양재1동주민센터,54_우면코오롱아파트,55_우성아파트.양재초등학교,56_현대빌라.에코맘코리아,57_양재역.서초문화예술회관,58_뱅뱅사거리,59_래미안아파트.파이낸셜뉴스(중),60_신분당선.강남역4번출구,61_강남역.역삼세무서,62_역삼역.포스코타워역삼,63_한서병원,64_한국자산신탁.센터필드,65_선릉역,66_포스코빌딩,67_무역센터.삼성역,68_강남경찰서.강남운전면허시험장,69_잠실종합운동장,70_종합운동장사거리,71_잠실새내역4번출구,72_잠실트리지움아파트앞,73_잠실역.롯데월드,74_잠실역1번.11번출구,75_잠실진주아파트,76_올림픽회관,77_풍납동극동.쌍용아파트,78_강동구청역농협중앙회,79_강동구청역1번출구.영파여고,80_천호역,81_천호역6번출구.천호사거리,82_강동역,83_길동사거리.강동세무서,84_길동주민센터.둔촌2동주민센터,85_강동자이·프라자아파트,86_초이동,87_상일초교,88_강동첨단업무단지.상일여고입구,89_고덕리엔파크3단지,90_강명초등학교,91_고덕천교차로,92_해뜨는주유소,93_고덕리엔파크1단지,94_강동공영차고지
2022-03-07 19:00:00,0,1,2,3,4,6,3,14,15,4,15,12,13,18,17,18,16,17,10,18,15,10,12,12,10,8,7,5,8,9,10,16,15,20,27,26,20,18,20,21,24,22,18,14,12,10,2,3,2,4,4,5,7,8,10,15,13,12,13,11,16,14,12,12,16,20,26,24,23,21,23,18,21,39,37,39,38,37,36,29,27,25,21,18,18,15,16,11,6,4,3,2,0,0
2022-03-07 20:00:00,0,2,0,2,3,2,4,14,11,9,10,12,10,9,11,16,14,13,13,13,14,7,9,6,8,9,7,6,6,4,5,7,9,12,15,15,10,9,10,12,8,11,10,0,5,4,2,3,1,0,2,1,9,10,12,14,9,6,12,12,14,16,16,20,23,22,29,30,25,23,24,22,22,23,31,29,27,26,18,17,18,17,15,12,13,12,11,6,5,3,2,1,0,0
2022-03-07 21:00:00,0,1,1,1,2,2,3,5,7,6,7,8,8,9,9,10,8,7,8,11,13,10,9,9,8,7,6,9,6,8,8,8,8,12,12,10,9,7,9,5,9,7,7,6,6,4,1,2,1,1,6,7,9,2,10,11,6,5,8,12,11,13,12,14,14,18,21,20,19,18,20,21,20,24,26,19,21,20,21,20,18,19,15,11,10,9,8,8,7,4,3,2,0,0
2022-03-07 22:00:00,0,0,0,0,1,2,0,4,0,5,5,12,10,10,10,9,9,11,10,11,11,12,11,13,13,12,9,10,9,8,8,7,9,9,13,12,14,14,14,17,15,15,13,10,0,8,5,6,2,3,3,3,0,0,5,5,6,8,5,5,9,11,14,14,17,19,22,19,21,22,22,21,22,25,28,29,27,27,25,24,22,18,16,11,9,7,8,5,2,1,0,0,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,3,4,4,4,6,8,10,7,7,4,5,4,0,3,2,0,1,0,0,0,2,4,3,0,0,2,1,3,4,5,6,11,11,8,10,13,13,14,15,13,13,15,15,16,15,19,19,12,16,17,18,15,14,12,10,6,0,5,6,4,1,1,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,0,1,3,0,2,5,7,10,0,13,14,14,15,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,0,3,0,2,4,5,7,8,2,7,9,10,8,11,19,20,22,23,24,8,25,22,12,21,20,11,19,18,9,9,7,6,0,3,2,4,4,7,3,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,0,2,3,0,3,6,10,11,15,11,17,19,18,19,20,22,25,26,28,26,24,17,10,15,10,9,16,17,6,13,11,8,7,4,4,8,7,5,6,8,5,4,7,6,4,6,5,2,2,4,5,6,12,14,14,13,14,11,11,10,9,11,9,3,8,5,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,0,3,5,5,7,14,22,26,29,29,45,51,49,32,31,32,33,34,39,35,33,31,27,27,24,22,21,23,25,23,21,15,12,9,6,6,6,8,6,12,9,8,5,2,2,0,1,1,3,10,24,25,28,29,40,40,26,19,19,19,33,33,28,24,27,9,6,5,6,6,10,12,14,13,12,14,14,14,15,14,17,23,28,30,23,21,12,2,1,2,0,1,0,0
2022-03-08 08:00:00,0,5,9,12,10,14,22,29,36,35,37,36,35,38,39,37,36,35,37,43,42,44,31,32,30,23,30,30,29,28,24,16,20,15,13,13,17,15,15,21,19,16,13,7,4,1,0,0,5,17,19,16,30,29,31,29,30,32,39,44,50,45,33,20,37,9,8,7,4,8,9,8,8,9,12,13,14,12,12,19,23,25,24,29,29,27,21,7,3,1,1,2,0,0
2022-03-08 09:00:00,0,2,2,2,2,7,12,16,23,21,17,23,22,23,24,26,26,29,35,38,39,33,20,19,16,14,18,19,18,18,18,14,16,11,10,8,14,7,8,8,10,10,2,5,4,0,3,1,4,5,9,10,14,16,19,21,23,23,27,25,27,26,22,15,28,10,8,6,8,7,7,9,8,8,8,10,10,11,11,12,9,11,10,7,5,6,5,2,0,1,0,0,0,0
2022-03-08 10:00:00,0,1,1,2,4,3,9,10,15,0,15,19,20,21,21,16,14,9,13,14,21,19,16,19,18,13,11,10,8,9,9,11,14,11,8,11,11,8,5,8,7,7,8,7,7,6,3,0,2,6,4,5,10,8,13,14,14,15,14,17,16,17,12,8,7,5,7,8,6,8,10,7,9,11,8,14,14,13,13,12,10,7,5,3,2,2,1,0,0,1,0,0,0,0
2022-03-08 11:00:00,0,1,2,3,1,4,5,6,7,0,6,12,14,16,15,20,20,23,24,22,25,23,22,22,18,15,20,13,17,18,16,13,14,12,13,11,9,8,11,4,3,3,2,0,3,0,2,1,2,3,4,5,9,10,15,9,12,9,14,14,11,12,10,10,7,6,4,5,6,6,9,8,10,6,11,10,10,7,9,10,8,6,8,9,2,5,7,5,2,1,1,0,0,0
2022-03-08 12:00:00,0,2,1,2,1,0,3,6,7,0,10,11,14,17,19,21,22,14,17,22,21,21,15,15,13,11,13,15,14,13,11,13,14,16,14,15,10,7,4,13,14,10,5,4,4,3,2,1,2,1,3,4,6,6,12,13,13,11,14,17,19,19,18,16,13,14,14,13,14,13,18,7,15,9,11,12,10,9,11,9,8,7,7,5,6,5,3,1,3,2,1,0,0,0
2022-03-08 13:00:00,0,3,3,4,0,3,6,6,7,0,7,11,13,15,16,17,21,22,24,22,18,19,17,19,19,16,15,12,13,14,13,10,9,10,11,11,8,7,10,9,8,7,5,3,2,1,0,0,3,6,7,0,11,12,14,15,10,11,15,19,21,19,19,18,14,14,13,15,19,16,16,13,14,15,17,16,13,12,11,12,10,9,9,6,5,2,3,2,3,1,0,0,0,0
2022-03-08 14:00:00,0,1,2,3,1,9,11,14,15,13,6,12,12,13,14,15,17,15,17,15,18,18,14,13,16,15,8,0,9,11,9,11,13,16,15,14,10,7,8,8,7,7,5,4,6,5,4,0,3,5,8,3,11,12,13,14,10,13,14,14,13,13,12,14,11,15,15,16,17,13,17,18,21,22,21,17,13,20,18,15,12,11,12,13,12,10,6,5,4,1,0,0,0,0
2022-03-08 15:00:00,0,2,3,3,4,6,7,16,13,9,11,12,13,15,23,24,23,22,26,25,25,23,13,11,11,14,7,8,10,8,10,11,13,13,13,13,11,9,8,8,10,0,6,5,6,5,3,4,6,5,6,7,10,9,12,6,11,8,12,12,16,15,16,16,14,14,19,15,19,21,21,21,19,20,21,19,19,18,17,14,12,12,10,11,7,6,8,5,4,5,4,3,1,0
2022-03-08 16:00:00,0,2,3,2,4,5,6,17,22,16,18,21,18,17,16,18,22,23,24,26,23,19,17,17,16,17,15,8,10,10,10,11,11,13,16,19,17,16,11,13,20,19,19,14,14,13,8,6,4,3,10,11,15,17,14,16,16,15,16,18,24,20,16,19,21,25,28,19,19,19,20,20,22,23,28,27,20,18,22,21,18,18,16,9,13,14,8,7,7,6,3,2,1,0
2022-03-08 17:00:00,0,1,1,2,0,3,6,22,27,26,28,32,32,26,21,28,28,27,27,28,23,20,16,12,14,8,12,11,11,4,13,16,12,17,16,16,17,15,15,14,16,14,15,10,9,7,4,1,5,4,10,8,23,24,27,27,23,20,22,22,16,18,16,20,21,26,29,35,32,30,29,27,30,33,36,36,34,34,31,27,22,19,19,19,18,17,12,10,6,4,2,1,0,0
2022-03-08 18:00:00,0,2,2,0,3,4,9,18,26,26,26,31,30,20,21,24,22,20,26,27,25,22,17,18,17,10,11,12,7,12,14,26,25,34,35,35,24,19,20,21,16,19,17,15,9,0,6,7,4,3,7,10,14,19,30,39,23,26,30,28,19,21,19,22,19,21,26,34,30,33,38,37,34,36,34,34,34,32,29,26,24,25,20,17,18,20,20,14,11,9,7,5,4,0
2022-03-08 19:00:00,0,3,4,2,7,6,8,10,11,10,13,22,16,12,10,14,13,17,20,21,19,16,16,14,12,11,8,10,7,11,11,18,17,20,23,22,20,16,15,17,17,16,13,11,9,5,5,3,1,2,4,7,12,14,15,17,13,15,25,21,22,17,16,15,18,20,20,19,20,21,25,26,32,39,38,36,29,30,31,28,23,25,28,19,19,16,14,14,11,10,8,6,4,0
2022-03-08 20:00:00,0,4,2,2,3,3,3,5,6,3,5,5,9,10,10,12,7,11,12,12,9,11,12,9,7,7,8,7,5,6,8,11,10,12,13,15,14,10,12,11,12,13,12,10,4,2,2,0,0,1,2,1,7,4,9,10,4,5,6,6,10,10,10,7,8,10,17,16,15,14,14,15,20,24,22,22,19,20,19,18,15,19,16,15,16,9,14,12,9,5,4,0,0,0
2022-03-08 21:00:00,0,1,1,0,0,0,2,5,4,0,3,6,7,9,11,10,10,12,13,15,17,16,8,11,10,11,6,10,8,8,9,13,16,14,15,19,21,20,18,17,18,7,15,12,9,3,4,4,3,3,2,0,3,5,4,7,5,4,5,7,8,9,8,11,13,16,16,17,19,18,20,13,22,20,23,18,23,22,20,12,18,13,10,7,10,7,11,8,5,3,2,3,0,0
2022-03-08 22:00:00,0,1,2,0,4,1,2,8,0,4,13,4,10,9,10,10,9,6,12,13,12,12,8,9,8,7,7,7,6,5,4,8,9,11,12,10,16,19,16,16,17,12,10,4,0,3,2,1,1,1,3,4,0,0,5,2,3,3,4,6,7,9,9,10,14,14,15,16,15,18,19,16,17,23,25,23,25,25,26,25,24,23,20,16,14,13,12,8,6,2,1,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,5,4,5,4,6,7,7,8,9,9,10,11,13,12,11,10,7,4,0,5,2,0,1,1,2,1,0,0,2,2,2,1,3,5,11,17,17,18,15,16,19,20,19,22,22,24,23,26,30,30,26,24,20,20,19,15,15,14,11,11,10,8,4,3,1,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,0,2,3,0,2,3,4,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,0,2,0,0,3,5,7,3,6,6,7,5,6,7,7,8,6,6,0,7,8,8,7,5,5,6,4,5,3,3,3,2,0,1,0,2,0,2,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,0,0,0,2,1,4,5,0,4,6,7,7,8,9,8,6,7,8,0,8,7,1,5,6,0,0,5,3,3,2,2,0,1,2,2,1,5,4,6,0,0,5,3,1,1,0,0,2,3,0,5,7,3,7,1,0,0,2,2,3,2,0,4,0,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,0,0,2,0,0,3,8,4,6,0,8,10,9,8,10,11,9,10,10,9,9,9,6,3,5,4,5,1,5,4,6,3,6,7,6,4,4,4,3,2,0,1,1,1,0,0,1,0,0,3,2,3,9,10,11,7,8,5,7,2,2,8,6,5,3,3,2,0,1,1,3,4,4,6,10,12,9,10,12,14,5,8,8,4,5,4,2,0,1,0,0,0,0,0
2022-03-09 08:00:00,0,1,2,3,2,6,0,8,10,11,11,15,16,15,16,15,18,18,22,19,10,18,12,11,10,7,5,7,8,5,6,5,5,5,5,6,2,1,0,2,4,4,4,1,3,0,0,0,0,4,7,8,10,11,16,16,6,5,5,5,4,0,5,2,5,4,0,3,3,5,4,2,6,7,7,6,7,8,7,7,10,10,10,11,10,9,4,2,2,1,1,0,0,0
2022-03-09 09:00:00,0,2,3,1,4,5,8,11,11,0,16,19,19,20,18,20,19,19,19,20,19,15,11,10,8,7,8,6,5,8,3,7,6,4,5,5,3,4,0,3,4,5,1,0,1,0,1,0,1,4,6,0,12,14,16,17,13,15,14,12,8,7,6,5,6,5,4,5,5,6,7,8,9,10,8,7,7,5,3,9,7,10,8,6,0,4,2,1,2,1,1,0,0,0
2022-03-09 10:00:00,0,1,1,6,2,3,5,5,7,3,12,15,18,16,17,20,23,12,27,28,27,20,13,15,14,12,8,7,5,7,0,3,6,6,5,4,3,1,3,0,4,2,5,1,4,3,1,0,6,9,10,5,16,17,18,18,12,10,14,12,11,10,8,10,7,6,6,7,8,9,9,10,11,10,9,8,9,5,8,6,4,5,7,6,5,4,5,3,4,0,1,3,1,0
2022-03-09 11:00:00,0,1,1,2,3,2,8,5,8,8,11,17,19,21,25,25,26,19,31,30,28,23,14,13,6,12,13,12,11,12,6,8,8,8,9,5,8,5,4,3,5,4,3,2,3,0,0,0,3,4,12,1,18,20,24,24,15,13,15,11,13,13,9,10,9,10,11,12,11,8,15,16,13,12,14,12,12,4,9,8,4,7,5,4,4,0,2,2,0,1,0,0,0,0
2022-03-09 12:00:00,0,1,0,2,0,2,4,6,10,9,10,12,16,16,15,17,19,20,19,17,18,16,12,8,0,8,0,10,11,8,7,7,7,12,12,7,10,9,5,4,4,0,1,2,4,0,3,1,5,7,15,0,19,23,22,21,13,15,15,16,12,16,17,13,10,9,10,3,12,11,18,16,15,15,18,16,12,11,12,10,7,7,9,6,8,6,5,3,2,0,0,1,0,0
2022-03-09 13:00:00,0,1,0,0,2,3,4,6,6,5,8,12,22,24,21,21,22,22,24,18,23,21,12,13,12,11,12,12,13,2,12,9,9,8,9,7,5,4,3,0,2,1,0,4,0,0,0,0,2,5,13,15,19,23,26,24,15,14,13,12,9,10,9,9,8,7,8,7,12,16,11,12,7,10,11,12,15,8,16,14,8,4,4,2,2,0,2,0,2,0,1,0,0,0
2022-03-09 14:00:00,0,2,0,4,5,5,7,8,11,7,15,19,19,16,15,16,21,25,28,18,26,18,16,6,15,11,10,8,9,0,8,6,8,10,8,8,5,6,8,9,10,1,7,5,8,5,2,0,1,10,13,12,14,15,17,18,18,16,20,17,16,14,12,11,17,18,21,16,15,11,16,18,21,24,22,21,21,20,14,16,11,12,11,8,9,0,5,3,2,0,1,0,0,0
2022-03-09 15:00:00,0,0,1,0,2,6,11,12,13,12,17,25,26,25,28,18,18,19,21,18,22,21,13,13,14,13,6,0,7,4,9,10,8,9,8,1,7,8,7,10,13,13,0,10,7,1,0,5,2,5,10,9,20,21,25,25,17,15,18,10,12,15,14,12,13,13,16,22,20,18,16,17,21,26,28,24,23,21,19,15,17,15,14,8,9,0,8,4,2,1,0,0,0,0
2022-03-09 16:00:00,0,0,1,2,3,6,6,2,8,7,11,12,10,15,17,22,23,23,27,28,29,28,20,20,19,17,14,15,11,0,15,14,14,16,15,16,12,10,10,10,11,10,9,5,4,0,2,0,3,5,10,0,15,16,15,18,12,16,17,16,16,11,13,17,16,15,13,14,18,13,22,24,21,24,25,24,21,20,22,23,15,16,11,10,10,6,6,5,3,2,1,0,0,0
2022-03-09 17:00:00,0,1,0,1,2,5,3,6,7,6,10,11,14,16,16,14,16,13,14,18,16,15,14,14,3,11,10,10,9,12,15,7,16,9,17,18,18,16,14,19,24,13,24,19,8,6,3,2,3,5,5,5,12,15,19,21,12,10,12,12,8,9,10,13,12,15,15,0,13,15,18,19,25,34,36,33,28,23,24,19,16,25,24,18,15,9,10,9,6,5,2,0,0,0
2022-03-09 18:00:00,0,1,0,1,2,0,3,6,7,7,9,15,16,13,10,11,14,10,16,13,12,10,13,11,10,8,11,4,2,12,11,12,13,11,11,13,14,13,12,12,13,12,10,6,7,6,2,0,2,3,8,0,10,10,13,13,9,10,15,6,13,12,11,12,11,10,12,13,14,14,18,6,20,22,23,22,21,20,21,16,14,14,10,7,9,8,7,5,4,0,2,3,0,0
2022-03-09 19:00:00,0,0,0,0,1,0,2,2,2,4,6,6,8,12,12,12,12,14,14,13,10,12,11,10,11,12,11,10,1,9,11,11,9,12,13,12,12,10,11,10,11,6,12,10,6,5,2,0,1,1,3,4,5,3,6,8,6,3,4,1,7,6,5,9,8,9,10,7,6,7,11,8,20,23,21,22,20,21,19,20,22,20,14,12,9,8,10,2,8,5,2,2,0,0
2022-03-09 20:00:00,0,2,0,4,5,6,3,4,4,0,1,4,3,7,8,12,12,9,8,2,1,5,6,7,10,6,9,9,10,4,9,11,10,11,11,10,10,11,10,6,9,9,8,6,5,2,1,0,1,2,2,3,6,8,5,7,4,3,5,4,6,8,8,10,10,7,11,13,14,16,20,18,20,29,32,22,28,28,14,26,22,16,13,7,6,11,8,6,2,1,1,0,0,0
2022-03-09 21:00:00,0,1,1,2,2,3,4,7,9,0,10,12,12,15,16,12,11,13,11,0,5,12,5,10,9,9,5,5,6,7,7,7,8,8,5,9,8,10,9,10,9,4,8,7,4,2,3,1,0,1,2,0,8,0,6,0,6,5,6,7,6,8,8,10,9,8,11,12,6,11,14,6,14,20,21,27,26,24,25,24,22,17,17,11,10,9,7,6,3,1,2,0,0,0
2022-03-09 22:00:00,0,0,0,0,0,0,1,2,3,4,3,0,4,5,6,8,5,8,7,4,9,8,4,6,7,6,10,11,10,9,10,9,10,11,14,13,9,9,11,13,16,14,12,9,4,2,1,0,1,1,2,2,3,3,4,0,3,2,5,7,6,9,8,9,12,13,11,13,12,12,16,17,17,18,25,25,21,18,19,18,15,16,13,10,9,9,5,3,3,2,0,0,1,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,2,3,0,2,0,0,0,0,0,7,0,0,9,8,13,13,12,20,19,17,13,10,5,3,1,0,0,2,1,0,3,4,0,0,4,3,5,4,8,8,9,8,11,11,12,5,12,13,16,15,17,21,21,22,20,18,19,18,16,21,17,15,7,13,9,4,6,3,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,2,3,4,5,0,9,0,19,20,16,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,2,1,3,5,3,6,5,6,6,9,9,11,13,19,21,22,23,24,8,23,24,25,24,23,22,19,18,15,10,9,3,8,4,1,2,2,4,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,2,0,3,5,8,10,14,15,22,28,19,18,20,20,18,19,25,27,19,21,12,12,12,13,14,11,9,13,10,6,6,5,4,5,4,4,9,9,8,7,3,6,5,3,1,1,2,5,8,3,11,12,14,13,13,11,11,12,10,9,5,7,7,5,3,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 07:00:00,0,7,10,9,11,18,21,24,27,29,34,37,35,37,36,27,29,31,34,35,32,33,32,27,26,23,14,22,21,17,20,14,13,17,7,7,7,10,9,10,9,7,8,6,3,2,2,0,12,15,31,33,40,43,56,51,32,24,23,23,25,21,19,12,30,6,4,4,8,9,8,8,7,8,9,10,8,10,12,14,14,22,22,20,22,19,14,2,3,3,2,0,0,0
2022-03-10 08:00:00,0,3,6,8,19,20,15,21,27,27,30,35,31,30,34,37,42,44,47,49,49,45,33,33,29,27,26,27,26,24,22,13,16,18,17,20,17,17,18,22,22,17,14,11,8,6,1,1,5,10,18,19,30,31,43,40,38,39,43,45,49,40,29,22,36,10,8,5,6,8,8,9,9,12,14,15,14,14,13,16,16,23,21,27,30,29,21,7,5,4,3,2,0,0
2022-03-10 09:00:00,0,3,2,0,0,4,8,10,13,0,19,19,23,26,28,25,29,29,32,31,29,27,16,17,17,18,18,20,21,20,17,17,16,14,13,7,10,10,10,11,10,9,8,6,5,3,2,1,4,7,11,12,21,22,25,24,26,22,21,20,19,17,18,13,15,6,7,4,4,5,6,7,7,8,11,11,8,3,7,9,8,11,9,8,9,0,10,3,2,1,1,0,0,0
