Unnamed: 0,1_상대원차고지,2_보통골동양공업사,3_스타타워.동방렌탈,4_공단오거리.공단주유소,5_고려당사거리,6_공단본부.샤니,7_상대원1동주민센터,8_대원터널앞사거리,9_성남자이아파트,10_대하초등학교.중원청소년수련관,11_아튼빌후문,12_영성중학교.하대원동주민센터,13_현대아파트.중원도서관,14_중원구청,15_성남종합운동장,16_성일중고.성일정보고.동광중고,17_성호시장,18_성호시장입구.단대리약국,19_성남시의료원.신흥1동행정복지센터,20_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,21_중앙시장,22_통계청.태평역,23_성남수정경찰서,24_수진리고개.태평고개,25_가천대역.가천대학교,26_복우물.웃말입구,27_복정파출소.복정캠퍼스맛집거리,28_동서울대학교,29_복정초등학교,30_복정동주민센터,31_복정역2번출구,32_복정역1번출구,33_장지역.가든파이브,34_문정법조단지.건영아파트,35_문정로데오거리입구,36_가락시장.가락시장역,37_송파역,38_석촌역,39_석촌호수.한솔병원,40_잠실역.롯데월드몰,41_잠실역.잠실대교남단,42_잠실대교전망쉼터,43_자양동잠실대교북단,44_동서울우편집중국앞,45_구의역3번출구,46_구의3동주민센터,47_올림픽대교북단사거리,48_래미안구의파크스위트,49_구의사거리.광진소방서앞,50_어린이회관,51_화양리,52_화양사거리,53_성동세무서,54_제인병원,55_성수2가3동주민센터,56_리버하우스,57_상원,58_한양대정문앞,59_서울숲삼부아파트,60_왕십리역,61_코스모타워.서울신용보증재단성동지점,62_상왕십리역,63_왕십리센트라스아파트,64_왕십리교회,65_왕십리도선동주민센터,66_도선고등학교.꽃재교회,67_상왕십리역.센트라스아파트,68_왕십리2동주민센터,69_왕십리역,70_행당1동주민센터.성동소방서,71_한양대정문,72_상원,73_리버하우스,74_성수2가3동주민센터,75_성동세무서앞,76_우리은행화양동지점,77_화양리,78_어린이대공원역3번출구,79_어린이회관,80_구의사거리.광진소방서앞,81_래미안구의파크스위트,82_올림픽대교북단사거리,83_구의3동주민센터,84_구의역2번출구,85_자양동잠실대교북단,86_잠실대교전망쉼터,87_잠실역.잠실대교남단,88_석촌호수.한솔병원,89_석촌역,90_송파역,91_가락시장.가락시장역,92_문정로데오거리입구,93_문정법조단지.건영아파트,94_장지역.가든파이브,95_장지동,96_복정동주민센터,97_동서울대학교,98_복정파출소.복정캠퍼스맛집거리,99_복우물.웃말입구,100_가천대역.가천대학교,101_수진리고개.태평고개,102_통계청.태평역,103_중앙시장.농협,104_성남시여성비전센터.삼성생명.한국사회적기업진흥원,105_성남시의료원.신흥1동행정복지센터,106_단대리약국,107_성호시장,108_성일중고.성일정보고.동광중고,109_성남종합운동장,110_중원구청,111_제일아파트.현대아파트.중원도서관,112_하대원시장,113_영성중학교.하대원동주민센터,114_아튼빌아파트후문.성남방송고,115_아튼빌아파트.중원청소년수련관,116_성남냉동,117_대원사거리,118_상대원1동주민센터앞,119_공단본부.샤니,120_고려당사거리,121_공단오거리.공단주유소,122_스타타워.동방렌탈,123_보통골동양공업사,124_상대원차고지
2022-04-10 07:00:00,0,0,0,0,0,1,2,2,3,0,0,0,0,0,3,2,3,1,6,7,7,6,4,7,5,5,6,4,7,7,6,0,3,5,2,4,6,5,6,6,6,0,4,2,4,2,2,4,5,3,2,3,4,3,3,4,3,3,2,0,1,0,0,0,1,0,2,4,0,5,6,4,0,4,3,2,6,5,4,3,3,4,4,4,4,3,6,4,5,6,5,6,5,5,6,3,3,0,8,5,7,6,4,3,3,2,2,3,2,0,1,0,1,2,1,0,3,0,2,1,0,0,0,0
2022-04-10 08:00:00,1,2,2,0,3,0,5,6,4,7,4,9,7,5,9,10,11,10,10,4,9,8,9,10,16,13,13,11,4,5,6,3,3,5,6,7,8,7,7,6,5,0,0,2,3,5,4,9,6,7,8,9,10,9,3,6,1,5,3,4,1,1,0,1,1,2,3,3,5,7,4,0,3,4,2,4,8,10,7,5,3,3,5,4,7,3,9,8,7,8,9,8,10,11,10,11,8,4,7,5,5,2,3,4,7,6,2,4,4,3,2,0,2,2,1,1,3,0,0,2,0,0,0,0
2022-04-10 09:00:00,0,3,0,2,0,1,5,6,6,7,7,8,9,7,8,9,8,8,9,13,16,16,15,18,21,21,19,16,18,16,15,13,15,13,11,14,17,23,20,8,7,0,8,9,9,8,11,17,18,3,2,4,6,0,0,0,5,4,4,3,2,1,1,0,2,0,2,4,6,7,8,5,0,5,7,7,10,11,9,10,10,9,10,9,12,9,9,9,11,10,10,6,7,8,10,6,5,6,5,8,9,8,7,9,7,5,4,3,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-10 10:00:00,0,4,0,0,0,1,3,3,8,7,8,10,11,12,16,15,14,11,12,11,16,21,24,25,23,23,24,24,28,29,21,8,15,19,26,24,25,20,14,9,10,0,11,7,9,9,14,15,16,17,19,16,15,15,0,13,13,9,8,9,7,6,4,1,6,0,8,9,10,11,9,12,8,11,12,14,16,13,12,9,11,13,13,12,12,8,10,9,11,15,14,15,16,16,13,7,7,4,7,6,5,5,7,5,8,7,7,6,4,6,6,0,5,7,5,4,4,0,0,3,2,3,0,0
2022-04-10 11:00:00,0,2,0,3,4,3,6,10,12,12,12,12,13,18,18,23,24,22,22,22,23,22,24,27,30,32,31,35,40,39,30,31,26,37,36,28,29,33,25,10,6,0,7,8,7,6,7,7,13,7,8,9,10,4,8,11,7,9,12,12,7,4,5,3,4,4,6,9,7,11,10,13,8,12,3,9,16,16,14,14,13,15,17,15,18,0,11,7,7,8,7,10,8,4,5,5,9,12,11,7,2,8,7,5,8,9,8,6,5,4,6,4,0,3,3,2,2,1,0,0,0,0,0,0
2022-04-10 12:00:00,0,2,1,2,0,2,4,3,6,9,8,13,14,16,15,18,15,14,17,18,18,16,14,16,21,25,27,28,31,32,30,28,23,25,28,29,29,29,24,16,15,8,16,15,17,17,15,15,14,9,6,8,8,8,9,6,8,5,3,2,3,1,2,3,3,5,4,7,8,9,11,7,13,15,17,14,17,18,16,17,17,20,19,26,24,23,11,14,14,14,16,16,13,11,5,14,17,0,14,13,5,11,12,11,12,10,5,6,7,0,6,3,5,4,2,1,0,0,0,0,0,0,0,0
2022-04-10 13:00:00,0,2,0,1,0,0,3,5,5,5,9,10,12,13,14,15,13,17,20,23,23,26,28,28,30,31,31,32,37,35,32,28,38,38,42,41,35,38,26,17,16,15,17,17,19,15,21,18,15,15,15,19,20,21,8,20,17,15,12,4,4,3,2,3,5,6,7,12,14,17,25,30,29,22,26,28,28,32,30,24,23,24,22,22,26,24,17,19,21,20,18,16,17,21,22,20,21,21,10,19,15,15,12,12,13,11,10,7,6,7,6,7,5,4,3,2,0,0,0,2,0,1,0,0
2022-04-10 14:00:00,0,0,0,0,0,0,0,2,3,3,4,6,7,8,10,9,13,12,13,14,22,21,24,25,23,23,21,26,28,33,31,27,27,32,36,40,41,40,24,22,23,8,23,21,19,20,21,24,27,26,16,15,18,16,17,11,15,11,8,10,7,4,3,3,5,0,10,18,18,18,24,26,28,26,27,21,23,19,21,20,20,26,29,28,29,30,29,20,22,19,21,20,22,25,25,20,11,11,12,18,17,15,19,6,17,14,4,13,7,6,0,5,2,2,1,1,0,0,0,0,0,0,0,0
2022-04-10 15:00:00,0,0,0,0,0,0,2,5,6,7,10,6,8,10,9,12,13,10,17,21,20,19,19,21,28,26,12,27,28,30,27,26,27,28,26,43,46,47,45,26,27,23,24,23,19,21,25,24,18,27,20,19,18,12,15,17,14,15,10,13,8,4,4,2,6,2,7,8,10,9,15,13,9,15,16,22,29,28,18,25,19,22,21,20,31,27,32,39,36,35,34,32,31,30,19,28,27,26,25,23,15,13,12,11,13,9,8,8,7,6,7,5,0,4,3,2,2,0,0,1,3,1,0,0
2022-04-10 16:00:00,0,1,1,2,0,3,7,9,12,11,10,7,0,10,10,11,10,12,20,18,16,16,17,18,22,27,29,22,32,36,33,0,25,23,22,22,21,22,22,25,23,14,21,19,10,21,20,18,22,19,18,19,17,10,9,15,14,14,10,9,8,7,4,3,1,6,4,15,16,18,21,22,25,11,28,29,26,29,27,31,27,26,25,27,27,26,25,30,29,30,33,29,30,37,36,33,32,26,22,20,21,17,23,22,19,22,19,16,16,10,9,8,6,2,2,0,1,0,0,1,0,0,0,0
2022-04-10 17:00:00,0,1,1,0,0,2,2,4,6,6,8,12,14,13,16,18,15,13,17,16,17,16,14,15,20,19,19,21,23,24,22,6,22,26,25,27,21,21,23,22,27,26,21,16,17,17,20,19,19,14,14,12,14,15,10,12,8,9,8,6,5,3,1,2,4,0,3,4,8,0,13,15,12,10,13,16,14,21,18,20,18,14,13,12,20,22,21,34,34,30,23,24,22,20,21,21,33,31,30,25,20,18,15,15,16,17,15,18,17,16,8,14,13,10,7,2,3,1,1,0,0,0,0,0
2022-04-10 18:00:00,0,0,0,0,0,2,4,6,7,6,9,10,6,9,10,12,14,5,14,16,16,18,18,19,17,13,18,17,18,18,11,12,19,24,24,24,25,27,22,24,18,16,19,20,20,17,18,19,18,14,14,13,15,10,6,8,9,10,11,9,5,3,3,4,4,1,3,6,10,8,11,14,9,14,13,12,13,20,22,21,17,17,17,11,14,0,25,29,32,33,34,32,33,35,24,21,23,23,0,17,16,17,16,15,14,14,13,12,11,11,12,11,6,5,6,0,6,5,4,0,0,3,0,0
2022-04-10 19:00:00,0,1,1,2,0,8,8,8,6,1,9,10,0,9,6,6,7,6,4,3,4,7,7,8,7,9,11,15,16,10,14,0,15,22,21,18,17,16,15,24,29,21,22,22,20,15,16,15,16,15,11,10,10,10,12,7,15,13,14,7,4,5,3,2,3,1,3,3,7,7,10,15,12,15,14,14,13,18,14,15,13,12,11,6,14,12,16,15,16,16,17,17,17,18,35,32,34,17,32,29,28,32,18,15,14,16,15,18,18,15,14,12,9,7,4,3,2,3,2,0,0,0,0,0
2022-04-10 20:00:00,0,0,0,0,0,0,1,1,0,0,2,2,3,2,3,7,5,5,7,7,7,11,3,12,12,4,12,10,9,8,9,8,9,9,9,12,16,14,15,13,15,13,12,16,14,11,13,13,13,12,10,13,17,7,16,18,16,13,9,6,5,2,2,2,2,0,3,8,8,9,11,10,8,8,8,15,17,21,15,13,9,8,6,7,9,12,14,21,23,22,21,20,15,17,17,16,17,21,11,21,17,18,18,16,11,10,7,8,6,6,7,6,5,5,2,4,2,0,0,0,1,0,0,0
2022-04-10 21:00:00,0,3,0,0,0,0,1,1,4,3,3,5,3,5,7,8,9,5,8,6,5,4,5,7,12,13,6,13,11,8,10,0,14,12,13,11,12,10,13,16,15,14,15,13,12,15,16,14,14,11,9,10,10,4,8,1,5,9,10,12,9,7,5,7,8,3,0,4,5,7,5,7,6,8,7,7,10,12,8,7,6,4,8,7,6,7,22,22,23,26,29,30,29,31,33,32,24,8,19,15,13,17,12,9,8,10,9,8,6,7,0,0,7,4,6,1,4,2,1,0,3,0,0,0
2022-04-10 22:00:00,1,1,1,0,0,0,1,3,3,2,6,4,3,5,5,5,4,4,4,3,3,5,2,0,10,9,7,6,4,5,5,0,4,8,8,12,11,10,14,12,11,0,11,10,8,7,13,14,12,9,7,9,10,5,0,5,12,8,4,5,4,3,1,3,4,1,5,7,8,9,12,13,12,10,11,10,13,19,17,11,10,10,7,7,4,4,6,8,18,19,21,20,19,20,8,22,18,15,12,4,12,17,13,11,11,14,15,14,12,10,6,9,7,2,1,0,2,0,0,0,0,1,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,4,3,5,4,5,6,7,0,8,0,0,7,0,8,11,12,11,9,12,17,16,8,12,10,9,11,12,13,13,12,12,8,7,6,4,5,3,2,5,5,3,2,3,1,2,3,0,4,4,5,7,8,0,1,4,4,5,8,11,10,9,6,7,6,8,5,7,10,10,9,10,14,8,15,14,3,13,12,0,9,7,6,4,4,4,5,6,3,5,3,5,6,0,5,4,4,1,2,0,0,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,1,0,0,1,0,3,5,2,4,6,9,8,8,10,12,6,13,15,17,16,18,19,20,0,8,4,0,18,19,18,16,19,18,18,13,14,15,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,1,0,0,0,0,0,1,2,2,4,5,3,6,4,5,5,4,7,8,11,13,16,17,19,22,21,20,24,20,15,3,13,8,10,9,6,8,3,15,3,0,15,10,14,15,15,19,20,18,16,15,17,3,18,14,5,12,11,9,5,2,0,4,3,2,0,3,4,0,6,6,0,0,6,8,9,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,2,0,0,0,3,3,4,4,5,3,4,4,4,3,8,4,6,7,8,8,6,8,9,7,0,4,7,8,10,8,0,6,15,14,10,12,12,13,7,6,0,5,8,11,12,6,9,8,6,10,11,16,17,16,12,10,8,0,5,2,1,0,0,6,1,2,5,7,5,8,6,0,5,3,7,8,10,4,8,9,12,11,10,11,1,12,9,9,9,13,12,11,12,11,0,9,0,7,7,6,6,1,7,8,7,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 07:00:00,1,3,4,1,0,3,5,3,6,5,6,8,9,10,10,10,11,10,20,28,27,19,23,22,18,23,19,24,26,27,23,23,22,22,20,22,24,29,30,15,9,0,13,12,8,11,17,23,20,20,17,15,20,18,15,16,15,9,6,5,4,2,1,1,6,8,10,7,14,9,22,22,21,23,12,14,30,36,22,20,21,33,28,28,31,31,23,25,21,23,20,18,19,16,11,10,12,11,9,10,15,25,26,27,18,18,19,23,28,28,23,21,21,22,26,26,32,20,17,12,9,3,0,0
2022-04-11 08:00:00,0,2,0,0,0,0,12,23,24,23,27,30,30,33,32,18,18,17,21,26,29,25,30,34,52,51,47,41,51,49,38,18,32,23,22,27,31,33,30,13,9,0,14,12,13,9,16,25,26,22,25,32,32,29,29,30,28,14,13,11,5,4,4,4,4,4,8,16,33,34,43,35,36,37,24,15,31,37,33,22,23,29,32,29,45,35,40,39,46,44,36,25,20,21,34,30,16,16,18,16,15,26,30,34,38,40,35,37,44,44,44,40,39,44,48,46,48,51,40,27,17,9,0,0
2022-04-11 09:00:00,0,2,0,0,3,0,3,4,4,6,8,13,16,18,16,15,15,14,16,15,16,19,23,23,25,28,30,29,27,28,23,22,19,21,22,25,32,34,35,10,9,8,11,11,11,11,19,22,29,22,21,22,22,23,23,21,17,7,11,9,5,2,4,2,2,3,4,8,13,15,26,23,18,16,10,12,15,20,16,15,11,17,20,21,21,10,21,17,15,22,19,12,12,20,36,33,9,10,11,6,7,7,4,5,6,8,6,9,8,6,5,5,6,10,5,6,8,9,7,4,2,1,0,0
2022-04-11 10:00:00,0,1,0,1,0,0,2,2,4,5,9,11,13,13,13,13,13,14,9,12,12,12,9,11,13,14,16,15,13,13,10,9,10,13,13,15,17,16,12,7,6,0,7,9,8,6,10,11,8,9,10,11,10,9,10,9,8,7,9,8,4,2,3,2,4,2,5,8,7,8,16,15,15,10,8,10,13,14,14,10,10,9,14,14,15,8,10,12,13,9,10,8,9,9,13,14,7,8,7,6,6,4,9,9,9,8,7,7,8,5,4,0,2,3,2,1,2,1,2,1,1,0,0,0
2022-04-11 11:00:00,0,1,3,1,2,3,4,3,5,7,7,8,9,18,16,14,17,13,9,10,9,8,12,13,17,13,14,16,16,15,11,7,9,10,11,15,16,15,13,11,8,0,12,11,9,8,9,10,11,8,7,8,10,8,9,11,12,10,6,7,3,3,0,2,4,0,3,9,9,6,10,8,6,7,8,10,17,12,10,8,8,10,12,9,11,0,11,9,10,8,8,9,8,9,10,8,7,6,8,6,8,9,9,7,11,12,11,10,6,5,3,3,2,1,0,0,1,0,2,0,0,0,1,0
2022-04-11 12:00:00,0,1,0,1,2,4,4,5,8,7,6,8,11,10,9,9,15,15,11,12,13,11,13,10,22,20,17,33,10,10,9,5,7,7,9,14,16,15,11,8,9,0,8,10,11,10,10,10,14,10,9,10,13,10,9,12,10,7,6,6,4,3,1,0,4,5,4,6,8,9,11,12,12,12,10,8,12,18,19,13,15,14,16,12,17,15,17,20,9,19,19,17,15,15,16,15,14,4,11,10,13,14,19,18,20,19,18,15,15,12,10,8,8,0,6,1,2,3,2,1,2,0,0,0
2022-04-11 13:00:00,0,0,0,2,1,3,4,5,3,4,15,16,14,15,12,16,17,15,14,10,13,12,11,13,21,22,25,35,36,33,24,21,22,25,29,25,25,25,17,9,10,8,10,9,10,10,11,15,14,14,11,9,10,9,8,9,6,6,7,4,5,3,2,3,5,6,7,12,15,14,21,23,0,24,22,14,18,19,21,17,18,16,12,15,16,12,20,18,16,12,11,9,11,10,12,9,9,6,8,6,5,11,8,7,8,10,9,8,8,8,9,8,6,7,7,5,3,2,0,1,0,0,0,0
2022-04-11 14:00:00,0,2,0,0,1,1,2,2,3,4,5,4,8,9,11,12,10,12,10,10,9,12,11,12,18,20,19,31,35,32,23,17,21,21,26,25,24,21,18,12,10,10,14,13,12,15,17,17,19,16,12,12,11,12,9,13,11,18,18,12,4,1,4,1,2,0,6,8,8,7,9,9,14,15,14,17,18,17,15,12,11,12,12,11,13,11,13,16,16,14,16,12,12,13,13,15,11,7,12,12,9,14,13,14,14,12,11,8,7,5,0,4,4,3,1,2,1,1,0,0,0,0,1,0
2022-04-11 15:00:00,0,1,0,2,0,3,5,6,5,9,7,10,11,13,15,16,14,14,11,10,11,14,12,13,14,17,16,31,17,19,13,11,11,18,19,19,18,20,20,18,19,18,23,21,11,12,15,17,37,42,17,8,13,12,11,9,12,8,9,5,3,4,2,3,4,5,8,8,10,9,13,12,15,14,14,15,17,17,16,15,15,15,13,14,12,12,21,20,19,19,21,22,21,17,16,17,22,20,15,13,15,17,14,16,21,17,13,14,12,9,6,8,7,6,5,4,1,1,0,0,0,0,0,0
2022-04-11 16:00:00,0,1,3,4,5,8,8,8,1,7,7,14,14,15,14,26,24,29,25,21,17,15,14,13,20,18,17,33,34,30,29,20,18,18,20,18,21,20,24,22,24,23,24,22,19,21,22,22,25,20,16,14,15,15,9,14,13,8,7,8,6,4,1,2,4,6,8,8,10,12,13,14,11,16,15,16,19,21,20,21,21,19,24,23,26,24,24,25,25,28,28,25,29,15,19,17,16,11,14,18,17,19,19,18,25,21,21,25,26,23,21,18,14,11,9,6,4,2,3,1,2,0,0,0
2022-04-11 17:00:00,0,3,7,12,21,24,26,28,27,26,23,27,25,23,13,25,28,28,22,22,17,11,14,15,20,20,20,47,46,43,36,35,31,29,36,35,39,31,30,23,24,19,18,15,13,16,20,13,21,17,16,16,22,13,23,25,22,17,14,10,7,5,3,1,3,2,4,7,8,10,19,14,18,16,20,19,24,30,25,24,22,20,25,26,25,18,35,28,26,22,20,20,22,33,32,29,32,30,27,26,24,24,22,21,21,19,17,20,22,20,10,19,17,11,9,3,3,2,1,3,0,1,0,0
2022-04-11 18:00:00,0,5,10,26,30,36,38,40,42,41,41,39,42,38,27,29,28,26,18,18,16,16,13,14,18,15,15,37,37,34,22,21,24,26,36,45,45,43,41,31,35,33,27,24,22,19,20,21,20,15,14,13,23,25,25,26,26,20,20,15,11,10,6,2,4,3,5,14,15,9,18,22,25,26,32,36,44,59,49,39,30,27,30,30,34,33,38,37,37,34,36,42,44,40,40,40,47,45,44,39,40,35,32,30,30,25,25,22,19,15,14,13,11,8,8,8,8,7,5,0,0,2,0,0
2022-04-11 19:00:00,0,2,3,2,6,12,17,24,27,26,24,22,22,24,16,13,11,14,17,16,15,9,11,8,14,14,11,19,21,19,16,11,16,23,26,29,26,23,31,25,19,24,23,22,33,34,27,20,22,19,14,12,17,11,18,19,18,18,16,12,10,7,5,3,4,0,5,7,9,7,13,18,20,19,17,31,33,47,42,38,29,22,21,25,23,19,20,18,18,18,19,19,16,14,29,27,22,23,21,22,23,24,20,19,17,13,12,27,23,20,17,15,13,7,4,3,4,3,0,2,1,0,0,0
2022-04-11 20:00:00,0,2,3,6,7,8,7,5,7,8,9,11,10,13,6,11,12,5,8,7,4,7,8,7,13,12,10,12,9,7,11,10,9,7,12,12,13,13,13,17,16,16,15,15,15,13,13,7,13,14,9,7,8,9,9,0,8,6,4,5,4,3,2,2,2,3,5,7,8,7,15,16,13,14,13,14,17,21,19,17,17,13,13,11,13,15,21,24,19,18,19,18,16,21,21,18,16,13,15,16,14,16,15,11,16,17,14,11,8,8,7,7,5,3,4,1,3,2,0,0,1,0,0,0
2022-04-11 21:00:00,0,2,2,3,5,4,4,3,2,4,5,0,5,7,8,8,7,7,8,8,7,10,10,10,13,12,11,18,17,16,13,10,11,14,12,13,12,9,14,18,19,14,18,19,17,12,13,12,13,12,8,8,7,6,7,9,10,10,9,6,4,2,0,1,3,4,3,5,9,10,11,9,15,15,10,13,16,19,16,14,11,11,11,10,11,6,10,19,18,18,17,13,13,14,15,13,12,11,10,10,9,10,10,9,9,11,8,14,12,9,8,5,8,6,4,2,1,2,0,0,1,0,0,0
2022-04-11 22:00:00,0,1,1,1,0,2,3,4,5,2,5,6,4,6,6,12,10,11,10,10,5,13,14,13,11,4,3,17,14,14,11,0,10,11,16,16,17,15,15,19,22,12,21,11,18,18,25,24,19,15,6,8,13,9,12,13,14,7,5,4,3,3,2,2,2,3,3,6,7,8,8,8,8,9,9,10,11,12,11,9,8,7,9,8,7,7,9,12,14,17,22,24,27,29,29,26,17,16,14,12,11,11,12,11,8,11,9,9,7,5,6,1,8,5,3,1,1,1,0,0,0,1,0,0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,6,5,4,7,0,6,11,10,9,9,12,8,11,11,10,13,15,14,12,13,15,13,19,17,12,10,11,10,13,11,12,8,5,4,1,3,3,1,3,5,3,6,5,4,1,4,2,0,3,4,8,4,10,9,0,9,9,7,9,15,8,10,9,10,9,12,11,0,12,12,13,12,11,9,11,12,10,11,12,11,9,9,7,7,7,7,5,4,2,3,4,3,4,0,0,2,2,0,1,0,0,0,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,1,0,0,3,0,1,5,7,4,5,9,12,13,16,20,21,22,22,22,1,25,27,25,25,8,0,24,0,22,20,0,17,16,14,11,8,0,10,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,1,0,0,1,0,1,2,2,0,5,2,5,7,6,5,0,4,4,7,8,4,5,5,6,9,8,7,7,0,7,1,6,7,6,8,8,9,8,7,2,1,9,9,10,11,0,15,20,18,17,16,6,15,0,12,11,8,6,2,4,2,0,1,2,3,4,5,3,0,5,4,5,6,0,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
