Unnamed: 0,1_덕은동종점,2_덕은동입구,3_대덕동주민센터,4_월드컵파크9.10.11.12단지,5_DMC첨단산업센터,6_수색교,7_수색역앞,8_디지털미디어시티역,9_북가좌동삼거리,10_DMC래미안e.편한세상요진아파트,11_모래내시장.가좌역,12_사천교,13_연희104고지앞.구성산회관,14_연남동,15_동교동삼거리,16_신촌역,17_신촌로터리,18_서강대학교,19_광성중고등학교,20_대흥역,21_용강초등학교,22_동도중학교.서울디자인고등학교,23_공덕역.1번.출구,24_공덕오거리,25_용마루고개.브라운스톤공덕아파트,26_용마루고개.효창파크푸르지오아파트,27_효창공원앞역,28_용산꿈나무종합타운.보건분소,29_원효로제1동주민센터,30_전쟁기념관,31_녹사평역,32_용산구청.크라운호텔,33_한강중학교앞,34_반포한강공원.세빛섬,35_서울지방조달청.서울성모병원,36_서울중앙지방검찰청대검찰청,37_서초역1번출구,38_지하철2호선교대역2,39_서초동유원아파트,40_롯데칠성,41_강남역.역삼세무서,42_역삼역.포스코타워역삼,43_한서병원,44_한국자산신탁.센터필드,45_선릉역,46_포스코빌딩,47_한국무역센터.삼성역,48_포스코건너편,49_선릉역,50_서울상록회관.한국기술센터,51_아가방빌딩.하나은행,52_역삼역,53_강남역12번출구,54_강남역.강남역사거리,55_서초동진흥아파트,56_서초동유원아파트,57_지하철2호선교대역4출구,58_교대역10번출구,59_서초역.서울중앙지법등기국,60_서울중앙지방검찰청,61_서울지방조달청.서울성모병원,62_반포한강공원.세빛섬,63_한강중학교,64_용산구청.크라운호텔,65_녹사평역,66_전쟁기념관,67_용산꿈나무종합타운.보건분소,68_효창공원앞역,69_용마루고개(서울자동차고등학교),70_용마루고개.신공덕삼성아파트,71_공덕오거리,72_공덕역.2번.출구,73_동도중학교.서울디자인고등학교,74_대흥역,75_광성중고등학교,76_서강대학교,77_신촌로터리,78_현대백화점,79_동교동삼거리연희동방면,80_연희동대우아파트,81_연희104고지앞.구성산회관,82_사천교,83_모래내시장.가좌역,84_DMC래미안e.편한세상요진아파트,85_북가좌동삼거리,86_디지털미디어시티역,87_수색역앞,88_수색교,89_DMC첨단산업센터,90_월드컵파크9.10.11.12단지,91_대덕동주민센터,92_덕은동입구,93_덕은동종점,27_효창공원앞역.이봉창역사울림관,68_효창공원앞역.이봉창역사울림관
2022-03-21 18:00:00,0,3,4,7,31,31,32,21,21,17,16,15,11,16,14,17,16,15,17,18,17,17,21,21,17,20,21.0,20,21,22,25,24,20,19,24,23,22,18,19,14,9,9,7,8,3,4,9,36,22,25,25,30,27,28,27,29,30,31,43,44,44,42,39,37,30,28,29,30.0,30,27,22,27,25,29,25,25,20,19,18,13,12,11,11,10,7,14,8,8,5,1,0,0,0,,
2022-03-21 19:00:00,0,2,3,10,13,10,13,10,10,9,8,7,7,10,11,15,18,18,18,16,20,19,22,21,20,18,20.0,19,22,25,27,22,16,19,20,21,17,12,12,10,7,5,4,9,6,4,5,19,16,23,23,24,30,30,29,27,27,29,31,29,37,36,33,34,32,30,25,24.0,23,18,17,17,16,14,15,12,11,13,13,15,15,10,9,10,8,11,8,6,3,1,0,0,0,,
2022-03-21 20:00:00,0,1,2,3,4,0,0,4,1,3,3,2,3,6,7,8,10,13,12,13,14,14,15,15,11,12,14.0,13,17,15,14,12,9,14,10,9,6,6,7,8,5,4,2,3,2,3,9,8,10,11,13,19,20,22,21,19,17,16,20,17,24,22,23,24,29,28,24,22.0,22,20,20,17,16,15,8,16,15,13,12,11,8,7,9,10,8,7,3,2,2,0,0,0,0,,
2022-03-21 21:00:00,0,1,1,4,5,1,2,3,0,2,0,0,3,3,5,8,9,11,9,9,10,13,14,17,15,13,9.0,12,12,13,12,13,11,13,13,7,13,10,12,8,12,9,7,4,3,1,5,7,10,11,11,16,21,21,20,20,21,21,25,23,24,23,25,24,22,19,20,19.0,18,15,16,19,18,16,17,11,16,17,19,19,18,13,13,7,12,13,8,5,4,1,0,0,0,,
2022-03-21 22:00:00,0,0,2,1,3,2,0,4,0,5,6,3,6,5,8,9,11,8,9,10,12,15,17,16,15,13,12.0,11,12,15,14,14,9,12,10,9,10,11,9,10,11,9,5,5,4,2,2,6,7,8,12,15,21,29,30,15,30,30,32,33,36,18,37,42,39,34,29,23.0,19,16,15,16,14,14,14,13,13,12,17,18,15,15,14,7,13,10,8,3,4,0,0,0,0,,
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,7,6,5,6,8,8,9,0,2,7.0,6,6,9,10,9,7,10,8,5,8,9,8,6,5,4,2,1,1,1,3,5,7,8,8,7,7,11,10,11,10,11,13,0,16,15,14,17,16,14,13,13.0,12,11,11,16,14,14,12,14,11,13,11,8,5,4,3,3,3,4,2,0,1,0,0,0,0,,
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-22 04:00:00,0,0,0,1,2,3,4,6,8,5,16,13,17,16,19,15,13,18,16,21,22,18,14,15,0,18,23.0,22,22,18,22,26,29,0,25,24,22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-22 05:00:00,0,0,0,1,2,3,1,2,6,5,14,15,6,16,14,15,14,12,15,16,11,15,16,15,10,14,16.0,17,20,19,16,20,20,19,19,17,16,21,17,25,24,21,20,18,11,9,7,8,8,9,10,10,9,10,4,10,4,8,8,3,2,0,8,10,9,2,8,7.0,0,6,0,5,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2022-03-22 06:00:00,1,0,2,7,6,7,8,9,11,12,14,16,17,19,18,15,13,16,16,15,18,18,18,21,17,25,26.0,27,27,27,26,24,25,26,19,18,17,16,17,13,13,11,10,7,8,4,2,2,3,4,5,3,5,4,4,3,6,2,18,16,6,3,5,6,6,7,9,4.0,11,10,9,9,2,3,4,3,3,6,2,5,4,5,4,5,2,9,6,7,4,2,3,0,0,,
2022-03-22 07:00:00,0,1,2,8,14,15,19,12,15,20,22,22,21,25,27,24,24,22,22,21,22,20,22,27,27,27,29.0,31,37,37,41,38,44,41,32,29,30,28,31,31,33,27,24,22,36,5,5,7,9,8,9,8,10,20,24,25,29,19,35,34,27,26,32,31,30,25,21,24.0,26,25,21,20,15,15,16,15,9,6,5,6,5,6,5,6,4,7,8,9,4,3,1,0,0,,
2022-03-22 08:00:00,0,0,1,4,6,12,7,11,13,15,18,14,17,24,34,40,41,29,24,22,23,20,20,23,26,28,29.0,32,39,41,47,43,44,42,33,28,31,32,35,33,28,23,18,14,31,5,9,11,19,13,10,9,9,15,20,19,18,19,22,21,24,25,27,27,27,27,30,29.0,30,31,32,32,32,28,23,22,16,15,16,11,9,10,11,10,10,17,22,24,15,9,2,0,0,,
2022-03-22 09:00:00,0,1,3,8,10,11,10,10,11,14,18,17,18,19,23,21,19,18,17,16,15,15,17,24,23,25,25.0,26,29,29,34,32,31,30,30,26,25,25,25,29,31,28,19,12,18,6,4,5,8,9,14,13,11,14,11,14,15,8,15,14,17,17,24,25,24,22,16,12.0,14,15,11,8,8,9,7,6,6,6,7,7,3,3,0,4,3,9,9,8,4,5,2,0,0,,
2022-03-22 10:00:00,0,1,1,4,4,7,7,8,4,9,11,9,10,10,11,9,11,9,8,8,11,15,14,14,15,10,12.0,16,26,29,32,32,35,34,31,10,24,23,23,18,15,14,9,9,7,3,4,5,7,7,10,10,9,12,14,12,12,12,14,12,19,12,21,19,12,10,13,13.0,13,14,13,13,13,14,14,13,9,7,6,5,2,4,2,3,3,4,5,0,4,1,0,0,0,,
2022-03-22 11:00:00,0,1,1,4,6,5,6,8,6,4,8,8,9,10,15,14,14,14,15,15,14,11,13,15,15,17,22.0,23,30,28,30,29,27,12,16,16,14,14,14,11,9,7,7,11,5,4,3,5,6,7,6,11,11,14,14,7,13,16,20,20,28,29,29,30,30,28,24,23.0,23,21,20,19,17,16,15,15,15,8,6,5,2,3,4,3,2,3,4,5,3,2,0,0,0,,
2022-03-22 12:00:00,0,2,0,2,5,4,6,4,6,8,10,10,8,11,12,13,11,12,10,13,16,15,13,14,12,14,14.0,16,17,15,15,15,26,24,18,17,13,11,11,13,10,10,11,12,9,4,4,5,5,6,10,12,12,14,14,15,14,12,18,12,16,17,19,13,18,20,11,12.0,11,10,8,9,10,8,7,8,5,13,7,5,4,6,5,2,3,3,4,2,1,0,0,0,0,,
2022-03-22 13:00:00,0,0,0,3,4,4,4,6,6,8,8,8,10,12,14,14,14,15,15,16,16,18,19,21,13,21,19.0,15,19,23,25,25,25,24,20,21,19,16,16,15,13,12,10,7,5,3,3,6,6,7,10,19,18,23,12,23,23,24,24,25,24,22,26,30,27,19,22,20.0,24,22,22,22,20,17,17,17,16,10,13,10,7,7,8,6,6,5,4,3,2,1,0,0,0,,
2022-03-22 14:00:00,0,2,0,4,6,1,5,8,5,7,7,8,6,10,10,11,11,10,11,12,13,12,12,15,12,13,16.0,18,21,20,20,19,17,15,16,15,18,18,20,20,14,14,15,13,12,9,8,9,12,13,12,15,21,18,11,20,21,19,22,20,22,21,23,26,24,17,19,19.0,22,23,20,23,24,24,22,20,18,17,9,6,8,5,5,3,6,6,4,4,3,2,0,0,0,,
2022-03-22 15:00:00,0,5,1,10,13,14,16,8,6,8,11,5,7,12,13,12,12,8,11,12,12,19,19,12,11,13,10.0,9,14,15,16,14,16,19,18,16,14,14,13,14,15,14,11,9,6,4,5,8,8,11,12,14,12,24,23,21,24,28,33,26,41,27,38,37,32,31,29,31.0,23,31,25,23,31,32,31,34,18,27,17,9,7,7,9,9,5,5,6,7,5,1,0,0,0,,
2022-03-22 16:00:00,0,18,0,19,13,20,16,10,13,12,11,11,11,13,18,21,21,21,19,18,21,20,20,18,14,18,22.0,12,26,25,26,25,22,20,18,15,17,13,15,13,10,12,9,9,7,4,6,10,9,10,10,11,14,21,22,21,23,19,27,20,31,33,34,33,29,29,24,24.0,24,20,19,16,22,20,20,20,17,15,22,15,13,13,12,11,9,8,5,7,2,1,0,0,0,,
2022-03-22 17:00:00,1,11,1,8,12,14,14,10,11,10,13,11,13,13,13,14,15,14,15,17,17,17,18,23,22,20,19.0,19,21,29,25,26,22,24,34,32,22,18,20,21,13,13,8,10,10,7,5,21,13,14,15,15,14,19,20,18,19,20,25,25,36,39,39,42,37,36,26,25.0,22,24,24,23,23,23,19,20,18,15,15,13,14,12,8,6,2,6,4,3,2,1,0,0,0,,
2022-03-22 18:00:00,0,4,6,12,36,35,31,21,18,19,21,21,22,19,19,22,23,22,19,16,17,16,17,21,18,20,20.0,21,23,25,29,25,20,21,27,25,20,17,18,19,11,12,12,12,6,4,6,17,16,28,30,36,36,40,41,40,42,43,52,51,55,61,54,56,43,40,34,35.0,33,33,31,30,27,31,29,26,25,21,21,17,15,14,13,11,10,10,9,8,5,2,0,0,0,,
2022-03-22 19:00:00,0,2,4,5,9,0,10,11,11,10,14,14,14,13,17,17,19,21,21,20,20,18,20,23,20,20,25.0,22,24,28,29,25,21,24,22,21,16,13,12,11,10,8,10,9,6,5,6,9,11,12,13,15,19,25,29,28,25,26,35,22,38,49,52,51,46,43,30,27.0,18,25,24,23,20,19,16,25,21,19,17,18,21,17,16,14,9,11,8,8,4,1,0,0,0,,
2022-03-22 20:00:00,0,1,2,2,4,5,4,8,9,5,7,9,10,9,6,8,9,10,10,9,11,10,11,14,5,11,15.0,16,17,19,21,19,15,15,15,14,15,10,10,10,11,12,10,7,3,2,5,11,13,19,21,20,19,24,24,24,22,24,25,22,28,32,35,35,34,29,26,24.0,21,20,18,16,15,15,16,18,15,16,15,13,10,8,9,7,7,8,6,4,1,2,0,0,0,,
2022-03-22 21:00:00,0,0,1,2,4,2,3,4,1,2,2,1,4,5,9,15,11,15,20,22,21,18,17,20,13,19,15.0,12,12,15,18,16,11,13,12,12,7,6,8,5,7,7,5,4,4,3,4,7,8,10,11,16,18,25,13,25,26,27,30,18,30,29,28,29,28,25,22,24.0,20,15,14,17,20,15,16,19,17,17,18,15,14,12,9,9,5,9,7,6,5,0,0,0,0,,
