Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서후문,9_새우개마을,10_신내능마을,11_신내교회.신내데시앙아파트,12_신내초등학교,13_능산지하차도,14_하나은행망우동지점,15_망우지구대,16_망우역,17_지하철7호선상봉역,18_상봉1동주민센터,19_신내쌍용아파트,20_이화연립경동제일교회앞,21_중흥초등학교,22_지하철7호선중화역2번출구,23_지하철7호선중화역3번출구,24_중화2동주민센터,25_이문동현대아파트앞,26_쌍용아파트,27_신이문역,28_쌍용아파트,29_이문동현대아파트,30_중화2동주민센터,31_지하철7호선중화역3번출구,32_지하철7호선중화역2번출구,33_중흥초등학교,34_이화연립경동제일교회앞,35_신내쌍용아파트,36_상봉1동주민센터,37_망우역.상봉터미널,38_망우역.망우지구대,39_우림시장.망우사거리,40_능산지하차도,41_신내새한아파트앞,42_신내교회.신내데시앙아파트,43_신내능마을,44_중랑경찰서후문,45_우디안아파트114동앞,46_새솔초등학교,47_신내데시앙포레아파트222동앞,48_신내데시앙포레아파트220동앞,49_당너머,50_중랑공영차고지.종점
2022-04-10 12:00:00,0,1,0,0,2,6,1,2,1,5,6,7,6,9,7,12,10,6,7,13,13,10,8,5,3,4,5,8,10,8,9,9,10,9,12,9,9,7,8,7,5,4,2,4,0,1,3,2,0,0
2022-04-10 13:00:00,1,0,0,0,0,0,1,0,1,7,0,5,6,9,12,11,15,15,5,12,9,7,9,8,6,4,3,3,4,10,9,10,13,11,11,10,8,5,6,7,7,0,4,1,3,2,1,0,0,0
2022-04-10 14:00:00,0,1,0,0,2,3,3,0,0,4,3,7,2,7,7,10,13,14,8,14,11,10,9,2,1,0,4,8,9,9,10,12,12,13,9,12,10,7,7,6,7,1,6,3,2,0,1,1,0,0
2022-04-10 15:00:00,0,1,0,0,1,2,0,3,0,4,5,11,3,11,10,9,7,7,9,9,7,5,5,6,8,3,5,3,5,6,10,11,12,13,7,12,11,4,6,4,3,2,1,4,2,2,1,0,0,0
2022-04-10 16:00:00,0,2,0,1,2,1,0,3,0,2,0,3,2,8,10,11,11,8,9,10,8,8,9,10,7,4,5,8,4,6,14,17,16,15,15,6,8,6,5,4,5,0,4,2,0,1,0,0,0,0
2022-04-10 17:00:00,0,1,0,0,3,3,5,4,0,5,8,6,5,7,8,9,17,16,0,15,13,14,12,12,7,6,9,11,12,15,16,16,15,14,13,14,11,9,12,10,5,5,4,9,0,4,1,0,0,0
2022-04-10 18:00:00,0,0,0,2,0,3,0,2,0,0,2,7,6,6,7,9,16,15,10,14,13,9,10,9,5,2,7,3,7,6,11,12,11,0,10,10,6,10,8,6,5,4,1,2,2,1,0,0,0,0
2022-04-10 19:00:00,0,0,0,0,1,2,0,3,0,4,1,3,2,3,5,8,9,8,0,13,6,8,9,3,7,2,7,8,6,8,10,10,11,1,12,11,10,8,11,11,12,11,10,5,0,7,1,0,0,0
2022-04-10 20:00:00,0,1,0,0,0,1,0,0,0,1,1,2,3,7,8,6,8,9,8,7,7,5,8,7,4,3,4,6,0,5,5,6,4,6,4,5,5,6,5,7,3,6,3,5,2,1,1,0,0,0
2022-04-10 21:00:00,0,1,0,1,3,4,0,6,0,0,5,6,0,5,5,2,6,7,6,3,6,4,5,3,4,3,3,0,4,6,7,7,8,6,5,3,4,4,8,2,2,0,1,0,0,3,1,0,0,0
2022-04-10 22:00:00,0,0,0,1,0,1,0,0,2,2,0,1,2,5,3,6,11,5,12,10,4,3,10,7,5,3,2,0,2,2,3,0,2,0,2,1,3,6,7,0,8,4,1,3,3,0,0,0,0,0
2022-04-10 23:00:00,0,2,0,0,2,1,2,3,0,0,1,0,2,2,2,2,4,3,0,4,2,3,8,4,4,3,3,0,0,2,4,2,2,0,1,0,3,4,3,2,0,2,0,0,7,3,2,1,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,6,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,1,0,0,1,3,4,3,5,0,2,3,5,4,3,2,2,3,4,4,6,6,7,8,4,6,2,4,6,7,6,8,10,5,6,9,7,6,0,4,5,1,4,3,0,2,1,0,0,0
2022-04-11 07:00:00,0,6,5,1,3,6,4,5,5,8,9,17,18,17,16,12,11,12,13,15,16,16,19,22,21,17,9,17,19,18,14,17,17,12,16,17,11,9,5,3,0,2,1,0,0,1,5,9,0,0
2022-04-11 08:00:00,0,13,12,2,1,3,4,5,6,9,15,11,14,16,14,12,12,12,11,15,15,14,13,27,13,21,13,9,21,21,14,16,20,21,19,22,18,17,10,8,7,6,6,5,1,3,5,4,2,0
2022-04-11 09:00:00,4,3,3,1,4,7,2,0,0,9,7,8,7,10,8,8,8,7,8,9,9,8,9,12,7,11,4,6,9,8,7,10,11,5,13,6,11,8,4,4,5,4,4,2,3,2,1,2,0,0
2022-04-11 10:00:00,0,1,0,1,2,7,0,3,8,7,7,6,6,9,4,9,4,8,10,9,8,3,4,3,2,0,3,4,7,7,9,10,10,0,8,9,7,5,4,4,3,0,2,2,2,1,0,3,0,0
2022-04-11 11:00:00,0,0,0,0,3,0,0,2,0,3,5,6,4,11,10,5,12,12,11,5,10,6,3,0,4,2,4,4,3,8,8,9,8,9,8,7,5,5,4,3,3,2,2,0,1,2,1,0,0,0
2022-04-11 12:00:00,0,2,0,1,3,6,0,3,8,7,5,5,6,6,5,6,6,6,7,5,6,5,7,1,3,2,4,6,1,5,5,4,3,3,6,5,4,3,2,1,1,0,0,0,0,0,0,0,0,0
2022-04-11 13:00:00,0,1,0,0,1,6,0,4,3,5,2,6,5,6,7,10,12,12,11,9,7,7,8,7,4,3,4,6,8,7,7,9,8,9,8,7,5,5,4,3,5,4,2,4,1,2,1,0,0,0
2022-04-11 14:00:00,0,1,0,0,1,4,1,0,2,4,4,3,6,8,7,6,9,8,7,8,7,5,3,2,1,1,9,12,10,12,10,12,11,14,12,14,9,7,6,4,3,2,0,4,0,2,0,0,0,0
2022-04-11 15:00:00,0,0,0,0,0,2,0,0,0,3,7,8,9,9,8,6,6,7,0,5,3,3,8,5,7,4,9,11,14,13,12,14,9,15,9,14,10,12,12,12,9,6,4,3,7,4,2,0,0,0
2022-04-11 16:00:00,0,3,0,3,3,4,0,7,0,9,8,11,14,16,14,11,17,18,16,12,10,7,9,4,6,2,4,4,6,9,14,16,17,11,15,10,15,14,14,13,8,7,9,8,5,3,2,0,0,0
2022-04-11 17:00:00,0,2,0,1,2,3,0,3,1,4,4,6,7,10,11,12,16,9,8,12,12,8,10,9,5,3,12,8,14,10,18,21,20,21,20,18,13,11,8,12,11,10,7,4,6,4,2,3,0,0
2022-04-11 18:00:00,0,5,0,4,3,3,4,6,6,7,9,15,18,25,27,27,21,11,20,17,16,11,20,20,15,8,18,19,18,17,18,15,16,17,16,18,12,15,18,13,12,5,9,6,8,5,3,5,0,0
2022-04-11 19:00:00,0,2,0,2,3,4,4,7,1,9,5,5,8,19,19,21,21,20,21,18,18,16,15,13,9,5,22,11,11,15,18,18,17,11,13,3,16,14,14,15,13,12,11,10,9,9,2,2,0,0
2022-04-11 20:00:00,0,0,0,1,1,2,2,1,0,2,3,3,4,7,7,8,14,8,13,6,6,14,13,12,6,2,11,8,10,8,10,9,9,6,7,6,8,10,11,11,9,10,0,7,5,2,1,3,0,0
2022-04-11 21:00:00,0,1,0,1,3,0,2,4,0,0,0,4,0,6,4,5,9,5,0,8,4,7,5,0,1,3,5,1,4,4,8,9,5,10,8,10,9,11,9,6,3,0,5,8,2,6,3,0,0,0
2022-04-11 22:00:00,0,0,0,0,1,2,0,2,0,2,3,2,3,6,3,6,11,10,9,8,7,6,10,5,7,5,5,3,4,3,7,10,10,10,9,6,4,4,6,4,3,1,0,1,0,0,0,0,0,0
2022-04-11 23:00:00,0,0,0,1,0,3,0,3,0,0,2,4,3,2,3,3,6,5,4,2,0,1,6,7,5,4,3,0,4,1,2,2,1,3,3,0,3,4,5,4,3,3,2,0,0,2,1,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,0,0,1,1,0,0,0,2,0,0,0,0,2,2,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,0,0,0,0,0,3,2,4,0,1,1,6,4,7,3,3,2,3,4,5,5,3,4,5,4,3,2,4,5,5,12,6,15,5,6,14,10,9,4,7,6,0,5,4,0,3,2,0,0,0
2022-04-12 07:00:00,0,1,0,0,3,4,5,6,7,7,10,14,15,13,13,9,8,10,13,15,13,10,19,21,0,13,7,9,18,17,11,12,13,7,10,11,8,7,6,5,6,5,5,3,2,3,5,13,3,0
2022-04-12 08:00:00,0,34,32,2,3,4,4,5,7,8,11,11,14,17,15,14,11,13,14,18,16,17,16,30,28,24,6,14,17,16,13,15,19,21,20,23,22,15,10,8,7,6,6,4,2,3,7,4,11,0
2022-04-12 09:00:00,0,7,0,2,3,7,0,4,8,3,5,9,9,10,11,8,12,9,11,7,7,9,5,9,3,8,4,5,7,7,10,5,11,7,7,11,8,6,5,3,4,2,3,5,1,4,4,3,1,0
2022-04-12 10:00:00,0,1,0,0,4,5,0,6,2,7,8,9,10,9,6,4,7,7,7,3,6,4,5,4,4,3,3,5,7,6,9,10,11,4,11,9,6,5,5,3,4,0,2,0,0,1,2,1,0,0
2022-04-12 11:00:00,0,0,0,0,0,1,0,0,2,2,0,5,5,8,6,7,8,7,8,2,6,5,5,4,4,2,3,10,13,9,5,5,6,7,5,6,5,3,2,2,2,0,2,1,0,0,1,0,0,0
2022-04-12 12:00:00,0,1,0,0,2,5,1,0,3,2,4,3,4,7,7,7,7,6,6,6,3,5,6,5,3,1,4,7,9,7,8,5,7,6,5,5,5,6,4,3,2,1,1,0,0,0,1,0,0,0
2022-04-12 13:00:00,0,1,0,0,3,5,2,5,0,6,6,7,6,7,6,8,10,7,5,11,9,6,6,8,7,4,7,11,9,7,8,9,8,10,10,10,6,6,5,4,5,0,4,5,3,2,2,2,1,0
2022-04-12 14:00:00,0,0,0,1,2,4,0,1,2,5,5,8,3,7,6,5,7,8,9,5,5,4,6,7,6,5,6,5,10,7,10,13,15,14,7,18,17,12,7,6,11,3,3,3,0,2,1,0,0,0
2022-04-12 15:00:00,0,1,0,0,1,4,0,5,3,5,4,5,4,6,9,10,12,13,10,10,7,4,5,2,4,1,11,9,5,12,13,8,18,19,18,16,9,8,6,5,4,0,0,0,0,2,0,0,0,0
2022-04-12 16:00:00,0,2,0,1,2,4,0,0,3,0,4,3,9,9,8,11,16,15,9,13,13,9,10,9,7,3,5,3,6,5,13,20,23,22,19,21,11,13,10,8,9,9,8,7,2,3,1,0,0,0
2022-04-12 17:00:00,0,2,0,2,3,4,0,5,0,5,5,9,9,14,17,17,19,18,17,16,14,7,11,10,6,3,16,19,21,15,18,23,21,23,22,23,17,18,20,19,9,9,7,4,7,6,1,1,0,0
2022-04-12 18:00:00,0,0,0,0,2,4,5,8,0,8,7,12,16,23,22,23,22,20,19,17,14,14,14,14,10,6,21,24,22,21,21,21,21,16,14,17,17,18,16,17,15,14,7,13,11,6,2,1,0,0
2022-04-12 19:00:00,0,2,0,3,2,4,6,3,1,1,2,8,10,15,14,14,19,18,19,17,13,11,17,19,12,5,20,21,22,17,18,21,18,12,10,11,16,17,21,22,15,13,12,12,10,7,4,7,2,0
2022-04-12 20:00:00,0,0,0,1,1,0,0,2,0,0,2,0,4,8,0,7,8,0,1,7,4,5,19,18,8,5,10,9,0,10,9,7,10,11,8,7,6,8,7,5,5,4,4,6,5,5,1,1,0,0
2022-04-12 21:00:00,0,0,0,3,2,0,0,2,3,3,4,3,3,4,9,11,16,4,15,13,3,11,6,0,4,3,8,6,6,5,11,10,8,7,6,11,16,15,15,12,8,7,4,7,2,4,0,1,0,0
2022-04-12 22:00:00,0,1,0,0,1,0,0,0,0,1,0,2,4,1,0,3,6,0,0,2,9,5,12,8,5,3,4,0,2,2,5,5,6,2,4,4,4,2,4,3,4,0,3,3,2,6,2,0,0,0
2022-04-12 23:00:00,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,3,5,6,3,5,0,4,5,11,6,2,4,0,5,4,5,4,5,4,3,2,3,2,2,2,0,2,0,1,0,0,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,2,0,0,1,3,4,1,5,3,6,5,4,4,3,3,3,4,6,7,6,4,4,4,2,2,2,8,5,6,9,5,10,6,7,6,7,3,7,6,3,0,2,1,0,0,2,3,0,0
2022-04-13 07:00:00,0,2,0,0,2,4,3,3,4,5,9,15,14,15,16,11,12,6,12,11,11,11,11,17,2,7,6,13,15,14,10,12,14,9,9,10,9,10,5,5,5,0,4,2,1,0,6,9,8,0
2022-04-13 08:00:00,0,37,35,1,5,7,8,9,10,14,30,20,23,23,18,15,12,12,13,14,14,12,14,16,9,14,7,12,11,15,13,17,20,23,20,22,19,19,13,10,11,5,9,8,0,5,3,6,0,0
2022-04-13 09:00:00,0,2,0,0,1,3,0,0,0,5,5,9,11,11,12,12,7,7,7,7,7,5,6,10,9,8,4,8,9,8,6,9,8,6,11,10,10,8,6,4,4,4,6,4,0,2,1,2,0,0
2022-04-13 10:00:00,0,1,0,0,2,7,0,6,0,3,5,4,6,6,3,5,5,3,0,4,4,3,3,4,0,2,4,5,6,5,7,9,7,8,7,8,5,5,6,5,2,0,1,0,0,2,1,0,0,0
2022-04-13 11:00:00,0,0,0,2,2,0,0,3,0,4,4,6,5,10,11,12,11,10,9,12,11,10,6,6,5,4,6,10,10,7,7,8,3,9,7,10,7,7,8,5,3,1,0,0,1,0,2,0,0,0
2022-04-13 12:00:00,0,0,0,0,1,3,0,0,0,3,4,6,5,5,4,5,7,8,6,5,4,7,4,4,3,3,4,5,6,4,10,12,13,14,15,15,11,10,12,9,8,2,6,1,0,5,2,2,0,0
2022-04-13 13:00:00,0,1,0,0,2,4,0,0,0,6,6,5,4,7,7,8,9,10,10,9,6,4,6,6,5,3,5,4,6,7,11,10,11,13,14,13,8,5,7,7,10,7,0,1,1,5,3,0,0,0
2022-04-13 14:00:00,0,1,0,1,2,2,0,0,1,0,1,4,4,5,5,4,9,7,2,7,6,4,6,4,4,2,5,8,12,13,13,13,12,12,13,13,11,4,8,3,4,2,1,2,0,1,0,1,0,0
2022-04-13 15:00:00,0,6,5,3,0,4,0,1,1,3,2,5,3,7,6,8,12,12,13,11,8,8,11,9,5,1,2,3,7,4,8,9,13,7,12,11,8,6,7,6,4,5,4,3,2,0,1,1,0,0
2022-04-13 16:00:00,0,2,0,1,2,5,0,4,3,6,7,8,10,19,20,22,26,25,26,21,13,9,11,10,3,2,6,6,8,8,13,16,12,7,10,7,7,9,13,11,9,6,5,0,3,3,0,1,0,0
2022-04-13 17:00:00,0,1,0,0,1,1,0,0,1,3,4,4,9,9,11,13,19,13,20,17,15,11,13,12,7,2,11,11,15,14,18,23,23,22,21,20,11,14,10,6,6,7,4,4,5,2,1,0,0,0
2022-04-13 18:00:00,0,4,0,3,3,4,0,4,6,5,8,8,9,15,9,16,17,19,12,18,17,13,16,14,11,7,20,24,20,16,22,21,22,21,21,20,20,19,20,15,10,5,6,7,4,3,2,5,0,0
2022-04-13 19:00:00,0,3,0,4,3,4,0,5,4,6,5,6,7,13,15,15,17,18,16,16,12,10,16,11,7,4,17,7,18,15,17,18,19,16,14,9,15,14,16,14,12,11,9,8,6,4,1,2,0,0
2022-04-13 20:00:00,0,0,0,4,1,0,2,1,1,2,0,3,4,6,7,0,10,10,6,12,4,10,9,8,6,1,13,14,13,11,12,15,13,10,8,6,8,9,9,11,8,8,6,5,5,3,2,0,0,0
2022-04-13 21:00:00,0,2,0,1,2,1,0,2,0,0,0,3,4,3,4,6,8,6,0,2,6,5,11,11,9,7,6,5,2,3,7,7,6,0,5,4,7,9,13,6,6,2,1,4,5,4,2,0,0,0
2022-04-13 22:00:00,0,0,0,0,1,2,1,0,1,0,0,2,0,2,0,3,7,6,0,5,1,3,11,10,9,4,8,9,9,6,11,4,9,10,7,5,8,7,12,10,8,0,0,7,3,4,0,2,0,0
2022-04-13 23:00:00,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,3,3,0,0,1,3,4,8,1,5,3,4,0,3,2,3,4,2,5,3,3,3,3,4,3,1,2,0,2,1,1,1,0,0,0
2022-04-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 06:00:00,0,2,0,0,3,2,3,1,0,1,4,4,0,3,3,2,2,3,5,3,4,3,2,7,6,1,2,3,4,5,7,9,10,4,3,4,5,0,6,4,1,0,2,3,2,0,2,3,2,0
2022-04-14 07:00:00,0,4,3,0,3,5,3,5,5,7,8,12,10,11,9,12,9,11,12,15,14,10,11,16,16,15,7,10,11,11,12,14,12,0,12,13,7,7,5,3,3,0,2,0,2,1,3,4,0,0
2022-04-14 08:00:00,0,17,11,1,2,4,7,6,8,12,13,13,13,17,16,18,16,11,11,12,12,13,17,27,26,20,15,13,21,21,13,16,21,18,23,25,20,17,17,14,13,4,9,8,6,5,6,5,0,0
2022-04-14 09:00:00,0,7,5,1,2,4,0,0,2,5,4,6,7,9,9,7,4,6,2,4,3,7,6,7,6,3,5,7,8,8,8,10,9,0,11,12,10,7,4,5,9,0,3,8,7,2,3,2,0,0
2022-04-14 10:00:00,0,1,0,0,3,3,0,4,2,5,4,5,7,8,5,5,6,5,4,7,6,5,8,9,6,4,3,4,6,5,6,8,8,7,9,10,9,5,4,3,2,0,0,1,0,1,0,2,0,0
2022-04-14 11:00:00,0,0,0,0,0,2,3,1,0,2,3,5,4,5,8,3,8,7,8,8,7,6,5,4,3,2,6,7,8,6,8,10,11,10,7,7,6,5,3,2,1,0,0,0,0,0,0,1,0,0
2022-04-14 12:00:00,0,0,0,1,2,5,1,6,0,8,6,5,5,5,5,6,9,10,8,9,7,6,6,5,5,3,8,11,9,9,7,8,10,0,9,9,7,5,6,4,4,0,1,1,0,2,0,2,0,0
2022-04-14 13:00:00,0,1,0,1,5,8,0,5,3,4,5,5,2,4,5,5,7,7,7,8,6,3,11,11,7,2,5,7,8,9,13,12,8,9,10,10,7,6,4,5,4,3,1,2,0,1,1,2,0,0
2022-04-14 14:00:00,0,1,0,0,1,3,0,0,4,6,7,1,5,5,4,6,9,0,10,11,9,6,4,5,4,2,6,7,9,6,7,8,7,6,0,5,5,5,5,4,5,5,0,4,3,1,1,2,0,0
2022-04-14 15:00:00,0,1,0,1,3,5,0,6,0,4,8,8,9,9,10,11,17,13,0,16,11,9,10,4,6,4,4,6,7,8,8,11,13,14,13,15,10,10,8,6,6,5,2,6,3,1,1,1,0,0
2022-04-14 16:00:00,0,6,0,3,2,6,7,4,11,13,6,11,16,17,21,22,25,24,6,20,15,9,12,11,7,5,6,7,9,11,11,12,12,10,10,10,10,9,9,9,10,0,9,6,5,7,2,1,0,0
2022-04-14 17:00:00,0,2,0,0,2,3,0,0,0,3,4,3,14,15,12,12,15,16,15,14,12,7,7,8,3,1,6,8,7,8,15,17,14,15,12,10,11,10,9,8,7,6,4,5,4,3,4,1,0,0
2022-04-14 18:00:00,0,1,0,0,2,5,4,6,7,10,11,12,12,15,15,13,17,17,16,16,15,10,15,9,11,7,27,29,27,16,16,15,15,15,13,14,15,13,17,14,12,12,12,12,11,6,3,4,0,0
2022-04-14 19:00:00,0,1,0,2,2,4,3,7,5,0,6,7,11,16,16,20,21,17,20,18,14,13,15,16,14,8,11,14,13,10,14,16,15,10,9,7,11,12,14,12,11,10,8,7,6,6,1,1,0,0
2022-04-14 20:00:00,0,0,0,1,0,0,0,0,0,1,2,5,4,6,5,6,11,5,6,8,6,5,9,6,5,3,3,4,6,4,6,8,11,10,8,8,9,8,9,7,7,6,5,4,2,3,2,0,0,0
2022-04-14 21:00:00,0,1,0,1,0,1,0,4,0,0,0,3,3,6,0,8,12,11,0,9,7,6,11,8,6,3,5,0,5,7,7,7,8,9,9,8,12,11,12,13,6,13,10,8,6,5,2,0,0,0
2022-04-14 22:00:00,0,1,0,0,0,1,0,0,0,0,1,3,2,4,5,4,7,3,6,5,6,7,10,9,7,2,10,0,7,5,6,9,4,8,4,7,9,6,7,5,4,6,1,2,5,4,0,0,0,0
2022-04-14 23:00:00,0,0,0,1,0,1,0,2,0,0,3,1,3,2,1,3,5,4,4,1,0,1,5,2,3,1,11,0,10,8,8,7,5,3,3,0,2,4,6,5,3,3,2,5,2,1,1,0,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,0,0,0,0,1,1,0,0,0,3,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 06:00:00,0,0,0,0,1,2,3,1,2,0,2,3,3,4,4,3,1,5,6,3,5,3,0,0,0,0,3,4,6,6,8,6,10,0,4,8,7,9,1,7,2,0,5,3,2,2,1,2,0,0
2022-04-15 07:00:00,0,5,4,2,3,4,3,6,5,11,11,14,14,14,14,11,9,11,13,13,12,11,13,17,4,9,7,8,12,12,14,16,17,10,16,11,9,8,8,5,2,2,0,2,0,2,7,15,0,0
2022-04-15 08:00:00,0,30,28,2,4,5,6,10,6,11,13,12,16,12,13,12,9,10,11,15,14,10,9,14,15,14,10,19,25,22,13,16,19,21,22,21,20,18,13,12,13,3,3,12,4,8,5,4,0,0
2022-04-15 09:00:00,1,2,0,0,3,2,4,0,3,3,5,6,5,14,11,8,8,8,8,9,7,6,4,9,10,6,6,9,10,10,10,16,17,7,7,8,9,7,4,3,7,2,3,4,1,1,5,1,0,0
