Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지삼거리,3_당너머,4_신내SKV1센터,5_신내데시앙포레아파트220동앞,6_새솔초등학교입구,7_우디안아파트114동앞,8_중랑경찰서정문.우디안101동앞,9_신내우디안아파트107동앞,10_능말입구,11_중랑공영차고지.신내역,12_신내교회.신내데시앙아파트,13_신내초등학교,14_능산지하차도,15_우림시장.망우사거리,16_망우역.망우지구대,17_망우역.상봉터미널,18_상봉역.중랑우체국,19_중랑역.동부시장,20_중랑교,21_삼육서울병원,22_시조사삼거리,23_떡전교사거리.동대문노인복지관,24_청량리미주아파트.동대문세무서,25_청량리역환승센타,26_청량리.청과물도매시장,27_제기동역.서울약령시,28_용두동사거리.한국의류시험연구원,29_신설동역,30_동묘앞,31_동대문(흥인지문),32_종로6가.동대문종합시장,33_종로5가.광장시장,34_종로4가.종묘,35_종로3가.탑골공원,36_종로2가,37_종로1가,38_광화문,39_서울역사박물관.경희궁앞,40_서대문역사거리,41_충정로역,42_아현초등학교,43_마포경찰서,44_아현동주민센터,45_공덕역,46_마포역,47_여의도환승센터,48_여의도공원,49_국회의사당역,50_여의도환승센터,51_파크원타워.LG트윈타워,52_마포역,53_공덕역,54_아현동주민센터,55_마포경찰서,56_아현초등학교,57_아현동가구단지,58_충정로역,59_서대문역사거리,60_서울역사박물관.경희궁앞,61_광화문,62_종로1가,63_종로2가,64_종로3가.탑골공원,65_종로4가.종묘,66_종로5가.광장시장,67_종로6가.동대문종합시장,68_동대문역.흥인지문,69_동묘앞,70_신설동역,71_용두동사거리,72_제기동역.서울약령시,73_청량리수산시장,74_청량리역환승센타,75_서울성심병원,76_휘경동입구,77_삼육서울병원,78_중랑교,79_중랑역.동부시장,80_상봉역.중랑우체국,81_망우역.상봉터미널,82_망우역.망우지구대,83_우림시장.망우사거리,84_능산지하차도,85_신내새한아파트앞,86_신내교회.신내데시앙아파트,87_중랑공영차고지,88_중랑공영차고지.신내역,89_능말입구,90_신내우디안아파트107동앞,91_중랑경찰서정문.우디안101동앞,92_우디안아파트114동앞,93_새솔초등학교,94_신내데시앙포레아파트222동앞,95_신내데시앙포레아파트220동앞,96_당너머,97_중랑공영차고지.종점
2022-04-05 11:00:00,0,2,0,0,3,6,4,11,14,11,10,17,15,16,16,20,24,23,21,22,23,17,22,24,22,23,25,24,24,23,20,19,19,19,19,17,15,16,13,15,18,15,19,20,17,12,2,1,3,12,11,17,15,16,20,21,23,23,24,23,19,22,20,19,20,19,18,16,17,18,17,17,18,11,12,13,15,18,20,20,11,11,9,8,6,5,0,6,5,5,3,2,3,2,0,0,0
2022-04-05 12:00:00,0,0,0,1,3,5,4,6,9,8,8,12,14,14,14,15,20,20,16,15,19,17,21,19,23,26,27,27,26,23,25,22,23,20,18,15,15,15,15,20,19,20,19,14,16,14,5,4,3,10,11,13,14,13,20,16,19,18,16,18,19,20,25,27,21,16,19,21,21,20,21,19,19,21,20,22,26,24,21,18,15,14,18,19,15,0,4,18,16,10,2,9,7,2,0,0,0
2022-04-05 13:00:00,0,1,0,0,5,9,0,10,14,0,13,11,17,16,17,21,25,23,24,22,20,23,22,19,16,20,20,21,20,18,21,17,19,19,18,20,21,22,23,29,29,27,27,17,14,11,4,1,8,14,13,18,10,17,16,12,17,16,16,13,15,19,22,24,21,21,27,25,24,19,23,22,19,19,18,15,16,18,20,14,14,14,12,11,10,9,9,10,9,8,7,1,2,2,2,0,0
2022-04-05 14:00:00,0,1,0,0,2,3,3,10,11,10,9,10,12,11,13,18,21,21,18,16,14,8,17,16,12,14,15,15,15,14,13,14,15,13,13,16,17,21,25,28,23,22,21,25,16,14,6,5,4,13,15,14,15,19,22,25,24,21,19,20,23,26,30,30,29,22,26,23,27,26,24,23,22,24,23,17,22,22,19,18,14,12,11,7,8,6,0,12,11,8,7,6,3,1,1,0,0
2022-04-05 15:00:00,0,1,0,0,2,4,2,7,8,4,10,10,13,14,17,17,18,18,19,17,16,15,18,16,13,14,15,14,16,18,15,19,21,18,15,16,18,16,19,20,20,24,23,20,19,16,5,1,5,22,23,25,25,27,31,24,22,23,20,21,18,21,21,23,26,27,32,32,29,27,26,27,24,22,23,22,23,21,21,22,21,19,15,15,15,12,6,13,12,10,9,8,5,2,1,0,0
2022-04-05 16:00:00,0,2,1,1,3,6,5,8,10,7,11,16,18,16,20,17,18,15,21,20,18,12,21,25,27,28,29,30,29,30,27,24,26,20,20,20,22,26,27,37,36,31,29,29,23,14,2,0,8,23,28,24,24,25,28,30,27,28,23,23,21,25,21,24,24,27,32,37,40,38,35,33,35,35,37,36,37,34,27,23,18,18,29,25,23,19,18,20,9,11,9,6,8,1,0,0,0
2022-04-05 17:00:00,0,1,0,9,4,12,8,18,21,17,21,22,26,30,33,22,19,16,13,14,14,15,18,17,14,16,18,18,19,18,17,17,17,18,19,18,27,28,38,40,37,33,24,25,20,17,4,1,16,48,62,39,32,31,34,34,32,28,24,24,30,34,33,36,37,34,35,44,42,42,39,39,39,43,43,39,39,39,37,39,27,23,26,19,12,12,8,14,18,14,9,4,7,2,4,0,0
2022-04-05 18:00:00,1,10,0,10,5,10,13,22,11,13,20,18,21,23,23,26,24,25,21,21,19,18,17,14,15,14,14,14,13,18,15,21,27,28,31,36,42,44,48,51,49,40,33,27,21,18,5,4,27,65,67,55,45,42,37,37,36,34,35,41,43,40,38,40,43,42,44,45,44,46,43,42,41,41,43,44,46,49,44,48,43,43,41,34,24,23,22,23,22,19,15,13,9,4,1,0,0
2022-04-05 19:00:00,0,5,0,13,9,8,0,11,13,0,19,11,18,16,16,20,22,20,16,17,15,17,7,14,13,12,11,9,10,12,8,9,10,13,11,14,17,18,24,25,24,22,16,16,13,10,5,8,4,22,33,26,26,25,23,21,18,19,13,19,18,19,19,24,23,26,29,30,30,32,32,32,30,31,32,31,36,40,35,33,30,29,28,21,22,15,14,16,11,9,13,5,11,3,3,0,0
2022-04-05 20:00:00,0,3,0,1,1,3,4,5,6,0,7,6,6,7,9,9,10,16,12,9,7,9,7,6,9,3,7,7,6,4,10,4,8,3,9,9,11,13,13,15,15,14,12,12,14,11,5,1,3,18,31,31,26,23,21,15,15,12,12,17,18,25,25,25,27,27,30,28,24,30,22,29,26,31,28,26,22,23,24,24,24,21,21,23,16,15,8,23,22,16,15,13,11,5,4,0,0
2022-04-05 21:00:00,0,3,0,3,1,1,2,3,4,0,2,0,7,8,7,6,12,15,11,6,5,6,5,5,6,6,6,7,8,6,5,7,8,7,6,13,17,21,22,22,21,18,16,15,10,7,4,3,4,7,16,14,12,13,13,15,10,11,11,13,15,15,18,21,22,25,24,24,25,27,28,26,22,25,24,23,20,18,20,22,22,21,19,15,13,9,12,14,12,10,9,8,7,2,1,0,0
2022-04-05 22:00:00,0,4,0,3,2,1,0,5,0,3,4,2,5,1,8,7,9,8,7,4,5,3,4,2,5,4,4,5,5,5,4,4,5,0,6,7,9,7,10,8,8,6,6,7,6,7,4,3,5,17,19,17,14,16,22,21,23,17,14,14,15,17,18,18,19,18,19,19,20,16,16,15,14,20,22,20,21,20,22,21,16,16,18,15,12,5,8,15,14,13,9,7,4,2,1,0,0
2022-04-05 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,11,0,0,11,10,6,6,11,5,4,11,8,9,4,8,10,12,13,15,14,15,14,13,12,7,8,7,5,1,4,7,1,9,6,5,4,5,0,6,5,5,10,12,11,13,12,17,18,18,19,17,16,12,9,15,14,13,15,13,13,15,11,11,9,4,7,3,3,5,4,4,3,3,1,2,0,0,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,0,1,0,0,2,3,0,4,3,3,5,6,8,6,11,13,17,22,31,35,40,41,43,32,43,47,46,41,34,41,55,54,52,50,43,48,39,34,30,33,36,40,41,39,36,31,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,0,0,0,2,2,0,3,6,5,6,7,11,12,13,15,16,16,17,19,13,0,21,20,23,12,14,15,21,15,22,16,26,14,14,22,18,15,13,17,16,21,19,17,14,13,17,9,2,14,14,14,15,17,15,20,13,18,15,16,15,10,9,10,8,7,6,7,5,6,8,7,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 06:00:00,0,2,0,0,3,5,0,9,9,8,8,12,18,16,20,22,22,23,23,22,27,28,18,19,20,21,19,24,22,24,21,20,19,18,17,15,14,12,13,20,19,11,13,11,10,10,5,0,2,6,5,8,9,11,14,15,14,16,15,16,15,9,9,10,6,9,9,8,5,3,7,7,6,11,12,13,14,17,19,16,13,11,9,10,9,6,5,4,0,4,2,1,1,1,2,0,0
2022-04-06 07:00:00,0,3,2,2,5,11,13,21,37,35,27,26,42,46,44,53,53,46,45,46,45,46,46,34,38,40,41,39,36,36,33,31,28,25,26,28,27,29,29,31,36,38,43,38,45,51,26,7,9,18,17,16,22,27,33,38,39,39,32,30,21,17,16,15,13,12,11,9,10,12,11,7,8,11,12,11,9,7,20,17,13,12,9,8,9,0,5,9,4,7,4,2,0,9,21,0,0
2022-04-06 08:00:00,0,12,9,2,5,12,7,19,26,24,28,30,39,40,48,48,48,43,48,48,51,51,59,57,51,47,46,54,46,39,39,35,33,31,31,31,31,28,27,34,34,40,46,49,48,46,18,14,5,24,25,31,36,48,51,50,49,45,39,29,34,23,20,20,18,13,9,10,10,10,13,11,9,14,15,17,18,21,25,27,25,25,25,24,25,0,21,24,9,20,10,3,8,6,7,6,0
2022-04-06 09:00:00,6,3,5,1,6,9,6,14,16,14,19,20,25,27,31,38,40,34,36,35,39,36,40,38,41,43,42,42,40,39,35,30,28,26,24,25,23,20,18,18,21,22,20,17,19,17,5,4,4,16,15,18,22,28,27,28,28,19,25,22,22,19,17,18,15,12,11,14,15,13,10,10,10,12,7,5,6,7,11,9,8,11,10,8,9,7,5,8,5,7,3,0,2,0,1,0,0
2022-04-06 10:00:00,4,1,0,1,2,4,0,7,11,10,10,12,13,15,16,21,24,23,23,23,24,25,28,27,23,25,24,23,27,24,23,21,18,15,14,16,15,16,22,20,22,16,9,8,10,7,3,3,4,11,12,15,20,22,21,22,14,19,17,19,21,17,18,20,19,20,18,17,18,17,10,16,15,17,7,16,18,21,22,11,10,11,10,8,7,5,3,5,0,4,5,4,2,2,0,0,0
2022-04-06 11:00:00,0,1,0,0,2,9,3,5,11,10,11,11,14,16,19,19,18,21,19,19,20,21,18,22,18,20,22,23,21,20,19,14,17,18,17,18,17,17,15,16,18,21,16,16,14,15,3,1,5,20,19,19,22,27,34,36,36,33,32,27,20,19,18,15,15,16,15,14,17,16,15,11,16,14,18,11,19,8,14,16,11,12,11,11,7,5,5,6,4,5,2,1,2,3,2,0,0
2022-04-06 12:00:00,0,1,0,2,3,4,0,6,9,4,9,8,12,14,16,20,25,25,24,25,21,22,24,19,23,23,19,20,21,20,22,21,16,15,15,18,15,18,21,19,21,20,19,23,26,26,3,0,5,10,12,15,15,14,14,16,15,13,12,11,11,11,13,16,21,26,26,22,17,18,19,16,16,18,9,14,15,16,15,12,11,13,13,12,11,7,10,11,10,8,4,9,1,4,1,0,0
2022-04-06 13:00:00,0,1,0,1,5,7,0,10,12,1,8,13,14,12,15,18,19,18,18,19,24,21,21,19,22,21,21,19,18,20,20,22,23,21,19,16,19,20,22,24,23,20,21,17,17,17,10,8,4,10,14,17,19,19,23,26,27,24,22,22,20,19,18,21,20,22,23,26,29,26,27,20,21,20,21,21,17,17,17,17,13,8,9,9,7,6,0,8,7,6,6,5,3,4,2,0,0
2022-04-06 14:00:00,0,3,1,0,4,6,7,10,11,9,12,8,16,13,16,14,19,17,16,17,16,11,15,16,16,20,21,22,18,26,23,18,19,17,17,19,19,21,21,23,21,22,19,17,16,13,6,9,8,13,15,23,26,26,27,27,29,27,25,23,21,25,21,20,20,21,25,26,25,27,26,29,27,25,26,24,27,25,23,23,19,15,18,10,6,6,0,6,5,5,3,1,1,0,2,0,0
2022-04-06 15:00:00,0,2,0,3,6,7,4,8,9,4,9,9,14,17,18,17,22,19,14,15,11,10,12,10,11,14,12,15,12,14,13,13,19,17,15,19,20,22,25,29,28,26,26,23,20,19,4,3,8,19,22,20,17,22,24,25,24,22,22,24,24,26,24,23,23,23,26,25,24,23,25,23,23,23,20,23,26,27,26,18,16,11,13,13,12,7,6,13,6,12,9,5,8,8,2,0,0
2022-04-06 16:00:00,0,0,0,2,6,7,3,11,12,11,10,15,17,18,19,21,26,25,25,23,22,21,16,21,24,20,18,17,18,14,11,16,18,17,21,26,32,40,46,54,53,46,40,31,17,15,5,4,7,20,23,23,23,26,28,29,29,27,24,25,27,31,31,29,29,27,31,30,30,31,32,29,29,33,30,31,33,33,33,29,23,20,18,15,14,8,9,17,11,12,10,3,6,3,4,0,0
2022-04-06 17:00:00,0,5,0,7,5,6,7,19,20,12,21,19,20,17,17,18,19,17,17,18,17,16,17,15,15,18,18,19,17,21,20,22,23,23,21,32,36,37,38,39,40,36,32,28,22,16,5,4,13,30,51,39,27,24,26,24,23,23,22,30,29,28,29,29,30,33,41,38,39,43,41,39,38,39,37,38,40,42,42,38,34,38,36,31,26,21,17,18,16,14,10,5,7,4,4,0,0
2022-04-06 18:00:00,2,8,1,10,9,10,9,22,21,21,22,22,22,22,27,27,31,27,26,26,25,23,21,18,19,17,17,18,21,24,26,30,33,33,34,37,61,70,71,62,52,43,38,38,27,22,6,4,27,63,68,60,50,50,47,47,47,40,40,33,40,42,37,41,42,45,50,54,55,50,47,43,47,48,41,40,39,39,41,34,34,27,27,21,16,15,14,17,15,13,10,9,8,4,5,0,0
2022-04-06 19:00:00,0,3,0,9,1,9,5,10,10,9,8,9,12,15,21,28,29,30,24,18,14,14,13,10,11,13,17,16,13,14,8,10,10,15,19,18,19,21,24,24,25,19,18,18,13,10,3,2,8,25,39,33,25,23,21,25,18,18,16,23,21,19,19,25,25,24,26,35,33,32,22,30,29,37,38,36,37,37,30,32,31,32,29,26,20,15,12,16,14,13,9,9,6,5,3,0,0
2022-04-06 20:00:00,0,2,0,3,2,3,4,6,2,3,4,4,7,7,7,9,14,13,8,8,9,11,11,10,13,7,7,11,11,10,7,9,9,8,7,8,11,12,18,24,24,21,18,13,11,6,3,2,4,18,27,26,29,28,25,22,17,20,19,21,20,20,18,24,25,25,27,30,29,28,30,25,24,24,24,22,22,22,21,20,20,20,20,19,17,14,11,16,3,13,10,0,7,3,1,0,0
2022-04-06 21:00:00,0,2,0,2,1,2,0,3,5,2,1,2,6,3,5,6,8,6,5,5,4,5,4,2,4,6,4,6,6,6,6,8,11,10,12,15,15,17,20,20,19,16,16,14,15,15,9,2,5,14,18,17,13,13,16,13,11,11,13,15,18,21,22,22,21,24,26,28,27,24,19,20,22,21,21,20,19,19,17,19,19,18,18,15,11,10,8,14,13,11,8,7,6,1,1,0,0
2022-04-06 22:00:00,0,2,0,2,2,0,1,4,3,0,3,4,6,0,5,4,7,7,6,3,7,6,4,5,6,4,5,7,5,5,4,4,10,11,10,14,15,12,12,13,14,14,13,14,12,11,4,3,5,18,19,16,14,16,17,11,17,16,15,12,12,14,13,21,22,24,18,17,20,20,18,17,16,19,20,19,18,19,22,20,18,17,17,11,8,7,4,10,4,9,7,6,5,2,0,0,0
2022-04-06 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,5,2,6,0,6,5,0,4,6,6,4,0,5,4,8,12,16,19,20,22,20,18,16,13,8,8,2,0,3,7,9,8,9,8,9,7,6,8,7,6,7,8,11,12,0,8,27,26,25,8,21,14,20,15,16,14,17,14,15,17,12,11,11,10,9,7,0,8,6,3,2,1,4,1,1,0,0
2022-04-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 04:00:00,0,0,0,0,2,4,0,5,7,1,9,4,11,12,15,20,19,28,34,37,42,40,44,37,50,53,54,51,46,49,58,55,53,51,42,41,33,31,25,25,29,39,42,41,39,30,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 05:00:00,0,3,0,0,2,3,3,5,5,4,3,7,9,11,16,17,19,18,19,22,21,17,20,19,21,19,14,13,15,17,15,9,9,29,26,24,17,15,11,11,10,8,7,15,12,15,19,8,7,10,12,11,12,14,12,15,14,14,12,14,14,14,3,12,9,2,8,6,0,7,8,3,7,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-07 06:00:00,0,2,0,0,4,5,0,11,16,8,6,12,17,18,21,20,23,22,25,23,26,27,29,28,25,24,26,25,13,23,21,21,12,12,11,10,9,10,11,13,14,14,13,12,13,12,3,2,2,8,7,7,9,10,14,13,16,16,16,15,18,16,13,14,10,13,12,11,9,6,8,7,5,9,9,7,9,10,12,9,8,10,11,7,7,5,5,3,4,2,2,1,0,3,0,0,0
2022-04-07 07:00:00,0,4,1,1,4,13,13,28,37,30,26,32,46,51,51,54,56,40,41,41,39,37,40,41,39,32,33,35,32,36,33,30,28,24,24,25,26,24,20,29,30,36,32,38,38,52,6,2,9,11,9,15,16,19,33,35,41,41,37,29,26,17,15,16,13,9,10,12,13,13,10,13,14,14,16,17,19,18,19,12,10,11,9,8,9,3,10,12,2,5,4,3,2,2,6,5,0
2022-04-07 08:00:00,0,14,12,1,5,11,10,20,28,26,20,33,36,38,42,47,45,46,47,50,49,47,48,47,42,40,41,48,47,50,45,41,34,30,32,36,36,30,32,50,49,43,47,43,50,55,13,11,6,22,22,25,30,35,37,48,52,53,49,34,29,18,13,12,12,11,10,7,9,10,11,14,9,11,11,12,14,21,28,29,28,29,26,24,23,23,19,22,12,20,10,7,6,8,7,0,0
2022-04-07 09:00:00,0,6,0,1,4,8,9,12,17,14,17,18,24,26,32,38,46,41,38,36,36,29,37,36,42,42,38,37,36,37,32,30,28,23,19,21,18,16,13,18,21,24,22,21,21,27,7,4,5,16,17,20,25,24,29,33,34,34,35,30,28,24,22,21,21,17,14,12,11,8,8,7,9,8,9,9,10,12,11,11,9,10,10,9,12,6,11,12,0,0,7,5,6,3,1,0,0
2022-04-07 10:00:00,0,1,0,1,4,6,0,7,14,13,11,11,16,18,20,23,22,20,20,23,24,25,27,25,25,28,29,27,26,26,25,23,22,19,15,14,12,9,10,10,10,10,10,7,16,14,4,3,4,11,10,8,10,9,11,11,14,15,15,16,22,23,22,20,19,13,13,11,14,13,12,13,12,10,11,11,14,15,15,14,11,8,7,4,4,3,0,5,1,1,4,2,2,1,2,1,0
2022-04-07 11:00:00,0,1,0,1,2,6,3,6,11,9,10,10,13,16,18,25,26,21,22,21,20,18,19,17,22,23,22,22,21,19,19,16,13,12,15,15,16,16,20,18,22,22,27,26,15,14,6,3,5,11,12,14,14,12,16,17,18,17,19,19,17,17,20,16,16,17,17,17,18,18,16,18,20,21,20,19,19,17,15,13,9,7,9,7,8,7,6,7,6,4,3,0,0,2,0,0,0
2022-04-07 12:00:00,0,1,0,1,3,5,5,7,11,8,9,11,14,15,12,17,17,21,21,21,22,18,15,17,17,19,21,21,23,22,23,25,26,8,22,17,14,15,15,18,19,17,17,18,21,16,5,1,5,10,14,18,19,20,22,24,25,22,22,21,17,16,15,17,16,14,16,22,22,24,14,22,21,20,19,19,17,16,14,12,9,10,12,11,12,1,10,12,0,9,5,2,3,2,1,1,0
2022-04-07 13:00:00,0,1,0,1,3,7,7,10,13,14,4,11,19,17,15,19,22,21,27,28,26,24,19,22,20,23,25,26,23,23,21,22,22,20,21,21,21,22,21,27,27,23,22,21,19,18,9,7,5,11,14,15,16,21,20,22,20,21,20,22,20,21,18,16,20,21,27,29,29,28,29,26,22,23,23,22,18,18,15,14,9,8,9,7,7,6,5,7,4,5,4,1,2,1,1,0,0
2022-04-07 14:00:00,0,0,0,1,4,5,0,9,10,9,8,8,10,9,12,12,11,12,11,15,15,10,13,14,15,17,19,20,23,21,24,22,23,20,21,18,15,14,12,16,17,21,22,23,20,19,8,7,12,12,11,15,16,20,21,22,19,15,16,17,21,25,27,28,27,28,27,27,27,30,29,27,28,29,28,21,20,18,23,20,13,13,9,9,8,4,7,8,7,4,5,3,4,2,1,0,0
2022-04-07 15:00:00,0,1,0,2,4,6,3,7,12,9,12,11,15,15,15,11,20,18,17,16,17,21,22,22,23,24,22,20,19,17,15,18,21,22,21,24,26,26,18,18,18,21,22,19,15,15,7,5,10,17,19,22,19,19,21,20,21,23,26,21,27,29,31,29,29,34,39,36,38,35,33,30,26,27,30,31,31,32,24,21,14,13,18,16,15,15,0,26,25,18,17,14,7,5,0,0,0
2022-04-07 16:00:00,1,0,0,2,5,10,0,13,16,15,13,15,21,18,18,18,17,17,14,14,13,13,13,12,17,18,21,20,17,17,18,14,16,15,17,18,15,18,29,34,36,34,33,30,24,16,10,3,8,17,19,18,24,23,22,24,24,23,20,27,26,32,26,30,30,28,33,33,38,36,35,28,27,28,29,28,26,31,34,28,19,19,20,21,18,12,11,20,19,18,15,13,9,4,1,0,0
2022-04-07 17:00:00,0,0,0,1,1,3,4,16,19,19,20,20,20,20,18,21,22,21,14,15,15,13,14,13,21,22,23,22,17,18,18,19,26,28,29,38,38,36,43,47,37,34,31,26,27,20,7,8,12,41,46,38,33,32,32,35,24,34,30,31,29,31,28,33,27,31,38,39,41,41,39,38,36,40,47,47,45,44,50,46,37,37,33,29,25,22,17,19,17,16,15,13,11,2,2,0,0
2022-04-07 18:00:00,0,4,4,4,6,5,0,19,22,22,24,24,30,29,27,24,25,20,21,19,17,15,14,15,16,14,14,10,10,12,10,12,18,19,20,33,49,51,56,58,56,53,44,35,33,23,7,7,19,64,68,64,49,46,44,40,36,31,32,35,36,38,34,39,42,44,43,44,44,44,42,45,44,49,49,52,54,52,49,51,42,41,28,25,17,16,21,23,21,19,12,9,10,2,3,2,0
2022-04-07 19:00:00,0,2,0,8,2,3,0,12,9,0,14,16,19,18,23,18,20,18,13,12,12,7,8,12,13,13,6,12,13,11,9,11,24,25,24,21,22,26,30,33,29,27,27,22,16,13,3,1,9,17,20,28,27,28,28,27,26,26,24,25,23,28,28,29,29,28,28,26,33,31,32,33,30,31,30,29,27,29,24,24,28,40,35,28,18,16,12,23,21,16,13,10,6,2,2,7,0
2022-04-07 20:00:00,0,1,0,2,0,3,1,5,6,0,6,5,5,8,11,12,15,15,12,9,8,6,6,5,9,8,10,9,8,9,5,4,9,8,7,10,12,9,16,17,19,18,13,11,8,9,2,0,5,20,33,29,23,28,26,26,24,21,16,9,15,16,14,18,20,18,18,21,18,19,20,24,20,24,22,23,21,20,18,23,19,19,20,17,13,13,6,12,12,10,8,5,6,1,0,0,0
2022-04-07 21:00:00,0,3,0,1,1,1,0,5,0,0,0,4,3,2,5,5,8,9,7,8,9,7,9,10,11,9,8,9,6,8,5,5,7,8,10,12,15,22,23,28,13,23,21,11,10,10,5,2,2,10,18,17,14,14,15,12,10,15,11,15,16,21,23,24,22,24,27,26,25,28,24,29,29,30,21,27,25,20,21,17,19,18,19,17,18,10,0,12,9,10,8,7,6,2,0,0,0
2022-04-07 22:00:00,0,1,0,2,0,0,0,4,3,2,2,2,1,3,3,4,7,10,8,6,6,7,4,5,6,0,6,5,3,5,3,6,4,0,8,8,13,14,16,18,16,10,19,17,11,6,3,1,6,15,16,17,15,19,18,16,14,12,13,14,15,18,14,21,18,25,28,28,30,29,25,26,25,20,20,19,18,17,20,20,16,15,14,12,11,21,0,9,9,15,13,7,6,2,1,0,0
2022-04-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,3,2,3,1,6,8,11,11,13,16,18,18,19,18,16,12,6,2,3,5,6,5,7,7,5,4,5,5,6,6,8,10,10,14,14,15,21,19,16,17,13,16,8,16,15,10,14,13,13,13,11,11,11,9,6,2,4,11,10,6,6,4,5,2,1,0,0
2022-04-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
