Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_종로4가.종묘,29_종로3가.탑골공원,30_종로2가,31_종로1가,32_광화문,33_서울역사박물관.경희궁앞,34_경찰청.동북아역사재단,35_서울역버스환승센터,36_갈월동,37_숙대입구역,38_삼각지역,39_KT용산지사,40_신용산역,41_한강대교북단.LG유플러스,42_노들섬,43_노들역,44_노량진역,45_노량진수산시장.CTS기독교TV,46_현대아파트.유한양행,47_대방역1번출구앞,48_공군호텔,49_서울지방병무청,50_보라매역.동작세무서,51_보라매공원,52_경남아너스빌아파트,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_문성초등학교,57_금천우체국,58_말미고개.금천소방서,59_금천구청.금천경찰서,60_시흥사거리.시흥대교,61_독산한신아파트,62_금하마을,63_시흥대교,64_금천구청.금천경찰서,65_말미고개.금천소방서,66_금천우체국,67_문성초등학교,68_구로디지털단지역,69_동작상떼빌아파트,70_신대방경남아파트,71_신대방현대아파트,72_보라매공원,73_보라매역.동작세무서,74_강남중학교,75_서울지방병무청앞,76_공군호텔,77_대방역,78_현대아파트,79_노량진수산시장.CTS기독교TV,80_노량진역,81_노들역,82_노들섬,83_한강대교북단.LG유플러스,84_신용산역,85_KT용산지사,86_삼각지역,87_숙대입구역,88_갈월동,89_서울역버스환승센터.강우규의거터,90_시청앞,91_서울신문사,92_종로1가,93_종로2가,94_종로3가.탑골공원,95_종로4가.종묘,96_종로5가.광장시장,97_종로5가.효제초등학교,98_종로5가.효제동.김상옥의거터,99_방송통신대.이화장,100_혜화역.마로니에공원,101_혜화역.동성중고(장면총리가옥),102_삼선교.한성대학교.조소앙활동터,103_돈암사거리.성신여대입구,104_미아리고개.미아리예술극장,105_길음뉴타운,106_월곡뉴타운,107_미아사거리역,108_도봉세무서.성북시장,109_미아역.신일중고,110_수유시장.성신여대미아캠퍼스앞,111_수유역.강북구청,112_수유3동우체국,113_우이1교앞,114_쌍문역,115_도봉구민회관.도봉문화원(중),116_도봉보건소.북한산아이파크아파트,117_도봉소방서.방학남부역,118_신도봉시장.도봉구청.방학북부역,119_신도봉사거리,120_서울북부지방법원.검찰청.도봉역성황당,121_도봉한신아파트,122_도봉산역,123_도봉산역광역환승센터
2022-03-27 22:00:00,0,1,2,3,0,3,8,6,6,4,6,6,5,6,6,5,4,6,0,5,5,6,7,7,5,6,5,0,8,10,8,12,13,14,15,12,15,17,18,23,24,26,19,23,26,24,31,30,27,23,19,15,14,11,10,8,9,6,4,4,0,0,0,1,2,2,7,8,2,13,12,11,9,11,0,11,10,8,9,14,14,5,10,8,8,7,8,6,7,8,8,10,15,16,15,17,16,15,17,18,19,22,24,22,23,24,22,19,20,19,24,25,22,28,21,19,16,8,0,7,10,4,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,9,13,14,13,16,15,14,13,15,16,15,15,16,14,10,10,6,0,7,13,11,11,6,9,6,0,1,1,3,3,5,4,14,14,12,6,8,7,8,2,10,9,8,6,4,15,14,12,10,8,7,8,6,8,10,11,6,15,23,0,26,9,14,24,22,20,14,15,13,12,0,10,12,8,11,16,16,10,15,14,10,10,3,4,2,1,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,1,5,9,11,14,17,21,25,27,31,31,32,33,37,40,44,48,46,46,41,38,39,38,38,29,37,34,30,26,16,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,5,4,8,5,9,10,12,10,11,11,13,11,14,16,15,20,21,29,30,28,31,30,28,29,29,28,25,25,22,23,19,16,11,12,9,10,8,11,10,8,9,9,10,11,10,12,11,11,10,11,12,9,9,8,7,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,3,3,5,6,10,12,14,19,18,16,21,22,20,21,19,22,21,21,20,18,20,19,17,13,16,12,15,18,17,16,14,12,8,6,7,8,9,10,5,9,7,0,8,8,11,10,11,13,14,13,12,10,9,7,7,6,3,2,1,0,4,7,11,18,25,29,29,23,23,23,27,34,22,24,25,21,17,21,22,23,23,0,21,18,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 07:00:00,5,16,17,20,26,27,32,40,45,36,37,38,34,34,38,38,40,41,38,44,41,42,42,44,45,45,28,26,21,17,17,13,8,9,11,13,14,17,12,12,12,13,13,13,18,15,16,29,31,44,31,28,24,20,15,7,7,7,9,4,11,21,29,57,62,62,59,35,38,44,61,60,45,48,48,43,34,33,28,27,25,22,27,23,25,25,26,27,28,25,20,13,12,11,7,12,8,6,5,8,0,7,5,3,2,0,0,0,0,5,5,0,2,3,0,0,0,0,0,0,0,0,0
2022-03-28 08:00:00,2,12,20,22,25,32,37,36,44,35,39,37,38,37,40,40,46,49,51,58,61,53,56,56,55,54,48,41,37,34,29,20,14,11,13,11,11,13,16,18,20,0,26,33,38,39,53,50,48,58,53,57,50,47,50,39,21,17,9,4,10,20,23,48,57,56,58,38,40,37,48,61,56,57,62,58,38,31,27,27,30,28,26,27,27,27,32,40,42,32,17,9,10,8,9,11,8,7,6,6,5,7,6,7,15,15,13,13,15,18,17,18,20,14,13,10,10,11,9,8,9,2,0
2022-03-28 09:00:00,0,14,12,15,19,21,21,25,22,19,18,17,16,17,19,25,25,27,27,28,29,26,29,27,28,29,30,26,18,15,12,11,11,10,8,7,5,11,9,12,11,7,14,13,13,20,30,26,23,21,19,18,17,14,15,14,6,5,5,2,5,9,17,29,34,44,40,30,31,38,41,48,42,52,54,57,40,41,30,26,27,23,22,18,17,15,16,17,17,14,12,12,10,11,7,10,8,7,6,8,5,6,6,10,12,13,10,11,9,8,24,24,22,23,18,16,12,8,6,4,5,1,0
2022-03-28 10:00:00,4,5,6,10,7,9,12,13,13,10,14,15,14,10,12,12,15,16,12,13,19,15,15,15,16,22,17,15,11,10,9,6,5,7,7,9,9,8,7,8,7,7,6,7,6,8,8,9,10,8,7,8,11,10,8,8,6,5,2,1,2,2,4,8,10,13,18,15,14,17,18,22,22,24,28,27,25,24,21,18,21,9,21,19,19,18,19,18,17,17,17,19,21,21,12,12,11,10,9,7,4,8,9,8,7,7,13,11,12,9,9,8,7,6,6,5,4,5,1,5,1,0,0
2022-03-28 11:00:00,6,3,5,9,11,14,14,18,16,12,12,11,10,12,11,10,11,14,12,15,13,15,13,9,13,14,15,14,12,10,10,10,9,12,12,6,8,10,11,9,9,6,13,14,11,11,13,13,14,12,12,10,10,6,9,2,8,7,6,3,2,3,3,8,8,14,18,18,19,20,18,22,21,26,28,29,23,18,13,23,24,23,18,16,22,21,21,20,20,18,17,15,14,20,18,17,17,15,14,15,15,16,15,14,13,12,12,6,10,11,11,9,9,8,9,9,9,7,7,8,7,1,0
2022-03-28 12:00:00,2,10,12,6,11,10,15,18,16,13,15,15,17,16,15,17,17,17,19,18,18,18,10,12,10,15,15,16,15,11,8,11,12,11,12,9,12,11,11,11,10,8,12,11,14,13,16,15,14,11,12,9,10,9,9,8,5,4,3,1,3,5,8,10,7,15,16,15,11,15,16,19,22,21,22,22,21,20,19,18,20,16,20,17,11,16,16,17,16,17,15,13,13,13,13,14,17,11,15,18,19,18,22,21,19,18,14,12,12,10,11,12,11,11,11,9,10,9,7,6,4,3,0
2022-03-28 13:00:00,2,8,7,8,9,10,11,14,11,15,14,13,16,15,15,16,15,17,17,18,17,19,17,18,18,19,16,16,15,13,12,12,13,13,13,13,14,14,15,17,15,14,16,18,18,19,22,22,19,15,16,15,13,11,8,9,7,6,3,5,4,7,11,14,17,18,19,10,13,11,11,12,13,15,17,20,19,17,15,15,11,14,13,13,15,16,17,17,17,13,17,16,13,13,15,17,15,13,16,18,17,18,16,17,18,16,15,19,19,18,24,23,20,22,19,15,11,9,8,7,4,2,0
2022-03-28 14:00:00,0,7,7,9,13,8,2,12,12,8,7,7,12,11,9,11,12,15,15,14,11,17,17,14,16,14,12,13,14,13,14,13,16,14,11,12,12,14,13,15,16,12,15,17,16,22,11,22,22,20,13,11,10,8,11,9,6,4,5,4,2,2,4,11,10,17,19,14,12,12,11,10,13,14,17,17,14,15,14,16,10,7,16,16,13,15,14,16,17,15,13,12,17,23,25,17,24,17,18,25,24,32,30,30,28,28,23,20,14,16,26,27,21,22,17,18,8,7,2,5,4,4,0
2022-03-28 15:00:00,2,6,7,10,13,16,20,19,25,21,23,21,19,15,15,19,19,25,22,16,18,15,16,14,15,9,15,15,12,11,13,13,14,13,13,15,16,19,21,22,23,20,21,20,26,27,30,28,40,39,27,26,23,24,22,18,12,9,7,6,1,3,6,8,10,13,14,16,15,16,18,20,20,20,19,19,16,13,11,12,12,7,13,14,15,14,14,9,15,18,23,24,25,27,28,31,31,27,31,30,30,30,35,34,35,33,25,24,24,24,32,29,23,30,32,26,17,16,14,8,5,2,0
2022-03-28 16:00:00,2,10,15,19,22,20,20,24,15,20,21,15,17,18,19,17,16,14,13,12,16,14,14,15,20,23,24,25,23,22,23,21,19,19,18,22,21,22,23,22,23,24,26,28,36,37,37,33,31,31,26,22,18,18,20,18,16,12,12,13,3,2,3,11,11,16,15,16,14,17,18,19,20,18,23,23,19,17,14,14,14,14,16,18,12,13,17,19,10,20,21,19,18,21,22,22,24,19,24,28,28,32,27,27,25,26,23,26,24,24,20,17,16,24,21,20,12,9,12,12,11,5,0
2022-03-28 17:00:00,3,13,17,19,10,24,25,25,25,22,22,20,17,17,19,19,17,18,16,20,18,19,19,10,24,26,27,29,25,24,22,23,25,31,24,25,24,28,31,31,33,32,34,31,34,36,39,40,42,39,33,27,24,22,29,28,22,15,12,7,3,6,5,13,16,21,21,32,34,34,29,31,29,27,24,20,20,18,16,17,19,18,16,18,22,24,25,27,26,31,33,30,31,34,35,33,34,34,32,34,34,36,34,35,33,30,32,30,25,25,25,25,20,22,23,22,20,15,14,11,7,3,0
2022-03-28 18:00:00,3,17,17,24,25,22,29,27,23,17,14,17,14,14,15,13,16,16,14,13,13,14,16,14,14,13,18,20,16,20,21,30,44,44,34,31,25,31,32,35,46,44,38,41,42,41,48,40,38,37,35,37,31,33,46,42,40,28,26,19,2,2,11,16,13,31,30,29,30,28,29,27,26,27,28,26,21,19,16,16,16,13,20,20,18,15,17,17,17,25,31,48,51,49,48,46,44,43,41,39,38,39,40,38,34,32,31,28,27,30,29,28,25,31,28,24,19,21,17,13,10,7,0
2022-03-28 19:00:00,2,17,15,13,11,15,15,19,18,16,15,16,13,12,12,14,15,19,20,18,18,14,12,9,8,5,12,14,11,13,17,21,29,26,22,21,22,24,26,25,27,20,27,25,30,29,46,41,34,29,24,19,19,21,51,44,38,28,21,18,2,2,5,7,6,22,20,20,22,19,21,20,23,20,20,19,14,19,18,19,8,18,16,18,16,14,10,11,9,12,13,22,27,25,27,33,32,32,32,30,31,34,34,32,30,31,27,27,27,27,25,26,23,42,38,27,16,13,12,8,5,2,0
2022-03-28 20:00:00,1,8,8,9,9,10,9,11,11,10,10,11,6,11,5,7,5,6,8,7,6,6,9,11,12,9,14,14,14,16,13,14,16,18,19,12,16,17,16,19,20,21,22,20,24,24,28,28,24,22,14,18,14,14,23,17,16,11,9,4,1,0,3,5,6,8,10,12,11,13,14,15,16,18,20,20,16,13,9,8,7,6,7,11,10,8,8,8,10,12,10,14,16,22,22,23,25,26,23,20,22,24,24,23,23,21,24,26,25,25,23,18,14,21,19,13,14,10,8,6,5,2,0
2022-03-28 21:00:00,1,7,9,11,13,12,13,11,10,9,8,7,7,6,8,10,8,9,11,4,9,9,7,5,7,5,7,8,9,9,10,12,11,12,19,16,14,16,18,25,27,27,26,25,25,25,35,29,27,28,26,20,19,17,19,16,17,14,12,8,1,2,1,3,3,7,12,16,15,16,19,17,19,16,16,14,10,10,10,10,11,10,10,10,8,9,8,4,9,10,11,15,17,18,24,25,19,23,24,23,28,24,25,24,25,23,19,18,17,16,15,10,9,7,1,5,7,3,5,4,2,2,0
2022-03-28 22:00:00,0,4,5,8,7,0,5,8,10,13,13,13,9,0,6,5,8,9,8,6,6,8,8,4,5,6,6,8,6,8,11,13,13,13,12,11,14,17,20,22,23,17,24,26,41,40,43,34,30,26,23,16,14,13,22,18,16,10,7,4,2,0,0,4,3,5,6,15,16,15,16,18,12,11,8,6,7,5,7,9,10,0,9,9,7,8,6,8,6,11,11,14,19,28,26,25,26,25,23,22,22,21,23,24,26,25,26,23,21,21,21,21,16,17,15,10,9,6,6,4,5,4,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,12,15,17,7,7,0,0,17,16,16,18,12,11,13,9,7,10,9,14,12,10,6,8,7,1,2,2,2,3,4,5,13,12,14,11,12,10,11,8,6,5,9,6,7,4,4,3,6,9,6,8,7,8,8,9,10,19,22,12,23,0,12,13,21,20,12,18,16,14,12,15,7,11,14,18,15,11,11,14,9,8,5,5,3,3,1,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,3,5,6,8,10,13,17,21,30,31,29,34,35,39,49,54,60,58,54,53,49,50,44,45,44,39,35,30,24,14,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,1,3,6,8,7,6,6,7,11,13,13,12,13,15,18,20,23,24,25,23,22,20,22,22,23,22,31,31,28,24,24,22,18,13,14,15,16,13,11,10,9,11,10,13,13,11,16,18,16,17,17,17,14,12,10,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,9,13,15,17,9,13,16,15,13,14,16,14,15,16,18,18,19,17,19,19,20,17,15,18,18,16,14,12,11,9,6,7,3,7,6,6,6,5,5,8,7,8,11,13,15,16,13,12,17,9,20,18,12,9,7,4,4,2,0,5,9,17,18,21,21,22,23,24,26,19,22,23,27,31,30,18,16,19,0,12,0,18,16,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,6,19,23,22,25,26,32,39,36,33,37,40,39,37,37,40,43,43,43,47,45,38,44,32,42,37,27,26,20,16,14,11,9,8,9,11,10,16,16,16,18,19,20,20,22,24,35,33,23,21,19,21,18,12,15,14,10,9,10,2,15,25,27,50,59,58,52,27,27,31,49,53,46,51,56,54,40,37,23,25,25,24,25,23,22,25,25,26,28,18,14,10,11,10,9,8,6,3,5,5,3,8,8,4,7,8,9,8,9,8,11,11,12,14,17,14,0,0,0,0,0,0,0
2022-03-29 08:00:00,8,23,26,27,31,34,37,43,47,43,40,38,40,40,36,37,34,40,41,52,53,54,52,52,55,55,48,42,35,32,20,15,14,10,9,10,12,22,21,28,16,15,19,20,20,18,28,26,30,33,32,34,29,25,23,20,13,12,10,6,13,22,34,46,58,58,54,48,47,56,60,58,49,52,57,53,33,31,27,25,26,22,25,25,25,25,28,33,37,24,16,10,8,11,11,11,10,10,7,8,9,13,13,15,19,16,18,17,17,19,30,26,28,23,24,22,16,17,20,21,18,9,0
2022-03-29 09:00:00,2,4,8,8,7,10,18,20,16,15,16,16,22,22,24,27,29,33,33,38,40,37,43,41,40,42,39,29,22,18,14,11,10,7,6,7,7,13,12,8,5,0,7,7,8,8,13,11,11,12,11,21,18,12,8,8,7,6,2,1,7,13,20,27,25,28,30,20,20,24,28,42,41,42,42,39,32,26,23,22,26,21,25,20,19,20,22,23,22,17,16,14,12,11,9,10,9,8,5,6,5,7,6,10,13,12,10,9,15,16,24,25,24,23,22,19,18,17,13,13,10,4,0
2022-03-29 10:00:00,2,6,8,10,7,17,19,19,16,17,15,12,15,15,16,19,18,20,24,26,25,24,25,25,23,25,24,17,14,11,9,13,10,11,10,5,7,7,8,9,6,0,0,9,7,9,7,13,7,11,13,10,11,12,14,13,11,9,5,1,2,4,6,12,13,19,22,18,19,19,24,24,24,24,25,22,20,21,21,19,20,16,19,16,13,15,15,17,15,16,10,13,7,10,8,10,9,3,4,9,9,8,7,8,7,3,6,5,5,7,10,9,10,9,8,9,7,7,7,4,4,2,0
2022-03-29 11:00:00,2,3,2,6,4,7,9,11,14,13,13,13,12,14,10,14,13,12,16,16,19,14,18,19,12,13,17,14,12,11,10,9,11,13,14,15,13,13,8,11,10,7,7,10,11,12,11,11,10,9,9,8,9,10,8,6,5,2,1,1,2,3,3,8,8,10,13,11,13,15,16,19,24,27,17,26,18,15,16,17,16,15,14,14,15,14,16,11,18,15,14,18,16,14,13,11,13,6,12,11,10,11,11,12,11,11,13,11,13,13,13,12,11,11,9,11,7,8,8,5,5,1,0
2022-03-29 12:00:00,4,9,8,13,11,10,14,15,15,17,19,16,15,13,16,16,17,21,22,24,25,22,16,10,14,14,15,14,11,9,10,11,13,11,14,10,12,13,14,11,14,7,11,13,16,15,17,17,15,14,10,12,12,9,13,9,7,3,4,2,3,4,3,9,9,15,16,13,16,17,21,24,22,21,22,19,18,16,15,19,21,14,18,20,21,18,15,15,17,17,16,18,12,17,8,14,11,10,13,12,11,10,10,11,13,14,13,14,15,15,16,15,13,12,14,15,11,10,9,5,4,0,0
2022-03-29 13:00:00,0,9,8,7,8,10,13,14,16,20,22,17,16,15,16,17,16,21,20,16,16,15,12,11,11,10,15,13,14,17,17,18,21,21,17,15,17,15,14,13,16,14,14,12,15,16,19,17,14,11,13,14,9,8,10,9,7,5,5,2,3,4,5,11,10,11,14,15,14,14,17,24,22,21,20,18,16,15,14,17,18,10,18,19,17,15,16,18,20,18,16,18,19,20,18,17,17,11,13,12,11,15,13,14,15,15,17,18,16,16,15,16,15,12,7,11,12,10,4,6,4,1,0
2022-03-29 14:00:00,0,3,2,4,3,8,11,11,13,11,10,10,9,8,12,13,15,11,12,11,15,16,17,13,18,16,17,16,15,14,15,15,18,19,16,15,16,14,14,14,12,5,12,13,9,14,13,13,12,12,12,10,8,7,9,7,7,8,7,3,3,4,6,7,10,12,14,15,17,19,19,20,19,20,11,16,14,16,14,13,14,13,12,11,11,13,14,16,17,18,17,17,19,21,22,26,13,25,24,23,22,23,20,18,17,16,18,20,20,20,18,17,16,16,15,15,9,9,9,11,8,3,0
2022-03-29 15:00:00,1,11,12,13,15,17,18,18,22,20,19,21,17,16,13,14,12,19,17,14,11,12,13,12,18,20,19,19,20,19,18,18,22,14,18,21,20,17,17,19,20,14,21,18,21,21,26,24,33,37,32,26,21,18,22,18,14,13,7,5,2,4,4,9,9,13,13,12,15,13,14,21,21,21,23,21,17,15,17,18,20,8,17,15,16,15,15,13,16,20,21,27,31,36,32,29,30,29,27,26,26,35,36,36,22,20,27,24,20,22,17,18,14,16,16,16,13,12,9,11,6,3,0
2022-03-29 16:00:00,3,17,18,18,19,21,22,27,22,18,19,21,15,14,21,20,9,10,14,17,17,23,23,18,19,19,21,25,28,20,21,16,20,22,21,23,21,24,28,33,36,31,32,29,30,32,34,29,28,28,24,23,19,18,17,14,15,10,7,8,2,4,4,10,10,14,15,16,20,26,31,34,31,25,26,26,18,18,18,12,12,19,17,18,19,17,17,15,19,20,23,28,32,35,36,28,35,32,27,26,28,33,33,35,35,34,34,26,25,20,19,17,15,14,19,15,9,7,7,8,4,2,0
2022-03-29 17:00:00,3,17,16,17,19,25,27,26,27,23,16,23,21,20,16,20,22,30,31,25,24,15,12,14,17,18,22,19,20,19,22,21,28,32,25,27,28,37,34,38,40,40,36,39,48,49,49,32,30,28,26,23,23,21,31,28,21,17,15,6,1,2,5,11,14,25,25,25,26,29,27,27,27,25,31,30,27,20,17,16,16,18,21,22,23,20,17,18,15,30,28,28,28,32,32,31,34,32,34,35,35,33,39,40,39,40,34,33,35,36,33,30,26,34,31,25,22,17,13,13,6,4,0
2022-03-29 18:00:00,4,15,14,19,24,27,33,29,30,24,26,19,21,21,19,20,16,14,18,17,17,15,12,11,14,14,18,19,18,20,22,25,37,48,41,37,32,37,36,38,44,40,39,37,47,39,56,49,39,41,37,32,29,29,51,44,40,37,31,17,12,3,14,20,21,23,24,35,37,36,37,34,37,40,42,35,23,19,18,20,13,19,22,19,20,23,23,27,28,27,30,37,41,45,53,55,55,54,48,44,42,42,46,46,40,41,37,36,41,38,30,32,29,37,33,31,22,21,20,15,7,5,0
2022-03-29 19:00:00,2,13,11,14,15,15,19,18,18,17,16,18,19,22,21,20,19,18,16,15,13,10,8,8,8,6,10,9,9,8,9,11,20,20,24,22,19,22,22,28,29,34,31,33,39,36,44,42,35,36,28,20,19,18,41,34,27,31,20,11,1,2,5,12,10,12,15,17,19,17,23,26,23,20,16,15,16,13,12,13,15,9,13,11,13,10,9,9,8,10,15,18,21,29,30,32,32,31,41,38,40,34,39,38,37,35,34,33,31,32,39,34,28,35,36,33,24,20,16,14,7,5,0
2022-03-29 20:00:00,5,9,6,10,6,11,11,10,17,13,12,12,11,8,11,11,10,8,12,11,6,9,11,4,10,11,6,4,8,9,10,11,16,16,15,14,15,19,18,21,25,19,25,22,31,29,33,28,26,29,22,19,17,17,26,19,16,10,8,6,4,2,3,7,10,10,11,15,14,14,18,14,15,12,14,16,12,10,11,9,11,9,10,9,8,8,7,6,6,13,15,16,19,26,27,25,25,16,24,25,24,24,28,28,22,23,19,18,17,17,15,13,10,13,10,11,9,9,8,5,3,2,0
2022-03-29 21:00:00,11,15,19,19,18,17,16,13,13,12,14,14,10,9,11,14,13,17,15,15,11,12,9,10,8,8,7,7,10,10,10,12,14,15,17,19,19,22,21,22,23,24,25,29,31,32,32,26,30,28,22,15,14,11,16,16,15,12,8,4,2,3,3,2,3,7,5,11,13,10,11,9,10,12,14,12,10,8,7,11,12,5,10,10,9,7,7,6,7,13,15,19,22,23,27,25,30,25,29,27,30,28,27,30,25,25,21,17,15,14,14,11,12,20,24,23,16,13,11,8,6,3,0
