Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_미사강변루나리움.강일리버5단지,4_미사강변리버뷰자이.베라체,5_강동리버스트상가,6_강동리버스트6.7단지,7_강일리버파크3단지.1단지,8_강일리버파크4단지.2단지,9_강일리버파크4단지.5단지,10_강일초등학교,11_강동공영차고지,12_고덕리엔파크1단지,13_해뜨는주유소,14_상일동역4번출구.센트럴푸르지오,15_상일동역1번출구,16_고덕그라시움,17_고덕평생학습관.온조대왕체육관,18_강동아트센터.강동경희대병원,19_한영중고한영외고,20_길동자연생태공원,21_일자산입구.둔촌도서관,22_중앙보훈병원역2번출구,23_중앙보훈병원1번출구,24_보훈회관,25_보훈병원,26_약수터,27_길동사거리.강동세무서,28_강동역,29_천호역,30_천호역.풍납시장,31_영파여고.강동구청역,32_현대아파트앞,33_풍납동극동.쌍용아파트,34_잠실파크리오아파트상가.올림픽회관,35_잠실파크리오아파트앞,36_잠실나루역,37_잠실중학교.장미종합상가,38_잠실역.롯데월드,39_잠실5단지,40_잠실새내역.잠실2동주민센터,41_잠실엘스아파트앞,42_종합운동장사거리,43_잠실종합운동장,44_강남경찰서면허시험장,45_삼성역7번출구,46_봉은사.코엑스북문,47_삼성중앙역.플래티넘아파트,48_삼성2문화센터,49_한국토지주택공사앞,50_강남보건소.강남구립국제교육원,51_강남구청역,52_영동고교앞,53_씨네시티앞,54_도산공원사거리,55_도산공원,56_신구중학교,57_압구정파출소,58_한양아파트.압구정로데오역,59_일지아트홀,60_영동고등학교현대아파트,61_강남구청역,62_강남보건소.강남구립국제교육원,63_한국토지주택공사앞,64_라마다서울호텔앞,65_삼성중앙역.플래티넘아파트,66_봉은사.코엑스북문,67_무역센타,68_강남경찰서.강남운전면허시험장,69_잠실종합운동장,70_종합운동장사거리,71_잠실새내역4번출구,72_잠실트리지움아파트앞,73_잠실역,74_잠실중학교,75_잠실나루역,76_잠실진주아파트,77_올림픽회관,78_풍납동극동.쌍용아파트,79_강동구청역농협중앙회,80_강동구청역1번출구.영파여고,81_천호역,82_천호역6번출구.천호사거리,83_강동역.강풀만화거리입구,84_길동사거리.강동세무서,85_약수터,86_보훈병원,87_보훈회관,88_중앙보훈병원1번출구,89_중앙보훈병원역3번출구,90_일자산입구.둔촌도서관,91_길동자연생태공원,92_한영중고한영외고,93_강동아트센터.강동경희대병원후문,94_강동경희대병원.명일동이마트,95_고덕그라시움,96_상일동역8번출구,97_상일동역6번출구.고덕아르테온,98_해뜨는주유소,99_고덕리엔파크1단지,100_강동공영차고지,101_강일초등학교,102_강일리버파크5단지.4단지,103_강일리버파크2단지.4단지,104_강일리버파크1단지,105_강동리버스트7.6단지,106_강동리버스트상가,107_강동리버스트8단지,108_강일리버5단지.미사강변루나리움,109_강일초등학교,110_강일리버파크6단지
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,1,0,2,3,0,0,0,3,4,6,7,10,12,0,2,10,11,13,11,7,0,8,11,16,25,33,38,38,41,43,17,0,0,38,34,30,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,0,2,4,9,0,10,11,12,13,11,7,9,10,0,5,7,10,5,8,5,0,1,5,6,4,5,9,11,12,5,0,0,16,15,14,13,8,26,11,25,23,13,10,9,6,5,3,1,3,2,1,0,1,2,0,2,3,0,0,0,0,0,0,4,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,2,7,10,21,12,22,24,25,31,32,30,14,14,16,16,15,24,25,21,5,2,3,5,8,6,9,10,10,12,11,10,14,9,12,8,8,6,9,9,8,7,8,3,6,5,0,4,3,13,11,6,4,2,1,1,1,0,0,1,2,1,0,1,0,2,3,4,3,2,2,5,6,3,2,0,8,6,7,9,12,13,11,10,11,8,5,8,2,0,6,7,6,0,0,14,15,13,0,10,0,9,10,9,1,0,0,0,0
2022-03-10 07:00:00,0,1,3,12,23,44,46,54,59,60,64,66,59,44,43,45,46,47,57,55,39,10,3,11,14,17,18,13,12,14,15,19,22,20,25,24,23,22,25,25,24,20,16,12,12,11,14,13,3,11,19,12,8,7,3,2,4,5,2,5,6,8,4,3,4,3,5,4,8,6,6,7,11,11,13,12,15,15,16,13,12,14,15,19,18,18,17,14,34,9,33,15,10,6,1,8,11,11,9,10,9,6,9,6,6,3,0,2,0,0
2022-03-10 08:00:00,0,1,2,7,15,32,34,35,40,42,47,47,46,36,35,32,35,38,43,46,45,11,11,11,17,24,25,25,26,30,31,32,31,32,30,25,25,22,21,19,23,23,23,20,22,24,29,32,30,26,38,33,28,14,8,2,4,3,4,7,5,8,8,7,8,7,3,6,6,8,9,8,10,7,7,9,10,9,10,10,10,11,16,15,22,24,23,19,14,14,15,11,9,6,5,8,15,14,13,9,5,10,8,7,4,1,1,0,0,0
2022-03-10 09:00:00,0,0,0,6,14,23,20,26,27,30,35,39,40,29,26,25,22,25,36,17,29,6,5,6,10,17,16,13,16,21,20,20,20,21,19,19,17,18,19,18,18,21,21,17,15,14,16,18,20,19,51,45,21,13,9,7,5,4,4,3,1,6,8,7,7,6,0,5,6,6,5,4,5,7,7,8,8,6,0,8,9,10,8,10,11,10,10,8,7,5,6,5,4,3,3,4,6,2,5,1,4,1,1,2,1,1,0,0,0,0
2022-03-10 10:00:00,0,0,0,1,6,10,11,13,15,16,13,17,12,12,14,10,9,16,25,24,20,8,4,4,10,11,9,8,8,11,10,10,13,4,13,13,9,11,11,10,9,9,12,10,12,11,16,17,18,14,19,16,11,5,4,1,4,3,2,3,3,4,4,3,4,4,3,4,2,3,5,7,7,6,4,2,5,4,4,4,5,7,8,10,9,8,6,5,7,7,0,6,5,6,5,5,10,7,6,7,4,6,5,5,4,1,0,0,0,0
2022-03-10 11:00:00,0,0,1,2,5,5,5,8,7,10,9,12,10,8,10,11,12,15,14,0,11,8,6,7,12,15,13,13,12,10,10,10,10,8,6,9,9,8,6,6,7,4,5,7,4,8,9,6,5,9,9,8,7,5,6,5,5,4,4,4,3,3,4,2,4,3,3,3,5,7,6,8,7,6,5,8,3,7,7,11,11,13,12,11,13,12,11,9,13,14,8,13,11,11,5,14,15,15,5,12,11,4,3,9,6,3,1,0,0,0
2022-03-10 12:00:00,0,0,0,1,5,11,12,9,14,11,15,14,10,8,8,9,10,13,16,0,16,8,8,7,10,11,10,11,8,9,9,7,11,10,10,9,10,9,8,6,9,5,11,8,6,6,8,9,7,7,8,7,4,3,2,3,3,4,7,9,6,5,5,5,5,4,5,5,6,6,7,6,7,6,6,6,7,6,8,10,9,7,8,11,9,9,7,7,11,14,0,13,13,10,9,10,6,8,9,7,5,6,5,4,3,1,0,0,0,0
2022-03-10 13:00:00,0,0,0,2,4,9,10,11,12,13,14,6,13,14,16,0,16,17,19,7,17,7,5,8,14,22,19,16,13,15,17,19,18,19,18,18,16,14,13,10,13,14,12,10,8,12,14,19,18,15,15,13,8,5,5,3,3,5,5,7,4,9,9,11,10,0,5,10,10,10,10,7,9,10,7,7,8,11,13,12,10,12,13,13,10,10,12,10,15,0,14,11,9,10,7,9,9,7,8,7,8,7,5,5,3,0,1,0,0,0
2022-03-10 14:00:00,0,0,2,4,9,12,6,8,13,9,11,8,13,9,12,7,12,15,15,13,13,9,7,6,12,13,11,14,10,11,10,8,10,11,11,9,11,7,7,3,3,4,6,6,3,3,6,6,6,4,9,4,3,5,3,3,2,3,6,8,7,8,8,11,9,8,7,9,10,8,9,6,13,16,17,16,13,15,16,17,16,14,13,13,10,11,8,7,14,15,11,8,7,8,7,8,13,14,8,10,13,6,12,11,8,2,0,0,0,0
2022-03-10 15:00:00,0,1,0,2,7,12,9,15,16,18,20,13,18,11,12,13,11,11,11,9,10,8,8,10,11,14,12,11,9,11,15,15,19,16,14,13,12,9,11,10,7,5,7,7,7,9,10,11,11,8,9,8,5,5,6,3,5,6,8,11,11,10,8,10,11,10,12,11,10,9,10,11,13,14,14,12,15,14,13,13,15,17,17,21,18,16,8,4,19,21,19,15,16,18,15,16,25,24,21,14,16,15,7,12,6,2,1,0,0,0
2022-03-10 16:00:00,0,0,1,3,4,10,6,9,10,9,13,7,5,7,8,7,8,13,21,19,17,11,9,12,17,15,15,15,12,13,21,23,25,19,17,13,9,9,9,8,8,8,9,10,8,10,11,12,8,10,11,7,5,5,5,5,6,10,13,17,14,15,16,16,10,8,7,10,8,8,9,9,12,15,10,11,13,13,13,14,14,12,14,13,9,9,14,11,28,0,25,26,24,22,20,20,21,20,18,14,11,12,10,10,5,2,1,0,0,0
2022-03-10 17:00:00,0,1,1,2,5,7,5,14,7,8,9,17,14,11,13,14,12,16,21,19,22,18,12,18,23,23,18,15,15,14,14,15,14,18,14,16,19,17,24,20,22,16,14,13,14,13,16,14,14,14,15,9,6,4,3,4,3,3,9,15,8,9,12,14,16,12,17,16,15,14,15,16,19,20,21,21,21,20,17,18,16,21,19,24,12,10,11,15,33,32,26,25,20,22,22,20,26,24,23,21,20,14,13,13,8,3,0,0,0,0
2022-03-10 18:00:00,0,0,1,1,7,9,11,12,10,4,14,15,14,12,13,11,10,14,16,17,15,8,10,8,10,27,24,20,18,17,16,15,14,16,14,12,13,12,11,9,15,10,8,6,9,10,11,13,13,12,11,8,6,5,4,6,15,13,25,44,21,20,21,20,18,12,13,12,15,18,21,24,27,28,23,22,28,25,26,26,28,23,23,21,20,18,17,26,40,41,32,35,33,33,25,27,49,51,37,34,31,25,24,21,12,6,1,0,0,0
2022-03-10 19:00:00,0,0,1,3,4,5,4,5,6,7,8,0,1,10,12,13,12,15,15,7,11,5,9,8,10,13,14,10,10,15,14,13,11,12,6,11,8,8,10,9,9,7,7,8,8,9,8,9,8,5,6,6,4,3,3,5,6,5,17,26,14,16,16,14,15,12,13,15,15,17,17,17,19,21,22,21,21,18,15,16,15,14,15,17,13,9,6,17,43,43,41,32,29,28,29,30,61,62,63,62,59,55,53,50,24,11,3,1,0,0
2022-03-10 20:00:00,1,1,0,3,4,5,0,5,5,0,6,2,4,4,6,0,7,7,7,0,4,11,0,10,10,9,9,6,5,8,6,5,3,6,2,5,4,5,4,5,4,3,5,6,4,3,5,9,8,6,5,0,5,4,3,4,6,7,13,15,13,13,11,11,9,10,11,12,11,11,14,0,17,17,18,17,17,17,20,20,20,20,18,13,9,7,4,3,29,19,0,25,22,23,22,18,36,34,24,30,42,36,31,27,14,3,1,0,0,0
2022-03-10 21:00:00,0,0,0,2,3,1,0,2,0,0,6,0,4,6,5,0,3,7,7,3,8,4,4,4,5,7,6,6,6,6,6,6,4,0,4,5,4,4,3,4,4,4,7,3,3,3,5,5,0,6,5,3,3,4,5,6,6,8,12,13,10,11,12,8,5,9,11,12,8,8,9,13,15,17,18,16,16,15,14,13,14,16,17,15,10,8,3,9,19,20,9,17,18,19,17,17,28,26,27,22,20,17,15,17,9,4,0,0,0,0
2022-03-10 22:00:00,0,0,0,0,0,2,0,0,2,0,3,1,0,3,3,1,1,10,11,10,9,11,3,0,9,6,5,6,6,7,8,9,5,8,7,8,7,5,6,3,2,7,21,19,17,12,12,12,10,7,5,3,7,6,3,3,5,6,12,16,14,14,13,11,11,12,10,14,15,17,19,18,23,23,22,22,23,22,19,16,16,17,14,11,10,5,7,10,34,0,0,27,24,23,19,20,33,31,29,26,24,18,16,11,6,2,0,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,4,3,0,0,4,0,3,2,3,3,1,0,3,1,4,2,5,6,4,4,3,2,2,3,2,3,1,2,3,5,9,12,11,10,2,11,11,7,6,8,11,9,14,16,16,15,10,14,0,12,6,10,7,12,12,10,7,4,5,5,10,9,14,11,11,11,9,8,19,5,3,18,17,12,11,15,10,3,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,1,2,2,2,5,0,2,0,6,6,7,8,8,10,0,0,8,9,10,9,8,0,9,13,18,26,31,36,35,37,38,39,26,0,35,28,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,0,2,5,8,7,8,9,9,14,13,12,5,11,6,0,7,8,6,5,5,0,4,5,5,6,5,6,10,11,10,6,25,21,19,16,12,0,23,10,8,16,10,7,6,5,2,0,1,1,0,1,0,1,2,1,3,0,0,2,0,0,2,1,3,2,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,1,3,6,13,22,23,30,21,22,24,15,23,19,18,19,20,24,28,23,24,4,1,3,4,7,6,5,8,9,12,4,13,11,10,9,6,7,6,3,4,4,3,2,4,2,5,3,0,4,11,7,3,2,1,0,1,1,0,1,1,2,0,1,2,1,1,0,1,3,2,4,4,4,4,4,3,6,4,6,8,7,10,9,10,8,4,2,3,0,0,2,3,0,0,3,6,5,0,0,2,4,0,0,0,1,0,0,0,0
2022-03-11 07:00:00,0,2,4,11,25,41,41,46,51,52,41,54,49,32,38,40,44,49,56,47,41,7,8,9,10,16,22,18,24,24,25,26,28,30,29,26,20,16,19,17,21,19,18,17,10,11,14,17,13,16,21,15,11,4,3,3,4,4,1,4,6,7,7,7,7,5,6,0,3,4,10,6,11,6,6,7,9,9,9,9,10,15,20,23,12,14,9,13,24,13,24,11,9,4,5,4,10,12,4,11,2,0,0,3,5,1,1,1,0,0
2022-03-11 08:00:00,0,0,1,8,20,34,35,44,50,52,54,55,48,30,38,39,37,38,54,57,44,9,8,8,9,15,18,26,25,31,32,33,32,33,34,30,27,22,20,19,18,21,17,16,18,19,20,22,20,18,48,39,25,9,7,4,5,5,2,7,6,12,8,8,9,5,5,5,7,8,12,13,12,10,8,8,9,9,12,11,13,16,22,22,22,25,22,17,13,11,12,11,8,6,5,6,10,12,11,10,9,9,8,5,5,2,1,0,0,0
2022-03-11 09:00:00,0,0,1,3,6,19,20,22,23,24,25,26,25,19,18,19,19,23,33,32,28,9,2,4,8,12,16,18,18,22,19,18,16,15,14,13,13,13,14,14,13,13,12,13,15,13,15,16,17,17,37,32,22,12,8,3,2,4,5,4,4,5,4,6,8,6,6,6,5,5,6,5,6,4,5,4,4,4,5,5,9,12,16,15,14,14,13,10,8,3,5,5,4,4,5,5,7,6,6,4,0,3,0,2,0,1,0,0,0,0
2022-03-11 10:00:00,0,0,0,2,8,15,16,17,0,18,18,17,18,13,17,12,12,14,17,15,13,7,6,6,7,11,11,11,9,10,11,12,14,14,13,12,11,9,9,8,9,6,8,9,8,7,10,13,12,10,24,19,17,12,10,4,3,5,4,3,2,5,7,6,6,5,2,2,3,8,7,5,3,6,6,3,4,9,9,4,6,7,6,7,7,7,4,5,10,8,0,7,5,6,5,5,7,0,6,5,5,0,3,0,3,2,0,0,0,0
2022-03-11 11:00:00,0,0,0,2,10,14,13,15,16,11,19,20,19,11,15,8,12,14,15,13,12,10,7,9,10,12,16,15,8,8,8,8,10,10,9,8,7,8,7,6,9,7,8,6,7,7,7,8,9,8,11,10,8,4,2,2,2,3,2,4,2,5,1,6,7,5,5,7,6,7,8,8,6,4,5,8,7,7,7,8,6,7,8,6,5,5,7,4,12,13,4,13,12,12,11,5,10,8,4,8,7,4,3,3,2,1,0,0,0,0
2022-03-11 12:00:00,0,0,0,2,5,14,0,17,10,10,18,19,18,13,13,10,11,13,15,14,14,10,2,10,14,13,15,12,9,10,10,11,8,11,11,9,15,12,11,11,10,9,10,6,8,8,11,10,11,10,11,9,5,3,6,3,3,5,6,4,6,9,7,5,4,5,8,4,7,8,12,11,9,10,11,11,8,5,6,7,7,7,9,6,5,5,6,7,12,11,10,8,7,12,3,14,12,10,7,3,9,7,7,6,4,3,0,0,0,0
