Unnamed: 0,1_강동공영차고지,2_강일초등학교,3_강일고등학교.강일리버파크7단지,4_강일리버파크9단지후문,5_강일리버파크9단지.10단지,6_센트럴풍경채.동일하이빌,7_미사강변동원로얄듀크,8_미사강변더샵센트럴포레.동원로얄듀크,9_강동리엔파크13.14단지,10_강동리엔파크11단지,11_강동리엔파크9단지,12_고덕리엔파크2단지.3단지,13_상일동역4번출구.센트럴푸르지오,14_고현초등학교,15_고덕숲.고덕센트럴아이파크,16_상일동산.롯데캐슬베네루체,17_상일근린공원,18_초이동,19_일자산입구.둔촌도서관,20_중앙보훈병원역2번출구,21_중앙보훈병원1번출구,22_보훈회관,23_중앙보훈병원1번출구,24_중앙보훈병원역3번출구,25_일자산입구.둔촌도서관,26_초이동,27_상일근린공원,28_상일동산.롯데캐슬베네루체,29_고덕센트럴.고덕숲아이파크,30_고현초등학교,31_상일파출소.고덕아르테온,32_상일동역6번출구.고덕아르테온,33_고덕리엔파크3단지.2단지,34_강일역3번출구,35_강동리엔파크9단지,36_강동리엔파크11단지,37_강동리엔파크13.14단지,38_미사강변더샵센트럴포레.동원로얄듀크,39_미사강변동원로얄듀크,40_센트럴풍경채.동일하이빌,41_강일리버파크10단지.9단지,42_강일리버파크9단지후문,43_강일고등학교.강일리버파크7단지,44_강일초등학교,45_강일리버파크6단지
2022-03-26 14:00:00,0,0,0,0,0,0,1,1,3,6,5,1,1,1,0,4,7,13,6,0,0,0,1,9,0,10,6,5,6,3,5,7,0,8,6,4,1,0,0,0,0,0,34,33,0
2022-03-26 15:00:00,0,2,0,0,0,0,2,0,2,6,0,4,3,4,0,7,12,2,7,0,0,0,0,8,0,0,7,5,6,6,4,6,6,6,5,5,2,1,0,0,1,0,0,0,0
2022-03-26 16:00:00,0,0,0,0,0,0,1,2,0,1,2,3,2,4,0,4,5,6,4,2,0,0,3,10,0,8,6,5,6,5,4,4,5,5,3,2,1,0,0,0,0,1,0,0,0
2022-03-26 17:00:00,0,1,0,2,1,0,2,4,6,2,5,4,5,4,4,5,4,5,4,0,0,0,0,9,0,9,10,9,8,8,7,4,0,5,1,4,2,1,0,2,0,1,0,0,0
2022-03-26 18:00:00,0,0,1,0,0,0,1,3,5,0,1,1,2,1,0,2,6,5,4,0,1,1,1,9,6,7,6,4,0,2,3,5,3,8,7,4,2,0,1,0,0,0,0,0,0
2022-03-26 19:00:00,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,0,3,1,0,1,0,0,3,8,6,4,6,4,3,2,3,4,3,6,0,3,2,2,0,1,0,0,0,0,0
2022-03-26 20:00:00,0,0,0,0,1,0,0,0,1,1,2,0,3,0,0,2,3,0,2,0,0,0,0,12,0,5,3,4,3,2,2,4,2,6,4,3,0,2,0,0,0,0,0,0,0
2022-03-26 21:00:00,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,2,0,0,3,2,1,0,1,8,0,2,5,4,3,2,0,4,1,5,2,3,2,0,0,0,0,0,0,0,0
2022-03-26 22:00:00,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,7,5,0,4,4,3,4,0,5,2,3,1,2,1,0,0,0,1,0,0
2022-03-26 23:00:00,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,2,4,3,1,0,2,1,3,0,5,3,2,1,0,0,0,0,0,0,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,0,0,0,0,0,0,0,1,1,2,0,1,0,1,3,4,0,3,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,3,4,3,0,0,0,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 09:00:00,0,0,1,3,0,0,0,0,4,1,6,5,0,0,6,7,10,11,7,0,0,0,0,4,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-27 10:00:00,0,0,2,0,0,0,1,0,4,6,0,3,1,0,4,4,6,3,0,1,0,1,1,5,2,0,5,6,5,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-27 11:00:00,0,1,0,3,4,3,1,1,2,4,3,1,2,0,1,5,3,6,0,1,0,0,0,3,0,0,0,2,3,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0
2022-03-27 12:00:00,0,1,0,0,0,1,1,0,2,2,0,0,1,6,1,8,9,12,11,1,0,0,1,4,0,0,4,1,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0
2022-03-27 13:00:00,0,0,1,0,0,0,0,0,1,3,5,3,6,9,2,8,9,7,3,0,0,0,0,8,9,3,7,7,7,0,5,3,0,0,1,0,0,1,0,0,0,0,0,0,0
2022-03-27 14:00:00,0,1,0,0,0,0,2,0,4,3,0,0,1,0,0,4,6,5,1,0,0,0,0,5,4,6,3,0,4,3,2,4,0,4,2,0,3,0,0,0,0,0,0,0,0
2022-03-27 15:00:00,0,1,0,0,0,1,1,2,3,4,2,1,3,1,0,2,3,2,1,0,0,1,0,6,5,3,1,6,3,4,2,6,0,6,3,4,0,0,0,0,0,0,0,0,0
2022-03-27 16:00:00,0,0,0,0,0,1,3,1,2,0,0,2,2,3,1,2,3,1,2,0,0,2,0,5,0,5,3,0,3,4,0,5,4,4,3,2,0,2,0,0,0,0,0,0,0
2022-03-27 17:00:00,0,0,0,0,0,0,0,1,0,3,6,5,7,3,6,8,9,9,7,0,0,0,0,9,8,6,7,5,6,4,3,9,3,0,3,1,0,0,0,1,0,0,0,0,0
2022-03-27 18:00:00,0,1,0,0,0,1,0,0,0,3,0,0,1,1,0,1,0,2,1,0,1,0,0,11,0,4,9,1,0,0,0,7,8,7,1,3,0,0,0,0,0,0,0,0,0
2022-03-27 19:00:00,0,0,1,0,0,0,1,0,2,0,0,1,1,1,0,0,0,3,2,0,0,0,2,13,0,12,8,7,6,0,5,5,0,7,3,3,2,2,1,0,0,0,0,0,0
2022-03-27 20:00:00,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,2,1,1,0,0,0,0,6,0,5,10,9,8,6,5,3,3,3,2,2,1,3,0,0,1,0,0,0,0
2022-03-27 21:00:00,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,10,0,11,7,4,0,3,2,6,7,0,5,2,0,0,0,0,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,12,11,10,1,9,7,3,4,6,5,3,1,2,3,0,2,1,0,0,0
2022-03-27 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,4,6,5,4,3,1,6,0,8,7,5,4,2,0,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,0,0,0,1,0,2,4,2,3,0,2,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,1,1,0,2,1,3,2,6,7,4,4,2,5,7,14,17,17,16,1,0,0,0,3,4,2,3,3,5,3,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0
2022-03-28 07:00:00,0,0,0,0,1,2,4,3,8,17,19,11,17,23,25,35,48,38,29,1,0,1,1,11,12,6,8,14,15,13,4,3,0,8,1,3,7,1,0,0,2,1,0,0,0
2022-03-28 08:00:00,0,0,0,1,1,2,4,4,7,19,20,12,8,9,14,19,25,52,42,1,0,1,1,6,5,5,7,5,8,5,6,12,10,12,10,6,2,1,0,0,2,0,0,0,0
2022-03-28 09:00:00,0,1,2,1,0,1,3,2,3,6,7,5,5,6,7,11,14,15,9,0,0,0,0,5,0,3,1,2,1,1,1,7,6,7,4,4,6,3,0,2,0,0,0,0,0
2022-03-28 10:00:00,0,0,0,0,2,0,0,3,2,4,5,3,1,4,0,3,4,2,2,2,0,1,0,2,1,2,1,1,2,1,0,2,1,2,0,1,1,0,0,0,0,0,0,0,0
2022-03-28 11:00:00,0,1,0,0,0,0,2,2,3,5,4,3,3,2,0,4,4,0,2,0,1,0,0,1,0,0,2,0,2,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-03-28 12:00:00,0,1,0,0,1,0,2,0,5,6,0,3,2,3,0,5,5,3,3,0,0,0,0,7,0,6,5,0,0,0,1,5,0,4,0,1,0,3,0,0,1,0,0,0,0
2022-03-28 13:00:00,0,0,0,0,0,0,0,1,3,5,5,4,3,3,2,2,3,0,1,0,0,1,0,3,0,3,0,3,2,0,1,3,0,4,3,1,2,2,1,0,2,0,0,0,0
2022-03-28 14:00:00,0,1,0,0,0,0,0,1,2,3,0,0,2,0,1,2,3,2,1,0,0,1,0,4,0,3,6,5,4,5,5,4,5,2,2,3,1,1,1,0,3,0,0,1,0
2022-03-28 15:00:00,0,1,3,1,3,0,0,1,2,4,1,2,3,1,2,3,3,2,1,0,0,0,3,9,7,9,7,5,5,2,3,6,4,5,3,1,2,3,1,0,0,0,0,0,0
2022-03-28 16:00:00,0,0,2,0,0,0,1,3,3,1,5,2,2,3,2,3,5,3,4,0,0,1,0,8,7,9,8,5,6,4,3,6,7,7,5,3,2,1,0,0,0,0,0,0,0
2022-03-28 17:00:00,0,0,0,1,1,0,0,3,4,0,6,5,2,2,3,4,5,2,3,1,0,0,3,31,21,17,12,8,9,7,5,3,1,4,3,1,0,0,0,0,0,0,0,0,0
2022-03-28 18:00:00,0,0,0,1,2,0,0,2,5,8,8,5,2,1,0,2,3,2,0,1,0,0,8,32,31,29,21,16,10,8,4,12,12,11,9,5,3,2,0,1,2,0,0,0,0
2022-03-28 19:00:00,0,1,0,0,0,0,1,3,5,2,0,3,2,0,1,3,2,1,0,0,0,0,8,27,15,27,22,20,16,13,11,16,16,18,12,9,4,4,4,2,0,0,1,0,0
2022-03-28 20:00:00,0,0,0,0,1,1,0,2,3,4,0,1,2,0,1,3,2,3,1,0,1,0,3,25,0,25,16,7,5,1,4,4,0,5,3,3,2,1,0,0,0,0,0,0,0
2022-03-28 21:00:00,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,2,0,2,1,0,0,0,1,13,14,13,13,4,11,8,6,8,7,11,10,3,1,0,0,0,0,0,0,0,0
2022-03-28 22:00:00,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,2,0,0,0,0,24,0,24,14,11,11,8,5,6,4,6,2,4,1,0,0,0,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,6,0,7,4,4,2,3,0,5,4,5,4,3,1,0,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,0,0,0,1,0,2,3,2,1,1,2,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,1,2,1,0,3,3,2,3,6,6,4,3,6,8,18,21,22,17,1,0,1,0,7,0,4,5,6,1,0,4,0,1,5,1,0,0,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,0,0,0,0,1,1,4,3,10,20,11,9,15,18,23,28,35,37,29,0,0,1,2,3,0,3,5,9,12,9,5,2,1,6,2,5,3,1,2,0,2,0,0,0,0
2022-03-29 08:00:00,0,2,0,0,2,1,1,2,9,18,19,9,10,12,14,20,29,21,28,1,0,1,2,8,7,6,6,7,9,8,5,9,8,12,10,7,5,1,1,0,0,0,0,0,0
2022-03-29 09:00:00,0,1,3,4,2,0,5,3,5,4,4,3,4,5,6,11,15,18,17,1,0,0,0,7,6,4,3,5,6,3,5,4,3,5,3,4,5,4,0,0,3,0,0,0,0
2022-03-29 10:00:00,0,1,0,1,0,0,0,1,4,5,2,3,3,2,0,4,5,3,2,0,0,0,0,3,0,0,2,0,0,0,0,4,0,5,3,0,2,0,0,0,0,0,0,0,0
2022-03-29 11:00:00,0,0,1,0,0,0,0,2,2,5,3,2,4,0,0,5,7,8,4,0,0,0,0,3,5,4,3,0,0,2,2,2,3,4,3,0,1,1,0,0,0,0,0,0,0
2022-03-29 12:00:00,0,0,0,0,2,0,0,1,1,2,2,3,2,4,1,2,4,5,3,0,0,1,0,3,4,3,3,0,6,0,0,8,0,7,0,6,2,0,0,0,1,0,0,0,0
2022-03-29 13:00:00,0,1,0,0,1,0,0,1,2,5,1,0,3,5,3,6,5,5,3,0,0,0,0,3,0,2,4,3,2,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,0
2022-03-29 14:00:00,0,0,1,1,0,3,2,4,5,6,0,0,2,0,3,5,2,1,2,0,0,1,0,8,7,4,5,0,6,5,0,1,0,3,1,0,2,0,0,4,0,3,0,0,0
2022-03-29 15:00:00,0,4,5,5,0,0,1,3,1,1,3,1,1,0,1,2,1,1,0,0,0,2,1,10,6,5,4,3,1,4,3,2,4,3,1,2,2,0,1,0,1,0,0,0,0
2022-03-29 16:00:00,0,0,1,0,1,0,0,0,1,3,7,6,3,4,5,7,8,0,1,0,0,2,1,13,11,10,8,6,8,9,7,5,4,0,3,2,5,4,0,0,5,0,0,0,0
2022-03-29 17:00:00,0,0,0,0,0,0,1,2,5,10,0,5,6,4,3,3,4,2,7,0,0,0,2,26,0,23,17,11,9,8,0,9,0,7,3,2,4,3,0,0,0,0,0,0,0
2022-03-29 18:00:00,0,4,0,0,6,5,0,2,6,9,9,6,4,2,0,3,6,5,4,1,0,1,13,37,0,35,27,18,17,16,12,9,8,12,11,8,4,2,0,2,1,1,0,0,0
2022-03-29 19:00:00,0,1,0,0,1,0,2,4,6,7,6,5,4,5,2,3,2,2,1,0,1,0,12,51,49,40,33,29,28,24,20,27,26,27,17,10,5,5,3,0,1,0,0,0,0
2022-03-29 20:00:00,0,0,1,1,2,1,0,3,4,3,0,1,2,0,1,0,0,1,0,0,0,0,2,21,12,21,18,17,14,11,8,6,2,9,7,5,2,1,1,0,0,0,0,0,0
2022-03-29 21:00:00,0,1,0,0,0,3,2,2,2,0,0,1,1,0,0,1,2,1,0,1,0,0,1,10,10,9,9,7,4,6,5,6,6,10,8,5,2,1,2,1,0,0,0,0,0
2022-03-29 22:00:00,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,1,0,0,1,0,0,1,22,23,21,18,11,10,7,5,6,7,6,3,1,0,0,1,0,0,0,0,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,6,5,1,3,1,3,4,5,4,2,1,0,0,0,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,0,0,0,0,0,0,1,0,3,3,1,1,1,0,2,1,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,0,1,1,0,0,1,2,1,5,8,9,5,6,7,9,19,23,24,16,1,0,0,0,6,0,4,5,4,5,0,2,4,1,4,1,0,0,1,0,0,0,1,0,0,0
2022-03-30 07:00:00,0,0,0,0,1,2,5,6,10,19,16,11,10,15,21,34,40,39,30,1,0,2,0,10,11,6,7,8,10,8,7,3,0,7,0,6,6,2,1,0,4,3,0,0,0
2022-03-30 08:00:00,0,1,0,2,2,0,3,1,8,19,17,8,10,13,19,23,29,30,34,1,0,1,2,9,0,5,6,7,11,10,5,9,7,12,9,7,4,1,1,0,0,0,0,0,0
2022-03-30 09:00:00,0,2,4,0,1,4,5,3,5,10,9,6,5,6,7,15,19,20,22,0,0,1,0,3,0,4,1,2,3,1,2,5,1,9,0,5,3,0,0,0,0,0,0,0,0
2022-03-30 10:00:00,0,0,0,0,0,0,2,1,3,5,5,4,4,3,0,4,9,11,10,0,0,0,0,4,3,3,2,3,2,3,3,5,4,0,0,2,2,1,0,0,0,0,0,0,0
2022-03-30 11:00:00,0,1,0,0,0,0,1,2,1,6,0,3,1,1,0,2,2,3,1,1,0,0,0,2,0,2,3,1,2,0,1,4,0,0,3,2,1,0,0,0,0,0,0,0,0
2022-03-30 12:00:00,0,0,0,0,0,0,1,1,3,5,0,4,1,3,0,5,4,2,4,0,0,0,0,3,3,2,1,0,3,3,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0
2022-03-30 13:00:00,0,0,0,0,0,0,2,1,4,4,4,2,1,1,2,2,4,5,4,1,0,1,0,5,0,4,3,4,1,0,2,5,0,3,4,3,0,4,2,1,0,2,0,1,0
2022-03-30 14:00:00,0,1,2,1,0,0,2,3,5,6,0,4,1,2,1,3,2,0,1,2,0,1,1,3,5,4,4,1,6,5,2,5,4,5,4,3,2,0,1,0,0,1,0,0,0
2022-03-30 15:00:00,0,1,2,1,4,2,1,1,2,3,1,2,2,0,3,3,3,2,0,0,0,1,0,6,5,5,3,5,5,4,2,4,5,0,4,4,4,1,2,0,3,0,1,1,0
2022-03-30 16:00:00,1,1,0,0,0,0,1,0,2,2,6,5,3,4,0,5,7,2,2,1,0,1,1,13,2,11,6,5,6,5,3,4,4,8,5,4,2,1,1,3,0,0,0,0,0
2022-03-30 17:00:00,0,2,1,0,1,0,0,2,4,5,2,2,3,1,2,6,7,8,6,0,0,1,4,28,14,12,9,7,6,0,3,5,6,7,6,2,1,1,0,0,0,0,0,0,0
2022-03-30 18:00:00,0,0,0,0,1,1,2,4,7,9,0,4,2,3,0,0,3,4,0,0,0,0,8,18,27,26,14,10,7,7,8,12,11,10,9,5,5,3,2,1,0,0,0,1,0
2022-03-30 19:00:00,0,0,0,0,0,1,1,3,0,2,2,1,2,1,0,1,0,1,0,0,0,0,10,35,0,32,23,20,17,13,10,17,16,16,13,9,5,2,1,0,0,0,0,0,0
2022-03-30 20:00:00,0,0,0,0,0,0,0,2,3,0,4,3,1,2,0,1,0,1,1,2,0,0,1,12,6,9,6,15,10,9,8,6,0,8,11,7,4,2,1,0,0,0,0,0,0
2022-03-30 21:00:00,0,0,0,0,0,1,0,0,0,1,0,0,3,1,0,2,0,0,1,0,0,0,1,11,0,9,7,6,3,4,4,4,0,9,8,6,3,0,0,1,0,0,0,0,0
2022-03-30 22:00:00,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,1,1,0,0,0,0,0,2,17,0,14,11,5,5,4,2,7,4,8,7,3,1,1,0,0,0,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,8,7,7,9,7,4,3,2,5,4,9,6,0,2,1,0,0,1,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,0,0,0,0,1,0,3,3,4,2,2,0,1,3,3,3,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2022-03-31 06:00:00,0,1,2,0,0,3,3,2,3,6,7,4,0,3,5,15,20,23,13,1,0,0,0,5,6,3,1,3,3,0,1,0,1,4,1,1,0,0,1,0,0,0,0,0,0
2022-03-31 07:00:00,0,0,0,0,1,2,3,3,7,20,21,15,13,17,21,29,41,30,25,2,0,1,1,5,0,4,6,7,10,7,3,2,1,5,0,4,4,1,2,0,2,0,0,0,0
2022-03-31 08:00:00,0,1,0,1,1,2,2,0,6,16,17,8,6,9,15,22,25,28,31,0,0,0,2,14,0,2,4,4,3,4,5,8,9,14,3,7,4,1,0,0,0,0,0,0,0
2022-03-31 09:00:00,0,1,4,5,0,1,2,4,6,8,9,8,6,7,7,11,18,19,14,1,0,1,1,4,0,3,3,3,1,3,2,5,0,4,3,3,2,0,0,0,0,0,0,0,0
2022-03-31 10:00:00,0,0,2,0,0,1,0,2,3,4,4,2,1,2,0,3,0,3,2,1,0,0,0,2,0,0,1,2,1,1,2,5,4,7,3,2,5,1,0,0,0,0,0,0,0
2022-03-31 11:00:00,0,0,0,0,0,0,1,2,3,5,0,3,3,0,0,0,3,2,0,0,0,0,0,1,0,2,4,3,2,1,2,4,0,4,0,0,2,1,0,0,0,0,0,0,0
2022-03-31 12:00:00,0,0,0,0,0,0,1,2,4,5,0,4,2,3,1,5,6,0,2,0,0,0,0,4,3,0,1,2,2,1,0,2,2,3,2,1,0,2,0,1,0,0,0,0,0
2022-03-31 13:00:00,0,1,0,1,0,0,2,2,4,3,5,2,2,3,1,3,6,7,4,2,0,1,1,8,0,5,3,2,3,2,1,4,0,5,4,1,0,0,0,0,0,0,0,0,0
2022-03-31 14:00:00,0,0,0,0,1,0,1,1,5,1,2,1,6,5,0,4,5,4,3,1,0,2,1,9,0,3,6,4,4,3,1,3,2,4,3,2,1,1,0,0,0,0,0,0,0
2022-03-31 15:00:00,0,0,1,2,0,0,1,3,3,4,5,3,2,1,0,3,2,3,1,0,0,0,1,7,0,6,4,4,4,5,4,8,4,0,4,2,1,2,0,0,1,0,0,0,0
2022-03-31 16:00:00,0,1,2,1,1,0,0,3,1,4,5,5,4,2,4,5,7,6,3,1,0,2,3,13,7,8,6,0,5,4,3,3,10,12,8,6,4,2,0,1,0,0,0,0,0
2022-03-31 17:00:00,0,0,0,0,0,0,1,3,4,6,5,2,3,4,3,3,2,4,4,1,0,0,4,18,17,16,13,10,8,6,4,3,5,5,4,3,3,1,0,0,0,0,0,0,0
2022-03-31 18:00:00,0,0,0,0,1,0,0,3,6,14,4,8,4,3,0,1,2,3,1,1,2,2,8,36,0,31,23,16,14,12,10,10,8,12,10,7,5,3,2,1,0,0,0,0,0
2022-03-31 19:00:00,0,0,0,0,1,2,0,1,3,4,0,3,1,1,0,3,2,0,1,0,0,0,7,36,34,29,20,19,16,15,12,14,12,17,15,8,5,3,2,1,0,0,0,0,0
2022-03-31 20:00:00,0,0,0,0,0,0,1,2,0,0,0,1,1,2,0,1,0,5,1,1,0,0,2,19,18,14,12,7,6,5,2,7,8,11,6,5,1,0,0,0,0,0,0,0,0
2022-03-31 21:00:00,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,18,8,14,11,9,7,4,3,6,0,4,4,2,3,2,1,0,0,0,0,0,0
2022-03-31 22:00:00,0,1,0,0,0,1,0,1,0,0,2,3,5,0,0,2,1,2,0,0,0,0,2,15,8,14,13,13,12,9,7,5,0,5,4,2,1,1,1,0,0,0,0,0,0
