Unnamed: 0,1_서울버스종점,2_장지공영차고지,3_아이코리아,4_송파글마루도서관.버들어린이집,5_송파파인타운3단지.한림예고,6_문정3차푸르지오아파트.송파파인타운1단지,7_문정동래미안아파트남문,8_문정현대아파트,9_가윤예식장,10_경찰병원.서울동부고용노동지청,11_제일오피스텔,12_가락시장.가락몰,13_가락시장남문,14_수서역KT수서지점,15_궁마을,16_태화기독교사회복지관,17_수서삼성아파트앞,18_일원본동주민센터,19_푸른마을아파트앞,20_연금매점,21_대치아파트,22_쌍용아파트,23_새마을운동중앙회,24_총회회관.휘문고입구,25_삼성역,26_삼성역7번출구,27_봉은사역3번출구.삼성1파출소,28_청담역.경기고교,29_진흥아파트,30_강남구청.강남세무서,31_청담동래미안아파트,32_강남구청역,33_세관앞,34_논현동사거리.학동역,35_영동시장,36_논현사거리.논현역5번출구,37_반포역,38_고속터미널,39_반포대교남단한강시민공원입구,40_한강중학교,41_용산구청.크라운호텔,42_국군재정관리단,43_이태원동남산대림아파트.용산동아파트,44_용암초등학교입구.이태원주공아파트,45_남산3호터널.서울애니메이션센터,46_롯데영프라자,47_우리은행종로지점,48_조계사,49_덕성여중고,50_세종문화회관,51_시청앞.덕수궁,52_시청앞,53_서울역버스환승센터,54_숭례문,55_남대문시장,56_남산3호터널,57_용산한신아파트,58_해방촌,59_용산구청.크라운호텔,60_한강중학교앞,61_반포대교남단한강시민공원입구,62_고속터미널,63_반포역,64_논현사거리.논현역4번출구,65_영동시장,66_논현동사거리.학동역,67_세관앞,68_강남구청역,69_삼성동서광아파트,70_강남구청.강남세무서,71_진흥아파트청담역,72_청담역.경기고교,73_봉은사.삼성1파출소앞,74_무역센타,75_삼성역,76_휘문고.대치2동주민센터,77_대치동은마아파트,78_개원중학교,79_개포주공7단지앞,80_일원동한솔아파트,81_상록수아파트앞,82_일원본동주민센터,83_시립수서청소년수련관,84_수서119안전센터앞,85_궁마을,86_수서역.로즈데일빌딩,87_문정2동주민센터.청소년수련관,88_훼미리근린공원,89_가락시장역,90_경찰병원.서울동부고용노동지청,91_건너말공원입구,92_문정동현대아파트,93_문정중학교후문,94_문정3차푸르지오아파트.송파파인타운1단지,95_송파파인타운2단지.구립송파복지센터,96_송파글마루도서관.버들어린이집,97_아이코리아앞,98_장지공영차고지,99_서울버스종점
2022-03-27 16:00:00,0,2,2,0,4,6,7,8,2,5,2,3,4,3,0,5,0,3,10,11,12,12,12,11,8,6,9,7,7,10,11,14,17,21,20,21,25,29,30,27,28,18,19,14,12,13,11,6,10,16,15,14,13,15,16,14,17,24,23,20,20,14,13,11,9,7,5,5,5,4,10,8,5,5,11,10,9,9,10,11,0,10,8,7,0,7,1,2,7,2,1,5,4,3,2,0,0,0,0
2022-03-27 17:00:00,0,1,0,2,0,4,0,4,5,0,7,1,6,8,10,16,17,19,18,18,17,15,16,15,14,17,20,18,18,16,12,13,14,15,13,14,14,19,19,21,17,14,9,9,9,11,9,8,12,17,16,14,20,21,28,31,24,26,20,27,28,19,18,16,15,15,11,10,9,13,4,12,10,12,13,12,13,12,10,11,9,9,5,5,8,8,4,4,8,9,12,8,6,3,0,0,0,0,0
2022-03-27 18:00:00,0,0,1,2,1,4,4,3,0,0,1,4,5,5,0,4,0,5,6,3,9,12,15,14,13,10,10,9,5,10,9,10,12,11,10,11,10,13,15,15,14,11,12,9,7,5,4,5,11,13,17,8,14,14,16,21,19,29,32,32,27,17,18,16,14,12,12,10,16,16,16,16,14,14,16,14,11,12,11,10,4,9,9,0,7,7,0,6,5,7,7,6,2,3,2,0,0,0,0
2022-03-27 19:00:00,0,1,1,0,3,4,5,6,7,6,7,5,4,3,0,0,0,0,4,4,4,4,5,7,7,7,11,7,5,7,6,6,7,8,5,2,7,18,18,16,15,16,9,8,7,3,1,2,4,5,8,10,11,15,16,17,15,19,19,16,18,13,13,13,13,14,13,8,8,8,10,8,5,7,11,11,12,9,8,8,7,6,0,3,2,3,3,9,8,9,6,8,4,3,2,1,0,0,0
2022-03-27 20:00:00,0,0,0,0,2,2,0,5,4,6,2,0,5,4,2,3,0,0,0,1,0,4,1,2,3,4,7,4,1,9,8,11,12,12,13,15,14,18,19,12,10,10,8,7,8,7,6,4,5,4,6,5,7,7,13,12,12,13,11,15,13,8,8,7,7,6,3,0,0,5,4,2,8,9,10,0,8,7,8,2,5,4,5,3,0,5,0,0,6,4,4,2,3,1,0,1,0,0,0
2022-03-27 21:00:00,1,1,0,1,0,3,3,4,4,3,4,3,1,3,2,1,0,0,0,0,0,1,1,0,0,6,9,7,0,5,3,6,8,7,8,6,4,19,11,18,13,11,8,8,6,3,6,9,6,5,8,0,8,9,9,13,14,19,21,22,13,8,6,5,5,7,7,6,5,4,5,5,6,4,7,4,7,5,6,5,2,4,0,5,0,5,5,2,7,5,4,2,1,0,0,0,0,0,0
2022-03-27 22:00:00,0,0,0,0,0,1,2,3,0,3,0,2,0,5,0,4,3,1,2,3,0,0,2,1,2,5,4,3,0,4,4,5,8,10,10,5,3,13,12,9,8,6,7,9,6,4,3,2,1,4,5,3,6,8,0,8,8,10,9,8,7,10,8,0,6,5,4,5,4,5,2,0,3,3,5,5,5,5,4,4,0,2,3,0,0,6,5,8,7,6,4,4,2,1,0,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,4,4,5,5,8,6,7,7,6,7,6,2,4,1,0,0,0,0,1,1,4,7,11,10,6,5,3,4,3,0,4,2,0,5,4,5,0,8,7,12,0,9,7,6,3,1,1,0,0,0,3,2,4,1,0,1,0,1,0,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,0,0,1,0,1,3,4,4,5,5,4,5,4,10,5,0,8,7,0,7,10,0,10,9,7,8,4,10,0,9,10,9,10,9,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,0,0,1,0,2,3,3,2,2,1,4,3,4,0,3,1,5,2,9,11,11,13,11,10,9,4,10,9,10,9,3,10,9,8,3,7,8,0,10,9,4,11,10,8,8,5,4,3,5,3,1,4,3,3,0,5,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,1,2,1,3,4,9,10,10,6,6,4,1,3,2,0,0,1,2,4,5,6,7,3,6,3,4,4,6,2,7,9,3,6,5,4,7,8,10,11,11,11,10,4,11,5,5,4,2,2,4,4,2,5,6,5,1,6,6,8,8,7,5,4,4,5,4,4,1,5,1,3,5,3,3,8,7,3,4,4,3,4,3,4,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 07:00:00,2,3,3,3,7,15,11,11,11,9,7,6,10,7,7,8,9,11,17,14,25,37,31,26,19,18,19,15,14,15,18,17,18,17,15,18,21,33,32,34,31,31,33,34,32,28,15,12,7,8,4,0,10,11,10,9,17,21,23,29,25,15,15,18,20,21,20,16,18,20,20,25,23,18,14,13,13,6,9,5,6,4,5,6,5,8,7,3,10,7,10,6,5,5,3,2,0,1,0
2022-03-28 08:00:00,0,6,7,3,6,14,10,18,18,16,10,11,12,11,10,12,16,15,22,23,30,41,34,30,22,21,25,24,16,18,20,26,16,14,17,21,29,40,42,39,40,45,54,48,32,22,15,7,6,6,7,5,13,15,16,15,25,30,31,33,30,23,24,25,27,30,17,15,22,18,29,40,39,36,32,11,15,10,14,16,12,9,9,8,9,19,18,21,23,23,22,18,16,15,1,0,0,0,0
2022-03-28 09:00:00,0,1,1,0,3,5,6,7,6,6,4,5,4,9,10,6,13,14,21,20,22,22,26,24,19,19,20,18,13,16,14,12,10,9,10,9,14,28,31,29,28,27,34,33,27,19,10,9,4,4,4,0,5,8,5,6,10,12,14,16,15,11,9,11,14,13,10,9,12,11,26,39,28,20,14,7,5,4,5,6,2,2,8,8,6,9,6,5,8,8,3,4,1,3,1,0,0,0,0
2022-03-28 10:00:00,1,3,0,1,2,4,2,0,0,3,3,3,4,6,3,6,3,6,9,10,20,20,20,19,17,14,12,7,11,9,9,11,10,9,9,12,14,15,16,11,17,18,21,22,8,8,7,6,4,6,3,4,5,4,5,6,7,9,10,14,12,8,7,9,10,12,10,7,5,5,8,8,8,7,9,7,4,1,2,3,3,3,4,3,4,3,3,4,5,3,4,5,3,1,1,0,0,0,0
2022-03-28 11:00:00,1,1,0,0,2,4,6,5,5,6,6,4,5,4,4,6,4,7,6,5,13,14,17,16,12,13,16,13,6,13,12,11,11,12,10,9,13,18,19,18,18,15,13,19,15,14,9,6,4,4,7,8,11,12,16,7,11,13,13,13,9,12,11,8,9,10,11,7,12,10,8,11,9,7,7,6,4,3,2,4,3,3,1,5,2,4,4,5,5,6,5,4,3,0,2,0,1,0,0
2022-03-28 12:00:00,0,0,2,1,7,9,4,6,7,7,6,8,2,4,8,10,4,7,6,8,9,9,9,7,6,9,9,10,12,9,12,14,13,13,9,10,13,20,22,19,20,11,23,23,12,11,8,8,4,4,5,5,7,9,9,9,17,17,15,16,14,14,12,13,12,15,11,9,9,10,9,11,8,5,9,8,7,6,2,5,3,6,5,6,2,9,0,10,8,8,5,3,2,1,0,1,0,0,0
2022-03-28 13:00:00,0,2,1,3,4,4,6,7,5,4,5,6,7,6,5,0,4,7,8,7,12,14,13,15,10,13,14,11,13,16,16,16,14,16,8,16,15,21,22,22,21,19,17,21,19,12,9,7,5,8,6,5,10,12,18,15,15,17,18,18,14,17,15,15,13,11,9,9,12,12,13,27,26,23,26,14,8,6,7,6,1,5,5,4,0,5,1,4,5,1,3,4,1,0,4,0,0,0,0
2022-03-28 14:00:00,0,1,0,0,2,4,3,4,3,7,2,4,2,4,5,4,4,7,4,5,7,6,9,8,6,6,12,12,14,14,15,18,16,15,14,15,16,19,20,17,11,15,16,14,14,10,10,8,6,8,8,10,9,11,15,16,16,15,14,16,15,11,9,10,8,8,11,5,10,12,11,11,12,10,10,9,7,6,7,6,10,8,6,5,6,5,5,4,5,2,6,5,4,2,0,0,0,0,0
2022-03-28 15:00:00,1,2,3,0,23,24,6,4,3,9,4,8,7,9,9,10,7,8,9,10,9,10,11,11,12,13,16,14,11,14,14,17,18,14,14,18,23,26,22,21,17,15,17,17,15,10,8,8,3,8,10,8,14,16,16,19,19,26,23,24,23,13,12,10,10,11,13,11,10,12,10,15,13,8,10,9,10,9,8,6,5,7,7,6,0,10,8,7,8,6,7,4,3,2,2,1,0,0,0
2022-03-28 16:00:00,0,2,1,0,4,5,7,22,23,20,15,5,16,12,11,12,14,16,16,17,18,15,15,15,15,18,21,18,12,12,9,13,15,15,15,15,16,23,22,17,19,12,12,9,13,12,14,7,10,13,12,13,10,12,19,25,24,28,28,24,22,17,15,15,17,19,19,15,15,16,16,18,17,15,17,16,16,12,12,11,10,8,9,7,6,9,8,5,7,7,6,5,5,1,4,4,0,0,0
2022-03-28 17:00:00,1,0,2,1,3,6,7,8,9,8,6,10,8,6,2,8,9,9,7,9,13,14,20,20,20,24,26,13,11,11,11,12,12,16,14,15,17,37,38,35,24,19,20,15,12,8,6,4,4,9,9,8,13,17,18,22,23,23,19,24,23,17,14,16,16,19,17,16,17,22,18,16,16,15,17,13,10,14,15,10,10,12,11,8,8,10,8,8,12,11,11,10,8,5,5,3,0,1,0
2022-03-28 18:00:00,0,1,1,0,3,5,10,13,15,17,10,12,14,10,8,9,7,10,13,11,12,13,28,36,39,48,47,23,16,16,13,12,17,21,20,20,24,23,24,30,25,21,19,13,21,16,10,5,5,10,9,15,15,25,30,43,38,34,35,37,29,15,12,14,16,17,19,16,18,28,26,25,24,22,34,35,28,27,25,23,22,22,16,23,17,21,22,0,21,18,16,13,9,6,4,2,2,0,0
2022-03-28 19:00:00,0,0,0,2,1,1,4,5,6,4,5,6,3,17,16,10,8,6,3,0,5,3,6,8,9,10,13,11,12,16,15,16,17,21,20,19,16,27,24,20,17,11,9,8,8,4,3,4,2,6,11,7,14,18,19,19,19,19,18,18,17,10,12,15,17,21,23,21,18,18,15,14,13,13,19,26,19,16,14,14,13,12,8,11,6,12,10,11,18,19,16,10,4,2,0,0,0,0,0
2022-03-28 20:00:00,0,1,0,0,1,0,3,2,2,1,0,0,1,5,4,2,3,2,2,0,3,5,6,8,6,9,11,6,6,6,5,6,7,8,7,10,9,23,26,20,19,14,10,8,7,4,2,4,5,6,5,7,9,11,10,10,10,11,12,14,13,9,8,9,10,12,10,10,11,11,12,11,10,9,12,11,14,10,5,10,5,9,8,4,3,12,11,10,11,13,11,10,5,3,1,0,0,0,0
2022-03-28 21:00:00,0,1,0,0,1,2,2,2,3,3,3,2,1,3,3,2,1,3,2,3,4,6,10,9,7,7,8,5,5,5,7,10,10,10,11,9,13,20,12,15,11,9,6,5,4,2,0,2,1,6,7,0,9,10,11,8,12,7,12,12,12,8,9,7,10,12,13,4,9,10,9,11,9,9,10,11,11,11,10,10,9,5,8,6,5,8,7,4,10,8,7,7,5,2,2,0,0,1,0
2022-03-28 22:00:00,0,0,0,0,1,2,3,0,2,2,1,1,0,1,0,0,0,3,2,3,3,5,8,9,2,14,16,11,5,9,7,6,5,8,7,8,8,14,8,11,10,7,8,5,3,5,3,4,2,2,3,3,5,6,9,8,9,9,10,9,8,9,9,9,8,6,10,6,5,8,6,8,8,9,11,10,11,8,4,7,5,5,3,3,0,7,3,5,11,12,10,6,3,1,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5,4,2,0,3,2,5,2,9,11,10,9,6,5,4,3,2,0,5,0,4,4,5,7,9,10,8,3,11,12,12,9,9,10,3,11,11,8,3,7,8,2,1,9,3,4,0,8,7,6,4,0,3,0,2,0,5,0,2,7,3,5,4,2,0,2,1,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,2,3,4,0,5,6,7,4,5,6,5,4,4,8,0,0,3,0,0,5,14,14,12,10,8,9,8,11,10,6,10,9,9,9,8,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,1,1,0,1,3,3,4,5,2,2,3,3,3,0,4,1,5,5,6,8,8,8,5,4,5,7,2,0,6,6,2,7,8,6,7,2,7,0,9,8,2,8,7,5,6,5,3,2,4,0,2,3,4,0,2,5,6,0,5,0,5,0,7,6,6,5,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,0,0,2,3,5,7,9,9,11,9,5,4,6,5,0,1,4,3,5,4,6,10,5,9,6,4,5,4,3,5,4,4,3,3,1,3,5,6,0,10,9,7,8,8,7,7,5,1,1,4,3,2,2,4,5,4,6,8,7,13,12,8,9,8,9,8,7,5,6,5,7,9,6,4,3,2,0,2,3,2,2,2,1,0,1,2,3,1,4,0,2,0,1,0,0,0,0,0,0
2022-03-29 07:00:00,1,0,1,2,8,13,18,20,15,14,9,11,12,11,12,12,12,12,19,20,23,35,33,27,24,21,19,12,11,18,18,19,19,18,17,21,27,40,43,41,38,38,42,42,30,17,10,8,4,4,2,0,6,8,0,10,25,33,16,24,22,13,16,17,13,13,12,11,11,11,16,18,13,10,7,6,5,3,5,7,5,6,6,7,7,14,5,4,16,15,8,7,5,4,0,1,0,0,0
2022-03-29 08:00:00,1,7,8,8,5,9,12,14,14,13,6,5,10,9,11,12,17,18,20,20,27,29,26,23,17,20,32,29,24,16,15,20,13,14,15,22,22,39,43,40,39,38,37,38,29,21,13,6,4,4,3,3,12,14,13,12,16,27,36,41,35,19,23,26,30,33,21,20,21,17,41,51,48,38,34,13,15,8,10,11,5,9,12,11,7,16,16,17,34,36,37,35,36,32,4,1,0,0,0
2022-03-29 09:00:00,0,2,0,0,3,5,4,7,7,4,5,2,4,5,5,3,4,5,11,10,15,23,22,19,15,16,18,18,16,20,19,20,13,10,10,11,12,22,26,26,26,26,28,31,19,16,11,8,4,4,2,1,3,5,6,6,11,15,23,24,21,19,19,17,16,21,17,16,16,9,27,39,39,31,25,7,6,5,0,4,3,4,3,2,3,5,4,5,9,7,3,5,2,2,1,0,0,0,0
2022-03-29 10:00:00,0,1,0,0,3,7,8,5,10,9,7,5,8,8,7,7,6,6,8,7,9,12,12,11,10,10,11,11,10,12,13,14,15,13,12,11,11,14,16,17,16,19,17,14,15,12,10,7,4,5,4,4,8,9,7,8,10,14,13,14,10,10,11,10,9,9,12,9,7,6,8,8,10,10,8,5,5,2,6,5,5,5,5,5,4,5,5,5,5,4,4,1,3,1,0,0,0,0,0
2022-03-29 11:00:00,1,0,0,0,2,4,6,5,5,5,4,4,6,5,4,5,3,5,4,3,7,6,6,7,7,10,9,8,9,9,9,11,9,11,12,11,11,22,23,20,19,19,20,21,18,15,12,9,8,9,8,7,7,7,7,7,10,9,11,12,12,7,5,7,10,11,6,5,5,4,5,6,9,5,11,12,5,4,3,4,3,0,0,4,2,5,5,4,4,5,4,3,0,2,1,1,1,0,0
2022-03-29 12:00:00,0,2,0,0,2,3,2,5,3,5,4,6,3,8,0,5,0,11,14,15,16,16,11,15,12,8,11,12,11,15,18,18,18,20,22,22,24,32,33,32,32,32,32,28,15,13,10,9,5,5,6,6,8,10,16,7,19,21,23,24,21,16,11,9,9,11,9,7,6,6,6,7,7,8,10,9,10,8,5,3,4,4,4,5,7,8,7,6,8,9,5,3,0,1,0,1,0,0,0
2022-03-29 13:00:00,0,1,1,2,5,6,9,10,11,12,10,9,7,5,0,5,3,7,9,8,8,10,8,9,8,11,12,10,7,11,10,12,13,15,15,16,17,21,22,21,22,22,25,26,25,19,15,11,9,16,18,19,18,12,19,20,15,18,20,19,16,13,14,10,12,11,10,9,11,15,16,12,16,12,13,11,13,10,9,7,8,6,0,4,5,7,8,6,7,6,7,4,2,1,0,0,0,0,0
2022-03-29 14:00:00,0,1,0,2,3,4,5,6,6,4,5,5,6,10,12,11,11,7,6,9,12,10,10,9,10,13,11,9,12,15,16,16,17,16,19,18,17,20,15,19,21,15,24,22,21,14,11,11,8,7,10,10,9,11,15,13,17,18,18,21,17,18,17,13,15,12,13,12,12,15,14,13,13,16,18,16,15,14,8,10,9,8,0,6,4,5,3,3,4,5,6,6,4,1,0,0,0,0,0
2022-03-29 15:00:00,0,1,0,2,1,2,2,3,4,2,2,4,4,4,6,2,3,7,7,8,16,17,17,18,17,18,15,17,14,15,14,15,13,13,13,15,16,21,18,19,16,16,15,17,11,12,9,9,6,11,12,13,12,14,19,17,19,17,15,17,16,12,11,11,13,13,14,12,11,14,16,13,12,8,13,12,11,11,10,8,7,6,4,8,9,8,8,7,6,8,7,6,2,2,2,1,0,0,0
2022-03-29 16:00:00,0,0,0,0,12,13,14,14,12,11,9,4,2,7,9,9,10,14,19,17,20,17,15,14,14,16,19,18,12,15,13,12,20,21,26,30,33,29,28,21,23,17,14,4,9,9,8,6,6,13,12,12,16,18,18,16,19,28,26,28,22,15,14,13,13,14,15,15,13,14,13,29,27,24,26,22,17,13,11,11,9,9,10,9,9,9,10,9,10,9,7,6,3,1,2,0,1,0,0
2022-03-29 17:00:00,0,1,2,0,5,5,2,6,6,7,5,4,6,7,6,5,8,12,12,10,12,14,16,20,20,22,33,29,23,25,25,21,23,15,14,15,18,24,26,23,26,19,18,19,17,16,13,7,7,8,10,11,13,26,29,31,32,35,38,25,31,26,21,22,23,21,22,20,19,22,25,23,22,23,30,30,17,12,13,10,5,11,11,9,10,13,9,9,11,9,9,7,4,5,4,1,0,0,0
2022-03-29 18:00:00,0,0,0,1,2,3,6,7,8,8,6,5,6,8,8,13,13,13,16,16,17,19,25,31,32,35,41,22,14,22,16,19,22,21,20,24,28,37,39,27,28,22,17,13,11,8,7,6,7,10,13,14,18,25,28,34,30,33,31,34,31,14,13,13,16,19,21,20,19,32,35,37,24,24,30,31,26,24,21,14,11,14,12,9,11,16,14,15,28,27,21,13,11,7,3,2,0,0,0
2022-03-29 19:00:00,2,1,0,0,1,0,1,5,2,2,0,3,2,7,6,6,7,6,3,3,3,4,8,11,11,19,22,14,11,13,15,17,23,23,24,23,26,39,40,31,26,18,15,9,7,6,5,5,7,7,6,7,9,12,15,28,26,20,28,30,31,20,17,16,15,15,14,16,16,16,16,16,17,19,26,25,22,17,17,8,7,7,8,6,8,13,12,10,19,19,16,13,11,9,2,1,1,0,0
2022-03-29 20:00:00,0,0,0,0,2,3,4,4,5,3,2,1,2,5,4,5,0,4,4,0,4,6,9,8,7,15,14,9,7,10,9,11,13,14,13,14,14,20,14,14,12,10,9,9,10,7,6,6,4,6,7,6,10,13,18,17,16,18,21,20,6,21,18,20,19,16,16,12,11,13,15,15,18,17,19,18,13,13,11,7,5,5,3,2,5,9,6,10,9,9,8,6,4,3,1,0,0,1,0
2022-03-29 21:00:00,0,0,1,0,0,1,2,3,3,2,2,1,0,1,0,0,0,3,4,1,4,3,8,11,9,12,13,10,9,10,11,10,11,15,12,16,17,18,17,14,11,7,7,6,4,3,0,1,2,6,8,10,10,12,13,13,14,16,17,15,14,13,13,9,8,9,10,9,8,10,11,10,13,13,20,11,12,11,7,8,7,5,7,4,5,8,8,7,5,5,3,3,4,1,2,0,0,0,0
2022-03-29 22:00:00,0,0,0,1,1,2,1,0,3,3,4,3,4,5,4,3,2,3,4,4,5,6,7,7,6,11,13,7,5,4,5,6,7,7,6,9,10,15,15,11,10,9,8,4,2,2,2,4,2,3,6,7,5,10,9,11,9,11,10,8,7,6,8,7,9,9,6,5,6,5,4,5,5,7,9,6,12,10,8,7,5,3,7,2,1,8,7,8,8,9,6,6,3,2,1,0,1,0,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,5,4,7,6,6,0,5,4,4,1,2,0,5,5,4,0,2,3,0,5,6,9,11,5,6,11,8,6,7,6,6,5,3,4,3,3,7,8,10,4,8,14,7,12,9,5,4,3,3,2,2,1,5,4,5,5,3,3,3,2,2,0,0,0,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
