Unnamed: 0,1_한성여객종점,2_하계역,3_하계우성아파트,4_하계극동아파트,5_월계보건지소,6_인덕대학,7_월계주공108동앞롯데캐슬루나아파트,8_월계2교.참누리아파트,9_광운초교앞,10_장위래미안아파트,11_꿈의숲아이파크아파트,12_장곡초교사거리,13_장곡초교,14_국민은행장위동지점,15_장위1동치안센터,16_장위1동주민센터,17_장위동고개,18_장위동입구,19_창문여고앞,20_숭곡초등학교입구,21_월곡뉴타운,22_길음뉴타운,23_미아리고개.미아리예술극장,24_돈암사거리.성신여대입구,25_삼선교.한성대학교,26_혜화동로터리.여운형활동터,27_명륜3가.성대입구,28_창경궁.서울대학교병원,29_창덕궁,30_안국역.종로경찰서.서울공예박물관,31_조계사,32_을지로입구.시청입구,33_서소문,34_충정로역2호선,35_아현역,36_웨딩타운,37_이대역,38_신촌아트레온,39_연세로.문학의거리,40_연세로.명물거리,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_성산2교,45_중동초등학교,46_성산2동주민센터,47_성산119안전센터,48_성산아파트,49_월드컵경기장북측,50_상암휴먼시아아파트,51_상암초등학교,52_월드컵파크2단지.에스플렉스센터,53_월드컵파크3단지.난지천공원,54_월드컵파크4단지후문.JTBC,55_상암DMC홍보관.YTN,56_상암초등학교,57_상암휴먼시아아파트,58_월드컵경기장북측,59_성산아파트,60_성산119안전센터,61_성산2동주민센터,62_중동초등학교,63_성산2교,64_연희104고지앞.구성산회관,65_서대문우체국,66_연세대학교앞,67_세브란스병원,68_신촌기차역,69_이대역,70_웨딩타운,71_아현역,72_종근당.충정로역,73_서소문,74_시청광장,75_우리은행종로지점,76_조계사,77_안국역.종로경찰서.인사동,78_창덕궁.우리소리박물관,79_창경궁.서울대학교병원,80_명륜동2가.성균관대입구,81_삼선교.한성대학교.조소앙활동터,82_돈암사거리.성신여대입구,83_미아리고개.미아리예술극장,84_길음뉴타운,85_월곡뉴타운,86_숭곡초교입구,87_창문여고,88_장위동고개,89_장위1동주민센터,90_장위1동치안센터,91_국민은행장위동지점,92_장곡초교,93_장곡초교사거리,94_꿈의숲아이파크아파트,95_장위래미안아파트,96_광운초교,97_월계2교,98_롯데캐슬루나아파트,99_인덕대앞,100_월계보건지소,101_하계시영아파트,102_하계장미아파트,103_하계미성아파트.을지병원,104_한성여객종점
2022-03-07 14:00:00,0,8,11,10,10,11,14,12,10,11,13,13,12,15,14,16,14,17,25,25,21,20,19,19,17,14,13,9,12,12,10,13,11,16,16,15,13,12,11,4,12,6,8,11,10,8,3,1,0,4,3,1,0,1,3,5,2,3,4,9,12,5,8,10,10,10,9,8,7,0,6,8,12,17,15,11,14,16,14,14,18,24,23,24,26,23,25,21,21,19,18,17,16,14,8,12,12,10,14,8,10,5,0,0
2022-03-07 15:00:00,4,8,11,12,12,16,17,14,10,11,15,16,17,16,18,20,20,21,20,19,19,18,16,15,15,14,12,13,14,13,12,11,12,7,10,10,7,9,7,7,8,8,11,10,8,6,6,7,0,6,1,2,0,2,5,1,6,6,4,5,5,5,6,5,7,7,8,9,8,5,10,8,14,16,19,25,22,26,27,30,22,25,25,29,28,25,26,21,17,13,12,10,10,8,12,11,11,9,13,14,9,3,0,0
2022-03-07 16:00:00,1,9,13,14,19,26,27,21,22,13,10,23,22,15,16,21,24,23,35,33,30,23,20,18,17,15,19,21,17,14,14,15,16,14,13,12,12,13,13,15,17,15,15,14,14,13,7,5,5,3,3,2,0,1,5,6,6,7,6,8,13,15,16,11,10,9,11,10,9,6,8,8,13,14,17,19,24,26,29,28,32,36,37,42,45,49,50,35,30,27,23,17,14,13,12,9,12,18,21,19,12,5,1,0
2022-03-07 17:00:00,1,11,21,23,19,26,26,14,26,13,24,21,23,24,20,24,26,19,25,25,23,21,15,12,13,7,13,17,21,19,21,22,24,24,21,20,16,16,20,21,25,24,23,23,21,20,15,9,8,11,8,5,2,3,8,10,11,0,12,12,9,9,8,7,5,7,10,12,13,12,10,11,18,19,27,26,28,37,39,33,36,41,39,46,38,32,26,23,17,16,16,14,12,11,9,10,9,9,18,10,14,5,1,0
2022-03-07 18:00:00,2,9,30,30,31,15,14,12,11,13,12,14,18,19,20,21,22,20,23,21,20,17,13,10,9,7,9,13,14,15,21,21,35,34,29,27,25,24,26,25,27,26,24,24,21,17,12,8,7,3,2,3,0,4,21,25,27,30,31,34,33,36,34,28,25,16,22,20,13,10,13,20,35,37,39,43,44,51,49,47,39,48,44,36,35,35,30,24,24,23,18,16,16,15,7,14,13,15,13,10,6,4,3,0
2022-03-07 19:00:00,1,8,24,22,21,23,16,10,9,8,9,10,10,10,12,13,16,17,13,12,11,9,10,3,4,8,9,11,12,11,10,12,18,16,24,21,17,10,21,21,26,25,24,22,18,14,8,7,5,3,1,2,2,4,13,17,0,19,20,17,15,14,12,8,7,8,9,9,14,13,14,13,25,30,26,27,30,32,34,32,31,37,31,31,30,35,31,26,20,21,24,21,17,17,17,16,15,15,14,8,9,4,1,0
2022-03-07 20:00:00,0,6,16,18,14,11,10,9,8,9,8,9,6,8,10,9,7,6,9,11,14,12,10,7,7,7,10,9,10,7,7,8,14,14,14,13,11,9,14,16,17,10,16,13,13,11,7,3,4,2,2,1,0,1,7,10,11,0,9,7,0,8,9,8,9,8,7,10,9,5,9,8,11,12,15,21,24,26,23,25,23,32,27,27,27,24,23,16,15,12,15,12,11,10,9,8,7,6,11,7,4,2,0,0
2022-03-07 21:00:00,0,4,11,12,10,11,10,9,8,8,5,7,8,8,8,8,3,9,8,9,8,8,9,7,5,4,7,6,8,10,11,16,17,12,11,10,8,11,15,16,17,15,13,13,11,8,7,4,0,5,4,2,1,0,2,0,2,0,0,2,3,0,0,3,2,0,3,2,5,6,6,7,11,13,17,21,23,27,26,28,26,23,21,20,22,23,21,15,14,13,9,9,8,8,9,6,8,8,8,10,8,5,1,0
2022-03-07 22:00:00,1,5,13,12,10,8,5,6,4,2,5,6,5,4,5,7,5,2,5,4,6,5,6,5,4,4,7,2,6,6,10,13,14,10,16,15,9,9,17,15,16,15,16,11,10,10,7,3,6,2,1,1,0,2,6,3,0,0,1,5,2,2,6,5,5,6,10,9,12,11,12,9,10,13,14,16,18,20,19,19,22,28,29,29,32,30,26,19,18,15,14,12,11,7,7,8,8,11,12,13,10,4,2,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,2,5,1,8,0,7,5,2,4,6,5,3,7,9,8,8,4,7,5,6,2,5,3,4,3,1,2,2,1,0,0,3,0,4,0,0,0,4,0,0,2,1,4,5,2,3,1,2,6,8,6,9,10,12,13,12,13,22,14,21,22,21,15,17,12,15,9,13,12,11,11,3,12,10,9,7,5,3,2,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,1,3,6,7,11,14,16,24,25,27,23,8,25,27,30,33,34,33,38,36,40,41,38,35,36,36,31,32,32,21,16,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,3,3,4,4,5,7,8,7,8,6,9,11,11,12,13,16,14,17,16,14,14,12,13,13,18,10,22,18,15,15,11,6,3,5,5,6,3,5,4,3,4,7,6,0,4,5,3,4,2,3,2,0,0,1,1,0,0,3,6,5,6,7,6,5,6,0,0,4,3,2,3,2,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,2,5,5,6,8,8,10,9,10,14,13,18,15,20,21,26,33,31,31,29,32,23,22,20,20,19,17,17,15,10,7,8,2,3,4,0,5,0,4,3,3,2,3,2,0,4,6,2,5,3,2,2,0,1,1,6,4,0,8,15,20,21,16,15,14,13,13,14,13,13,12,18,13,11,7,8,6,7,2,5,4,4,6,5,7,5,6,4,6,4,5,7,4,9,9,9,10,12,17,16,10,5,0,0
2022-03-08 07:00:00,1,7,11,17,19,20,23,24,25,28,29,31,34,34,33,46,48,47,50,34,31,34,33,32,34,34,35,34,32,29,17,19,11,11,12,10,8,10,6,7,6,6,6,6,0,5,3,5,2,4,1,1,0,2,3,6,5,3,9,17,21,22,21,20,19,18,16,19,23,23,23,28,13,11,13,11,14,9,7,8,8,7,10,12,17,17,12,10,13,15,12,14,16,15,16,22,24,31,34,35,24,8,1,0
2022-03-08 08:00:00,1,8,18,22,23,20,23,18,20,26,28,25,36,37,42,53,58,61,58,52,48,52,49,51,51,47,50,48,40,37,35,25,18,9,10,12,12,12,14,13,14,15,20,19,14,20,18,18,16,15,10,4,2,3,2,11,13,14,17,15,21,23,26,28,28,31,29,33,34,33,37,32,20,12,14,11,15,13,10,10,8,11,15,20,21,18,21,18,18,19,16,14,12,13,11,9,12,16,27,31,29,6,1,0
2022-03-08 09:00:00,1,7,36,38,39,13,13,11,13,13,14,14,17,19,20,27,35,40,38,35,34,29,28,27,28,26,24,32,28,23,14,15,8,7,9,7,9,5,11,10,8,8,10,8,0,13,12,4,11,9,5,1,0,1,5,8,4,0,9,13,16,0,15,14,14,13,12,12,11,12,7,13,9,8,9,10,10,9,7,6,8,9,11,18,19,10,20,22,22,9,10,21,13,16,25,29,30,30,23,26,25,13,0,0
2022-03-08 10:00:00,1,6,9,7,13,13,12,10,11,13,13,15,16,18,21,21,26,22,25,26,23,22,21,20,20,20,20,20,14,11,10,9,10,6,6,7,4,7,6,6,7,7,7,6,4,7,6,7,7,6,4,1,0,0,2,2,0,0,4,6,9,10,5,9,8,9,5,11,9,8,6,8,6,5,8,7,9,8,11,10,11,10,6,8,9,8,9,8,11,13,13,8,8,6,9,0,4,10,12,11,0,4,1,0
2022-03-08 11:00:00,1,8,12,16,18,16,14,13,12,7,12,12,11,13,15,16,17,17,19,21,18,14,14,16,14,11,14,13,10,8,9,8,13,14,11,13,11,10,9,8,7,8,8,2,7,3,4,5,4,3,1,0,0,1,2,5,2,0,6,8,10,7,13,12,9,7,7,4,7,6,7,10,12,14,7,13,13,12,14,14,13,13,14,15,14,12,10,9,10,0,9,6,9,3,4,6,7,8,9,9,8,3,0,0
2022-03-08 12:00:00,1,9,16,17,9,25,27,25,24,27,26,25,24,24,13,23,15,15,17,16,17,19,20,19,16,17,15,15,14,14,12,10,9,10,9,8,6,5,5,4,4,3,5,7,3,6,7,2,6,5,3,3,0,4,6,4,5,6,7,8,10,5,12,10,12,13,10,12,14,13,11,11,16,15,17,13,12,12,17,13,11,16,17,25,26,26,28,23,16,15,20,13,12,11,9,9,11,12,17,15,13,4,1,0
2022-03-08 13:00:00,0,8,16,13,17,10,13,10,9,12,13,12,14,17,14,22,22,13,21,22,18,15,16,12,11,11,12,13,12,11,13,11,8,7,8,7,4,5,9,9,9,10,9,8,7,5,4,2,3,3,3,1,0,2,5,5,3,0,0,8,9,8,6,9,10,9,11,7,15,14,13,14,10,13,15,17,15,13,12,13,13,18,26,27,29,28,28,27,23,22,20,20,19,18,17,18,24,22,11,13,9,4,2,0
2022-03-08 14:00:00,2,9,17,20,19,18,11,15,15,18,18,18,19,19,21,22,23,25,26,21,20,21,20,19,15,14,16,16,14,14,16,13,15,14,12,13,14,10,11,10,9,8,8,0,5,7,6,3,0,2,5,1,0,0,2,3,2,0,3,5,0,6,6,8,9,5,9,8,9,6,7,10,16,15,18,21,22,23,19,20,23,24,25,25,24,20,20,15,18,15,17,17,13,12,9,8,10,10,13,15,14,9,1,0
2022-03-08 15:00:00,2,12,14,12,13,25,24,20,21,22,21,23,22,23,19,25,24,10,25,26,24,21,18,17,17,15,18,23,25,19,16,17,15,13,14,14,12,13,15,13,12,13,12,12,11,11,7,4,2,6,3,2,0,0,2,7,8,7,4,6,7,9,12,11,12,13,17,18,16,14,10,11,16,18,19,20,21,22,25,24,23,26,25,29,24,25,27,22,21,17,15,13,11,10,12,13,13,14,28,26,25,7,2,0
2022-03-08 16:00:00,8,11,14,11,13,17,18,16,17,16,17,17,18,20,23,25,24,24,49,51,43,36,37,30,24,20,19,18,17,18,16,16,17,16,14,16,13,12,13,18,17,17,16,7,14,10,7,8,7,6,4,1,0,1,5,6,3,0,2,3,4,4,7,7,2,0,3,8,9,3,8,10,10,12,15,18,25,27,28,30,28,32,35,34,33,31,33,26,25,22,17,14,16,12,9,9,9,10,14,11,11,6,2,0
2022-03-08 17:00:00,0,10,12,15,17,18,19,12,13,16,17,13,14,13,15,16,18,15,21,19,26,23,20,21,18,17,20,24,27,25,28,19,18,18,16,17,15,12,13,15,16,14,15,16,12,15,14,14,13,9,7,4,2,3,7,8,2,0,7,9,8,3,10,6,5,8,8,10,12,13,14,15,20,23,27,33,34,35,32,31,30,29,28,31,32,40,33,30,29,21,23,22,22,21,19,14,21,21,22,21,17,8,4,0
2022-03-08 18:00:00,1,13,28,23,21,27,18,17,17,20,22,14,24,23,25,26,31,32,26,25,22,19,23,22,20,17,15,13,13,15,16,29,28,26,24,23,21,18,21,20,21,20,20,15,13,11,7,5,3,5,4,4,3,4,23,29,30,28,27,26,26,30,31,28,25,24,25,25,18,17,18,20,25,29,31,35,39,46,48,50,52,53,45,44,43,40,33,27,24,22,22,22,15,14,12,13,15,13,22,19,17,4,2,0
2022-03-08 19:00:00,1,5,19,18,18,22,11,9,9,9,7,11,12,12,11,14,15,14,15,13,11,12,16,12,13,11,15,16,15,18,18,17,23,22,17,15,15,16,16,17,19,20,21,18,17,10,7,6,6,2,2,0,0,2,8,9,0,5,10,11,14,15,14,14,13,7,14,12,13,12,8,13,13,12,17,22,27,34,35,34,33,40,37,38,37,36,30,22,22,22,19,18,15,8,7,11,13,15,13,13,10,6,3,0
2022-03-08 20:00:00,0,8,21,20,6,13,12,10,2,11,9,10,0,7,6,11,12,0,9,13,14,12,10,9,9,9,11,9,12,9,7,12,14,11,10,0,9,8,10,11,12,12,13,11,11,9,9,8,7,4,1,0,0,1,9,10,5,9,5,8,8,9,10,9,8,9,5,10,11,11,4,15,18,18,18,22,24,31,34,35,31,31,28,24,38,37,37,27,24,23,18,13,10,8,7,5,6,7,7,4,4,2,1,0
2022-03-08 21:00:00,1,7,13,14,12,10,10,7,8,5,6,7,6,8,8,12,7,6,13,11,10,8,7,5,4,2,9,8,8,9,10,16,21,18,18,10,16,6,16,18,16,15,14,13,8,11,5,4,3,5,1,4,0,0,5,7,2,0,1,9,3,0,4,7,6,5,5,5,7,4,3,6,10,15,23,29,33,39,38,34,34,37,31,31,35,33,24,17,14,15,14,13,13,13,11,12,6,14,15,14,5,4,0,0
2022-03-08 22:00:00,2,7,11,9,11,9,8,6,5,5,4,6,4,5,5,5,6,2,8,9,16,14,13,11,8,7,9,4,4,7,7,9,14,11,10,8,10,9,19,21,22,21,20,19,18,14,9,8,3,7,6,3,4,1,5,6,7,0,0,7,6,4,0,3,4,5,8,10,11,9,10,11,12,12,14,24,28,30,19,31,35,35,34,33,30,33,28,21,19,18,14,13,9,10,10,13,13,12,12,11,5,3,1,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1,4,5,0,8,8,9,7,8,8,8,8,7,0,7,8,10,11,12,10,10,8,6,6,4,2,3,0,0,0,1,3,2,1,6,0,0,2,3,3,0,3,3,7,5,8,9,8,7,9,11,9,10,14,16,19,16,25,23,23,22,22,31,28,22,14,14,12,13,10,9,7,6,5,7,6,5,3,4,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,2,2,4,4,5,7,6,4,8,0,6,5,7,6,7,8,9,10,11,8,8,6,4,5,0,4,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,4,6,7,5,6,8,7,4,4,4,5,8,5,9,8,8,7,8,9,7,7,6,5,7,6,7,3,4,6,7,8,6,5,4,3,0,0,4,0,5,4,2,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,2,3,4,5,3,0,3,2,0,0,2,3,1,0,0,2,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,2,0,2,2,3,2,2,5,3,4,6,5,7,10,11,11,13,12,8,9,7,5,9,9,8,7,6,5,3,4,2,1,2,3,0,0,1,2,0,3,3,2,1,1,0,1,0,2,1,0,0,0,1,1,0,0,0,3,3,0,4,4,2,0,0,3,1,3,4,5,6,4,5,4,6,0,4,5,3,1,3,3,0,4,3,3,2,2,1,0,2,0,0,1,3,0,2,1,2,1,0,0
2022-03-09 07:00:00,1,3,3,4,6,5,11,4,3,7,6,5,6,5,3,8,11,8,10,10,11,12,11,7,12,11,8,11,8,7,6,6,5,4,4,2,3,1,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,3,4,5,6,6,2,8,6,6,5,0,3,5,1,1,1,2,4,0,3,2,4,3,0,5,5,5,4,4,3,4,3,2,2,2,0,0,5,3,5,4,2,1,1,0
2022-03-09 08:00:00,2,3,2,4,9,11,11,10,10,12,16,14,16,15,15,16,19,18,19,17,9,15,9,13,9,5,9,9,8,9,6,5,3,3,3,3,0,3,1,0,2,4,1,3,1,3,4,1,2,2,0,0,0,0,2,2,3,1,5,9,13,16,18,7,8,6,0,6,6,6,7,8,8,7,5,6,6,5,4,4,5,5,3,6,3,7,4,4,4,3,2,3,2,2,3,2,3,3,7,8,6,2,0,0
2022-03-09 09:00:00,0,3,4,4,5,6,10,10,9,12,13,12,13,17,18,23,27,27,27,25,26,23,23,24,21,22,19,17,14,11,7,5,5,3,4,5,3,2,2,2,5,1,2,6,8,10,9,10,8,0,3,2,1,1,2,3,4,0,3,5,6,7,8,18,18,19,8,18,13,12,12,11,9,8,7,6,7,8,7,6,6,6,7,8,9,7,8,5,7,6,3,7,0,6,4,0,5,6,11,10,9,3,0,0
2022-03-09 10:00:00,2,3,8,8,9,10,13,11,13,13,17,19,22,23,26,31,39,36,39,34,31,31,29,25,25,23,22,17,15,11,7,6,4,5,5,4,5,3,5,4,4,4,4,3,4,2,0,0,1,2,0,0,0,0,0,3,4,3,4,8,10,11,13,10,10,6,9,9,10,7,6,11,10,8,9,7,6,5,4,5,5,5,4,7,7,9,10,9,7,8,1,7,6,5,4,0,8,8,9,4,6,2,0,0
2022-03-09 11:00:00,1,4,7,10,9,9,11,9,10,12,11,15,14,16,18,22,27,27,27,29,26,25,26,21,19,17,15,14,18,13,10,12,11,8,6,7,5,6,4,4,4,6,7,1,8,10,10,4,9,6,3,2,1,0,1,5,4,0,6,11,14,15,12,13,13,11,10,9,10,9,9,7,8,7,7,8,8,7,9,9,10,12,0,13,18,6,9,6,7,6,7,8,9,8,6,3,7,8,6,9,6,6,4,0
2022-03-09 12:00:00,0,15,9,8,9,15,15,8,10,13,13,14,20,22,20,25,27,30,34,33,31,26,31,25,26,29,28,31,21,12,10,10,5,6,5,5,3,3,5,4,6,7,8,5,6,5,4,0,0,0,1,1,1,0,5,7,3,5,4,9,9,7,10,11,12,11,9,8,8,9,9,9,10,10,11,14,12,11,10,10,11,10,10,12,14,19,18,15,14,7,10,10,10,8,8,10,8,10,11,10,9,5,1,0
2022-03-09 13:00:00,1,5,7,11,10,10,12,10,12,13,14,17,15,18,20,24,25,22,26,24,28,33,34,30,27,26,27,24,17,15,11,12,13,12,10,11,9,7,7,6,4,5,7,6,5,3,7,6,4,4,3,1,0,1,3,4,6,4,3,9,13,17,8,17,20,17,18,18,14,10,12,11,9,8,10,14,16,18,18,12,12,11,11,10,10,15,12,10,13,10,11,8,7,7,7,8,8,9,9,3,8,4,1,0
2022-03-09 14:00:00,0,9,16,17,18,17,16,15,16,16,16,18,17,21,26,27,29,30,29,28,26,26,24,26,23,23,19,24,21,14,13,10,12,10,10,8,7,6,8,7,8,0,5,8,7,3,4,1,5,4,2,0,1,1,4,6,8,10,5,15,16,16,15,14,13,12,12,10,12,12,12,12,16,15,17,16,14,15,14,13,13,17,13,15,16,18,12,11,10,8,9,9,7,8,6,0,8,8,9,9,8,4,0,0
2022-03-09 15:00:00,2,11,8,10,12,11,11,10,7,9,11,11,10,15,14,16,14,19,17,21,22,21,23,24,24,19,19,21,20,19,18,17,16,16,18,17,10,7,7,7,7,6,4,6,5,3,3,0,2,0,1,1,0,1,4,8,3,3,4,12,11,9,12,9,11,10,11,10,9,8,9,11,14,12,14,16,17,18,17,19,22,23,15,18,20,23,22,19,17,15,17,13,12,11,11,8,10,11,10,9,7,3,1,0
2022-03-09 16:00:00,0,8,11,0,7,9,10,11,8,10,13,14,16,15,18,23,18,24,29,31,18,27,23,16,15,13,14,14,13,12,19,19,18,19,19,18,15,16,16,16,18,19,19,17,15,14,8,6,7,4,0,0,1,0,3,1,4,4,6,8,11,12,9,12,11,10,10,10,6,6,6,7,8,9,12,15,17,19,16,16,15,15,13,16,16,18,23,19,14,13,10,10,8,7,6,9,8,8,9,9,8,6,2,0
2022-03-09 17:00:00,0,4,8,11,11,9,8,6,7,10,13,17,19,18,19,20,22,23,23,25,23,19,19,14,12,8,8,8,12,11,12,12,12,13,15,5,13,11,10,10,8,10,12,13,10,7,5,4,7,5,3,3,2,0,3,5,7,8,4,8,11,5,10,7,7,8,9,9,10,9,12,11,14,13,13,19,25,30,28,30,25,34,30,35,37,35,30,27,12,26,12,10,9,8,9,11,13,8,13,9,10,4,1,0
2022-03-09 18:00:00,1,7,12,12,15,14,10,8,9,8,8,9,8,8,8,10,11,10,16,12,13,14,15,14,16,15,7,10,9,11,10,11,9,9,10,9,8,10,13,0,16,16,23,22,21,14,5,0,3,1,2,0,0,1,2,3,2,3,1,6,7,0,9,7,5,5,6,7,8,2,6,9,10,15,16,18,27,25,27,26,25,28,26,32,33,33,29,22,20,13,22,19,15,14,11,12,15,15,14,13,10,5,3,0
2022-03-09 19:00:00,1,3,8,10,9,8,9,6,7,0,3,6,8,10,9,11,9,13,8,13,15,14,13,10,7,8,6,0,15,14,8,11,13,13,10,9,8,9,10,9,4,9,5,6,5,3,3,1,0,2,0,2,1,3,4,5,2,4,3,1,0,2,5,2,7,1,7,4,7,5,6,6,5,8,11,12,17,20,18,20,21,29,28,26,28,28,24,20,19,18,16,16,15,8,14,13,12,11,7,9,8,6,0,0
2022-03-09 20:00:00,1,5,9,9,10,9,9,6,5,9,10,13,9,15,13,15,14,14,12,11,10,7,5,4,3,5,10,0,9,8,7,10,11,12,12,10,17,16,15,15,14,15,14,5,12,6,5,4,0,3,1,0,0,0,2,3,3,0,1,5,6,3,7,6,2,3,6,10,8,9,5,4,8,7,8,11,13,14,16,22,24,24,25,28,31,32,28,24,21,17,12,11,12,13,11,10,7,8,5,7,5,4,2,0
2022-03-09 21:00:00,2,4,7,1,8,5,5,8,7,8,2,8,10,10,5,12,7,13,12,14,10,9,9,7,7,6,7,8,7,9,7,11,9,9,11,9,10,9,12,13,14,13,13,12,11,7,4,3,0,3,2,0,1,0,2,0,0,0,2,0,4,0,3,3,4,3,5,6,4,5,6,7,4,8,10,12,20,19,20,23,26,30,22,34,34,31,28,18,14,12,14,12,10,7,0,5,6,8,4,7,6,5,1,0
2022-03-09 22:00:00,0,7,12,0,12,6,9,7,6,5,4,7,6,4,5,3,6,5,8,5,9,7,3,6,6,3,9,0,8,9,10,12,11,10,8,8,7,7,7,8,9,8,8,7,6,5,2,5,0,1,0,3,0,0,6,5,6,7,0,5,6,0,1,1,4,3,4,3,4,5,5,5,6,7,7,11,13,18,17,22,23,20,19,19,21,23,19,15,7,14,12,10,9,7,4,5,4,4,2,4,2,1,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,5,3,0,5,3,2,4,0,0,1,0,5,3,4,3,6,6,7,5,8,9,10,10,4,8,5,2,4,3,1,0,0,0,0,1,0,0,1,2,3,4,0,0,1,1,5,6,8,8,9,7,6,5,6,8,9,11,13,12,14,14,18,17,23,24,23,20,17,13,12,10,3,3,5,2,0,4,3,2,3,0,2,0,0
