Unnamed: 0,1_복정역환승센터3번승강장,2_장지역.가든파이브,3_문정법조단지.건영아파트,4_문정로데오거리입구,5_가락시장.가락시장역,6_송파역,7_석촌역,8_석촌호수.한솔병원,9_잠실역.롯데월드몰,10_잠실역.잠실대교남단,11_잠실대교전망쉼터,12_자양동잠실대교북단,13_동서울우편집중국앞,14_광진구청,15_광진경찰서,16_구의사거리,17_구의2동주민센터입구,18_어린이대공원후문,19_중곡동입구,20_신성시장,21_중곡동종점,22_대원고교앞,23_용암사입구,24_면목동,25_용마산역,26_용마폭포공원,27_면목동금호어울림아파트,28_한양수자인사가정파크,29_면중초등학교,30_중화중학교,31_중화중학교삼거리,32_면목본동파출소,33_동원시장,34_망우3동주민센터.혜원여중고후문,35_상봉신협,36_면목6거리,37_서울창업카페상봉점,38_면목2동주민센터,39_면목2동,40_동서그랜드맨션,41_면목5동,42_면목2동한신아파트,43_신성은하수아파트,44_서울우유앞,45_중랑역.동부시장1,46_상봉역.중랑우체국,47_상봉1동주민센터,48_신내쌍용아파트,49_쌍용아파트신내테크노타운앞,50_엘지아파트앞,51_신현중학교,52_중랑구청,53_중랑구청사거리,54_성원아파트경남아너스빌앞,55_국민은행망우동지점,56_망우지구대,57_상봉터미널,58_망우3동주민센터.혜원여중고후문,59_동원시장,60_면목본동파출소,61_중화중학교.다문화가족지원센터,62_면중초등학교,63_면목동금호어울림아파트,64_면목동대원칸타빌아파트,65_용마폭포공원,66_용마산역,67_면목동,68_용암사입구,69_대원고교앞,70_중곡동종점,71_신성시장앞,72_중곡동입구,73_어린이대공원후문아차산역,74_구의2동주민센터입구,75_구의사거리,76_광진경찰서,77_광진구청,78_자양동잠실대교북단,79_잠실대교전망쉼터,80_잠실역.잠실대교남단,81_석촌호수.한솔병원,82_석촌역,83_송파역,84_가락시장.가락시장역,85_문정로데오거리입구,86_문정법조단지.건영아파트,87_장지역.가든파이브,88_복정역환승주차장
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,2,7,9,9,10,3,10,12,20,21,0,24,23,26,28,27,24,19,16,19,19,20,0,19,0,0,18,0,19,18,16,15,0,5,14,10,11,8,10,11,0,12,14,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,0,3,3,2,5,7,8,9,7,8,0,9,7,5,6,8,4,8,9,9,8,8,10,9,7,8,7,4,8,6,0,7,6,3,5,2,3,0,0,6,7,8,1,6,12,11,12,13,11,6,8,9,11,9,14,17,19,20,19,22,25,29,31,27,30,31,33,36,38,39,44,38,38,38,38,40,39,42,34,24,25,26,23,25,0,0,0,0
2022-03-08 06:00:00,0,5,8,11,12,12,12,13,8,5,3,10,11,8,12,14,15,16,19,19,14,13,9,10,5,0,3,8,3,6,5,2,2,4,1,3,2,1,0,2,2,4,5,6,3,3,3,1,5,6,5,7,11,13,15,17,18,17,19,24,27,29,31,31,31,29,33,34,35,41,40,34,27,30,28,23,28,29,30,15,19,17,19,22,19,13,5,0
2022-03-08 07:00:00,1,6,17,16,17,19,20,27,15,16,6,16,17,19,21,22,22,42,44,44,22,14,15,16,20,21,22,23,19,21,21,22,19,6,5,4,5,4,4,7,10,12,14,14,11,9,9,10,10,11,7,11,19,23,29,35,37,34,33,39,38,43,47,50,45,44,48,52,53,62,66,57,56,56,49,38,40,39,34,28,24,24,20,21,12,8,2,0
2022-03-08 08:00:00,4,7,15,16,22,25,29,35,18,26,13,22,21,23,29,30,30,40,41,47,45,43,44,43,46,47,37,45,42,33,20,20,15,15,12,9,6,8,7,9,12,13,14,15,17,13,13,14,14,12,13,12,13,17,20,21,23,27,26,31,41,45,50,51,48,43,48,46,49,57,66,60,51,48,46,42,37,46,43,35,34,34,33,25,12,6,1,0
2022-03-08 09:00:00,1,5,6,8,12,15,18,24,13,14,11,17,15,18,19,20,20,26,27,29,29,30,30,31,36,26,25,38,26,35,10,11,11,9,7,5,3,3,7,8,9,6,8,7,10,7,8,0,5,6,8,10,12,12,13,19,24,25,21,20,30,30,33,35,30,25,25,27,27,31,41,33,30,31,30,26,24,23,22,19,17,17,15,13,10,4,1,0
2022-03-08 10:00:00,2,6,13,20,19,14,15,13,11,8,0,16,14,14,14,11,9,13,12,14,15,14,15,11,14,15,13,9,14,14,7,7,6,7,5,4,4,3,0,2,3,4,3,2,5,5,4,4,7,3,6,6,9,7,11,8,14,15,13,17,21,21,20,19,19,16,18,17,20,22,23,20,21,23,20,20,18,19,15,10,12,11,14,10,8,3,0,0
2022-03-08 11:00:00,1,5,8,11,18,23,25,27,15,14,10,13,12,15,16,17,16,16,14,15,7,7,11,13,12,11,5,12,13,11,9,9,9,10,7,6,5,0,1,3,6,4,7,5,5,2,2,2,0,3,3,4,6,5,5,10,13,13,15,18,27,30,29,30,31,27,27,27,30,32,33,27,18,19,17,17,18,19,18,16,11,9,8,8,5,2,0,0
2022-03-08 12:00:00,2,4,9,11,14,19,18,16,16,16,15,14,12,18,19,20,21,22,22,21,19,18,17,16,18,17,16,16,17,15,10,6,8,7,6,4,3,6,2,5,5,5,6,5,7,5,8,7,0,5,5,6,9,6,9,7,13,22,21,22,20,23,25,27,26,23,20,22,15,45,24,38,22,22,21,17,19,20,14,13,10,8,7,6,4,3,1,0
2022-03-08 13:00:00,0,3,12,16,21,22,20,23,15,16,0,14,10,14,15,14,14,18,19,21,20,19,18,19,19,17,20,13,20,16,11,11,9,7,6,6,4,4,0,5,7,6,3,6,7,4,7,4,7,7,7,9,3,8,8,4,14,14,16,17,24,28,25,27,25,22,21,22,24,30,28,24,22,20,18,17,17,18,14,17,15,11,9,6,5,4,2,0
2022-03-08 14:00:00,1,5,8,12,14,16,15,15,20,22,6,16,14,17,19,19,20,23,23,22,22,20,20,18,18,17,13,16,15,14,12,9,8,7,6,6,1,5,5,4,7,7,7,8,8,6,7,6,7,2,4,6,9,9,10,12,17,18,15,15,22,24,29,27,25,24,19,25,27,28,29,25,20,19,20,18,19,20,18,14,12,11,13,11,8,5,2,0
2022-03-08 15:00:00,1,4,7,9,13,16,17,21,17,20,19,21,20,27,23,16,24,22,20,20,20,19,14,17,13,9,10,12,10,11,12,11,6,8,5,4,4,0,0,3,4,4,4,4,6,6,8,7,6,5,8,14,13,15,11,12,14,14,16,20,34,37,33,29,31,29,31,32,37,41,40,33,25,24,26,25,23,22,21,16,14,13,10,9,7,4,1,0
2022-03-08 16:00:00,2,12,11,16,18,19,21,23,24,23,25,26,25,28,41,45,42,51,48,40,36,34,34,35,33,31,29,28,28,21,16,12,9,12,10,7,10,8,0,8,6,5,7,5,7,9,10,8,9,8,5,8,11,12,12,12,17,18,18,19,25,25,25,24,24,25,26,26,37,39,39,35,31,29,28,29,30,33,28,19,15,11,11,10,5,4,1,0
2022-03-08 17:00:00,2,12,14,23,31,30,32,32,35,38,26,35,33,35,36,35,35,38,38,34,35,32,32,24,29,27,26,28,26,21,15,12,11,8,6,4,6,5,8,7,7,8,7,5,6,7,4,7,9,7,8,11,11,10,12,14,20,23,26,29,30,30,31,21,29,28,26,25,28,34,34,30,27,26,25,27,25,25,24,26,23,21,17,11,10,6,3,0
2022-03-08 18:00:00,2,9,19,25,41,36,34,39,41,44,37,45,46,47,48,48,45,53,61,60,61,60,57,58,57,53,45,39,29,23,18,15,13,10,9,10,7,7,11,12,8,7,12,10,14,11,9,9,8,7,7,10,15,18,17,19,21,20,21,24,21,30,29,28,28,27,29,30,30,30,27,25,27,29,29,27,26,27,25,25,22,17,14,11,9,7,2,0
2022-03-08 19:00:00,1,10,18,21,21,28,28,28,33,33,19,33,31,29,38,40,38,39,37,36,33,37,36,34,34,30,27,26,22,20,17,15,13,10,9,9,11,10,2,11,12,14,13,12,8,10,7,6,6,5,5,5,10,9,11,14,21,19,25,30,30,28,28,27,23,26,27,24,25,27,31,27,23,23,21,18,12,14,15,17,16,13,10,7,6,4,2,0
2022-03-08 20:00:00,0,4,8,9,15,13,15,19,23,24,0,25,26,32,31,31,31,35,35,30,30,28,25,23,24,22,20,17,14,15,17,15,14,12,11,12,11,10,8,6,3,4,5,3,4,6,4,2,2,0,0,4,6,6,8,10,17,19,18,16,22,22,21,19,18,18,15,13,14,15,16,15,16,15,14,15,12,13,9,13,15,8,12,11,10,5,0,0
2022-03-08 21:00:00,1,7,8,11,13,14,15,18,27,28,27,29,30,32,26,34,29,31,31,30,27,23,22,19,21,17,20,12,15,10,14,13,9,7,6,5,0,5,0,3,4,5,4,3,4,4,3,1,2,0,0,2,7,6,7,10,14,16,18,15,18,17,15,15,14,14,15,17,18,17,18,17,18,16,9,14,16,14,9,19,16,15,17,17,14,2,1,0
2022-03-08 22:00:00,2,5,5,12,16,16,16,15,22,23,22,20,20,26,25,24,22,28,26,23,21,17,19,18,19,13,18,16,14,14,13,6,5,8,7,4,6,6,3,6,4,4,5,4,4,6,2,5,3,0,0,2,6,7,5,8,12,7,8,8,11,12,13,13,14,8,11,14,29,32,33,29,22,20,19,17,16,17,15,10,7,10,7,6,6,3,0,0
2022-03-08 23:00:00,0,1,2,3,6,7,8,8,12,8,0,18,19,20,16,17,20,22,22,19,16,15,15,14,19,16,13,13,12,10,9,6,7,6,8,7,5,5,2,5,5,6,5,4,5,6,4,3,4,2,3,1,3,4,2,5,8,7,8,4,6,5,6,0,5,4,7,6,7,8,7,6,6,7,6,5,6,4,0,8,4,5,7,6,3,2,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,3,2,3,4,6,7,9,10,14,15,14,14,12,14,15,5,15,9,8,11,12,14,3,13,3,14,13,14,0,0,11,2,12,11,8,6,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,3,2,4,4,5,8,8,7,2,6,5,7,6,5,0,7,6,8,7,6,5,2,6,0,7,6,5,4,0,3,4,3,3,4,0,3,0,4,8,9,4,8,4,5,3,6,5,4,3,5,4,4,4,8,10,12,11,14,16,12,17,12,11,11,12,19,8,20,22,20,17,7,17,16,16,16,0,10,9,8,0,0,0,0,0,0
2022-03-09 06:00:00,1,2,3,3,7,6,7,2,4,5,7,5,7,7,9,10,0,11,8,12,10,8,11,7,10,9,0,4,8,9,8,7,5,4,2,2,2,1,3,2,5,4,2,3,1,2,1,0,2,0,0,4,5,5,5,9,4,11,12,16,17,18,11,17,10,16,14,11,11,12,14,12,14,15,14,14,16,16,15,11,10,7,6,8,7,4,2,0
2022-03-09 07:00:00,1,4,5,0,9,10,11,10,7,8,0,9,10,11,8,10,10,11,12,11,9,7,0,11,12,10,6,12,12,11,5,0,6,5,4,3,2,2,0,2,4,7,3,8,5,4,2,3,4,3,4,8,7,9,9,11,10,14,15,13,14,16,17,18,18,18,18,20,20,19,21,20,15,14,13,13,12,11,9,7,8,9,7,10,9,6,1,0
2022-03-09 08:00:00,0,4,6,7,10,12,7,14,11,10,0,15,14,11,13,13,11,16,16,18,18,12,20,19,21,21,23,23,20,17,15,9,6,6,4,4,3,5,2,5,3,6,7,6,5,6,4,5,5,6,3,5,9,9,7,12,16,14,10,16,18,21,22,16,22,22,20,19,18,20,23,19,17,16,11,16,13,12,11,12,8,8,8,8,8,4,0,0
2022-03-09 09:00:00,1,4,9,8,15,16,15,16,12,14,11,18,19,20,21,15,20,22,18,19,17,15,14,12,10,10,6,9,6,8,8,7,6,5,3,3,2,5,0,0,6,6,5,3,6,5,4,2,5,6,4,5,5,8,9,11,11,16,17,19,22,25,29,30,26,29,19,30,31,33,30,25,25,18,16,22,20,23,12,15,15,11,15,12,8,4,2,0
2022-03-09 10:00:00,0,3,7,8,15,17,18,22,12,13,14,12,0,13,17,16,10,11,13,15,14,13,13,13,12,9,11,11,11,11,8,7,5,4,6,4,2,4,5,4,4,5,6,7,9,6,6,0,5,5,3,5,11,7,11,12,20,15,17,18,18,17,21,22,21,24,24,26,17,25,33,27,26,19,24,23,22,20,17,12,12,12,9,8,5,2,0,0
2022-03-09 11:00:00,2,2,7,10,16,18,17,13,11,12,13,12,8,14,15,16,16,15,16,14,14,12,12,13,14,12,13,11,14,12,11,13,9,8,7,4,5,4,0,6,7,8,8,8,7,7,4,5,7,6,7,5,10,11,13,12,17,21,20,21,23,21,22,24,21,23,24,28,28,31,31,27,30,29,11,27,21,23,22,11,9,10,9,6,5,3,2,0
2022-03-09 12:00:00,0,3,7,8,13,15,15,16,15,14,0,18,17,23,24,24,23,19,18,20,19,12,19,16,15,16,12,13,13,11,12,11,7,7,6,5,8,6,4,5,5,6,5,10,9,3,5,4,7,8,9,9,17,19,19,21,26,28,26,25,33,34,36,35,34,32,30,31,30,32,33,31,26,26,19,27,25,28,20,14,10,9,8,4,3,5,2,0
2022-03-09 13:00:00,1,4,11,13,18,19,19,21,18,15,0,15,20,20,18,18,17,22,24,25,26,17,27,26,27,24,23,21,20,15,14,10,8,7,5,5,3,2,3,5,5,11,12,11,8,9,8,6,7,8,8,8,17,17,17,18,21,23,25,26,25,25,29,27,26,24,23,27,29,32,34,31,22,23,23,24,16,19,16,16,14,14,11,8,7,6,3,0
2022-03-09 14:00:00,2,6,9,10,12,15,15,15,15,16,11,17,14,19,20,20,17,17,18,21,22,22,23,24,22,19,17,18,19,17,15,15,12,11,8,3,1,5,3,7,0,8,9,7,5,5,4,1,5,4,5,8,12,13,14,14,18,17,17,19,24,21,23,24,20,24,23,24,26,26,29,25,19,20,24,23,23,25,21,17,10,15,14,14,12,6,3,0
2022-03-09 15:00:00,1,6,13,17,19,23,23,22,25,27,23,20,18,17,17,24,23,25,27,30,29,28,26,25,23,19,15,21,20,18,16,15,13,12,9,6,4,4,0,1,4,7,8,9,6,5,4,3,5,7,6,8,12,10,10,10,24,23,24,23,23,22,21,24,30,29,30,33,31,35,41,39,30,32,33,14,11,14,12,16,14,9,9,6,6,3,1,0
2022-03-09 16:00:00,0,7,13,17,18,21,21,21,34,38,35,32,24,25,27,27,28,26,23,25,26,22,22,20,23,22,22,20,20,19,13,12,10,7,7,8,6,7,0,8,4,7,6,7,6,6,6,4,7,8,5,6,8,9,12,12,17,17,20,19,20,21,21,23,22,24,19,21,21,23,24,22,28,28,23,32,30,28,25,16,13,12,14,12,11,4,2,0
2022-03-09 17:00:00,1,4,7,5,8,12,14,15,26,28,28,30,28,29,30,0,23,28,32,26,26,25,24,23,24,23,23,22,16,20,17,15,14,11,12,10,7,5,4,5,5,8,8,6,4,4,5,1,7,8,10,11,11,12,10,11,18,22,26,28,28,31,32,18,30,31,34,35,32,28,30,25,29,25,25,23,20,22,20,20,19,17,13,12,9,5,2,0
2022-03-09 18:00:00,1,8,13,15,17,21,16,20,24,19,15,25,24,23,23,20,21,25,26,28,27,26,24,23,21,20,18,20,17,15,16,14,9,8,7,4,7,5,6,7,6,8,7,7,9,8,10,9,7,8,7,8,6,8,10,14,19,22,25,24,23,22,23,24,20,22,23,20,24,18,23,21,21,21,18,16,17,19,21,16,13,10,14,12,9,5,1,0
2022-03-09 19:00:00,9,10,17,18,18,17,18,19,23,23,0,23,22,21,21,14,22,26,22,28,30,27,25,22,22,19,19,18,15,14,13,12,9,8,6,4,4,3,2,0,0,1,2,4,4,4,4,0,5,6,3,4,10,13,10,16,18,21,25,26,27,28,24,16,24,21,21,18,17,15,18,16,15,16,12,13,11,11,13,13,10,8,10,7,4,3,2,0
2022-03-09 20:00:00,2,3,5,6,8,9,11,13,27,29,25,25,26,30,30,30,29,29,25,25,24,22,22,21,22,19,17,16,14,12,10,8,8,7,6,5,6,5,4,1,2,1,2,3,4,3,3,0,0,2,1,3,4,7,10,13,19,14,18,17,13,14,16,15,16,17,17,16,17,18,16,13,14,16,13,10,11,10,7,11,9,8,7,4,3,4,2,0
2022-03-09 21:00:00,0,5,6,9,13,15,12,17,20,21,0,20,25,25,25,23,23,30,35,32,27,24,24,22,27,26,25,22,13,10,11,8,9,6,7,2,5,4,2,4,3,3,0,4,4,5,6,7,4,6,2,5,8,5,7,8,12,14,15,16,16,16,14,14,13,13,12,9,14,14,18,16,13,11,12,12,13,11,8,15,19,18,14,10,6,1,1,0
2022-03-09 22:00:00,0,8,11,8,15,17,19,22,24,25,0,25,22,24,22,24,21,23,22,19,18,16,16,13,15,14,16,21,23,19,14,13,11,10,9,11,5,10,4,3,8,9,1,8,4,6,7,1,6,4,0,3,4,7,8,8,10,9,9,7,9,8,6,7,5,8,5,6,8,8,10,11,14,13,11,9,16,16,7,17,13,11,8,9,6,3,0,0
2022-03-09 23:00:00,0,1,2,5,7,8,10,11,6,5,6,9,0,12,7,7,11,9,10,8,12,7,12,11,12,10,8,9,8,10,5,4,3,2,3,3,1,4,4,4,0,1,2,2,5,3,0,1,3,0,0,2,5,3,4,6,8,8,9,8,7,9,11,4,0,7,8,9,8,12,11,8,9,8,6,5,7,8,0,8,3,7,6,3,2,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,2,3,5,10,9,2,10,16,0,0,16,2,17,17,16,15,9,0,12,13,15,0,14,0,0,13,14,13,14,13,12,0,0,11,8,9,7,7,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,1,2,4,6,5,6,8,9,4,0,4,3,6,8,4,6,6,5,7,8,1,7,6,4,3,0,5,0,5,0,5,3,4,4,2,3,2,1,2,5,7,11,6,7,10,10,3,10,4,9,10,12,9,13,15,17,21,16,22,23,24,28,13,28,24,30,33,32,34,44,42,48,47,45,44,38,39,35,29,23,23,22,0,0,0,0,0
2022-03-10 06:00:00,0,3,6,1,10,11,11,14,8,9,0,7,6,9,10,10,11,12,12,8,9,8,10,6,10,4,5,8,9,4,6,5,5,5,4,3,3,0,0,2,2,4,3,6,6,3,4,2,5,4,4,7,12,17,19,17,20,22,23,26,27,25,26,27,25,26,28,30,27,30,36,33,28,26,23,27,28,26,26,21,18,18,23,19,15,9,4,0
2022-03-10 07:00:00,1,6,22,26,30,34,33,31,18,18,0,19,19,17,18,24,33,44,51,41,17,16,17,18,22,23,25,25,24,18,17,10,16,4,5,5,2,0,6,7,9,12,13,15,9,9,9,10,8,11,9,14,19,21,29,30,31,34,28,39,42,45,49,50,48,45,47,49,50,58,61,55,50,53,51,51,46,49,43,34,27,27,25,22,14,8,2,0
2022-03-10 08:00:00,2,8,11,12,17,25,30,31,21,22,23,28,29,30,33,34,33,41,39,40,41,41,41,44,49,49,49,49,48,36,17,16,14,12,12,12,11,8,1,11,9,12,14,17,18,17,18,18,17,18,15,11,13,19,18,22,21,26,28,30,38,42,46,48,45,38,42,41,39,41,47,43,45,47,47,43,36,38,41,36,37,39,37,30,9,5,2,0
2022-03-10 09:00:00,2,4,15,17,22,30,27,30,21,22,6,26,22,24,26,25,26,38,36,43,40,40,39,37,41,39,32,36,36,30,11,9,6,8,7,5,3,3,2,1,3,5,6,6,8,7,7,6,5,8,7,9,12,14,14,18,20,22,25,23,26,32,32,34,32,29,33,34,37,38,43,35,28,29,27,22,21,28,24,15,13,15,14,14,10,3,2,0
2022-03-10 10:00:00,2,3,6,8,11,11,11,8,7,9,7,9,8,12,13,12,13,12,12,14,12,11,9,10,11,10,9,9,7,9,8,6,6,4,4,3,5,4,3,4,5,5,4,6,5,4,0,3,3,4,5,8,12,11,8,9,14,15,9,16,15,16,15,17,14,12,13,15,18,21,20,19,21,22,21,24,23,21,22,13,11,12,9,7,5,3,1,0
2022-03-10 11:00:00,1,2,7,5,11,15,16,16,10,11,10,12,13,14,16,19,16,22,23,26,24,23,20,19,12,18,6,11,17,15,8,6,7,6,7,3,6,2,5,0,4,8,6,6,4,5,5,4,4,5,5,6,9,11,11,16,18,17,16,21,23,25,28,30,28,26,27,28,28,29,29,21,18,19,20,22,17,16,12,17,18,14,13,9,5,4,1,0
2022-03-10 12:00:00,1,3,7,10,12,15,17,19,18,15,9,20,19,18,18,17,16,23,26,30,17,32,31,30,32,17,33,33,37,30,15,6,12,14,9,8,5,8,5,7,7,5,9,8,6,7,6,6,7,8,7,8,11,12,13,14,21,32,31,30,28,28,27,27,24,21,17,25,26,38,39,32,20,21,20,19,17,16,14,10,9,10,10,8,7,9,1,0
2022-03-10 13:00:00,3,5,4,7,6,6,10,9,10,13,14,13,7,13,14,14,12,17,17,19,20,19,20,20,20,21,16,20,14,15,10,7,6,4,5,5,2,5,4,5,7,6,5,4,6,6,3,0,5,4,5,8,10,12,9,9,11,12,14,17,18,17,22,28,28,27,26,21,26,27,32,29,22,19,19,19,20,21,16,15,13,7,10,8,5,2,3,0
2022-03-10 14:00:00,2,6,8,11,14,10,12,13,10,11,8,9,12,12,14,11,15,14,16,17,15,14,14,7,10,7,8,10,9,10,11,9,11,9,8,6,5,6,7,3,3,6,6,5,6,6,4,5,6,1,5,6,8,8,8,10,15,18,20,21,23,23,22,21,24,25,24,22,15,26,27,21,17,15,14,13,17,16,8,12,13,9,7,7,4,3,1,0
2022-03-10 15:00:00,3,4,5,6,11,11,9,16,15,16,0,18,15,17,21,21,21,23,26,24,22,23,21,21,18,17,15,12,11,11,13,10,8,6,8,6,3,3,0,4,6,8,7,4,7,6,6,9,8,9,8,8,12,8,10,12,16,16,17,21,30,29,28,28,26,23,24,26,27,29,26,24,20,19,15,16,18,19,16,16,13,8,7,6,3,3,1,0
2022-03-10 16:00:00,1,12,16,20,21,31,29,29,34,34,26,33,37,35,47,46,46,44,43,34,31,27,26,27,27,25,23,23,20,16,15,12,11,19,18,18,17,15,14,15,12,9,6,7,7,4,2,3,5,4,3,7,9,14,15,12,17,15,16,17,32,37,36,38,34,34,31,29,40,41,42,41,30,29,26,21,17,19,18,18,14,14,14,12,10,7,3,0
2022-03-10 17:00:00,3,18,19,31,37,42,41,43,33,33,31,31,30,37,36,38,35,41,41,38,35,33,29,26,29,24,28,26,26,20,18,15,14,11,9,6,5,5,5,5,6,6,5,6,8,9,7,3,6,5,5,10,13,12,11,15,20,21,24,30,33,34,36,36,36,33,31,30,33,33,37,30,28,27,26,22,20,20,17,20,19,19,17,11,7,4,1,0
2022-03-10 18:00:00,5,13,19,40,43,43,43,49,52,53,50,42,41,44,44,45,45,45,45,41,40,39,39,33,41,33,31,26,25,22,21,20,15,15,13,9,13,12,10,11,12,13,12,9,9,11,8,0,13,14,6,13,20,21,27,34,45,43,44,40,41,40,37,20,34,36,39,37,37,35,25,23,23,24,23,20,21,23,20,38,30,22,17,18,15,9,3,0
2022-03-10 19:00:00,1,9,10,29,30,32,34,33,29,31,30,28,25,31,27,29,27,35,31,33,36,36,35,31,37,33,30,27,24,23,20,16,14,9,11,7,5,6,5,4,5,6,5,5,8,10,13,12,11,8,7,4,9,11,15,16,18,18,19,28,34,36,35,33,31,29,26,24,26,33,28,28,22,20,17,17,18,16,3,19,14,15,13,14,10,3,2,0
