Unnamed: 0,1_화계사입구.종점,2_화계사입구.한신대학교대학원,3_수유동삼양탕앞,4_화계사입구사거리,5_화계사입구,6_빨래골입구,7_롯데마트삼양점.래미안1차아파트,8_삼양초등학교,9_강북청소년문화정보도서관입구,10_삼양동사거리,11_송천초등학교.미아뉴타운입구,12_미아초교,13_길음동동부아파트,14_길음역,15_성북우체국현대백화점,16_성가복지병원,17_종암경찰서,18_종암동주민센터,19_숭례초교,20_고려대역.고대앞삼거리,21_홍파초등학교,22_제기동주민센터.서울약령시앞,23_경동시장,24_청량리수산시장,25_청량리역환승센터,26_서울성심병원,27_떡전교앞,28_서울시립대학교앞,29_전농로터리시장.동부교육지원청,30_전농래미안크레시티아파트,31_동대문중학교,32_답십리1동주민센터.래미안위브,33_신답역명문예식장,34_마장동주민센터,35_마장역,36_성동노인복지관,37_마장동금호아파트,38_한양대부속고등학교,39_한양대정문,40_성동교남단,41_성동구민종합체육센터,42_서울숲,43_뚝섬서울숲남문,44_뚝섬서울숲,45_뚝섬서울숲,46_뚝섬서울숲남문,47_서울숲,48_성동구민종합체육센터,49_성동교남단,50_한양대정문앞,51_한양대앞.한양시장,52_한양대부속고등학교,53_마장동금호아파트,54_마장역,55_마장동주민센터,56_신답역명문예식장,57_답십리1동주민센터.래미안위브,58_동대문중학교,59_대한노인회동대문구지회,60_서울시동부교육지원청.해성국제컨벤션고교,61_서울시립대입구,62_떡전교앞,63_서울성심병원,64_청량리미주아파트.동대문세무서,65_청량리역환승센타,66_경동시장앞,67_홍파초등학교,68_제기동한신아파트앞,69_고려대역.고대앞삼거리,70_숭례초등학교,71_종암동주민센터,72_종암경찰서,73_성가복지병원,74_현대백화점,75_길음역,76_길음동동부아파트,77_미아초교,78_송천초등학교.미아뉴타운입구,79_삼양동사거리,80_강북청소년문화정보도서관입구,81_삼양초등학교,82_롯데마트삼양점.래미안1차아파트,83_빨래골입구,84_화계사입구,85_화계사입구사거리,86_수유동삼양탕앞,87_화계사입구.한신대학교대학원,88_화계사입구.종점(가상),17_종암사거리입구,72_종암사거리입구
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,1,3,0,6,5,3,0,2,1,0,0,2,1,0,2,1,1,0,0,0,2,3,0,5,5,13,0,0,12,9,8,5,3,4,5,7,10,9,10,8,4,0,11,0,6,,5,4,4,3,1,4,0,1,0,0,0,2,0,0,0,0,0.0,5.0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-28 04:00:00,0,2,3,5,2,12,18,5,19,18,17,16,17,15,15,13,,9,11,6,11,10,8,5,4,3,6,9,10,13,12,14,11,4,0,16,14,8,9,10,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0.0
2022-03-28 05:00:00,1,2,2,1,2,6,7,5,6,9,8,11,12,7,12,11,,14,16,15,15,10,10,8,7,6,6,8,8,11,11,12,11,9,8,9,7,7,6,3,6,3,0,1,1,1,3,4,3,7,2,6,2,6,5,0,6,5,6,7,4,6,2,6,7,4,0,6,3,7,8,,6,4,3,0,0,0,2,0,1,0,0,0,0,0,0,0,12.0,9.0
2022-03-28 06:00:00,2,3,0,2,0,3,4,6,6,9,11,14,16,11,12,12,,14,15,15,15,12,11,10,9,6,9,9,10,15,13,14,13,12,13,13,9,7,10,4,2,0,0,1,0,0,2,0,3,4,0,0,1,1,2,0,7,2,6,6,6,6,4,6,6,7,6,7,8,3,6,,8,6,2,4,3,2,1,0,0,2,0,0,0,0,0,0,13.0,7.0
2022-03-28 07:00:00,1,7,6,8,11,16,19,11,22,22,22,27,29,22,25,26,,35,36,28,29,26,19,17,15,13,20,21,23,26,28,35,35,34,36,33,25,23,20,16,8,5,4,0,0,0,8,7,11,16,12,7,8,11,15,6,16,15,15,27,24,20,21,19,14,14,15,10,14,9,12,,9,10,9,8,5,5,5,6,4,5,0,5,4,2,0,0,27.0,10.0
2022-03-28 08:00:00,1,6,8,7,10,11,13,16,18,19,22,21,23,21,20,23,,33,35,31,30,29,26,22,18,16,25,26,31,42,41,46,42,35,34,35,28,24,16,12,8,3,1,1,1,0,12,14,14,18,9,19,19,21,21,20,23,22,24,29,25,25,25,21,18,18,15,17,17,13,13,,12,10,10,9,9,11,9,14,15,19,18,1,16,0,2,0,30.0,14.0
2022-03-28 09:00:00,0,2,4,3,1,3,6,8,8,12,12,14,16,13,16,18,,19,21,21,21,18,19,15,18,10,17,13,14,18,18,22,23,26,20,26,23,18,16,14,8,2,0,0,0,0,7,8,5,6,5,6,4,9,10,7,9,8,10,11,10,15,16,16,9,9,8,9,9,11,10,,12,7,6,6,5,4,5,1,4,3,2,0,0,1,0,0,18.0,10.0
2022-03-28 10:00:00,1,2,2,2,3,4,6,0,7,13,13,14,15,15,16,18,,19,20,18,18,14,14,8,8,6,5,8,8,10,13,15,20,21,13,22,18,18,11,8,6,2,0,1,0,1,4,3,5,6,5,7,6,6,7,6,7,3,7,7,6,6,6,6,9,12,11,10,13,15,12,,9,8,8,5,4,5,4,5,4,5,2,1,0,1,0,0,19.0,11.0
2022-03-28 11:00:00,1,5,1,6,0,6,7,5,6,8,9,10,11,10,13,13,,14,16,16,18,17,13,10,12,11,8,7,5,12,13,14,12,7,11,10,8,9,6,5,4,2,1,2,1,0,3,5,7,5,4,8,5,6,5,8,9,6,7,10,10,11,11,10,11,15,14,13,10,12,14,,8,10,9,7,7,6,5,4,5,4,3,0,2,0,0,0,13.0,14.0
2022-03-28 12:00:00,1,3,0,1,2,5,6,0,5,7,10,11,12,15,19,17,,14,15,16,17,13,11,8,9,8,10,11,13,13,14,18,23,23,24,21,19,14,10,11,4,2,1,0,1,0,6,7,8,9,10,11,5,12,13,10,5,12,10,11,8,11,10,11,8,9,6,8,12,10,9,,10,15,14,11,8,6,11,10,9,5,5,4,2,0,0,0,15.0,12.0
2022-03-28 13:00:00,1,2,2,0,6,8,6,5,5,6,7,11,12,15,13,14,,15,16,17,19,16,13,16,12,12,11,14,12,11,10,10,10,10,9,11,9,7,8,4,5,3,0,0,0,0,5,6,8,10,11,12,9,11,10,10,13,12,10,13,13,10,12,13,15,20,12,18,17,21,22,,21,14,13,12,8,9,8,3,7,6,4,2,1,1,0,0,13.0,23.0
2022-03-28 14:00:00,4,5,3,6,6,8,7,3,6,7,7,9,10,9,13,11,,14,15,14,14,13,14,15,14,12,14,13,8,14,15,17,15,14,15,16,16,14,9,8,7,4,3,2,3,2,5,4,4,10,8,11,9,13,12,13,12,8,11,13,12,13,10,13,13,15,15,11,14,16,17,,19,17,13,10,9,7,7,6,5,4,2,3,0,0,0,0,11.0,20.0
2022-03-28 15:00:00,3,13,16,2,16,17,16,9,9,9,8,9,10,9,12,12,,10,12,12,13,12,13,13,12,10,12,14,14,14,13,15,14,13,14,13,9,13,12,6,5,2,2,3,5,2,10,19,18,20,22,26,28,24,22,21,19,13,16,15,17,18,20,19,18,22,20,21,21,23,22,,15,22,18,15,12,11,12,9,7,7,6,5,2,0,0,0,10.0,19.0
2022-03-28 16:00:00,1,2,3,3,7,7,5,5,6,7,9,10,12,11,14,15,,16,17,18,21,19,15,15,16,17,18,16,16,17,15,14,15,14,12,14,12,9,9,10,4,3,3,2,1,4,7,14,23,24,23,21,20,23,24,22,16,18,17,29,27,22,21,18,25,26,24,27,27,27,21,,19,22,25,19,12,27,30,28,25,19,8,6,4,1,0,0,15.0,23.0
2022-03-28 17:00:00,2,5,3,4,4,7,10,4,11,12,12,12,16,18,17,17,,20,27,29,28,24,23,20,17,16,15,16,14,14,15,14,17,19,18,19,17,14,13,12,9,3,0,1,4,6,10,15,18,21,22,28,26,25,21,23,22,18,13,17,17,15,15,15,24,28,27,26,27,27,26,,23,32,36,30,20,14,11,10,9,8,7,5,3,1,0,0,20.0,22.0
2022-03-28 18:00:00,1,1,0,1,2,3,4,3,5,7,10,10,9,13,16,17,,18,13,16,15,16,18,18,23,21,21,20,19,21,21,24,25,21,20,18,15,12,12,12,8,4,0,2,4,6,23,26,38,54,45,45,45,50,45,43,42,24,23,22,21,22,22,19,31,32,31,31,32,28,23,,22,22,27,21,18,13,12,11,12,10,7,5,3,2,0,0,17.0,24.0
2022-03-28 19:00:00,1,2,0,0,4,2,2,0,3,5,4,6,7,8,13,14,,17,15,13,6,10,12,11,29,29,23,16,15,16,11,10,10,10,9,11,9,10,8,6,4,3,2,1,2,1,13,20,26,31,28,29,30,29,29,24,32,26,22,14,15,15,14,14,21,22,19,17,27,24,24,,24,28,35,32,27,16,16,15,12,14,11,7,4,1,0,0,11.0,23.0
2022-03-28 20:00:00,0,0,0,1,1,5,4,3,3,3,5,5,6,7,20,21,,19,17,14,12,10,11,9,12,11,9,10,9,11,10,9,10,9,8,9,7,6,6,6,5,1,0,0,2,1,7,10,12,17,21,24,24,26,22,21,20,18,18,16,13,12,11,12,17,18,16,16,17,13,11,,12,15,17,14,12,6,8,6,4,4,3,2,1,1,0,0,19.0,12.0
2022-03-28 21:00:00,0,2,0,2,3,3,3,6,3,4,5,6,9,4,8,10,,6,6,7,3,5,3,6,15,14,8,8,9,5,8,10,10,9,7,4,5,6,5,4,4,1,2,0,2,2,8,12,16,18,19,21,22,24,22,21,23,20,16,14,15,11,8,12,17,18,18,11,16,16,14,,5,10,11,9,7,4,5,5,6,4,3,2,2,1,0,0,7.0,9.0
2022-03-28 22:00:00,0,1,0,0,0,0,1,0,1,3,2,2,5,4,9,5,,4,2,6,6,4,5,6,10,11,10,9,8,9,11,11,11,8,6,7,4,8,7,6,4,1,1,1,3,0,4,6,10,16,19,25,19,24,22,21,18,15,15,12,16,10,11,15,11,10,12,13,11,10,10,,9,13,10,10,7,5,7,6,2,6,3,2,1,0,0,0,8.0,11.0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,5,0,4,4,3,3,1,1,2,0,0,2,1,1,2,1,1,1,0,1,0,0,4,5,7,10,13,19,18,18,16,17,12,11,10,9,10,9,8,5,12,11,8,9,13,9,16,,10,9,10,6,7,4,4,3,3,2,2,0,1,0,0,0,0.0,15.0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-29 04:00:00,0,2,3,5,2,10,14,15,16,17,15,16,18,17,15,12,,14,16,2,7,14,10,5,4,4,9,9,10,17,16,18,4,5,0,19,17,0,20,17,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0.0
2022-03-29 05:00:00,1,2,3,1,4,4,6,6,7,8,12,13,14,12,11,13,,14,13,12,13,11,8,9,9,7,10,10,9,11,13,15,16,15,13,11,9,8,5,4,3,11,0,0,1,0,0,1,2,2,3,0,2,2,3,1,4,5,4,6,2,7,5,4,3,4,0,5,0,0,1,,4,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,14.0,2.0
2022-03-29 06:00:00,0,2,1,3,2,4,4,6,8,10,10,15,14,12,13,12,,15,16,13,15,11,12,13,10,11,15,14,9,17,21,21,19,20,19,19,10,14,11,6,5,2,0,0,1,0,5,6,5,7,3,6,5,4,4,0,5,1,2,8,8,9,8,7,7,6,6,6,6,4,4,,3,4,3,2,3,3,6,1,0,5,3,2,1,0,0,0,13.0,5.0
2022-03-29 07:00:00,2,5,6,10,10,15,18,21,20,22,16,23,26,24,25,26,,37,36,31,29,26,24,21,25,27,34,38,35,43,43,33,29,29,31,36,36,39,31,20,6,4,3,1,0,0,4,8,10,11,10,15,18,20,19,10,12,13,15,19,21,20,21,21,17,16,15,17,16,9,9,,9,9,10,8,7,8,7,8,7,9,3,8,7,6,2,0,32.0,9.0
2022-03-29 08:00:00,1,4,4,3,6,10,11,10,11,15,17,23,24,23,23,24,,26,31,25,24,20,15,12,24,22,29,25,29,37,39,46,45,44,44,42,33,28,20,16,11,3,0,2,3,2,7,9,8,11,11,14,9,16,15,20,19,17,16,21,22,22,20,22,23,24,25,24,25,24,21,,15,10,9,8,10,9,8,9,10,10,7,6,5,5,0,0,25.0,23.0
2022-03-29 09:00:00,0,4,5,6,5,7,7,8,9,12,12,19,25,14,14,14,,21,20,19,17,18,16,13,14,15,15,10,11,17,31,32,28,25,26,28,23,19,16,12,6,2,2,0,0,0,11,4,3,4,5,7,8,12,10,12,13,12,11,15,19,19,18,20,13,14,15,14,15,17,16,,14,9,8,6,5,4,4,3,3,2,2,1,0,0,0,0,14.0,13.0
2022-03-29 10:00:00,0,3,3,1,2,1,7,6,5,10,12,13,26,23,25,24,,26,23,21,20,19,14,13,16,17,14,9,10,13,13,15,15,15,18,19,17,13,14,8,4,1,1,0,1,2,3,5,6,4,3,10,9,9,5,8,10,9,8,10,9,9,8,9,8,11,11,11,9,10,10,,9,6,4,4,3,4,4,3,2,3,1,0,1,0,0,0,23.0,10.0
2022-03-29 11:00:00,1,3,1,4,6,4,9,6,8,13,14,17,18,17,16,15,,15,18,16,13,13,12,10,10,9,11,10,9,9,10,12,13,8,8,16,12,10,10,8,3,2,2,0,0,0,4,5,5,5,5,7,8,10,12,8,8,7,7,10,8,9,8,7,11,12,11,11,13,13,12,,11,9,8,9,7,6,4,5,0,4,3,2,2,0,1,0,15.0,14.0
2022-03-29 12:00:00,1,3,3,1,2,6,6,3,7,7,8,10,11,9,11,10,,17,18,21,11,16,11,13,13,10,11,11,11,12,12,14,12,11,11,11,11,12,9,12,7,2,2,1,1,0,4,4,6,7,8,9,9,9,9,9,11,8,9,11,13,15,8,14,11,16,13,8,16,14,11,,16,15,10,8,6,6,5,5,3,6,5,1,3,1,0,0,16.0,17.0
2022-03-29 13:00:00,0,3,4,0,4,5,4,5,8,9,10,11,11,12,11,11,,17,10,19,20,16,16,14,26,24,15,11,12,13,13,14,13,14,15,11,11,10,8,9,4,3,2,2,1,3,6,11,9,10,7,11,10,15,9,15,14,13,14,14,13,12,11,13,13,12,13,12,13,13,16,,15,14,15,5,8,6,4,6,1,4,3,2,2,1,0,0,15.0,17.0
2022-03-29 14:00:00,3,9,8,7,7,12,10,10,9,9,8,12,15,14,17,19,,13,15,13,14,11,13,11,15,16,13,14,13,14,15,17,14,16,15,15,14,13,12,11,4,2,1,1,0,1,5,9,9,8,9,12,12,13,12,10,10,10,8,12,13,13,10,15,11,16,15,14,16,16,17,,19,20,18,13,12,9,9,9,6,4,4,3,1,0,0,0,18.0,18.0
2022-03-29 15:00:00,5,7,3,7,4,10,8,6,5,6,8,7,7,8,13,15,,16,20,20,18,15,18,19,26,25,23,15,13,16,11,12,12,10,13,12,12,13,13,12,4,2,1,2,1,0,5,12,14,17,16,23,23,23,11,12,8,8,7,12,13,12,12,12,13,16,15,14,16,17,15,,16,16,14,12,11,11,7,6,4,6,7,5,2,1,0,0,19.0,18.0
2022-03-29 16:00:00,2,4,5,6,5,8,8,7,10,11,13,16,18,18,21,22,,15,16,15,17,15,16,15,14,15,30,31,34,28,17,18,20,19,18,14,13,13,13,12,8,5,0,2,3,1,7,11,19,24,22,28,21,27,25,25,22,19,18,34,31,30,28,23,19,25,21,22,25,29,31,,26,25,24,19,18,23,22,16,19,13,7,3,1,3,1,0,17.0,28.0
2022-03-29 17:00:00,1,3,1,3,3,5,7,9,8,7,7,9,14,12,17,16,,10,10,15,11,16,12,11,21,18,16,15,16,17,16,18,18,18,17,16,13,17,18,12,7,3,4,2,4,2,14,15,17,26,23,29,28,26,25,24,23,20,16,15,17,15,14,15,23,28,31,29,34,29,28,,22,23,24,20,19,16,15,16,8,13,8,6,3,2,0,0,15.0,29.0
2022-03-29 18:00:00,0,3,4,5,6,10,7,6,9,8,11,13,12,10,22,21,,19,20,21,22,22,23,19,31,28,29,25,17,22,24,28,29,26,25,23,23,15,11,13,7,5,3,2,3,4,14,25,35,40,40,44,43,41,42,39,36,32,28,26,25,25,27,26,28,36,34,18,33,34,32,,29,26,36,31,24,19,16,15,13,10,7,5,4,2,0,0,19.0,29.0
2022-03-29 19:00:00,2,0,1,1,2,8,6,7,8,9,8,9,11,13,14,17,,14,16,14,11,15,14,14,18,14,20,17,14,15,15,13,14,13,14,14,13,13,10,8,6,3,0,2,2,1,11,17,22,27,26,29,27,28,31,31,28,29,26,25,22,20,8,14,20,22,23,22,30,26,18,,19,29,28,25,15,12,11,12,10,9,6,5,2,0,0,0,14.0,19.0
2022-03-29 20:00:00,1,1,1,1,0,5,5,4,3,5,6,6,5,6,23,23,,19,19,17,19,0,5,16,15,15,12,10,8,8,11,9,9,8,7,8,7,11,9,6,4,2,0,1,2,1,9,13,16,20,21,23,27,33,31,23,22,20,20,18,14,20,19,17,15,13,14,13,14,14,13,,12,15,16,11,13,10,11,7,9,7,5,4,2,1,0,0,21.0,11.0
2022-03-29 21:00:00,0,1,0,2,0,3,4,0,5,5,7,4,7,4,9,9,,7,4,9,6,10,9,9,11,10,8,12,14,12,11,11,10,8,11,10,8,5,5,5,3,1,0,1,3,0,8,14,15,19,19,22,20,23,24,20,21,20,21,20,20,13,8,14,16,16,14,16,16,16,15,,15,16,18,12,9,9,7,8,7,6,4,2,1,0,0,0,7.0,14.0
2022-03-29 22:00:00,0,1,2,0,3,4,0,5,1,5,5,6,8,8,14,14,,9,8,7,6,4,5,3,15,12,8,8,7,9,8,8,7,6,4,5,3,6,7,6,2,1,0,0,0,0,5,8,10,14,13,18,23,26,29,28,23,21,18,15,14,9,7,8,10,12,15,13,17,15,16,,18,18,20,16,12,10,10,8,0,5,3,2,1,1,0,0,15.0,18.0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,2,4,2,0,1,0,0,2,0,2,3,4,5,4,3,1,0,0,1,0,3,7,11,11,12,17,16,17,14,16,11,10,6,6,4,4,6,4,7,4,4,3,12,10,11,,11,11,14,11,8,7,4,3,0,2,1,1,0,1,0,0,0.0,12.0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-30 04:00:00,0,2,2,4,2,10,15,5,17,17,14,13,15,14,12,10,,11,11,0,10,10,8,5,5,4,7,9,11,16,0,19,0,4,0,19,7,0,19,15,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,0.0
2022-03-30 05:00:00,1,3,1,2,5,6,7,8,9,12,10,11,12,9,12,10,,10,14,11,13,12,10,9,7,4,6,7,9,11,12,9,13,7,14,8,7,7,6,4,5,2,0,0,0,0,2,3,2,3,4,4,5,6,6,5,6,1,6,7,9,8,7,8,5,6,0,4,2,6,5,,5,0,4,0,0,3,4,0,3,1,0,0,0,0,0,0,12.0,6.0
2022-03-30 06:00:00,0,3,1,2,2,4,3,5,5,7,9,16,16,10,11,11,,14,16,15,15,14,13,10,9,8,11,10,12,12,12,13,14,13,12,11,10,9,7,5,4,1,0,0,1,0,3,0,3,5,2,4,2,4,5,5,5,2,3,6,7,10,5,10,6,6,3,5,2,1,4,,4,4,5,3,4,3,4,3,2,1,0,0,0,0,1,0,12.0,4.0
2022-03-30 07:00:00,5,5,5,7,11,22,26,26,29,30,22,28,31,22,26,31,,28,30,27,25,23,19,19,13,11,16,17,19,24,27,36,29,33,32,34,28,28,21,11,7,5,2,0,0,0,6,8,10,11,7,13,15,18,17,9,11,16,18,21,19,16,12,13,12,10,11,11,12,13,14,,9,7,8,7,8,4,5,15,14,14,13,2,3,2,0,0,24.0,13.0
2022-03-30 08:00:00,1,3,4,4,7,9,12,12,11,14,17,21,24,22,17,19,,36,31,28,27,23,20,18,18,16,19,19,21,34,37,39,38,38,35,32,26,22,15,13,10,2,1,1,1,0,11,12,12,14,9,17,18,22,23,22,20,17,16,19,23,26,25,20,18,18,18,18,18,14,13,,14,11,11,10,10,13,13,13,12,9,7,12,11,4,1,0,33.0,15.0
2022-03-30 09:00:00,0,3,3,3,4,9,11,11,6,14,14,21,19,16,16,16,,16,23,18,17,16,14,13,14,12,15,15,14,18,19,20,26,23,25,24,24,19,17,11,6,2,0,0,0,0,4,5,3,6,7,7,6,9,9,6,8,9,10,11,11,11,9,13,11,12,14,15,14,10,17,,14,7,6,3,6,3,4,5,4,2,2,0,1,0,0,0,20.0,16.0
2022-03-30 10:00:00,1,3,3,5,6,6,8,9,10,14,21,21,22,17,16,15,,19,19,21,17,18,19,16,12,11,10,12,11,13,14,17,17,17,16,14,13,11,10,7,4,4,3,0,1,1,3,5,4,5,4,7,7,8,6,5,7,6,5,13,13,12,6,7,7,9,0,9,12,11,9,,11,6,6,5,6,5,6,5,3,2,1,3,0,0,0,0,17.0,12.0
2022-03-30 11:00:00,0,2,3,4,7,9,12,3,6,17,9,19,14,17,15,19,,25,22,14,20,14,12,11,11,10,13,10,9,10,11,13,13,14,11,10,10,9,8,7,3,1,0,0,0,0,7,10,12,12,15,18,17,21,22,21,7,13,12,12,11,11,10,10,12,13,14,14,13,13,12,,10,13,7,6,5,2,4,4,1,3,0,1,0,0,0,0,21.0,10.0
2022-03-30 12:00:00,2,3,5,4,3,7,8,9,8,9,12,13,15,10,12,12,,14,16,8,14,13,11,12,8,11,11,13,15,18,19,13,19,17,16,19,18,16,12,10,4,1,1,0,1,0,5,6,8,9,11,15,6,17,15,5,20,14,9,9,11,6,11,11,13,14,7,15,15,10,14,,14,13,14,12,9,7,6,4,7,7,5,2,5,2,0,0,13.0,14.0
2022-03-30 13:00:00,1,3,3,1,6,6,8,7,10,12,11,15,15,13,15,15,,13,15,14,15,16,14,12,20,20,14,12,31,35,38,37,39,37,38,34,31,27,26,19,18,16,3,1,2,0,4,5,7,7,8,11,8,13,14,13,13,13,9,14,17,13,14,13,10,13,12,12,13,14,16,,14,15,14,11,7,9,7,6,5,4,3,1,1,0,0,0,12.0,18.0
2022-03-30 14:00:00,8,21,2,0,22,20,11,4,6,7,6,9,9,11,12,13,,13,14,14,15,16,15,11,18,16,10,10,9,11,11,12,12,11,11,8,9,7,6,3,1,0,2,2,5,3,7,7,9,12,9,13,14,14,15,13,15,12,12,12,14,14,13,10,11,18,16,14,16,17,21,,19,14,12,11,9,8,6,4,5,4,1,2,0,0,0,0,13.0,20.0
2022-03-30 15:00:00,3,5,4,2,3,6,6,7,7,6,10,9,12,15,20,20,,20,24,23,23,19,18,17,17,16,15,12,11,12,13,12,10,10,7,11,9,13,9,7,6,2,1,1,2,2,6,9,10,14,13,28,27,21,24,13,11,8,14,14,16,13,12,12,14,15,16,13,15,23,23,,16,20,18,15,13,12,12,11,10,8,5,3,2,1,0,0,20.0,17.0
2022-03-30 16:00:00,1,4,0,5,4,6,7,7,7,7,8,8,10,12,14,16,,17,17,16,15,17,16,13,13,14,15,18,17,16,19,20,22,16,18,19,16,15,13,9,6,3,1,3,0,2,9,13,25,25,22,29,23,31,31,29,27,24,20,23,22,21,22,23,28,30,32,28,25,27,23,,17,21,21,14,12,10,10,9,6,4,3,2,2,1,0,0,16.0,19.0
