Unnamed: 0,1_양천공영차고지,2_트럭터미널주유소앞,3_넓은들공원,4_대일관광고.푸른마을3단지,5_푸른마을1단지.이든채아파트,6_푸른마을2단지아파트,7_신월시영아파트.강월초등학교,8_강월초교사거리,9_신한은행신월동지점,10_신곡시장.금빛새마을금고,11_동방아파트.신월종합사회복지관,12_신정네거리.신정119안전센터,13_제일여성병원,14_양강중학교,15_까치산역2번출구,16_화곡역,17_화곡본동시장,18_한국폴리텍1.서울강서대학교,19_우장초등학교,20_강서구청.한국건강관리협회,21_강서구청사거리.서울디지털대학교,22_등촌중학교백석초등학교,23_등촌역.강서보건소,24_염창역.서울도시가스,25_안양천입구,26_양평동한솔아파트,27_양평한신아파트.선유도공원입구,28_당산초등학교앞,29_선유도역.롯데제과,30_당산역,31_당산역삼성래미안아파트,32_삼환아파트,33_신화병원,34_영등포시장,35_영등포시장로터리방면,36_신길역,37_신길역1호선,38_대윤병원,39_신길새마을금고,40_대방역,41_공군호텔,42_서울지방병무청,43_대방초등학교,44_서울공업고등학교,45_대림초등학교,46_신대방삼거리,47_보라매병원입구,48_롯데백화점관악점,49_패션문화의거리입구,50_신림사거리,51_서원동문화교앞,52_서림동주민센터.신화단지,53_삼성동시장,54_대학동고시촌입구,55_서울산업정보학교.삼성교,56_관악산입구.관악아트홀.중앙도서관,57_서울대학교,58_신림중.삼성고.관악아트홀.도서관,59_서울산업정보학교.삼성교,60_신성초등학교,61_영광메디컬센터,62_쑥고개입구,63_서원동문화교앞,64_신림역2번출구,65_패션문화의거리입구,66_보라매공원.보라매병원,67_보라매삼성아파트.모자원고개,68_신대방삼거리,69_대림초등학교,70_서울공업고등학교,71_강남중학교,72_서울지방병무청앞,73_공군호텔,74_대방역,75_신길새마을금고,76_신길역,77_영등포로터리,78_영등포시장입구,79_영등포시장,80_신화병원,81_당산푸르지오아파트,82_당산역삼성래미안아파트,83_당산역,84_선유도역.롯데제과,85_한신아파트.선유도역,86_영등포아리수정수센터,87_염창역.서울도시가스,88_등촌역.강서보건소,89_등촌중학교백석초등학교,90_강서구청사거리.서울디지털대학교,91_강서구청.한국건강관리협회,92_우장초등학교,93_한국폴리텍1.서울강서대학교,94_화곡본동시장,95_화곡역.현대주유소,96_까치산역4번출구,97_KT강서지사,98_양강중학교,99_신월2동우체국,100_신정네거리해누리분수광장,101_동방아파트,102_신곡시장.금빛새마을금고,103_신한은행신월동지점,104_강월초교사거리,105_신월시영아파트.강월초등학교,106_푸른마을2단지아파트,107_푸른마을1단지.이든채아파트,108_대일관광고.푸른마을3단지,109_넓은들공원,110_신정현대아파트,111_양천공영차고지
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,1,0,0,1,2,2,3,5,7,8,10,8,11,9,11,14,15,17,16,16,18,18,19,21,0,20,0,19,17,14,13,12,10,11,9,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,0,1,1,2,1,2,3,5,6,4,8,10,14,7,8,10,9,13,11,8,11,13,13,7,10,12,6,13,12,13,11,9,7,7,4,3,10,7,8,7,3,7,8,10,8,6,6,5,3,5,4,3,2,0,0,1,2,9,15,20,18,9,14,14,7,16,13,10,9,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,1,0,1,4,7,8,7,6,8,9,10,8,5,10,11,8,10,12,12,10,9,9,10,8,4,10,9,10,9,11,6,6,7,6,6,5,0,6,8,9,7,7,6,6,6,6,7,8,6,9,8,8,7,2,2,1,0,0,2,6,11,13,17,8,10,10,11,15,16,17,16,14,11,11,13,12,9,9,7,5,7,3,5,2,3,3,6,4,3,4,6,8,9,8,5,2,4,0,0,4,1,3,2,1,0,0,0,0,0,0,0
2022-03-31 07:00:00,0,0,3,4,12,18,19,19,25,28,29,26,29,31,30,29,34,36,34,34,35,35,30,24,22,18,17,17,20,22,27,28,29,31,32,32,27,20,22,22,21,23,17,15,17,14,13,12,7,13,13,14,20,15,9,1,1,3,11,26,31,47,44,29,39,46,44,42,43,31,34,33,36,19,21,23,21,13,19,21,30,15,16,8,5,3,7,10,12,13,13,17,24,25,23,22,21,20,21,22,9,8,9,8,9,1,8,5,0,2,0
2022-03-31 08:00:00,1,2,3,4,9,16,25,30,37,38,42,28,27,28,31,33,32,34,29,38,41,40,40,33,34,26,35,29,21,18,27,20,24,29,30,32,33,37,38,36,34,32,26,21,22,21,26,25,16,29,30,34,36,27,9,8,3,3,14,36,44,64,56,24,25,43,41,39,39,28,34,37,39,39,44,41,37,35,34,25,37,29,29,16,10,10,23,27,27,19,19,32,40,26,28,30,31,32,13,32,28,25,23,19,18,17,16,2,1,4,0
2022-03-31 09:00:00,1,0,1,2,6,10,14,15,18,23,23,20,20,21,26,26,23,23,21,25,23,27,24,21,22,20,22,18,12,9,14,14,14,16,17,11,10,17,16,15,14,13,12,13,15,16,17,10,6,11,12,11,8,9,4,2,3,4,4,8,13,29,35,10,15,20,24,13,16,15,19,18,16,18,20,22,19,15,14,11,13,12,11,7,5,3,8,10,7,8,12,15,14,14,14,13,7,11,9,11,11,7,5,2,4,1,0,0,0,0,0
2022-03-31 10:00:00,1,0,0,2,5,6,5,7,8,9,13,8,7,9,11,13,13,14,12,12,12,13,12,14,15,12,12,15,17,16,11,12,11,14,13,12,13,13,14,13,12,13,12,13,15,16,17,12,11,22,20,23,19,15,8,3,1,4,7,15,23,31,29,9,11,12,11,11,15,14,14,14,20,21,20,23,21,18,12,12,15,10,7,5,5,5,4,8,4,3,10,13,13,12,13,9,8,8,7,7,6,5,2,0,4,0,1,0,0,0,0
2022-03-31 11:00:00,0,0,2,2,3,4,6,11,9,10,8,8,7,6,11,10,12,13,11,15,15,14,9,8,7,9,0,11,13,11,14,11,14,14,15,16,15,14,16,16,13,14,14,12,13,19,19,16,16,21,16,15,11,7,5,3,2,3,4,8,15,16,16,10,10,12,10,12,11,15,16,17,16,16,16,16,14,15,16,12,12,11,12,10,9,6,7,7,7,9,11,12,13,12,8,8,8,9,4,10,9,9,6,3,2,1,0,0,0,0,0
2022-03-31 12:00:00,0,1,0,0,4,6,6,7,8,11,11,9,8,8,18,19,19,19,16,17,15,11,12,12,6,0,7,11,8,8,10,12,9,11,11,10,10,11,12,12,12,11,9,9,9,9,11,13,13,15,14,11,13,9,3,2,2,4,6,9,14,23,24,14,15,14,14,20,21,25,25,25,22,18,21,21,19,16,15,18,18,13,10,7,6,5,8,9,6,8,12,15,14,12,14,11,12,12,5,11,8,8,3,4,3,1,0,0,0,0,0
2022-03-31 13:00:00,0,0,1,1,3,5,6,7,10,6,13,12,13,14,14,11,11,15,15,18,19,18,12,10,7,10,4,10,12,12,13,14,13,13,19,14,16,17,18,17,20,11,17,16,15,12,9,10,8,8,9,6,8,3,1,4,3,4,5,11,13,14,14,10,11,13,14,13,14,13,18,13,19,16,17,17,17,17,14,11,10,10,9,9,8,9,11,15,15,13,13,15,16,17,17,15,16,14,14,15,14,11,10,8,6,1,1,0,0,0,0
2022-03-31 14:00:00,2,0,1,5,15,2,15,5,5,8,9,7,11,13,18,16,18,18,16,16,14,11,10,8,11,10,8,11,14,15,17,18,19,18,19,18,17,18,21,22,18,18,18,20,19,20,16,16,18,14,13,14,12,4,2,3,5,0,6,11,13,18,22,12,15,14,15,14,17,20,20,20,21,20,18,21,16,14,13,15,14,11,13,14,14,11,14,16,16,15,12,14,15,17,16,11,11,6,9,8,5,4,4,4,3,2,1,0,1,0,0
2022-03-31 15:00:00,1,0,1,3,6,9,8,15,20,11,19,19,20,21,20,12,11,10,10,9,10,8,10,9,11,10,9,10,14,16,21,22,22,19,23,24,25,32,30,30,27,19,11,15,8,17,14,11,10,14,13,12,6,3,0,4,8,18,18,22,22,24,16,10,13,18,17,14,15,17,18,19,20,17,20,26,27,23,22,19,17,13,11,8,9,11,11,15,14,14,15,14,13,15,15,13,13,13,14,12,10,6,7,6,7,3,0,3,2,1,0
2022-03-31 16:00:00,1,3,5,9,11,9,7,8,12,10,14,16,15,17,21,18,20,19,17,20,18,10,12,10,11,9,0,10,12,10,13,12,13,17,23,22,22,22,23,19,21,24,23,21,15,17,15,14,11,14,11,9,7,1,1,7,11,7,19,26,17,26,23,15,18,18,13,17,16,16,20,19,21,21,22,20,16,19,20,19,16,12,12,17,15,15,20,20,21,22,25,30,28,26,24,17,15,13,12,12,10,9,8,8,7,3,1,0,2,0,0
2022-03-31 17:00:00,1,1,1,4,6,7,9,6,14,13,13,11,14,17,17,14,15,14,16,15,16,16,14,13,11,8,12,14,15,15,17,20,23,28,26,28,29,26,28,26,25,24,18,21,19,24,23,19,15,50,38,31,22,4,3,3,13,14,17,18,24,26,25,23,33,31,26,20,24,24,24,26,23,22,22,27,21,22,23,22,23,21,21,19,25,26,36,36,39,38,43,39,39,23,22,19,18,16,15,27,25,18,12,11,8,4,3,4,1,0,0
2022-03-31 18:00:00,2,2,4,5,8,16,17,20,33,35,35,34,32,29,23,22,25,17,13,18,18,16,18,17,15,13,14,14,24,29,33,34,38,40,39,39,41,45,33,42,37,35,30,30,24,27,24,30,25,49,45,31,17,4,0,1,5,6,6,14,17,14,22,13,23,22,21,17,17,27,28,21,23,28,26,30,28,23,24,24,32,20,19,24,37,36,39,47,46,56,60,56,44,40,37,33,32,24,22,34,31,20,17,16,13,7,5,2,1,0,0
2022-03-31 19:00:00,0,0,1,2,4,8,2,10,11,10,11,13,10,11,14,16,13,9,8,6,8,8,7,6,8,7,0,7,10,9,13,15,17,20,25,29,28,30,29,27,26,25,24,23,24,23,22,22,19,40,39,27,19,5,0,0,5,6,7,7,9,12,13,7,11,26,24,23,23,27,25,23,22,18,15,16,19,23,18,18,17,21,21,26,30,30,32,32,31,27,34,29,28,26,28,19,16,15,14,24,23,17,18,14,9,5,1,1,0,1,0
2022-03-31 20:00:00,1,0,0,0,2,1,1,2,7,8,11,11,12,10,12,14,14,12,11,9,11,10,9,9,0,7,0,1,9,10,9,11,12,13,17,19,16,22,23,22,21,19,18,17,16,14,10,9,11,30,21,19,10,2,0,0,2,2,3,8,4,11,10,6,8,11,9,10,12,11,11,12,13,13,12,13,12,8,10,7,9,8,18,14,13,13,19,20,20,18,19,22,22,18,22,14,13,14,14,14,13,11,10,8,6,2,0,0,0,0,0
2022-03-31 21:00:00,1,0,2,0,3,0,1,5,9,8,11,10,11,10,13,18,16,11,9,10,8,8,8,7,6,7,0,7,8,10,17,13,16,16,21,22,20,18,21,22,19,17,16,15,18,18,15,15,12,28,23,13,10,2,1,0,6,0,3,7,6,8,6,7,15,14,13,11,7,11,10,12,15,16,14,12,12,14,14,14,15,14,19,22,24,22,34,32,29,27,27,21,20,13,17,15,14,11,9,16,15,9,8,6,4,2,1,0,1,0,0
2022-03-31 22:00:00,0,0,0,0,2,5,3,0,9,10,11,12,7,14,14,12,14,14,10,8,9,7,5,7,8,7,0,10,12,14,13,16,18,19,25,22,23,25,26,24,28,24,23,21,19,21,16,13,12,20,16,12,9,3,1,0,0,0,1,8,9,11,12,6,13,13,10,10,10,10,12,12,13,11,11,14,15,16,16,13,11,12,13,20,24,23,21,18,18,18,22,22,18,17,19,13,10,11,8,9,14,7,6,6,7,5,3,1,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,7,0,0,20,15,13,5,6,10,9,9,10,8,25,22,18,13,3,1,0,1,0,0,4,8,7,4,4,11,13,12,9,9,11,11,10,11,10,9,10,9,10,10,10,9,11,15,13,15,16,22,19,15,15,20,20,13,15,18,14,14,12,8,16,14,10,5,4,3,2,0,0,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,1,0,0,0,2,3,4,5,8,9,11,12,13,14,16,21,22,24,25,23,24,23,24,26,0,25,0,24,23,19,19,18,17,15,0,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,1,0,0,1,2,3,2,2,4,3,7,6,5,8,12,9,11,13,11,10,9,8,8,9,7,4,12,4,11,11,9,7,6,6,6,3,2,1,18,8,5,15,14,16,15,18,18,15,9,8,8,0,4,3,2,0,0,0,2,11,20,26,29,17,16,21,20,19,16,17,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,0,0,2,3,5,7,9,8,10,12,14,12,11,12,11,10,13,14,13,11,11,9,10,10,7,9,8,8,7,7,8,10,7,10,7,7,0,9,9,10,9,9,3,8,11,9,7,6,2,6,6,7,4,3,3,2,1,3,6,9,18,12,12,8,12,13,15,12,13,14,16,15,17,13,14,15,12,11,8,5,10,7,7,8,9,6,8,8,9,4,7,11,12,11,10,8,0,5,0,4,2,0,1,0,0,0,0,0,0,0,0
2022-04-01 07:00:00,1,0,3,7,11,17,21,24,27,32,29,27,25,28,36,34,39,45,47,38,39,34,31,25,17,22,21,21,18,16,18,21,23,29,30,27,17,16,16,18,17,16,11,20,24,19,18,13,8,10,11,11,17,14,1,0,0,1,8,26,38,50,54,52,22,25,23,23,23,22,24,23,25,28,28,25,19,17,17,16,32,13,12,5,7,8,8,11,14,14,15,21,32,12,13,15,14,12,13,13,5,5,3,3,6,3,7,4,2,2,0
2022-04-01 08:00:00,1,1,5,9,16,21,25,46,43,19,40,26,25,27,27,33,43,39,34,37,37,35,31,36,35,32,29,26,21,17,23,23,24,21,20,20,19,20,23,21,22,21,17,20,30,30,27,26,15,27,30,31,31,23,8,4,5,2,10,25,41,55,58,30,35,40,38,34,38,35,36,36,36,34,34,35,31,27,25,24,28,25,26,13,10,13,16,23,21,19,14,19,26,23,24,29,30,30,29,25,23,21,19,16,15,13,10,2,0,0,0
2022-04-01 09:00:00,1,0,2,3,8,12,12,13,17,20,17,13,15,17,22,21,22,22,22,19,22,20,17,16,22,16,17,17,13,13,14,14,15,16,13,13,10,11,13,13,13,15,16,21,23,23,20,15,13,17,14,8,14,12,9,3,1,1,5,12,24,41,52,18,19,20,20,19,24,26,31,31,25,23,23,24,23,21,23,21,21,15,15,11,10,11,11,16,16,15,16,18,19,18,26,24,21,22,20,18,16,14,12,10,8,2,0,0,0,0,0
2022-04-01 10:00:00,6,1,3,3,4,6,6,7,9,8,10,9,11,12,11,11,12,15,14,15,15,14,11,12,8,11,10,10,9,9,12,8,12,12,12,9,13,13,14,14,14,17,18,18,17,15,14,11,10,13,15,16,15,14,8,2,2,2,2,4,8,16,19,10,11,13,12,13,15,16,19,21,19,16,16,16,14,10,11,7,10,10,9,6,9,2,9,8,7,8,15,15,13,10,12,8,9,9,8,9,8,7,8,5,5,4,2,1,0,0,0
2022-04-01 11:00:00,0,0,1,0,3,4,5,5,4,6,7,6,9,11,20,14,14,15,13,17,20,21,17,16,17,18,0,19,17,20,11,20,18,18,19,14,17,16,17,13,13,15,11,13,12,14,15,21,23,29,26,25,10,4,1,2,3,5,7,15,17,21,23,11,13,18,20,20,21,18,17,17,18,19,19,21,18,16,18,13,13,11,11,10,12,11,12,8,6,8,10,12,13,14,13,12,8,7,3,8,5,4,6,4,3,2,1,0,0,0,0
2022-04-01 12:00:00,2,1,1,1,2,5,4,4,8,9,11,11,10,10,12,12,14,12,12,13,15,14,11,10,10,7,9,12,12,12,12,12,12,13,13,13,10,11,14,16,13,13,12,14,13,16,13,16,17,18,17,16,13,7,4,5,4,4,7,11,15,20,18,16,14,17,15,16,14,15,15,14,16,19,21,21,19,14,13,12,12,10,12,9,7,10,10,14,16,14,17,21,18,14,13,12,10,8,4,8,7,8,9,7,5,3,3,2,0,1,0
2022-04-01 13:00:00,1,0,0,1,3,4,5,6,7,11,11,9,8,11,14,16,16,20,17,17,17,18,17,17,17,17,11,16,18,11,19,19,20,16,17,18,17,16,15,17,17,15,13,11,9,10,11,16,7,14,12,12,11,8,6,3,3,8,12,21,23,24,24,12,14,13,12,15,14,13,15,17,19,21,23,24,17,15,17,17,18,11,11,10,11,10,9,10,9,9,10,12,15,14,14,11,11,10,10,9,7,5,7,5,4,1,0,0,0,0,0
2022-04-01 14:00:00,1,0,1,9,15,4,16,7,9,10,11,7,8,11,15,12,15,13,12,11,12,10,13,11,10,9,10,13,13,11,13,15,14,13,15,16,12,19,22,20,15,14,10,9,10,9,9,15,14,19,18,15,9,5,4,6,7,9,12,21,21,25,24,10,17,23,24,16,18,22,27,18,27,25,25,29,26,23,22,23,26,20,19,18,20,21,16,15,14,13,14,13,15,17,16,9,8,6,9,11,10,9,10,8,5,3,2,3,2,0,1
2022-04-01 15:00:00,1,1,1,4,6,5,8,15,12,11,11,11,12,16,15,12,12,13,15,16,14,12,10,9,9,8,7,9,10,13,13,14,14,19,24,22,21,19,22,24,22,20,19,18,23,24,19,19,17,24,22,19,13,3,3,4,8,16,31,37,37,39,38,21,25,26,27,25,26,23,27,27,28,28,27,30,30,27,26,24,18,16,15,16,16,15,16,18,19,17,17,19,16,16,16,13,13,11,11,11,10,6,6,5,3,2,2,3,2,1,0
2022-04-01 16:00:00,0,2,2,3,4,6,7,4,7,8,11,10,14,12,15,12,12,13,14,18,21,18,15,13,14,13,0,13,17,14,15,17,18,25,25,15,24,25,26,25,23,21,20,17,18,22,20,20,21,39,38,17,12,4,4,6,8,12,15,26,29,30,30,18,24,20,20,20,19,25,32,34,33,30,28,32,29,26,25,19,19,17,17,22,23,24,24,25,22,25,26,26,27,28,28,16,15,12,14,13,13,10,7,6,5,4,2,1,1,0,0
2022-04-01 17:00:00,1,2,2,2,5,11,12,13,14,15,12,16,20,21,22,18,16,17,15,12,20,20,23,22,23,22,11,23,34,24,26,24,26,26,27,25,28,26,27,26,33,33,29,23,22,24,24,20,19,35,33,24,16,2,3,4,7,8,13,27,32,36,33,18,20,33,31,23,22,26,27,25,27,26,22,23,22,24,26,25,26,19,21,21,24,24,36,34,32,35,36,39,34,35,33,21,24,21,19,21,20,16,17,14,9,4,0,2,2,0,0
2022-04-01 18:00:00,0,1,2,4,6,16,18,19,22,26,27,24,28,30,36,33,36,30,24,28,32,27,26,15,13,14,15,18,30,25,28,32,36,38,54,52,49,48,50,49,45,42,39,32,35,32,26,28,21,37,34,23,13,3,0,2,8,10,11,15,22,26,34,17,25,32,33,26,24,25,23,26,28,29,32,37,30,31,27,25,25,19,26,24,31,29,35,37,35,36,37,46,45,41,37,29,26,20,18,33,29,25,23,18,13,3,4,1,2,0,0
2022-04-01 19:00:00,1,0,1,4,1,6,0,5,7,9,12,10,12,10,12,18,17,12,9,10,13,13,11,10,10,5,13,17,24,19,22,25,28,30,34,35,37,41,42,43,41,34,32,31,28,42,35,29,23,46,37,29,22,7,2,1,6,5,8,15,20,21,18,12,18,20,19,17,19,20,17,20,21,19,25,26,25,26,24,28,30,27,25,26,25,25,34,34,31,28,29,24,21,20,24,20,19,13,11,14,12,16,13,11,9,5,3,2,1,0,0
2022-04-01 20:00:00,1,0,1,0,0,1,2,0,3,4,5,2,9,10,9,11,11,9,9,5,6,5,4,8,6,5,7,5,11,12,12,9,10,12,16,17,28,26,28,27,27,22,21,22,24,21,20,14,10,25,19,12,7,4,1,1,1,2,2,7,9,16,17,13,20,21,20,20,18,17,14,13,16,15,15,15,14,13,13,10,12,13,16,15,16,16,21,22,21,23,22,20,19,17,17,13,11,14,15,25,23,15,12,7,6,2,1,0,0,0,0
2022-04-01 21:00:00,0,1,0,1,2,3,0,4,6,7,8,9,10,3,11,8,9,8,6,5,5,4,5,5,5,9,5,11,14,21,19,21,23,24,22,25,10,23,25,23,23,21,20,21,20,22,20,17,18,18,15,12,9,3,2,0,2,2,3,5,7,9,9,9,12,14,13,9,10,10,18,19,19,16,13,15,14,16,13,11,12,12,21,19,20,19,24,28,26,27,22,19,15,14,14,13,12,10,9,19,18,14,13,12,9,2,1,0,0,0,0
2022-04-01 22:00:00,0,0,0,3,4,5,5,6,7,10,9,8,9,9,10,10,11,11,11,6,4,3,6,4,3,0,0,3,6,8,15,17,18,20,28,29,23,25,29,32,30,24,24,21,19,18,16,16,20,34,25,14,9,7,0,0,2,0,5,7,8,9,7,9,12,13,13,10,13,16,15,16,16,11,10,17,9,18,16,16,15,13,11,13,18,16,31,27,23,19,21,21,16,16,15,16,15,8,7,20,17,14,12,10,7,4,1,0,0,0,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,19,20,18,21,19,22,19,18,17,16,13,15,14,11,16,35,31,20,10,4,2,1,3,2,1,4,7,7,4,12,21,19,16,11,12,11,13,14,13,12,13,10,6,13,14,12,11,7,12,14,13,13,17,14,15,16,18,16,18,18,18,13,16,12,0,12,9,7,4,3,4,2,0,0,1,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,2,0,0,1,3,2,4,5,8,2,10,5,9,10,10,13,6,14,13,7,11,5,9,11,0,9,0,8,0,8,0,7,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,0,0,1,3,3,4,0,6,5,5,6,7,7,7,8,8,8,7,10,9,9,9,6,0,4,8,3,7,6,5,4,6,5,7,6,7,9,3,7,6,0,3,6,6,4,4,3,5,2,1,1,0,0,0,0,0,1,2,5,4,7,6,5,6,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
