Unnamed: 0,1_범일운수종점,2_시흥동은행나무.은행나무시장,3_은행나무입구사거리,4_경남아파트,5_시흥초등학교.금천구보훈회관,6_동산교회앞,7_현대시장.시흥4동주민센터,8_남부여성발전센터,9_독산동정훈단지,10_독산4동주민센터,11_독산동성당앞,12_독산동쌈지공원,13_독산동남문시장,14_독산3동주민센터,15_모두의학교.금천문화예술정보학교,16_구로디지털단지역,17_동작상떼빌아파트,18_신대방경남아파트,19_태양의집.KT대방지사,20_신길주유소,21_신풍역.백악관웨딩문화원앞,22_신길힐스테이트클래시안아파트,23_우신초등학교,24_영등포공원.영등포문화원,25_영등포로터리,26_영등포시장입구,27_김안과병원,28_당산동진로아파트,29_현대아파트,30_영등포구청,31_당산삼성아파트,32_당산역,33_당산역,34_선유도역.롯데제과,35_한신아파트.선유도역,36_한신아파트.선유도역,37_선유도역.롯데제과,38_당산역,39_당산역,40_당산유원제일1차아파트,41_영등포구청,42_당산동진로아파트,43_김안과병원,44_영등포시장,45_영등포시장로터리방면,46_영등포공원.영등포문화원,47_대성병원,48_우신초등학교,49_사러가쇼핑센타,50_신길한화꿈에그린아파트,51_신풍역.백악관웨딩문화원앞,52_태양의집,53_강남성심병원.대림성모병원,54_서울영림초등학교,55_구로디지털단지역,56_모두의학교.금천문화예술정보학교,57_독산3동주민센터,58_독산동남문시장,59_독산동쌈지공원,60_독산동성당앞,61_독산동정훈단지,62_남부여성발전센터,63_현대시장.시흥4동주민센터,64_동산교회앞,65_시흥초등학교.금천구보훈회관,66_은행나무입구사거리,67_시흥동은행나무.은행나무시장,68_범일운수종점
2022-03-08 20:00:00,2,6,8,9,4,8,8,3,8,6,6,7,5,10,13,7,8,7,8,9,13,14,15,16,11,9,8,4,6,7,9,9,5,2,0,4,11,13,16,13,15,15,17,20,24,23,23,20,16,15,15,12,14,18,43,37,30,23,20,21,16,14,10,9,6,6,2,0
2022-03-08 21:00:00,1,2,3,2,1,3,5,6,6,8,9,8,5,7,8,8,4,6,7,9,10,6,6,3,5,5,6,5,3,3,5,3,6,4,0,4,7,6,8,9,11,14,15,16,19,20,19,19,19,18,18,19,17,20,31,30,28,26,21,19,16,13,12,9,7,6,4,0
2022-03-08 22:00:00,1,5,5,7,0,5,5,4,4,3,5,6,5,5,5,11,9,11,10,9,9,7,7,5,7,4,5,5,5,5,4,2,4,1,0,3,7,10,11,12,16,15,16,17,20,17,16,13,15,14,16,18,19,18,36,32,30,28,24,26,23,20,17,17,13,11,4,0
2022-03-08 23:00:00,0,2,0,3,0,1,2,3,4,0,2,2,5,1,2,9,9,14,12,13,10,8,6,6,6,4,7,4,5,7,8,6,5,4,1,4,8,6,10,9,12,16,19,21,25,24,20,25,26,17,20,16,17,18,37,31,28,24,19,17,16,14,10,6,4,2,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,4,0,6,6,7,9,10,10,9,12,13,14,13,14,10,8,11,11,9,10,12,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,3,6,6,7,8,10,13,14,18,20,22,25,26,24,27,11,10,11,12,11,10,5,9,11,9,8,7,5,5,4,3,2,1,1,0,2,2,3,5,3,5,5,6,7,6,8,4,3,11,10,9,7,6,4,4,6,0,6,3,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,6,0,7,8,9,7,10,12,18,20,18,20,23,23,14,13,13,11,12,9,11,13,5,8,6,7,5,4,4,2,2,2,1,0,2,4,5,4,2,4,7,6,7,6,8,4,6,8,9,12,11,6,5,9,7,7,6,6,2,4,3,3,2,1,1,0,0
2022-03-09 07:00:00,2,3,6,9,12,14,13,13,15,16,17,16,17,19,20,9,6,7,10,9,10,8,11,10,10,7,4,3,5,4,4,3,1,0,0,2,3,4,6,5,5,3,6,3,0,6,3,6,6,5,8,9,8,9,12,12,11,11,2,10,8,7,6,5,1,0,0,0
2022-03-09 08:00:00,4,9,10,15,19,21,27,31,34,29,31,32,34,36,35,15,11,12,14,12,12,14,16,17,9,7,7,5,7,6,6,4,3,1,0,2,5,0,6,4,4,3,3,5,8,5,5,8,10,9,8,9,7,10,20,19,16,15,13,12,6,6,5,4,2,4,1,0
2022-03-09 09:00:00,5,6,7,8,9,11,15,17,21,24,27,31,35,40,41,16,9,19,18,19,18,17,17,17,14,13,11,10,8,7,8,7,5,3,0,2,4,4,6,7,6,10,11,10,11,10,12,9,11,10,11,10,11,8,12,12,15,8,12,14,14,17,16,13,10,9,2,0
2022-03-09 10:00:00,2,5,6,11,13,14,14,12,17,17,18,19,20,25,28,13,15,16,17,16,17,16,21,22,18,17,16,17,13,9,5,4,2,2,0,2,4,3,4,6,10,10,11,11,13,14,15,12,11,12,12,12,15,14,17,17,15,11,14,11,10,7,6,4,3,1,1,0
2022-03-09 11:00:00,9,11,12,16,16,20,23,26,28,32,37,38,41,43,44,25,17,22,25,18,18,15,17,17,11,9,9,9,6,5,6,6,6,5,1,6,8,3,8,8,10,10,12,10,11,10,11,11,13,12,9,10,12,11,15,14,14,14,16,15,17,13,10,9,5,2,1,0
2022-03-09 12:00:00,4,10,7,12,11,15,21,24,25,26,27,29,30,32,31,14,15,16,17,16,15,22,23,22,18,16,13,10,11,9,8,6,5,2,1,3,6,8,7,7,11,8,12,11,11,12,13,12,11,12,12,11,12,11,16,14,14,13,12,13,11,10,7,6,6,2,1,0
2022-03-09 13:00:00,4,7,9,15,18,19,27,27,26,29,27,24,28,31,31,20,21,20,23,22,23,24,26,26,19,16,13,11,10,11,12,8,5,1,0,6,8,9,10,12,13,17,16,18,19,18,17,17,18,17,14,14,13,14,19,19,19,18,16,15,13,8,9,10,5,4,2,0
2022-03-09 14:00:00,3,7,11,13,14,12,21,21,20,20,23,24,27,28,32,16,13,8,14,15,14,17,16,17,15,9,10,11,9,8,9,6,7,3,1,1,6,5,6,8,9,10,12,13,15,12,11,11,13,14,16,11,12,16,22,25,22,23,22,20,19,21,21,15,12,8,3,0
2022-03-09 15:00:00,6,10,10,11,13,15,23,21,26,31,32,33,34,37,37,16,11,15,16,14,13,14,15,11,13,8,7,6,8,6,5,5,5,4,3,5,10,13,13,11,13,13,16,15,17,17,16,16,19,17,20,18,19,19,24,20,18,18,17,17,12,9,12,11,8,7,1,0
2022-03-09 16:00:00,3,10,15,9,20,20,21,20,19,20,21,24,26,28,28,20,18,16,15,15,16,17,19,17,17,15,14,16,15,12,9,4,5,3,0,2,4,5,7,5,9,14,18,21,25,23,23,18,22,22,20,21,20,20,34,32,28,26,25,23,18,15,13,9,11,7,2,0
2022-03-09 17:00:00,2,3,4,6,8,8,15,15,20,22,22,21,22,17,16,12,8,13,9,8,9,10,11,12,10,11,11,11,10,9,9,5,10,2,0,5,6,8,9,9,11,13,17,26,31,30,30,27,26,27,29,25,26,25,40,36,31,28,29,26,29,24,17,15,15,9,4,0
2022-03-09 18:00:00,3,5,6,12,13,16,20,18,19,20,21,19,20,20,19,10,0,10,8,7,8,8,9,9,8,9,10,9,8,10,9,8,4,2,0,2,1,5,10,8,9,12,17,21,21,19,22,20,18,17,18,17,18,17,33,29,27,25,25,24,21,14,13,11,9,7,2,0
2022-03-09 19:00:00,4,5,2,8,5,6,10,11,11,10,12,13,12,12,12,12,11,10,10,9,13,7,6,6,7,6,7,8,8,7,7,4,6,2,0,2,3,4,5,7,8,10,11,14,15,11,16,11,15,12,17,11,18,18,27,27,21,21,20,24,31,25,17,14,10,6,3,0
2022-03-09 20:00:00,1,2,0,3,3,1,4,6,5,6,3,10,4,11,7,13,6,12,13,13,11,9,10,10,7,5,5,4,0,5,6,2,3,1,0,2,4,7,10,12,16,16,17,19,22,20,19,18,17,14,15,13,16,18,30,28,25,24,21,19,15,13,14,11,6,4,2,0
2022-03-09 21:00:00,1,4,7,8,7,9,10,8,9,8,8,9,8,7,8,12,8,13,11,7,9,8,8,5,6,4,2,0,2,3,3,2,4,2,0,2,5,5,11,11,13,14,16,16,18,17,16,16,17,15,15,15,16,16,34,31,29,24,21,18,13,12,11,9,7,6,1,0
2022-03-09 22:00:00,3,5,6,2,0,0,3,4,2,2,4,2,3,0,2,7,8,11,15,13,16,9,8,6,9,8,9,6,3,10,9,6,5,2,0,3,8,11,13,11,14,15,14,15,18,17,17,17,15,13,18,18,18,20,34,30,27,25,23,22,18,15,13,12,8,4,2,0
2022-03-09 23:00:00,0,0,1,0,0,0,1,0,2,3,0,0,0,3,4,4,3,3,8,7,6,5,2,0,4,0,1,0,2,4,5,2,5,2,0,3,4,5,7,8,11,12,14,19,21,21,19,15,12,7,11,10,10,11,25,22,18,17,21,21,18,15,12,7,8,2,3,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,6,9,0,13,14,15,21,22,26,28,29,19,33,32,31,29,28,28,28,28,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,4,6,5,8,9,13,16,22,25,26,28,28,31,30,32,25,23,15,23,21,20,19,27,29,27,22,20,20,16,14,11,7,5,3,0,4,5,5,0,0,4,5,0,6,7,13,14,14,16,12,12,13,14,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,5,6,8,12,16,19,20,18,22,25,25,27,30,35,30,14,12,13,16,17,15,22,24,16,16,12,12,10,9,9,8,6,6,3,0,1,3,3,4,4,4,7,8,4,8,6,5,5,8,10,10,11,8,7,8,5,4,7,4,5,5,3,2,4,0,2,1,0
2022-03-10 07:00:00,11,16,19,25,27,31,36,53,54,56,57,61,66,71,70,41,20,17,20,20,22,26,29,28,19,17,16,18,17,17,19,13,10,3,0,6,7,7,12,5,15,18,20,21,21,16,19,23,23,19,13,14,14,12,11,14,19,22,22,24,23,30,34,35,34,21,15,0
2022-03-10 08:00:00,9,14,15,18,20,25,34,35,48,51,56,66,72,70,71,34,31,29,26,25,29,28,32,31,33,32,30,34,32,21,26,18,23,11,1,7,10,14,14,13,16,12,14,12,14,18,20,21,25,26,22,20,20,14,16,19,21,17,19,19,22,20,18,17,15,10,6,0
2022-03-10 09:00:00,6,12,14,15,12,19,29,35,41,42,43,47,54,61,55,29,29,23,25,22,23,24,29,28,27,25,21,21,17,13,12,12,9,4,2,5,9,9,11,13,16,11,12,12,15,9,14,7,10,10,9,6,9,6,10,11,10,10,9,8,8,6,6,5,3,1,1,0
2022-03-10 10:00:00,7,10,7,8,10,12,17,19,22,21,26,27,27,30,32,27,24,19,17,17,16,20,21,23,19,15,13,12,10,10,10,8,9,4,2,4,5,5,8,7,12,15,21,24,23,22,18,17,14,7,11,6,13,12,15,15,14,10,10,11,10,7,7,5,2,3,0,0
2022-03-10 11:00:00,4,8,6,9,11,12,14,15,18,19,20,21,25,27,30,13,12,18,19,19,22,18,18,19,18,16,13,14,12,13,14,10,9,2,0,4,6,7,8,13,22,22,26,24,25,23,18,15,12,12,11,10,14,17,20,17,16,14,16,15,12,11,12,9,10,7,3,0
2022-03-10 12:00:00,5,7,9,13,14,13,23,22,23,23,26,29,34,36,32,15,14,15,15,17,20,18,17,14,14,12,8,10,8,9,9,8,6,4,1,3,6,7,7,7,18,20,19,20,16,17,10,15,14,13,12,15,16,16,18,15,15,10,13,12,9,8,8,6,7,6,4,0
2022-03-10 13:00:00,4,6,6,7,7,8,16,19,21,17,20,22,26,29,27,12,12,16,16,19,19,14,15,17,17,13,14,9,9,8,10,9,7,2,1,4,5,8,9,11,14,14,15,17,18,14,17,16,15,14,21,20,21,21,18,15,14,15,13,12,13,10,7,6,8,7,5,0
2022-03-10 14:00:00,5,7,6,10,7,13,20,17,15,18,12,21,18,20,23,16,10,10,10,11,13,15,18,16,14,9,12,15,10,9,9,7,7,1,0,3,7,9,9,11,15,15,15,17,16,16,13,13,14,15,15,14,16,16,24,26,23,19,19,17,15,13,11,10,9,8,2,0
2022-03-10 15:00:00,13,14,2,15,17,13,15,16,18,19,21,24,26,29,29,14,14,13,17,14,18,15,15,16,14,13,12,12,9,7,5,6,9,4,0,7,25,26,25,24,30,33,32,36,39,26,35,33,23,19,23,22,26,25,37,38,32,27,22,19,16,13,12,12,11,7,2,0
2022-03-10 16:00:00,6,9,8,10,11,14,21,17,19,20,23,25,25,27,27,15,15,18,20,16,13,20,20,19,18,17,20,19,13,11,10,8,7,1,0,4,13,12,17,17,23,23,22,24,29,28,29,30,26,24,24,21,27,30,40,40,39,37,37,35,28,24,16,14,12,8,3,0
2022-03-10 17:00:00,4,11,12,8,7,11,13,11,12,11,13,12,14,16,15,17,18,23,28,30,31,24,21,20,19,18,19,20,13,13,11,10,9,3,1,10,13,15,18,16,16,16,21,22,27,26,25,26,27,27,29,27,29,32,40,38,34,31,32,31,26,23,17,16,15,10,4,0
2022-03-10 18:00:00,3,10,12,12,12,11,13,10,12,10,14,11,14,14,18,21,20,19,22,20,19,18,20,19,18,17,17,19,15,12,11,6,8,4,0,23,31,28,33,33,38,38,38,43,46,47,45,40,35,35,34,29,32,34,55,52,49,42,38,36,26,20,16,13,13,10,3,0
2022-03-10 19:00:00,2,5,0,6,8,12,15,13,14,14,15,16,15,15,16,13,10,11,12,9,12,9,10,8,7,6,9,8,9,8,9,8,8,4,0,5,11,10,11,13,19,19,22,21,22,22,23,22,21,20,23,21,22,22,40,45,41,34,34,31,30,28,24,22,16,9,4,0
2022-03-10 20:00:00,2,5,3,5,6,2,6,8,9,9,7,8,10,8,9,9,10,9,9,8,11,8,7,6,5,5,4,3,4,5,4,8,5,2,0,5,6,6,9,11,12,14,15,16,13,14,14,13,13,11,12,12,13,14,39,35,28,24,23,21,16,14,15,13,9,7,2,0
2022-03-10 21:00:00,1,1,1,4,2,0,7,7,7,6,3,5,7,6,5,14,12,15,12,11,13,9,6,4,3,5,5,5,4,8,5,5,6,3,0,5,10,9,12,9,13,14,18,15,18,16,16,14,13,12,15,16,14,21,42,33,27,22,20,18,15,11,8,7,3,3,5,0
2022-03-10 22:00:00,4,5,9,0,0,8,7,7,9,3,0,6,0,5,4,12,10,14,18,17,20,14,7,4,6,7,7,7,7,7,7,4,8,3,0,4,7,7,9,11,15,15,17,18,20,18,16,15,15,14,15,11,13,12,39,32,26,20,18,17,18,13,11,9,7,6,3,0
2022-03-10 23:00:00,1,3,0,4,3,2,0,2,3,2,0,1,0,2,1,2,1,0,2,0,3,5,4,0,4,7,6,1,5,3,3,2,1,0,0,2,3,5,9,9,9,11,12,18,19,20,18,16,16,15,13,12,12,12,30,20,18,15,15,14,13,12,10,8,7,5,2,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,4,8,3,11,12,16,22,23,25,28,30,31,34,35,36,30,28,29,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,3,5,6,8,9,12,15,18,24,21,26,30,34,36,35,23,16,22,16,19,33,31,29,32,27,22,20,19,16,14,12,7,6,1,0,2,1,2,3,4,4,6,9,10,11,12,0,11,10,9,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,6,10,6,11,14,17,20,12,18,21,20,21,25,27,28,14,13,15,17,15,13,15,14,14,12,11,9,8,6,7,6,6,6,3,0,2,2,3,6,5,6,5,6,5,7,7,7,7,12,11,9,8,7,6,8,6,3,8,5,7,6,2,4,3,2,1,0,0
2022-03-11 07:00:00,11,16,18,24,26,28,38,42,49,51,57,57,60,60,62,25,21,26,28,27,17,22,25,25,20,19,21,19,18,17,19,16,20,6,0,3,5,6,9,10,14,16,15,10,14,11,14,15,17,20,21,22,22,15,13,14,13,12,13,14,15,16,15,13,12,10,9,0
2022-03-11 08:00:00,10,15,18,24,27,31,37,41,52,59,62,64,62,67,63,31,27,24,27,26,27,28,31,29,25,24,23,25,22,17,18,13,23,9,1,6,13,11,14,17,17,14,12,7,16,17,15,15,16,18,16,16,16,19,17,19,19,17,15,14,12,11,10,8,7,6,2,0
2022-03-11 09:00:00,9,15,16,18,22,26,30,29,32,36,37,41,42,56,59,25,26,21,23,23,22,25,29,30,27,23,24,23,19,12,14,9,15,6,1,6,8,7,8,10,13,13,13,13,14,12,11,9,12,13,13,11,12,11,14,13,10,6,10,9,8,8,7,7,6,3,1,0
2022-03-11 10:00:00,7,11,2,12,9,11,15,13,18,27,28,30,32,37,37,22,18,20,25,22,21,19,22,22,19,19,18,17,15,7,7,4,5,3,1,4,6,8,8,11,15,19,19,15,15,15,12,14,13,12,8,10,17,14,15,12,13,12,11,11,8,9,8,0,2,3,2,0
2022-03-11 11:00:00,3,5,6,7,8,10,15,17,18,18,19,20,21,22,23,15,14,11,13,15,16,19,20,23,17,17,19,21,19,9,7,4,2,2,1,3,7,8,12,9,20,19,20,20,19,19,20,17,16,16,14,11,13,14,15,13,8,11,12,11,9,7,6,5,3,4,0,0
2022-03-11 12:00:00,4,7,6,9,10,10,12,12,16,18,18,19,22,23,22,14,15,17,14,13,11,13,12,13,10,13,15,4,11,11,10,6,6,4,1,5,5,6,6,7,10,10,13,14,15,16,13,14,17,16,15,14,13,15,28,28,15,6,17,14,15,11,5,11,5,9,1,0
2022-03-11 13:00:00,4,8,11,8,9,13,15,16,15,12,13,13,16,18,17,17,15,14,18,20,20,21,15,13,16,18,14,13,9,7,8,1,2,1,0,4,6,6,6,10,16,15,16,16,19,20,19,17,18,17,15,11,14,14,17,17,31,28,24,27,24,22,18,15,13,6,2,0
2022-03-11 14:00:00,19,24,26,28,10,26,26,25,25,23,22,23,24,20,21,18,19,17,16,13,15,15,20,21,20,16,14,13,13,12,10,5,10,5,1,4,15,16,18,16,21,17,23,26,27,25,13,15,15,17,13,12,18,18,25,23,23,21,19,18,13,12,9,7,6,3,2,0
2022-03-11 15:00:00,7,8,9,11,8,11,14,15,14,14,15,17,20,25,24,19,19,20,21,23,24,22,24,23,19,13,12,13,11,10,10,6,7,4,1,3,7,8,8,11,20,20,24,30,33,29,29,26,25,24,21,19,17,19,40,37,34,26,22,18,15,12,12,12,6,10,3,0
2022-03-11 16:00:00,4,7,7,9,10,9,17,14,19,19,24,25,29,29,32,20,18,17,23,22,23,23,23,22,16,11,12,15,13,11,10,9,8,3,0,5,8,6,10,11,14,18,22,26,28,30,28,22,25,25,22,24,26,26,33,31,30,28,24,23,15,13,11,10,9,7,4,0
2022-03-11 17:00:00,4,8,9,14,16,16,19,18,19,20,18,15,19,21,21,12,14,16,19,19,22,19,20,18,16,16,16,16,17,11,11,8,12,4,1,13,18,19,20,17,22,21,28,30,33,31,30,30,28,27,27,24,27,32,51,47,43,40,39,40,31,23,15,11,8,7,3,0
2022-03-11 18:00:00,2,7,8,9,8,10,15,15,16,18,20,22,23,24,25,23,19,22,25,24,30,26,22,19,18,19,15,16,14,12,12,11,9,6,1,14,18,19,27,28,31,41,45,50,58,55,54,50,38,34,35,34,35,41,61,59,52,46,43,39,30,23,22,13,7,5,3,0
2022-03-11 19:00:00,3,3,4,6,7,8,10,11,17,16,15,13,15,15,14,12,12,13,16,17,14,8,11,9,9,7,10,10,14,12,11,7,6,1,1,3,9,9,13,13,15,17,18,21,28,31,26,30,29,25,28,30,31,29,41,49,36,45,39,34,34,29,23,21,18,13,6,0
2022-03-11 20:00:00,3,3,0,6,0,6,8,7,9,9,8,9,8,10,10,11,10,12,11,10,14,10,10,9,8,10,9,8,7,10,8,8,6,3,0,4,6,6,8,7,9,10,12,15,17,16,17,15,14,15,19,17,17,17,25,23,22,22,18,19,17,16,12,10,8,7,2,0
2022-03-11 21:00:00,1,1,0,1,2,2,6,3,9,10,8,9,8,9,9,10,5,8,9,7,5,7,7,9,6,5,4,6,4,6,2,4,3,2,0,2,9,10,10,11,11,17,19,20,21,17,17,15,14,13,14,15,14,16,24,23,20,19,19,17,15,13,11,9,6,3,4,0
2022-03-11 22:00:00,3,4,1,3,3,0,5,4,2,5,4,2,9,10,11,8,9,10,11,1,9,6,6,3,5,5,7,4,7,8,7,6,8,3,1,4,4,6,7,9,11,14,15,18,19,19,18,16,16,14,13,14,14,17,40,33,31,28,24,20,16,14,11,9,5,3,4,0
2022-03-11 23:00:00,0,0,1,0,0,0,0,0,0,0,1,0,1,0,3,9,6,7,8,6,9,5,4,4,7,6,6,5,8,7,8,5,7,5,0,4,8,14,13,12,16,15,16,22,23,22,20,17,13,11,15,12,8,11,31,31,24,22,18,17,14,12,9,6,4,2,1,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,6,6,5,8,7,10,14,13,15,13,14,17,20,22,23,22,21,21,21,21,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,4,8,9,10,10,13,17,19,21,21,24,26,29,29,27,19,15,16,21,20,19,12,18,19,18,19,16,17,14,8,5,4,2,1,0,1,0,0,2,1,1,3,5,6,7,11,0,13,0,14,10,10,10,7,9,0,0,8,0,7,6,5,0,0,0,0,0,0
2022-03-12 06:00:00,3,5,7,8,11,13,16,16,19,20,21,17,25,28,27,14,12,13,14,13,13,20,19,17,16,9,11,7,5,7,6,5,4,2,0,1,2,1,3,4,5,6,7,6,7,9,6,8,9,7,8,7,4,3,6,3,2,5,2,4,2,3,3,1,4,3,1,0
2022-03-12 07:00:00,7,5,9,14,13,14,21,21,28,29,29,32,38,41,41,13,11,10,14,14,13,13,14,12,12,11,6,4,4,3,1,3,2,0,0,2,3,2,4,4,7,5,5,2,3,6,6,7,8,7,7,7,6,4,8,9,7,6,4,4,4,5,4,5,4,3,1,0
2022-03-12 08:00:00,1,5,7,9,11,14,20,20,21,24,24,27,31,34,38,18,17,18,18,17,15,16,15,18,16,13,10,10,8,7,8,4,4,3,0,2,5,6,7,7,8,10,9,11,13,6,0,11,13,13,11,10,12,13,17,15,14,5,13,6,9,4,7,6,5,2,0,0
2022-03-12 09:00:00,3,8,9,13,16,18,23,21,23,28,35,38,42,43,46,21,18,16,18,20,19,23,20,21,16,11,10,8,10,8,9,6,3,1,1,5,7,7,10,7,11,12,12,13,13,12,9,11,9,9,11,8,11,10,14,13,8,13,11,8,10,11,6,5,3,3,1,0
2022-03-12 10:00:00,4,5,6,11,12,12,18,18,23,26,27,29,36,42,37,22,18,20,20,21,17,20,20,23,16,11,9,11,9,8,9,5,5,2,0,3,4,6,12,12,13,13,12,14,14,12,11,11,11,12,10,9,13,14,13,15,14,15,16,8,7,5,7,7,0,4,2,0
2022-03-12 11:00:00,4,9,10,11,17,15,18,21,24,29,33,31,36,37,37,19,21,20,18,22,23,31,30,30,24,22,19,8,15,7,5,6,7,4,0,1,5,7,6,6,5,6,8,7,11,11,11,11,14,16,12,13,17,16,18,16,15,14,14,13,13,10,8,9,8,6,2,0
