Unnamed: 0,1_복정역환승센터3번승강장,2_장지역.가든파이브,3_문정법조단지.건영아파트,4_문정로데오거리입구,5_가락시장.가락시장역,6_송파역,7_석촌역,8_석촌동한솔아파트앞,9_석촌고분역.올림픽병원,10_송파구민회관구의회,11_삼전역,12_잠실우성4차현대아파트,13_잠실근린공원.성현교회,14_아시아선수촌아파트,15_잠실종합운동장,16_삼성역,17_휘문중고등학교,18_영동농협풍림아이원아파트,19_도성초교사거리,20_역삼동개나리아파트,21_신한은행데이터센터,22_총지사,23_역삼초등학교,24_서초청소년도서관,25_서초동신동아아파트,26_창신교회앞.서리풀노리학교,27_서울교대정문앞,28_서울교대사거리,29_서초유스센터.서초아트자이,30_서초중학교,31_서울고등학교,32_방배동신동아아파트,33_지하철2호선방배역,34_대우효령아파트,35_종로교회,36_서울교통공사,37_사당역,38_이수역,39_총신대입구역.남성시장입구앞,40_경문고등학교,41_정금마을,42_이수교,43_동작역.국립현충원,44_흑석동한강현대아파트,45_비계,46_흑석역.명수대현대아파트,47_흑석동효사정앞,48_노들역앞,49_흑석동효사정앞,50_흑석역.명수대현대아파트,51_비계,52_흑석동한강현대아파트,53_동작역.국립현충원,54_갯마을앞,55_정금마을.방배경찰서,56_경문고교.배나무골앞,57_총신대입구역.남성시장입구앞,58_사당동우체국앞,59_방배노인종합복지관,60_방배동래미안타워.동덕여중고,61_대항병원.연세사랑병원,62_서울교통공사,63_종로교회앞,64_방배동대우효령아파트앞,65_방배역.백석예술대학교,66_신동아아파트앞,67_서울고등학교,68_서초중학교,69_서초아트자이아파트,70_서울교대사거리,71_서울교대정문앞,72_창신교회.서리풀노리학교,73_서초2동주민센터서이초등학교,74_서초청소년도서관,75_역삼초등학교,76_총지사,77_예림당아트홀.신한은행전산센터,78_역삼동개나리아파트,79_도성초교사거리,80_영동농협풍림아이원아파트,81_휘문중고등학교,82_삼성역,83_강남경찰서.강남운전면허시험장,84_잠실종합운동장,85_아시아선수촌아파트,86_아시아선수촌아파트삼거리.성현교회,87_잠실우성4차현대아파트,88_삼전역,89_송파구민회관구의회,90_석촌고분역.올림픽병원,91_석촌동한솔아파트,92_송파역,93_가락시장.가락시장역,94_문정로데오거리입구,95_문정법조단지.건영아파트,96_장지역.가든파이브,97_복정역환승주차장
2022-03-17 10:00:00,1,1,5,3,6,7,8,10,8,10,13,14,15,11,7,8,9,7,8,7,7,12,9,7,9,8,7,6,5,7,7,8,6,4,3,6,5,7,10,9,7,5,4,2,2,1,0,1,0,3,5,0,5,5,6,4,7,9,9,8,7,6,7,8,9,8,9,8,10,10,12,14,16,15,14,13,13,12,8,11,8,5,6,5,6,5,7,11,19,17,16,15,12,7,6,2,0
2022-03-17 11:00:00,1,1,7,6,9,10,0,9,8,8,7,8,12,9,7,10,8,9,8,9,10,10,14,12,10,10,10,9,8,10,8,7,8,4,8,7,6,4,3,4,5,8,4,2,2,1,0,0,1,3,6,6,8,6,8,6,6,7,9,8,7,6,7,5,5,3,4,6,7,10,7,11,6,9,9,8,10,9,8,7,8,5,4,4,3,6,7,6,7,8,9,8,7,3,2,0,0
2022-03-17 12:00:00,2,3,5,7,10,9,11,12,12,10,10,11,11,11,7,9,11,8,10,13,13,12,11,9,9,10,10,9,9,12,4,6,13,7,5,5,7,5,5,7,7,8,7,2,5,2,0,1,1,4,3,1,2,2,4,7,6,5,6,6,4,7,6,5,8,3,8,8,9,7,7,6,6,8,12,11,11,10,9,9,9,7,6,7,8,13,11,9,8,10,9,7,5,5,3,0,0
2022-03-17 13:00:00,1,5,3,6,6,8,8,10,10,8,9,5,9,7,7,7,8,10,11,10,13,11,10,10,9,11,10,10,9,10,8,11,11,10,0,8,7,5,5,10,6,5,4,8,3,6,5,1,1,3,1,0,2,2,5,6,8,7,7,5,4,0,6,7,8,7,8,7,8,8,8,10,9,12,16,17,15,13,10,11,10,8,7,7,5,7,10,10,12,13,10,9,7,6,3,1,0
2022-03-17 14:00:00,1,4,5,8,9,10,13,17,16,11,10,8,5,6,8,9,10,11,10,14,17,13,11,8,11,11,11,12,9,12,14,9,12,11,11,9,9,6,5,0,6,3,4,3,2,2,1,2,1,3,5,0,7,5,7,5,6,4,4,5,3,4,6,8,9,8,9,7,11,9,8,9,10,12,13,15,13,12,7,9,17,14,8,6,6,9,11,16,14,13,13,10,8,7,4,1,0
2022-03-17 15:00:00,2,8,10,10,10,12,14,14,11,15,11,9,8,7,8,16,27,28,23,18,19,19,17,14,16,15,14,14,12,13,15,16,14,13,12,6,10,11,9,8,7,7,4,3,2,2,0,3,0,4,4,0,0,3,3,2,5,5,6,5,6,6,0,7,9,8,3,6,9,12,16,14,11,13,16,15,15,13,13,15,14,13,14,14,12,14,12,15,16,17,13,9,7,6,5,1,0
2022-03-17 16:00:00,1,9,10,11,12,27,28,32,29,27,19,14,14,9,11,12,7,8,9,12,11,14,11,12,13,12,15,17,16,16,36,39,32,32,32,33,30,28,20,13,11,11,7,6,4,3,2,2,3,6,4,2,8,7,9,8,14,11,13,12,9,11,7,10,12,11,37,20,42,45,39,26,20,16,16,15,16,17,14,12,12,10,11,18,17,14,13,14,13,15,13,12,6,4,1,0,0
2022-03-17 17:00:00,3,11,13,22,25,27,28,27,27,17,12,11,10,6,6,16,16,16,13,17,18,21,23,17,19,20,17,22,22,35,38,35,27,28,25,19,14,12,11,11,8,10,7,8,5,6,4,3,3,4,10,7,15,14,11,9,11,9,11,11,8,11,16,8,15,13,12,13,17,17,16,15,17,15,15,15,14,17,17,16,20,15,17,16,18,19,20,21,21,21,20,17,11,8,5,2,0
2022-03-17 18:00:00,2,16,20,51,55,55,56,53,38,28,21,15,14,15,11,16,18,20,20,23,31,37,34,24,24,23,22,22,21,29,33,37,30,31,27,25,18,13,19,18,12,8,7,11,8,5,4,2,5,10,10,9,25,19,15,13,13,17,14,11,0,10,14,8,12,12,17,18,18,16,20,17,18,19,23,26,34,34,29,28,31,26,28,37,31,29,29,27,24,25,23,16,11,9,6,3,0
2022-03-17 19:00:00,2,7,9,15,19,27,29,28,25,18,16,12,11,10,11,13,11,11,19,21,20,16,15,14,14,8,12,16,14,23,26,22,12,11,10,11,18,16,15,14,11,12,11,9,5,4,2,1,2,4,4,4,5,6,7,7,11,10,5,9,7,8,9,8,9,8,12,11,12,13,14,12,14,16,16,17,18,18,15,19,18,15,18,27,31,18,15,12,11,12,13,12,9,6,3,1,0
2022-03-17 20:00:00,0,6,8,9,10,10,14,15,10,8,7,4,4,4,1,7,4,6,7,8,16,15,13,15,14,13,13,11,12,14,15,13,11,11,10,10,7,7,7,6,5,6,4,0,3,1,2,0,1,3,3,0,5,3,4,3,8,9,8,8,7,4,4,6,5,5,5,5,6,7,4,5,3,9,10,11,8,14,12,18,19,13,14,19,19,12,11,11,9,9,8,5,4,3,3,1,0
2022-03-17 21:00:00,0,4,7,12,12,17,17,15,13,11,10,5,5,6,7,7,8,11,13,12,12,12,12,15,15,15,21,21,18,17,17,17,15,14,13,12,13,9,9,8,7,10,6,5,4,0,1,1,0,3,2,0,6,3,4,4,8,9,8,5,4,3,4,3,6,7,5,5,6,8,8,8,9,10,17,17,16,14,13,14,19,13,15,27,25,14,11,10,8,9,8,6,5,3,1,0,0
2022-03-17 22:00:00,0,2,3,9,11,12,16,19,15,12,7,6,5,3,2,5,10,17,23,14,22,25,20,16,15,13,12,13,10,13,14,13,12,11,10,8,9,9,8,7,5,8,6,5,4,3,1,1,2,3,0,0,5,3,2,3,7,6,6,5,0,4,3,3,6,7,9,8,9,12,13,12,11,12,19,15,15,12,14,19,25,19,20,29,27,26,21,23,19,13,13,9,6,3,2,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,3,4,5,6,8,12,5,12,13,12,11,8,7,5,7,7,6,3,8,7,9,6,6,3,6,5,2,1,0,2,1,0,2,0,4,5,1,5,6,5,7,6,5,0,4,0,3,0,3,3,4,3,5,6,5,6,8,12,12,13,9,6,0,5,9,14,15,12,12,10,7,5,3,4,2,2,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,4,6,7,8,9,3,6,8,12,17,19,20,22,21,14,4,12,9,7,0,6,5,7,0,5,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,0,1,1,1,3,2,4,5,4,4,14,13,11,9,9,6,6,6,3,0,3,4,3,6,2,6,3,0,2,2,3,5,4,5,2,3,3,2,3,2,1,0,1,0,1,2,1,2,0,0,0,1,2,0,0,4,4,6,5,6,0,0,6,5,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,1,3,3,5,7,7,5,4,3,6,7,6,7,6,6,8,6,7,5,4,2,5,4,3,4,2,2,2,1,3,2,1,1,4,3,3,2,2,3,0,6,5,4,3,2,1,0,1,1,5,7,2,6,3,4,3,5,5,5,4,0,4,7,6,6,6,5,6,7,10,4,8,3,7,6,5,4,4,3,2,5,2,0,2,2,4,5,6,9,10,9,6,4,5,2,0,0
2022-03-18 07:00:00,1,3,10,11,14,14,13,16,15,17,23,27,32,31,27,25,18,15,17,21,17,17,16,13,15,15,16,15,14,16,9,8,6,5,4,0,6,4,4,5,9,9,4,1,3,2,1,2,5,10,13,14,13,11,15,13,16,17,17,13,14,9,16,17,19,17,13,12,20,18,21,20,20,24,28,30,23,30,24,23,10,6,6,6,4,11,12,18,24,33,28,19,14,13,3,1,0
2022-03-18 08:00:00,4,9,15,17,19,20,22,26,25,29,30,34,44,39,36,30,27,29,28,30,22,20,19,19,21,18,15,11,7,9,10,5,10,7,6,10,11,10,19,15,17,15,9,10,5,2,3,3,6,8,16,15,16,13,16,17,20,22,22,20,21,21,22,22,23,23,22,22,22,22,21,22,22,28,28,23,19,26,23,23,18,15,12,17,9,19,30,31,41,52,47,36,29,18,13,2,0
2022-03-18 09:00:00,1,6,7,7,8,9,12,16,13,15,21,28,38,33,21,21,16,15,15,15,18,18,12,10,12,11,9,9,8,7,8,8,6,6,7,7,9,5,9,16,15,14,5,4,2,1,0,2,3,3,5,5,6,4,5,6,10,11,13,15,14,15,13,12,16,14,13,14,17,18,15,18,17,17,17,17,12,13,11,13,11,9,8,8,6,13,14,13,21,28,27,20,14,12,6,1,0
2022-03-18 10:00:00,0,3,4,5,8,11,11,10,10,9,10,10,15,12,10,9,9,10,9,6,10,8,4,5,7,5,9,7,8,9,11,10,6,7,6,6,7,6,7,7,9,9,5,2,3,2,0,0,0,1,7,1,7,4,5,6,8,6,4,8,5,7,9,10,9,9,8,10,10,16,15,15,14,19,18,13,11,10,10,9,7,5,6,4,5,8,9,11,11,12,12,11,8,4,2,0,0
2022-03-18 11:00:00,1,3,4,5,5,8,7,10,7,6,6,6,7,6,6,6,5,6,5,7,8,8,10,9,10,11,6,7,3,10,8,5,5,5,4,6,4,4,3,4,5,6,3,2,1,0,0,1,1,4,5,5,7,8,9,4,9,7,5,7,4,6,0,4,3,4,6,7,8,9,10,11,11,10,10,8,10,11,11,8,8,4,8,11,10,11,6,11,13,13,9,6,6,6,4,2,0
2022-03-18 12:00:00,0,4,5,5,9,10,11,13,12,9,10,7,9,11,9,7,7,7,9,11,10,9,8,8,6,9,10,12,10,14,15,13,12,8,7,13,11,9,7,6,7,9,8,5,3,1,0,2,4,6,3,0,4,3,7,9,14,14,13,12,6,10,7,8,8,9,9,12,15,12,11,10,11,12,13,12,9,10,9,8,6,5,6,7,6,5,8,7,14,21,20,14,8,3,4,0,0
2022-03-18 13:00:00,1,4,6,8,11,13,15,13,14,13,13,12,12,11,10,13,13,11,9,12,14,14,12,11,10,9,8,10,10,11,12,13,12,13,12,11,11,9,12,10,8,8,4,2,2,1,0,1,3,5,5,6,7,6,6,7,13,6,15,13,0,13,12,13,14,0,5,7,12,13,10,11,10,12,13,13,14,13,9,13,12,10,10,9,10,10,7,9,9,13,11,8,7,3,3,0,0
2022-03-18 14:00:00,1,3,4,6,7,10,10,13,12,10,14,12,12,11,10,16,13,12,12,14,16,13,12,12,13,13,14,14,14,14,43,14,12,13,12,12,13,12,10,10,11,9,8,6,4,2,0,3,4,5,0,0,6,3,6,7,10,11,10,9,3,10,5,10,10,11,13,16,19,18,18,17,12,12,12,15,11,11,9,10,19,18,8,8,9,9,11,10,13,13,11,8,6,4,2,2,0
2022-03-18 15:00:00,1,7,4,4,10,14,14,16,13,12,13,13,11,8,9,9,23,24,18,16,23,25,16,18,23,21,17,18,17,18,44,45,36,35,21,33,34,22,17,14,13,14,10,9,7,6,4,0,2,5,6,3,8,7,6,6,8,8,9,12,8,11,10,9,8,9,14,17,18,20,21,15,14,15,16,16,17,20,20,15,10,9,17,15,10,12,11,10,10,11,7,7,6,4,2,1,0
2022-03-18 16:00:00,1,5,9,11,17,23,29,25,21,15,16,12,13,12,15,16,16,15,15,17,22,23,20,16,18,19,20,17,19,17,28,33,23,23,18,21,20,17,11,15,13,14,9,13,11,6,1,3,4,5,6,3,7,9,10,11,13,15,15,12,12,14,15,12,14,15,16,14,15,20,17,13,11,12,20,16,15,15,14,14,13,11,13,16,18,20,18,17,15,17,16,16,11,12,8,1,0
2022-03-18 17:00:00,2,10,20,33,28,29,33,22,19,16,12,12,13,14,8,9,12,13,13,11,17,20,19,21,23,25,21,22,21,22,22,24,20,12,17,20,16,15,13,14,12,8,9,6,5,3,2,1,6,11,11,1,17,10,10,11,16,20,22,16,0,9,15,13,13,7,13,14,15,15,14,16,15,21,25,23,29,26,25,25,19,18,20,25,22,21,20,20,20,16,15,10,8,6,3,0,0
2022-03-18 18:00:00,2,11,18,36,45,50,47,42,34,27,18,16,12,11,11,20,21,23,22,26,36,38,37,29,28,29,25,20,20,29,31,30,23,23,21,20,18,12,17,16,15,22,17,16,11,5,4,2,4,6,8,0,14,16,19,15,15,17,16,14,10,13,13,11,13,14,14,13,18,21,25,27,22,19,17,21,21,20,19,21,31,28,29,30,27,26,24,24,26,28,27,19,15,13,6,4,0
2022-03-18 19:00:00,2,10,15,20,22,17,17,19,13,9,13,11,11,10,7,11,11,12,11,12,14,15,13,12,13,15,13,12,13,13,15,16,16,15,11,15,13,10,9,7,5,8,6,4,3,2,2,3,0,4,0,1,6,4,5,6,7,6,9,10,12,14,15,14,12,14,14,15,16,17,16,15,14,19,18,22,23,21,18,18,16,14,15,19,25,15,14,13,12,13,13,12,10,9,3,1,0
2022-03-18 20:00:00,0,6,5,8,12,14,15,17,15,11,7,5,4,5,6,7,10,11,12,11,11,10,10,11,10,9,7,11,9,10,10,8,10,9,6,8,6,5,6,5,5,6,7,6,3,5,4,1,2,3,3,0,5,5,1,5,6,6,7,4,1,2,4,0,7,7,8,8,9,8,7,7,6,14,17,14,13,10,9,11,13,12,13,17,12,12,11,11,10,11,9,5,7,5,4,0,0
2022-03-18 21:00:00,2,5,8,13,15,16,13,17,17,16,15,9,5,7,6,5,8,11,13,14,15,14,17,19,18,16,16,14,16,19,20,18,13,12,9,11,8,7,10,7,10,8,4,8,5,0,3,1,2,3,2,0,4,4,3,2,4,7,7,5,0,5,6,5,7,7,7,7,10,10,8,8,7,8,13,13,10,11,11,13,15,14,13,15,18,12,13,15,13,10,9,7,5,4,3,1,0
2022-03-18 22:00:00,0,2,3,4,7,8,8,11,10,8,6,4,7,5,3,4,9,17,25,26,24,20,18,19,16,16,17,17,17,15,17,19,17,15,14,11,14,16,9,7,7,5,10,9,6,4,1,0,3,4,5,0,4,3,4,5,5,6,6,5,0,0,0,4,4,4,6,7,8,8,7,9,7,12,19,15,13,13,13,19,22,19,17,24,24,21,17,15,16,15,14,9,9,6,5,1,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,3,7,6,7,8,7,6,7,8,5,9,10,11,11,10,5,10,10,10,8,6,7,8,4,7,3,2,0,2,2,4,3,3,8,7,1,0,7,8,9,5,0,0,5,4,5,4,2,3,3,5,6,5,5,8,9,9,7,8,9,10,10,9,9,12,10,11,11,11,11,9,7,5,4,2,0,0,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 04:00:00,0,2,3,4,5,7,8,7,3,5,5,0,0,4,4,5,3,2,0,0,0,0,5,0,4,6,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 05:00:00,1,1,0,0,2,3,1,0,2,2,3,4,6,4,3,3,2,4,3,0,0,2,3,1,2,3,2,1,2,2,2,2,2,0,5,2,2,2,3,4,0,0,1,0,0,0,1,1,1,2,1,3,0,0,0,0,0,2,2,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 06:00:00,0,1,0,2,4,5,3,6,6,5,5,6,4,3,4,4,3,2,0,4,3,0,4,3,3,2,2,3,2,3,2,2,3,0,2,2,1,1,2,1,3,0,1,0,0,0,0,0,1,0,1,2,2,3,0,3,2,0,3,2,0,0,0,0,2,0,2,3,1,4,4,1,2,3,0,2,1,1,2,3,2,3,2,0,0,3,1,4,4,6,0,3,2,0,0,0,0
2022-03-19 07:00:00,1,2,3,1,3,4,6,8,7,6,3,4,5,5,7,7,4,5,5,6,4,5,6,3,2,3,3,3,3,2,2,1,4,5,0,4,1,0,2,3,2,0,3,1,1,0,0,0,1,2,3,0,1,2,4,3,2,4,3,2,3,3,4,0,6,8,7,3,6,7,6,7,8,6,6,3,4,5,3,3,5,3,0,4,2,6,7,4,5,6,5,3,2,1,0,1,0
2022-03-19 08:00:00,0,2,6,4,6,7,8,8,8,8,5,8,11,8,10,13,9,7,7,7,11,12,7,5,5,5,6,7,6,5,3,4,2,3,4,3,4,3,4,3,4,3,2,0,4,1,0,2,3,4,5,4,5,0,7,7,8,7,7,8,7,4,5,9,11,10,8,8,8,9,10,9,8,10,8,8,8,9,8,7,6,3,4,7,6,6,9,10,13,12,11,8,6,4,2,0,0
2022-03-19 09:00:00,0,3,0,3,8,8,9,11,8,9,9,12,13,14,9,12,6,8,8,6,13,15,14,14,13,12,11,10,5,11,8,9,7,5,3,5,4,3,5,3,1,4,2,1,0,0,0,2,1,5,0,0,9,10,10,7,6,6,5,6,5,7,7,6,8,10,9,11,12,12,13,12,8,13,13,12,11,10,11,7,7,5,4,5,5,4,7,11,14,13,10,9,5,6,3,0,0
2022-03-19 10:00:00,1,3,4,2,4,9,16,13,10,10,10,11,17,14,9,9,8,5,5,6,6,5,7,6,7,9,7,6,4,5,6,5,7,8,0,7,5,3,11,10,12,11,7,6,3,0,1,2,1,4,5,7,9,8,9,8,6,9,9,6,4,7,8,8,9,10,8,6,9,9,11,9,12,11,14,12,12,6,5,4,5,4,2,4,4,5,7,10,12,10,9,7,6,5,3,0,0
2022-03-19 11:00:00,1,0,4,7,8,8,8,11,12,12,12,13,12,12,12,13,9,10,8,11,10,9,6,8,6,5,6,3,7,8,18,13,9,2,7,0,8,7,9,2,7,7,5,2,1,2,0,2,0,3,4,2,5,5,8,5,11,7,12,11,13,14,12,12,9,10,9,17,9,7,8,8,6,7,9,11,11,14,12,11,8,6,5,7,7,6,6,8,7,8,10,8,4,2,0,0,0
2022-03-19 12:00:00,0,3,7,8,10,11,14,15,14,13,14,13,11,8,13,13,12,10,12,16,18,15,11,9,9,9,8,10,9,10,10,13,14,4,12,14,12,10,14,13,13,13,9,5,4,3,0,1,4,3,5,0,6,5,6,6,10,11,11,10,9,11,13,9,8,9,11,12,15,14,14,14,13,16,21,19,15,15,9,11,9,7,0,5,6,5,5,4,7,8,7,6,5,3,2,0,0
2022-03-19 13:00:00,2,6,6,8,9,10,11,14,13,13,13,14,17,16,11,16,15,12,8,9,12,15,16,18,17,16,16,15,14,13,15,14,14,13,9,13,11,9,7,6,8,12,8,7,4,3,1,1,3,3,5,0,7,8,0,6,16,14,14,10,4,6,7,9,8,7,8,10,11,13,9,13,13,17,13,12,13,11,15,17,16,16,15,10,8,10,9,10,13,16,14,10,13,8,5,1,0
2022-03-19 14:00:00,2,4,5,5,7,8,6,7,7,15,14,12,14,13,10,11,9,12,13,12,10,9,9,10,8,8,9,9,11,11,12,11,17,15,16,0,16,14,7,7,6,7,8,7,4,1,0,3,1,5,7,4,6,5,7,5,11,11,7,10,0,7,2,6,9,6,7,7,6,9,8,8,7,10,13,17,17,12,12,10,10,8,9,10,14,10,10,15,18,15,12,6,4,2,4,0,0
2022-03-19 15:00:00,2,7,10,10,11,9,8,10,9,7,9,7,7,8,4,6,9,7,7,11,10,10,7,5,7,6,8,10,9,10,11,12,11,4,10,11,11,10,8,6,9,12,8,7,5,4,2,2,5,9,10,11,12,10,4,11,11,10,10,8,3,7,6,9,9,9,6,11,10,11,10,13,7,12,16,16,15,18,17,18,14,12,14,16,14,14,16,15,15,14,9,8,7,6,4,1,0
2022-03-19 16:00:00,1,6,10,9,11,12,14,15,15,12,12,13,11,8,6,8,8,8,11,13,12,11,8,8,9,11,7,7,4,7,10,11,10,9,11,10,14,9,10,10,12,15,11,8,6,6,5,3,2,5,1,0,7,8,9,8,14,15,13,10,9,8,12,11,6,8,7,7,8,7,10,11,9,8,9,8,7,8,11,14,16,9,10,15,14,12,12,13,13,14,10,7,6,4,3,0,0
2022-03-19 17:00:00,1,9,10,8,12,15,11,14,14,11,11,9,10,9,8,9,8,8,7,10,11,11,9,11,12,14,12,12,11,22,23,22,16,12,11,11,11,12,14,14,13,18,7,5,3,3,1,2,3,5,6,5,6,6,7,8,10,9,8,10,2,13,0,12,11,9,7,7,8,8,9,5,7,9,11,14,16,13,12,18,12,11,12,12,11,15,17,18,17,17,16,13,11,9,7,1,0
2022-03-19 18:00:00,2,6,8,10,15,18,22,21,18,17,15,12,11,7,8,8,10,9,12,13,12,13,10,11,12,10,10,10,10,11,12,8,11,11,10,9,12,10,6,7,6,5,6,5,3,2,0,2,4,8,9,7,11,11,17,15,9,8,6,5,4,8,6,4,7,6,7,5,11,15,14,9,10,8,8,9,8,10,11,12,10,8,13,12,11,11,11,9,11,10,0,9,7,4,3,0,0
2022-03-19 19:00:00,1,5,6,7,8,10,12,9,10,8,8,12,9,8,4,7,6,8,9,8,7,8,8,8,7,7,8,10,12,8,10,7,11,10,13,8,9,7,7,6,7,8,9,6,5,5,0,0,0,2,1,0,3,4,4,0,5,6,7,5,3,0,4,4,4,4,3,6,7,9,7,8,6,10,12,11,12,7,7,9,11,9,8,9,9,7,7,9,8,8,7,6,4,2,1,0,0
2022-03-19 20:00:00,1,6,7,10,11,15,18,16,14,13,7,3,6,5,4,6,6,6,7,7,5,5,6,3,5,6,5,6,0,4,5,3,4,0,0,4,5,4,4,3,1,0,1,0,0,0,0,1,3,4,0,0,6,0,5,3,6,7,8,6,0,3,5,7,7,8,1,7,7,9,9,6,4,5,7,7,6,9,12,11,11,9,10,10,9,6,9,10,9,10,7,4,8,6,5,3,0
2022-03-19 21:00:00,0,3,4,6,6,6,8,10,8,7,8,5,4,4,8,9,8,10,7,10,9,9,10,11,9,10,9,8,8,9,9,8,10,10,8,7,8,7,6,5,4,6,4,3,3,2,2,1,0,2,0,0,4,3,3,1,4,3,1,3,0,0,0,2,3,2,5,6,6,8,7,6,5,6,5,6,6,7,11,12,12,11,12,12,11,10,9,8,7,5,4,3,2,2,1,1,0
2022-03-19 22:00:00,1,2,4,5,10,6,0,11,10,7,5,5,4,4,6,8,8,7,17,19,21,19,20,20,17,8,16,14,15,16,6,13,13,12,11,10,9,7,4,7,3,8,7,1,4,3,2,0,1,2,2,0,3,4,5,6,6,7,9,7,0,6,4,4,4,3,5,4,5,7,6,8,7,8,9,10,8,6,11,11,13,11,4,11,11,10,9,8,7,9,8,7,6,5,3,0,0
2022-03-19 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,4,0,10,9,2,5,0,0,4,3,3,3,0,4,3,0,1,5,5,4,4,3,4,0,1,3,2,1,2,0,4,0,0,5,1,3,2,4,3,5,4,2,5,3,2,7,1,6,7,6,6,5,5,4,5,7,3,5,0,4,4,5,4,0,6,7,5,4,6,7,6,4,5,3,1,2,1,0
