Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화동동부센트레빌아파트,6_방화동도시개발2단지아파트,7_서남환경공원.마곡청구아파트,8_서남물재생센터,9_마곡실내배드민턴장,10_서울식물원.식물문화센터,11_서울식물원.숲문화학교,12_LG사이언스파크,13_발산역,14_등촌3동천주교회,15_등촌3동주공10단지아파트,16_서울서진학교,17_서울서진학교.우체국앞.허준박물관,18_가양도시개발4단지아파트,19_가양도시개발5단지아파트,20_가양초등학교,21_가양3동도시개발9단지아파트,22_블루나인비지니스센터.이마트,23_태영.삼성한사랑아파트,24_태영송화아파트,25_염창동관음삼성아파트,26_염창동새마을금고,27_염창동아3차아파트,28_안양천입구,29_양평동한솔아파트,30_양평한신아파트.선유도공원입구,31_양화대교전망카페,32_합정역(가상),33_합정역,34_서교동,35_홍대입구역(가상),36_홍대입구역,37_동교동삼거리,38_신촌오거리.현대백화점,39_신촌오거리.2호선신촌역,40_이화여대입구,41_이화여대입구,42_대흥교회,43_서강대학교후문,44_마포자이2차아파트.대흥역,45_광성중고등학교,46_서강대학교,47_신촌로터리,48_신촌오거리.현대백화점,49_동교동삼거리,50_홍대입구역(가상),51_홍대입구역,52_서교동,53_합정역(가상),54_합정역,55_양화대교전망카페,56_양평한신아파트.선유도공원입구,57_영등포아리수정수센터,58_염창동아3차아파트.나이아가라호텔,59_염창동새마을금고,60_염창동한마음.관음삼성아파트,61_금호.한솔아파트,62_블루나인비지니스센터.이마트,63_가양도시개발9단지.세현고등학교,64_가양3동주민센터,65_가양3동도시개발6단지아파트,66_가양2동강변아파트,67_대림경동아파트,68_탑산초등학교허준박물관,69_강서한강자이아파트,70_등촌3동대림아파트,71_등촌3동천주교회,72_등촌주공5단지아파트,73_발산역4번출구,74_발산역9번출구,75_LG사이언스파크,76_서울식물원.숲문화학교,77_겸재정선미술관.서울식물원,78_마곡실내배드민턴장,79_서남물재생센터,80_서남환경공원.마곡청구아파트,81_방화동도시개발2단지아파트,82_방화동동부센트레빌아파트,83_한서고등학교.보람아파트,84_방화역,85_방화3동주민센터.국립국어원,86_김포교통(종점가상)
2022-03-10 21:00:00,0,0,0,0,1,1,1,0,1,0,0,2,10,11,9,2,10,0,0,1,11,8,6,4,4,4,5,3,2,7,3,6,5,5,0,6,4,3,2,5,6,5,2,1,3,7,6,8,0,0,9,11,7,19,0,16,20,17,11,9,11,6,8,5,4,3,2,2,3,1,4,3,3,4,5,0,0,0,4,3,3,2,1,0,0,0
2022-03-10 22:00:00,0,0,0,0,2,1,0,0,0,0,0,0,4,9,0,1,8,4,4,5,6,8,4,7,6,5,2,4,0,6,0,5,3,8,0,8,6,6,1,2,4,3,3,2,3,3,0,7,9,2,12,16,10,22,20,19,20,17,15,12,8,6,7,6,8,3,5,3,3,3,4,4,5,6,4,0,0,0,3,4,1,3,2,1,0,0
2022-03-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,3,0,1,3,0,0,3,3,0,0,4,0,3,4,1,2,4,6,4,4,3,3,3,3,1,3,4,0,3,4,0,10,8,1,15,0,14,15,12,10,9,6,8,7,5,2,4,3,3,2,1,2,1,0,3,5,0,3,0,0,2,1,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,3,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,2,0,4,2,3,2,0,3,1,1,1,3,4,0,0,0,0,5,6,3,6,0,0,4,5,4,3,0,2,0,4,4,3,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,1,1,2,0,1,1,0,0,1,0,0,2,0,2,0,2,3,4,3,4,3,4,5,6,8,9,4,11,7,0,6,7,6,2,3,3,2,0,1,2,4,3,0,1,0,1,1,0,0,3,2,0,2,0,0,3,0,4,3,4,0,5,3,0,5,4,7,5,8,10,9,5,7,4,3,0,2,0,2,0,0,0,0,0,0
2022-03-11 07:00:00,2,3,4,3,4,8,8,9,8,7,0,2,6,5,4,3,3,6,8,11,7,13,11,16,23,29,32,30,0,31,29,26,14,13,12,9,6,3,1,4,6,7,3,2,4,3,4,4,3,0,7,6,4,13,3,12,11,10,16,21,22,11,11,9,11,16,16,15,14,13,14,13,9,7,3,1,2,0,1,1,1,2,1,0,0,0
2022-03-11 08:00:00,0,3,2,3,4,8,13,4,0,10,12,10,10,7,8,7,7,8,11,16,10,14,16,19,21,25,30,25,27,31,30,28,20,15,13,12,10,7,6,5,11,9,4,1,6,7,4,6,7,0,9,6,3,17,12,11,17,16,14,16,16,15,14,16,19,19,20,18,19,19,18,19,12,17,9,8,7,6,5,2,3,2,1,0,0,0
2022-03-11 09:00:00,0,1,2,2,2,4,6,0,0,0,4,6,5,5,3,4,3,5,10,7,9,12,14,15,17,19,16,16,17,18,14,14,13,10,13,11,8,7,7,4,6,5,4,2,3,2,3,4,3,0,9,6,0,8,0,5,5,6,6,8,7,6,7,9,12,8,13,12,11,12,13,10,5,6,5,4,3,2,3,0,0,2,0,1,0,0
2022-03-11 10:00:00,0,1,2,1,5,8,12,13,0,3,12,11,5,4,1,4,4,5,8,8,9,9,11,15,18,19,20,19,14,20,0,18,17,13,11,7,6,2,1,1,1,1,1,2,4,1,2,5,6,5,7,5,3,4,0,3,4,0,4,4,5,4,6,5,6,5,4,9,6,7,6,3,4,2,3,0,2,3,2,2,1,3,1,0,0,0
2022-03-11 11:00:00,0,1,3,5,0,5,3,4,3,0,0,4,7,2,3,4,3,6,5,8,9,9,11,12,13,14,19,21,0,20,0,18,17,13,12,8,6,1,0,0,6,6,5,2,1,2,0,4,4,3,6,5,2,6,5,4,5,4,3,4,4,6,5,4,4,7,6,7,5,8,10,8,6,6,5,0,6,0,0,4,4,2,2,0,0,0
2022-03-11 12:00:00,0,0,4,4,5,9,11,0,10,8,3,2,2,2,3,8,5,7,6,13,7,11,13,10,19,13,16,17,18,19,18,17,17,10,9,7,5,3,5,4,7,7,6,3,3,3,4,6,7,3,6,5,0,10,6,0,11,12,9,6,5,3,0,4,0,4,6,6,5,9,10,11,7,6,2,0,3,2,2,4,2,1,0,0,0,0
2022-03-11 13:00:00,0,1,2,3,5,3,6,0,5,0,0,5,5,1,4,2,5,6,0,8,9,9,12,17,19,20,16,15,17,18,19,17,10,9,7,8,8,6,7,5,7,5,3,3,4,5,0,3,7,3,6,8,0,13,3,12,9,10,8,5,7,6,6,5,5,5,5,5,3,3,5,5,5,5,4,1,5,4,1,4,5,2,0,1,0,0
2022-03-11 14:00:00,0,0,1,0,4,6,7,0,6,5,7,6,6,6,12,11,10,10,10,11,11,15,17,18,18,16,12,15,0,15,10,13,10,10,6,5,3,2,3,3,4,4,5,1,2,4,3,5,3,3,7,11,0,8,0,5,10,8,7,7,6,6,7,8,9,8,7,9,8,5,6,5,8,9,1,7,5,6,5,5,4,3,0,0,0,0
2022-03-11 15:00:00,1,1,2,2,3,3,4,0,4,5,5,5,6,6,5,5,6,7,7,7,29,26,12,19,16,8,15,8,8,16,0,15,10,5,3,4,3,3,2,3,4,5,4,2,4,2,5,8,6,7,8,7,4,13,12,12,15,16,18,14,12,12,14,9,8,6,7,7,8,7,6,5,3,6,3,8,0,3,2,1,3,2,0,1,0,0
2022-03-11 16:00:00,0,0,1,2,2,4,3,4,4,7,9,11,7,8,10,15,20,21,22,23,21,21,16,19,20,21,24,18,17,18,10,16,13,6,10,6,5,3,3,7,10,8,8,5,5,6,7,10,10,8,11,10,9,19,0,17,16,17,15,13,12,9,10,10,11,9,6,7,8,8,6,5,5,7,10,0,0,10,9,10,7,2,0,0,0,0
2022-03-11 17:00:00,0,0,3,0,4,5,6,7,7,7,9,12,11,12,11,9,9,10,10,13,14,17,16,17,21,22,19,22,25,30,28,24,17,10,14,10,7,6,3,9,11,12,9,9,12,12,10,14,15,8,17,17,9,26,15,22,32,30,19,16,14,14,13,17,18,20,16,18,16,6,16,14,7,9,8,0,12,11,3,7,4,3,2,0,0,0
2022-03-11 18:00:00,0,2,3,0,3,4,6,5,0,5,2,5,4,5,0,5,9,13,5,15,19,25,27,28,28,28,29,25,31,26,30,26,14,11,10,7,7,5,3,7,7,8,7,5,4,8,10,16,15,14,25,31,29,40,39,31,38,33,30,30,25,24,25,25,23,13,24,24,28,27,25,22,9,6,12,13,16,9,15,11,6,5,3,0,0,0
2022-03-11 19:00:00,0,1,1,0,3,2,3,2,1,0,0,5,7,9,3,10,0,9,7,5,0,12,8,12,12,13,12,9,12,15,0,14,12,13,12,8,2,6,5,3,5,4,11,9,11,4,12,15,14,12,12,13,7,18,0,21,21,17,21,16,15,18,14,14,11,13,13,11,12,9,14,13,7,7,8,0,9,3,8,7,7,3,2,1,0,0
2022-03-11 20:00:00,0,0,3,4,6,4,4,0,2,0,4,7,7,8,9,10,0,10,0,7,5,7,8,9,5,10,7,8,7,0,0,6,5,0,4,5,0,3,3,4,0,3,1,2,2,0,5,7,5,2,9,11,6,16,15,14,16,15,13,10,8,8,6,6,5,2,3,4,3,4,2,1,2,5,4,3,2,3,2,2,3,1,0,0,0,0
2022-03-11 21:00:00,0,0,1,0,2,2,3,0,0,0,0,3,4,6,5,0,7,4,9,9,0,8,0,6,5,4,6,4,0,6,0,5,6,4,2,5,6,5,0,6,8,8,6,4,3,3,3,6,7,4,16,16,0,22,16,23,20,16,14,13,12,11,9,10,4,9,7,6,6,3,3,0,3,3,4,0,5,0,2,1,2,0,1,0,0,0
2022-03-11 22:00:00,0,0,1,0,1,1,0,2,3,0,0,2,8,15,14,5,5,11,5,10,3,9,9,6,6,7,8,6,5,7,0,6,4,4,0,6,6,5,5,6,8,9,7,6,3,4,3,10,16,8,18,20,19,28,25,27,29,28,25,21,16,11,10,7,6,6,5,4,5,4,2,4,5,5,3,0,2,0,2,4,2,0,0,0,0,0
2022-03-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,4,0,3,0,3,0,0,2,2,3,3,0,0,0,3,5,6,0,10,11,12,11,9,8,6,5,2,1,2,2,4,5,0,10,13,10,22,6,18,24,22,17,16,14,12,11,10,9,8,7,4,5,4,3,2,1,6,7,0,8,7,0,8,2,0,0,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,2,0,0,0,2,0,0,0,0,0,1,1,2,1,0,0,1,0,1,1,0,0,2,3,4,5,4,5,0,4,0,5,6,5,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,2,2,2,3,0,3,4,6,1,2,5,4,5,0,4,2,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,3,0,0,2,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-03-12 07:00:00,0,0,1,0,0,2,4,3,0,2,0,2,0,1,0,0,2,2,3,5,7,4,8,9,10,11,8,7,8,4,0,7,4,0,3,2,0,1,0,2,0,2,1,1,2,0,2,3,0,2,1,2,0,2,1,3,0,1,0,0,2,0,0,2,1,3,4,0,0,3,2,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0
2022-03-12 08:00:00,0,2,4,1,0,2,3,2,1,0,0,1,3,2,2,0,3,3,5,6,7,5,9,10,10,11,9,10,12,11,0,10,7,6,0,5,5,3,4,4,3,2,3,1,1,0,0,3,0,0,2,2,0,5,3,0,6,5,6,2,7,3,3,4,5,5,4,0,1,3,0,5,1,2,2,1,0,0,2,0,1,1,0,0,0,0
2022-03-12 09:00:00,0,1,1,2,3,4,7,0,2,0,0,5,3,2,4,4,5,6,8,10,10,10,13,12,14,15,18,17,17,20,18,13,12,11,0,9,6,3,0,2,3,2,1,1,2,0,1,3,3,2,4,0,2,3,0,0,6,5,4,6,8,7,5,5,6,8,7,7,0,9,8,5,2,2,1,0,3,0,0,0,5,0,3,1,0,0
2022-03-12 10:00:00,0,1,0,0,2,4,5,0,3,0,4,2,4,5,8,4,9,11,7,13,15,16,19,11,21,23,20,22,18,23,0,16,13,7,6,11,10,7,2,3,3,4,4,2,3,4,5,6,6,2,3,7,2,9,0,8,6,4,7,5,6,4,4,6,11,11,12,0,10,7,10,5,5,7,0,5,0,0,0,3,4,1,0,0,0,0
2022-03-12 11:00:00,0,1,2,0,0,4,4,0,5,4,2,4,4,5,6,7,6,7,9,13,14,23,30,27,30,28,24,27,31,36,35,34,21,18,14,13,7,6,5,4,8,10,10,9,10,11,9,7,9,8,10,8,4,8,0,4,10,8,9,11,9,8,8,9,8,8,9,5,5,9,8,8,3,6,3,0,7,0,6,5,5,3,1,0,0,0
2022-03-12 12:00:00,0,1,2,0,7,4,6,0,0,7,3,2,6,6,8,4,8,12,13,17,18,21,23,27,30,31,25,23,28,30,29,26,21,20,17,15,11,6,5,7,3,5,7,6,5,5,6,10,11,7,10,9,7,9,8,0,10,9,10,10,9,9,10,16,10,12,11,7,8,7,14,10,8,8,12,2,10,0,9,7,5,4,0,0,0,0
2022-03-12 13:00:00,0,1,1,3,4,4,5,7,0,4,0,2,7,8,10,11,0,10,11,10,12,15,18,19,25,25,33,32,17,32,31,28,16,14,12,8,5,4,2,7,9,9,11,9,11,10,12,15,13,7,12,13,11,15,0,16,14,13,12,13,11,9,8,10,9,8,9,7,10,11,10,10,11,16,15,6,7,3,2,2,2,1,0,0,0,0
2022-03-12 14:00:00,0,1,4,4,5,4,5,0,3,6,4,3,3,5,7,9,6,10,5,11,11,11,16,17,10,22,22,21,26,27,0,23,19,12,16,10,6,5,4,2,5,5,5,3,7,4,4,8,10,12,13,13,12,12,8,9,13,8,10,16,16,14,12,6,11,11,11,4,9,9,10,6,5,6,5,4,0,4,3,2,1,1,0,0,0,0
2022-03-12 15:00:00,0,1,4,0,5,5,4,0,0,9,10,8,7,4,8,0,0,5,9,10,10,13,10,13,16,18,19,21,22,13,0,12,12,12,7,5,3,3,0,6,7,4,4,2,4,0,4,11,13,6,17,20,19,20,14,17,18,15,17,15,13,14,9,18,19,3,18,17,16,15,12,10,3,3,0,2,1,0,3,1,1,0,0,3,0,0
2022-03-12 16:00:00,0,1,2,4,6,0,7,0,0,8,10,9,11,16,16,14,18,17,7,15,13,15,18,17,18,19,24,25,29,32,34,31,24,20,17,12,7,9,6,4,7,4,5,4,4,5,7,7,9,5,15,14,0,24,21,20,22,21,22,20,16,15,14,13,13,0,11,10,13,12,9,0,5,8,5,6,7,5,4,6,2,1,0,1,0,0
2022-03-12 17:00:00,0,1,2,1,3,5,8,4,5,9,0,8,7,9,9,0,0,10,8,17,15,18,21,23,30,36,25,35,11,38,37,35,28,25,21,14,13,10,6,6,7,6,7,5,8,3,6,11,12,8,16,17,16,27,28,25,26,23,20,20,20,19,18,15,10,16,19,0,17,15,14,15,8,5,1,0,5,7,1,6,4,3,0,0,0,0
2022-03-12 18:00:00,0,0,0,0,2,0,2,0,3,3,0,4,9,8,0,9,10,7,8,10,7,0,13,15,14,12,16,15,0,13,0,14,11,11,9,5,4,2,0,1,3,2,1,1,1,4,2,9,11,10,10,10,0,15,14,16,18,17,18,17,8,8,7,5,8,6,7,1,7,6,7,7,5,4,1,0,0,0,6,5,2,3,2,0,0,0
2022-03-12 19:00:00,0,1,2,0,3,1,2,0,2,0,4,2,6,8,0,5,4,6,5,5,6,8,9,6,7,8,8,9,11,0,2,10,9,8,5,4,3,2,0,1,2,1,3,2,4,1,2,8,8,0,12,16,0,23,15,20,20,13,12,9,8,7,12,11,2,0,8,0,6,8,5,5,3,3,3,0,1,4,0,0,5,6,5,2,0,0
2022-03-12 20:00:00,0,0,0,0,1,1,1,0,0,0,0,0,2,0,2,0,3,2,1,2,2,4,2,0,5,4,1,2,0,0,6,1,4,2,0,4,5,2,4,0,3,1,0,0,0,1,1,3,4,0,12,16,0,26,25,21,17,18,12,16,12,11,11,11,9,12,11,0,9,7,6,8,5,4,0,0,0,0,0,3,3,0,1,0,0,0
2022-03-12 21:00:00,0,0,1,0,1,2,1,0,1,0,0,3,4,4,5,0,0,5,1,5,6,6,4,6,4,4,3,3,0,2,0,2,2,0,0,6,5,2,1,1,3,2,2,1,1,0,1,4,5,0,11,11,0,26,13,24,27,25,23,15,13,11,10,8,7,4,6,4,4,3,2,0,1,4,4,0,3,0,0,1,1,0,2,0,0,0
2022-03-12 22:00:00,0,0,3,0,1,0,0,0,0,0,0,4,11,13,0,9,8,6,0,5,0,0,4,3,3,3,5,0,0,0,0,4,2,4,3,3,2,2,3,2,2,1,2,1,2,3,3,9,7,8,12,15,14,24,20,18,16,15,12,10,8,8,9,8,7,1,6,5,1,3,0,0,1,1,2,0,0,0,0,3,2,0,0,0,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,4,2,2,0,1,1,0,0,2,0,0,0,2,3,1,6,13,0,13,11,12,10,9,8,5,3,2,2,4,5,6,5,4,21,28,0,29,25,23,30,28,26,18,14,14,13,11,5,9,3,7,4,6,5,0,4,5,0,0,4,0,3,2,3,2,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,4,2,3,0,0,0,0,3,0,0,0,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,0,4,6,2,3,0,7,3,8,0,7,4,4,0,5,4,2,4,3,2,0,0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,2,3,4,6,0,0,7,0,7,3,2,1,1,0,0,0,0,0,0,0,0,0,0
2022-03-13 08:00:00,0,0,1,0,0,1,2,0,0,0,1,0,2,1,0,0,0,2,2,4,5,7,6,6,2,1,7,7,9,0,0,8,4,3,0,3,2,1,1,0,2,2,1,1,1,0,0,0,1,0,2,0,0,2,0,3,0,3,4,3,3,2,1,1,2,1,1,0,0,1,2,1,3,2,0,0,0,0,0,1,0,1,0,0,0,0
2022-03-13 09:00:00,0,0,1,0,0,3,3,0,0,0,0,0,4,4,0,0,1,5,7,8,5,6,7,5,4,6,6,5,0,5,4,5,4,0,0,4,1,1,0,2,3,2,3,0,2,1,0,1,0,0,1,2,0,1,0,1,2,1,1,2,3,0,2,0,4,4,0,0,0,5,0,4,1,1,0,0,0,0,0,0,2,2,1,0,0,0
2022-03-13 10:00:00,0,0,1,0,0,1,2,0,0,0,0,2,1,2,2,0,0,8,9,8,9,5,9,7,10,11,0,12,13,14,9,12,9,6,7,4,3,2,0,0,0,0,1,0,1,1,2,4,4,3,3,0,0,6,5,3,4,3,3,0,4,3,2,0,2,4,4,0,0,3,5,2,4,3,0,1,0,0,0,0,0,1,0,0,0,0
2022-03-13 11:00:00,0,0,1,0,2,1,3,0,0,0,0,1,3,6,4,7,8,7,5,8,9,10,14,15,16,15,15,14,14,0,0,12,10,8,6,6,4,3,4,2,4,3,0,3,4,2,2,3,4,0,5,5,3,6,0,3,3,0,6,5,6,8,6,10,2,11,12,4,10,6,7,6,1,2,3,0,1,1,0,0,1,0,0,0,0,0
2022-03-13 12:00:00,0,1,0,0,3,5,7,0,6,5,4,4,2,3,5,7,0,6,8,6,6,8,9,12,12,15,17,16,18,20,16,19,15,15,13,9,8,4,2,2,5,4,5,3,8,6,4,6,4,0,7,5,4,8,0,10,11,6,10,7,5,4,5,5,5,3,6,0,5,5,4,4,2,2,0,1,3,0,0,0,1,0,0,0,0,0
2022-03-13 13:00:00,0,0,2,0,3,6,4,3,0,6,7,5,5,4,6,7,8,2,10,12,13,12,14,15,15,17,19,19,20,23,15,18,14,12,10,8,4,4,4,5,9,10,9,5,4,4,2,7,2,3,10,6,0,8,7,0,7,7,7,9,10,12,13,13,14,6,15,14,5,6,2,9,5,4,0,2,0,0,0,1,2,1,0,1,0,0
2022-03-13 14:00:00,0,0,1,1,3,7,9,0,0,3,10,9,8,5,4,0,6,8,9,12,6,9,10,12,14,15,14,18,13,14,17,12,12,11,10,9,6,5,4,3,3,4,7,5,7,8,9,10,9,8,7,6,5,6,0,5,8,7,5,11,11,10,7,8,8,13,0,0,7,8,14,13,8,2,0,0,4,2,3,1,2,1,0,0,0,0
2022-03-13 15:00:00,0,1,3,2,3,3,4,0,0,9,3,5,8,8,8,0,0,6,5,6,4,7,8,10,9,15,9,10,12,15,0,11,14,13,10,6,6,5,5,4,3,2,3,2,3,2,3,13,13,0,15,16,15,21,11,18,13,16,11,18,13,12,10,10,9,0,9,8,8,0,6,8,4,3,2,2,1,0,1,1,1,0,0,0,0,0
2022-03-13 16:00:00,0,0,2,1,3,4,6,7,0,9,0,7,9,8,7,0,6,7,2,5,7,9,10,13,14,19,21,20,19,13,0,18,14,9,8,5,4,2,2,3,5,5,5,4,5,0,3,9,9,7,12,13,8,16,0,8,15,12,11,9,7,8,5,7,8,9,5,3,9,10,2,7,7,4,5,0,0,0,0,2,2,1,0,0,0,0
