Unnamed: 0,1_기점용두동,2_용두사거리,3_용두5통앞,4_용두6통앞,5_용두7통앞,6_용두초등학교앞,7_용두초등학교입구.금륜사앞,8_서오릉입구,9_시계입구가게앞검문소,10_806의무경찰대.우남아파트,11_수국사입구,12_선정중고등학교,13_선진운수종점,14_구산동주민센터.구산치안센터,15_구산중학교.구산교회,16_시립서북병원세현교회앞,17_서울기독대학교입구,18_우남교통,19_신사동고개.은평지역자활센터,20_응암역신사오거리,21_신진과학기술고교.이마트은평점,22_본서부병원,23_은평세무서,24_은평구청,25_녹번역,26_산골고개,27_홍제역(중).서대문세무서,28_홍제삼거리.인왕산한신휴플러스,29_무악재역,30_안산초등학교,31_독립문역.한성과학고,32_영천시장,33_금화초등학교.서울시교육청,34_서대문역사거리.농협중앙회,35_서울역사박물관.경희궁앞,36_광화문,37_을지로입구역.광교,38_롯데백화점,39_북창동.남대문시장,40_숭례문(가상),41_숭례문,42_서울역버스환승센터,43_경찰청.동북아역사재단,44_서대문경찰서.농협은행.유관순활동터,45_영천시장,46_독립문역.한성과학고,47_무악재역,48_인왕산.홍제원아파트,49_홍제역(중).서대문세무서,50_산골고개,51_녹번역,52_은평구청,53_은평세무서,54_본서부병원,55_신진과학기술고교.이마트은평점,56_응암역신사오거리,57_신사동고개,58_서울기독대학교입구,59_시립서북병원세현교회앞,60_구산중학교.구산교회,61_구산동주민센터.구산치안센터,62_선진운수종점,63_선정중고등학교,64_806의무경찰대.우남아파트,65_시계입구가게앞검문소,66_서오릉입구,67_용두초등학교입구.금륜사앞,68_용두초등학교앞,69_용두7통앞,70_용두6통앞,71_용두5통앞,72_용두사거리,73_용두동종점
2022-03-30 11:00:00,0,0,2,1,2,5,1,6,7,9,10,12,10,8,11,17,21,28,29,20,25,23,22,21,16,15,13,12,9,9,11,8,10,16,16,16,12,6,6,0,0,12,10,11,16,19,19,18,23,24,13,12,9,11,12,12,9,8,11,10,9,7,2,4,6,0,3,1,0,0,0,0,0
2022-03-30 12:00:00,0,3,1,4,3,4,6,4,0,6,8,8,9,10,12,17,18,20,23,14,20,20,21,17,16,14,16,17,20,17,19,20,19,21,15,13,10,6,5,0,4,7,5,4,9,10,0,11,11,0,23,24,24,21,18,17,15,14,13,10,8,8,7,9,5,8,6,2,2,0,1,0,0
2022-03-30 13:00:00,0,1,3,4,0,5,4,7,4,8,9,10,11,10,14,17,19,19,23,20,23,20,18,13,16,13,14,12,13,15,14,11,9,8,5,3,3,8,12,0,7,16,14,12,18,9,19,19,21,10,11,20,19,17,19,21,17,15,16,14,12,12,11,11,9,8,7,4,4,2,0,0,0
2022-03-30 14:00:00,0,2,3,4,5,0,5,7,5,2,8,6,10,11,17,23,25,27,25,19,21,21,20,19,15,8,14,3,0,15,13,9,8,11,11,9,7,6,4,0,5,9,11,18,20,19,18,17,18,19,24,24,25,25,20,22,19,16,13,13,11,7,6,4,3,4,3,2,1,1,0,0,0
2022-03-30 15:00:00,1,0,2,5,1,7,0,5,2,8,12,23,28,31,31,29,28,27,26,24,23,25,23,13,11,12,12,10,7,10,11,5,6,5,5,5,8,15,22,0,27,10,15,18,22,23,20,18,18,21,21,19,18,15,16,19,13,10,9,6,7,9,9,8,0,6,5,3,3,2,1,0,0
2022-03-30 16:00:00,0,1,3,2,4,7,3,3,0,5,6,13,21,20,23,25,27,31,29,18,19,18,18,13,11,9,7,2,3,8,7,3,2,3,3,4,6,8,12,10,14,32,32,38,38,37,35,34,36,40,41,45,46,42,32,40,35,24,18,14,12,12,10,5,3,4,0,3,0,0,1,0,0
2022-03-30 17:00:00,1,1,2,3,5,8,3,10,7,0,4,9,7,12,15,16,17,18,22,15,20,19,22,17,13,15,18,17,14,12,15,12,13,12,11,11,7,8,14,0,16,27,28,37,37,36,35,24,27,29,37,37,38,33,27,27,21,19,16,14,11,12,10,7,0,0,5,4,1,2,0,0,0
2022-03-30 18:00:00,0,0,2,12,13,3,4,0,0,14,15,19,13,13,13,17,20,20,22,31,28,20,16,14,9,11,16,15,14,5,13,12,9,12,19,20,13,19,21,0,31,51,55,57,56,50,50,48,52,48,59,61,61,55,55,64,56,44,28,24,15,13,14,10,1,11,9,6,4,0,1,0,0
2022-03-30 19:00:00,0,0,0,1,2,4,0,0,0,4,5,6,8,9,2,12,11,9,10,14,19,17,14,10,10,6,10,7,7,6,7,4,0,1,6,8,6,8,13,5,17,26,18,25,26,25,22,24,24,25,34,32,29,26,23,41,33,30,21,19,17,23,14,9,8,0,6,6,2,1,0,0,0
2022-03-30 20:00:00,0,1,1,0,0,5,0,0,3,0,0,2,4,4,4,5,6,5,7,10,9,9,7,8,5,4,8,3,9,8,7,5,5,4,3,1,3,6,7,0,10,11,12,20,17,13,15,13,16,19,21,21,22,20,25,29,25,18,10,8,4,6,5,4,0,0,2,1,0,2,1,0,0
2022-03-30 21:00:00,0,1,0,0,3,0,0,1,5,5,5,4,4,3,6,8,13,15,16,14,14,12,9,8,6,3,3,2,1,0,2,0,1,2,1,2,3,5,3,0,5,25,13,24,23,21,19,19,20,17,23,26,27,17,29,34,27,23,19,13,11,8,6,2,0,0,0,1,0,1,0,0,0
2022-03-30 22:00:00,0,0,0,2,0,3,0,2,3,2,0,2,3,3,3,7,8,10,5,13,11,11,9,10,3,8,3,2,7,0,6,2,4,3,2,5,6,8,9,5,8,19,20,32,32,28,27,23,17,15,19,18,19,19,20,29,22,19,11,9,6,9,7,3,0,0,2,1,0,0,0,0,0
2022-03-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,3,0,4,3,3,0,4,0,0,3,1,1,0,0,0,7,9,0,4,18,16,17,17,0,9,17,16,20,14,12,13,8,12,26,23,21,12,7,5,4,2,2,1,0,0,0,0,0,0,0,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,0,0,1,2,0,0,0,0,0,2,4,2,4,0,6,15,17,10,18,19,23,29,26,28,30,30,29,0,26,25,27,25,20,14,10,6,5,4,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,0,0,1,0,0,2,0,0,0,0,6,7,7,10,11,11,12,15,16,17,19,14,16,18,19,18,17,18,6,0,16,11,10,12,11,7,5,4,3,2,1,4,4,6,7,6,4,3,4,5,4,0,2,4,0,3,4,3,2,0,1,2,1,1,0,1,0,0,0,0,0,0,0
2022-03-31 06:00:00,0,0,2,0,3,1,0,0,0,3,4,6,5,7,9,12,16,17,18,19,22,25,27,29,23,21,18,19,20,11,20,18,16,14,12,8,5,4,2,0,2,3,0,1,5,6,0,1,8,9,11,12,13,15,16,13,13,11,10,12,14,12,8,7,7,0,0,5,1,0,0,0,0
2022-03-31 07:00:00,0,2,5,3,6,10,0,0,11,16,23,27,25,28,37,50,41,54,57,42,47,47,50,47,43,34,39,38,39,40,37,31,27,21,18,15,8,5,3,1,2,5,3,5,4,3,4,0,6,7,9,13,19,24,19,20,19,19,21,20,21,16,5,5,0,6,6,5,4,3,2,0,0
2022-03-31 08:00:00,0,1,3,5,7,13,8,0,8,19,32,37,29,28,39,49,58,66,61,39,43,45,58,53,53,54,54,50,56,44,55,51,44,34,29,22,14,10,4,1,2,17,9,7,9,11,9,8,6,5,13,14,13,15,15,16,15,14,16,13,9,12,9,8,0,0,6,7,5,1,0,0,0
2022-03-31 09:00:00,0,1,1,4,4,8,0,0,0,9,13,16,13,16,16,22,32,42,48,32,34,39,41,37,27,23,26,26,27,28,26,24,23,19,19,13,10,5,3,0,1,7,2,3,7,6,9,10,11,6,13,14,14,12,10,11,12,12,7,7,0,7,6,3,3,1,2,4,3,2,1,0,0
2022-03-31 10:00:00,0,2,1,3,4,5,0,2,2,6,6,6,6,7,10,15,24,25,27,21,26,25,24,24,22,19,23,23,19,26,26,25,24,20,16,11,9,5,6,0,5,11,5,6,5,1,5,3,6,4,7,8,3,3,7,11,11,11,9,10,3,17,17,16,15,14,12,8,6,1,0,0,0
2022-03-31 11:00:00,1,1,3,4,5,5,0,4,0,8,11,13,14,15,15,17,19,22,23,23,25,24,24,26,22,20,18,0,19,12,21,20,17,14,11,12,10,5,3,0,5,14,13,9,9,10,11,12,13,14,14,15,18,15,16,17,16,14,11,8,7,9,7,6,2,3,5,4,2,0,0,0,0
2022-03-31 12:00:00,0,1,2,2,1,2,0,3,0,3,6,9,9,12,16,18,16,17,19,14,13,10,10,11,8,9,9,11,0,9,10,11,3,14,11,9,6,6,9,0,7,17,6,10,9,7,11,10,13,15,14,14,14,13,15,14,13,8,5,5,4,11,10,9,5,7,4,3,2,2,0,0,0
2022-03-31 13:00:00,0,0,1,3,1,1,0,2,0,4,6,7,7,10,14,20,22,24,25,26,28,26,23,23,21,20,14,9,10,4,17,19,17,16,18,11,10,7,12,5,13,22,19,20,23,23,23,19,23,19,21,22,23,18,17,13,10,11,11,8,8,9,6,3,0,0,2,0,1,0,0,0,0
2022-03-31 14:00:00,1,1,2,2,2,5,3,4,6,3,3,5,4,5,8,8,10,13,11,13,15,12,12,12,10,6,7,4,0,3,9,7,8,7,6,4,3,5,7,3,11,18,22,26,25,28,26,25,27,29,27,30,32,33,29,30,21,19,10,8,5,7,4,5,4,3,6,4,5,3,0,0,0
2022-03-31 15:00:00,0,0,2,5,2,3,0,5,0,4,6,5,11,6,18,25,27,30,29,29,31,33,30,28,18,18,15,19,21,0,20,17,15,15,10,10,9,10,11,0,16,26,14,19,22,17,17,15,21,22,20,21,20,18,18,25,21,19,16,14,13,11,11,5,3,3,2,2,0,2,0,0,0
2022-03-31 16:00:00,1,3,5,3,7,11,7,15,14,18,19,25,31,24,29,30,32,33,33,28,32,34,27,22,18,14,11,5,8,11,12,13,11,12,12,11,8,16,19,0,19,31,25,36,41,40,40,33,31,34,38,36,32,33,35,32,27,26,19,17,13,12,11,8,5,5,3,5,2,0,1,0,0
2022-03-31 17:00:00,0,1,2,4,6,9,10,8,11,12,15,16,18,19,19,20,20,23,22,23,25,21,19,19,13,11,9,10,4,10,6,6,9,8,11,16,12,12,17,0,21,38,30,39,45,43,39,38,34,37,43,46,41,37,34,40,39,31,24,21,15,17,14,9,4,2,4,3,2,2,1,0,0
2022-03-31 18:00:00,0,2,3,10,4,11,3,12,6,11,10,10,5,4,9,10,12,12,13,12,20,25,25,18,13,12,13,12,7,13,11,11,1,10,16,18,16,19,22,21,24,35,43,52,61,59,56,49,56,59,63,63,61,57,53,63,54,44,31,26,19,24,15,10,3,5,8,5,3,2,1,0,0
2022-03-31 19:00:00,1,0,4,4,0,6,0,0,5,0,7,7,10,10,8,13,15,17,16,18,21,16,13,11,11,10,12,11,8,7,11,8,5,3,4,4,3,8,10,0,11,15,20,24,29,28,29,27,30,27,46,46,47,43,39,53,49,37,24,17,14,11,9,4,3,1,3,2,2,1,0,0,0
2022-03-31 20:00:00,0,1,3,2,0,1,0,0,3,2,6,5,6,5,6,7,7,4,8,11,17,19,16,14,10,5,9,8,7,0,5,4,4,3,2,5,7,15,14,2,10,23,25,25,24,23,21,15,27,31,37,37,32,33,33,54,48,41,23,15,11,13,11,7,7,4,6,3,4,1,0,0,0
2022-03-31 21:00:00,0,3,1,0,0,0,0,0,0,0,2,2,6,7,9,9,4,8,7,7,8,8,7,7,6,4,3,0,2,0,2,0,2,3,3,4,4,5,6,5,6,15,20,25,29,17,22,21,23,26,26,29,28,22,21,26,22,18,12,9,5,9,6,2,0,0,0,2,0,0,0,0,0
2022-03-31 22:00:00,0,1,0,0,1,0,0,0,3,1,0,0,5,4,5,7,8,10,4,18,18,16,11,9,8,7,5,7,0,4,6,3,2,3,4,7,5,4,6,0,10,14,14,18,21,23,28,27,25,26,33,30,31,30,27,28,24,21,18,14,12,8,7,2,0,0,0,0,0,0,0,0,0
2022-03-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,8,9,8,7,7,3,3,2,0,0,1,0,0,0,0,1,4,4,9,0,10,18,8,19,20,16,20,19,21,22,29,27,24,23,24,32,30,21,14,11,5,9,6,3,0,0,0,2,1,1,0,0,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,0,0,0,2,0,0,0,0,0,2,3,5,5,3,7,13,16,18,21,23,25,30,32,28,33,34,38,27,26,26,36,30,29,22,16,7,4,6,5,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,0,0,1,0,0,2,0,0,0,3,8,9,7,5,9,15,17,17,21,14,15,14,15,16,16,10,14,12,15,0,24,20,19,17,14,10,10,5,3,2,3,8,5,8,9,8,7,6,8,10,9,7,6,3,4,3,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,1,0,1,0,1,3,0,0,0,6,10,11,12,13,17,24,28,30,33,23,25,29,31,30,26,24,12,17,18,16,17,17,11,13,10,8,5,3,4,0,2,1,1,2,8,0,6,5,4,4,6,7,8,10,9,7,6,4,3,4,5,6,6,3,3,3,2,2,1,0,0,0,0
2022-04-01 07:00:00,1,1,4,5,7,8,0,8,0,13,18,17,17,25,39,57,44,54,51,39,43,44,40,37,32,33,31,36,38,39,47,40,31,23,20,15,7,3,1,0,0,3,2,5,4,5,6,9,14,18,19,22,24,27,26,20,17,20,18,20,20,13,8,8,7,6,6,4,5,1,0,0,0
2022-04-01 08:00:00,1,0,2,3,5,6,0,0,7,10,11,14,15,17,26,32,64,67,61,49,54,61,53,58,51,51,49,49,51,50,55,54,50,38,31,24,15,10,2,0,1,45,18,8,15,12,10,11,17,20,20,25,24,30,28,23,20,23,17,19,14,15,12,13,12,1,11,9,7,1,0,0,0
2022-04-01 09:00:00,0,1,3,5,6,8,0,0,4,9,13,13,14,15,24,26,33,42,43,45,48,48,49,53,38,35,32,31,31,29,28,25,22,17,16,11,7,3,2,0,1,5,3,5,9,0,0,4,11,12,12,15,15,19,21,17,16,13,9,8,6,12,11,9,6,7,2,5,4,2,1,0,0
2022-04-01 10:00:00,0,0,2,3,4,5,0,3,0,7,8,10,10,11,14,17,21,23,25,22,26,26,27,30,23,22,24,23,24,23,21,24,21,18,15,10,8,7,3,0,0,11,10,7,11,13,14,13,18,19,23,22,20,21,20,19,11,7,10,9,6,6,2,6,2,1,4,2,1,0,0,0,0
2022-04-01 11:00:00,0,0,2,2,3,2,5,4,4,5,8,11,15,12,18,20,20,17,17,19,21,21,23,20,16,14,16,16,14,8,16,16,21,21,18,15,12,9,6,5,4,13,14,15,15,15,17,18,19,13,19,18,18,21,18,19,20,13,10,8,7,10,7,7,6,6,5,4,1,0,0,0,0
2022-04-01 12:00:00,3,0,4,2,2,1,2,3,3,4,8,12,11,5,13,16,18,18,19,16,16,20,22,19,19,17,14,5,7,5,11,9,6,7,9,7,9,6,9,0,4,10,6,10,7,7,6,9,13,15,18,19,17,18,19,18,16,15,16,8,15,15,16,12,8,9,8,3,5,4,1,0,0
2022-04-01 13:00:00,0,0,3,4,5,6,0,0,0,6,7,9,9,6,13,15,13,13,16,14,15,16,15,14,13,12,11,12,8,10,12,10,11,10,8,9,8,9,6,0,6,12,10,7,8,6,5,5,11,13,18,23,21,22,19,22,19,16,15,13,10,13,11,9,6,5,4,1,1,0,0,0,0
2022-04-01 14:00:00,1,1,5,6,7,6,0,8,9,11,15,14,14,15,18,23,19,25,23,17,21,21,20,18,17,13,13,8,5,7,8,10,7,8,5,5,9,7,11,0,15,21,22,23,31,30,29,30,33,35,42,43,41,30,29,17,16,15,12,11,7,10,5,8,7,0,6,5,3,0,0,0,0
2022-04-01 15:00:00,1,0,2,2,4,5,6,6,7,12,13,11,10,11,14,21,23,19,23,19,22,25,21,18,16,15,16,16,9,17,18,14,10,10,11,8,6,6,9,0,13,23,21,32,33,35,34,23,32,35,35,40,43,37,37,32,25,23,15,11,11,12,10,9,8,7,5,6,3,0,0,0,0
2022-04-01 16:00:00,0,1,5,8,3,9,0,12,11,14,16,34,40,48,48,49,47,45,37,33,35,26,26,23,15,14,15,12,13,14,13,10,9,9,10,7,8,8,16,0,17,29,29,29,26,26,26,26,30,31,33,38,35,38,34,33,29,24,17,17,12,14,13,12,6,11,8,6,4,2,0,0,0
2022-04-01 17:00:00,1,1,0,3,5,11,12,13,6,12,14,16,18,12,15,18,21,20,18,19,19,16,15,17,17,16,9,11,11,10,11,9,6,9,15,14,14,10,18,9,21,27,27,29,33,35,31,26,31,32,35,39,36,32,24,32,29,25,18,16,11,12,8,5,5,1,0,3,3,1,0,0,0
2022-04-01 18:00:00,0,0,2,5,4,7,0,4,0,6,5,7,7,7,8,10,11,10,11,17,15,14,14,13,12,10,12,8,12,10,11,10,8,12,21,24,18,14,18,15,20,37,45,52,57,55,52,45,44,42,44,43,41,37,32,51,44,38,19,13,11,12,11,8,1,7,6,5,3,1,0,0,0
2022-04-01 19:00:00,0,0,2,3,4,6,7,0,7,8,8,10,13,14,15,16,15,15,14,21,23,18,16,11,7,8,9,7,8,4,9,7,0,5,7,8,7,6,9,1,10,20,25,24,24,36,31,29,30,32,32,31,27,26,24,36,28,36,29,22,15,11,7,5,0,2,4,2,0,1,0,0,0
2022-04-01 20:00:00,0,0,3,1,0,2,0,0,4,7,0,2,4,6,7,7,10,3,13,13,12,11,11,10,8,7,5,4,6,3,5,5,2,3,5,7,5,10,11,0,12,24,25,24,26,24,22,18,18,11,18,16,16,17,16,29,23,16,15,9,8,9,8,5,4,0,2,3,0,0,0,0,0
2022-04-01 21:00:00,1,0,1,0,0,2,0,0,2,1,0,3,5,2,4,5,5,7,4,11,14,14,9,6,4,3,4,1,3,0,4,3,2,2,2,3,5,8,5,0,2,22,22,22,24,24,24,22,26,25,31,32,32,32,30,34,28,21,13,10,6,11,7,2,0,0,0,1,0,0,0,0,0
2022-04-01 22:00:00,0,0,1,0,0,1,0,2,0,2,3,3,6,7,6,10,12,11,9,10,12,13,11,10,10,9,8,5,0,2,0,0,3,2,0,2,6,5,7,0,9,19,22,27,29,28,26,24,24,24,26,25,26,25,23,30,24,20,16,13,11,10,9,5,3,0,2,2,0,1,0,0,0
2022-04-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,1,1,5,6,0,5,6,17,16,19,20,25,23,22,22,23,24,25,25,24,23,28,24,18,10,9,8,6,3,1,0,0,0,1,0,0,0,0,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 04:00:00,0,0,1,0,0,0,0,0,0,0,2,2,0,3,0,5,8,6,6,7,9,12,13,0,7,0,14,0,15,0,8,11,11,9,7,6,4,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,1,0,0,0,0,0,0,2,3,4,3,2,5,7,11,14,17,17,19,19,21,20,17,19,12,11,11,10,17,16,6,11,10,8,8,4,3,0,1,7,1,3,3,3,2,6,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 06:00:00,0,0,2,0,0,1,0,0,1,2,4,6,5,2,8,9,10,13,19,20,23,22,20,18,13,0,16,14,13,3,15,14,13,14,11,5,4,2,0,0,1,1,1,2,3,4,5,1,2,0,3,3,5,3,6,5,6,5,4,3,2,3,3,3,1,2,1,1,0,0,0,0,0
2022-04-02 07:00:00,0,0,1,1,2,2,0,0,0,5,6,7,6,8,15,20,22,25,28,28,27,28,29,26,13,12,14,16,15,14,17,14,13,9,8,7,5,2,2,0,0,3,2,4,3,3,4,1,6,5,5,7,6,8,9,10,9,7,7,8,7,5,4,5,4,3,1,2,3,1,0,0,0
2022-04-02 08:00:00,0,0,2,3,2,3,3,0,2,6,12,10,12,16,26,29,30,34,37,28,30,30,31,24,19,16,13,12,14,14,13,13,11,8,5,2,5,4,1,0,0,8,6,8,7,5,0,7,8,9,10,11,10,11,3,14,13,14,12,6,7,6,5,5,2,2,4,0,3,0,0,0,0
2022-04-02 09:00:00,0,0,2,4,6,8,0,0,0,10,12,9,11,10,11,17,21,24,27,20,22,21,21,22,16,17,26,26,10,25,12,22,17,14,12,7,6,5,3,0,3,6,7,8,13,12,13,11,14,9,16,16,20,17,18,18,11,10,9,8,0,11,12,3,6,9,8,5,1,4,0,0,0
2022-04-02 10:00:00,0,0,3,5,6,7,0,0,0,8,8,9,6,13,19,32,33,35,40,29,32,32,33,25,22,20,25,25,22,23,23,20,20,19,14,13,10,4,2,0,0,6,8,8,10,2,1,1,4,3,7,12,11,8,15,19,17,17,14,5,16,16,5,14,12,12,10,2,6,5,1,0,0
2022-04-02 11:00:00,1,0,3,4,6,4,0,5,6,10,13,8,17,20,24,29,32,33,35,34,41,38,40,35,29,23,23,23,24,21,22,24,23,19,11,11,10,4,5,0,0,8,7,0,8,10,13,14,15,16,19,22,18,16,16,18,16,13,8,9,6,11,7,10,5,8,7,5,2,0,1,0,0
2022-04-02 12:00:00,1,0,2,3,4,5,4,6,3,5,5,6,7,10,17,18,31,33,38,39,47,50,46,42,33,31,30,31,32,31,34,30,24,21,19,17,12,6,5,4,4,5,5,8,9,2,8,3,7,10,16,20,19,17,20,24,24,20,17,17,14,16,15,13,9,7,8,4,1,2,1,0,0
2022-04-02 13:00:00,0,2,2,4,3,5,6,2,6,10,15,19,16,18,21,30,31,35,36,25,29,28,28,27,21,20,18,5,0,26,11,22,23,22,19,14,12,3,7,0,5,17,9,9,10,15,13,12,13,18,28,30,27,27,24,19,15,14,11,10,10,10,0,7,6,4,4,4,2,2,0,0,0
2022-04-02 14:00:00,0,1,1,5,8,0,0,14,8,13,6,10,11,13,19,24,25,25,25,24,19,25,27,23,17,0,17,16,17,20,19,19,17,14,11,9,7,10,13,0,15,23,20,17,20,19,12,9,14,11,21,17,15,17,17,21,16,14,15,16,14,14,11,12,6,9,7,4,4,3,2,0,0
2022-04-02 15:00:00,0,0,4,3,7,8,8,10,12,12,14,15,14,16,15,17,19,20,19,22,20,22,31,28,16,0,15,12,17,10,9,17,17,15,9,8,6,8,11,0,6,16,25,24,28,14,18,25,24,18,16,16,24,23,24,24,20,18,15,13,12,12,10,9,7,4,5,3,2,1,0,0,0
2022-04-02 16:00:00,1,0,1,2,5,7,0,11,15,11,18,16,15,15,14,20,21,24,20,19,21,19,19,18,17,14,13,14,14,13,19,11,19,16,12,7,6,10,14,0,0,17,20,15,28,36,34,28,19,20,21,24,23,18,17,21,19,18,12,11,9,8,5,6,0,6,5,3,2,2,2,0,0
2022-04-02 17:00:00,0,2,3,4,5,8,1,0,5,6,0,8,7,8,7,9,11,14,11,17,20,18,16,14,11,13,14,17,17,16,17,13,12,9,13,13,9,7,14,0,13,18,21,22,24,21,26,25,24,23,29,31,33,30,24,39,34,27,20,16,11,17,12,4,4,1,0,2,0,1,0,0,0
2022-04-02 18:00:00,1,0,4,5,0,6,0,7,7,9,11,12,10,11,12,13,17,15,15,14,13,11,11,11,6,9,8,4,9,3,6,4,3,4,3,4,11,14,22,0,1,35,24,30,29,30,25,21,25,24,25,20,23,22,19,34,30,31,18,14,10,15,11,8,0,6,7,6,1,0,1,0,0
2022-04-02 19:00:00,0,1,4,0,0,5,0,5,6,5,6,4,6,10,9,11,12,12,16,12,12,13,10,8,9,7,3,3,3,2,1,5,0,0,1,4,7,11,16,0,15,21,14,19,20,18,17,15,14,17,20,22,21,19,16,14,18,15,12,10,8,9,7,4,3,3,0,4,2,0,0,0,0
2022-04-02 20:00:00,0,0,2,0,0,0,0,4,0,0,3,1,6,4,5,5,7,7,9,8,13,12,13,9,7,5,4,4,0,0,0,4,3,2,7,3,2,5,5,0,6,19,20,21,21,19,15,8,14,12,14,15,13,18,14,29,21,13,10,8,6,8,8,4,9,1,2,6,3,0,0,0,0
