Unnamed: 0,1_개화역광역환승센터,2_개화역1번출구.개화검문소,3_개화119안전센터,4_김포공항국제선,5_한국공항공사,6_김포공항국내선,7_제과점앞,8_공항동주민센터,9_공항동천주교회,10_공항동송정중학교,11_강서면허시험장.메이필드호텔,12_마곡수명산파크7단지,13_마곡수명산파크5단지6단지,14_마곡수명산파크2단지,15_마곡엠밸리15단지아파트,16_마곡역교차로,17_발산역3번출구,18_서울호서전문학교.등촌주공3단지아파트,19_등촌3동주공4단지아파트,20_등촌3동5단지아파트.등촌고등학교,21_등촌3동주공10단지아파트,22_SBS공개홀,23_가양역.우성아파트,24_가양역.마포중고등학교,25_강서구청사거리.서울디지털대학교,26_등촌중학교백석초등학교,27_등촌역.강서보건소,28_염창역.서울도시가스,29_안양천입구,30_양평동한솔아파트,31_양평한신아파트.선유도공원입구,32_당산역,33_당산역,34_양평한신아파트.선유도공원입구,35_영등포아리수정수센터,36_염창역.서울도시가스,37_등촌역.강서보건소,38_등촌중학교백석초등학교,39_KC대학교.강서LG베스트샵,40_경복비즈니스고등학교,41_가양역.마포중고등학교,42_가양역.우성아파트,43_SBS공개홀,44_등촌3동대림아파트,45_등촌3동5단지아파트.등촌고등학교,46_등촌동부영아파트,47_서울호서전문학교.등촌주공3단지아파트,48_발산역2번출구,49_발산역9번출구,50_마곡동로사거리,51_마곡엠밸리14단지아파트,52_마곡수명산파크2단지,53_마곡수명산파크3단지4단지,54_마곡수명산파크7단지,55_강서면허시험장.메이필드호텔,56_공항동송정중학교,57_국립항공박물관.공항동천주교회,58_공항동지하도입구,59_롯데몰.김포공항역,60_김포공항국제선,61_한국공항공사,62_김포공항국내선,63_방화동도시개발11단지,64_개화119안전센터,65_개화역광역환승센터,66_강서공영차고지(종점가상)
2022-03-21 14:00:00,1,0,0,1,1,7,8,7,0,0,8,6,7,8,8,9,9,7,9,16,24,25,21,22,17,13,7,3,4,2,6,5,4,4,1,5,8,3,9,10,5,6,9,8,15,19,18,16,10,12,6,4,3,1,7,6,5,3,1,1,0,0,0,0,0,0
2022-03-21 15:00:00,0,1,0,0,2,4,2,5,3,2,8,12,10,10,12,12,7,7,6,7,16,13,14,16,13,15,6,3,2,3,3,2,4,0,7,7,8,6,6,6,10,8,10,8,7,5,6,9,10,9,6,6,4,2,5,2,4,1,0,0,0,1,0,0,0,0
2022-03-21 16:00:00,0,1,0,1,0,1,0,0,1,2,4,5,8,10,10,11,9,9,8,9,9,9,7,11,9,9,7,4,1,3,3,3,6,6,8,10,14,12,12,13,16,17,13,12,10,9,9,8,8,7,6,5,3,4,6,2,4,3,5,4,1,0,0,0,0,0
2022-03-21 17:00:00,0,1,0,2,1,5,3,4,4,6,6,9,8,10,13,13,14,16,12,11,8,9,7,7,10,8,8,6,5,8,10,6,12,13,14,14,16,14,10,8,12,14,16,13,13,11,8,9,12,9,9,5,8,7,6,4,7,8,1,0,0,0,0,0,0,0
2022-03-21 18:00:00,0,1,0,1,3,6,9,1,8,10,7,7,11,10,11,13,13,14,15,14,9,15,15,15,11,9,7,7,5,8,0,15,21,23,20,27,21,18,15,17,19,26,29,24,25,23,15,11,17,20,16,11,5,5,5,3,3,4,1,0,2,1,0,0,0,0
2022-03-21 19:00:00,1,0,2,2,2,7,7,8,10,6,7,6,6,5,6,8,11,12,11,8,10,9,8,9,8,6,5,6,5,6,4,7,12,21,22,23,23,19,14,13,9,16,15,14,10,5,4,10,11,10,9,9,2,8,7,4,2,1,0,0,0,1,0,0,0,0
2022-03-21 20:00:00,0,0,1,0,0,5,6,5,5,4,3,2,4,6,7,8,10,11,8,7,6,5,5,6,5,4,3,3,0,3,0,5,10,9,8,9,11,7,7,7,10,14,13,11,8,6,5,6,8,9,6,5,6,3,4,3,2,1,0,0,0,1,0,0,0,0
2022-03-21 21:00:00,1,0,0,0,0,4,5,4,5,6,5,1,5,2,0,5,6,6,6,5,6,4,6,9,7,3,4,3,1,2,0,3,7,6,7,12,9,10,7,5,6,8,12,7,8,7,5,9,12,8,11,5,4,3,0,2,1,0,0,0,0,0,0,0,0,0
2022-03-21 22:00:00,0,0,1,0,1,3,4,0,1,0,2,3,5,2,0,3,7,7,8,7,6,6,7,3,5,3,3,3,1,1,0,4,11,0,7,11,11,4,7,5,6,7,7,6,4,3,4,5,6,6,7,5,4,3,0,2,1,2,0,0,0,2,0,0,0,0
2022-03-21 23:00:00,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,3,6,5,4,0,0,3,2,3,3,1,0,6,0,3,1,5,6,0,2,7,9,3,6,5,5,6,7,5,6,5,4,5,9,0,8,5,6,3,3,2,4,3,1,0,0,3,1,0,0,0
2022-03-22 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,0,1,0,0,0,0,0,0,1,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,6,1,4,3,0,1,1,0,0,1,0,2,0,2,0,1,2,7,4,8,7,3,8,11,2,12,9,10,3,3,1,1,0,3,3,2,4,3,3,5,7,3,6,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 06:00:00,0,2,0,0,1,0,0,1,0,0,0,1,2,4,1,0,1,2,7,7,8,6,4,2,5,3,6,7,2,7,4,3,7,1,5,4,5,3,4,3,2,2,3,4,4,5,6,4,3,2,3,0,3,5,8,6,8,6,6,6,2,1,0,0,0,0
2022-03-22 07:00:00,1,2,2,1,0,0,4,7,10,8,9,6,8,15,18,17,24,35,33,20,26,23,13,12,17,11,14,14,13,21,23,6,8,4,7,11,15,23,31,28,27,28,29,27,9,20,20,17,10,4,10,10,9,8,7,7,6,6,4,3,0,0,0,0,0,0
2022-03-22 08:00:00,1,3,0,1,2,3,4,8,11,9,10,11,13,16,17,15,16,13,22,24,24,22,12,11,20,19,21,22,23,26,24,19,11,6,12,14,17,19,16,15,19,19,21,21,23,26,27,21,17,9,7,10,11,6,11,10,12,11,5,4,1,0,0,0,0,0
2022-03-22 09:00:00,0,1,0,1,0,2,2,1,3,2,3,4,7,10,14,13,7,6,9,10,12,19,10,11,15,13,12,12,14,16,14,7,2,3,4,5,10,11,10,9,10,11,9,10,11,10,10,10,9,6,4,2,4,3,3,3,2,4,2,0,0,0,0,1,0,0
2022-03-22 10:00:00,1,2,0,1,0,2,3,4,3,2,2,5,4,6,6,4,4,5,7,7,8,8,5,3,7,4,7,7,6,5,6,2,2,0,3,5,4,7,4,5,4,6,6,5,8,8,7,8,4,4,3,0,2,1,3,4,4,3,1,0,0,2,0,0,0,0
2022-03-22 11:00:00,1,2,0,1,0,3,4,0,5,4,1,4,5,5,7,9,5,5,8,8,10,4,9,8,8,7,6,5,3,6,2,3,4,3,3,6,7,6,5,4,6,6,6,7,2,7,6,6,8,4,6,3,2,4,4,3,5,5,1,1,0,0,1,1,0,0
2022-03-22 12:00:00,0,1,0,0,0,1,1,1,2,1,3,4,7,8,7,7,7,5,6,4,5,6,5,5,5,3,4,3,0,2,3,3,3,4,5,6,7,6,8,8,9,8,9,8,9,9,11,11,10,11,11,9,4,9,6,4,5,3,3,0,2,1,1,0,0,0
2022-03-22 13:00:00,0,2,2,0,0,4,5,1,5,6,6,7,8,8,7,9,7,8,9,8,9,8,10,9,7,5,4,3,6,5,0,1,4,3,0,4,6,6,5,3,6,5,6,6,7,6,6,10,6,5,4,4,4,3,10,9,9,9,4,3,1,1,0,0,0,0
2022-03-22 14:00:00,0,5,6,1,1,2,3,4,2,0,1,4,6,7,6,5,8,7,7,13,20,22,20,18,15,10,6,5,2,3,2,4,7,0,6,6,8,13,2,12,10,8,8,10,13,12,10,8,9,3,3,2,4,5,4,3,4,0,1,0,1,2,1,0,0,0
2022-03-22 15:00:00,0,2,0,3,2,5,4,2,7,1,5,7,7,6,11,6,9,7,10,8,9,8,10,20,19,16,6,5,1,6,6,4,6,4,5,6,8,9,4,4,10,6,9,10,10,8,7,9,9,5,7,4,5,0,4,1,1,1,0,0,1,0,1,0,0,0
2022-03-22 16:00:00,0,1,0,0,1,2,3,3,3,4,6,9,11,5,11,10,8,8,11,10,11,13,11,10,9,8,4,3,3,3,2,4,9,8,9,9,9,13,15,14,12,11,12,11,11,8,7,7,7,4,5,8,7,6,7,8,6,3,1,0,0,0,0,0,0,0
2022-03-22 17:00:00,1,1,0,2,1,4,3,2,4,4,5,5,8,10,9,8,7,8,8,9,8,11,10,16,12,14,12,9,8,11,10,6,13,11,10,14,15,13,10,7,14,13,13,14,13,9,10,16,19,18,16,3,3,4,5,1,3,4,1,0,0,0,0,0,0,0
2022-03-22 18:00:00,1,2,0,2,3,4,7,9,7,9,10,9,9,10,13,12,10,14,11,9,8,14,12,11,14,13,12,11,10,20,17,10,20,24,25,25,24,18,14,14,16,19,15,15,13,13,12,12,12,13,12,10,7,9,11,13,12,9,3,2,3,1,0,0,0,0
2022-03-22 19:00:00,1,1,0,2,2,4,7,4,5,4,7,5,6,9,7,10,15,13,12,9,8,8,5,5,4,5,4,3,0,4,6,6,13,14,15,20,18,15,11,10,11,18,19,19,15,12,11,11,15,14,13,11,7,3,6,5,3,1,1,2,1,2,0,0,0,0
2022-03-22 20:00:00,0,1,1,1,0,2,4,3,0,0,4,3,2,3,1,5,6,6,7,6,4,7,5,2,3,3,2,3,0,4,1,4,6,5,6,7,11,13,10,5,12,9,12,11,8,6,5,6,9,8,7,5,4,0,2,2,1,0,1,0,0,1,0,0,0,0
2022-03-22 21:00:00,0,1,0,0,0,1,1,0,0,0,3,1,5,1,6,6,8,9,8,7,7,7,6,5,3,3,4,5,4,3,0,6,9,8,8,7,7,8,6,6,7,9,10,8,4,3,3,7,8,9,7,5,6,5,4,1,1,0,0,0,0,2,0,0,0,0
2022-03-22 22:00:00,0,1,0,1,1,2,2,2,1,0,0,3,2,2,1,4,5,7,11,12,10,9,6,5,5,4,4,2,2,1,3,4,7,8,10,9,7,6,5,6,9,11,11,11,8,4,3,6,7,4,5,3,1,2,3,0,1,0,0,0,0,0,0,0,0,0
2022-03-22 23:00:00,0,0,0,0,0,1,1,0,0,0,0,1,2,0,1,3,5,0,0,5,0,3,2,2,1,1,0,1,0,0,0,3,8,2,9,8,6,6,6,0,4,7,5,6,5,6,5,2,5,4,3,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,2,3,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,0,3,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,2,4,5,4,4,3,4,7,2,8,5,6,7,1,1,1,2,7,0,7,1,4,7,9,7,6,0,4,6,4,0,4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,1,2,0,0,0,1,1,1,1,1,0,2,1,1,1,0,2,3,4,6,7,8,5,4,3,4,5,3,3,6,3,1,3,2,1,2,3,3,2,2,4,3,4,3,3,6,5,4,3,1,2,1,3,5,6,4,6,5,4,3,1,1,0,0,0,0
2022-03-23 07:00:00,2,5,0,4,1,5,3,7,10,9,10,8,9,11,11,11,15,17,20,17,24,23,14,14,22,22,21,17,16,19,20,4,8,7,5,5,12,14,19,17,16,18,20,21,12,16,14,8,10,5,10,11,11,9,10,12,15,14,3,2,1,0,0,0,0,0
2022-03-23 08:00:00,0,4,0,0,1,3,8,9,9,7,5,9,14,16,16,16,15,14,19,21,23,19,11,11,16,15,16,17,23,30,29,5,9,8,12,15,18,21,19,18,17,19,20,21,22,21,17,13,17,9,5,7,9,9,12,8,10,11,4,2,1,1,0,0,0,0
2022-03-23 09:00:00,0,3,1,1,2,0,3,1,4,3,2,5,9,11,12,11,9,9,11,9,11,13,11,9,13,11,9,9,8,11,12,4,6,6,7,9,10,8,8,5,6,7,7,6,7,11,7,10,6,2,2,1,0,0,2,2,3,2,2,0,0,1,0,0,0,0
2022-03-23 10:00:00,0,1,0,2,0,2,1,1,2,0,4,2,6,6,6,5,5,5,6,6,6,7,5,3,9,9,4,3,1,4,4,1,2,0,1,3,6,2,0,8,10,10,9,5,8,8,7,5,5,3,1,3,2,2,2,3,4,3,1,0,1,0,0,0,0,0
2022-03-23 11:00:00,0,2,0,0,0,2,1,0,0,1,2,2,5,6,4,4,4,3,8,8,8,7,10,10,9,9,7,4,2,3,3,1,3,1,2,3,8,9,5,5,6,6,5,5,3,6,6,5,4,3,3,2,3,3,4,2,3,3,2,0,0,0,0,0,0,0
2022-03-23 12:00:00,1,0,0,0,0,2,0,1,0,6,2,4,2,4,4,4,4,5,6,8,9,10,8,9,9,8,8,7,6,7,5,3,1,2,3,4,6,3,5,5,5,6,7,5,6,5,6,8,9,8,5,3,4,4,5,5,5,3,4,4,2,3,0,0,0,0
2022-03-23 13:00:00,0,1,2,0,1,1,2,2,3,0,4,8,9,7,8,9,8,5,7,6,10,9,8,8,7,5,5,3,6,3,7,1,3,0,2,5,6,6,4,6,9,10,8,7,7,8,6,9,10,8,7,4,2,1,3,0,5,2,2,0,0,2,1,0,0,0
2022-03-23 14:00:00,1,0,0,0,1,2,3,2,0,0,3,5,4,7,8,9,7,7,7,14,21,21,19,16,11,9,3,3,2,2,3,3,8,7,9,7,6,5,7,6,5,7,8,8,15,19,16,14,9,2,5,5,4,4,5,1,3,3,2,1,0,0,0,0,0,0
2022-03-23 15:00:00,2,1,0,1,1,2,0,3,1,0,5,4,7,9,10,8,8,5,6,6,6,7,9,15,15,13,12,3,2,3,4,3,5,0,4,7,8,7,7,8,9,8,8,5,8,6,4,6,10,7,9,6,5,5,4,5,2,0,2,0,0,0,0,0,0,0
2022-03-23 16:00:00,0,0,0,1,0,2,1,0,3,0,2,6,8,9,8,7,7,9,12,11,13,12,8,12,14,10,5,5,4,3,4,3,5,5,6,7,9,9,8,8,7,7,10,10,8,8,7,6,9,10,7,6,6,5,7,2,6,4,2,0,0,0,0,0,0,0
2022-03-23 17:00:00,0,1,0,3,0,4,6,5,4,3,5,7,7,8,5,11,11,16,14,15,16,21,18,19,15,9,6,6,4,12,11,7,11,8,9,11,10,9,8,9,11,13,15,12,8,10,11,11,10,10,8,6,3,2,4,4,8,3,4,3,2,1,1,0,0,0
2022-03-23 18:00:00,0,1,1,2,5,8,6,5,6,8,11,9,8,9,12,12,14,13,12,13,14,20,18,20,11,11,9,11,10,19,10,10,18,19,23,21,24,21,17,17,19,28,31,31,26,20,14,16,21,20,18,11,8,6,9,8,7,8,1,0,0,0,0,0,0,0
2022-03-23 19:00:00,2,1,0,2,3,5,7,1,8,2,3,8,7,7,9,10,6,7,8,4,9,9,6,12,11,10,8,7,6,6,5,9,13,14,14,23,19,18,10,10,12,20,19,18,14,12,16,10,8,10,10,9,7,7,6,6,4,3,0,2,0,2,1,0,0,0
2022-03-23 20:00:00,0,0,0,1,0,4,3,3,2,1,2,3,2,1,2,3,7,4,7,9,4,7,7,5,4,2,2,2,2,2,0,3,10,6,9,10,13,12,10,5,12,12,14,15,12,9,10,13,14,3,12,10,6,0,4,2,2,0,0,0,0,2,0,0,0,0
2022-03-23 21:00:00,2,0,1,0,0,2,2,3,1,0,2,1,1,2,1,4,5,5,6,6,4,9,7,6,5,3,2,2,2,3,0,4,11,10,7,9,11,11,8,7,7,7,7,7,6,4,4,4,6,6,7,5,4,4,5,4,1,0,0,1,0,0,0,0,0,0
2022-03-23 22:00:00,0,0,0,0,0,3,4,4,2,0,2,5,4,3,5,4,6,6,5,5,6,8,9,10,5,6,4,5,3,2,2,6,10,13,8,13,14,8,12,11,9,13,14,10,8,9,6,8,11,12,13,10,6,3,2,0,2,1,0,0,0,0,0,0,0,0
2022-03-23 23:00:00,0,0,0,0,0,2,2,2,3,0,0,1,2,2,3,4,8,2,7,5,0,3,2,3,1,2,2,1,0,1,1,2,5,0,3,6,9,8,5,6,4,7,6,4,4,3,3,5,6,5,5,3,2,3,1,1,1,0,1,0,0,1,0,0,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,2,4,7,8,7,6,6,7,6,7,3,8,10,0,1,1,0,3,1,2,1,2,2,6,6,5,6,5,6,0,4,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,1,0,0,0,0,0,0,2,0,0,0,0,1,3,1,0,0,1,4,5,9,6,5,4,4,5,7,6,2,8,4,1,6,0,4,6,5,1,3,2,2,3,3,3,5,7,3,2,2,1,1,1,5,7,7,6,8,6,5,3,0,2,1,0,0,0
2022-03-24 07:00:00,1,2,2,1,0,2,7,9,12,10,6,6,10,14,15,14,15,16,24,17,22,20,17,8,15,19,21,20,21,25,22,6,6,7,8,6,16,16,17,14,12,15,15,17,10,18,17,14,9,8,7,7,9,7,8,6,8,9,2,1,1,1,0,0,0,0
2022-03-24 08:00:00,0,2,0,2,1,2,6,6,12,9,6,9,10,14,18,17,16,12,20,23,25,19,16,12,19,19,17,15,14,16,22,5,17,14,19,18,15,13,13,10,13,16,19,14,22,26,20,17,16,11,4,8,8,7,8,8,8,10,7,0,5,0,3,1,0,0
2022-03-24 09:00:00,0,3,0,0,0,3,3,2,4,1,3,4,5,6,8,8,5,4,12,13,16,14,8,8,9,6,12,7,11,10,10,2,4,2,6,8,9,9,6,7,8,9,9,7,7,8,8,8,6,4,6,4,1,5,3,3,4,1,2,0,1,0,1,0,0,0
2022-03-24 10:00:00,0,1,2,0,1,0,2,0,1,0,2,3,3,5,5,6,8,6,11,7,12,9,8,6,6,5,7,8,6,7,0,2,4,3,5,5,6,6,7,7,8,11,8,10,11,10,5,6,4,5,3,2,3,0,3,2,4,3,1,0,0,1,0,1,0,0
2022-03-24 11:00:00,0,1,2,0,3,0,0,0,2,0,4,4,6,6,5,5,4,7,7,7,9,8,6,6,7,5,2,6,0,2,7,2,3,1,4,3,5,4,3,3,4,6,6,6,5,8,6,5,6,4,5,4,3,3,6,2,10,9,0,0,0,0,1,0,0,0
2022-03-24 12:00:00,0,1,1,0,0,2,2,2,2,2,3,4,5,5,5,4,4,6,6,5,5,4,5,7,5,5,4,4,3,7,4,1,3,0,4,5,5,4,3,4,5,4,6,7,6,7,5,6,6,7,7,7,6,4,5,3,2,2,1,0,0,0,1,0,0,0
2022-03-24 13:00:00,0,1,2,3,3,3,5,5,4,4,8,8,11,13,17,16,7,6,8,8,7,7,6,6,4,3,3,4,4,5,6,2,3,0,4,6,7,5,6,3,6,8,10,9,8,9,4,7,9,8,7,5,3,2,3,2,3,5,3,0,2,0,0,0,0,0
2022-03-24 14:00:00,1,1,2,3,1,3,1,5,0,0,4,5,5,6,7,7,8,7,10,9,13,12,14,12,11,9,6,3,5,6,4,5,6,0,7,7,7,4,6,3,7,8,7,3,6,8,9,8,9,6,6,7,6,2,4,2,4,4,1,0,0,0,0,0,0,0
2022-03-24 15:00:00,0,3,0,0,2,3,1,3,4,2,3,3,6,7,7,11,9,10,13,12,13,13,11,7,9,7,8,5,0,3,4,4,6,6,7,6,12,14,8,11,9,11,9,9,8,7,5,6,8,5,4,2,3,0,2,3,2,3,1,1,2,1,0,0,0,0
2022-03-24 16:00:00,1,0,0,0,1,4,1,3,4,5,7,8,11,12,12,11,6,8,10,19,20,21,18,18,15,16,5,4,4,7,8,2,5,2,4,5,8,11,7,12,14,13,11,13,20,24,21,22,20,19,14,8,5,6,7,4,7,6,2,2,1,0,0,0,0,0
2022-03-24 17:00:00,0,1,0,1,0,3,3,1,2,3,5,4,9,10,11,15,12,15,15,11,13,13,6,10,11,12,9,10,9,12,15,5,19,11,13,12,13,13,10,11,10,14,15,11,9,9,9,8,7,8,5,5,4,1,3,5,6,5,1,0,0,1,0,0,0,0
2022-03-24 18:00:00,1,0,0,1,0,3,3,1,2,4,3,4,5,6,6,12,13,15,15,14,15,19,15,16,12,13,9,7,6,21,22,6,17,19,20,21,21,16,11,10,17,15,19,19,13,10,12,11,15,15,11,9,7,8,7,5,10,10,4,2,0,0,0,0,0,0
2022-03-24 19:00:00,2,0,1,0,2,3,5,3,2,1,5,6,6,4,7,6,7,6,7,4,5,5,8,7,7,7,5,6,4,5,0,8,14,11,12,14,16,13,10,14,15,21,23,19,12,7,7,8,9,9,7,6,5,2,3,4,2,1,2,2,0,3,2,0,0,0
2022-03-24 20:00:00,0,0,0,3,1,4,3,4,5,4,3,4,5,3,3,6,7,7,6,4,4,4,3,4,5,4,4,4,2,0,0,5,7,8,9,10,11,9,8,9,11,11,11,10,10,8,7,7,9,10,7,6,5,3,4,3,2,1,1,0,0,0,0,0,0,0
2022-03-24 21:00:00,4,1,1,1,0,3,4,4,0,5,5,2,2,1,0,1,7,6,7,6,5,6,5,4,4,3,2,1,2,3,3,4,9,2,11,15,11,9,8,6,8,9,9,8,7,7,6,6,8,4,6,5,2,1,2,1,2,0,0,0,0,0,0,0,0,0
2022-03-24 22:00:00,0,0,1,2,1,2,4,2,3,2,3,0,4,4,0,8,9,9,7,8,5,7,6,4,4,2,0,1,5,0,0,6,7,0,11,8,10,9,4,8,10,12,13,11,6,4,3,3,5,5,4,2,2,3,0,2,1,0,0,0,0,2,0,0,0,0
2022-03-24 23:00:00,0,0,0,2,0,5,4,0,2,0,0,1,2,3,3,7,6,5,5,7,3,5,3,3,5,3,2,4,2,4,3,3,9,6,7,12,15,13,8,9,8,9,6,6,9,5,4,4,7,0,7,6,4,1,1,1,0,0,0,0,0,0,0,0,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,1,1,1,0,0,0,1,1,0,1,2,2,0,0,0,1,2,3,5,6,5,4,5,6,8,7,6,4,9,8,1,1,1,3,4,5,6,4,5,8,8,7,6,5,6,6,5,2,1,2,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,1,2,1,1,0,1,0,0,2,1,0,1,1,2,3,1,2,1,5,5,8,7,3,4,6,3,5,5,5,11,4,2,3,1,2,4,6,0,7,6,4,3,1,2,5,7,5,1,4,2,3,3,7,6,6,4,5,5,4,3,2,0,1,0,0,0
2022-03-25 07:00:00,1,3,4,2,5,3,6,6,8,0,3,8,10,9,10,3,13,13,18,12,16,16,10,8,21,20,20,17,17,21,17,6,7,8,9,8,13,17,21,17,13,18,18,16,10,16,15,14,6,4,6,5,4,5,5,5,10,8,2,1,0,0,0,1,0,0
