Unnamed: 0,1_도봉산역광역환승센터,2_도봉산역,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선교.한성대학교,24_혜화동로터리.여운형활동터,25_명륜3가.성대입구,26_창경궁.서울대학교병원,27_원남동,28_종로4가.종묘,29_종로3가.탑골공원,30_종로2가,31_종로1가,32_광화문,33_서울역사박물관.경희궁앞,34_서대문역사거리,35_충정로역,36_아현초등학교,37_마포경찰서,38_아현동주민센터,39_공덕역,40_마포역,41_여의도환승센터,42_여의도공원,43_영등포역,44_남부지방법원등기국.구로세무서(에이스하이테크시티),45_문래동남성아파트,46_신도림역,47_신도림동.구로역,48_구일역.중앙유통상가,49_동양미래대학.구로성심병원,50_개봉역.영화아파트,51_경인중학교.개봉사거리,52_오류1동주민센터.오류문화센터,53_오류동역,54_오류지구대.신오류주유소,55_연세중앙교회,56_궁동청소년문화의집,57_우신고등학교,58_온수역,59_온수동종점,60_온수역,61_우신고등학교,62_궁동청소년문화의집.구로검사소,63_연세중앙교회,64_씨티월드,65_오류동역,66_오류1동주민센터.오류문화센터,67_경인중학교.개봉사거리,68_개봉역.한마을아파트,69_동양미래대학.구로성심병원,70_구일역.제일제당,71_신도림동.구로역,72_신도림역,73_문래동남성아파트,74_남부지방법원등기국.구로세무서(에이스하이테크시티),75_영등포역,76_전경련회관,77_여의도환승센터,78_파크원타워.LG트윈타워,79_마포역,80_공덕역,81_아현동주민센터,82_마포경찰서,83_아현초등학교,84_충정로역,85_서대문역사거리,86_서울역사박물관.경희궁앞,87_광화문,88_종로1가,89_종로2가,90_종로3가.탑골공원,91_종로4가.종묘,92_종로5가.광장시장,93_종로5가.효제초등학교,94_종로5가.효제동.김상옥의거터,95_방송통신대.이화장,96_혜화역.마로니에공원,97_혜화역.동성중고(장면총리가옥),98_삼선교.한성대학교.조소앙활동터,99_돈암사거리.성신여대입구,100_미아리고개.미아리예술극장,101_길음뉴타운,102_월곡뉴타운,103_미아사거리역,104_도봉세무서.성북시장,105_미아역.신일중고,106_수유시장.성신여대미아캠퍼스앞,107_수유역.강북구청,108_수유3동우체국,109_우이1교앞,110_쌍문역,111_도봉구민회관.도봉문화원(중),112_도봉보건소.북한산아이파크아파트,113_도봉소방서.방학남부역,114_신도봉시장.도봉구청.방학북부역,115_신도봉사거리,116_서울북부지방법원.검찰청.도봉역성황당,117_도봉한신아파트,118_도봉산역,119_도봉산역광역환승센터
2022-03-07 05:00:00,0,2,4,5,3,4,5,7,7,10,12,12,11,13,14,16,12,17,24,25,15,33,31,30,19,37,20,35,29,27,20,20,18,15,17,12,15,13,14,14,11,10,6,7,6,6,4,0,5,3,0,4,4,7,9,6,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 06:00:00,2,6,6,9,9,12,16,20,22,19,19,23,22,21,22,23,24,25,25,29,33,33,33,34,35,33,32,31,32,30,30,14,12,14,14,14,13,14,18,18,11,8,8,8,6,7,5,4,3,5,5,6,5,6,8,11,11,2,6,13,15,11,16,21,20,25,29,29,33,32,32,26,25,26,28,30,32,29,27,29,29,30,30,28,26,23,22,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 07:00:00,5,16,16,19,28,33,35,45,41,30,30,29,29,30,33,35,36,40,43,47,46,47,50,47,47,46,50,45,37,38,35,31,29,40,46,45,45,42,41,52,32,30,23,17,15,16,16,12,9,10,14,16,20,28,35,44,30,3,12,16,23,25,28,32,35,40,49,51,60,60,52,51,52,52,58,57,46,31,29,38,37,36,33,34,32,31,25,23,20,19,17,16,15,15,13,10,12,11,9,8,9,8,10,10,7,8,13,15,18,16,18,17,13,13,10,7,6,2,1
2022-03-07 08:00:00,3,21,27,24,32,36,38,44,40,36,35,35,34,33,41,42,47,51,53,46,57,51,56,53,55,54,55,49,47,43,39,35,31,39,43,44,43,47,49,57,30,28,39,14,14,21,21,16,14,13,10,13,15,24,33,41,36,4,11,21,22,27,35,42,44,43,45,46,54,59,57,50,46,44,51,52,49,36,40,37,47,54,56,54,45,35,29,24,22,23,22,21,16,14,12,8,8,8,10,15,17,21,24,20,18,15,18,19,25,23,21,20,19,19,21,22,19,5,0
2022-03-07 09:00:00,4,12,16,22,27,29,34,40,38,29,34,35,35,34,33,33,31,36,30,35,36,34,35,36,35,33,30,36,29,27,23,16,14,21,20,21,27,25,23,28,21,20,12,6,5,13,13,9,8,8,11,9,8,9,9,10,11,2,4,9,13,15,15,15,21,25,27,24,28,26,35,29,25,29,37,39,45,33,24,22,23,28,29,26,29,25,21,18,17,15,13,13,11,9,8,8,5,7,10,12,11,5,7,8,9,8,11,10,12,12,13,17,15,17,17,17,12,2,0
2022-03-07 10:00:00,3,8,12,17,17,18,19,26,27,21,28,26,22,23,27,22,28,26,27,26,34,39,39,38,38,38,37,31,19,19,19,16,15,21,16,20,19,19,21,19,13,12,8,8,6,7,9,5,10,7,8,5,7,6,5,8,7,1,4,9,9,8,8,9,12,14,17,18,18,19,20,18,19,19,20,21,23,21,19,18,18,19,18,16,16,18,18,17,18,15,11,10,11,8,9,9,8,8,10,12,14,13,10,9,10,9,13,9,11,12,13,12,5,7,6,5,4,2,0
2022-03-07 11:00:00,1,9,10,12,15,12,21,22,22,19,18,16,16,15,19,19,21,22,24,25,23,24,24,24,25,26,25,19,26,24,24,22,25,24,27,25,22,20,20,23,19,18,13,15,14,12,10,11,5,5,4,5,6,5,5,7,6,1,6,11,0,12,13,9,10,14,15,17,20,22,23,20,18,17,23,24,26,26,23,21,22,22,24,24,20,23,19,20,20,19,16,13,13,13,11,13,14,10,9,11,10,11,9,11,11,13,12,13,12,14,12,14,12,17,11,8,6,1,0
2022-03-07 12:00:00,2,4,10,10,5,17,20,20,17,16,17,18,16,18,23,17,22,25,22,23,21,21,21,18,17,20,20,19,18,18,19,16,17,21,19,25,26,18,23,28,31,30,21,22,21,16,9,14,13,10,9,7,9,7,2,9,8,2,3,6,9,12,12,13,17,18,19,20,21,19,19,17,16,15,17,19,21,19,17,15,14,18,20,19,19,19,18,21,21,20,17,17,18,17,16,15,18,15,16,14,8,13,11,12,13,16,17,16,15,19,16,13,9,7,14,9,5,1,0
2022-03-07 13:00:00,1,4,5,8,7,8,17,18,15,15,13,19,21,22,23,22,22,23,21,23,18,19,20,17,19,18,21,20,20,24,25,22,21,21,22,25,26,23,23,24,15,15,11,10,7,12,11,13,12,11,9,6,7,6,8,6,6,3,5,8,9,12,14,18,10,14,16,11,17,13,16,15,14,16,17,18,21,25,25,21,23,23,23,22,18,18,19,18,17,20,20,23,18,15,15,14,18,18,22,27,27,25,25,23,16,16,17,19,20,19,17,12,14,10,6,9,5,2,0
2022-03-07 14:00:00,0,6,4,10,6,16,17,18,16,11,13,15,17,22,18,16,16,16,15,15,16,20,22,17,22,17,17,20,17,18,18,20,22,28,28,25,22,22,24,24,22,21,16,17,16,18,19,19,15,15,14,11,10,10,8,8,8,4,5,9,19,21,12,19,19,18,16,17,17,16,18,19,19,18,24,24,28,31,27,24,20,25,24,22,18,25,21,22,21,24,24,29,26,0,24,22,20,22,22,21,21,20,20,19,21,19,23,19,18,14,16,17,11,10,9,5,3,1,0
2022-03-07 15:00:00,3,4,5,9,8,8,13,15,13,12,14,13,14,12,15,13,9,16,17,14,14,18,22,22,22,27,31,28,28,27,24,27,30,29,28,23,26,23,20,28,28,25,19,20,19,20,20,33,33,26,23,12,12,10,9,8,6,3,5,9,11,12,9,10,11,14,16,15,16,15,15,14,10,14,21,14,29,28,26,21,21,22,21,19,25,25,26,27,26,25,30,22,23,29,26,25,26,26,32,27,25,24,23,24,24,21,20,17,16,17,14,14,13,10,7,12,7,3,0
2022-03-07 16:00:00,5,11,7,12,14,20,19,18,18,16,15,14,15,12,11,12,12,18,17,16,17,18,17,19,21,20,21,19,21,21,24,23,24,26,30,28,24,23,25,25,26,27,22,23,22,28,22,22,25,26,25,18,15,15,14,11,9,4,4,16,22,15,23,19,14,15,15,14,14,21,19,16,10,15,18,19,32,34,26,26,30,29,28,25,25,30,29,33,31,28,31,33,34,29,34,34,31,32,28,30,30,25,29,31,30,29,21,18,17,27,27,21,13,14,15,13,5,2,0
2022-03-07 17:00:00,7,8,7,11,12,14,18,17,22,18,17,16,19,13,14,15,15,15,16,18,20,17,16,19,20,25,29,17,30,28,32,33,36,41,35,30,30,30,29,31,52,48,26,28,25,30,31,32,29,26,21,18,19,16,13,11,10,6,3,21,19,17,18,17,18,18,13,16,15,20,19,17,18,19,21,24,49,60,47,37,39,34,35,34,35,39,38,42,35,41,44,40,41,41,42,42,41,39,40,34,33,29,28,27,27,28,29,29,24,35,31,27,26,23,24,17,9,5,0
2022-03-07 18:00:00,3,17,21,20,19,21,26,25,26,20,15,18,19,21,20,18,17,17,17,13,11,13,16,17,23,22,29,27,24,32,40,41,56,55,58,55,50,48,52,54,55,51,33,43,37,46,45,39,31,28,24,21,19,15,14,12,8,4,7,16,18,17,17,14,18,18,17,18,22,25,30,17,17,26,38,45,60,58,54,36,38,38,36,38,39,50,48,48,49,45,47,50,49,47,46,43,45,44,44,40,39,31,29,33,32,30,30,26,22,37,33,23,17,17,15,13,9,6,0
2022-03-07 19:00:00,1,14,9,18,15,12,10,12,10,12,9,8,7,4,7,7,9,10,10,11,8,13,11,12,11,11,14,17,17,19,34,33,39,40,37,31,28,27,29,29,34,31,23,24,25,38,32,29,26,22,19,18,16,14,12,7,6,5,8,22,18,16,14,10,11,10,11,10,10,10,13,13,10,17,14,16,31,37,39,30,24,23,31,29,28,38,36,31,32,31,32,29,32,31,30,31,34,32,29,28,34,34,24,23,21,23,23,20,18,32,24,22,16,12,11,8,7,5,0
2022-03-07 20:00:00,3,7,9,9,8,9,15,15,16,9,12,13,11,10,12,12,11,12,13,13,12,10,10,8,9,8,12,11,12,17,20,16,18,22,23,20,17,20,17,23,27,26,25,23,21,25,22,19,19,17,14,11,14,14,13,6,11,6,3,16,16,13,10,7,6,8,9,10,13,15,15,11,9,14,16,18,26,26,20,19,17,14,13,13,14,19,20,21,22,20,18,22,21,23,20,22,19,20,25,22,19,25,25,24,22,21,21,21,20,25,24,17,14,14,9,10,6,5,0
2022-03-07 21:00:00,1,9,9,10,7,11,12,7,11,11,14,10,11,11,11,11,9,12,8,7,5,6,6,6,7,7,10,5,9,12,15,17,21,22,24,25,25,26,22,28,27,24,22,24,22,27,21,23,18,18,15,11,9,11,9,7,5,3,3,5,5,4,8,6,7,5,6,7,7,9,7,8,5,9,14,15,20,19,21,21,22,21,22,18,17,19,23,22,30,30,31,32,33,32,28,28,26,25,24,22,21,22,21,22,21,21,21,16,14,18,19,16,14,11,9,5,4,3,0
2022-03-07 22:00:00,0,1,4,6,0,8,9,3,8,9,8,8,11,11,11,10,11,10,8,8,7,9,7,5,6,0,7,6,10,10,12,13,13,14,17,16,17,16,15,17,19,18,16,15,16,19,19,14,15,16,15,11,10,8,8,6,5,2,1,6,6,5,4,4,6,4,5,5,4,5,6,7,7,8,12,10,19,21,21,23,24,22,22,22,21,21,22,26,28,32,31,29,29,28,27,31,33,34,29,28,28,26,28,26,24,19,21,18,14,14,12,12,10,9,7,4,1,0,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,14,15,8,16,15,14,11,10,13,16,14,13,12,12,24,13,23,19,14,11,9,9,4,7,3,2,1,1,3,3,2,2,6,7,4,6,8,6,6,6,6,5,5,7,8,10,10,10,11,11,12,9,10,9,10,13,14,17,30,31,32,30,29,21,27,29,23,26,23,21,20,18,19,23,22,16,14,11,16,14,8,8,7,6,4,2,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,3,6,9,12,12,15,18,19,25,28,30,29,30,31,31,34,41,41,40,39,38,36,36,34,34,35,34,31,28,25,21,15,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,3,2,3,6,6,5,7,14,17,19,20,20,20,21,22,23,25,24,26,25,25,28,27,27,27,28,24,24,22,22,22,19,18,18,19,17,19,20,19,13,12,8,6,5,6,3,0,4,2,0,2,3,1,4,4,6,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,4,7,10,11,16,15,17,23,21,19,21,20,20,19,21,22,22,24,26,28,29,31,26,30,31,31,30,20,22,22,21,20,13,17,21,22,26,25,25,24,14,13,10,8,8,9,8,6,5,6,8,7,6,9,10,12,11,1,4,14,15,14,16,20,22,23,26,26,30,27,31,26,23,23,25,25,24,21,23,27,20,21,23,22,17,18,18,16,15,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 07:00:00,5,20,22,25,27,28,30,32,44,35,36,38,38,40,38,41,42,45,49,53,47,47,48,46,48,46,39,38,36,35,32,31,28,32,40,40,41,40,44,50,33,18,18,13,12,15,16,13,14,17,16,13,17,20,27,28,21,2,18,24,27,32,35,39,40,45,50,47,50,54,45,47,45,48,56,53,42,35,30,29,30,36,38,35,31,24,22,17,20,23,22,20,17,15,11,9,8,9,6,8,7,7,14,15,16,17,17,21,23,0,4,22,17,0,8,9,10,1,0
2022-03-08 08:00:00,6,21,20,24,39,40,39,40,44,41,41,44,37,34,37,38,45,51,51,54,55,54,57,58,59,58,56,49,44,44,39,36,30,56,62,58,48,50,55,54,31,27,25,14,11,23,20,11,10,10,13,14,15,28,32,34,21,5,10,17,21,27,31,37,49,57,58,57,55,53,48,50,47,41,50,47,47,38,41,44,51,47,51,49,40,29,27,20,17,16,15,15,11,10,9,7,5,8,7,6,6,6,7,6,9,10,10,6,15,12,15,16,15,17,14,17,13,7,0
2022-03-08 09:00:00,2,14,26,27,29,29,30,30,28,26,30,31,34,34,36,33,33,37,32,31,37,39,37,41,41,43,41,36,29,24,21,17,14,25,29,30,27,29,28,26,18,16,15,6,9,10,8,5,5,6,7,6,5,5,6,7,7,1,8,10,13,15,15,19,23,29,33,33,34,33,33,27,25,28,48,45,33,33,26,25,28,30,31,29,23,22,26,20,17,16,13,13,14,12,11,10,10,11,11,8,7,7,7,9,15,13,15,12,11,11,11,11,12,11,11,11,10,0,0
2022-03-08 10:00:00,2,7,10,12,13,18,23,21,19,18,18,18,16,15,18,19,17,21,22,24,23,23,25,28,26,27,36,30,26,24,19,17,16,19,19,20,17,17,18,18,15,14,9,8,7,8,8,5,7,7,9,7,9,5,6,6,7,2,6,9,26,27,14,23,12,13,15,16,16,17,20,24,15,28,34,31,32,31,26,27,26,28,27,29,23,20,19,18,14,12,12,11,7,6,6,8,9,10,11,5,15,14,14,14,15,18,16,14,13,13,12,20,17,15,12,9,8,1,0
2022-03-08 11:00:00,2,4,6,8,11,16,22,25,29,23,24,19,17,15,14,11,12,14,15,16,17,15,16,17,16,18,18,18,14,15,14,13,16,21,24,28,27,28,19,17,12,10,7,9,7,6,5,4,6,7,8,7,11,10,7,9,8,2,5,5,6,9,7,11,11,11,13,13,15,16,16,15,15,16,18,18,23,25,21,27,27,28,28,25,21,22,22,19,17,16,13,14,14,13,13,14,12,10,11,6,12,5,16,15,12,9,11,12,7,11,12,9,11,10,8,8,2,0,0
2022-03-08 12:00:00,1,5,6,9,8,11,14,15,16,17,18,14,17,19,22,14,14,20,19,21,20,21,18,18,20,21,22,15,21,24,22,19,20,23,27,25,23,24,20,23,16,16,12,11,8,9,7,7,7,7,6,4,8,7,5,3,3,2,3,8,5,7,8,11,12,13,17,18,19,20,20,20,21,21,29,26,25,22,20,19,19,20,21,19,20,20,21,22,21,20,21,19,20,18,14,14,14,15,13,15,13,12,15,17,16,18,16,16,12,15,11,9,8,7,5,3,5,3,0
2022-03-08 13:00:00,1,6,1,4,0,4,7,14,13,11,13,11,13,13,17,20,22,26,26,25,22,23,23,22,21,22,21,20,23,24,23,23,25,26,28,25,27,25,20,23,22,21,14,13,10,16,15,13,12,11,10,9,10,7,5,8,7,3,4,7,15,17,11,15,11,14,15,19,18,19,19,20,21,24,25,27,28,31,26,28,29,27,26,28,23,21,25,25,23,23,22,24,22,22,17,15,17,15,14,24,25,22,21,20,17,19,13,13,14,27,25,13,9,8,6,7,6,3,0
2022-03-08 14:00:00,1,6,6,5,5,9,12,11,15,14,15,15,15,9,14,16,15,17,19,20,11,16,16,16,17,16,17,16,17,18,20,22,24,30,31,35,24,34,31,33,25,20,17,18,14,15,15,14,16,15,17,12,13,14,12,12,8,2,6,10,11,13,17,14,14,14,13,11,15,16,17,14,11,13,17,15,25,23,16,17,22,23,22,23,22,22,23,23,22,26,26,29,21,28,26,24,20,24,28,28,27,25,24,22,18,22,18,17,15,21,24,21,16,15,15,10,4,1,0
2022-03-08 15:00:00,3,15,16,19,20,19,17,19,23,13,14,16,17,19,19,15,14,16,17,18,18,19,22,21,27,14,21,22,25,23,26,29,32,32,31,24,25,26,29,31,31,28,22,21,19,26,23,25,27,24,20,14,13,13,9,8,7,4,6,8,17,11,10,12,12,13,14,15,14,15,17,17,13,16,22,20,29,29,27,23,27,29,30,32,31,30,28,29,31,24,24,28,26,26,25,27,25,26,34,32,27,26,25,25,22,22,24,22,18,17,18,18,13,12,11,9,7,1,0
2022-03-08 16:00:00,2,12,11,15,16,18,19,18,17,18,17,15,18,19,22,20,18,16,18,20,18,21,19,21,16,30,31,29,29,27,26,23,28,37,40,34,31,31,31,34,33,32,24,23,19,27,21,20,20,33,32,18,18,18,16,14,10,5,5,11,16,16,16,15,13,17,17,16,19,20,16,19,12,23,26,28,33,37,31,32,27,31,29,30,30,37,34,30,29,31,34,37,26,25,25,28,27,25,33,34,32,32,32,30,25,21,19,22,19,23,23,21,17,16,7,4,3,2,0
2022-03-08 17:00:00,3,11,11,11,12,13,15,15,18,20,19,20,16,20,21,20,20,17,17,18,18,20,21,21,29,33,38,36,33,31,31,31,35,41,35,33,32,33,33,33,53,51,28,32,33,28,25,22,25,23,22,18,19,16,14,10,11,6,5,17,18,15,16,14,16,16,16,15,18,26,27,27,28,33,31,36,49,59,44,33,39,39,40,32,29,34,37,40,39,41,39,38,40,37,33,33,34,34,36,33,34,30,26,24,22,23,23,20,17,21,20,18,20,21,16,14,9,5,2
2022-03-08 18:00:00,12,14,16,23,20,33,32,33,32,24,23,23,23,18,21,19,19,14,18,18,18,18,18,17,22,23,28,30,31,31,43,45,56,58,57,52,47,45,48,52,67,63,29,33,29,36,32,38,39,31,28,18,17,17,12,12,12,6,7,26,24,20,20,19,20,19,16,21,21,25,27,20,21,25,27,33,56,63,49,41,40,40,40,40,42,46,48,41,39,47,52,38,50,49,47,44,42,44,48,47,50,43,41,39,33,32,29,34,32,45,35,31,22,22,19,16,11,6,1
2022-03-08 19:00:00,6,16,15,18,16,15,15,14,15,22,22,22,17,15,12,12,13,16,15,12,10,11,11,12,14,17,20,22,21,20,20,23,32,33,36,34,32,32,27,27,33,30,21,23,23,35,34,32,30,30,26,20,21,19,14,12,10,7,3,13,14,21,15,9,8,11,11,18,13,18,19,16,18,21,20,21,35,48,39,35,33,34,34,29,33,34,30,31,33,32,33,34,33,32,30,30,34,32,33,22,21,20,21,16,19,29,34,36,29,27,22,21,19,15,14,10,7,4,0
2022-03-08 20:00:00,1,10,11,14,11,8,9,13,10,15,18,16,8,7,6,6,6,11,8,7,8,12,13,11,11,11,13,13,16,18,18,20,23,26,27,26,29,27,24,26,37,36,26,26,23,24,23,25,21,20,17,13,15,12,8,7,7,5,3,5,4,5,6,7,6,4,4,5,6,6,8,7,9,12,17,14,22,35,29,27,28,27,24,24,24,23,26,38,40,43,39,44,43,41,36,33,32,29,31,31,29,26,22,20,14,18,16,14,12,16,16,15,10,11,8,5,4,2,0
2022-03-08 21:00:00,1,6,7,5,4,11,9,11,10,8,11,12,8,5,7,6,5,6,4,6,5,8,7,6,9,8,9,10,11,16,17,29,32,36,32,30,27,23,21,23,28,14,24,19,12,22,21,21,19,17,15,14,13,11,14,10,9,3,1,15,15,12,4,3,5,5,7,6,6,5,5,8,7,10,15,16,21,24,22,23,21,24,22,20,20,19,22,29,32,36,35,35,31,29,28,27,28,26,31,25,23,22,19,16,16,17,18,16,14,17,16,14,13,10,5,6,4,3,0
2022-03-08 22:00:00,1,8,13,14,2,13,14,14,13,10,9,10,14,8,12,12,11,10,8,6,3,6,9,6,12,0,12,11,16,14,21,26,26,30,29,27,26,26,26,27,30,29,20,22,17,21,18,17,19,16,14,13,13,12,11,8,7,5,1,5,7,6,4,5,8,4,5,6,8,6,10,12,7,12,17,18,26,26,25,27,27,30,30,26,29,33,38,40,46,45,46,48,47,45,44,42,40,36,33,30,29,30,23,20,20,18,22,25,20,26,19,13,11,13,14,10,5,3,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,15,18,19,18,19,18,15,13,21,22,21,18,17,18,17,40,36,33,26,22,20,19,13,10,8,7,3,4,3,7,8,7,6,6,7,7,5,4,3,2,4,7,5,9,13,12,13,14,16,18,18,16,13,13,12,14,20,22,23,27,28,25,27,26,24,24,25,26,25,25,21,17,22,21,23,19,21,20,18,16,14,12,9,8,8,6,4,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,4,5,6,9,8,10,7,10,12,13,16,19,18,20,20,0,21,0,23,21,23,16,14,12,13,15,11,10,10,11,10,11,10,11,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,2,3,2,2,3,6,7,3,8,6,8,9,6,9,14,6,12,8,12,13,14,20,21,19,18,13,16,14,13,11,13,11,13,14,14,9,13,13,17,16,15,12,9,10,9,9,0,7,5,4,2,6,8,8,3,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
