Unnamed: 0,1_중계본동종점,2_노원우체국,3_중계본동주민센터,4_영신여자고등학교입구,5_노원문화예술회관.불암초등학교,6_기업은행중계동지점,7_은행사거리,8_양지근린공원,9_중계주공9단지후문,10_한신동성아파트.시립과학관,11_골마을근린공원,12_하계역,13_하계5단지아파트,14_하계2동주민센터,15_경춘선숲길방문자센터,16_청솔7단지앞,17_한천중학교,18_서울과학기술대앞,19_공릉동.동신아파트앞,20_원자력병원입구,21_안마을,22_두산힐스빌아파트,23_태릉사거리,24_서울생활사박물관.농협앞,25_태릉입구역,26_한진한화그랑빌아파트,27_석계역2번출구,28_석계역1번출구.A,29_석계역굴다리앞,30_석계역,31_태릉입구역,32_태릉입구역7번출구.서울생활사박물관,33_태릉사거리,34_두산힐스빌아파트,35_안마을,36_원자력병원공릉동삼익2차아파트,37_동부아파트,38_서울과학기술대앞,39_경기기계공업고등학교,40_경춘선숲길방문자센터,41_하계2동주민센터,42_하계장미아파트,43_하계미성아파트.을지병원,44_한성여객종점,45_대진고등학교,46_삼익선경아파트후문.시립과학관,47_중계주공9단지후문,48_대림벽산아파트,49_은행사거리,50_신한은행중계본동지점,51_노원문화예술회관.불암초등학교,52_불암고등학교,53_노원우체국,54_중계본동종점
2022-04-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-14 05:00:00,1,1,2,3,4,5,6,4,0,0,3,2,3,0,4,2,0,0,4,9,3,0,8,7,5,0,4,1,0,2,1,1,2,0,0,3,4,0,0,6,0,4,0,0,3,0,0,0,1,0,0,0,0,0
2022-04-14 06:00:00,0,2,8,11,13,13,16,18,9,18,15,2,1,2,6,7,0,7,7,11,7,11,10,7,3,4,3,1,0,2,0,1,3,4,7,10,14,15,14,5,0,6,8,7,0,6,2,5,1,0,0,0,0,0
2022-04-14 07:00:00,1,10,17,26,34,38,44,47,0,47,34,5,8,8,7,8,3,0,8,16,17,16,14,13,9,0,5,1,2,0,3,6,19,20,22,23,28,26,23,26,27,32,44,43,40,39,30,29,22,21,7,0,0,0
2022-04-14 08:00:00,1,9,11,22,27,27,32,35,17,40,35,7,9,7,10,10,10,5,10,12,15,15,10,12,8,9,8,7,6,9,8,0,14,15,18,18,20,13,6,7,8,12,18,10,17,18,17,21,14,12,5,4,3,0
2022-04-14 09:00:00,1,4,3,4,8,9,12,10,0,20,17,3,5,7,8,10,0,0,9,10,12,11,8,7,2,1,0,2,1,6,0,7,10,11,12,13,7,5,0,4,4,6,11,10,9,9,7,7,6,7,5,4,0,0
2022-04-14 10:00:00,1,3,4,8,9,7,12,0,0,7,10,5,4,6,5,8,0,7,2,6,0,4,2,1,0,0,3,3,4,0,0,0,8,0,7,8,10,6,5,2,6,8,10,8,7,0,0,6,5,3,1,1,0,0
2022-04-14 11:00:00,2,4,5,6,8,11,14,14,6,13,12,10,6,7,0,8,3,4,10,11,11,2,8,0,5,3,2,4,2,3,0,4,6,4,8,7,5,4,5,0,3,6,9,10,8,11,10,9,8,6,3,0,0,0
2022-04-14 12:00:00,0,5,9,11,12,12,13,14,0,12,10,4,2,3,3,0,0,5,4,6,7,5,4,6,5,1,4,4,0,5,4,5,7,8,12,8,10,9,0,10,4,12,13,0,14,15,0,14,5,5,3,2,1,0
2022-04-14 13:00:00,1,4,6,7,20,20,12,21,14,12,11,5,5,6,8,7,8,7,7,6,7,6,6,7,3,4,2,5,6,8,0,0,6,6,8,7,7,5,4,3,3,5,13,15,12,10,0,9,5,7,5,2,0,0
2022-04-14 14:00:00,2,6,2,10,12,11,16,17,12,0,12,6,8,1,0,7,0,6,7,5,8,5,1,4,3,0,0,7,0,8,0,6,8,7,5,5,5,4,0,0,0,6,13,15,15,14,11,11,5,4,2,0,0,0
2022-04-14 15:00:00,0,2,3,5,3,6,8,9,22,6,4,3,5,4,3,0,11,14,14,14,15,13,7,0,6,5,5,8,1,10,2,12,13,13,14,13,11,6,8,10,7,12,16,16,17,18,17,12,10,8,5,4,0,0
2022-04-14 16:00:00,1,3,8,14,22,23,27,24,32,26,29,26,25,17,24,19,25,24,18,14,8,3,3,2,5,5,3,8,10,11,10,0,13,11,6,8,10,16,26,27,25,24,38,21,39,40,34,33,13,12,4,2,0,0
2022-04-14 17:00:00,1,5,3,7,12,16,23,23,24,13,3,5,6,5,0,0,3,7,4,5,9,6,3,4,4,0,3,5,5,7,6,7,12,15,16,15,15,10,15,15,16,19,38,37,37,38,36,28,26,7,3,2,1,0
2022-04-14 18:00:00,1,3,7,8,8,13,18,17,0,17,25,17,19,18,16,0,0,18,16,17,18,16,9,8,8,7,6,15,16,19,0,21,19,18,15,8,6,7,8,9,10,16,44,40,40,41,39,33,21,17,8,7,0,0
2022-04-14 19:00:00,1,2,3,5,6,8,12,16,0,15,14,8,2,7,1,0,8,9,8,5,5,3,3,0,0,1,6,10,0,11,0,15,16,16,18,13,18,0,17,12,12,18,47,38,43,43,42,33,26,23,13,10,7,0
2022-04-14 20:00:00,1,1,0,3,4,11,13,14,12,13,11,6,5,0,5,6,0,5,7,6,6,5,3,4,4,3,4,11,3,0,0,12,16,15,12,9,6,6,0,0,5,4,23,19,22,0,21,15,13,13,8,6,0,0
2022-04-14 21:00:00,0,0,0,1,4,7,17,19,11,10,10,8,6,0,0,5,0,5,4,6,5,0,3,0,1,0,0,6,4,4,5,6,10,10,10,11,13,12,0,5,3,6,21,17,18,11,17,11,13,12,3,2,0,0
2022-04-14 22:00:00,0,1,0,3,6,15,33,34,18,32,30,14,15,7,7,0,15,7,11,9,11,10,7,8,5,7,6,7,8,11,0,6,9,10,11,7,6,4,0,4,0,13,25,0,27,26,17,19,15,13,8,0,1,0
2022-04-14 23:00:00,0,1,0,1,3,5,7,8,0,7,5,1,2,0,0,0,0,1,3,0,6,5,0,0,3,0,2,6,2,7,0,9,10,9,8,6,12,0,9,8,0,8,24,25,23,21,13,16,10,9,4,2,0,0
2022-04-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-15 05:00:00,1,2,3,5,6,6,6,4,0,3,5,3,0,0,0,1,0,2,4,7,2,0,6,4,1,0,0,0,0,1,0,0,2,3,1,3,4,5,6,0,7,5,0,0,0,0,4,3,2,0,1,0,0,0
2022-04-15 06:00:00,0,2,4,9,11,11,13,14,14,16,12,2,4,0,5,6,0,3,5,9,12,7,3,13,4,0,1,2,2,0,1,2,7,9,11,0,3,0,1,2,0,5,13,0,3,0,2,0,2,0,0,0,0,0
2022-04-15 07:00:00,2,11,18,24,31,35,33,36,25,39,32,4,6,0,6,7,6,5,6,9,14,14,12,12,8,9,8,2,3,4,5,5,10,15,21,26,35,37,35,37,39,42,49,47,45,43,30,27,23,22,13,1,0,0
2022-04-15 08:00:00,1,8,14,22,27,29,38,40,40,37,34,3,5,7,10,9,8,9,2,14,18,13,15,16,12,13,12,2,4,1,3,2,6,4,6,6,7,6,4,5,6,11,19,20,19,20,0,17,15,12,2,0,1,0
2022-04-15 09:00:00,1,2,5,8,11,8,13,14,0,16,15,2,3,3,2,4,6,8,12,12,13,14,7,6,5,0,1,1,3,5,0,2,3,5,5,6,8,6,5,6,5,5,8,0,7,8,0,7,3,3,1,0,0,0
2022-04-15 10:00:00,1,3,4,8,10,12,9,13,0,12,11,3,3,1,2,0,0,3,4,6,5,0,4,4,3,0,2,2,1,3,3,4,5,0,4,0,3,2,4,0,0,3,7,7,0,8,6,7,5,6,0,3,0,0
2022-04-15 11:00:00,1,2,4,5,8,8,10,10,0,9,9,3,5,0,0,3,4,4,6,5,7,6,2,3,4,0,3,3,0,7,3,8,9,8,8,5,8,4,0,2,0,5,8,7,5,5,0,7,5,3,4,2,1,0
2022-04-15 12:00:00,1,3,4,5,6,7,9,10,8,0,11,3,3,3,4,5,0,4,3,3,5,6,5,4,4,3,2,3,2,4,5,6,7,5,6,3,7,5,13,9,8,10,19,10,9,20,17,15,6,7,3,0,0,0
2022-04-15 13:00:00,0,3,5,6,9,3,11,12,11,9,10,4,6,1,7,0,4,5,2,7,8,5,0,7,5,0,4,5,7,8,0,2,9,6,8,7,4,3,2,5,0,6,17,0,16,15,9,10,9,9,7,5,1,0
2022-04-15 14:00:00,0,7,7,9,10,9,14,15,14,0,14,5,6,7,0,0,9,10,9,9,9,10,8,7,7,6,3,4,6,4,0,5,9,8,7,7,7,8,10,10,11,16,21,21,22,23,22,16,10,11,7,4,0,0
2022-04-15 15:00:00,2,3,4,5,0,6,10,11,13,0,19,18,17,14,12,13,18,15,18,17,17,15,6,6,5,2,6,4,4,5,2,6,8,9,10,8,14,21,34,0,34,28,42,41,34,42,35,28,20,15,6,1,3,0
2022-04-15 16:00:00,0,4,10,26,41,43,46,47,46,48,34,22,19,22,0,23,26,25,24,19,14,10,9,9,9,8,7,9,10,12,0,13,13,14,11,13,12,13,15,14,15,16,32,30,31,31,28,23,11,10,5,2,0,0
2022-04-15 17:00:00,1,4,7,9,11,12,16,16,13,20,22,7,5,9,2,3,0,9,16,12,11,9,7,8,6,0,4,7,6,9,0,10,19,19,17,13,15,16,0,17,18,20,33,33,34,32,31,21,11,9,3,2,0,0
2022-04-15 18:00:00,1,8,13,15,19,23,30,22,31,29,26,8,9,8,8,4,9,12,13,12,12,14,13,10,7,4,8,13,16,17,16,20,25,21,16,12,10,11,0,11,13,18,53,32,51,46,32,25,13,12,4,3,0,0
2022-04-15 19:00:00,0,1,3,2,4,6,10,17,16,13,12,5,5,0,0,0,0,4,5,3,6,2,0,3,7,6,3,8,6,10,5,11,14,9,12,8,8,10,0,9,0,15,42,0,40,39,43,36,27,24,15,7,0,0
2022-04-15 20:00:00,1,0,0,1,0,2,6,5,0,5,5,4,5,4,0,0,0,2,0,3,4,3,2,3,3,2,0,7,0,8,2,10,9,10,8,6,5,5,0,5,0,6,20,21,19,18,18,11,15,14,8,3,0,0
2022-04-15 21:00:00,0,1,0,0,1,3,19,12,6,11,10,7,7,0,3,0,0,0,5,5,6,5,3,0,6,0,3,5,7,9,0,9,9,7,8,7,5,5,7,3,6,7,21,11,12,12,18,13,12,9,4,3,0,0
2022-04-15 22:00:00,0,1,1,5,9,19,29,32,7,18,24,10,8,4,5,7,6,4,4,2,5,3,0,6,0,1,5,7,7,8,0,9,5,0,7,5,7,8,0,8,5,7,18,0,19,17,15,12,7,11,3,1,0,0
2022-04-15 23:00:00,0,3,4,0,5,6,7,3,0,0,2,4,4,0,3,0,2,0,0,2,2,3,0,0,0,0,1,10,2,12,0,10,12,11,11,8,5,4,0,5,4,4,16,17,8,16,13,12,6,5,2,0,1,0
2022-04-16 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-16 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
