Unnamed: 0,1_남한산성입구(가상),2_비호아파트,3_마천역.송파파크센트럴,4_마천1동주민센터,5_마천2동주민센터,6_마천2동윤진빌딩.신동아아파트,7_거여초등학교,8_오금동사거리,9_송파도서관,10_송파중학교,11_가락동쌍용아파트앞,12_가락동미륭아파트,13_문정1동주민센터.로데오거리,14_문정로데오거리입구,15_가락시장.가락시장역,16_송파역,17_석촌역,18_석촌호수.한솔병원,19_잠실역.롯데월드,20_잠실리센츠아파트앞,21_잠실트리지움아파트앞,22_잠실역.롯데월드,23_석촌호수.한솔병원,24_석촌역,25_송파역,26_가락시장.가락시장역,27_문정1동주민센터.로데오거리,28_문정현대아파트,29_가락동쌍용아파트,30_가락동극동아파트,31_우창아파트,32_오금동사거리,33_거여초등학교,34_마천2동윤진빌딩.신동아아파트,35_마천2동주민센터,36_마천1동주민센터,37_마천역.송파파크센트럴,38_종점,39_비호아파트,40_남한산성입구
2022-03-05 04:00:00,3,2,5,5,7,9,11,0,12,9,11,8,9,7,5,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-05 05:00:00,1,0,3,1,2,6,7,6,4,5,4,5,3,2,1,0,0,1,0,0,1,2,3,5,5,7,6,6,3,2,4,0,7,5,3,2,0,1,0,0
2022-03-05 06:00:00,1,0,2,0,3,4,7,9,7,8,7,9,9,6,4,2,1,3,0,0,1,2,3,6,5,6,5,5,6,6,6,4,5,4,5,1,6,5,4,0
2022-03-05 07:00:00,3,2,2,2,3,6,8,10,10,9,10,10,9,9,7,8,6,3,0,0,1,1,1,4,7,9,8,1,9,7,5,4,6,6,4,3,0,3,2,0
2022-03-05 08:00:00,3,2,4,6,9,10,10,13,14,11,15,14,13,12,9,7,5,5,1,1,1,3,4,5,7,17,17,16,14,13,12,9,7,9,8,6,5,3,1,0
2022-03-05 09:00:00,5,2,3,6,7,10,13,15,17,14,12,13,14,13,11,10,7,4,1,0,0,2,6,7,9,13,14,11,14,12,10,7,10,11,8,8,5,8,1,0
2022-03-05 10:00:00,4,5,5,7,9,13,14,20,25,25,31,27,29,28,21,19,14,13,2,0,1,2,4,4,8,12,9,10,13,12,10,9,8,9,7,5,6,3,2,0
2022-03-05 11:00:00,4,5,6,6,9,13,15,15,15,13,13,13,17,17,15,15,11,10,1,1,1,6,5,7,9,14,18,16,16,15,14,13,12,14,6,8,1,1,1,0
2022-03-05 12:00:00,12,0,3,11,9,13,12,14,16,18,19,20,24,25,22,20,13,12,1,1,1,6,7,11,12,16,17,17,16,18,13,10,13,13,11,7,6,4,4,0
2022-03-05 13:00:00,12,13,13,15,11,14,15,18,19,20,10,17,16,14,12,11,6,8,1,0,4,10,11,13,13,13,15,14,14,15,14,8,10,8,5,2,4,3,1,0
2022-03-05 14:00:00,6,7,9,10,12,14,15,18,15,16,17,18,17,16,18,19,17,14,3,0,2,10,11,6,11,15,13,14,12,10,9,7,6,7,2,4,5,2,0,0
2022-03-05 15:00:00,10,0,11,10,18,18,17,19,19,19,19,20,20,13,10,10,9,3,1,0,1,13,14,13,15,21,19,18,16,16,13,12,11,9,5,4,1,0,2,0
2022-03-05 16:00:00,2,2,3,5,10,15,14,19,21,22,22,22,22,20,17,13,12,9,4,4,4,15,15,17,20,23,28,21,20,18,15,12,13,12,6,3,4,3,2,0
2022-03-05 17:00:00,2,2,0,6,7,9,10,11,15,14,17,14,18,15,12,14,11,10,4,2,3,13,9,14,13,15,14,15,19,17,16,12,13,10,5,3,2,0,2,1
2022-03-05 18:00:00,2,0,3,1,6,7,5,6,12,11,9,7,7,8,7,5,4,6,2,1,2,14,15,14,15,20,16,15,13,11,12,8,8,7,3,0,1,1,0,0
2022-03-05 19:00:00,5,1,1,4,5,6,6,7,8,7,8,7,7,6,3,4,3,2,0,0,1,6,5,6,8,12,12,0,13,12,11,10,8,5,3,1,2,0,1,0
2022-03-05 20:00:00,1,0,1,1,3,4,5,3,5,6,2,4,9,2,7,5,1,3,0,0,2,13,13,11,12,13,13,13,13,14,15,11,8,4,6,1,4,3,1,0
2022-03-05 21:00:00,1,1,1,1,1,1,2,4,5,6,4,3,2,1,2,0,1,2,2,1,2,10,8,11,11,19,20,16,16,15,14,12,10,8,5,3,2,1,0,0
2022-03-05 22:00:00,0,2,1,1,3,2,3,2,4,4,1,3,5,1,3,3,3,2,0,1,1,11,14,15,14,19,15,18,18,14,15,13,11,7,6,4,5,4,2,0
2022-03-05 23:00:00,0,0,0,0,0,1,0,2,3,1,2,2,2,2,3,2,3,1,3,1,1,5,6,8,8,10,11,10,8,8,7,6,4,6,5,3,3,2,1,0
2022-03-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 04:00:00,0,0,1,1,3,3,0,2,4,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-06 05:00:00,2,0,0,2,3,5,4,6,7,5,6,5,4,0,2,2,3,1,1,3,0,1,5,8,7,5,5,2,0,4,2,0,4,1,3,0,0,0,1,0
2022-03-06 06:00:00,1,0,2,3,1,1,2,3,2,2,0,1,1,3,2,2,0,1,1,0,0,1,0,0,2,2,0,3,0,0,2,1,1,2,1,0,0,0,0,0
2022-03-06 07:00:00,2,1,2,1,2,6,5,7,9,7,7,10,8,6,5,2,4,3,0,0,0,2,2,4,5,4,6,0,4,4,2,1,4,3,0,4,3,0,0,0
2022-03-06 08:00:00,3,1,4,6,8,10,13,14,15,13,13,14,15,14,11,10,8,7,1,1,1,3,4,4,3,6,5,7,5,6,5,3,6,5,4,3,2,2,1,0
2022-03-06 09:00:00,2,4,4,5,6,5,9,11,10,11,14,13,17,15,10,9,6,6,1,0,1,5,6,9,9,9,13,12,13,12,11,10,9,9,8,7,6,5,4,0
2022-03-06 10:00:00,4,3,5,6,6,7,12,13,15,14,18,17,15,13,12,11,10,8,1,0,2,3,6,6,6,7,12,12,15,13,11,12,11,13,11,10,9,4,8,0
2022-03-06 11:00:00,3,6,7,5,8,10,11,13,16,12,15,14,15,12,7,13,11,6,0,0,1,3,5,7,6,7,11,13,16,19,18,17,16,18,9,17,16,9,15,0
2022-03-06 12:00:00,11,6,8,12,10,11,14,15,16,15,17,14,15,19,18,11,15,6,1,1,2,10,9,9,9,10,16,17,14,13,12,9,9,8,6,7,8,6,5,0
2022-03-06 13:00:00,10,10,11,13,17,14,15,20,17,17,20,18,21,17,15,14,16,16,2,0,2,6,8,5,11,12,12,13,15,13,12,10,9,7,6,5,6,5,4,0
2022-03-06 14:00:00,10,0,12,8,13,17,19,21,20,21,19,20,22,20,15,13,12,9,3,0,3,14,13,14,16,16,13,11,11,10,12,10,10,10,7,6,5,2,6,0
2022-03-06 15:00:00,8,0,3,9,11,11,13,14,13,13,14,13,12,10,9,10,10,10,2,1,1,8,10,7,10,10,12,11,12,11,4,6,11,4,3,0,3,1,0,0
2022-03-06 16:00:00,4,5,6,9,9,12,11,12,19,20,19,17,17,9,8,9,7,9,3,2,2,12,8,11,9,11,13,14,17,19,16,13,13,8,3,2,2,3,2,0
2022-03-06 17:00:00,5,7,4,5,7,11,12,13,12,11,13,14,14,13,14,13,10,7,2,0,1,13,13,8,15,25,22,20,20,19,17,15,12,7,4,3,2,1,1,0
2022-03-06 18:00:00,0,1,0,1,5,7,6,8,10,13,14,7,12,12,11,8,3,8,3,2,2,10,11,13,11,13,12,9,10,13,11,6,9,8,6,3,2,0,1,0
2022-03-06 19:00:00,2,1,3,3,5,7,8,10,11,10,5,10,12,10,8,6,5,6,0,0,0,15,13,14,12,14,13,11,10,9,8,7,6,3,4,3,2,0,0,0
2022-03-06 20:00:00,5,0,4,1,3,3,3,4,5,6,7,3,9,7,6,5,2,1,1,0,1,11,6,14,10,16,12,11,13,9,16,15,13,8,3,6,2,4,3,0
2022-03-06 21:00:00,1,2,2,0,2,3,4,5,7,8,4,0,5,4,3,3,1,1,1,0,1,6,7,10,11,12,19,18,16,14,13,12,10,7,4,3,3,2,0,0
2022-03-06 22:00:00,1,0,1,2,2,4,5,6,5,5,9,4,7,8,7,5,3,2,1,0,1,10,11,9,8,14,15,13,12,10,8,5,5,4,2,0,1,0,0,0
2022-03-06 23:00:00,1,0,0,1,2,0,4,3,4,1,5,5,5,5,2,1,1,0,0,0,1,9,10,6,12,12,12,10,12,10,8,7,5,4,3,2,2,1,0,0
2022-03-07 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 04:00:00,2,4,8,11,16,21,21,22,23,22,21,19,19,9,5,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-07 05:00:00,3,2,2,4,3,5,7,8,9,8,7,6,8,7,2,1,1,2,1,0,0,3,6,10,3,9,3,7,8,4,9,8,6,5,2,1,1,0,0,0
2022-03-07 06:00:00,2,2,3,3,5,7,8,11,12,13,13,16,13,12,10,7,5,1,0,0,1,1,2,2,2,7,6,0,7,6,4,4,3,3,3,0,2,0,0,0
2022-03-07 07:00:00,8,9,7,8,13,20,27,28,33,31,31,38,38,32,28,19,18,16,3,1,3,7,12,0,3,11,13,13,12,10,8,7,8,8,6,2,1,0,0,0
2022-03-07 08:00:00,3,4,6,12,16,31,36,36,41,37,41,41,38,29,23,22,20,19,1,2,1,4,8,10,11,16,18,16,17,18,16,14,12,13,9,3,6,3,3,0
2022-03-07 09:00:00,3,3,4,6,8,16,20,23,24,27,27,28,26,16,12,14,12,12,2,1,3,6,4,5,7,8,8,8,10,10,8,5,5,8,4,3,2,2,0,0
2022-03-07 10:00:00,2,1,2,4,8,10,12,8,13,13,9,15,14,12,9,8,6,6,1,0,1,3,4,7,7,13,12,11,11,12,10,9,10,8,5,0,3,3,2,0
2022-03-07 11:00:00,2,3,4,4,6,8,12,13,14,12,12,11,12,11,6,6,4,3,1,0,2,4,6,5,6,9,10,9,12,7,11,7,6,5,2,0,1,0,0,0
2022-03-07 12:00:00,3,1,3,4,4,9,10,6,10,12,11,11,10,10,10,8,7,5,2,0,1,6,6,6,7,11,11,14,16,8,14,12,9,8,4,2,3,2,2,0
2022-03-07 13:00:00,4,3,3,4,8,14,14,10,14,12,10,9,14,12,11,7,6,5,1,0,1,5,5,5,7,13,14,10,14,13,11,10,9,6,4,5,1,4,3,0
2022-03-07 14:00:00,3,0,4,5,11,16,17,14,12,12,10,11,10,9,7,7,6,2,1,0,0,6,7,7,9,14,13,10,13,18,14,10,11,8,4,3,3,1,1,0
2022-03-07 15:00:00,3,3,4,5,6,8,9,11,12,9,11,10,15,15,13,7,7,6,1,1,3,11,12,14,11,14,20,19,21,23,24,21,20,15,9,8,5,2,1,0
2022-03-07 16:00:00,5,5,6,5,15,17,20,21,22,19,20,18,18,13,10,10,8,7,2,1,2,11,12,17,31,40,36,34,33,35,29,21,15,13,7,3,4,3,1,0
2022-03-07 17:00:00,1,0,2,4,4,10,10,11,14,17,16,14,16,15,12,11,9,10,6,3,4,21,26,26,30,37,36,24,22,20,17,14,16,13,8,6,6,4,3,0
2022-03-07 18:00:00,2,3,5,6,6,11,13,14,14,15,18,19,18,17,11,8,9,8,4,3,5,29,29,28,33,40,45,39,35,37,30,27,28,20,15,10,7,5,1,0
2022-03-07 19:00:00,1,2,3,3,5,6,9,10,13,12,15,16,15,14,11,10,7,4,2,3,4,17,22,31,31,34,32,27,29,29,23,19,16,11,7,5,7,6,2,0
2022-03-07 20:00:00,2,2,2,1,4,5,4,5,6,7,4,5,6,4,5,4,3,1,0,0,1,13,11,8,14,15,17,16,14,18,17,12,9,8,5,3,5,3,2,0
2022-03-07 21:00:00,1,3,1,4,2,7,4,9,10,8,8,9,10,7,4,3,2,0,1,0,4,14,15,16,10,17,18,17,16,17,15,13,9,7,5,4,3,2,1,0
2022-03-07 22:00:00,1,0,2,1,1,3,2,4,5,6,3,5,6,6,5,3,3,2,0,1,0,8,9,10,9,15,19,20,18,17,15,12,9,6,5,4,5,3,4,0
2022-03-07 23:00:00,0,0,0,1,1,2,5,0,1,3,3,4,4,3,3,2,1,1,1,1,2,7,8,10,11,14,12,13,13,11,9,7,12,13,8,5,4,2,1,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,2,0,6,10,17,26,29,0,30,0,28,25,25,15,8,7,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,2,1,2,3,4,6,8,8,9,6,8,7,7,6,3,0,1,2,0,1,0,3,4,6,5,5,6,4,7,7,8,7,2,6,3,2,0,0,1,0
2022-03-08 06:00:00,1,2,3,4,3,6,10,12,13,14,17,16,15,18,10,9,5,2,1,0,1,1,2,2,4,4,3,1,5,5,4,2,2,1,1,0,0,0,0,0
2022-03-08 07:00:00,6,7,5,8,12,20,26,30,33,32,37,38,40,39,22,17,11,10,2,1,2,2,2,5,7,12,11,10,10,11,6,10,10,8,5,2,3,0,2,0
2022-03-08 08:00:00,5,5,11,13,19,36,40,42,40,36,35,36,31,24,21,18,20,18,2,2,3,8,14,17,21,27,27,24,24,23,21,16,12,10,7,6,5,3,1,0
2022-03-08 09:00:00,5,6,8,9,11,13,18,20,26,25,18,27,23,16,15,15,14,13,3,1,2,4,6,3,8,9,10,10,12,13,11,10,9,7,7,3,6,5,4,0
2022-03-08 10:00:00,3,5,5,4,8,10,14,15,16,16,17,17,18,14,11,10,8,6,1,1,4,6,8,8,11,13,11,10,9,6,9,8,4,5,4,1,5,3,0,0
2022-03-08 11:00:00,2,2,3,7,10,12,14,10,12,13,15,12,9,9,8,6,4,4,1,0,0,3,4,4,5,8,10,9,8,10,8,7,7,8,6,4,4,3,2,0
2022-03-08 12:00:00,3,2,3,5,6,7,12,11,11,11,13,14,13,10,10,9,8,7,1,0,1,4,4,6,9,9,9,8,10,9,8,9,7,6,6,3,2,2,1,0
2022-03-08 13:00:00,3,2,2,3,7,11,12,13,17,13,14,15,15,15,13,11,10,7,1,0,3,7,6,6,8,17,17,17,20,20,18,17,6,14,9,9,8,2,7,0
2022-03-08 14:00:00,3,5,6,7,6,9,8,12,14,19,20,19,15,14,10,9,4,8,3,1,2,7,8,9,10,17,19,16,19,11,17,13,12,13,9,6,5,1,1,0
2022-03-08 15:00:00,6,6,5,8,11,13,13,12,12,15,12,15,14,14,11,8,6,4,1,1,2,13,13,14,13,19,21,20,19,17,16,14,13,10,4,2,1,1,0,0
2022-03-08 16:00:00,2,3,3,6,7,7,8,10,18,17,19,19,20,18,15,11,8,9,2,2,2,11,11,14,24,26,26,24,21,20,21,20,18,13,4,4,2,3,1,0
2022-03-08 17:00:00,3,1,4,3,8,9,11,13,16,14,16,18,17,18,14,15,11,11,2,1,4,22,25,27,30,39,45,42,36,33,31,28,19,14,7,5,5,2,2,0
2022-03-08 18:00:00,3,1,4,6,10,16,21,20,24,23,25,24,22,21,18,14,12,10,5,6,7,33,31,32,34,39,46,49,45,43,42,40,33,21,8,6,8,7,6,0
2022-03-08 19:00:00,1,0,3,4,6,8,7,7,9,9,11,10,13,10,8,6,5,7,2,1,3,24,28,32,31,32,29,29,26,22,21,18,14,11,12,7,9,6,2,0
2022-03-08 20:00:00,2,0,1,4,5,6,6,7,8,9,9,10,13,10,8,7,4,3,2,0,3,14,9,14,19,22,21,20,18,16,15,11,9,9,6,4,5,5,3,0
2022-03-08 21:00:00,2,1,2,4,7,6,8,8,9,9,8,7,6,5,4,3,8,6,1,2,3,11,12,11,13,17,16,17,15,18,17,15,11,8,4,2,2,0,1,0
2022-03-08 22:00:00,2,2,3,4,3,5,6,5,7,9,8,6,8,5,4,4,3,1,0,0,1,7,10,10,11,18,23,22,12,21,17,12,8,6,7,5,5,1,4,0
2022-03-08 23:00:00,0,0,1,2,5,2,4,0,3,4,4,3,5,6,2,2,0,0,2,0,0,6,3,7,4,10,12,6,10,11,8,6,7,4,5,4,3,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,3,2,4,6,8,10,5,0,11,10,8,0,6,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,0,2,3,4,8,3,4,9,0,7,7,6,4,5,3,2,0,2,0,3,2,4,6,5,7,2,6,4,5,4,3,2,2,0,1,0,0,0,0
2022-03-09 06:00:00,1,1,0,0,2,5,5,6,6,5,0,4,8,6,3,0,2,0,1,0,1,3,2,1,4,7,6,0,3,5,6,4,3,4,1,0,1,2,1,0
2022-03-09 07:00:00,3,0,3,4,3,7,11,6,10,5,11,10,10,7,6,4,3,3,0,0,0,0,1,2,6,14,8,4,9,7,5,6,5,4,2,1,0,0,2,1
2022-03-09 08:00:00,3,1,4,6,7,11,12,12,11,10,11,11,11,9,8,7,4,3,1,0,1,2,3,4,3,6,14,12,13,7,12,11,10,9,6,1,5,3,1,0
2022-03-09 09:00:00,2,3,3,4,7,9,14,16,17,15,15,16,16,14,13,10,9,8,2,0,3,4,7,8,8,8,10,11,10,11,10,9,12,9,8,7,6,4,1,0
2022-03-09 10:00:00,3,5,2,4,6,8,11,11,13,17,16,16,18,15,11,11,10,11,2,3,3,3,5,3,9,15,13,14,13,10,11,10,11,14,12,9,9,5,8,0
2022-03-09 11:00:00,5,6,7,8,13,12,15,18,16,16,16,12,15,13,12,13,15,7,1,0,0,4,3,5,6,10,11,12,13,5,11,5,9,8,6,5,5,4,2,0
2022-03-09 12:00:00,3,4,6,7,8,11,16,20,20,18,21,23,22,19,19,17,16,11,1,2,2,10,8,8,13,17,15,13,14,13,14,13,14,9,6,4,7,8,3,1
2022-03-09 13:00:00,5,7,6,7,7,11,14,14,13,11,16,20,25,24,22,23,22,21,3,1,1,8,7,8,9,14,16,15,14,15,13,11,12,9,8,6,5,4,2,0
2022-03-09 14:00:00,6,0,3,8,10,10,14,14,18,13,16,15,20,18,15,14,9,7,2,0,1,7,9,10,13,13,17,18,17,16,12,10,8,7,4,3,2,0,3,0
2022-03-09 15:00:00,8,6,7,7,9,11,12,16,18,18,12,15,14,13,10,11,10,8,3,1,3,12,11,12,13,21,27,27,24,21,19,17,14,12,7,6,5,3,2,0
2022-03-09 16:00:00,8,3,9,8,15,16,18,20,20,20,21,15,16,17,17,15,14,14,3,2,2,8,9,11,14,20,23,24,22,24,22,16,10,8,7,4,2,3,1,0
2022-03-09 17:00:00,5,1,4,6,9,10,14,17,19,17,17,18,15,12,14,10,6,5,1,0,5,15,15,15,17,21,25,27,16,15,12,10,8,7,6,5,3,2,0,0
2022-03-09 18:00:00,4,6,3,7,9,12,11,7,12,12,14,15,14,6,13,11,10,6,1,1,7,16,21,24,25,28,24,25,19,18,14,10,12,11,6,5,4,4,2,0
2022-03-09 19:00:00,3,4,2,3,5,8,11,10,10,8,7,8,8,7,9,10,6,4,1,1,4,9,11,10,11,21,20,18,15,14,13,12,11,7,6,2,3,5,3,0
2022-03-09 20:00:00,5,7,6,1,2,4,4,6,5,5,6,4,6,5,6,4,3,1,1,1,2,7,8,9,11,14,17,10,17,9,12,10,6,6,5,3,3,2,1,0
2022-03-09 21:00:00,0,1,3,2,0,5,4,6,6,6,5,6,8,6,4,2,3,3,0,0,3,12,12,11,12,13,16,15,15,18,14,11,10,10,8,6,1,1,0,0
2022-03-09 22:00:00,1,2,1,2,3,3,4,5,1,5,4,4,5,4,5,2,2,1,1,0,1,9,13,16,18,19,19,20,21,20,19,18,9,6,4,5,3,1,1,0
2022-03-09 23:00:00,0,0,1,1,2,1,3,0,4,2,2,5,4,5,2,4,0,3,1,0,1,7,8,5,7,8,15,13,12,11,10,9,6,4,2,3,0,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,2,3,7,10,17,23,26,28,29,28,25,22,24,17,8,6,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,0,2,3,4,4,8,9,10,8,6,7,5,6,2,1,2,1,2,0,1,3,5,6,5,8,7,6,4,5,6,5,3,5,2,1,0,0,0,0
2022-03-10 06:00:00,2,2,1,4,8,15,19,12,21,19,12,17,12,11,8,5,4,1,0,1,1,2,2,3,3,4,3,4,5,4,4,3,2,3,0,1,1,1,0,0
2022-03-10 07:00:00,7,6,6,8,13,23,37,39,41,40,41,38,33,34,28,14,12,11,2,0,1,5,3,3,6,12,13,7,6,11,10,7,5,6,4,3,1,0,1,0
2022-03-10 08:00:00,3,8,13,15,20,31,39,41,42,37,41,39,31,24,20,16,14,15,10,0,0,10,12,12,18,23,22,20,19,20,19,16,13,11,7,4,4,2,1,0
2022-03-10 09:00:00,6,7,6,7,9,16,19,23,25,23,25,27,25,22,11,21,19,16,1,2,2,3,4,2,5,8,7,0,7,6,6,5,6,4,3,2,3,4,0,0
2022-03-10 10:00:00,2,1,2,4,6,8,9,12,13,10,13,12,9,8,11,9,4,7,0,0,0,1,3,4,8,9,7,8,9,7,9,5,6,5,4,3,3,0,0,0
2022-03-10 11:00:00,2,2,4,4,7,8,10,14,15,14,13,13,9,8,6,7,5,2,1,0,1,3,4,2,5,5,6,7,10,12,8,6,10,5,4,2,0,3,0,0
2022-03-10 12:00:00,3,1,5,3,8,9,10,10,12,11,12,8,15,14,13,7,5,5,1,0,1,4,4,2,5,8,11,9,7,8,8,6,6,7,4,1,1,0,0,0
2022-03-10 13:00:00,4,3,7,5,6,7,10,11,11,11,10,14,10,11,7,10,6,5,0,3,1,7,8,3,6,11,12,11,11,12,11,8,8,7,5,1,3,0,0,0
2022-03-10 14:00:00,3,2,4,6,8,13,15,17,18,17,19,18,17,12,9,8,6,4,1,0,2,9,11,12,9,18,19,18,18,15,16,12,12,10,6,3,0,3,1,0
2022-03-10 15:00:00,4,4,4,7,11,13,14,13,14,14,13,12,10,8,6,7,5,5,1,1,1,10,13,14,11,16,19,19,18,23,24,20,15,14,9,7,7,3,0,0
2022-03-10 16:00:00,3,0,5,7,8,9,11,17,18,14,16,16,17,17,13,11,8,8,1,0,4,10,9,12,32,32,29,28,22,20,19,15,14,10,6,3,5,4,1,0
2022-03-10 17:00:00,2,3,5,10,14,16,13,14,15,13,16,16,16,16,12,10,7,5,1,2,3,18,17,18,13,27,27,25,24,20,19,16,14,13,9,6,7,5,5,0
2022-03-10 18:00:00,1,1,2,2,6,14,18,20,19,18,15,17,16,15,15,12,11,10,2,2,5,28,28,29,30,35,37,33,32,30,28,24,19,11,8,5,6,1,5,3
2022-03-10 19:00:00,0,1,2,4,6,8,10,13,11,12,10,11,10,9,7,8,6,5,2,1,3,24,21,28,26,30,36,34,32,30,28,23,16,15,11,8,6,3,0,0
2022-03-10 20:00:00,2,0,2,2,5,6,8,5,7,7,8,9,9,9,6,4,3,4,2,1,1,14,15,17,20,26,25,20,19,13,17,13,11,7,5,3,4,2,2,0
2022-03-10 21:00:00,2,3,4,2,4,7,10,8,9,8,5,7,10,8,4,4,3,2,1,1,2,8,8,14,17,20,18,15,12,11,11,9,7,5,4,3,3,0,2,0
2022-03-10 22:00:00,1,1,2,1,0,2,3,4,7,6,6,6,7,6,3,3,2,3,2,1,2,6,11,9,12,14,19,17,18,19,16,14,9,5,3,0,1,0,2,0
2022-03-10 23:00:00,0,0,1,1,3,2,4,0,2,5,1,6,3,7,3,4,0,3,1,0,1,8,9,9,10,11,11,10,9,7,5,5,5,6,5,4,5,4,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,4,0,5,8,17,24,28,28,29,28,25,20,11,9,7,6,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
