Unnamed: 0,1_한남운수대학동차고지,2_서울산업정보학교.삼성교,3_관악산입구.관악아트홀.중앙도서관,4_서울대학교,5_서울대학교치과병원.동물병원,6_서울여상.서울문영여중고앞,7_관악구청,8_봉천사거리.봉천중앙시장,9_봉원중학교.행운동우성아파트,10_관악푸르지오아파트,11_봉천고개.관악현대아파트,12_숭실대입구역,13_상도동중앙하이츠빌.상도전통시장,14_상도시장,15_상도터널상도동,16_상도터널노량진동,17_노들섬,18_한강대교북단.LG유플러스,19_신용산역,20_KT용산지사,21_삼각지역,22_숙대입구역,23_갈월동,24_서울역버스환승센터.강우규의거터,25_시청앞,26_서울신문사,27_종로1가,28_종로2가,29_종로2가.삼일교,30_을지로2가.기업은행본점.서울노동청,31_롯데백화점,32_북창동.남대문시장,33_숭례문(가상),34_숭례문,35_서울역버스환승센터,36_갈월동,37_숙대입구역,38_삼각지역,39_KT용산지사,40_신용산역,41_한강대교북단.LG유플러스,42_노들섬,43_상도터널노량진동,44_상도터널상도동,45_상도시장,46_상도동중앙하이츠빌.상도전통시장,47_숭실대입구역,48_봉현초등학교,49_성현동동아아파트,50_봉원중학교.행운동우성아파트,51_봉천사거리.위버폴리스,52_관악구청,53_관악경찰서.관악소방서,54_서울여상.서울문영여중고앞,55_서울대학교치과병원.동물병원,56_서울대학교,57_신림중.삼성고.관악아트홀.도서관,58_한남운수대학동차고지
2022-03-26 04:00:00,6,7,6,0,0,2,8,9,11,7,14,15,16,17,16,0,0,16,0,13,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,5,5,6,0,5,5,4,6,7,8,9,7,9,11,13,7,5,6,6,5,3,6,9,9,6,2,2,2,1,2,0,0,0,2,3,2,4,3,0,0,0,0,5,4,4,0,2,6,5,4,5,4,0,0,3,0,2,0
2022-03-26 06:00:00,5,7,7,6,0,6,7,8,2,9,10,11,10,12,13,10,8,11,11,10,8,7,6,4,3,2,1,1,0,0,0,1,0,0,1,1,2,3,0,3,4,0,5,4,3,0,4,1,3,2,1,3,0,0,0,2,1,0
2022-03-26 07:00:00,8,12,4,0,3,11,9,12,16,19,19,17,17,15,18,18,5,16,15,13,10,9,6,5,3,1,1,0,0,2,0,2,0,0,3,1,3,5,3,6,7,0,4,5,1,3,6,5,5,4,4,2,3,2,0,1,1,0
2022-03-26 08:00:00,4,12,6,12,6,11,10,14,17,19,19,18,21,21,25,25,24,20,19,18,16,11,10,6,4,4,2,3,2,3,0,1,0,2,4,4,5,8,9,15,16,5,19,16,17,19,19,18,15,11,10,8,7,7,4,5,6,0
2022-03-26 09:00:00,6,12,14,14,14,12,10,15,19,21,23,24,26,22,24,23,12,22,19,17,15,12,14,12,10,9,7,4,3,1,0,1,0,0,2,2,3,9,7,7,1,5,4,3,13,13,15,15,16,14,7,8,4,7,3,5,4,0
2022-03-26 10:00:00,9,12,13,12,0,13,13,17,23,27,29,26,24,28,32,26,31,26,24,21,20,16,13,11,9,8,7,6,5,5,2,3,0,0,4,5,5,7,8,11,3,2,9,8,6,12,15,13,12,9,6,6,6,5,7,4,3,0
2022-03-26 11:00:00,9,14,16,19,20,21,17,15,17,22,26,22,27,19,29,28,14,25,22,20,18,16,14,13,12,8,7,5,5,4,5,6,5,5,9,0,10,13,6,14,0,5,16,15,5,4,8,7,10,9,8,9,6,0,7,4,5,0
2022-03-26 12:00:00,16,19,23,22,16,21,20,32,30,39,41,38,47,48,48,48,47,45,40,39,32,16,16,17,18,17,11,10,9,8,12,10,0,11,17,16,8,11,3,14,15,11,15,17,18,15,20,23,20,14,13,17,15,12,9,8,7,0
2022-03-26 13:00:00,8,15,18,22,23,20,19,25,37,37,41,44,47,47,50,51,49,48,39,40,32,31,29,24,20,16,14,7,7,8,8,8,0,7,8,7,17,20,17,22,21,12,23,22,24,25,25,22,24,25,15,16,9,0,9,15,12,0
2022-03-26 14:00:00,8,16,18,16,7,9,16,19,21,26,27,24,29,31,36,38,33,27,27,21,22,23,22,26,22,17,22,16,13,12,11,13,0,8,16,17,19,19,18,20,24,25,21,20,24,18,21,19,18,19,14,14,13,7,12,11,10,0
2022-03-26 15:00:00,7,13,17,14,18,19,18,24,28,30,29,29,33,36,39,42,41,39,27,20,23,19,18,16,11,10,8,8,9,11,15,24,0,25,24,23,25,28,21,26,24,26,25,22,22,17,25,21,20,15,13,17,8,5,13,11,11,10
2022-03-26 16:00:00,7,10,17,20,10,17,14,21,23,23,20,21,23,25,34,33,32,30,24,20,19,17,14,14,17,19,12,11,16,17,18,26,0,28,31,31,31,38,25,36,27,26,30,24,22,20,28,28,27,19,15,14,13,12,14,14,13,0
2022-03-26 17:00:00,8,11,13,20,23,19,22,26,30,32,35,29,29,29,32,33,34,32,26,27,22,15,13,16,14,18,14,15,16,18,19,21,13,23,27,25,27,26,21,33,37,38,36,35,36,33,28,27,25,21,17,21,20,9,0,18,15,1
2022-03-26 18:00:00,8,13,14,19,12,15,16,25,27,23,26,26,26,25,26,29,11,26,20,19,11,14,12,10,8,8,12,13,14,13,18,19,0,22,25,27,24,28,29,32,32,31,35,36,36,35,37,37,31,22,17,18,16,0,10,13,15,0
2022-03-26 19:00:00,7,10,12,9,0,8,12,16,19,21,19,17,19,18,21,24,13,23,16,15,11,6,13,12,8,6,6,8,12,16,22,25,24,25,28,23,25,28,29,30,31,34,33,30,29,23,35,26,22,20,16,17,19,18,7,16,15,0
2022-03-26 20:00:00,5,7,8,7,7,9,10,11,14,13,11,16,17,17,15,9,13,14,11,12,9,6,4,3,4,6,7,9,7,8,16,16,0,11,20,24,26,31,30,34,27,35,33,31,28,26,25,21,18,14,15,23,22,0,0,21,16,0
2022-03-26 21:00:00,4,7,2,8,11,0,11,14,12,13,11,11,12,10,14,9,19,9,8,7,5,4,3,1,3,4,4,7,7,8,11,12,0,8,16,17,19,22,20,31,29,30,28,27,26,25,28,26,25,22,21,27,26,13,0,21,20,0
2022-03-26 22:00:00,9,8,7,11,12,0,12,16,17,5,8,10,11,13,14,18,9,16,13,12,9,7,3,4,3,2,4,9,10,9,9,11,11,12,22,23,24,33,34,37,36,38,34,27,25,22,22,18,22,15,19,26,16,0,0,14,17,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,7,4,3,8,6,0,0,12,0,14,22,24,32,28,31,28,27,25,24,24,22,20,18,16,19,16,0,0,18,17,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,4,5,0,0,4,0,6,2,3,5,4,0,6,0,6,0,0,4,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,4,5,0,6,0,4,6,6,5,7,6,3,4,6,7,5,4,3,5,4,3,4,0,4,2,1,0,1,0,0,1,0,0,0,1,2,3,2,0,3,0,2,0,2,0,3,4,2,0,1,0,1,0,0,0,0,0,0
2022-03-27 06:00:00,4,5,0,6,0,0,1,5,5,5,8,5,5,6,7,3,3,6,5,2,4,3,4,3,1,2,2,0,0,1,1,0,0,1,1,1,2,2,0,2,4,0,0,3,1,4,2,0,5,1,2,2,0,0,1,0,0,0
2022-03-27 07:00:00,3,7,8,6,5,4,3,6,7,6,9,8,9,10,10,10,9,7,6,5,6,5,0,5,3,6,1,3,2,2,1,0,0,1,3,4,2,6,5,4,0,0,2,0,6,0,5,0,3,4,3,6,0,4,2,0,1,0
2022-03-27 08:00:00,7,10,11,0,0,7,9,11,12,14,17,16,14,17,16,17,16,15,14,7,8,11,6,9,8,8,2,6,5,3,2,0,1,2,4,2,5,7,6,8,5,0,7,8,7,6,10,10,9,10,11,9,5,0,8,6,5,0
2022-03-27 09:00:00,6,11,12,8,10,14,19,22,28,29,30,21,21,21,22,21,16,19,17,16,17,15,14,12,8,7,4,3,2,1,0,2,0,2,4,6,7,13,12,13,14,4,10,15,14,15,16,14,14,14,12,12,5,9,8,10,8,0
2022-03-27 10:00:00,9,9,11,14,0,15,14,12,16,15,19,23,23,26,30,26,29,27,25,28,25,23,24,21,16,12,10,4,2,4,5,2,0,0,3,1,4,5,4,6,7,0,9,8,9,13,19,20,16,13,14,16,14,6,13,10,6,0
2022-03-27 11:00:00,12,18,20,23,11,22,18,18,20,21,25,25,30,34,41,42,45,44,31,24,20,16,20,19,13,8,6,4,3,1,2,2,0,3,6,7,9,12,7,15,17,18,18,17,18,21,20,20,13,16,13,11,6,5,10,2,6,0
2022-03-27 12:00:00,12,17,24,21,20,20,26,25,26,28,33,35,40,38,44,43,40,40,30,30,22,17,17,14,12,10,6,5,5,5,9,11,0,13,11,11,13,7,8,15,15,12,16,16,13,14,19,14,21,23,17,12,3,0,3,9,8,0
2022-03-27 13:00:00,14,20,18,29,20,28,20,30,33,39,43,46,44,45,55,53,48,45,32,28,27,24,23,23,15,13,14,9,9,10,12,16,0,2,18,18,18,22,23,26,27,23,23,24,25,25,28,26,24,21,17,16,14,12,11,9,7,0
2022-03-27 14:00:00,10,15,21,25,23,26,27,27,28,30,29,27,31,44,52,49,41,37,30,28,29,24,24,22,17,14,10,12,13,12,13,15,0,16,18,20,19,19,18,25,27,25,29,30,27,25,25,19,16,15,11,12,7,6,11,4,10,0
2022-03-27 15:00:00,8,16,27,36,28,6,21,33,37,42,48,47,49,48,59,56,55,51,44,37,25,18,15,14,11,8,10,9,12,13,14,15,0,16,18,16,20,26,28,36,39,38,36,35,35,36,42,35,26,22,16,16,13,0,11,12,10,0
2022-03-27 16:00:00,16,28,42,46,23,45,31,34,37,35,34,31,34,35,39,36,32,25,24,16,14,8,12,9,8,5,10,9,12,13,15,15,10,14,19,20,23,28,29,47,52,56,55,50,51,46,45,36,33,25,18,15,0,0,16,13,12,0
2022-03-27 17:00:00,9,18,32,29,31,28,23,29,31,31,31,32,33,35,40,38,33,28,20,21,19,16,15,8,10,8,8,7,10,13,24,24,0,19,26,24,25,29,33,49,53,53,56,49,49,30,30,28,27,24,20,25,12,6,16,24,23,0
2022-03-27 18:00:00,6,9,7,12,11,9,9,16,17,20,20,20,23,23,26,20,25,27,20,18,14,12,11,8,5,7,10,15,19,12,23,25,0,13,24,25,23,25,30,24,28,34,36,29,46,42,41,31,30,25,20,25,18,10,0,22,20,0
2022-03-27 19:00:00,7,8,8,9,8,7,8,14,19,16,11,12,11,16,15,14,13,14,13,8,11,11,12,10,5,5,6,6,11,7,15,8,8,16,22,18,26,33,32,37,38,41,40,32,28,24,28,26,26,23,18,19,18,0,14,17,15,0
2022-03-27 20:00:00,2,11,3,6,12,3,10,16,17,17,18,17,18,20,24,21,22,18,15,18,13,12,10,8,8,7,8,11,12,13,16,16,3,10,16,16,18,22,24,36,32,33,35,33,31,30,29,27,26,24,23,28,23,0,0,27,26,0
2022-03-27 21:00:00,4,5,0,5,6,6,8,13,15,15,12,15,14,9,12,6,8,6,8,7,7,6,0,3,1,5,6,8,9,11,14,15,4,16,26,28,32,41,20,51,44,29,47,43,42,40,35,28,24,21,20,19,19,0,0,19,14,5
2022-03-27 22:00:00,6,7,8,15,0,0,8,13,14,13,11,8,7,8,12,14,11,10,9,8,7,3,0,0,2,1,4,13,5,17,15,16,7,17,23,9,24,29,30,39,37,41,40,36,33,29,28,26,25,20,18,22,22,18,0,16,19,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,5,0,9,9,6,0,0,13,12,15,21,22,32,33,33,28,17,23,19,14,13,11,8,12,11,10,0,0,0,11,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,13,17,19,18,0,12,15,16,18,21,24,28,30,31,33,33,32,32,31,29,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,7,9,10,6,0,7,8,12,13,14,17,15,18,19,16,16,7,25,24,24,21,22,19,17,9,6,2,1,0,2,0,1,0,0,3,1,1,2,0,4,0,0,3,5,4,0,3,4,4,3,0,4,3,0,0,0,0,0
2022-03-28 06:00:00,16,23,24,9,8,7,11,10,15,17,20,24,25,26,26,23,21,19,18,15,16,16,14,12,8,6,2,2,1,3,0,0,0,1,2,2,3,3,3,3,3,0,4,4,6,7,7,3,8,6,4,4,0,3,2,2,1,0
2022-03-28 07:00:00,29,40,50,49,47,42,30,33,35,38,40,35,38,40,39,37,36,35,33,32,33,28,27,24,17,12,5,4,5,3,2,1,0,3,5,7,6,12,4,13,9,3,13,17,17,25,26,25,25,23,24,28,24,12,10,7,2,0
2022-03-28 08:00:00,24,38,42,37,32,34,29,31,38,45,49,41,47,50,50,53,51,47,41,42,39,39,40,40,26,18,13,8,6,6,9,6,2,4,12,10,13,29,28,34,34,36,28,25,27,32,37,32,33,33,30,41,39,32,13,10,7,0
2022-03-28 09:00:00,14,19,21,20,21,15,17,16,21,31,39,39,36,46,47,48,47,41,34,32,26,27,25,23,15,12,7,6,3,4,4,3,2,2,7,6,9,14,16,13,17,16,16,16,14,16,18,20,20,18,16,13,12,12,10,9,4,3
2022-03-28 10:00:00,7,12,9,10,12,7,13,15,22,22,27,21,21,19,24,25,21,23,22,21,20,16,14,13,13,11,8,6,4,4,4,4,3,5,13,7,10,11,10,16,11,18,16,10,11,11,10,9,7,8,8,9,8,4,8,6,4,0
2022-03-28 11:00:00,7,9,12,14,16,9,16,18,19,20,22,28,27,21,25,25,24,22,18,14,16,13,13,12,12,11,7,5,6,6,7,9,6,8,10,15,16,17,13,21,18,12,20,17,15,15,16,18,14,9,7,8,7,6,5,3,2,0
2022-03-28 12:00:00,6,14,9,15,16,9,14,19,24,27,34,35,36,37,42,43,42,37,27,26,20,15,13,12,7,7,7,5,6,8,10,11,0,11,11,11,15,17,16,20,20,16,16,12,17,15,14,13,14,15,15,15,9,14,13,9,11,0
2022-03-28 13:00:00,7,9,12,15,11,10,15,16,18,19,19,23,23,24,29,30,29,28,25,23,21,20,15,14,11,8,6,5,8,8,7,11,10,11,15,16,20,18,9,21,22,21,22,19,20,18,16,15,13,12,11,13,9,5,12,6,10,0
2022-03-28 14:00:00,12,13,16,19,22,18,16,21,22,24,27,29,21,19,21,19,17,17,16,17,13,15,15,12,10,8,9,9,11,12,17,23,0,24,28,28,26,30,29,29,29,21,26,25,17,15,16,14,13,13,14,14,0,8,13,13,8,0
2022-03-28 15:00:00,6,12,13,13,14,13,14,16,17,19,21,20,30,30,37,32,31,27,24,20,15,16,15,13,11,10,7,6,8,11,12,15,7,14,16,17,15,19,17,21,23,25,24,23,23,21,23,20,15,14,12,14,14,12,8,12,11,0
2022-03-28 16:00:00,8,11,17,20,26,40,39,34,34,34,30,18,19,20,23,21,13,19,15,14,10,11,6,10,9,9,8,11,9,10,13,17,13,15,21,15,34,37,39,40,40,41,38,26,36,35,30,26,23,23,22,18,17,10,16,16,12,1
2022-03-28 17:00:00,9,9,12,25,32,30,25,28,29,32,31,21,23,27,25,21,23,27,21,17,13,12,11,10,9,8,10,10,12,22,23,27,0,30,33,37,39,46,44,49,54,63,62,58,52,49,47,39,33,24,19,21,20,0,0,19,12,0
2022-03-28 18:00:00,7,13,16,45,51,47,37,43,45,49,49,41,39,38,43,42,40,51,40,35,21,14,12,11,9,12,11,15,16,31,39,39,38,32,43,35,45,48,46,51,54,56,56,33,49,41,44,39,38,35,31,33,22,0,24,31,30,0
2022-03-28 19:00:00,9,7,9,25,29,27,18,20,20,23,23,25,24,17,24,24,25,23,17,13,13,10,11,8,7,9,11,14,19,18,23,23,13,24,29,28,27,27,30,51,53,52,43,42,36,34,36,25,24,21,22,32,26,0,14,30,25,8
2022-03-28 20:00:00,3,5,3,6,9,8,10,13,14,14,14,14,14,13,16,13,14,11,12,11,10,9,7,5,4,7,11,12,15,15,15,17,0,15,17,27,25,26,27,33,33,33,35,33,28,27,23,21,20,18,18,30,29,0,28,27,25,0
2022-03-28 21:00:00,6,3,7,12,17,16,15,16,11,10,6,11,11,12,12,10,10,9,8,6,5,6,2,2,4,8,7,8,8,11,16,18,0,16,22,22,24,30,32,39,40,30,38,34,28,25,27,24,19,17,19,24,16,0,15,23,21,0
2022-03-28 22:00:00,4,6,0,9,6,7,14,20,21,16,20,19,19,19,20,5,19,18,14,11,9,7,6,4,3,2,3,4,6,9,11,12,11,12,14,15,17,22,16,32,18,34,36,30,19,29,25,20,17,15,16,19,20,0,14,18,17,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,0,0,1,1,4,7,9,5,10,9,0,0,14,17,17,20,22,28,30,30,29,27,24,23,18,15,12,12,8,10,9,0,10,1,13,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,13,16,13,0,15,13,17,22,24,24,30,31,33,35,36,37,0,35,34,32,29,24,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,8,9,6,4,0,10,8,13,16,22,20,21,22,25,21,20,18,24,22,24,22,20,18,18,13,8,2,3,1,1,1,2,0,1,3,4,5,8,0,4,4,0,2,5,6,5,2,3,5,5,3,3,2,0,0,0,0,0
2022-03-29 06:00:00,12,16,12,13,13,7,13,12,17,20,23,22,25,27,30,30,29,28,16,27,23,19,17,15,13,9,3,2,3,2,1,2,0,1,3,3,3,6,2,5,4,6,6,6,7,7,6,8,7,6,4,5,0,4,2,3,1,0
2022-03-29 07:00:00,26,34,39,26,38,35,24,25,31,51,66,58,64,67,38,38,37,36,34,31,28,26,23,20,16,15,6,6,5,3,1,3,0,4,5,4,6,13,14,23,17,16,19,19,21,23,24,22,23,23,21,22,19,12,10,9,4,0
2022-03-29 08:00:00,22,34,36,35,32,34,22,29,41,48,52,48,55,52,65,62,61,58,53,52,42,41,51,44,24,15,7,6,5,3,2,4,0,6,9,11,17,31,8,39,39,16,38,26,24,26,30,30,34,33,26,24,21,19,11,10,7,0
2022-03-29 09:00:00,13,21,28,27,25,26,20,22,26,33,34,24,34,36,38,40,40,33,30,29,20,18,19,19,12,11,7,4,3,5,6,4,0,4,5,6,9,18,19,18,21,24,21,19,19,19,24,23,22,20,14,15,12,10,12,8,7,0
2022-03-29 10:00:00,8,12,12,9,13,13,11,12,15,20,19,29,33,33,35,40,39,34,28,26,22,16,14,14,10,7,4,5,4,7,6,6,0,5,7,8,6,13,14,15,16,17,17,12,14,14,18,10,16,10,9,11,6,7,5,7,4,0
2022-03-29 11:00:00,9,13,16,17,19,17,15,13,15,17,18,23,21,23,24,24,23,22,21,18,20,19,18,13,10,9,6,4,5,7,6,7,4,8,10,11,13,12,15,22,22,11,22,19,14,16,16,15,13,9,9,10,8,8,6,5,4,0
2022-03-29 12:00:00,6,13,15,14,8,9,14,17,22,26,32,37,39,43,42,39,36,32,29,27,20,21,14,16,10,8,10,8,7,7,9,11,0,0,12,16,18,22,10,25,26,27,14,21,18,11,16,16,15,13,10,9,11,6,7,5,4,0
2022-03-29 13:00:00,7,9,10,12,11,10,14,16,20,25,33,37,38,35,40,39,35,31,27,24,22,20,19,20,17,16,14,15,12,13,17,12,3,10,15,14,17,18,18,20,18,19,23,18,17,18,19,18,17,16,14,13,7,0,11,9,8,1
2022-03-29 14:00:00,6,9,13,13,9,10,14,17,20,13,17,26,29,22,34,34,32,20,14,12,10,10,8,6,5,6,7,12,14,16,14,19,0,21,25,25,30,32,31,32,30,33,34,30,32,29,23,20,18,17,18,15,12,13,11,14,10,0
2022-03-29 15:00:00,9,15,22,26,27,24,17,22,24,23,24,25,23,22,22,23,18,31,29,27,19,18,17,13,11,10,8,10,10,12,16,18,0,14,21,20,22,28,31,39,40,42,42,36,32,24,27,22,18,14,12,12,12,12,11,9,10,0
2022-03-29 16:00:00,5,18,19,30,33,38,37,38,35,33,31,31,34,29,25,25,24,20,22,18,17,17,14,10,8,9,9,12,16,19,19,22,11,13,27,25,27,29,26,37,30,40,29,27,22,21,21,21,19,17,15,20,13,12,5,9,10,0
2022-03-29 17:00:00,5,9,11,43,49,49,27,26,29,26,29,40,22,23,25,28,26,22,20,19,13,12,8,13,10,11,14,19,18,20,22,24,20,29,36,34,33,37,39,44,45,46,47,45,44,39,35,32,26,21,18,22,20,19,17,17,21,8
2022-03-29 18:00:00,8,12,19,32,34,32,38,47,49,46,46,44,44,44,48,44,43,42,33,29,17,14,15,10,11,16,28,27,27,33,40,43,0,43,44,46,47,53,51,50,51,51,49,29,45,39,44,34,28,25,28,38,35,33,0,32,28,0
2022-03-29 19:00:00,6,9,11,15,8,14,9,14,13,25,19,13,12,12,14,14,13,12,8,15,9,6,5,8,10,9,11,13,18,25,26,33,31,33,33,29,40,41,27,41,40,32,42,47,46,43,43,36,34,32,29,39,40,0,17,35,29,0
2022-03-29 20:00:00,1,3,4,12,15,11,15,21,22,21,20,17,16,15,17,17,16,14,13,10,8,6,5,5,6,12,11,15,21,24,26,28,15,29,18,20,28,32,31,42,45,43,40,38,35,32,34,29,21,16,17,22,19,0,20,27,25,0
2022-03-29 21:00:00,4,6,4,16,18,5,12,15,12,10,10,11,12,9,16,9,8,15,10,11,6,5,2,4,2,4,9,19,23,26,33,34,33,24,33,36,42,45,44,49,52,53,53,44,42,40,34,24,23,20,17,21,20,0,0,14,17,8
2022-03-29 22:00:00,6,7,0,11,12,10,12,16,16,17,15,16,15,14,12,10,9,8,7,10,6,4,2,2,2,3,6,8,10,12,15,15,14,17,20,22,27,30,31,33,34,24,32,28,29,26,26,21,20,19,17,21,20,6,12,18,15,0
2022-03-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,4,7,5,8,0,10,11,13,15,17,18,19,22,23,20,21,20,19,17,14,13,8,14,15,7,0,0,13,11,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,14,15,16,15,13,14,14,18,20,21,22,24,25,26,28,27,0,26,24,23,20,19,19,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,8,11,12,11,0,6,7,10,14,17,16,16,20,16,19,18,17,16,15,14,19,15,14,16,11,8,2,2,0,1,0,1,0,0,3,0,4,4,0,3,5,0,7,6,0,5,4,0,7,5,2,2,0,0,0,0,0,0
2022-03-30 06:00:00,9,13,17,9,0,16,9,15,21,25,35,38,21,25,25,26,25,25,20,18,17,17,16,13,10,7,3,1,1,1,2,0,1,2,3,2,0,4,3,5,6,3,5,4,5,2,7,8,7,7,3,3,2,2,2,2,1,0
2022-03-30 07:00:00,31,38,45,23,16,42,29,22,28,36,48,41,47,52,53,53,51,42,33,38,32,31,31,28,23,14,6,5,3,7,6,3,0,0,7,8,6,12,13,15,18,19,22,19,21,19,26,27,28,28,27,24,24,8,11,10,5,1
2022-03-30 08:00:00,28,34,36,33,35,34,28,33,40,50,56,53,61,46,61,60,56,52,46,47,39,35,39,38,27,21,10,8,5,5,6,5,2,3,15,16,18,23,14,29,23,13,28,20,17,21,25,26,30,27,28,25,24,21,15,9,8,0
2022-03-30 09:00:00,12,28,28,26,25,20,19,21,31,41,49,44,50,53,59,58,55,49,46,41,33,27,24,18,12,8,6,4,3,3,1,0,0,2,4,5,7,10,7,11,11,3,20,18,17,15,18,18,15,12,11,10,9,8,6,5,3,0
2022-03-30 10:00:00,6,9,12,14,12,15,17,19,16,18,20,17,20,18,20,19,18,20,16,20,18,18,18,14,14,9,7,7,5,6,6,5,0,7,5,8,12,14,10,13,14,15,17,12,14,16,12,7,14,13,14,12,11,5,8,6,6,0
