Unnamed: 0,1_국립과학수사연구소.고강동종점,2_신안파크아파트후문,3_중부운수앞,4_신월동우성상가,5_신월문화체육센터,6_한빛종합사회복지관,7_강서초등학교,8_신월2동주민센터입구,9_양강중학교,10_신정네거리역,11_경서농협,12_우리은행신정동지점,13_신정1동우체국,14_서울남부지방법원.서울남부지방검찰청,15_서울남부지방법원.서울남부지방검찰청,16_양천구청.양천보건소,17_양천문화회관.양천일자리센터,18_목동10단지상가,19_목동12단지,20_목동12.13단지사잇길,21_양천구청역,22_목동14단지상가,23_목동아파트1434동앞,24_신목초등학교입구,25_신정2동주민센터,26_새마을금고,27_목동대학학원,28_목운초등학교.목운중학교,29_목동운동장남문.아이스링크,30_목동5단지C상가.목동운동장북문,31_파리공원,32_목동5단지B상가.목5동주민센터,33_목동이대병원.목동6단지앞,34_월촌중학교.목동1단지,35_목동1.2단지사잇길,36_용왕산,37_신목중학교,38_목동스카이아파트.목동3단지,39_목동3.4단지사잇길,40_목동4단지상가.목동종합운동장,41_CBS방송국,42_목운초등학교.목운중학교,43_오목교역.청학스포츠타운,44_현대아이파크아파트,45_목동중학교.서울출입국.외국인청,46_신목초등학교입구,47_목동14단지관리사무소앞,48_목동13단지,49_양천구청역,50_목동12.13단지사잇길,51_양천구민체육센터.양천일자리센터,52_양천구청,53_양천공원,54_목동중학교,55_목동8단지.한전,56_목동8단지지하도,57_서울남부지방법원.서울남부지방검찰청,58_신정1동우체국,59_우리은행신정동지점,60_신정4동경서농협,61_신정네거리역,62_양강중학교,63_신월2동주민센터입구.경창전통시장,64_강서초등학교,65_한빛종합사회복지관,66_신월문화체육센터,67_신월동우성상가,68_중부운수앞,69_신안파크아파트후문,70_국립과학수사연구소.고강동종점
2022-03-29 13:00:00,6,8,9,10,8,8,8,11,8,7,5,6,6,6,5,4,4,6,7,9,9,9,11,10,8,11,8,9,7,5,5,4,4,3,4,5,4,7,9,11,11,9,10,6,8,4,5,3,3,2,3,3,0,2,3,4,5,0,5,2,11,9,10,12,14,13,13,12,9,0
2022-03-29 14:00:00,7,9,8,13,10,12,13,14,12,6,5,6,5,5,3,4,3,4,3,4,6,6,8,9,7,13,10,11,8,6,3,4,8,9,8,0,5,8,9,11,10,10,11,12,10,9,4,2,2,4,5,5,0,3,3,0,4,3,4,7,9,9,8,6,6,5,10,6,8,0
2022-03-29 15:00:00,5,5,0,5,6,9,11,12,10,11,9,9,8,7,6,5,4,5,4,5,6,27,37,23,37,37,32,29,22,18,12,9,19,18,6,5,19,28,31,31,31,24,22,16,10,9,13,11,13,10,8,0,9,10,8,0,9,9,11,10,15,17,16,14,13,16,19,17,17,0
2022-03-29 16:00:00,9,10,9,8,7,17,16,12,8,4,5,3,2,2,4,4,6,10,19,22,23,26,29,30,32,35,33,35,29,21,14,10,15,12,11,8,13,12,9,19,24,23,28,25,21,17,15,11,10,9,6,4,4,5,0,4,13,1,13,13,18,17,15,13,11,13,22,20,14,0
2022-03-29 17:00:00,7,7,8,10,9,10,14,18,19,18,15,11,10,9,4,7,5,5,8,11,12,13,18,25,30,29,21,24,24,17,11,9,9,8,9,10,8,11,10,15,15,18,24,19,17,13,11,6,7,6,9,8,7,9,8,5,12,14,15,17,27,21,19,18,16,18,23,22,17,0
2022-03-29 18:00:00,10,15,3,16,17,15,15,16,13,8,7,8,7,7,7,6,4,8,11,12,14,12,13,15,16,15,12,13,13,9,7,4,5,8,10,4,9,10,13,14,16,15,23,22,21,15,12,7,6,4,5,6,7,8,12,10,16,15,17,22,31,34,33,34,35,35,33,32,23,0
2022-03-29 19:00:00,9,3,8,5,5,5,5,6,9,7,7,5,0,3,3,2,2,4,4,6,12,8,7,4,2,15,7,9,11,10,8,6,7,6,6,4,5,10,12,17,14,12,27,24,23,13,9,8,6,5,5,6,5,7,8,0,9,7,11,14,35,36,29,27,25,25,33,32,29,0
2022-03-29 20:00:00,4,5,4,5,7,6,6,5,4,3,2,4,5,0,4,3,4,3,4,4,4,3,2,4,5,3,4,6,8,6,7,6,5,5,4,6,5,5,7,8,7,9,25,25,24,14,13,10,7,3,2,2,2,3,4,0,5,1,4,6,16,19,20,17,15,18,24,23,20,0
2022-03-29 21:00:00,3,2,0,4,4,6,6,7,6,5,4,5,0,4,4,4,1,3,2,2,4,5,2,7,3,7,5,5,6,3,5,3,6,7,8,7,7,7,2,9,10,8,11,10,5,9,4,2,2,2,1,2,3,5,2,0,8,3,4,7,13,15,8,9,12,9,20,18,15,0
2022-03-29 22:00:00,2,3,0,1,3,2,3,2,5,3,0,2,5,0,6,6,4,0,5,1,7,5,4,6,3,9,6,7,8,3,7,6,7,8,6,9,10,8,7,13,14,13,19,20,16,15,8,7,3,2,2,1,0,6,4,3,10,2,12,9,14,18,16,15,14,15,16,13,12,0
2022-03-29 23:00:00,1,0,0,1,2,4,3,3,1,0,0,0,1,0,0,2,2,2,2,1,7,6,4,2,2,2,6,4,3,2,0,4,2,5,0,4,1,3,3,4,6,5,5,6,0,7,4,1,3,0,2,0,0,0,1,0,3,2,5,3,9,12,11,10,10,6,9,6,2,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,11,11,10,10,12,6,9,14,14,12,0,2,1,10,9,3,2,2,1,2,0,2,3,2,4,0,1,0,0,0,0,0,0,1,1,0,2,4,6,7,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,12,16,15,15,9,10,15,13,11,6,5,3,1,0,4,3,1,4,5,5,5,5,9,13,11,6,5,2,3,1,3,3,2,1,0,2,2,8,4,9,4,2,2,2,0,1,2,0,0,1,2,3,0,0,4,3,4,0,4,1,3,2,2,2,0,3,4,3,3,0
2022-03-30 07:00:00,25,20,18,17,19,21,28,31,27,12,11,10,8,8,7,6,8,17,21,24,16,21,32,39,40,38,10,20,18,14,16,9,4,5,8,10,14,23,26,29,26,14,14,14,9,13,6,5,4,3,1,0,4,5,2,2,4,6,5,3,9,11,7,10,11,6,7,4,5,0
2022-03-30 08:00:00,25,24,22,22,23,24,28,33,26,22,21,20,18,17,20,10,5,9,10,23,13,14,25,28,30,30,14,14,15,13,11,9,5,4,3,2,6,22,34,35,29,10,13,11,5,3,4,1,6,4,6,4,7,4,4,0,5,8,10,10,14,14,15,14,13,12,11,10,8,0
2022-03-30 09:00:00,16,14,14,13,15,17,17,18,16,15,7,14,10,9,8,5,5,10,9,10,6,11,14,17,17,18,10,5,9,8,7,4,4,3,4,2,4,9,10,11,7,5,9,7,3,2,2,0,1,3,2,4,5,6,3,4,5,1,5,6,7,4,3,5,6,5,5,4,2,0
2022-03-30 10:00:00,13,14,15,12,9,9,10,11,8,6,4,3,6,4,6,6,5,7,8,8,7,7,8,7,9,11,8,7,6,4,2,4,4,6,1,0,5,9,8,7,9,8,8,6,4,3,2,2,4,3,5,4,4,2,0,1,2,5,2,6,8,7,2,5,4,4,5,4,5,0
2022-03-30 11:00:00,10,8,5,7,7,8,7,8,7,4,0,4,3,0,5,6,4,5,6,7,6,7,9,10,7,12,8,6,7,2,0,5,7,5,4,6,7,9,8,8,6,5,10,10,8,4,4,3,2,3,5,5,0,6,4,0,5,3,7,8,7,6,6,9,10,11,15,15,14,0
2022-03-30 12:00:00,8,8,8,9,8,9,9,8,6,6,7,8,7,8,7,6,5,8,12,11,11,10,11,12,11,9,6,8,7,6,5,4,3,4,3,5,4,5,6,6,7,5,5,3,4,3,3,3,4,3,2,3,3,1,2,4,4,3,5,6,9,9,8,9,8,6,16,13,6,0
2022-03-30 13:00:00,9,9,8,12,13,13,17,18,17,10,10,9,7,9,8,5,6,6,5,6,9,10,10,8,8,9,6,6,7,5,4,4,5,5,3,6,6,11,13,13,16,16,13,14,2,13,12,10,9,5,2,5,3,6,6,0,5,7,5,7,12,11,9,8,7,8,10,7,6,0
2022-03-30 14:00:00,6,7,6,9,10,7,9,9,9,9,8,7,6,5,4,4,5,7,17,22,35,28,35,39,40,38,31,30,28,25,22,20,18,17,14,16,14,16,17,19,20,19,18,16,16,10,18,14,11,7,6,4,3,3,4,4,6,6,8,7,10,12,10,10,9,7,13,12,11,0
2022-03-30 15:00:00,6,7,3,8,7,8,9,11,9,8,10,8,6,4,6,5,4,6,5,9,33,30,31,12,8,32,31,14,25,24,9,8,15,7,5,0,10,15,18,20,18,18,18,15,13,10,11,9,8,5,4,4,0,4,3,0,5,6,7,6,13,13,12,11,11,13,22,19,14,0
2022-03-30 16:00:00,8,10,5,6,9,8,8,9,8,10,6,5,5,9,10,6,10,11,12,10,10,14,18,22,11,19,19,21,13,11,9,7,7,16,1,7,17,18,20,22,23,22,19,15,14,7,5,3,5,4,5,4,3,3,5,4,5,6,8,7,18,17,19,17,16,15,21,18,12,0
2022-03-30 17:00:00,8,9,8,9,9,11,11,14,9,9,9,7,6,5,6,4,6,8,12,15,23,22,22,22,19,20,12,17,15,14,9,5,8,6,7,0,6,10,12,12,14,14,22,16,13,9,5,4,4,3,3,2,4,5,5,4,9,5,11,14,19,22,19,19,16,17,27,26,21,0
2022-03-30 18:00:00,10,12,9,11,12,15,14,19,18,10,9,6,7,0,8,7,9,13,11,12,16,15,15,17,21,22,13,15,14,12,10,8,8,9,7,7,7,7,8,11,17,14,34,32,30,19,10,7,5,6,9,11,12,15,17,8,20,10,22,27,44,42,38,38,37,32,35,31,23,0
2022-03-30 19:00:00,7,17,4,16,15,14,15,15,9,6,3,4,0,5,6,4,3,5,4,9,10,8,7,7,7,6,7,10,12,12,11,8,6,5,6,4,5,5,4,8,11,10,21,19,17,11,8,6,7,4,5,0,6,8,13,6,12,11,13,14,33,33,26,26,25,23,34,28,27,0
2022-03-30 20:00:00,3,1,0,5,6,8,7,7,6,4,3,2,1,5,4,3,3,4,2,6,8,5,6,3,7,8,5,7,9,8,6,3,10,6,7,5,5,6,7,8,4,10,11,9,8,7,4,2,2,2,1,2,2,3,7,4,8,5,11,13,26,28,27,16,15,16,18,17,15,0
2022-03-30 21:00:00,2,0,0,3,4,4,5,4,4,3,1,0,3,0,0,0,2,3,1,2,7,4,2,4,7,8,8,4,5,4,3,4,4,7,4,4,5,6,3,9,10,9,13,12,11,7,4,3,2,2,2,2,3,4,1,2,7,0,5,5,14,14,12,13,13,14,19,18,16,0
2022-03-30 22:00:00,1,1,0,4,3,1,2,4,2,3,0,2,4,3,2,5,1,2,2,3,6,4,2,2,3,4,6,13,13,12,11,8,11,10,10,9,7,5,6,11,12,13,14,15,15,12,6,5,4,2,4,3,5,6,5,3,8,3,4,4,12,12,13,11,13,12,16,14,11,0
2022-03-30 23:00:00,1,0,0,2,3,4,4,3,3,3,0,3,4,0,1,3,0,4,3,2,3,2,1,2,2,0,6,7,4,2,0,1,4,6,6,0,6,3,4,5,0,6,14,8,5,11,5,2,1,1,2,0,3,2,0,3,3,0,5,6,8,7,10,9,9,9,13,11,9,0
2022-03-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 04:00:00,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 05:00:00,9,10,6,10,10,6,10,11,12,8,7,0,0,6,5,3,2,1,2,3,5,7,8,2,9,2,3,1,2,0,0,0,0,2,0,0,1,3,4,7,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-31 06:00:00,10,12,12,11,10,12,13,12,11,5,3,4,3,3,4,2,3,5,6,5,2,7,10,2,3,6,3,4,3,2,0,1,2,0,0,0,2,7,8,5,3,1,1,2,0,3,2,0,0,1,3,2,0,0,3,0,4,0,1,1,3,4,5,2,0,2,3,0,2,0
2022-03-31 07:00:00,20,23,24,27,31,23,29,33,33,17,15,11,10,9,7,5,7,14,17,16,11,13,21,27,27,28,16,24,15,22,20,14,6,4,9,10,13,21,30,33,28,17,16,15,12,16,8,7,4,0,2,1,2,3,3,1,4,4,5,3,6,7,5,10,4,2,4,3,5,0
2022-03-31 08:00:00,26,28,25,25,27,29,38,37,32,20,21,20,16,18,22,7,6,12,16,18,13,15,22,24,26,27,15,14,12,10,8,5,3,2,1,2,9,17,23,29,27,8,18,14,4,2,3,1,3,5,7,4,2,4,3,0,4,9,7,9,11,13,15,14,7,10,6,5,5,0
2022-03-31 09:00:00,23,24,24,23,22,21,20,21,18,9,10,18,14,12,10,6,6,6,7,7,7,10,13,14,13,13,10,5,5,9,7,6,3,2,1,1,6,10,12,14,10,4,8,6,3,1,4,1,2,2,4,4,5,4,3,0,3,2,3,0,4,3,3,3,4,5,7,6,5,0
2022-03-31 10:00:00,12,13,14,11,12,11,12,13,10,6,4,4,4,3,3,2,2,4,6,6,7,8,8,6,8,12,6,7,4,3,2,1,4,6,0,3,5,9,8,8,8,5,6,2,2,1,3,2,1,0,2,2,0,2,0,1,0,2,1,1,5,4,5,4,2,3,5,1,4,0
2022-03-31 11:00:00,13,12,10,10,11,12,15,16,14,8,10,6,5,3,5,5,5,6,9,6,6,8,8,10,10,10,9,8,7,6,4,4,4,4,2,0,3,5,5,6,7,6,6,7,6,4,4,2,3,2,4,4,0,4,3,5,4,5,1,7,9,8,7,10,0,9,10,6,5,0
2022-03-31 12:00:00,11,9,10,10,9,10,12,13,12,9,6,4,3,3,4,3,4,5,7,7,7,7,9,12,8,13,8,8,6,5,2,4,5,2,4,5,6,7,4,8,5,5,6,5,5,2,4,2,1,1,2,2,2,3,1,0,5,3,6,4,7,7,9,7,5,5,7,6,5,0
2022-03-31 13:00:00,8,12,9,10,12,11,12,11,10,16,13,11,10,9,5,4,3,4,5,6,7,8,10,7,9,9,7,7,6,5,3,2,3,3,2,2,2,8,9,8,7,7,9,8,5,3,2,0,0,2,0,2,3,5,3,2,5,2,5,6,9,10,9,11,10,9,9,6,4,0
2022-03-31 14:00:00,10,5,9,8,5,7,7,9,10,5,6,4,3,3,3,5,2,6,7,5,5,6,8,10,10,10,6,8,8,6,7,7,12,4,0,4,6,7,8,7,9,9,16,15,11,7,8,8,6,4,3,3,0,5,5,3,4,3,6,3,12,14,13,14,13,11,11,10,9,1
2022-03-31 15:00:00,7,7,7,8,5,5,10,9,8,7,8,7,6,6,5,4,5,5,8,6,9,32,34,38,39,37,34,32,28,20,10,11,17,23,14,13,23,25,26,23,27,24,22,19,13,9,12,11,8,6,4,4,2,6,7,5,7,6,7,6,14,13,11,11,10,11,13,11,12,0
2022-03-31 16:00:00,9,4,10,10,9,11,11,13,14,6,6,5,1,6,5,4,4,6,11,15,24,22,26,29,29,31,27,27,23,16,9,6,9,12,13,6,11,22,22,24,22,21,15,12,13,11,9,8,5,3,5,3,0,6,3,0,9,10,10,12,20,20,20,17,17,17,24,20,17,0
2022-03-31 17:00:00,6,7,8,9,11,8,9,14,14,11,12,9,7,4,6,4,4,4,7,6,10,10,13,15,16,17,13,15,15,13,8,5,5,7,10,9,10,15,16,19,18,19,21,20,18,16,9,6,7,6,5,0,5,6,8,0,12,6,12,13,20,23,21,22,21,21,19,13,11,0
2022-03-31 18:00:00,10,13,14,15,13,13,13,14,12,9,9,9,10,11,13,8,9,4,9,9,15,13,13,14,17,19,16,16,20,19,18,14,16,17,15,7,17,10,9,11,13,12,24,21,22,17,8,6,6,4,5,6,3,9,8,9,14,13,17,20,44,44,34,33,32,32,41,40,29,0
2022-03-31 19:00:00,6,7,3,4,0,9,9,11,9,9,7,5,3,2,4,2,3,2,4,3,11,10,10,8,8,11,9,11,11,8,7,6,6,8,7,5,14,8,9,13,14,14,34,33,31,16,10,8,8,6,6,7,4,5,6,7,9,8,10,13,27,32,31,30,26,25,30,28,30,0
2022-03-31 20:00:00,5,3,4,3,5,2,5,4,5,3,2,2,4,1,4,1,0,5,3,5,10,8,6,3,7,10,7,10,9,8,4,7,8,7,8,7,7,7,3,9,7,5,17,12,11,15,9,7,4,2,3,4,4,0,6,0,8,4,9,11,17,16,15,14,13,15,20,20,19,0
2022-03-31 21:00:00,2,4,2,2,2,2,3,3,2,4,3,2,0,4,2,3,1,3,2,2,5,3,3,3,0,5,3,6,0,3,4,4,3,5,3,3,4,4,2,10,5,11,9,5,8,7,4,3,2,2,0,1,2,4,6,0,7,8,9,10,17,21,17,14,14,12,15,13,11,0
2022-03-31 22:00:00,2,0,1,2,0,2,3,1,0,4,1,1,4,5,4,5,4,0,6,5,6,4,4,3,4,6,8,14,8,13,11,11,14,14,13,13,11,9,10,17,16,17,20,18,17,13,9,6,5,4,3,4,3,7,8,0,7,6,6,7,12,20,18,16,17,18,23,22,19,9
2022-03-31 23:00:00,1,0,1,1,0,2,2,2,3,0,1,4,2,0,0,0,0,0,0,1,7,6,2,3,4,3,3,5,6,6,3,4,3,4,3,5,6,3,0,5,4,5,13,7,2,8,4,3,2,1,2,2,2,1,4,0,5,3,8,9,12,11,9,9,8,9,8,8,4,0
2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 04:00:00,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 05:00:00,11,11,8,9,11,8,9,14,14,12,0,2,11,9,8,4,2,3,3,4,2,3,4,3,3,3,1,2,0,0,1,0,0,0,1,1,3,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-01 06:00:00,13,12,10,9,13,14,9,10,11,5,3,4,2,2,2,3,3,5,6,5,4,6,11,12,13,8,3,5,1,2,0,3,2,2,0,1,3,8,5,9,5,4,4,3,0,0,2,1,0,0,0,2,0,1,3,0,5,0,6,2,9,10,11,10,3,0,11,10,9,0
2022-04-01 07:00:00,33,18,15,16,18,17,17,21,22,11,9,7,5,4,6,4,7,14,18,19,14,17,23,26,25,26,11,13,14,13,10,7,4,5,9,11,18,26,36,31,27,20,22,23,4,21,4,2,2,1,1,2,3,5,2,6,5,2,7,6,9,8,8,9,2,6,6,5,4,0
2022-04-01 08:00:00,21,30,25,23,26,27,33,40,31,21,22,14,20,16,18,7,8,12,15,14,11,14,19,24,26,25,14,12,13,11,8,5,4,3,2,3,5,12,16,42,34,9,12,10,3,2,1,2,4,6,6,7,6,6,8,0,9,12,13,7,14,11,12,13,9,11,8,7,5,0
2022-04-01 09:00:00,15,17,16,16,19,16,17,21,18,12,13,14,5,11,9,6,6,11,12,13,13,7,11,15,17,14,10,13,9,8,7,4,4,1,1,3,3,8,10,12,8,6,7,6,4,2,3,1,1,0,0,2,2,3,1,0,4,0,1,5,7,3,4,5,6,4,6,1,5,0
2022-04-01 10:00:00,10,6,6,10,11,10,11,13,13,8,7,5,6,5,4,4,5,6,8,8,8,8,9,9,11,13,10,8,6,6,5,1,2,1,0,2,3,9,9,10,8,5,5,3,1,1,1,0,2,2,3,3,2,4,3,0,3,0,5,3,7,10,9,7,5,6,9,8,6,0
2022-04-01 11:00:00,15,13,13,12,13,9,10,14,14,7,6,6,5,6,4,4,6,8,8,10,11,14,17,18,17,18,13,13,7,6,3,1,3,4,3,3,5,9,10,12,13,11,13,11,9,4,3,0,5,4,2,2,3,5,3,4,6,1,4,5,8,10,8,10,3,8,10,9,7,0
2022-04-01 12:00:00,9,7,9,9,9,12,13,13,11,8,9,10,4,7,2,9,9,11,9,13,9,8,11,10,11,12,8,9,9,4,9,8,4,3,5,1,5,7,8,9,10,8,8,6,7,3,6,5,2,3,3,3,3,6,4,0,5,4,5,6,10,9,8,9,8,7,9,8,6,0
2022-04-01 13:00:00,12,13,12,10,9,10,12,14,12,9,8,7,6,6,6,3,5,5,0,7,10,8,7,9,11,12,9,11,9,7,6,5,5,4,4,3,8,9,9,10,11,10,14,13,9,5,6,8,9,7,6,5,6,1,3,8,8,9,11,11,12,12,8,8,10,10,13,9,12,0
2022-04-01 14:00:00,9,10,10,10,9,7,10,15,17,9,5,5,10,9,1,7,5,6,5,7,6,10,12,6,12,13,8,7,7,6,5,5,13,8,7,3,8,11,12,13,14,16,12,12,11,6,5,5,4,1,1,4,5,5,0,4,6,5,4,5,7,11,12,9,6,7,8,7,6,0
2022-04-01 15:00:00,8,9,6,6,7,7,8,9,10,8,8,9,7,4,8,4,5,7,5,8,9,27,29,29,28,30,33,30,24,18,16,13,14,14,15,9,15,27,29,27,26,27,23,18,15,13,15,16,12,9,7,6,5,6,7,0,10,7,11,13,17,18,15,15,14,15,19,18,12,0
2022-04-01 16:00:00,9,5,8,9,10,15,17,32,27,14,12,11,10,5,8,4,5,5,21,10,25,14,29,24,29,27,26,36,31,20,9,5,9,13,11,9,9,14,11,15,13,13,24,16,14,12,9,8,6,4,7,10,7,6,7,4,7,8,8,9,21,20,17,15,15,19,27,23,18,0
2022-04-01 17:00:00,8,9,7,9,10,11,12,20,18,16,15,16,16,8,12,10,9,10,11,10,12,11,12,15,17,19,14,15,16,14,12,10,12,13,11,10,10,12,13,14,14,13,12,11,11,10,8,7,7,5,7,2,2,11,10,0,11,0,8,13,36,33,30,28,28,28,37,31,21,0
2022-04-01 18:00:00,7,10,6,16,17,15,16,17,16,9,7,7,7,8,7,7,6,10,16,16,20,18,20,27,29,27,19,18,19,16,11,11,11,14,15,8,13,12,14,16,15,15,29,25,17,16,13,10,10,8,8,11,11,13,13,15,18,20,21,26,47,47,45,44,47,46,49,43,28,0
2022-04-01 19:00:00,6,7,7,7,6,7,8,8,8,7,6,5,5,0,3,7,3,7,9,2,15,10,9,13,13,12,10,17,17,15,9,8,7,8,6,7,5,5,6,8,8,8,17,17,15,19,14,12,8,5,5,3,4,5,5,0,8,9,11,13,25,25,24,23,22,21,28,27,23,0
2022-04-01 20:00:00,4,0,3,3,4,5,6,2,3,6,5,2,4,3,2,1,0,2,3,0,6,4,4,6,9,10,7,6,8,5,6,7,6,7,2,4,3,4,3,10,12,10,15,13,9,10,7,6,6,4,4,2,1,0,4,1,7,6,8,10,14,16,14,19,16,14,22,19,17,0
2022-04-01 21:00:00,3,0,2,5,0,4,5,5,4,4,3,4,2,0,4,4,3,4,4,5,2,2,4,5,5,7,4,7,8,4,3,4,11,4,6,3,7,5,6,11,10,5,14,10,12,8,5,4,4,2,4,0,0,4,1,3,6,5,6,7,12,12,11,12,9,11,15,14,11,0
2022-04-01 22:00:00,2,2,0,3,2,2,3,1,2,2,1,5,6,4,3,5,3,2,3,0,8,4,3,4,3,7,6,7,8,7,4,6,12,14,7,13,10,7,3,17,16,17,19,18,15,13,7,6,7,4,4,4,3,2,5,4,5,0,6,6,17,18,17,19,20,21,29,28,24,0
2022-04-01 23:00:00,1,0,0,4,0,2,3,5,3,2,2,1,0,2,2,2,1,0,1,1,6,2,3,0,3,3,2,4,0,6,5,5,6,4,4,3,3,4,0,4,1,3,14,16,1,10,6,5,3,2,3,5,0,2,4,3,2,2,5,4,10,10,9,10,6,6,11,10,8,0
2022-04-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
