Unnamed: 0,1_양천공영차고지(기점가상),2_양천공영차고지,3_대일관광고.푸른마을3단지,4_푸른마을1단지.이든채아파트,5_푸른마을2단지아파트,6_신월시영아파트.강월초등학교,7_강월초교사거리,8_신한은행신월동지점,9_신곡시장.금빛새마을금고,10_동방아파트.신월종합사회복지관,11_신정네거리.신정119안전센터,12_신정네거리역,13_경서농협,14_우리은행신정동지점,15_신정1동우체국,16_서울남부지방법원.서울남부지방검찰청,17_진명여고,18_목동역,19_목동7단지,20_하이스트학원.종로학원,21_목동8단지.한전,22_양천구청.양천보건소,23_양천문화회관.양천일자리센터,24_목동10단지상가,25_목동12단지,26_양천구민체육센터.양천일자리센터,27_양천구청,28_목동13단지,29_양천구청역,30_목동아파트1216동앞,31_봉영여중.목동고,32_목동우성아파트입구,33_목동우성아파트,34_양천아파트,35_양천아파트,36_양천구청역,37_양천구청,38_양천공원,39_목동중학교,40_길훈로즈빌아파트,41_목동7단지.종로학원,42_진명여고,43_서울남부지방법원.서울남부지방검찰청,44_신정1동우체국,45_우리은행신정동지점,46_신정4동경서농협,47_신정네거리역,48_신정네거리해누리분수광장,49_동방아파트,50_신곡시장.금빛새마을금고,51_신한은행신월동지점,52_강월초교사거리,53_신월시영아파트.강월초등학교,54_푸른마을2단지아파트,55_푸른마을1단지.이든채아파트,56_대일관광고.푸른마을3단지,57_양천공영차고지
2022-04-09 13:00:00,0,2,4,5,11,12,11,20,19,19,15,10,8,10,11,12,8,5,6,8,7,5,6,3,5,9,10,11,13,0,8,9,11,13,13,8,7,6,8,6,4,6,4,7,5,6,7,8,5,4,5,4,4,2,3,2,0
2022-04-09 14:00:00,2,0,3,5,6,8,7,11,15,13,12,9,11,9,11,12,12,9,7,6,6,4,5,5,6,5,4,6,10,0,9,10,11,12,20,10,7,5,4,3,6,4,5,7,5,7,6,9,8,5,10,8,3,1,1,0,0
2022-04-09 15:00:00,0,2,3,7,9,12,15,15,14,15,8,6,7,7,3,0,7,6,7,11,13,15,14,14,13,4,14,13,19,17,12,12,9,10,9,5,3,4,5,7,10,9,11,10,6,10,11,12,7,6,5,3,4,1,0,0,0
2022-04-09 16:00:00,0,2,0,1,3,6,8,1,8,11,7,5,0,0,0,6,5,8,5,8,9,7,5,8,11,3,11,5,16,0,14,14,8,0,9,8,7,5,5,4,15,19,20,18,17,13,14,13,10,11,10,8,3,1,0,3,0
2022-04-09 17:00:00,2,1,3,4,5,8,13,12,14,14,12,11,11,12,11,12,10,15,5,15,15,12,11,9,8,11,13,6,17,16,17,11,5,6,6,7,5,4,0,5,9,14,11,9,14,11,12,12,12,11,11,9,8,4,1,3,0
2022-04-09 18:00:00,1,0,0,1,2,3,4,11,12,0,10,5,1,6,0,0,5,7,13,12,14,7,10,5,9,10,10,9,17,7,16,12,8,7,11,10,8,6,5,9,12,14,13,0,10,11,12,10,8,8,5,6,5,3,2,1,0
2022-04-09 19:00:00,2,0,0,3,2,5,5,6,4,5,8,5,3,6,2,0,6,5,6,6,10,9,5,7,6,6,6,7,15,13,7,18,6,5,4,2,2,7,3,7,8,11,12,14,15,8,16,16,14,12,12,10,8,6,1,0,0
2022-04-09 20:00:00,0,0,0,3,4,1,0,6,6,0,4,4,0,2,0,0,4,7,2,16,17,17,7,12,7,5,9,4,18,8,16,14,5,2,4,1,3,4,2,0,6,6,8,7,8,3,5,9,9,9,10,8,5,4,2,1,0
2022-04-09 21:00:00,0,2,0,1,0,0,0,2,0,1,1,4,0,0,0,5,2,10,0,14,15,6,5,8,11,11,12,11,15,2,14,11,3,2,2,1,0,0,3,0,4,7,9,8,7,6,7,11,7,4,10,9,10,4,0,0,0
2022-04-09 22:00:00,0,0,0,0,0,1,1,1,2,5,0,5,0,3,8,0,2,3,0,8,4,7,5,5,6,7,9,0,17,16,13,10,2,1,2,3,1,0,0,0,1,4,0,3,2,5,6,10,10,7,5,3,2,1,3,2,0
2022-04-09 23:00:00,0,0,0,1,0,2,1,1,4,5,4,3,0,0,0,4,1,3,1,2,3,0,2,3,0,2,2,0,9,8,8,6,1,0,1,2,0,0,1,1,3,5,4,0,5,5,7,14,9,6,5,4,3,2,1,0,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,0,0,1,0,0,0,1,1,2,0,0,0,0,0,0,2,0,0,3,1,0,0,0,2,0,0,0,3,0,2,1,4,0,5,3,4,3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,0,0,0,0,1,0,0,1,3,4,0,1,0,0,0,0,1,1,1,2,1,0,0,1,0,0,0,0,2,1,1,2,2,3,1,2,1,0,0,0,0,2,3,2,2,3,0,3,3,0,2,0,0,0,0,1,0
2022-04-10 07:00:00,0,0,0,1,1,2,4,4,6,0,4,3,2,1,0,0,3,3,0,0,3,0,0,0,0,0,0,0,4,3,2,2,4,2,7,5,1,0,3,2,1,0,1,0,1,0,2,2,0,0,0,0,0,1,0,2,0
2022-04-10 08:00:00,0,4,1,3,0,2,3,5,5,4,2,2,0,2,3,6,2,2,1,0,1,0,0,0,0,0,0,0,2,0,0,1,9,0,10,3,4,0,2,4,2,5,0,1,0,3,0,4,1,3,0,1,1,1,0,0,0
2022-04-10 09:00:00,0,1,0,4,6,5,7,6,7,8,7,6,5,8,0,5,9,7,7,8,6,5,4,3,0,0,2,1,3,2,1,3,10,0,14,11,10,11,8,4,3,2,0,0,1,0,3,3,0,4,3,2,0,0,1,0,0
2022-04-10 10:00:00,0,1,1,2,6,8,9,3,4,7,5,3,3,5,2,4,3,3,0,5,4,5,4,3,0,0,4,2,2,2,1,2,11,12,13,10,6,5,6,6,3,6,4,4,5,5,5,7,5,5,5,4,1,2,1,3,0
2022-04-10 11:00:00,0,2,2,3,2,5,6,10,10,12,11,11,12,11,10,10,9,7,8,2,2,2,3,0,0,5,4,4,6,0,5,2,5,6,9,6,5,4,3,0,2,1,0,4,2,1,3,3,4,4,1,3,1,2,0,1,0
2022-04-10 12:00:00,0,1,1,3,11,5,13,14,14,18,14,16,15,15,10,15,12,7,1,8,7,5,6,3,5,4,6,2,6,0,5,6,10,7,11,9,7,4,6,5,4,3,4,6,7,5,4,5,6,3,3,2,1,1,3,0,0
2022-04-10 13:00:00,0,1,0,3,4,7,6,10,13,14,12,10,9,7,6,8,7,3,2,6,6,5,4,7,8,11,10,9,12,11,10,6,10,7,11,11,9,8,9,6,5,7,0,8,7,6,5,9,0,8,7,6,4,0,0,0,0
2022-04-10 14:00:00,1,1,1,1,3,4,5,6,9,12,11,10,0,7,9,6,2,7,1,8,7,6,2,0,5,2,3,5,7,0,5,7,10,14,7,10,8,7,7,4,4,3,4,4,3,2,4,9,6,5,7,3,4,1,0,2,0
2022-04-10 15:00:00,0,0,0,1,3,4,5,5,6,8,5,4,9,11,10,9,8,8,1,9,1,10,2,8,0,2,12,1,15,0,14,13,7,8,14,12,7,6,7,6,8,8,0,7,5,5,0,7,6,7,8,7,6,1,0,0,0
2022-04-10 16:00:00,0,1,2,2,0,5,1,6,8,9,5,4,3,9,6,8,7,3,3,6,2,5,2,4,6,7,9,7,9,6,5,12,6,7,5,6,4,3,3,3,3,4,0,3,5,7,9,2,10,9,5,4,1,1,0,0,0
2022-04-10 17:00:00,0,1,0,1,2,0,4,6,8,7,4,12,9,8,11,8,5,6,0,9,7,8,7,0,6,7,10,0,17,0,13,10,5,6,6,5,4,3,4,3,5,7,0,0,6,6,9,11,5,6,7,5,4,2,1,1,0
2022-04-10 18:00:00,0,2,1,0,3,5,2,7,4,6,7,7,6,6,4,3,5,6,3,8,6,7,7,5,7,8,9,10,13,12,11,6,7,8,10,7,6,5,8,4,7,11,11,0,12,0,5,17,16,12,9,7,4,1,2,1,0
2022-04-10 19:00:00,0,1,1,0,3,4,4,4,3,6,0,6,6,7,4,7,5,4,5,6,5,4,4,3,4,0,5,0,12,4,11,13,6,7,5,3,2,2,0,0,4,5,6,4,5,6,8,10,9,8,6,7,4,3,2,0,0
2022-04-10 20:00:00,0,1,0,1,0,4,5,6,1,5,0,1,5,3,4,4,4,6,5,9,5,3,4,3,0,0,5,3,8,6,0,12,2,1,2,2,1,0,2,0,2,4,4,5,4,7,4,7,6,2,5,0,0,1,0,0,0
2022-04-10 21:00:00,0,1,0,1,4,3,0,4,0,0,0,8,0,7,1,0,6,6,5,10,9,8,6,5,6,2,10,5,13,0,10,14,2,4,2,3,2,0,3,4,5,7,3,2,8,7,7,14,12,7,4,3,2,1,0,0,0
2022-04-10 22:00:00,0,0,0,0,1,2,1,4,5,2,3,3,1,0,0,0,0,4,3,7,7,5,0,6,8,6,10,0,14,0,10,10,1,0,0,0,0,1,2,2,6,7,0,0,8,10,11,9,8,6,4,5,4,2,1,0,0
2022-04-10 23:00:00,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,3,5,4,3,4,3,3,0,2,6,0,2,9,0,0,4,1,0,0,0,0,1,4,1,1,2,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,0,0,0,1,2,2,3,6,8,10,9,7,0,6,0,0,5,4,3,5,4,3,2,0,0,0,0,0,0,0,0,2,8,0,9,6,1,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,0,1,1,3,0,4,7,14,19,19,8,9,10,12,0,9,8,3,2,1,2,0,0,4,0,0,4,3,5,0,4,3,9,6,10,4,2,3,2,0,1,3,3,2,3,4,0,2,3,3,2,0,2,1,1,3,0
2022-04-11 07:00:00,0,1,3,7,9,11,12,29,37,41,23,27,28,27,24,23,15,9,5,9,11,10,13,14,15,0,16,18,19,18,2,4,20,0,25,13,10,9,9,8,6,4,0,1,6,5,2,3,4,4,5,2,4,3,4,6,0
2022-04-11 08:00:00,1,0,1,5,8,11,12,15,24,24,20,20,22,23,21,20,18,6,8,6,4,5,4,4,3,0,6,0,10,2,9,7,22,23,30,17,12,10,10,10,9,8,6,7,8,10,10,11,10,9,7,5,8,6,9,9,0
2022-04-11 09:00:00,1,1,1,5,8,10,11,12,13,13,8,9,10,11,7,8,6,6,6,4,5,3,2,1,3,0,3,0,4,0,2,4,12,10,14,7,7,7,6,6,8,7,1,6,5,4,4,4,3,4,4,3,2,1,0,1,0
2022-04-11 10:00:00,0,3,0,3,4,6,5,7,10,11,9,9,8,9,6,10,9,7,6,3,0,3,1,0,4,0,5,1,7,6,7,4,7,6,9,7,6,2,3,4,1,3,2,3,4,3,4,2,2,3,0,1,0,0,1,0,0
2022-04-11 11:00:00,2,0,0,3,8,9,9,7,9,4,7,9,7,5,4,6,5,6,5,5,3,4,3,4,5,5,6,4,11,10,7,8,9,9,10,8,7,2,8,7,4,4,5,2,6,7,5,3,2,3,2,1,2,1,0,0,0
2022-04-11 12:00:00,0,0,0,3,4,5,5,4,3,6,5,6,7,8,9,0,10,10,6,6,5,6,5,3,7,6,8,4,9,0,6,7,7,4,9,7,6,0,4,3,5,7,6,2,5,1,3,5,6,4,6,3,2,0,0,0,0
2022-04-11 13:00:00,0,1,0,3,4,5,4,5,6,2,8,9,11,8,10,12,9,9,8,8,7,7,6,3,3,0,0,5,9,0,8,6,6,8,13,12,11,9,6,8,6,8,5,7,7,8,7,8,5,5,7,7,6,1,0,0,0
2022-04-11 14:00:00,1,3,1,5,5,6,7,10,11,11,8,8,10,11,0,9,6,6,6,10,8,6,6,6,5,6,7,6,10,4,7,7,7,6,9,8,5,7,6,6,9,10,5,8,11,5,13,12,11,9,7,8,7,2,0,1,0
2022-04-11 15:00:00,0,3,2,3,4,5,5,3,6,7,9,9,10,3,8,6,5,7,0,9,10,8,7,5,8,9,5,7,13,7,10,7,7,5,9,8,7,8,10,9,9,8,8,6,10,9,11,15,15,10,11,7,9,2,2,1,0
2022-04-11 16:00:00,1,2,6,10,14,12,10,14,13,17,17,9,7,15,14,8,12,17,17,14,14,13,16,18,17,8,10,16,23,16,45,39,37,39,38,34,29,26,19,14,13,20,21,19,18,16,15,14,12,6,5,4,3,1,1,4,0
2022-04-11 17:00:00,0,1,1,2,6,9,10,5,7,5,4,8,7,8,7,7,8,10,7,14,13,12,9,8,8,5,10,0,16,17,16,14,15,14,15,15,11,8,9,7,10,13,13,15,19,12,13,16,13,13,14,13,10,3,2,1,0
2022-04-11 18:00:00,0,3,6,5,8,9,10,12,14,13,10,12,12,12,4,15,11,20,16,17,16,14,11,9,12,7,13,7,26,25,26,22,13,16,16,14,12,11,13,12,16,19,20,20,20,22,25,30,24,24,22,18,10,5,4,2,0
2022-04-11 19:00:00,0,0,1,3,2,4,3,6,8,10,2,7,10,9,6,10,9,13,12,13,15,14,13,10,9,8,10,10,28,20,19,17,6,5,8,13,10,10,8,6,8,13,12,16,14,13,16,26,25,20,16,14,11,3,2,0,0
2022-04-11 20:00:00,0,1,1,2,4,3,0,3,3,0,5,6,0,5,6,0,6,7,5,5,2,4,5,5,4,0,3,6,15,11,18,12,3,0,3,2,2,3,4,5,5,9,10,0,11,10,8,15,12,10,11,8,6,2,0,3,0
2022-04-11 21:00:00,0,1,1,2,4,2,1,1,2,3,2,2,1,0,0,0,0,4,0,5,6,2,1,6,3,6,10,0,13,6,10,7,3,0,1,2,0,0,3,1,5,9,5,5,7,6,4,11,4,2,4,2,2,1,0,0,0
2022-04-11 22:00:00,1,0,0,1,0,1,2,4,0,1,3,3,0,4,0,4,3,7,0,12,9,11,11,7,7,8,11,11,15,11,14,9,2,1,5,4,2,3,2,2,6,8,9,7,14,0,13,17,15,14,13,11,7,3,1,0,0
2022-04-11 23:00:00,0,1,0,0,0,1,0,2,0,2,1,2,0,3,1,3,3,3,4,7,5,6,5,7,3,10,5,0,13,6,4,5,1,2,1,1,1,0,0,0,2,4,2,0,3,5,0,7,6,4,4,2,3,0,0,0,0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 05:00:00,0,0,1,2,1,3,3,5,6,8,7,3,4,0,0,2,1,6,4,5,4,0,1,2,1,0,0,0,0,0,0,0,6,2,8,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-12 06:00:00,2,0,3,3,4,7,5,8,10,0,8,12,11,4,1,10,5,3,0,1,0,0,0,0,0,0,2,2,3,1,2,2,9,11,14,3,2,0,0,2,0,1,0,1,3,0,2,3,2,1,0,3,4,4,2,5,0
2022-04-12 07:00:00,0,1,2,4,9,6,13,31,36,37,17,19,11,18,17,18,9,6,5,4,5,5,7,8,9,7,10,12,16,0,3,4,20,18,32,11,11,9,6,8,7,4,6,5,7,0,0,5,3,5,5,0,8,1,8,11,0
2022-04-12 08:00:00,3,5,3,8,11,14,16,21,28,31,17,15,16,18,18,20,14,13,11,7,4,4,4,7,0,0,6,5,7,2,5,4,17,20,23,20,10,9,8,9,6,7,5,4,5,5,6,8,7,6,7,5,5,4,6,5,0
2022-04-12 09:00:00,1,0,1,4,9,10,12,15,20,18,12,12,11,11,10,10,8,8,8,6,4,5,3,0,2,6,7,0,8,5,4,2,8,3,16,10,7,7,6,5,6,5,7,4,7,5,5,7,8,6,5,5,3,3,1,2,0
2022-04-12 10:00:00,0,0,0,2,5,5,6,9,11,15,13,14,16,7,17,18,16,10,8,6,3,4,2,4,4,5,5,6,6,4,5,6,8,8,10,9,6,7,6,6,4,5,0,1,3,2,0,2,0,2,3,2,3,1,0,1,0
2022-04-12 11:00:00,1,1,0,5,3,6,7,8,7,7,7,5,7,6,0,6,4,6,2,4,0,5,3,3,6,7,8,2,9,7,6,4,5,4,10,7,7,9,10,8,5,4,4,3,0,3,4,5,4,3,4,3,3,1,0,0,0
2022-04-12 12:00:00,0,1,0,2,4,7,8,6,10,9,8,11,9,8,7,7,6,8,8,7,8,6,2,7,5,0,0,0,7,0,4,5,5,10,14,11,9,5,11,12,8,8,4,8,6,5,4,8,6,2,4,2,3,0,1,0,0
2022-04-12 13:00:00,0,1,1,2,4,4,6,5,5,10,8,8,7,10,7,1,9,9,9,9,8,7,5,0,0,0,3,5,7,4,4,3,7,6,8,8,9,10,12,8,8,8,6,7,5,6,6,12,11,7,4,6,3,0,0,0,0
2022-04-12 14:00:00,0,0,1,4,5,6,6,5,7,6,6,11,12,4,11,9,6,7,7,7,4,8,5,3,7,8,0,7,11,0,6,10,11,7,14,14,12,9,5,8,6,9,10,8,9,8,10,11,10,8,8,7,6,0,2,2,0
2022-04-12 15:00:00,0,1,0,2,3,4,3,5,6,11,11,11,9,5,4,7,6,6,7,7,7,8,0,9,8,9,12,6,18,0,10,13,7,5,9,7,5,7,6,5,4,7,7,6,11,7,12,13,10,6,7,6,4,2,0,4,0
2022-04-12 16:00:00,1,1,0,7,8,9,4,6,8,9,8,7,7,9,10,11,10,13,8,15,14,13,10,9,11,9,10,9,22,16,37,32,27,30,39,36,33,31,25,9,7,8,7,6,9,10,9,16,16,12,14,13,10,5,2,4,0
2022-04-12 17:00:00,0,1,3,2,4,5,6,8,8,7,5,9,10,9,9,9,7,7,9,11,8,9,9,9,8,7,9,7,19,18,15,15,13,14,17,15,13,11,13,9,12,14,17,10,17,15,15,15,14,10,9,8,7,4,3,3,0
2022-04-12 18:00:00,1,2,1,3,5,5,5,10,13,15,7,14,15,17,18,21,20,21,24,22,20,17,13,14,10,7,13,9,24,22,21,20,14,9,15,12,11,7,13,12,23,22,14,21,20,19,16,38,35,28,26,22,16,2,1,0,0
2022-04-12 19:00:00,0,0,2,3,6,2,8,9,8,7,8,8,7,6,0,8,8,19,18,21,19,17,12,10,9,8,8,5,17,16,14,15,4,5,6,3,4,5,7,5,9,13,14,13,12,10,11,28,26,17,14,10,7,2,2,0,0
2022-04-12 20:00:00,1,0,0,1,3,0,2,5,0,4,4,2,2,1,0,3,3,4,0,7,9,6,7,7,7,8,8,4,15,8,13,12,3,4,3,5,2,0,7,6,9,15,14,12,13,11,18,24,20,16,11,7,4,2,2,1,0
2022-04-12 21:00:00,0,1,0,0,1,0,3,0,0,2,1,2,1,2,4,2,2,7,6,8,10,10,9,7,13,12,12,13,26,24,20,13,3,0,2,2,1,1,2,2,4,7,0,2,6,5,7,8,3,7,6,3,3,1,0,0,0
2022-04-12 22:00:00,0,0,0,0,3,0,4,1,2,2,0,3,0,4,4,4,1,7,3,18,20,19,16,0,11,12,17,14,17,0,21,18,5,1,4,3,5,0,7,3,10,16,17,0,18,17,15,17,15,12,8,7,6,3,0,2,0
2022-04-12 23:00:00,0,2,3,0,0,0,0,0,0,0,0,2,0,1,0,3,1,4,5,7,3,2,6,5,2,3,6,0,13,3,11,9,2,2,1,0,2,3,0,2,3,8,7,0,6,6,5,7,3,9,6,4,3,1,0,0,0
2022-04-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 05:00:00,0,0,0,0,1,2,2,1,2,4,1,2,1,3,0,0,2,1,2,0,3,2,0,0,0,0,0,0,0,0,0,1,10,0,10,6,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-13 06:00:00,0,0,1,4,3,4,3,10,14,13,6,5,6,8,6,7,5,2,2,1,3,1,2,0,2,0,3,4,3,0,2,1,9,6,9,2,2,1,0,1,1,2,1,4,4,1,0,2,3,1,0,0,2,2,2,1,0
2022-04-13 07:00:00,1,1,3,6,11,13,14,22,26,25,15,24,23,19,19,21,13,5,5,5,10,9,11,12,4,3,12,3,12,4,3,5,19,15,25,10,10,9,2,6,6,4,2,4,6,6,5,4,4,5,6,5,6,0,5,6,0
2022-04-13 08:00:00,1,1,5,9,11,13,17,19,22,22,16,18,18,22,22,21,14,12,12,10,3,4,7,3,3,0,4,8,9,0,6,5,18,20,29,17,8,7,10,9,7,10,11,13,7,0,10,17,18,15,13,10,10,6,5,4,0
2022-04-13 09:00:00,2,0,1,4,10,11,11,13,14,12,8,8,9,11,11,0,8,7,4,5,5,4,0,2,5,0,4,4,5,0,4,4,9,11,15,6,5,3,8,6,6,6,4,6,9,8,7,9,11,10,4,8,6,2,0,1,0
2022-04-13 10:00:00,0,1,1,2,4,5,4,8,11,12,11,6,7,7,6,7,6,3,2,1,0,3,0,2,3,4,0,0,4,2,2,5,6,0,9,9,9,4,7,6,5,4,3,0,4,2,3,3,2,3,2,1,1,0,2,0,0
2022-04-13 11:00:00,0,0,1,2,4,5,6,8,10,11,8,7,6,6,7,4,5,4,3,5,6,4,4,3,5,0,6,8,10,4,7,5,7,7,8,6,5,6,0,6,4,5,6,0,4,2,2,4,0,3,2,1,2,0,0,1,0
2022-04-13 12:00:00,1,2,0,3,2,5,6,5,2,7,6,6,6,7,8,6,7,5,3,6,3,3,2,4,1,2,5,0,6,5,7,4,7,6,8,7,8,9,6,11,8,8,10,9,12,12,11,10,6,5,4,3,0,1,0,0,0
2022-04-13 13:00:00,0,3,2,3,5,4,6,9,7,7,5,5,3,3,5,2,4,5,4,5,0,5,4,4,3,0,4,0,7,0,6,6,7,7,10,9,7,4,6,4,5,5,6,7,8,5,7,8,9,8,8,6,5,3,2,3,0
2022-04-13 14:00:00,0,1,1,4,7,7,8,7,10,13,10,8,8,7,8,7,3,7,8,8,7,6,3,4,7,2,5,3,13,13,26,23,25,29,35,34,8,9,9,7,6,7,6,0,6,5,5,11,11,10,8,2,1,1,0,2,0
2022-04-13 15:00:00,0,3,1,4,5,6,6,9,7,6,11,12,11,11,6,12,10,9,7,9,8,6,5,5,4,6,8,6,13,7,16,14,11,4,11,10,29,27,17,14,8,7,8,6,9,8,7,14,11,7,7,7,5,4,1,11,0
2022-04-13 16:00:00,1,2,4,0,5,5,0,5,8,7,4,9,9,10,7,7,6,12,10,14,12,11,9,11,10,11,10,9,14,12,13,13,14,21,21,20,19,16,12,8,8,8,10,9,15,15,6,16,17,11,10,6,5,3,2,2,0
2022-04-13 17:00:00,0,1,3,6,7,9,11,11,12,13,10,10,11,10,9,7,5,9,11,14,13,12,11,12,9,8,13,8,20,16,20,17,13,12,13,13,9,9,9,9,14,16,17,18,17,16,16,20,17,14,13,10,9,2,0,1,0
2022-04-13 18:00:00,2,6,7,9,10,3,11,11,10,6,7,8,9,7,6,10,8,23,22,25,23,19,15,13,9,10,12,10,26,19,19,15,9,12,14,16,13,7,13,10,11,22,25,16,26,23,22,45,40,25,20,15,12,5,3,1,0
2022-04-13 19:00:00,0,1,0,3,5,4,3,5,6,6,4,6,4,6,2,2,7,9,9,11,8,9,17,13,7,14,16,15,30,28,24,22,6,7,7,8,7,4,4,6,6,13,0,12,13,12,11,19,14,16,18,14,13,4,3,0,0
2022-04-13 20:00:00,0,3,0,2,2,2,0,3,0,2,2,3,2,3,4,0,3,5,0,10,10,8,8,6,8,8,9,11,25,24,24,13,5,0,5,4,3,2,3,2,5,9,12,11,9,10,11,23,21,17,13,10,8,4,2,0,0
