Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청사거리,6_성원아파트경남아너스빌앞,7_국민은행망우동지점,8_망우역.망우지구대,9_망우역.상봉터미널,10_지하철7호선상봉역,11_면목초등학교,12_지하철7호선면목역,13_면목본동주민센터.면목정보도서관,14_면동초등학교,15_면목우체국.녹색병원,16_지하철7호선사가정역,17_사가정역,18_면목두산아파트2차,19_사가정센트럴아이파크아파트,20_장안교앞,21_장안2동주민센터,22_배봉초등학교.전농우성아파트,23_전동초등학교.전농동SK아파트,24_전농사거리,25_전농우체국앞,26_청솔우성아파트.답십리시장,27_답십리1동희망샘교회앞,28_답십리초등학교앞,29_황물로사거리,30_답십리역.동부시장,31_신답역앞,32_청계한신휴플러스아파트,33_동대문구청.용두역,34_마장축산물시장,35_도선사거리,36_성동구청,37_코스모타워.서울신용보증재단성동지점,38_상왕십리역,39_왕십리센트라스아파트,40_성동고등학교,41_신당역.중앙시장앞,42_충무아트센터.스포츠센터.중부소방서,43_동대문역사문화공원,44_청계7가.동평화.청평화시장,45_성동공업고등학교(무궁화회관),46_신당역.중앙시장앞,47_성동고등학교,48_신당파인힐하나유보라,49_뉴타운아파트,50_상왕십리역,51_왕십리2동주민센터,52_성동구청,53_도선사거리,54_마장축산물시장,55_동대문구청.용두역4번출구,56_신답역,57_답십리1동주민센터.래미안위브,58_동대문중학교,59_대한노인회동대문구지회,60_전농사거리,61_전동초등학교.전농동SK아파트,62_배봉초등학교.전농우성아파트,63_장안2동주민센터,64_장안교은석초등학교,65_홈플러스면목동점,66_면목두산아파트2차,67_사가정역,68_면목우체국.녹색병원,69_면동초등학교,70_면목본동주민센터.면목정보도서관,71_지하철7호선면목역,72_면목초등학교,73_지하철7호선상봉역,74_지하철7호선상봉역,75_망우역.상봉터미널,76_망우역.망우지구대,77_국민은행망우동지점,78_성원아파트경남아너스빌앞,79_중랑구청사거리,80_동성프라자앞,81_신내교회.신내데시앙아파트,82_중랑공영차고지,83_중랑공영차고지.신내역,84_중랑공영차고지(가상)
2022-03-12 04:00:00,0,0,1,2,2,0,2,3,1,2,0,0,1,3,4,2,5,4,5,4,0,5,7,0,8,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,1,2,2,3,4,3,7,4,6,0,4,5,4,3,3,3,4,4,3,4,3,7,4,6,7,9,10,9,9,6,3,3,6,5,4,3,2,0,1,0,0,2,3,4,6,2,0,3,2,3,4,6,3,5,0,3,0,2,4,4,0,5,0,3,4,1,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,0,1,2,4,3,3,5,2,4,1,2,1,2,2,4,8,7,8,5,7,6,6,5,7,5,6,6,5,7,3,8,7,3,3,2,2,3,2,4,3,1,1,2,1,4,5,0,1,4,4,6,6,5,4,3,3,5,4,5,6,6,7,6,6,5,4,4,4,5,5,3,4,3,4,3,1,0,1,0,1,0,0,0
2022-03-12 07:00:00,0,3,4,5,6,7,7,11,10,5,6,8,6,8,9,5,12,9,13,12,13,10,8,9,11,12,13,13,13,10,7,10,8,8,9,6,10,5,10,6,4,4,1,3,0,2,3,3,0,6,3,4,3,4,5,4,3,4,5,5,7,10,12,9,12,13,12,7,7,7,8,9,6,8,5,3,3,2,3,1,0,1,0,0
2022-03-12 08:00:00,0,3,8,9,12,16,15,19,18,12,11,10,11,11,8,12,15,8,14,15,13,19,21,20,20,19,21,20,18,15,15,16,14,12,11,11,9,8,9,9,6,8,2,3,5,6,3,6,8,7,5,10,6,6,6,7,9,10,9,11,16,19,21,22,19,19,10,11,10,7,9,9,15,16,13,9,8,7,5,4,1,0,0,0
2022-03-12 09:00:00,0,8,6,9,11,13,11,14,17,11,12,11,7,10,8,8,11,12,13,12,12,14,14,13,14,13,16,15,14,11,9,11,9,10,10,9,7,7,5,8,7,3,2,3,3,7,6,9,9,10,8,9,8,7,8,8,7,7,12,12,13,16,23,23,21,19,13,11,11,11,14,16,17,15,15,13,12,10,3,2,2,1,1,0
2022-03-12 10:00:00,0,3,5,9,9,14,14,15,10,9,8,9,12,11,6,10,9,11,10,12,15,20,22,21,19,28,33,35,32,24,21,19,17,19,17,14,14,14,14,12,8,6,2,2,3,8,9,7,8,8,10,9,8,7,7,8,11,4,11,11,10,14,14,15,19,19,12,11,12,14,16,17,18,18,14,10,10,8,5,0,4,3,0,0
2022-03-12 11:00:00,0,4,5,5,10,10,12,12,12,13,12,11,11,11,8,9,12,11,11,10,12,10,10,10,13,15,16,18,16,10,9,11,10,13,10,12,13,15,13,11,9,7,2,4,5,6,7,11,9,6,9,12,14,16,19,18,20,21,21,23,22,24,22,20,19,19,14,13,13,14,15,15,16,16,15,16,16,11,4,2,0,0,0,0
2022-03-12 12:00:00,1,3,6,11,15,18,13,20,20,17,15,18,18,18,16,12,17,18,13,10,15,15,13,15,20,23,24,25,25,22,20,20,14,19,16,14,16,15,11,10,9,6,5,5,6,11,4,6,10,9,9,10,6,9,11,11,12,12,13,14,16,15,16,18,16,15,12,10,13,16,20,20,16,14,16,13,15,13,7,5,7,1,0,0
2022-03-12 13:00:00,1,2,7,8,18,21,21,26,23,17,13,13,12,12,9,12,18,17,17,14,25,28,30,29,28,30,28,26,23,26,21,22,17,15,13,12,12,11,10,10,8,7,4,7,7,10,11,16,11,17,16,16,14,17,18,15,13,14,15,20,18,16,19,21,21,19,14,17,17,15,19,20,23,18,12,12,12,12,8,7,6,4,0,0
2022-03-12 14:00:00,0,2,4,6,11,13,13,15,14,14,11,11,11,11,8,11,17,18,14,18,20,20,20,16,16,18,15,14,13,11,12,13,11,15,13,13,13,13,12,10,8,6,3,4,5,7,10,9,5,9,11,15,13,15,15,16,17,14,18,19,22,20,18,20,21,20,13,16,19,19,22,21,26,26,21,13,11,8,5,3,2,0,0,0
2022-03-12 15:00:00,0,1,5,8,14,16,14,15,18,14,11,11,12,11,9,7,16,16,17,14,19,19,22,23,9,25,23,25,23,19,16,18,18,19,15,12,11,7,9,6,6,3,4,9,10,12,11,12,11,8,12,13,8,12,15,11,15,14,13,18,18,14,22,24,24,17,13,17,15,14,19,17,22,20,19,19,20,16,10,4,3,1,0,0
2022-03-12 16:00:00,1,5,7,8,11,14,18,25,31,30,25,27,24,22,20,20,24,22,21,20,20,22,20,17,13,17,18,17,16,15,10,16,13,14,11,9,10,7,5,7,6,7,6,7,9,11,11,12,5,12,11,18,16,20,19,22,20,19,18,15,16,17,18,21,23,20,15,16,21,23,25,22,22,19,14,12,11,7,7,8,4,2,1,0
2022-03-12 17:00:00,0,4,6,10,19,23,20,23,30,27,23,25,27,16,12,13,22,25,24,25,21,23,20,15,19,20,19,18,15,14,13,13,14,17,15,13,8,6,5,5,5,4,4,6,2,12,12,13,9,13,12,13,16,16,18,21,19,22,21,19,21,18,19,19,17,16,12,15,10,12,15,16,22,20,20,19,18,15,6,4,1,0,0,0
2022-03-12 18:00:00,0,2,3,5,5,7,8,17,26,24,23,13,23,22,15,9,27,25,23,22,20,15,16,13,13,14,18,19,16,12,9,11,11,10,9,10,6,9,8,7,5,3,8,7,11,13,17,22,10,21,17,22,19,19,21,21,18,17,21,26,24,20,19,22,21,12,13,16,18,17,19,18,22,23,22,21,22,17,8,6,4,1,0,0
2022-03-12 19:00:00,0,2,1,3,4,5,4,6,12,11,11,12,5,12,12,14,20,17,15,13,12,12,8,6,7,9,11,10,7,6,5,3,2,6,4,5,8,7,7,6,5,0,5,5,6,7,9,7,0,10,13,11,11,10,10,12,13,12,16,14,17,12,10,9,10,9,9,13,13,12,12,13,16,13,13,13,12,7,5,3,2,0,0,0
2022-03-12 20:00:00,1,1,1,5,9,6,7,7,11,11,11,12,11,10,8,7,15,15,11,10,9,9,8,4,6,5,5,5,4,5,4,3,3,6,8,6,6,6,4,4,3,3,5,7,5,9,6,8,6,9,8,15,13,13,12,14,12,9,12,11,12,10,12,14,12,8,9,10,10,9,10,8,12,14,16,14,13,7,6,5,4,1,0,0
2022-03-12 21:00:00,0,1,3,3,7,6,7,8,15,10,9,5,6,6,8,11,17,16,12,12,9,6,6,4,4,4,3,4,2,3,6,5,3,5,4,3,2,0,1,3,2,2,2,0,3,5,7,8,7,8,9,13,14,14,14,15,15,14,12,12,14,10,8,9,10,9,7,9,9,4,9,9,16,11,15,12,10,5,5,3,2,1,0,0
2022-03-12 22:00:00,0,0,1,2,4,4,5,6,11,10,9,9,9,9,8,7,17,17,18,14,12,10,9,7,6,2,7,7,6,3,4,6,5,3,4,5,4,1,2,2,1,2,2,3,1,9,7,6,3,7,10,16,13,19,21,20,17,17,17,15,13,12,13,12,9,7,7,8,8,5,8,7,11,17,20,18,10,8,5,3,1,0,0,0
2022-03-12 23:00:00,0,0,0,0,4,0,2,0,3,4,4,6,9,0,0,8,16,17,18,15,12,17,13,10,9,5,6,7,6,4,2,0,3,2,3,1,4,5,2,2,0,0,3,0,0,4,10,11,5,14,17,19,18,19,15,14,13,12,8,13,12,10,10,9,7,4,6,9,11,12,9,10,21,22,21,18,17,13,13,7,6,1,0,0
