Unnamed: 0,1_대흥교통(기점가상),2_염곡동구룡사,3_구룡사입구,4_국악고교사거리,5_삼호물산,6_원불교앞,7_도곡한신아파트,8_삼익아파트앞,9_총지사,10_영동중앙교회,11_역삼역.GS타워,12_차병원,13_언주역3번출구,14_논현고개,15_학동역,16_강남을지병원,17_국민은행압구정지점,18_압구정역3번출구,19_현대아파트,20_성수대교남단.현대아파트,21_뚝섬서울숲,22_응봉사거리,23_무학여고앞,24_코스모타워.서울신용보증재단성동지점,25_상왕십리역,26_왕십리센트라스아파트,27_성동고등학교,28_신당역.중앙시장앞,29_충무아트센터.스포츠센터.중부소방서,30_광희문.광희동사거리,31_퇴계로6가,32_퇴계로5가,33_충무로역8번출구.대한극장앞,34_퇴계로3가.한옥마을.한국의집,35_퇴계로2가.명동역,36_남대문시장.회현역,37_중림동교차로,38_서울의료보건고등학교.서울역서부,39_손기정체육공원입구,40_만리동고개,41_한겨레신문사,42_신덕성결교회,43_공덕역.공덕시장,44_마포역,45_여의도순복음교회,46_산업은행본점,47_국회의사당역.국민은행,48_국회의사당,49_여의도순복음교회,50_마포역,51_공덕시장,52_신덕성결교회,53_한겨레신문사,54_만리동고개,55_손기정체육공원,56_서울역서부,57_서울역버스환승센터,58_남대문시장.회현역,59_명동입구,60_퇴계로3가.한옥마을.한국의집,61_충무로역2번출구.대한극장앞,62_퇴계로5가.제일병원,63_퇴계로6가,64_광희문.광희동사거리,65_충무아트센터.스포츠센터.중부소방서,66_신당역.중앙시장앞,67_성동고등학교,68_신당파인힐하나유보라,69_뉴타운아파트,70_상왕십리역,71_왕십리2동주민센터,72_왕십리역,73_무학여고,74_행당신동아.행당푸르지오아파트,75_뚝섬서울숲,76_압구정중고등학교.현대아파트,77_현대아파트,78_압구정역4번출구,79_국민은행,80_강남을지병원,81_학동역,82_논현동고개,83_언주역2번출구.차병원사거리,84_차병원,85_역삼역,86_영동중앙교회,87_총지사,88_럭키아파트,89_경남아파트,90_도곡한신아파트,91_양재노인종합복지관,92_동원산업앞,93_구룡사,94_구룡사입구,95_구룡사앞,96_도로교통공단서울지부.코트라
2022-03-07 19:00:00,1,0,2,7,14,14,15,17,47,46,46,45,46,43,24,29,24,13,11,14,14,23,19,18,11,8,9,10,10,11,13,12,14,13,21,24,16,22,15,12,11,9,7,4,2,9,12,15,24,19,28,26,21,18,19,19,13,11,10,7,13,19,21,21,17,13,12,9,11,10,9,8,6,4,3,7,8,15,28,40,29,29,28,28,24,25,26,29,28,29,25,8,4,1,2,0
2022-03-07 20:00:00,0,1,0,3,6,8,9,10,20,19,23,22,16,19,10,13,12,16,16,14,13,12,14,14,14,11,12,12,11,9,8,10,11,10,9,12,13,17,11,10,9,3,5,2,2,4,4,10,17,13,18,8,15,16,19,18,11,11,12,13,12,15,14,12,10,12,8,6,9,9,8,7,5,4,5,3,6,12,21,20,26,21,20,16,20,22,16,15,16,13,13,7,3,1,0,0
2022-03-07 21:00:00,1,1,4,7,13,17,18,10,18,18,16,14,18,15,12,13,11,8,10,13,7,7,7,5,5,4,5,7,7,0,6,5,6,10,13,15,14,11,9,6,7,5,6,3,2,4,3,5,11,11,14,13,11,9,9,8,6,5,6,10,11,12,14,11,11,10,12,11,7,10,9,7,7,5,6,5,8,12,15,20,16,16,15,16,11,12,12,11,9,9,6,5,3,0,0,0
2022-03-07 22:00:00,0,0,1,7,12,16,9,17,17,17,12,10,5,9,8,9,8,12,15,16,13,9,7,5,6,4,4,6,5,7,6,8,10,14,15,15,13,12,11,11,11,8,8,5,2,2,3,6,8,5,13,14,15,15,14,12,8,7,8,8,9,10,11,9,10,8,7,8,4,6,6,6,5,3,0,1,3,6,10,13,16,17,18,19,16,17,17,16,15,12,8,6,4,2,1,0
2022-03-07 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,7,9,11,0,0,10,10,8,4,3,1,1,0,0,1,4,3,3,6,5,4,5,6,1,4,6,3,8,10,11,9,9,7,8,3,7,0,6,4,2,4,3,4,0,3,10,11,11,11,8,11,7,14,14,11,11,10,9,10,7,5,0,0,0
2022-03-08 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,0,2,2,4,4,3,3,0,5,5,3,6,0,4,3,0,3,4,0,6,10,13,15,14,16,18,22,22,23,22,18,14,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,2,1,3,2,5,8,0,7,8,0,6,5,5,1,3,2,0,4,2,3,1,6,3,8,7,6,11,13,16,15,14,12,14,13,9,7,6,5,4,4,4,3,2,5,5,3,2,1,2,4,6,5,5,10,8,4,5,5,4,0,3,1,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,1,1,3,5,7,8,4,9,10,9,8,4,6,3,9,8,2,2,0,0,1,4,5,7,8,10,13,16,18,17,18,17,15,14,9,8,7,8,7,6,7,8,5,5,2,2,1,1,2,6,9,10,14,17,21,18,9,7,6,5,4,1,5,2,1,4,3,4,3,5,6,6,7,10,9,8,7,21,20,11,17,18,19,12,10,10,8,8,6,2,4,2,0,0,0,0
2022-03-08 07:00:00,1,4,7,13,17,17,19,21,31,32,23,20,26,22,24,19,18,13,7,8,10,14,14,14,15,15,18,19,20,18,20,18,16,16,17,17,14,15,17,18,27,28,27,27,13,7,4,3,5,12,17,22,22,22,25,23,18,12,9,10,11,10,10,9,8,4,8,9,10,18,19,21,25,28,28,26,25,38,39,38,53,44,51,48,58,54,47,40,21,23,22,10,9,2,0,0
2022-03-08 08:00:00,2,6,11,24,30,34,35,37,41,40,37,29,32,26,41,23,18,14,5,4,5,10,11,14,13,17,20,22,23,20,16,14,17,20,18,19,17,25,28,28,40,38,52,52,20,8,4,15,14,16,26,25,29,32,35,32,30,22,18,16,20,15,9,8,6,6,7,10,6,13,14,12,17,18,17,14,14,41,40,38,51,47,52,55,58,49,30,29,28,38,35,11,7,6,4,0
2022-03-08 09:00:00,1,2,4,13,17,20,0,22,21,23,30,23,27,29,32,19,14,10,5,5,2,7,8,10,12,14,17,19,20,18,15,12,11,12,10,6,5,6,10,17,23,21,17,19,13,7,2,7,3,7,10,13,15,19,19,18,16,13,14,13,14,16,14,12,11,10,8,8,7,7,6,5,5,4,9,8,9,20,21,14,45,41,41,45,47,42,32,20,18,24,13,6,6,3,2,0
2022-03-08 10:00:00,0,1,3,4,10,11,14,14,13,13,14,14,19,17,19,13,7,5,3,3,2,7,6,8,10,11,12,10,15,14,12,11,10,9,6,6,5,5,4,6,6,5,7,7,3,2,5,10,11,11,8,7,11,12,13,13,10,9,8,8,8,10,7,6,5,5,6,5,6,6,6,6,6,7,9,8,9,10,11,8,17,16,20,22,13,12,9,8,7,6,5,3,2,1,0,0
2022-03-08 11:00:00,0,1,2,4,5,7,4,6,11,13,18,15,14,15,16,12,7,5,6,5,6,8,9,11,13,4,13,15,16,15,11,12,12,10,9,9,3,8,6,8,9,9,7,8,4,2,3,4,6,8,9,10,11,11,12,9,11,14,14,12,10,9,9,9,6,7,7,8,7,8,7,5,6,7,0,7,8,7,13,12,15,17,16,18,20,19,8,7,6,5,4,3,2,0,1,0
2022-03-08 12:00:00,1,1,5,6,9,13,14,17,11,13,14,18,18,17,11,8,7,7,9,9,5,7,10,11,10,11,12,11,13,14,13,13,10,13,12,14,11,9,12,16,18,15,11,10,5,4,2,5,9,12,12,8,12,10,10,12,9,13,8,8,10,10,7,8,12,9,10,11,9,8,7,8,9,10,11,9,30,33,35,32,30,16,12,12,8,18,12,10,6,5,8,3,2,1,2,0
2022-03-08 13:00:00,1,0,2,4,7,12,13,13,15,17,19,18,20,19,15,15,11,7,5,6,2,7,10,7,9,8,8,10,12,10,12,9,12,12,11,12,15,17,17,19,20,17,11,12,8,6,3,3,8,12,13,14,15,18,16,15,14,11,11,14,15,14,12,10,9,9,9,6,3,8,7,4,9,8,10,7,11,15,18,21,19,17,19,16,13,12,13,13,14,13,12,4,2,1,1,0
2022-03-08 14:00:00,1,2,3,5,9,15,16,13,16,19,22,20,23,22,15,14,12,13,10,11,10,11,11,11,11,10,9,11,15,17,16,15,13,12,13,13,13,14,10,9,7,5,4,3,1,4,8,9,13,12,14,0,16,17,17,18,11,11,11,10,12,14,15,14,15,10,10,9,8,11,10,9,6,8,5,7,8,15,13,16,16,15,15,14,11,10,10,9,8,7,7,3,1,0,0,0
2022-03-08 15:00:00,0,1,1,4,10,14,12,15,17,20,18,14,18,15,13,13,14,12,17,16,15,12,9,11,9,8,9,11,11,12,8,10,10,10,10,12,13,8,9,15,10,9,6,2,3,5,6,7,12,18,23,22,21,14,16,14,11,11,10,11,11,14,11,12,18,19,21,22,22,21,16,11,10,9,7,8,7,18,18,18,18,15,16,17,18,15,11,12,11,9,8,6,4,1,0,0
2022-03-08 16:00:00,2,1,4,7,10,12,13,14,17,20,23,22,26,30,22,21,17,10,9,11,10,12,13,12,14,13,14,16,16,15,16,13,14,14,13,15,14,14,13,19,20,18,8,4,5,5,7,11,14,12,12,11,19,19,18,17,13,15,15,15,19,24,26,25,17,15,13,13,10,13,9,9,11,9,7,9,11,11,14,16,23,21,22,25,27,23,20,17,16,15,12,5,2,1,0,0
2022-03-08 17:00:00,4,5,6,12,21,28,30,32,42,43,37,34,42,38,26,29,21,13,11,12,9,12,12,12,9,7,11,13,18,14,13,15,14,12,15,20,15,21,18,16,17,15,12,4,11,15,15,18,35,28,26,22,26,31,29,27,13,15,25,22,23,23,24,25,21,15,13,14,13,12,10,11,12,11,13,9,11,15,19,31,29,22,17,17,17,18,14,15,16,15,10,5,1,0,0,0
2022-03-08 18:00:00,6,8,12,20,40,43,41,35,59,60,50,44,48,50,34,31,24,17,19,24,27,21,15,15,16,15,16,18,20,20,22,21,17,19,20,23,20,16,14,16,17,16,10,7,12,33,34,37,56,42,34,30,29,24,25,23,14,16,19,20,13,13,13,14,15,13,14,14,12,14,13,11,10,5,6,6,10,18,26,35,40,36,31,31,38,37,34,34,32,31,31,9,4,3,1,0
2022-03-08 19:00:00,1,1,3,6,18,21,22,25,25,23,19,28,25,36,19,33,23,13,14,14,16,17,18,14,14,15,16,14,13,11,13,14,12,14,16,17,17,21,18,16,10,7,6,3,3,6,7,21,25,17,21,34,27,21,22,23,17,16,18,19,22,21,20,21,18,14,14,12,10,9,9,9,8,7,6,7,7,18,25,26,28,17,19,17,14,15,15,12,12,9,8,16,3,2,1,0
2022-03-08 20:00:00,0,0,1,3,10,13,12,14,16,17,23,21,26,24,12,13,13,9,10,14,6,12,10,7,6,4,6,9,12,8,11,12,11,10,10,16,15,15,13,11,10,10,9,5,3,2,2,5,10,10,12,12,11,10,10,9,6,9,9,7,10,11,13,11,12,13,14,13,11,10,11,9,6,5,2,5,2,14,19,21,25,24,28,23,26,25,21,21,14,12,16,13,7,2,1,0
2022-03-08 21:00:00,0,0,1,2,8,10,8,11,17,16,15,17,17,16,11,13,12,11,10,12,9,10,10,7,7,7,8,11,12,11,11,8,6,15,14,19,11,12,12,9,11,10,8,6,4,5,5,5,10,16,22,20,14,13,12,10,8,8,13,14,13,14,15,15,14,11,11,7,5,8,6,5,4,5,1,2,6,10,10,13,13,13,13,29,29,26,21,19,18,9,14,4,2,3,1,0
2022-03-08 22:00:00,1,0,2,4,8,12,12,4,23,27,27,22,23,22,14,16,12,9,9,15,6,10,12,11,10,8,7,11,11,9,10,9,11,14,14,15,16,15,13,16,13,12,8,3,2,2,2,3,6,7,12,9,9,7,6,7,7,9,12,9,9,11,9,11,9,8,7,8,8,9,7,7,6,7,0,2,6,10,14,17,15,14,24,24,21,19,15,15,13,13,12,5,2,0,0,0
2022-03-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,5,0,0,7,7,0,8,13,14,13,5,4,4,3,2,2,1,2,7,7,5,8,7,6,5,4,5,4,5,7,9,11,12,12,10,11,6,7,6,5,6,4,7,7,6,6,1,5,8,9,12,15,15,13,14,15,16,12,12,10,9,7,4,2,1,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,1,1,0,1,2,2,0,5,5,6,4,4,5,3,2,4,3,0,4,5,6,8,8,9,10,13,12,11,0,10,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,0,1,2,3,4,0,1,5,1,6,0,1,3,3,2,2,0,2,1,0,2,3,3,4,2,4,2,13,13,12,11,11,9,5,7,6,3,0,5,3,4,3,3,1,0,0,0,12,2,0,0,3,3,3,4,3,3,0,0,0,2,3,4,0,0,0,0,0,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,0,2,3,2,4,0,3,6,5,6,4,5,4,5,3,2,2,1,0,0,3,4,3,5,6,9,8,9,8,7,3,8,8,8,9,2,8,7,4,4,3,3,2,1,1,1,0,7,9,10,7,8,10,8,6,6,5,2,4,7,5,3,4,1,3,3,4,0,2,2,0,5,3,4,1,1,5,4,1,4,3,3,2,3,1,2,1,0,0,0,0,0,0,0,0
2022-03-09 07:00:00,2,0,3,2,4,1,0,4,6,7,12,13,15,11,8,4,4,3,1,2,1,5,4,6,0,7,7,5,6,9,4,4,4,4,5,4,2,5,6,7,4,4,4,3,1,3,1,2,2,5,6,4,9,13,14,13,13,5,4,3,7,2,8,6,4,0,0,2,3,2,1,0,4,5,4,1,1,5,0,4,6,4,7,6,7,5,5,6,0,5,4,3,2,1,0,0
2022-03-09 08:00:00,0,1,3,9,10,0,11,8,8,10,9,10,13,10,13,9,6,5,5,3,5,7,6,8,6,7,7,11,12,13,9,6,6,5,5,3,3,6,6,11,8,9,9,9,4,1,2,3,3,6,7,7,8,13,12,12,11,10,12,9,10,11,10,5,5,4,5,3,4,6,5,5,5,6,0,5,6,8,5,7,8,8,12,12,9,8,8,9,7,6,3,1,0,0,0,0
2022-03-09 09:00:00,0,1,3,9,13,15,14,16,17,15,19,14,15,14,20,15,8,5,4,3,0,4,5,10,14,13,10,11,12,12,12,11,8,10,9,7,6,8,6,7,8,6,8,10,4,3,3,4,3,6,9,11,16,15,17,14,11,8,6,5,7,8,1,8,8,2,6,5,4,5,3,3,6,7,8,7,6,10,10,8,11,8,12,12,15,15,10,8,9,2,8,6,3,1,0,0
2022-03-09 10:00:00,0,2,3,6,6,5,7,8,12,11,8,6,7,8,12,11,6,5,3,5,5,8,11,14,15,14,14,15,17,15,13,13,12,10,10,6,4,5,3,9,10,9,7,6,3,3,4,0,4,5,6,7,8,9,9,7,11,9,7,4,5,5,6,9,4,10,12,13,13,12,10,2,5,3,6,5,4,8,10,9,12,12,12,8,9,8,4,6,7,2,5,1,0,0,0,0
2022-03-09 11:00:00,0,0,6,10,12,13,13,15,16,16,14,13,16,16,16,13,11,8,9,8,7,13,13,13,15,17,19,24,15,13,13,13,12,9,10,11,10,11,12,11,13,12,6,3,6,5,2,3,24,16,15,14,17,22,27,22,14,10,7,8,5,10,7,6,4,2,3,4,2,5,6,9,12,13,0,11,10,10,12,8,9,13,13,14,18,17,17,14,5,3,10,7,5,4,2,0
2022-03-09 12:00:00,0,1,4,7,9,9,8,11,16,17,19,20,20,20,22,18,13,9,7,7,8,9,9,15,14,13,14,23,21,20,18,18,17,19,14,12,6,11,14,13,15,10,9,4,4,4,7,7,10,14,16,18,19,21,20,16,20,15,19,17,14,14,12,14,13,9,10,11,3,10,8,9,10,10,9,4,3,8,10,11,9,11,11,10,10,12,12,11,10,9,6,2,1,0,0,0
2022-03-09 13:00:00,1,3,3,8,10,12,12,12,19,17,16,17,16,11,17,16,13,14,15,15,13,8,10,13,14,16,17,16,16,15,18,13,16,16,14,11,10,10,11,15,16,14,9,6,3,3,4,8,11,16,19,15,19,25,22,24,18,12,16,16,14,15,16,19,19,16,17,18,15,17,20,20,13,14,11,8,8,12,12,10,9,4,8,10,11,8,7,4,4,4,3,1,0,0,0,0
2022-03-09 14:00:00,0,1,2,9,12,13,6,14,16,17,17,16,15,15,12,12,11,10,11,11,9,11,14,17,15,13,17,21,27,25,23,20,21,23,11,12,12,11,10,13,17,16,11,7,1,1,3,4,9,12,19,20,18,30,34,33,23,18,15,14,11,14,13,12,13,12,13,13,12,11,11,12,5,10,8,10,10,10,9,7,9,10,10,12,8,10,9,8,4,1,7,3,0,2,0,0
2022-03-09 15:00:00,0,1,2,6,11,12,14,13,14,12,9,15,16,17,17,16,16,11,10,13,12,10,10,14,11,12,16,19,18,15,15,18,16,18,14,17,15,11,10,12,11,7,6,5,2,2,5,6,11,11,11,0,12,14,18,15,14,15,17,15,11,16,15,14,9,13,14,12,10,13,11,12,14,12,10,9,9,10,17,14,11,14,13,13,16,16,8,9,7,6,6,6,1,0,0,0
2022-03-09 16:00:00,1,0,2,4,8,6,9,10,15,15,11,8,11,11,13,11,9,10,11,14,13,10,8,12,11,12,11,12,12,12,11,10,10,11,9,18,9,20,14,17,17,13,7,7,6,6,5,6,12,13,10,10,9,9,10,6,11,21,20,23,25,25,20,24,24,20,19,21,21,21,21,6,14,11,9,7,6,12,15,18,22,20,18,15,13,10,13,12,14,12,9,7,4,3,2,0
2022-03-09 17:00:00,0,0,1,4,8,9,4,11,15,13,13,12,13,13,10,9,10,12,11,8,14,13,14,14,12,10,10,11,10,8,10,9,10,8,12,21,20,25,23,24,21,21,14,8,6,9,5,6,8,7,8,2,10,9,9,7,5,16,22,27,31,31,35,38,32,23,16,10,15,13,14,13,13,5,13,9,10,13,16,16,17,15,15,16,25,9,10,9,8,9,7,4,1,0,1,0
2022-03-09 18:00:00,0,0,1,2,6,6,7,6,10,11,7,9,7,8,6,6,5,6,7,4,8,7,10,9,10,8,11,11,15,17,13,17,14,16,19,22,21,21,20,23,22,19,7,5,6,6,3,5,6,10,11,0,11,13,11,9,7,7,16,17,14,15,14,11,14,13,14,16,8,13,11,10,14,15,13,11,9,10,17,15,12,9,7,9,12,26,23,23,22,21,17,9,4,1,0,0
2022-03-09 19:00:00,0,1,2,1,5,7,0,7,8,7,10,9,10,9,7,8,7,9,9,9,11,9,14,15,14,13,12,16,12,11,12,13,7,17,13,13,10,10,8,6,5,5,3,1,1,4,5,7,8,11,12,6,12,12,13,12,10,11,12,10,12,11,11,10,7,8,8,0,0,9,6,5,5,6,8,2,5,10,13,14,15,15,18,17,14,15,12,13,12,11,12,5,3,2,0,0
2022-03-09 20:00:00,0,1,0,2,5,3,6,7,8,7,7,7,5,5,3,4,3,5,9,10,5,8,8,7,10,7,10,15,12,9,7,6,8,9,9,14,7,16,16,13,10,4,1,3,0,1,1,7,9,9,13,12,11,9,5,6,7,6,9,8,11,3,12,7,7,7,8,9,4,8,9,8,5,3,4,5,1,10,11,10,13,11,11,5,9,9,7,6,0,7,6,3,1,1,0,0
2022-03-09 21:00:00,1,0,0,1,4,4,4,6,9,4,6,5,6,3,4,4,4,4,5,4,3,3,4,4,5,3,2,7,8,3,9,0,8,6,7,8,0,9,12,10,8,7,5,3,2,1,1,4,6,14,16,17,18,15,16,13,12,9,13,10,14,15,7,16,12,10,8,9,4,9,7,5,5,4,0,3,7,10,13,15,18,15,19,21,15,14,13,6,2,12,11,3,1,0,0,0
2022-03-09 22:00:00,0,0,0,0,1,0,0,0,9,10,15,13,11,5,10,7,8,9,9,12,12,9,7,9,10,5,9,14,14,7,13,5,15,16,19,15,15,6,11,6,5,7,4,3,0,3,2,6,7,9,10,6,11,8,9,4,8,8,7,8,9,10,11,10,9,11,10,9,8,7,10,8,7,2,8,0,6,7,12,14,14,11,11,12,21,20,19,15,14,11,13,4,1,2,0,0
2022-03-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,11,11,11,9,6,5,3,1,0,2,0,0,0,4,3,7,6,4,1,3,4,2,4,5,6,8,9,7,7,10,7,5,0,3,5,4,5,4,3,0,0,3,0,6,8,9,8,9,6,11,10,9,10,7,8,6,4,3,1,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,1,0,1,3,2,4,5,0,4,2,3,5,3,0,4,4,3,3,4,2,0,4,6,11,13,17,21,21,22,24,25,6,22,20,10,7,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,3,1,2,3,4,5,2,4,5,4,4,0,4,3,2,1,0,4,2,2,0,5,3,6,8,7,7,11,16,17,15,14,15,10,7,5,4,4,3,5,7,4,5,2,2,2,4,6,9,8,7,4,9,12,11,4,6,6,5,0,0,6,5,4,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,2,3,6,7,9,9,10,11,10,12,7,7,7,11,7,6,3,2,2,0,4,5,5,7,6,8,9,7,6,8,8,8,8,7,5,3,1,4,7,12,15,8,7,3,0,3,3,1,5,7,3,7,11,12,11,8,6,4,3,6,6,5,4,4,5,4,4,0,6,6,7,8,11,12,10,9,16,15,8,14,14,13,12,12,12,9,10,0,9,6,3,2,3,0,0
2022-03-10 07:00:00,0,4,7,11,17,20,21,24,28,27,20,19,25,26,29,28,19,12,8,9,3,13,12,14,12,11,17,22,22,17,17,17,15,17,19,20,21,23,21,15,26,22,21,18,10,4,5,7,10,13,15,20,27,36,35,31,28,15,16,14,15,13,11,11,6,6,6,9,9,16,19,18,20,25,22,21,21,40,38,35,56,53,51,50,53,53,43,39,38,34,26,12,9,4,0,0
2022-03-10 08:00:00,1,4,7,17,25,29,30,33,36,32,39,30,33,30,29,24,17,11,5,3,2,16,16,21,24,28,30,28,27,26,27,23,20,19,18,23,24,27,31,35,50,46,40,48,20,9,6,13,8,13,21,22,27,32,33,31,26,24,18,16,15,12,10,8,8,6,7,12,13,12,14,13,11,14,14,12,11,41,38,32,59,56,61,61,69,65,53,49,48,45,38,12,5,3,2,0
2022-03-10 09:00:00,1,4,5,10,16,19,21,22,27,22,25,24,36,34,43,28,15,6,8,7,1,9,10,9,12,15,18,21,23,22,19,16,15,14,10,11,8,10,10,15,19,19,21,21,11,5,3,5,5,10,11,11,14,18,18,17,16,14,11,10,9,11,9,9,7,6,5,7,6,8,9,10,10,11,9,11,10,36,33,24,45,37,44,33,37,31,19,20,21,19,16,5,3,0,2,0
