Unnamed: 0,1_흥안운수상계4동종점,2_흥안운수종점,3_불암현대아파트,4_동아불암아파트,5_불암대림아파트,6_상계벽산아파트,7_상계중앙시장입구,8_상계2동주민센터,9_노원역9번출구,10_노원구청,11_창4동주민센터,12_서울북부지방법원등기국,13_창동주공3단지,14_창1동주민센터,15_도봉문화정보도서관,16_창림초교창동신창아파트앞,17_국립현대미술관창동레지던시,18_신창.창동시장,19_창동서울탁주앞,20_금용아파트,21_창2동주민센터.보건지소,22_태영데시앙아파트,23_수유3동우체국,24_수유(강북구청)역,25_수유역,26_삼성화재강북지점,27_수유역.노스페이스문화센터,28_수유3동우체국,29_태영데시앙아파트,30_창2동주민센터.보건지소,31_창번2교앞,32_창동서울탁주앞,33_창동.신창시장,34_국립현대미술관창동레지던시,35_창림초교창동신창아파트앞,36_서울가든아파트앞,37_창1동주민센터,38_창동주공3단지,39_서울북부지방법원등기국,40_창4동주민센터,41_노원구청,42_노원역1번출구,43_상계2동주민센터,44_상계중앙시장입구,45_상계역,46_불암대림아파트,47_상계시장,48_동아불암아파트,49_흥안운수종점,50_흥안운수상계4동종점
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,4,5,7,8,10,12,12,13,9,10,9,8,9,0,0,0,0,8,6,0,0,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,3,4,5,6,7,10,14,10,4,8,8,7,0,3,6,3,5,0,5,7,6,5,5,1,0,10,13,0,2,16,4,19,20,22,4,20,6,19,18,4,11,4,2,2,4,0,0,2,1,0
2022-03-24 06:00:00,3,0,0,4,1,0,6,1,2,1,2,1,0,2,0,4,5,6,7,6,9,9,9,7,0,1,1,0,0,2,2,1,0,4,5,2,4,0,2,3,2,3,0,2,11,8,3,2,0,0
2022-03-24 07:00:00,2,4,5,11,8,15,17,13,14,8,9,0,10,10,7,6,7,8,10,11,19,17,17,1,0,0,3,2,4,5,4,5,4,7,11,12,14,11,15,12,6,4,3,1,0,0,2,1,0,0
2022-03-24 08:00:00,6,9,11,14,14,16,15,12,9,9,2,1,11,11,10,10,15,16,20,21,28,28,16,2,1,2,5,2,4,4,5,5,7,8,9,0,9,10,11,12,9,10,7,6,5,4,3,2,1,0
2022-03-24 09:00:00,2,5,6,11,6,13,9,11,9,7,8,7,7,8,6,3,8,9,8,13,14,12,12,1,0,0,0,0,0,1,0,5,4,7,9,10,11,12,11,11,6,5,6,5,6,5,4,3,0,0
2022-03-24 10:00:00,3,0,2,4,5,8,12,11,7,5,4,0,5,0,0,6,8,8,11,0,13,14,12,0,0,1,3,0,2,1,1,4,5,6,0,1,7,2,4,0,5,6,4,5,0,4,3,1,1,0
2022-03-24 11:00:00,1,3,5,5,7,7,7,6,4,6,5,8,9,8,6,9,6,8,8,5,7,6,5,4,0,0,3,0,1,2,0,3,2,6,7,2,3,8,4,7,4,4,6,5,3,2,4,3,1,0
2022-03-24 12:00:00,4,0,1,0,0,4,4,3,3,5,6,0,7,0,6,4,4,4,7,0,5,6,5,2,1,1,4,0,4,4,0,3,5,0,6,1,5,6,4,3,3,8,6,6,6,0,5,4,1,0
2022-03-24 13:00:00,1,2,0,6,5,6,6,5,3,6,7,6,0,9,4,7,6,8,5,0,7,5,4,0,0,1,0,2,2,3,4,2,4,5,7,0,8,5,9,7,7,6,7,0,9,7,6,5,2,0
2022-03-24 14:00:00,2,5,4,8,6,9,7,4,5,7,8,7,4,6,0,0,5,7,8,0,9,8,4,1,0,1,4,3,6,0,2,3,3,4,5,5,7,8,4,4,6,9,2,3,7,7,3,4,2,0
2022-03-24 15:00:00,2,0,3,7,0,7,7,5,6,6,0,5,6,7,4,6,7,8,8,5,9,8,5,0,0,2,4,7,9,8,7,5,5,6,5,5,0,3,6,5,8,10,11,7,9,9,8,4,3,0
2022-03-24 16:00:00,2,2,2,4,0,8,10,2,7,8,9,7,4,8,8,6,1,6,2,3,7,0,5,0,0,1,3,0,1,3,2,0,4,0,5,3,4,6,4,7,5,11,12,0,13,12,10,6,3,0
2022-03-24 17:00:00,3,7,8,5,9,4,6,5,8,9,13,11,10,9,8,5,6,6,9,4,8,6,2,0,1,3,9,8,9,8,5,7,7,10,13,2,7,3,8,0,7,7,8,7,16,15,10,9,3,0
2022-03-24 18:00:00,1,2,0,5,7,5,6,2,7,11,12,13,10,9,10,7,12,8,8,7,7,6,4,1,0,2,20,19,18,16,13,11,11,11,14,13,12,13,14,13,20,17,16,0,15,13,11,5,1,0
2022-03-24 19:00:00,1,2,0,4,0,6,5,5,6,9,8,11,8,10,7,10,9,13,14,13,6,0,9,0,0,1,16,20,18,14,15,12,7,7,6,6,6,0,7,7,6,16,14,16,21,18,13,9,5,0
2022-03-24 20:00:00,1,1,0,3,2,3,5,4,7,10,12,11,2,0,0,3,4,3,4,4,5,0,4,1,0,1,5,6,0,4,3,5,5,6,4,5,4,0,4,3,5,8,4,6,6,5,0,3,3,0
2022-03-24 21:00:00,1,2,1,2,0,2,1,3,4,4,6,0,4,6,10,6,2,2,4,0,3,0,2,1,0,2,11,15,14,9,7,7,5,4,5,0,0,5,6,3,6,12,13,13,11,12,10,6,3,0
2022-03-24 22:00:00,0,2,3,5,0,3,4,3,10,11,11,10,8,6,7,4,5,4,0,3,1,2,1,0,1,0,6,0,0,10,9,7,1,9,10,8,4,2,3,2,0,7,6,0,10,8,7,4,2,0
2022-03-24 23:00:00,0,0,0,2,0,4,4,0,11,13,9,14,5,8,11,5,4,5,5,0,0,0,4,1,0,0,9,4,7,6,5,3,2,0,0,1,0,2,0,0,5,15,14,4,12,9,4,2,3,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,4,6,8,9,10,12,12,0,7,10,8,0,9,0,0,8,0,7,6,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,2,2,0,4,4,4,8,7,5,1,6,5,0,1,4,3,5,4,5,7,6,5,3,1,0,8,11,0,8,14,0,17,20,21,22,11,12,23,22,20,12,9,8,2,8,0,7,6,2,0
2022-03-25 06:00:00,2,3,5,7,1,5,6,0,4,2,1,0,3,4,0,3,5,7,8,0,9,0,7,1,0,0,0,0,0,2,3,3,0,6,5,0,6,0,1,2,5,6,5,4,9,9,5,2,1,0
2022-03-25 07:00:00,4,6,5,16,12,13,15,13,9,9,10,9,10,0,0,8,12,15,15,21,29,31,33,1,0,0,0,2,1,4,5,5,0,9,14,12,17,18,14,15,8,7,6,6,2,0,2,1,0,0
2022-03-25 08:00:00,11,14,15,22,23,23,21,15,14,10,6,9,10,12,11,8,12,17,25,27,30,27,26,2,0,3,8,3,8,7,9,11,11,13,15,17,18,19,19,17,13,14,13,8,7,4,0,1,2,0
2022-03-25 09:00:00,3,5,7,9,8,10,10,11,13,12,11,10,11,12,11,13,16,15,18,19,17,16,12,2,0,0,4,0,2,2,0,5,9,10,12,14,8,15,15,13,8,5,6,5,6,6,4,3,2,0
2022-03-25 10:00:00,2,4,0,6,6,5,7,5,4,5,6,6,7,1,0,2,7,7,9,10,13,13,11,1,0,1,2,3,0,5,4,0,2,4,5,6,0,0,5,4,2,3,2,3,5,4,2,1,1,0
2022-03-25 11:00:00,3,5,8,14,4,14,13,10,7,8,8,2,0,4,6,6,8,7,10,9,10,9,7,1,0,1,3,0,2,4,3,4,5,0,7,6,6,5,4,7,8,3,4,2,6,5,3,4,3,0
2022-03-25 12:00:00,2,2,0,4,3,5,3,3,4,5,6,6,7,5,6,0,8,10,11,9,10,12,8,1,0,0,4,5,0,3,1,4,3,4,6,0,6,5,0,5,4,5,0,7,9,7,2,4,3,0
2022-03-25 13:00:00,4,6,4,11,0,10,10,8,4,4,6,4,5,4,3,2,3,3,7,2,8,4,3,1,2,3,8,9,6,10,8,8,6,8,9,9,8,7,7,7,5,9,7,7,8,7,6,3,1,0
2022-03-25 14:00:00,6,10,11,12,4,10,9,7,7,15,17,18,0,6,6,0,6,5,6,0,9,0,5,2,0,0,3,3,2,1,0,6,5,6,7,6,7,9,0,6,8,13,14,13,15,13,11,7,2,0
2022-03-25 15:00:00,4,0,5,6,5,6,7,3,9,8,10,9,9,17,13,11,12,14,14,13,14,13,10,0,0,2,7,8,0,6,1,4,5,5,6,6,8,7,8,0,6,18,18,16,18,17,10,7,3,0
2022-03-25 16:00:00,3,4,3,8,5,9,8,7,4,12,14,16,15,4,7,2,3,7,7,6,8,9,9,3,0,1,13,15,14,4,16,5,4,4,0,0,2,6,7,6,12,12,11,12,11,9,14,10,6,0
2022-03-25 17:00:00,2,0,2,4,6,6,7,6,5,8,9,10,9,8,14,12,11,10,9,7,8,6,1,0,0,0,5,9,8,6,0,10,7,6,6,4,6,8,7,6,11,20,19,16,16,15,14,8,4,0
2022-03-25 18:00:00,3,7,2,7,0,7,8,7,7,10,10,9,7,5,10,7,7,6,6,0,5,0,3,1,0,0,11,11,6,10,11,11,9,10,9,9,10,9,9,8,19,20,17,18,14,11,11,7,5,0
2022-03-25 19:00:00,0,3,4,6,4,10,9,10,9,9,10,9,8,6,5,5,3,4,6,5,4,7,5,2,0,1,24,25,26,24,21,14,13,14,15,12,11,0,1,9,8,12,10,10,24,10,16,5,2,0
2022-03-25 20:00:00,1,3,4,5,5,4,5,0,12,11,13,12,9,7,0,6,5,13,13,12,9,8,6,2,0,0,24,12,23,17,13,9,9,10,10,8,6,10,9,8,11,10,10,7,13,13,11,5,3,0
2022-03-25 21:00:00,0,0,0,1,0,1,0,2,5,7,5,0,4,6,8,7,5,4,3,2,0,1,1,0,0,2,10,0,11,9,0,8,6,7,9,8,7,6,0,0,6,14,0,14,12,0,7,4,2,0
2022-03-25 22:00:00,2,2,0,3,0,3,5,0,11,13,13,11,9,8,5,7,6,5,3,0,6,2,1,1,0,0,11,12,13,8,6,5,3,5,0,4,3,2,0,0,3,10,7,6,12,11,6,5,2,0
2022-03-25 23:00:00,0,3,4,3,0,4,6,3,8,12,8,0,6,0,0,11,10,7,5,6,4,2,1,0,0,1,9,10,9,7,0,6,6,4,3,0,1,2,0,3,10,10,10,9,11,9,8,3,1,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,1,0,0,2,6,0,5,2,0,0,3,0,0,0,0,0,2,0,0,1,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,2,0,3,1,0,5,7,4,6,5,6,5,0,6,5,4,0,5,2,2,4,2,3,0,0,0,8,0,0,1,0,11,13,4,6,3,5,11,12,0,9,8,9,8,9,8,6,4,0,0
2022-03-26 06:00:00,2,3,0,5,0,1,4,3,1,1,0,0,1,2,2,0,4,0,6,5,9,0,7,0,0,0,0,0,1,0,1,2,1,0,0,0,0,2,2,1,0,3,0,0,2,1,1,0,0,0
2022-03-26 07:00:00,0,1,0,4,0,3,1,2,3,3,0,2,1,4,0,3,5,0,5,6,0,0,4,0,1,0,2,0,0,1,1,0,2,0,0,1,3,2,1,1,2,2,0,3,2,2,0,1,0,0
2022-03-26 08:00:00,2,3,0,6,8,6,5,7,5,0,5,0,6,1,0,5,5,6,9,10,13,0,2,0,0,0,1,0,0,1,2,3,4,0,5,0,2,3,4,0,3,3,3,2,3,2,0,1,0,0
2022-03-26 09:00:00,4,6,0,7,0,7,5,5,5,3,5,0,4,3,3,3,8,6,14,7,14,12,11,1,2,0,4,5,4,0,0,5,9,10,15,16,0,5,17,14,12,9,7,6,5,0,4,1,1,0
2022-03-26 10:00:00,1,1,2,4,5,4,6,4,5,6,4,5,4,3,4,2,3,7,9,10,12,13,10,2,1,1,2,0,0,0,1,2,3,5,6,7,8,8,7,6,6,5,5,0,6,5,4,3,1,0
2022-03-26 11:00:00,2,2,0,5,7,10,0,9,3,3,5,4,0,4,0,0,3,2,4,4,6,6,5,0,0,0,7,4,8,6,0,5,5,6,9,8,0,9,4,9,2,7,4,1,7,4,6,4,3,0
2022-03-26 12:00:00,1,5,0,6,7,9,5,4,5,6,0,0,7,0,4,4,5,6,10,13,4,12,9,0,0,1,4,5,3,4,3,5,6,7,8,9,8,9,7,6,8,7,6,5,5,4,3,4,1,0
2022-03-26 13:00:00,4,5,2,4,0,6,6,8,7,10,9,8,0,10,11,0,10,10,8,9,0,8,7,1,0,1,8,0,0,9,9,1,7,6,8,0,10,8,7,5,7,8,0,3,10,11,10,6,4,0
2022-03-26 14:00:00,1,0,0,2,2,9,6,5,3,2,4,3,5,5,0,0,8,8,0,0,10,0,9,0,0,1,3,0,0,0,4,5,0,4,8,7,8,9,8,8,6,8,7,4,4,3,3,2,1,0
2022-03-26 15:00:00,2,7,9,8,6,8,7,6,9,8,0,6,6,6,4,5,10,9,11,3,10,7,6,0,0,2,6,7,4,7,10,9,11,10,12,0,7,11,7,10,6,3,4,6,9,0,7,5,0,0
2022-03-26 16:00:00,5,7,5,10,13,8,0,6,5,7,8,7,10,9,8,8,8,5,9,6,7,0,3,3,0,1,7,6,5,0,6,4,4,0,0,0,1,0,3,0,0,5,6,3,2,5,4,3,1,0
2022-03-26 17:00:00,4,2,0,3,4,8,9,6,13,14,3,4,12,12,4,13,11,10,13,0,11,10,3,0,0,3,9,10,0,6,4,6,4,6,0,0,4,6,5,7,6,10,9,8,7,6,2,2,1,0
2022-03-26 18:00:00,3,5,0,7,6,8,11,10,6,8,9,5,8,7,6,5,4,6,0,5,4,2,1,1,0,2,4,5,6,3,6,6,4,8,0,0,9,10,1,9,9,7,6,8,5,4,2,1,0,0
2022-03-26 19:00:00,0,2,4,5,5,8,9,7,9,10,12,10,6,0,8,0,8,6,8,8,4,8,6,0,0,0,12,0,0,0,11,11,11,14,13,12,11,8,0,7,0,9,11,10,10,12,6,9,5,0
2022-03-26 20:00:00,0,1,2,4,0,4,2,1,5,5,6,5,4,3,0,2,3,4,2,0,3,0,2,0,0,0,8,0,3,6,0,5,4,4,4,0,0,0,0,4,3,9,10,12,11,10,7,4,1,0
2022-03-26 21:00:00,1,2,0,0,0,4,4,2,2,3,4,7,5,6,2,0,5,7,6,5,4,3,3,0,0,0,11,12,10,8,7,5,2,1,3,0,0,4,0,0,2,14,13,12,15,12,9,5,1,0
2022-03-26 22:00:00,1,2,0,3,0,4,2,0,2,6,3,2,5,0,4,4,0,3,2,0,2,1,0,0,0,1,7,8,9,6,5,5,6,6,5,4,3,4,3,0,4,9,10,0,11,9,8,3,2,0
2022-03-26 23:00:00,1,2,0,0,0,3,4,0,10,12,13,5,12,11,3,9,7,3,2,2,1,0,1,0,0,1,7,8,0,6,0,5,4,0,5,0,0,0,1,4,2,5,6,6,9,7,6,5,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,2,0,0,0,3,4,4,2,0,3,4,0,0,0,5,0,0,4,5,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,2,3,0,2,1,3,3,2,3,2,3,2,0,0,0,4,4,3,4,0,2,2,3,0,1,0,6,0,7,4,9,10,12,13,14,5,6,0,0,0,5,6,0,7,6,5,4,2,1,0
2022-03-27 06:00:00,0,0,1,2,0,1,2,1,0,1,0,0,0,0,0,0,0,1,2,2,3,0,1,0,0,0,1,2,2,0,1,0,1,3,3,0,0,0,0,2,1,0,0,0,2,0,1,0,0,0
2022-03-27 07:00:00,2,4,0,0,1,3,5,4,3,0,0,0,0,0,0,1,2,0,3,4,3,2,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-03-27 08:00:00,6,8,0,9,9,9,8,7,5,4,5,0,7,6,0,7,6,5,5,4,6,3,4,0,0,0,2,0,0,0,1,0,2,0,3,0,0,5,4,0,1,0,1,2,2,0,0,0,0,0
2022-03-27 09:00:00,2,1,2,5,4,4,7,4,5,4,0,0,2,0,1,3,7,8,10,6,11,12,8,3,0,0,2,0,0,0,0,4,5,6,9,10,7,0,11,13,9,7,6,6,7,0,6,2,0,0
2022-03-27 10:00:00,3,2,0,4,3,1,2,3,3,2,3,0,3,4,2,6,10,7,9,10,10,0,9,3,0,0,1,2,0,1,2,0,0,3,1,5,6,0,2,2,8,8,11,10,11,9,7,3,0,0
2022-03-27 11:00:00,2,4,5,7,8,5,0,3,1,2,3,0,0,2,0,2,5,6,7,8,8,3,6,0,0,0,2,4,0,0,3,2,5,1,8,9,7,9,7,0,4,3,4,0,6,0,5,4,1,0
2022-03-27 12:00:00,3,5,0,7,6,4,3,3,2,3,4,0,4,5,4,3,5,7,10,11,13,15,10,2,0,3,2,2,4,0,5,4,6,5,7,9,8,7,0,8,8,8,9,4,11,3,2,5,1,0
2022-03-27 13:00:00,3,5,4,6,7,7,0,3,3,3,3,4,0,0,2,1,4,10,12,13,15,14,12,0,1,0,7,8,7,0,6,5,4,3,5,4,0,9,10,11,10,10,4,2,3,1,2,0,0,0
2022-03-27 14:00:00,2,0,2,6,3,5,8,7,6,2,4,3,5,6,0,0,4,3,3,13,15,0,9,1,0,0,4,2,3,2,2,0,1,2,0,3,0,2,0,2,3,5,5,6,8,5,2,3,2,0
2022-03-27 15:00:00,0,0,0,3,4,6,7,2,12,4,14,13,15,6,14,13,11,11,10,9,0,7,5,0,0,3,10,9,0,7,6,4,3,5,6,0,8,6,0,7,4,4,5,4,8,7,5,4,1,0
2022-03-27 16:00:00,1,3,4,8,4,2,9,8,7,10,8,10,5,5,4,2,7,9,10,11,12,6,9,0,0,1,7,8,0,11,10,7,6,8,5,0,4,7,0,4,5,9,10,3,4,5,8,3,0,0
2022-03-27 17:00:00,3,6,8,12,11,12,8,7,3,6,7,5,4,0,6,8,6,7,7,9,10,0,7,0,0,1,6,0,5,7,8,7,5,0,9,0,2,14,15,0,12,17,6,15,12,9,8,7,3,0
2022-03-27 18:00:00,1,0,3,4,0,5,1,5,5,6,8,11,10,3,9,8,7,5,4,0,1,2,1,0,0,0,5,6,9,3,0,8,9,8,10,5,3,4,9,0,8,16,18,7,7,7,6,3,5,0
2022-03-27 19:00:00,1,5,2,3,0,0,6,7,8,11,10,3,9,0,0,7,7,9,10,11,10,7,5,2,0,1,9,7,8,8,7,4,2,3,4,0,5,4,3,0,4,6,0,0,18,15,11,9,4,0
2022-03-27 20:00:00,0,1,3,2,4,3,1,2,6,8,0,7,6,2,3,5,2,0,3,0,2,0,1,0,0,1,8,11,6,8,7,4,3,6,8,0,0,0,0,6,5,7,10,10,10,7,9,4,1,0
2022-03-27 21:00:00,0,1,2,0,0,3,1,3,6,5,6,0,0,4,3,0,5,4,4,5,2,1,1,0,0,0,16,5,5,14,11,7,4,6,5,0,4,3,5,0,4,7,5,3,6,5,4,2,1,0
2022-03-27 22:00:00,0,1,3,2,1,4,1,3,5,0,0,3,5,4,2,1,2,1,0,0,0,0,0,0,0,0,10,13,11,9,6,5,4,1,4,3,0,1,2,0,0,10,11,10,10,9,8,5,4,0
2022-03-27 23:00:00,1,1,0,0,1,0,2,0,8,7,0,3,0,0,0,4,3,0,0,0,0,0,2,1,0,0,12,13,12,11,9,7,6,3,2,1,0,0,0,1,0,9,4,11,12,11,7,5,3,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,6,7,8,9,11,12,12,12,12,8,8,7,8,0,0,8,0,7,9,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,5,1,6,4,8,10,13,10,8,6,5,4,0,2,2,3,6,8,8,8,9,8,7,1,1,11,13,4,2,16,17,20,22,25,26,25,4,23,23,20,18,7,7,6,7,6,5,4,3,0
2022-03-28 06:00:00,2,0,0,3,3,4,3,3,2,1,0,0,0,2,0,3,6,5,8,9,12,2,8,0,0,0,0,0,1,3,0,3,2,4,5,5,6,2,2,3,2,0,1,1,2,0,0,0,1,0
2022-03-28 07:00:00,3,6,6,12,12,8,9,9,6,5,6,0,7,8,0,7,8,11,12,7,18,19,12,0,0,0,3,1,4,4,5,5,5,8,14,12,16,19,16,16,8,5,2,3,3,0,1,0,0,0
2022-03-28 08:00:00,9,13,16,21,21,17,16,16,12,9,3,0,12,13,11,11,13,11,12,13,14,16,12,3,0,1,3,2,3,4,5,7,10,12,13,14,13,14,15,15,9,7,7,5,5,4,4,3,0,0
2022-03-28 09:00:00,2,3,4,8,9,9,6,9,4,5,2,0,2,3,0,4,2,5,6,3,6,8,4,0,0,2,2,2,0,0,3,5,0,12,13,16,7,12,16,15,7,4,6,5,8,0,6,2,1,0
2022-03-28 10:00:00,2,4,3,7,8,8,7,5,5,2,2,4,2,5,0,6,6,9,11,4,5,6,8,0,0,0,6,8,4,4,3,5,9,0,10,6,8,3,7,8,6,4,4,2,0,3,1,2,1,0
2022-03-28 11:00:00,3,4,7,10,7,6,6,6,4,7,4,6,5,0,4,0,3,7,8,7,7,8,6,0,0,0,3,0,0,8,6,8,8,6,7,6,7,0,8,6,3,1,3,0,4,2,1,1,0,0
2022-03-28 12:00:00,2,4,0,7,0,9,6,5,5,8,9,0,8,6,0,5,4,6,5,6,6,0,5,0,0,0,3,5,4,0,0,5,5,2,6,0,3,0,0,2,6,8,5,9,11,13,12,6,1,0
2022-03-28 13:00:00,3,3,5,3,3,6,7,6,6,4,4,5,7,4,6,4,7,9,10,11,0,3,8,3,0,0,4,5,0,0,0,6,4,4,5,3,0,0,6,7,6,7,2,0,5,0,4,2,1,0
2022-03-28 14:00:00,4,3,4,5,0,11,10,9,6,9,9,8,5,9,0,10,9,5,7,4,7,0,5,1,0,1,5,6,6,4,5,3,3,3,6,6,7,0,2,7,6,9,8,7,11,15,12,10,6,0
2022-03-28 15:00:00,1,6,3,5,8,5,8,8,7,7,8,9,8,7,6,8,4,7,9,9,9,7,4,0,0,0,2,3,0,6,3,8,12,14,15,14,0,3,13,9,9,16,16,17,23,26,22,11,7,0
2022-03-28 16:00:00,1,0,3,5,4,3,2,2,3,10,10,8,10,9,8,8,9,10,6,11,9,8,7,1,0,1,12,16,16,12,0,10,10,11,13,12,8,0,7,8,7,7,7,6,11,9,8,6,5,0
2022-03-28 17:00:00,3,3,4,5,8,9,7,6,5,10,0,10,8,7,7,9,7,11,8,12,10,9,4,0,0,2,15,18,16,14,13,8,5,9,7,0,8,7,9,8,7,11,7,5,12,11,10,6,3,0
2022-03-28 18:00:00,4,7,9,11,7,9,10,9,10,12,17,17,15,10,14,17,15,16,11,11,13,12,5,1,1,2,27,23,21,16,15,13,10,8,8,7,6,4,8,7,10,12,9,11,13,10,9,4,3,0
2022-03-28 19:00:00,3,4,0,7,8,6,7,6,8,10,10,9,8,8,8,4,3,5,4,4,7,9,6,1,1,0,17,27,22,18,17,12,9,7,3,0,2,0,9,1,7,13,12,13,12,13,10,6,5,0
2022-03-28 20:00:00,1,2,3,4,0,5,5,2,8,11,12,6,10,0,8,7,6,7,5,0,0,4,2,1,0,0,11,9,7,9,5,7,6,0,7,4,6,1,5,4,1,6,0,0,10,2,8,2,1,0
2022-03-28 21:00:00,1,4,3,0,0,1,2,0,7,9,10,0,9,7,5,4,0,3,1,1,2,0,2,0,0,1,9,12,10,8,6,5,4,4,5,4,0,2,0,0,5,12,10,9,10,7,8,2,0,0
2022-03-28 22:00:00,0,2,1,4,0,3,0,0,6,7,10,8,6,7,6,3,0,2,1,3,0,2,1,0,0,0,7,8,0,5,3,3,1,2,0,1,2,2,4,1,6,13,12,13,12,11,10,7,6,0
2022-03-28 23:00:00,0,1,0,0,0,2,2,0,12,16,0,0,15,0,0,0,4,5,4,0,2,1,0,0,0,1,8,9,2,6,4,2,3,3,0,1,2,0,0,1,3,9,5,8,6,5,4,2,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
