Unnamed: 0,1_우이동차고지(기점가상),2_우이동차고지기점,3_한국사회봉사회,4_연산군.정의공주묘,5_방학동신동아타워,6_방학동신동아아파트,7_국민은행방학지점,8_신한은행방학동지점,9_방학사거리,10_정병원,11_도봉보건소,12_도봉구민회관.도봉문화원(중),13_쌍문역,14_우이1교앞,15_수유3동우체국,16_수유(강북구청)역,17_수유역,18_수유시장.성신여대미아캠퍼스앞,19_미아역.신일중고,20_도봉세무서.성북시장,21_미아사거리역,22_성가복지병원,23_종암경찰서,24_종암동주민센터,25_숭례초교,26_고려대역.고대앞삼거리,27_홍파초등학교,28_경동시장,29_경동시장사거리,30_동대문구청,31_신답초등학교.청계한신휴플러스,32_답십리역사거리,33_청년회의소.서울새활용플라자,34_장한평역,35_군자교입구,36_군자역5번출구.용마초등학교,37_중곡동입구삼거리,38_어린이대공원후문아차산역,39_새밭교회,40_광나루역,41_천호역,42_강동역,43_강동성심병원(동신중학교),44_천동초등학교.천호도서관,45_강동주유소,46_길동역1번출구,47_예닮요양병원,48_길동사거리.강동세무서,49_강동역1번출구.동신중학교,50_천호역5번출구.천호사거리,51_천호역1번출구.문구거리,52_광나루역,53_새밭교회,54_어린이대공원후문아차산역,55_중곡동입구삼거리,56_군자역4번출구.용마초등학교,57_군자교입구,58_장한평역,59_청년회의소,60_답십리역사거리,61_신답초등학교.청계한신휴플러스,62_동대문구청.용신동주민센터,63_경동시장앞,64_홍파초등학교,65_제기동한신아파트앞,66_고려대역.고대앞삼거리,67_숭례초등학교,68_종암동주민센터,69_종암경찰서,70_성가복지병원,71_미아사거리역,72_도봉세무서.성북시장,73_미아역.신일중고,74_수유시장.성신여대미아캠퍼스앞,75_수유역.강북구청,76_수유3동우체국,77_우이1교앞,78_쌍문역,79_도봉구민회관.도봉문화원(중),80_도봉보건소.북한산아이파크아파트,81_방학사거리,82_신한은행방학동지점,83_국민은행방학지점,84_방학동신동아아파트,85_방학동신동아타워,86_연산군정의공주묘,87_한국사회봉사회,88_우이동차고지종점,23_종암사거리입구,69_종암사거리입구
2022-03-17 04:00:00,1,0,0,2,7,11,15,19,19,14,10,11,17,17,20,24,24,25,30,28,30,33,,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,0.0
2022-03-17 05:00:00,2,0,1,4,4,9,10,14,14,15,18,17,9,11,11,14,21,20,20,21,26,25,,29,28,35,40,42,44,47,44,52,49,49,50,56,53,55,55,44,16,7,8,8,11,11,2,12,13,12,14,15,14,17,17,18,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,0.0
2022-03-17 06:00:00,1,0,2,3,6,14,15,19,21,20,25,24,12,12,16,18,19,20,22,20,26,26,,26,27,27,31,25,25,23,22,24,20,19,19,18,18,20,20,16,11,8,5,6,9,10,12,11,15,14,16,14,14,14,13,9,19,18,19,20,20,18,20,15,9,15,21,15,,22,21,18,19,18,17,16,12,8,7,8,8,0,2,7,4,3,2,0,24.0,22.0
2022-03-17 07:00:00,2,0,3,5,10,25,35,46,49,48,51,46,24,25,33,28,30,32,34,40,41,40,,47,50,48,49,52,52,49,48,40,35,30,30,23,23,29,35,19,10,6,6,9,17,21,23,29,29,34,39,43,39,44,43,47,52,51,51,53,54,46,45,21,21,19,21,22,,20,18,9,17,19,18,15,13,13,12,11,4,4,5,3,2,2,0,0,40.0,23.0
2022-03-17 08:00:00,4,0,4,6,18,31,44,55,59,42,58,44,23,32,32,32,31,32,35,36,43,43,,52,49,48,49,49,49,45,41,35,29,30,30,41,49,59,54,33,23,18,14,11,18,23,23,25,31,30,35,36,36,39,40,40,39,43,42,41,43,39,37,31,30,29,30,30,,35,29,25,22,20,18,19,19,20,19,15,11,10,5,4,3,1,0,0,44.0,34.0
2022-03-17 09:00:00,2,0,3,7,9,18,22,25,28,28,32,33,22,25,27,24,22,25,24,24,29,25,,31,31,31,27,28,34,29,28,21,18,18,15,14,15,19,17,15,12,9,6,7,8,12,12,13,15,17,19,20,20,20,22,23,22,18,20,21,21,18,17,16,18,19,17,20,,17,14,12,13,11,9,7,9,9,9,10,9,7,4,2,2,2,1,0,31.0,20.0
2022-03-17 10:00:00,3,0,1,4,6,7,11,16,19,18,21,21,17,22,24,22,24,26,23,20,23,27,,29,23,25,20,20,24,25,21,18,19,17,14,15,11,17,14,14,10,8,9,11,12,13,14,13,15,14,20,22,21,22,22,23,24,26,26,21,25,17,20,21,18,17,19,18,,20,14,14,13,13,11,8,10,11,9,9,6,5,2,4,3,1,0,0,24.0,21.0
2022-03-17 11:00:00,4,0,0,4,4,10,15,17,18,19,20,19,14,14,14,14,18,25,26,26,31,25,,22,24,26,25,25,25,24,24,24,15,22,21,18,16,15,13,11,10,10,10,10,12,13,13,18,22,22,26,29,28,26,17,26,25,24,20,23,19,22,24,22,21,17,15,14,,14,14,15,12,11,8,7,6,10,11,10,6,6,4,3,3,2,0,0,21.0,15.0
2022-03-17 12:00:00,3,2,5,7,8,10,13,14,18,17,20,17,18,21,22,18,16,19,22,21,22,19,,21,21,23,23,27,23,26,25,20,20,21,19,16,14,15,16,15,10,9,7,6,9,15,17,20,17,20,21,27,23,27,29,30,15,15,18,20,21,20,23,21,19,20,19,19,,17,14,13,12,11,13,14,13,23,20,16,14,11,6,4,3,1,2,0,22.0,16.0
2022-03-17 13:00:00,4,0,0,5,6,13,14,15,17,17,19,23,22,23,21,24,19,23,25,27,26,20,,23,22,23,21,24,22,22,21,20,20,17,16,21,19,18,17,14,10,9,8,10,10,14,9,17,14,14,19,22,12,22,21,22,31,33,35,32,32,21,24,25,24,24,25,23,,21,18,17,17,18,17,12,14,15,10,13,9,6,5,4,2,0,1,0,22.0,22.0
2022-03-17 14:00:00,4,3,5,5,7,11,11,11,11,12,15,11,11,10,13,14,14,14,16,14,18,21,,19,19,18,18,17,18,19,17,18,18,18,18,19,18,20,18,15,9,10,7,7,7,8,12,13,12,11,16,21,20,20,20,19,19,24,30,36,37,29,29,27,24,22,23,25,,24,21,19,18,17,14,14,12,12,12,13,11,8,6,4,2,4,0,0,22.0,23.0
2022-03-17 15:00:00,5,1,3,7,9,13,15,14,15,16,16,16,14,16,17,14,19,20,23,22,20,18,,23,24,21,18,19,18,17,17,17,19,18,18,17,19,17,16,16,9,7,7,7,5,7,11,15,16,16,16,41,39,32,29,21,22,21,22,23,21,20,24,23,24,23,23,22,,23,24,22,19,20,19,19,21,20,22,21,17,13,8,3,1,2,0,0,21.0,23.0
2022-03-17 16:00:00,7,0,5,11,11,17,18,22,23,20,24,25,23,24,18,18,18,20,21,20,30,29,,28,32,34,35,35,38,37,36,34,31,28,26,22,22,23,24,18,13,13,12,10,10,8,9,12,14,18,22,27,27,24,16,18,21,23,25,26,24,23,27,30,29,28,30,31,,36,28,28,24,24,20,19,18,20,19,17,13,11,7,6,3,2,0,0,29.0,36.0
2022-03-17 17:00:00,6,0,2,5,6,7,11,12,13,12,22,23,18,23,22,25,17,25,25,26,30,31,,37,40,42,43,44,48,47,45,41,39,43,44,43,33,49,41,31,21,19,15,12,13,12,16,22,22,28,36,39,40,35,36,38,42,47,46,51,49,43,44,39,37,35,32,34,,31,25,27,25,27,26,22,19,29,23,24,19,16,8,6,4,3,1,0,33.0,31.0
2022-03-17 18:00:00,7,0,0,9,10,9,12,21,25,27,32,30,19,20,19,29,34,34,36,36,38,34,,29,32,31,34,40,39,46,44,37,42,41,34,38,36,30,33,29,19,19,18,13,11,19,31,45,45,38,43,38,37,38,40,42,42,50,64,68,73,67,64,63,61,62,59,57,,53,46,46,41,38,38,35,28,42,40,42,29,16,10,5,3,2,1,0,30.0,60.0
2022-03-17 19:00:00,9,1,8,10,9,10,7,13,15,17,22,19,17,17,13,14,12,12,13,12,15,18,,23,24,21,24,24,27,26,26,27,25,21,19,21,22,19,20,22,19,24,16,11,9,10,10,11,16,17,16,22,20,23,24,26,25,30,36,36,39,37,38,34,34,41,39,34,,35,39,36,34,34,38,36,36,50,48,45,32,25,18,9,5,4,1,0,20.0,42.0
2022-03-17 20:00:00,2,0,2,3,4,4,4,6,7,6,11,12,11,11,12,10,11,11,12,11,18,16,,16,18,19,20,19,21,20,17,22,19,23,22,16,15,16,14,11,19,19,13,12,7,10,10,12,15,17,20,20,18,17,16,18,19,22,24,28,29,29,22,23,28,27,22,26,,17,20,19,16,19,16,13,14,31,27,25,20,15,10,4,2,1,0,0,13.0,18.0
2022-03-17 21:00:00,6,0,0,5,6,5,8,10,9,9,7,8,10,8,7,14,8,12,10,9,10,12,,13,13,12,13,14,18,20,13,20,17,12,15,15,16,14,15,14,8,11,9,6,6,5,7,8,9,12,15,19,18,17,17,16,16,17,17,19,17,19,27,25,24,22,21,21,,20,19,19,17,16,21,20,18,29,26,24,21,18,8,3,2,1,0,0,13.0,20.0
2022-03-17 22:00:00,2,0,1,2,1,2,8,4,6,0,9,10,10,13,12,13,12,10,11,12,16,14,,12,13,13,12,12,15,17,13,12,11,11,14,15,10,14,11,9,9,11,8,10,7,6,8,9,10,14,21,23,20,26,25,15,26,26,24,25,27,26,18,23,21,21,21,18,,15,14,13,12,10,16,14,11,15,13,14,12,10,8,6,3,0,1,0,13.0,19.0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,8,9,8,10,14,14,,10,12,8,10,11,12,12,10,13,12,12,13,10,10,11,10,9,7,7,7,4,3,6,9,8,8,16,21,23,22,14,13,14,13,16,16,17,16,16,13,13,15,15,16,16,,15,16,15,16,17,16,16,14,28,27,26,21,13,12,7,4,1,0,0,13.0,17.0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-18 04:00:00,2,0,1,4,9,15,19,22,21,14,12,8,15,16,14,18,19,21,20,21,27,29,,32,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0.0
2022-03-18 05:00:00,2,0,0,3,4,7,7,10,13,14,17,15,10,11,9,13,15,15,19,16,19,19,,27,26,31,35,38,41,40,39,42,41,43,46,47,46,51,48,39,13,7,3,8,12,8,7,10,9,10,10,12,13,14,12,13,16,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0.0
2022-03-18 06:00:00,1,0,2,4,6,13,15,22,23,22,24,24,14,16,16,18,18,18,20,20,24,24,,25,28,26,27,25,24,24,24,22,22,17,16,15,20,22,22,17,10,7,3,6,8,13,15,14,14,15,19,18,7,15,14,12,13,17,18,15,17,17,14,15,15,9,13,14,,12,11,9,11,8,8,7,5,5,0,4,3,2,3,2,1,0,0,0,23.0,15.0
2022-03-18 07:00:00,1,0,3,5,13,24,33,48,51,54,59,51,34,32,34,32,34,36,39,38,41,44,,49,50,48,48,47,40,37,36,32,28,24,26,28,28,30,29,22,14,7,5,12,24,28,28,32,32,32,34,38,34,35,36,43,42,45,45,34,37,32,26,24,24,21,23,23,,25,16,17,14,12,13,12,10,10,9,9,8,7,4,3,2,1,0,0,44.0,24.0
2022-03-18 08:00:00,4,0,4,6,14,23,31,41,46,43,51,48,26,33,35,35,35,43,45,45,50,49,,51,54,51,51,53,46,48,46,39,36,32,28,36,39,46,46,37,20,12,9,13,13,16,25,32,30,33,35,41,38,40,45,42,41,49,50,48,50,38,37,36,36,34,28,28,,29,26,25,25,23,19,18,17,23,20,16,9,8,6,5,5,2,2,0,49.0,31.0
2022-03-18 09:00:00,3,0,4,5,9,15,19,24,29,31,34,28,22,26,27,22,22,23,21,18,26,25,,30,32,30,32,34,37,37,35,40,37,34,36,40,38,40,39,34,11,12,12,14,15,17,18,14,15,17,17,21,20,21,25,25,28,25,25,29,29,26,27,26,26,28,28,28,,22,17,15,14,14,11,11,10,11,9,10,8,7,5,3,2,1,0,0,28.0,30.0
2022-03-18 10:00:00,3,2,0,2,7,12,15,18,17,19,23,18,14,15,16,14,17,23,25,24,26,29,,26,22,21,21,20,18,19,18,20,17,16,17,20,18,19,20,16,7,6,4,6,8,10,11,20,19,20,24,28,27,24,26,26,27,29,27,30,29,18,19,20,19,22,22,21,,18,15,14,13,12,11,9,8,10,8,8,9,6,5,3,1,0,0,0,28.0,18.0
2022-03-18 11:00:00,3,0,0,4,8,11,15,18,18,14,20,21,21,24,20,16,17,16,16,17,24,23,,22,21,19,18,20,25,27,24,22,19,17,16,17,15,13,13,15,9,8,4,4,6,11,14,16,17,17,19,18,15,14,19,20,19,20,20,19,19,12,15,14,13,13,12,12,,11,14,16,14,13,14,13,10,13,14,13,10,8,5,3,2,1,0,0,21.0,10.0
2022-03-18 12:00:00,3,0,0,4,6,14,17,22,26,26,24,24,18,19,23,19,19,18,18,18,22,18,,25,19,24,26,25,26,21,18,21,20,17,16,16,14,15,13,14,10,6,3,4,5,7,10,12,14,19,23,23,22,22,20,22,19,17,19,18,19,16,21,22,23,22,18,16,,13,15,13,14,18,13,13,11,13,12,13,12,12,6,3,1,1,0,0,20.0,15.0
2022-03-18 13:00:00,1,0,2,3,5,7,9,11,14,12,14,12,13,12,12,13,13,15,19,19,28,25,,20,21,22,21,25,23,24,22,19,21,22,20,21,16,17,17,17,14,12,8,7,7,10,11,14,16,18,13,17,17,14,16,18,18,20,22,26,26,19,25,25,19,23,24,20,,19,18,17,17,17,16,16,15,23,19,14,13,10,8,3,0,1,0,0,23.0,21.0
2022-03-18 14:00:00,3,0,0,4,6,8,9,13,17,11,18,16,13,14,13,16,17,17,15,19,27,23,,21,25,25,26,24,25,28,19,28,24,27,25,24,13,15,15,12,12,12,5,5,6,10,10,12,12,15,15,41,31,24,21,17,18,20,19,29,21,23,28,29,27,29,31,33,,30,25,22,20,19,20,19,17,21,15,15,13,10,7,6,4,1,0,0,24.0,33.0
2022-03-18 15:00:00,3,0,3,6,9,11,11,13,15,15,17,21,16,18,20,18,17,19,18,17,26,30,,31,31,24,30,26,27,29,29,23,21,22,21,26,24,24,22,19,16,13,11,10,13,9,12,13,14,15,16,23,24,24,23,23,25,25,27,28,26,25,27,30,29,31,30,29,,26,24,24,24,21,22,22,22,23,21,19,14,10,8,6,4,2,2,0,29.0,30.0
2022-03-18 16:00:00,5,0,7,11,10,14,16,21,22,24,22,23,20,21,20,21,21,24,23,25,31,30,,28,32,34,36,38,33,33,31,31,28,31,31,31,31,36,31,25,15,13,12,10,11,11,15,17,18,20,26,25,26,23,24,23,23,26,28,27,28,27,28,26,29,29,31,32,,33,22,23,20,22,20,22,22,24,21,20,16,12,9,5,3,3,1,1,27.0,33.0
2022-03-18 17:00:00,5,0,4,8,6,11,20,23,26,27,24,23,19,18,17,22,14,21,18,19,19,25,,31,33,34,39,45,48,49,48,41,38,36,32,33,35,44,41,35,19,19,17,15,15,14,16,21,21,26,33,27,26,31,30,32,31,34,40,41,43,38,42,41,40,36,39,35,,33,31,29,24,29,28,25,23,26,24,25,24,16,9,6,4,2,3,0,26.0,36.0
2022-03-18 18:00:00,10,0,7,8,7,8,12,16,17,18,21,20,24,23,25,19,20,18,21,22,25,24,,25,27,29,33,42,47,49,45,40,40,42,39,38,37,38,39,36,32,28,26,28,25,26,31,39,44,46,43,47,44,40,40,39,39,42,47,56,55,48,53,51,50,49,47,44,,41,35,36,34,26,35,34,27,44,43,38,29,18,12,8,5,4,1,0,24.0,45.0
2022-03-18 19:00:00,5,0,4,6,7,9,9,12,13,13,19,21,21,11,19,20,18,18,19,19,22,20,,21,19,19,22,23,26,27,26,27,28,32,29,30,25,22,22,20,23,18,13,13,10,10,13,15,15,22,29,29,36,32,32,26,25,32,45,52,53,52,36,51,49,48,48,40,,36,42,41,37,36,37,32,28,48,49,47,35,26,12,7,2,2,0,0,20.0,41.0
2022-03-18 20:00:00,3,0,2,5,6,5,9,15,16,15,17,16,15,14,11,12,10,8,11,10,20,19,,24,15,14,14,15,18,18,17,19,17,17,19,20,19,19,17,16,15,14,9,7,7,9,9,8,14,14,21,27,26,28,29,29,27,26,27,27,30,29,29,26,23,24,24,24,,20,25,20,19,18,20,19,16,28,26,23,18,13,8,4,2,3,2,0,21.0,21.0
2022-03-18 21:00:00,4,0,1,5,4,5,6,6,7,8,6,8,12,12,13,12,11,11,8,14,17,19,,20,20,24,27,28,29,24,23,22,20,16,18,17,16,16,12,15,10,11,9,6,4,5,6,6,10,16,14,16,14,17,19,21,16,26,27,29,30,30,29,26,25,20,24,24,,23,21,25,22,23,26,22,19,24,19,17,13,11,7,5,2,1,0,0,21.0,26.0
2022-03-18 22:00:00,1,0,0,1,2,3,4,7,10,9,8,9,9,12,11,17,14,12,12,12,16,15,,13,11,12,14,14,16,17,15,14,14,16,15,15,12,14,11,12,12,13,10,7,4,8,13,13,16,20,24,28,27,23,22,28,29,29,31,36,37,37,36,35,26,37,32,31,,28,27,26,23,23,22,17,15,23,22,20,15,10,7,4,3,1,0,0,13.0,31.0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,4,4,3,7,22,23,22,22,19,18,15,,15,16,13,13,12,11,9,8,10,11,9,8,10,10,15,13,9,7,7,6,5,3,5,6,7,8,11,12,13,11,18,18,18,16,19,14,21,23,22,19,21,20,30,24,19,,22,23,15,22,18,19,17,16,21,19,18,13,12,9,6,5,2,1,0,11.0,19.0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-03-19 04:00:00,1,0,0,2,3,4,7,6,5,4,5,6,8,7,10,13,14,15,15,16,19,20,,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,0.0
2022-03-19 05:00:00,2,0,0,4,4,7,6,9,9,8,12,10,10,9,9,8,9,10,13,14,14,12,,18,17,16,28,31,33,34,34,34,34,36,33,32,30,33,25,20,7,4,4,4,3,4,5,4,5,3,2,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0.0
2022-03-19 06:00:00,2,0,0,3,3,6,9,11,12,11,14,14,11,12,11,13,13,17,13,12,13,15,,19,20,20,16,15,16,15,14,12,8,8,6,10,11,14,14,14,7,4,2,3,6,3,5,6,6,5,6,6,4,5,8,5,9,9,8,11,12,9,10,5,4,4,9,9,,9,7,8,4,7,6,1,4,4,0,2,0,1,2,1,0,0,0,0,17.0,10.0
2022-03-19 07:00:00,3,1,2,5,5,8,11,15,16,17,19,19,12,10,13,14,16,16,22,22,29,26,,25,28,30,33,20,33,30,28,26,21,19,17,20,22,23,21,17,6,4,4,5,13,16,6,8,9,12,15,18,19,11,11,13,11,11,12,12,12,11,12,5,0,9,7,10,,7,9,8,8,9,12,11,10,8,6,5,4,3,2,1,2,0,0,0,25.0,8.0
2022-03-19 08:00:00,3,3,0,4,9,14,16,25,27,25,21,21,18,22,24,26,25,24,23,22,30,29,,24,25,26,23,25,18,22,16,18,17,15,12,13,12,13,12,13,9,8,7,6,8,11,17,18,19,21,25,26,26,28,28,29,32,34,37,37,16,28,25,25,24,18,18,15,,16,14,12,11,11,10,9,8,9,7,6,7,6,4,1,2,1,0,0,24.0,15.0
2022-03-19 09:00:00,2,0,1,4,8,13,15,27,30,28,29,35,17,17,18,18,18,17,15,17,25,28,,27,22,28,26,26,23,30,27,24,21,20,20,22,19,20,20,17,9,8,5,6,6,9,10,10,11,9,13,15,11,14,15,17,15,16,18,21,19,19,21,13,23,21,21,20,,19,17,14,14,15,13,12,10,13,12,10,7,5,3,3,3,1,0,0,26.0,20.0
2022-03-19 10:00:00,3,1,2,6,9,11,14,18,21,19,21,21,20,22,23,19,19,17,18,18,22,19,,22,28,26,25,19,22,20,20,22,18,16,14,17,16,20,18,17,10,9,6,8,8,11,13,16,17,17,17,13,15,17,18,19,19,19,13,21,21,17,16,17,9,17,16,19,,19,18,17,14,12,11,10,9,9,8,9,8,7,5,2,2,0,1,0,22.0,21.0
2022-03-19 11:00:00,3,0,1,3,4,9,11,14,16,17,19,18,13,15,16,15,17,19,21,22,28,24,,25,24,23,25,26,28,26,17,22,21,14,13,14,14,16,14,13,8,5,6,6,8,11,13,14,14,14,15,18,13,15,18,20,18,20,20,23,25,23,26,26,27,26,20,26,,23,17,16,15,13,15,12,10,20,13,19,17,15,11,7,5,1,0,0,21.0,26.0
2022-03-19 12:00:00,1,1,2,6,6,11,13,19,21,20,20,20,20,21,20,15,16,18,17,19,22,20,,21,24,24,23,19,21,21,19,22,20,18,18,18,16,16,19,16,11,11,9,6,8,12,13,16,16,18,22,23,24,25,22,24,24,23,26,28,26,20,17,16,17,18,18,22,,25,23,20,15,13,13,13,12,14,14,12,11,7,4,5,3,1,1,0,20.0,24.0
2022-03-19 13:00:00,3,2,1,11,13,16,19,23,28,26,23,24,17,19,22,24,24,23,24,24,24,23,,27,28,27,26,29,32,33,29,28,29,28,30,26,25,22,19,17,14,11,10,10,14,15,18,21,20,24,26,28,27,29,29,29,29,27,26,25,23,25,24,22,22,20,19,21,,19,20,19,17,17,21,21,19,22,20,18,9,7,6,5,2,2,0,0,24.0,21.0
2022-03-19 14:00:00,5,0,2,7,12,9,15,18,18,17,18,17,17,20,23,20,19,20,19,20,29,29,,29,34,32,28,38,30,22,27,23,21,21,20,20,20,21,22,19,13,13,11,11,8,8,11,12,13,17,21,25,24,23,25,26,25,31,34,35,34,24,23,24,24,27,30,31,,36,30,28,23,21,18,17,15,15,14,17,13,11,6,4,2,1,0,0,29.0,34.0
2022-03-19 15:00:00,6,0,1,7,9,10,13,21,17,20,26,27,22,21,24,25,26,23,24,25,22,21,,21,23,22,22,38,37,39,35,31,26,26,21,23,18,21,17,15,13,13,9,7,7,11,11,12,12,16,21,20,18,19,21,25,26,25,21,24,25,21,22,23,23,25,24,23,,21,21,17,16,17,20,19,15,19,17,19,15,10,9,6,4,4,0,1,22.0,23.0
2022-03-19 16:00:00,2,0,3,4,4,7,9,14,16,17,23,24,16,18,28,26,26,22,21,21,25,26,,23,25,24,23,25,26,29,21,31,26,24,23,22,20,20,17,20,16,12,15,16,14,10,13,14,16,18,23,24,21,22,22,16,16,20,21,23,22,20,28,28,29,32,35,37,,40,25,24,21,18,16,16,15,20,18,16,15,12,11,7,2,2,1,0,21.0,42.0
2022-03-19 17:00:00,4,0,0,6,5,12,20,24,24,22,21,23,18,19,21,21,20,22,27,26,31,31,,27,28,26,23,25,27,27,27,25,20,25,22,25,24,23,22,19,14,9,7,8,9,17,19,21,19,15,18,24,23,21,22,22,22,24,27,27,29,25,27,28,30,29,32,30,,35,28,25,22,26,26,24,23,23,21,22,18,12,9,8,3,2,0,0,29.0,34.0
2022-03-19 18:00:00,6,1,7,8,11,14,17,18,20,19,15,19,17,20,18,22,27,27,23,20,31,28,,28,28,16,28,33,40,39,38,40,36,31,29,28,27,28,24,23,20,13,10,7,9,12,13,14,18,24,28,26,22,23,23,25,26,32,31,33,34,31,32,31,30,27,27,26,,23,19,21,21,21,21,19,16,27,26,22,18,12,6,5,4,4,0,0,28.0,27.0
2022-03-19 19:00:00,3,0,4,3,5,7,8,10,10,10,13,15,11,14,10,12,12,14,14,16,17,15,,14,15,10,12,16,16,18,17,14,14,17,22,20,14,21,19,19,17,11,9,14,10,11,9,11,13,19,22,23,21,21,20,21,22,26,28,31,32,31,31,28,28,25,23,22,,22,19,15,16,19,17,17,16,16,17,16,15,10,8,7,4,1,0,0,13.0,25.0
2022-03-19 20:00:00,1,0,0,4,5,6,9,18,6,17,19,20,14,18,16,15,17,20,22,22,23,26,,23,23,22,20,23,22,20,17,20,21,21,18,21,21,19,19,15,12,13,11,7,3,4,6,6,9,12,15,17,16,16,17,20,21,22,19,18,20,19,20,21,16,16,20,21,,20,24,21,21,16,16,12,12,16,15,12,12,7,4,3,2,1,0,0,24.0,26.0
2022-03-19 21:00:00,1,1,1,12,11,6,7,8,8,7,6,7,10,10,10,14,12,12,10,11,16,16,,13,14,15,8,16,21,20,13,15,12,15,14,16,14,13,12,11,12,12,7,6,5,8,8,9,10,14,15,17,15,14,14,17,16,21,22,23,22,22,24,18,25,26,25,22,,25,25,22,21,18,18,17,16,18,16,18,10,9,5,3,3,1,0,0,15.0,27.0
