Unnamed: 0,1_북부운수차고지(가상),2_방약국앞,3_면남초등학교,4_지하철7호선사가정역,5_면목우체국.녹색병원,6_면동초등학교,7_면목본동주민센터.면목정보도서관,8_지하철7호선면목역,9_면목초등학교,10_지하철7호선상봉역,11_상봉역.중랑우체국,12_중랑역.동부시장,13_중랑교,14_삼육서울병원,15_시조사삼거리,16_떡전교사거리.동대문노인복지관,17_청량리미주아파트.동대문세무서,18_청량리역환승센타,19_청량리.청과물도매시장,20_제기동역.서울약령시,21_용두동사거리.한국의류시험연구원,22_신설동역,23_신설동역1번출구,24_보문동주민센터,25_보문동성당,26_보문역,27_성북구청.성북경찰서,28_삼선동주민센터,29_삼선교.한성대학교,30_혜화동로터리.여운형활동터,31_명륜3가.성대입구,32_창경궁.서울대학교병원,33_창덕궁,34_안국역.종로경찰서.서울공예박물관,35_덕성여중고,36_사직동주민센터,37_사직단.어린이도서관,38_이대부고,39_이대부중,40_세브란스병원앞,41_연세대앞,42_서대문우체국,43_연희104고지앞.구성산회관,44_사천교,45_서대문종합사회복지관,46_연가교,47_남가좌현대아파트,48_명지대사거리,49_명지대사거리제일은행앞,50_백련시장,51_홍남교백련시장입구,52_연가교,53_서대문종합사회복지관,54_사천교,55_연희104고지앞.구성산회관,56_서대문우체국,57_연세대앞,58_세브란스병원앞,59_이대후문,60_이대부고,61_사직단,62_서울경찰청.경복궁역,63_경복궁,64_안국역.종로경찰서.인사동,65_창덕궁.우리소리박물관,66_창경궁.서울대학교병원,67_명륜동2가.성균관대입구,68_삼선교.한성대학교.조소앙활동터,69_돈암초교입구,70_삼선동주민센터,71_성북구청.성북경찰서,72_보문역,73_보문동성당,74_보문동주민센터,75_신설동역,76_용두동사거리,77_제기동역.서울약령시,78_청량리수산시장,79_청량리역환승센터,80_서울성심병원,81_휘경동입구,82_삼육서울병원,83_중랑교,84_중랑역.동부시장,85_한샘교회,86_지하철7호선상봉역,87_면목초등학교,88_지하철7호선면목역,89_면목본동주민센터.면목정보도서관,90_면동초등학교,91_면목우체국.녹색병원,92_지하철7호선사가정역,93_면목시장,94_면남초등학교,95_방약국앞,96_중곡초등학교(가상)
2022-04-08 14:00:00,3,6,9,14,17,18,16,17,16,15,18,15,17,16,16,20,19,19,22,23,22,21,23,23,21,22,21,33,36,34,35,31,33,31,32,46,47,40,34,30,19,16,14,10,12,11,11,8,9,12,13,14,14,17,17,18,28,19,41,27,38,35,36,34,32,31,39,34,34,40,40,36,37,38,37,24,20,17,19,18,18,19,22,27,27,16,14,15,12,11,9,7,5,3,1,0
2022-04-08 15:00:00,3,6,7,12,14,14,15,17,18,18,17,18,15,18,16,17,15,23,31,36,34,34,33,34,35,31,30,30,30,28,34,32,39,39,34,41,45,46,44,35,33,32,34,22,18,15,13,6,10,13,8,15,16,18,22,23,22,22,27,42,37,35,33,34,50,50,49,24,23,26,26,29,29,26,37,37,32,28,35,32,34,30,28,30,28,31,28,21,18,13,10,8,6,4,2,0
2022-04-08 16:00:00,4,10,11,10,14,16,17,16,18,18,29,28,18,19,19,19,18,17,27,28,29,34,32,30,31,30,28,25,25,26,21,29,33,36,38,39,41,41,42,40,43,38,35,28,22,18,14,8,11,13,14,20,20,22,23,25,34,37,42,43,46,40,39,38,39,45,47,47,48,44,44,42,42,41,39,33,34,31,38,40,35,32,30,32,29,29,26,16,17,15,11,9,7,4,1,0
2022-04-08 17:00:00,4,6,7,10,12,15,13,20,20,16,17,25,24,25,26,26,23,20,21,20,22,22,28,27,28,29,24,21,21,23,27,39,48,49,49,58,58,54,52,43,39,37,33,26,23,22,20,8,16,19,21,19,23,22,22,24,29,39,48,51,46,37,37,37,45,45,47,36,35,34,36,32,30,31,31,29,32,33,36,34,33,33,32,31,29,28,26,23,26,25,23,14,10,7,5,0
2022-04-08 18:00:00,4,4,8,8,11,14,15,20,19,21,23,21,17,15,16,15,14,19,25,30,29,34,38,37,33,30,26,23,26,28,29,36,35,42,49,61,61,58,54,49,46,39,40,41,37,26,21,14,15,12,13,18,24,25,24,25,37,45,56,61,58,50,53,47,49,49,50,42,38,38,39,36,33,38,41,40,41,40,41,38,38,41,49,50,44,38,26,31,28,24,16,12,9,5,3,0
2022-04-08 19:00:00,5,7,13,13,18,22,20,18,17,25,21,17,13,14,13,18,20,23,24,20,23,27,30,28,28,29,29,24,27,24,22,24,25,29,31,38,37,34,35,38,34,32,28,27,23,20,13,4,4,6,7,8,11,11,13,14,17,20,27,29,28,31,32,31,38,34,38,29,25,25,22,24,28,27,28,29,30,30,33,34,33,36,36,47,49,44,39,35,29,24,18,13,9,4,1,0
2022-04-08 20:00:00,2,3,5,7,7,9,10,13,11,16,14,12,11,12,13,12,10,12,14,15,15,13,18,14,15,16,12,11,16,18,23,25,26,29,28,32,36,36,33,32,29,27,23,20,19,15,10,7,7,8,7,9,11,13,13,11,18,14,14,15,16,18,21,20,22,25,28,26,17,16,19,18,16,15,19,19,20,20,21,19,18,23,24,25,22,22,19,14,10,10,9,7,5,2,1,0
2022-04-08 21:00:00,2,4,3,4,9,8,9,9,6,14,18,21,15,11,9,8,9,11,12,12,14,15,14,12,14,15,8,13,12,14,20,23,23,23,25,33,34,35,32,30,27,24,26,28,25,24,21,10,6,5,5,7,7,8,8,8,13,19,19,23,19,18,21,19,25,25,26,27,25,23,24,22,24,23,23,21,17,16,21,12,20,18,17,15,15,12,12,11,9,9,7,5,6,3,0,0
2022-04-08 22:00:00,1,2,3,5,9,10,4,7,8,10,11,10,8,7,8,9,10,10,12,14,15,16,18,12,14,19,14,11,11,12,16,17,24,30,36,40,32,34,31,28,26,25,19,24,22,17,13,6,4,2,3,4,5,5,5,7,11,12,13,12,14,21,21,24,28,28,36,30,28,30,27,24,22,20,19,20,18,21,19,21,20,19,17,15,17,13,11,11,10,9,7,4,5,4,3,0
2022-04-08 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,7,6,5,6,5,7,9,16,10,19,17,19,23,41,37,34,29,24,24,26,22,20,17,12,5,5,4,4,1,0,5,4,4,9,14,13,10,9,14,13,18,23,24,29,28,28,27,26,25,19,16,16,17,17,16,14,12,13,12,11,13,10,11,12,10,10,8,5,6,5,2,2,0
2022-04-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 04:00:00,1,5,7,2,9,10,11,14,14,15,18,20,21,20,21,17,16,12,13,12,14,14,15,16,0,17,18,17,21,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 05:00:00,2,3,6,8,9,10,13,17,11,13,11,11,8,9,5,7,8,6,7,5,7,7,7,8,10,10,9,8,11,13,14,17,14,16,8,18,9,16,13,7,6,5,2,3,1,0,3,2,5,5,4,6,5,5,8,9,8,7,6,7,5,4,0,6,6,4,0,6,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-09 06:00:00,3,5,7,6,8,9,10,11,13,14,13,14,11,12,8,13,10,11,13,12,12,11,9,12,11,10,11,11,12,11,12,10,12,8,10,9,9,8,7,5,4,6,4,2,1,0,2,3,4,5,3,8,7,9,8,10,8,8,6,10,10,10,9,8,10,7,8,6,4,6,7,6,7,9,7,4,5,7,6,5,6,5,5,5,4,4,4,4,4,2,2,3,2,1,0,0
2022-04-09 07:00:00,3,4,6,6,7,10,11,15,15,14,13,17,15,17,14,16,14,15,14,12,12,11,11,10,11,11,13,13,15,16,16,16,14,12,9,12,13,14,13,10,8,7,6,6,0,5,5,6,10,12,9,15,15,13,16,15,13,11,12,14,12,10,12,12,7,9,10,9,4,11,14,13,16,14,13,11,9,8,10,9,8,4,7,9,8,9,9,7,8,8,7,6,4,4,3,0
2022-04-09 08:00:00,4,15,16,11,17,14,16,15,16,16,19,19,18,20,19,19,16,19,16,17,16,16,16,15,17,20,17,20,28,20,17,20,20,17,17,20,21,15,17,12,11,12,9,6,6,5,7,6,8,10,10,12,14,16,16,19,20,17,18,17,17,13,11,13,13,13,13,11,10,11,14,16,18,22,18,12,9,12,9,8,8,9,10,14,12,14,15,10,10,10,7,5,3,2,2,0
2022-04-09 09:00:00,4,7,8,9,11,13,15,16,17,24,26,27,27,25,27,21,20,17,19,22,20,18,15,17,20,22,21,23,23,28,23,24,21,20,19,15,14,12,12,11,9,9,9,6,8,6,6,7,9,14,14,19,23,22,20,24,27,26,28,26,27,23,16,17,18,12,12,12,10,15,15,18,19,23,24,20,19,15,11,10,10,12,13,16,12,14,11,12,11,11,9,8,6,2,1,0
2022-04-09 10:00:00,5,8,10,12,16,18,18,24,21,24,24,24,24,26,29,24,27,23,27,32,25,25,31,31,33,30,30,29,33,32,24,25,19,18,19,15,13,10,11,11,9,4,9,8,5,7,6,5,13,15,16,19,19,23,25,28,33,32,37,37,36,35,34,19,17,15,18,15,12,21,25,23,27,26,21,22,18,13,14,15,14,14,15,17,19,16,14,11,12,11,10,6,5,3,1,0
2022-04-09 11:00:00,4,6,9,13,14,16,16,18,18,20,26,24,24,23,22,26,24,27,31,36,31,33,31,33,35,33,34,37,36,35,39,39,31,22,17,15,14,16,16,12,12,13,6,5,5,3,8,7,13,12,13,14,16,21,20,26,32,24,34,35,27,22,33,20,22,18,18,21,14,24,26,27,29,33,28,27,18,19,19,17,16,19,18,18,15,14,12,10,9,9,10,6,5,2,0,0
2022-04-09 12:00:00,5,6,9,10,14,19,26,27,29,28,31,25,25,27,22,26,25,23,24,27,40,37,39,37,38,41,41,38,38,39,35,33,29,29,24,31,32,31,32,29,26,22,15,14,13,12,15,13,15,17,21,25,31,24,26,28,31,30,33,35,32,27,26,19,20,19,17,15,17,19,22,20,19,22,21,21,19,20,24,21,15,17,18,25,23,22,19,18,17,15,11,8,6,4,2,0
2022-04-09 13:00:00,3,6,12,15,20,25,22,28,28,33,41,34,32,33,34,34,35,35,37,40,37,44,46,47,51,49,51,46,44,36,36,36,32,31,28,34,34,33,32,31,22,22,19,14,14,12,15,13,14,19,18,20,26,29,38,41,46,46,47,48,47,32,30,30,35,39,33,24,22,28,32,28,31,28,26,21,19,17,20,20,19,25,23,25,24,14,16,9,15,12,12,11,4,3,1,0
2022-04-09 14:00:00,5,8,7,9,15,17,17,23,24,26,28,29,25,24,25,27,26,22,31,31,34,35,34,34,25,31,32,34,33,32,34,36,32,27,27,33,36,33,29,25,22,19,15,15,13,11,11,9,15,15,17,18,21,25,29,29,28,31,34,35,35,44,32,30,27,28,28,25,25,28,27,30,28,29,26,24,24,25,25,26,25,27,25,28,28,24,23,22,18,16,15,12,5,8,4,0
2022-04-09 15:00:00,5,5,8,9,13,16,18,22,21,24,22,23,21,24,21,26,27,27,28,33,31,33,32,28,27,28,28,25,32,33,39,39,38,35,37,39,41,38,35,30,26,20,17,16,14,7,8,7,13,18,20,17,21,25,21,22,26,28,36,37,37,36,39,44,47,36,38,39,40,35,28,29,29,29,29,28,25,27,25,23,24,24,26,28,26,26,22,18,17,13,13,11,7,4,3,0
2022-04-09 16:00:00,2,6,8,11,19,19,17,25,21,24,24,21,22,20,19,20,20,21,32,41,37,31,32,36,36,38,43,36,38,35,38,36,33,36,41,46,48,47,44,36,32,26,23,21,19,18,13,10,12,12,12,14,19,24,27,31,31,31,32,33,32,39,38,41,49,52,44,35,35,39,39,41,42,48,50,43,40,34,37,36,35,36,35,32,30,32,28,23,19,17,13,10,9,8,4,0
2022-04-09 17:00:00,4,5,10,17,19,20,17,19,19,22,25,20,20,24,21,22,22,27,31,36,39,41,41,36,33,33,31,25,19,19,19,25,28,37,38,54,59,56,56,44,43,38,35,29,23,21,15,8,12,14,17,19,18,19,19,25,30,33,33,34,26,33,43,39,45,48,43,35,34,36,31,33,37,37,37,33,32,35,38,38,39,40,43,46,43,35,28,23,21,19,15,11,10,7,5,0
2022-04-09 18:00:00,3,7,8,10,21,15,24,26,28,30,32,30,27,23,25,15,22,16,25,29,30,29,34,30,27,24,29,26,22,20,22,29,30,31,32,47,48,45,44,39,35,32,26,20,19,17,14,11,10,10,10,12,11,12,13,12,18,20,23,24,17,25,26,33,38,36,46,44,42,41,42,44,42,46,40,30,29,28,31,30,30,31,30,30,28,30,22,22,21,17,13,12,8,5,2,0
2022-04-09 19:00:00,3,5,6,9,15,12,14,13,15,21,20,14,13,14,6,17,10,17,22,23,21,24,25,25,24,22,19,14,16,16,16,16,18,26,30,33,33,30,27,24,21,19,17,16,13,9,14,13,8,7,11,13,14,15,14,16,15,16,17,16,24,26,26,29,38,37,36,33,32,28,25,23,24,25,24,24,25,24,25,26,23,24,25,30,30,27,22,14,16,13,12,6,5,1,1,0
2022-04-09 20:00:00,2,5,2,6,5,5,11,14,16,18,16,18,15,12,9,10,7,14,16,17,13,16,19,15,13,15,11,14,13,10,16,21,23,31,32,48,42,47,43,39,35,34,30,24,18,15,15,10,5,4,5,6,7,5,8,9,13,15,14,12,13,18,19,23,25,26,31,32,27,21,24,22,25,27,25,20,20,16,21,18,18,17,14,18,12,16,12,15,13,11,12,8,8,4,1,0
2022-04-09 21:00:00,2,4,1,7,10,11,4,10,11,13,11,13,10,13,12,10,6,8,7,10,10,15,12,15,14,11,10,10,10,16,21,18,23,27,28,29,27,27,24,23,22,29,28,23,22,21,12,5,5,6,2,4,4,6,8,7,12,14,15,13,11,15,20,22,26,25,38,34,30,31,31,24,22,24,23,23,23,24,25,26,29,32,19,23,22,19,16,14,11,9,8,6,4,2,2,0
2022-04-09 22:00:00,1,2,6,7,10,10,12,13,13,12,11,9,8,7,4,9,8,10,9,12,9,12,14,11,9,8,7,8,11,12,16,16,17,22,23,29,30,29,27,27,26,23,23,18,16,15,14,11,4,3,0,3,4,5,6,6,17,22,25,28,25,25,24,28,29,27,32,24,22,20,18,20,20,21,23,22,23,14,19,15,19,15,29,33,28,22,20,19,18,14,9,8,8,4,2,0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,9,3,13,11,17,19,19,17,19,25,13,21,20,18,17,15,13,12,11,10,6,6,4,4,1,3,2,2,4,3,14,16,15,14,12,14,10,11,13,12,16,15,12,13,14,13,14,13,12,12,12,14,13,11,9,16,14,15,14,14,12,10,10,9,7,6,4,4,2,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,3,4,5,4,6,7,4,8,3,5,3,11,11,7,6,5,3,5,4,4,0,6,7,2,0,8,8,7,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,2,3,2,3,4,6,9,9,8,6,7,7,6,7,6,5,4,5,6,3,2,8,7,6,5,3,5,4,7,3,8,8,0,7,0,8,5,4,3,3,4,4,3,2,1,1,1,1,2,4,5,5,4,5,4,3,5,5,0,5,5,4,3,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,1,3,3,3,4,5,6,8,5,6,7,7,4,5,5,7,5,6,6,5,7,7,9,7,4,5,7,4,7,6,6,6,5,7,6,6,2,3,3,4,2,3,3,3,2,3,2,2,2,3,3,4,3,4,7,4,6,7,6,6,6,7,5,8,7,7,6,6,2,3,7,3,6,5,5,3,4,4,3,2,1,3,4,3,2,2,1,4,3,0,0,2,1,0,0,0
2022-04-10 07:00:00,1,3,4,3,5,7,8,9,10,10,12,11,10,8,8,9,6,5,6,6,5,3,6,5,6,7,9,7,10,11,13,12,9,8,6,9,10,8,3,4,3,2,2,2,1,0,0,3,5,2,6,7,8,6,8,8,10,9,10,8,9,8,5,7,8,4,8,6,1,7,5,8,5,6,7,4,7,6,4,3,3,2,3,5,4,4,2,3,1,1,2,1,0,0,0,0
2022-04-10 08:00:00,2,5,6,6,8,9,10,11,14,15,16,16,16,15,14,13,12,13,12,14,8,13,12,7,14,16,13,17,20,19,19,17,13,12,11,9,7,6,5,4,4,3,3,2,2,1,4,3,9,12,13,13,6,12,15,16,17,0,11,16,16,13,9,11,9,9,11,7,7,9,10,10,14,10,9,10,9,8,8,6,6,6,7,7,6,10,9,7,8,6,3,3,2,1,0,0
2022-04-10 09:00:00,4,6,10,12,15,16,18,21,20,22,26,28,26,23,23,23,18,14,20,14,19,12,19,17,18,23,24,28,22,21,22,22,19,16,14,10,11,12,9,8,6,4,5,5,5,4,6,5,8,11,12,14,16,17,20,21,21,18,21,23,18,18,16,15,12,14,17,11,12,11,12,15,15,18,16,15,10,11,7,8,8,11,14,15,14,12,11,10,8,9,7,5,4,2,1,0
2022-04-10 10:00:00,3,6,9,9,11,16,15,20,19,20,21,20,23,25,17,24,19,20,21,22,20,20,21,21,20,20,23,25,33,31,28,26,20,21,18,13,13,12,11,10,8,6,8,7,7,6,7,7,16,20,19,18,23,25,25,28,29,20,36,38,35,30,27,17,16,13,11,14,12,15,15,14,16,19,19,18,18,20,17,21,16,14,12,13,11,11,13,13,11,8,7,4,4,2,0,0
2022-04-10 11:00:00,2,6,2,7,10,15,16,19,21,22,27,31,27,31,30,28,27,27,29,31,31,29,26,26,28,28,27,27,33,34,33,28,28,24,21,17,18,19,18,16,13,12,10,7,4,6,8,9,12,17,21,22,28,31,31,34,36,35,34,36,34,30,28,24,22,22,22,19,13,15,19,17,15,16,14,14,15,13,10,12,11,20,19,21,16,13,12,10,9,8,6,5,3,2,0,0
2022-04-10 12:00:00,3,6,8,10,14,15,17,22,22,27,25,26,24,26,21,28,27,28,29,31,31,32,31,33,34,34,33,36,33,30,31,33,29,24,21,25,27,26,20,15,12,10,8,7,6,4,6,5,12,12,14,18,21,26,29,35,31,32,33,36,34,33,28,24,25,23,12,11,14,15,17,19,19,19,18,18,18,19,18,19,23,28,28,28,27,26,21,16,16,12,11,6,4,3,2,0
2022-04-10 13:00:00,4,9,12,14,19,25,22,30,32,27,33,31,30,32,30,33,32,36,40,42,40,37,36,34,32,36,41,46,45,40,43,40,32,34,30,31,31,32,31,21,18,15,17,11,10,9,9,7,8,15,9,18,14,19,24,33,39,37,31,37,36,34,28,24,25,26,18,15,16,18,23,22,23,23,21,22,23,24,23,25,26,27,26,27,25,23,21,19,15,14,13,7,6,5,5,0
2022-04-10 14:00:00,2,5,9,13,17,22,23,26,25,27,27,24,27,28,29,27,28,29,32,27,25,38,47,47,43,45,40,46,49,46,39,39,36,27,30,36,33,33,33,30,23,22,17,18,15,17,10,7,9,15,18,16,18,17,18,25,28,29,29,33,35,32,27,29,27,25,25,21,19,20,19,20,24,23,21,20,19,20,24,25,21,23,20,22,22,22,19,20,19,16,9,12,9,2,1,0
2022-04-10 15:00:00,3,3,5,6,10,9,10,18,20,22,24,23,22,20,17,21,20,19,20,28,28,32,31,30,31,33,27,29,31,30,35,32,30,31,31,40,37,34,34,29,24,21,17,14,16,16,13,8,8,10,12,11,12,14,18,22,29,29,29,30,28,33,36,40,35,36,29,29,23,30,31,28,25,27,29,26,28,27,27,29,27,27,25,27,27,26,20,18,13,11,8,6,7,4,2,0
2022-04-10 16:00:00,1,3,4,6,9,9,13,17,10,20,23,22,18,22,23,23,22,27,22,27,27,25,30,24,21,32,31,27,31,30,34,44,36,36,37,32,33,33,26,23,24,16,20,22,17,15,9,8,12,8,9,12,13,13,16,17,20,22,24,26,25,31,32,30,32,29,33,31,32,31,26,23,25,25,27,26,26,22,28,27,26,29,32,31,29,23,24,19,17,14,13,8,5,3,2,0
2022-04-10 17:00:00,2,3,7,7,12,14,12,18,20,21,24,23,18,21,18,16,14,16,16,18,20,22,21,21,19,19,19,18,22,20,24,27,30,34,43,48,47,46,45,41,35,30,22,15,13,10,10,6,7,7,8,10,7,15,16,15,17,17,19,18,18,25,28,33,33,31,26,23,22,23,24,23,23,21,21,21,20,21,22,23,22,23,23,24,22,27,23,20,19,18,13,11,8,3,1,0
2022-04-10 18:00:00,2,4,6,10,12,12,12,15,12,16,24,24,20,18,17,18,16,19,22,24,26,28,28,26,24,22,24,20,24,20,22,23,26,31,34,36,37,35,34,33,31,23,19,15,15,14,11,5,9,8,11,10,10,13,12,13,14,16,19,23,20,18,24,27,34,30,34,29,28,29,24,24,22,24,22,25,23,22,27,25,26,25,25,35,28,27,24,23,20,15,14,10,8,6,4,0
2022-04-10 19:00:00,2,5,6,6,5,8,8,12,10,12,13,10,11,11,10,9,8,9,9,11,10,11,12,11,10,11,12,10,12,15,16,17,17,25,26,32,33,29,28,25,26,22,18,16,14,13,11,8,7,8,7,5,8,6,7,9,8,10,12,16,15,19,19,24,26,24,29,27,28,28,23,21,22,20,22,22,23,20,26,23,25,28,25,27,25,25,24,23,21,15,12,9,7,4,4,0
2022-04-10 20:00:00,2,2,5,7,10,11,10,13,14,15,13,15,12,9,8,9,10,20,18,17,13,19,18,17,16,13,8,13,12,13,12,16,19,23,27,31,36,34,31,27,24,21,17,18,17,12,12,7,4,4,4,5,6,7,8,9,15,14,15,17,15,13,17,23,29,30,34,28,21,25,24,23,18,19,19,15,18,16,17,17,14,17,17,16,15,15,14,14,13,12,7,6,4,2,1,0
2022-04-10 21:00:00,0,1,3,9,10,9,8,10,9,13,15,14,15,10,8,9,8,13,11,13,13,14,14,14,15,13,15,11,13,16,27,25,22,25,27,32,31,26,22,21,20,19,18,20,17,13,11,5,3,6,5,7,2,8,6,9,11,11,12,14,14,18,17,18,23,23,30,24,23,21,19,16,25,24,20,13,17,21,21,16,15,14,12,20,19,19,14,12,11,10,10,7,5,3,1,0
2022-04-10 22:00:00,0,1,6,5,9,9,12,11,8,9,10,8,7,8,4,7,5,7,8,8,7,9,12,15,8,15,16,14,13,12,16,12,15,16,8,21,20,20,19,20,18,18,16,14,13,10,9,5,3,3,4,1,7,7,7,4,9,10,15,14,13,14,19,19,22,21,23,21,20,18,17,15,16,13,12,17,16,15,13,12,11,11,13,13,14,20,10,14,14,12,11,9,4,3,2,0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,5,6,7,11,13,11,15,12,18,19,15,11,15,12,10,12,8,9,9,7,4,2,2,3,4,0,2,4,4,6,6,5,8,5,11,12,11,13,12,19,13,12,12,11,9,9,11,7,9,6,8,6,5,7,8,7,8,6,8,5,8,7,4,5,4,3,3,1,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
