Unnamed: 0,1_국민대앞,2_청덕초등학교,3_북악중학교,4_봉국사,5_정릉2동주민센터,6_숭덕초교,7_정릉길음시장,8_돈암동삼성아파트입구,9_돈암1동주민센터,10_종암사거리,11_종암경찰서,12_종암동주민센터,13_숭례초교,14_고려대역.고대앞삼거리,15_홍파초등학교,16_제기동주민센터.서울약령시앞,17_청량리수산시장,18_청량리역환승센터,19_서울성심병원,20_휘경동입구,21_삼육서울병원,22_중랑교,23_서울우유앞,24_신성은하수아파트,25_면목2동한신아파트,26_면목5동,27_동서그랜드맨션,28_하나은행면목지점,29_면목복개천,30_지하철7호선면목역,31_농협앞,32_혜원여중고후문,33_서일대학교,34_용마문화복지센터,35_용마문화복지센터,36_서일대학교,37_혜원여중고후문,38_농협앞,39_면목역,40_면목복개천,41_하나은행면목지점,42_동서그랜드맨션,43_면목5동,44_면목2동한신아파트,45_신성은하수아파트,46_서울우유앞,47_중랑교,48_삼육서울병원,49_시조사삼거리,50_떡전교사거리.동대문노인복지관,51_청량리미주아파트.동대문세무서,52_청량리역환승센타,53_경동시장앞,54_홍파초등학교,55_제기동한신아파트앞,56_고려대역.고대앞삼거리,57_숭례초등학교,58_종암동주민센터,59_종암경찰서,60_돈암1동주민센터,61_길음역,62_길음뉴타운10단지.라온유아파트,63_숭덕초교,64_정릉2동주민센터,65_봉국사,66_고려대사범대학부속고등학교,67_청덕초교,68_국민대앞,11_종암사거리입구,59_종암사거리입구
2022-03-08 02:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-08 04:00:00,0,2,5,1,0,4,4,6,0,4,2.0,0,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,4,8,10,0,0,11,9,8,7,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-08 05:00:00,1,1,2,0,3,4,1,3,2,5,6.0,5,9,6,6,5,8,10,9,11,4,3,10,9,10,11,11,12,10,5,1,2,0,0,1,4,8,9,3,6,5,8,10,11,10,0,9,10,6,6,7,6,10,6,12,13,12,8,7.0,6,2,0,2,7,0,2,2,0,,
2022-03-08 06:00:00,4,5,8,7,9,10,10,11,6,9,9.0,10,11,9,11,12,10,7,8,8,10,12,10,8,8,8,8,7,5,4,3,2,1,0,1,3,9,6,5,0,7,9,11,14,14,15,14,9,12,11,10,8,6,5,0,5,5,8,10.0,9,8,5,4,4,0,2,1,0,,
2022-03-08 07:00:00,3,5,10,12,17,20,26,22,25,14,26.0,27,21,14,15,14,9,12,10,9,7,5,6,12,19,22,26,17,18,8,2,1,0,0,4,8,24,22,13,14,20,27,31,39,41,42,38,35,33,31,25,18,17,18,14,12,11,14,14.0,12,13,15,15,23,7,12,3,0,,
2022-03-08 08:00:00,4,6,11,12,15,20,26,25,29,25,32.0,33,32,29,28,26,24,25,23,24,21,18,17,21,23,21,28,31,26,43,37,31,18,0,5,12,39,36,12,16,20,28,32,37,44,51,45,42,39,37,31,24,25,24,23,30,29,29,28.0,23,33,30,29,30,19,23,13,0,,
2022-03-08 09:00:00,1,5,8,5,12,16,16,13,24,21,21.0,23,24,20,13,19,18,16,17,16,16,17,18,20,22,21,20,21,18,42,26,38,23,0,2,4,12,11,5,9,11,12,14,16,15,17,20,18,17,17,14,13,16,15,16,15,17,19,16.0,12,18,17,18,12,13,16,14,0,,
2022-03-08 10:00:00,4,7,9,10,11,11,14,15,17,15,16.0,16,15,14,18,11,13,10,10,12,10,9,10,10,9,8,8,7,5,7,6,21,13,0,5,9,11,11,5,5,9,14,16,20,15,18,18,16,14,14,14,10,11,9,10,10,10,8,8.0,7,10,8,10,5,9,8,8,0,,
2022-03-08 11:00:00,4,5,5,6,5,8,7,11,14,12,15.0,17,18,15,16,14,13,11,10,9,12,11,11,10,8,6,8,7,5,5,6,4,3,0,13,16,16,16,9,14,14,15,16,15,16,16,12,10,11,12,12,11,14,13,12,14,13,14,13.0,9,16,15,14,11,5,8,5,0,,
2022-03-08 12:00:00,7,9,11,10,9,8,7,9,10,2,10.0,10,13,11,12,11,11,11,10,9,11,13,10,12,10,8,11,10,9,19,17,16,3,0,9,11,12,12,7,8,10,11,12,12,14,15,16,18,17,16,14,14,19,17,14,20,22,20,17.0,16,21,21,19,15,14,13,12,0,,
2022-03-08 13:00:00,6,8,8,0,9,10,10,10,11,11,14.0,13,14,17,16,17,17,17,18,16,16,15,16,15,14,10,11,9,7,9,5,4,3,0,6,7,8,8,9,11,12,15,16,14,13,14,13,13,12,11,11,11,12,11,11,11,11,10,11.0,9,15,13,9,12,11,7,7,0,,
2022-03-08 14:00:00,4,5,17,6,14,12,9,11,13,7,13.0,14,13,13,19,14,18,14,8,6,15,14,13,13,14,6,10,10,6,4,4,3,1,0,21,18,21,19,16,9,10,10,5,10,0,15,17,19,17,18,17,8,16,12,17,16,13,11,10.0,8,11,10,7,8,5,5,6,0,,
2022-03-08 15:00:00,6,11,13,12,14,13,14,17,10,16,17.0,17,18,19,13,19,15,13,12,11,26,23,21,12,11,8,9,10,8,9,8,7,2,0,13,22,22,21,16,19,17,18,18,18,19,16,19,16,16,12,16,15,24,25,22,18,15,11,10.0,9,16,11,9,9,7,6,6,0,,
2022-03-08 16:00:00,16,19,38,24,35,23,18,14,15,12,13.0,17,18,18,17,13,13,17,15,15,16,17,19,14,13,12,11,11,9,13,10,7,3,0,10,17,18,17,11,16,17,17,15,15,14,13,16,17,16,15,16,18,18,19,17,15,32,30,29.0,23,17,14,14,11,10,6,4,0,,
2022-03-08 17:00:00,25,30,32,28,31,30,31,24,26,22,16.0,17,21,20,18,21,21,24,25,24,26,27,25,22,15,14,13,12,9,18,16,14,6,0,4,6,9,18,15,17,16,15,12,16,15,14,14,13,9,12,12,26,29,23,23,21,19,17,19.0,15,19,15,13,11,5,5,3,0,,
2022-03-08 18:00:00,11,16,20,20,23,23,22,30,32,30,19.0,20,23,23,27,28,33,39,38,35,34,31,26,24,23,21,19,19,15,15,13,9,2,0,4,7,10,9,11,15,14,13,14,9,15,15,16,16,14,13,14,19,31,32,30,46,38,29,30.0,21,19,16,15,13,11,7,3,0,,
2022-03-08 19:00:00,11,15,18,17,16,22,23,22,25,22,19.0,16,13,14,11,15,15,26,25,31,31,27,26,27,21,19,19,17,15,16,15,11,6,0,18,27,28,23,12,18,20,18,14,13,10,10,11,11,9,13,13,28,29,27,15,30,24,17,16.0,10,20,17,17,11,10,5,1,0,,
2022-03-08 20:00:00,4,5,5,0,7,6,9,14,7,12,12.0,12,14,17,16,15,15,21,22,10,23,23,22,20,17,14,12,11,7,6,6,3,1,0,9,10,10,11,10,12,12,12,11,12,10,11,10,11,10,8,14,14,10,12,9,14,13,12,13.0,11,11,8,8,6,4,2,1,0,,
2022-03-08 21:00:00,6,7,8,6,6,7,8,12,12,12,11.0,8,9,9,8,9,8,11,12,9,13,11,13,10,10,8,9,8,7,15,11,3,2,0,13,14,0,13,5,12,13,12,10,6,8,6,7,6,6,0,6,7,6,9,6,12,11,8,7.0,9,14,12,8,5,4,2,0,0,,
2022-03-08 22:00:00,5,2,8,0,6,6,8,11,14,10,13.0,11,10,9,8,7,9,15,8,11,11,13,12,10,9,7,7,4,2,10,8,3,2,0,2,1,2,4,9,10,9,8,6,5,5,4,2,6,4,6,5,7,9,8,7,8,10,9,8.0,9,10,9,5,5,2,3,0,0,,
2022-03-08 23:00:00,0,1,6,3,7,4,8,9,11,4,7.0,8,0,7,6,5,5,8,8,7,10,8,6,8,7,2,4,1,0,4,1,2,1,0,2,1,3,0,3,8,6,6,8,6,6,7,0,8,4,10,5,11,10,5,3,9,5,4,4.0,4,8,7,6,7,5,2,0,0,,
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-09 04:00:00,0,0,0,0,1,0,2,3,0,0,4.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,4,0,7,0,0,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-09 05:00:00,0,1,2,2,2,2,3,4,2,3,5.0,5,8,0,9,2,4,7,7,6,5,6,0,8,10,9,9,10,8,3,2,0,0,0,0,2,5,4,1,2,3,3,4,6,0,1,5,6,4,7,6,7,12,13,12,14,11,9,6.0,3,6,4,3,1,0,1,0,0,,
2022-03-09 06:00:00,1,2,3,0,5,4,6,5,5,3,8.0,7,11,11,12,7,9,7,8,4,6,8,6,4,6,5,6,6,5,5,3,1,0,0,1,2,6,5,3,1,5,6,5,7,9,10,9,8,6,7,8,9,6,8,7,6,5,5,4.0,3,3,0,0,2,1,0,0,0,,
2022-03-09 07:00:00,1,3,7,0,7,6,6,5,6,4,8.0,9,10,6,5,9,9,8,8,4,4,3,4,3,6,0,6,9,7,7,6,3,2,0,4,7,9,5,6,7,10,14,15,16,15,11,15,13,14,12,11,7,6,6,4,5,5,4,4.0,3,5,4,3,2,2,1,0,0,,
2022-03-09 08:00:00,4,4,5,6,7,9,15,13,15,10,8.0,12,14,13,12,14,12,11,12,10,11,12,11,12,11,9,8,9,4,6,2,2,1,0,3,10,11,6,8,14,12,22,21,21,13,20,18,17,14,17,13,11,12,9,13,14,14,12,11.0,8,11,7,7,8,7,5,2,0,,
2022-03-09 09:00:00,1,2,3,6,9,10,15,10,12,6,17.0,9,17,14,12,12,12,11,11,10,13,11,10,7,11,9,8,9,7,4,2,3,2,1,2,2,9,10,5,6,12,15,14,17,18,16,16,18,16,15,11,11,11,12,12,10,10,10,11.0,8,7,7,6,7,6,3,3,0,,
2022-03-09 10:00:00,3,5,10,9,13,17,19,17,19,17,21.0,25,25,15,18,20,14,6,5,0,9,8,7,6,7,6,6,4,4,4,1,1,0,0,1,3,3,5,6,7,9,11,12,16,16,18,19,18,16,16,15,12,12,9,10,6,11,11,13.0,12,14,9,9,10,2,5,3,0,,
2022-03-09 11:00:00,5,6,15,0,17,15,12,10,12,12,13.0,15,18,12,11,17,16,13,10,7,11,8,8,9,10,12,12,10,6,4,2,0,0,1,0,5,13,13,6,9,8,11,15,15,16,19,18,16,17,16,12,8,11,14,8,13,13,12,12.0,12,12,8,5,6,0,8,7,0,,
2022-03-09 12:00:00,5,6,10,11,12,15,18,17,15,15,15.0,15,19,20,19,16,17,12,9,10,8,5,9,3,10,6,7,9,8,7,5,2,2,0,1,2,5,6,5,8,11,12,13,13,11,10,13,12,10,13,14,16,19,18,19,19,22,21,18.0,13,13,9,12,7,0,7,4,0,,
2022-03-09 13:00:00,4,5,8,10,12,12,15,16,17,17,20.0,22,22,25,25,21,16,11,8,6,9,9,10,9,8,10,10,9,6,2,0,0,1,0,1,5,7,8,5,4,9,14,17,18,19,17,17,16,16,18,15,11,19,21,12,19,18,13,12.0,9,11,9,7,7,0,7,1,0,,
2022-03-09 14:00:00,6,8,10,0,15,14,15,18,19,17,19.0,18,19,17,20,18,16,14,13,14,15,10,12,11,10,8,7,6,6,11,8,7,2,0,2,3,5,5,8,9,12,14,15,15,16,18,15,18,19,16,17,17,20,17,17,20,17,19,17.0,13,14,15,13,10,9,6,4,0,,
2022-03-09 15:00:00,5,6,11,14,17,18,22,25,17,22,21.0,13,12,16,12,13,16,17,21,21,25,27,27,24,19,16,13,12,9,7,3,2,1,0,2,2,5,5,4,8,10,10,10,10,9,10,14,13,12,12,12,15,25,22,21,21,17,16,15.0,11,13,11,8,11,9,6,5,0,,
2022-03-09 16:00:00,10,11,12,13,12,9,14,15,17,15,18.0,16,16,16,17,17,20,22,20,20,22,19,15,18,15,15,14,12,7,9,8,4,2,1,3,3,6,7,5,6,8,11,10,10,12,12,12,13,11,13,11,16,26,21,23,21,19,18,18.0,15,18,16,16,15,14,6,3,0,,
2022-03-09 17:00:00,12,15,24,7,26,26,27,23,24,21,21.0,22,19,20,16,18,18,16,15,15,17,14,15,15,10,10,11,9,6,8,5,4,1,0,2,1,7,8,8,11,11,12,11,12,15,14,17,13,12,14,11,17,21,17,19,19,18,15,16.0,13,16,14,12,15,12,6,3,0,,
2022-03-09 18:00:00,2,2,10,0,5,8,7,11,11,10,10.0,11,13,10,0,18,20,19,18,17,16,20,14,11,7,7,10,10,7,8,6,4,3,1,3,3,5,6,7,10,12,11,6,10,9,10,13,12,9,14,14,23,28,27,26,24,21,23,21.0,15,16,11,8,6,4,2,1,0,,
2022-03-09 19:00:00,2,6,9,5,7,8,6,7,8,7,7.0,7,11,10,7,6,9,14,11,12,12,13,13,11,11,11,11,9,9,9,7,4,1,0,2,3,4,7,7,8,8,8,9,8,8,6,9,7,7,6,7,15,17,14,13,15,16,12,11.0,9,12,10,8,8,6,3,0,0,,
2022-03-09 20:00:00,2,2,6,0,5,6,7,12,13,12,15.0,13,10,9,14,8,6,17,19,11,20,20,19,16,13,10,9,9,8,11,9,5,3,0,2,1,4,3,6,11,11,13,12,10,5,9,11,11,12,6,11,22,14,20,19,20,17,14,14.0,4,9,6,6,7,5,2,0,0,,
2022-03-09 21:00:00,1,2,4,1,6,6,4,7,10,9,7.0,8,7,5,7,6,6,11,11,9,11,12,14,12,9,7,6,4,3,14,8,3,1,0,0,1,1,2,2,5,4,5,4,4,7,6,6,5,5,0,1,8,7,5,8,7,9,9,4.0,8,12,10,11,6,2,5,1,0,,
2022-03-09 22:00:00,2,1,2,3,6,4,6,8,9,2,6.0,6,5,8,4,6,8,11,10,9,13,12,10,10,8,6,5,4,0,6,4,3,1,0,1,3,2,2,2,3,5,4,3,2,3,4,4,6,7,8,4,12,12,0,13,9,10,9,11.0,8,16,16,15,11,10,5,3,0,,
2022-03-09 23:00:00,0,0,3,4,5,6,1,7,7,0,6.0,7,8,6,5,4,0,6,7,8,7,8,9,8,0,2,7,6,0,9,8,3,1,0,1,2,3,0,3,3,6,10,9,8,9,0,8,7,0,6,1,6,5,2,2,5,3,2,4.0,2,7,0,5,8,7,3,0,0,,
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-10 04:00:00,0,1,4,5,4,0,5,8,9,6,7.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,5,0,8,11,0,0,12,11,12,9,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-10 05:00:00,1,1,3,2,4,6,7,5,6,5,6.0,7,5,4,4,5,6,6,6,7,6,6,7,8,11,9,12,14,12,7,5,4,3,0,1,4,5,5,4,2,5,7,7,8,9,10,10,12,5,10,9,8,11,8,13,12,11,8,11.0,9,4,3,4,8,0,3,0,0,,
2022-03-10 06:00:00,6,7,6,6,8,8,10,6,7,4,7.0,7,9,7,7,5,8,5,5,5,7,9,7,6,8,8,8,8,7,6,5,3,2,0,1,2,8,6,6,3,9,13,16,20,19,12,20,18,10,14,11,13,11,9,4,8,5,7,7.0,5,4,8,9,7,3,2,0,0,,
2022-03-10 07:00:00,6,7,10,8,18,21,26,20,25,24,27.0,30,19,14,12,9,13,16,16,17,8,7,5,14,21,23,33,24,21,7,5,3,0,0,4,7,17,17,10,13,15,20,24,30,31,33,30,27,27,24,26,18,18,17,12,12,10,11,15.0,10,18,19,23,29,20,13,2,0,,
2022-03-10 08:00:00,5,8,15,17,23,28,34,21,24,21,23.0,23,30,24,26,18,23,23,22,24,23,20,21,24,27,26,29,42,36,42,41,36,25,2,6,10,25,27,10,17,20,26,28,38,45,50,41,37,36,36,30,22,21,22,20,27,24,25,25.0,21,41,37,37,39,40,38,22,0,,
2022-03-10 09:00:00,4,6,11,12,13,17,19,20,19,15,16.0,18,20,17,13,16,14,18,17,16,16,14,14,15,17,14,19,21,19,29,28,27,10,0,3,6,10,11,5,6,9,11,14,19,19,19,20,22,17,21,20,12,13,13,14,13,13,15,14.0,16,30,27,23,28,17,27,23,0,,
2022-03-10 10:00:00,5,6,12,13,12,14,16,19,21,19,20.0,18,18,16,18,13,11,10,7,6,6,1,6,7,8,6,9,9,7,10,5,4,7,0,0,2,2,4,3,7,10,11,12,12,17,16,15,11,12,17,16,11,15,14,12,13,13,14,12.0,9,16,15,14,15,14,15,13,0,,
2022-03-10 11:00:00,5,7,13,6,8,9,12,14,16,13,15.0,12,15,14,13,15,12,12,10,9,12,13,10,10,9,8,10,9,6,5,6,4,2,0,8,14,17,15,5,6,6,9,10,11,11,12,12,16,17,16,14,20,18,19,13,19,20,14,14.0,11,21,23,22,23,16,21,14,0,,
2022-03-10 12:00:00,5,11,5,12,12,13,13,15,16,13,13.0,15,15,14,13,11,9,13,15,12,14,16,15,14,12,13,11,12,10,10,9,6,4,0,11,19,21,18,9,11,16,16,17,13,11,15,14,13,15,14,13,14,18,20,15,17,15,17,17.0,11,13,11,8,11,8,10,6,0,,
2022-03-10 13:00:00,9,10,13,8,13,12,13,13,11,10,13.0,14,11,13,13,11,11,14,14,12,16,14,9,13,12,10,8,6,6,7,4,1,3,0,7,6,12,11,6,7,10,10,10,17,12,16,14,17,14,8,14,12,17,14,16,15,14,12,12.0,16,16,18,17,14,14,13,10,0,,
2022-03-10 14:00:00,11,12,13,9,11,13,16,21,12,18,15.0,18,12,17,22,19,16,21,18,19,16,11,15,16,15,11,8,9,5,8,6,4,1,0,4,10,12,13,9,14,15,12,9,12,12,11,12,11,11,16,13,17,16,14,14,17,17,13,11.0,12,13,13,11,8,9,8,6,0,,
2022-03-10 15:00:00,12,13,17,20,20,18,17,16,16,16,14.0,16,18,18,19,15,19,26,23,22,20,20,16,12,10,10,11,11,8,7,2,3,2,0,26,29,31,32,17,18,17,17,18,13,12,13,14,15,13,12,13,11,19,13,17,17,17,16,15.0,12,12,12,11,10,8,8,5,0,,
2022-03-10 16:00:00,13,31,43,29,42,34,33,17,18,15,10.0,12,16,15,14,13,11,19,13,18,18,16,19,18,16,13,10,10,9,8,6,4,3,0,24,26,27,22,16,17,19,20,21,20,19,19,15,19,20,21,19,20,24,23,23,22,28,25,25.0,24,24,22,17,14,12,12,7,0,,
2022-03-10 17:00:00,30,36,38,37,34,33,34,25,26,23,21.0,19,19,19,17,17,18,20,21,21,21,19,19,17,15,14,13,12,8,14,12,11,7,0,15,19,20,18,12,17,18,15,14,16,17,16,18,19,16,20,16,21,26,25,25,25,22,19,19.0,14,17,15,12,10,6,3,2,0,,
2022-03-10 18:00:00,20,27,34,35,32,29,29,29,30,27,22.0,22,23,21,22,22,26,34,29,33,37,38,24,24,19,17,16,14,10,14,11,5,3,0,4,6,9,8,11,15,12,11,8,7,10,16,17,13,13,15,15,18,24,25,25,32,26,19,20.0,17,17,18,14,11,7,5,3,0,,
2022-03-10 19:00:00,6,9,14,9,11,10,13,20,20,19,15.0,14,13,14,14,16,18,32,31,30,33,37,38,36,32,21,13,14,12,19,14,4,1,0,5,6,7,7,8,20,20,19,20,17,16,14,12,16,16,18,17,17,18,17,16,26,16,15,19.0,16,22,19,17,13,10,5,0,0,,
2022-03-10 20:00:00,3,5,6,7,4,10,5,10,11,10,11.0,13,7,12,11,7,13,15,14,15,14,15,14,12,8,10,8,6,4,9,8,6,3,0,2,5,6,4,7,13,14,13,9,7,6,6,7,8,7,8,8,11,11,10,11,15,13,9,9.0,8,10,8,7,4,2,4,0,0,,
2022-03-10 21:00:00,4,5,6,0,8,6,7,10,4,9,9.0,7,6,7,7,8,7,11,12,11,12,16,14,11,8,7,7,4,6,5,4,1,1,0,4,3,8,6,5,9,8,8,7,6,5,5,7,11,9,8,6,12,10,10,11,13,11,10,12.0,11,13,13,12,8,5,3,1,0,,
2022-03-10 22:00:00,7,8,12,11,14,12,12,10,13,12,12.0,11,11,12,12,10,10,10,11,11,13,12,11,10,9,8,6,4,2,10,6,3,1,0,2,11,3,11,5,7,8,8,7,5,5,2,3,7,9,6,13,15,14,13,12,11,9,7,8.0,7,17,14,12,11,8,4,1,0,,
2022-03-10 23:00:00,2,0,1,0,2,4,4,6,6,5,5.0,5,6,4,0,0,7,7,4,4,8,7,7,6,6,7,6,4,5,4,2,6,1,0,0,3,4,4,2,6,7,6,6,6,4,0,2,4,5,6,3,9,10,8,8,9,7,5,5.0,4,7,6,3,4,3,1,0,0,,
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,,
2022-03-11 04:00:00,0,1,3,0,4,0,5,0,0,0,,4,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,4,5,0,10,13,0,0,0,11,9,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,3.0,0.0
2022-03-11 05:00:00,1,1,2,3,4,5,6,7,8,7,,7,10,8,7,8,7,7,7,9,6,9,9,11,4,9,10,6,9,4,3,0,0,0,1,3,8,4,3,5,6,8,6,9,7,4,8,9,9,5,7,9,15,4,16,15,13,12,,7,9,8,7,6,0,3,1,0,6.0,11.0
2022-03-11 06:00:00,2,5,2,0,7,6,8,5,7,5,,8,9,9,8,7,6,5,6,0,6,7,6,10,12,10,12,10,9,8,7,5,3,0,1,3,6,7,6,7,9,14,9,12,9,13,14,10,11,11,10,8,7,7,5,8,7,12,,13,5,4,4,0,5,2,1,0,8.0,12.0
2022-03-11 07:00:00,2,5,8,5,15,17,22,17,18,14,,23,24,21,15,15,12,10,7,7,7,6,6,9,15,12,22,23,18,11,8,5,3,0,6,6,20,19,10,12,17,27,32,40,46,50,45,33,33,31,30,19,18,10,11,16,15,13,,14,12,14,14,20,20,12,1,0,25.0,14.0
2022-03-11 08:00:00,4,6,8,7,11,18,19,17,21,20,,30,30,27,25,24,19,21,23,23,21,21,20,26,35,34,35,34,34,30,26,20,15,0,5,10,33,30,13,17,22,33,36,42,48,49,45,45,43,39,35,23,25,23,23,26,34,37,,29,31,30,33,35,34,31,22,0,24.0,37.0
2022-03-11 09:00:00,2,4,9,11,16,20,19,18,17,15,,19,19,18,16,14,20,23,23,7,20,20,18,19,12,19,20,20,18,23,22,12,10,0,3,5,15,15,6,8,9,16,20,21,22,25,23,23,24,22,16,16,16,15,15,15,13,12,,11,25,26,27,30,13,28,19,0,16.0,12.0
2022-03-11 10:00:00,4,2,4,0,5,7,8,9,9,11,,13,12,13,12,11,10,9,9,7,9,8,9,9,8,6,9,10,7,4,2,1,1,0,3,5,8,7,4,9,10,10,11,14,15,13,11,12,11,14,13,9,15,14,13,14,11,12,,10,12,13,9,11,10,9,4,0,7.0,9.0
2022-03-11 11:00:00,5,7,8,7,8,9,8,10,10,9,,16,14,13,15,11,11,12,11,10,11,9,10,6,8,9,5,8,6,8,7,6,3,0,4,4,6,7,6,5,6,7,9,9,8,10,11,14,9,13,11,13,14,12,12,16,14,13,,9,14,12,13,11,6,9,6,0,14.0,12.0
2022-03-11 12:00:00,5,6,12,0,10,13,11,11,12,7,,16,16,17,15,13,15,15,11,11,14,13,12,15,14,12,11,10,8,17,14,3,11,1,9,10,18,15,7,9,11,13,14,16,19,20,20,22,23,13,18,16,21,14,13,14,12,14,,15,13,13,14,14,14,11,7,0,15.0,15.0
2022-03-11 13:00:00,9,12,13,11,12,9,11,15,6,14,,17,18,19,18,20,16,19,20,21,16,18,13,13,11,11,10,9,7,10,9,5,2,0,4,5,7,5,5,6,9,11,12,13,14,13,13,12,12,13,12,11,17,16,20,21,19,20,,16,15,9,14,10,9,6,6,0,16.0,20.0
2022-03-11 14:00:00,9,14,18,19,21,22,21,18,12,16,,9,13,12,13,14,14,15,13,13,20,17,10,11,8,9,10,8,5,6,4,1,0,0,9,6,10,11,10,6,7,8,9,9,9,11,12,10,11,19,11,16,14,13,13,13,12,12,,12,12,8,7,10,9,7,3,0,14.0,15.0
