Unnamed: 0,1_김포교통(기점가상),2_방화도시7단지.국립국어원,3_방화역,4_한서고등학교.보람아파트,5_방화사거리,6_개화산역,7_개화119안전센터,8_개화역광역환승센터,9_개화역광역환승센터,10_개화역1번출구.개화검문소,11_개화산역,12_방화사거리,13_방화동동부센트레빌아파트,14_방화동도시개발2단지아파트,15_서남환경공원.마곡청구아파트,16_서남물재생센터,17_마곡실내배드민턴장,18_겸재정선미술관.서울식물원,19_양천초등학교.겸재정선미술관,20_가양동CJ주식회사,21_등촌동대림아파트,22_SBS공개홀,23_가양역.우성아파트,24_가양역.현대프린스텔,25_강서소방서.이마트.증미역,26_블루나인비지니스센터.이마트,27_태영.삼성한사랑아파트,28_태영송화아파트,29_염창동관음삼성아파트,30_염창동새마을금고,31_핑크힐병원,32_염창동아3차아파트,33_안양천입구,34_마포구청역,35_마포중앙도서관,36_성산2교,37_연희104고지앞.구성산회관,38_서대문우체국,39_연세대앞,40_세브란스병원앞,41_이대후문,42_이대부고,43_이대후문,44_세브란스병원앞,45_연세대앞,46_서대문우체국,47_연희104고지앞.구성산회관,48_성산2교,49_마포중앙도서관,50_마포구청역,51_영등포아리수정수센터,52_염창동아3차아파트.나이아가라호텔,53_염창동새마을금고,54_염창동한마음.관음삼성아파트,55_금호.한솔아파트,56_블루나인비지니스센터.이마트,57_이마트.강서소방서,58_가양역.현대아파트,59_가양역.우성아파트,60_SBS공개홀,61_강서한강자이아파트,62_가양동CJ주식회사,63_양천초등학교.겸재정선미술관,64_겸재정선미술관.서울식물원,65_마곡실내배드민턴장,66_서남물재생센터,67_서남환경공원.마곡청구아파트,68_방화동도시개발2단지아파트,69_방화동동부센트레빌아파트,70_방화사거리,71_개화산역,72_개화119안전센터,73_개화역광역환승센터,74_개화역광역환승센터,75_개화역1번출구.개화검문소,76_개화산역,77_방화사거리,78_한서고등학교.보람아파트,79_방화역,80_방화3동주민센터.국립국어원,81_김포교통(종점가상)
2022-03-12 19:00:00,0,1,2,0,0,2,0,0,1,2,2,1,4,6,4,0,1,0,4,8,5,7,8,4,6,10,8,11,6,4,8,6,6,4,5,4,2,2,2,0,1,0,2,5,6,4,9,11,3,12,12,12,12,0,12,10,8,7,7,7,8,7,3,12,11,9,8,7,5,2,2,1,2,2,3,0,2,1,0,0,0
2022-03-12 20:00:00,0,1,2,0,0,1,0,0,0,3,2,3,5,4,5,0,0,4,6,7,6,4,3,8,7,9,0,5,5,6,0,4,8,6,5,3,2,0,2,1,0,0,1,3,4,6,4,5,3,5,6,4,5,5,5,4,7,5,4,5,5,3,7,0,0,0,6,4,4,1,0,0,0,3,0,1,0,0,0,0,0
2022-03-12 21:00:00,0,1,0,0,0,0,0,1,1,2,2,4,2,3,6,0,0,7,6,2,5,2,3,4,6,8,3,7,6,5,6,0,6,4,2,3,2,1,3,0,0,0,2,6,8,0,8,6,4,7,10,11,12,5,9,7,6,7,6,8,7,0,10,0,9,0,7,3,2,2,1,2,0,2,3,1,0,0,0,0,0
2022-03-12 22:00:00,0,0,1,1,0,0,0,0,0,1,2,3,1,2,0,0,0,1,0,2,2,0,4,6,6,1,7,6,0,5,0,6,5,2,5,4,1,0,3,0,0,0,1,8,10,10,11,12,0,14,12,12,9,10,9,8,12,11,10,9,10,0,11,7,0,5,10,7,4,2,1,0,0,0,2,2,1,0,0,0,0
2022-03-12 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,4,3,2,5,4,3,2,0,0,0,0,3,3,4,0,2,0,1,0,0,0,3,6,8,6,8,0,6,7,7,7,8,6,7,4,6,4,0,5,5,0,4,0,0,3,0,2,0,1,0,0,0,0,2,2,2,1,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,0,1,0,0,2,0,1,0,0,1,2,3,5,3,4,0,0,0,5,5,0,4,4,3,0,1,5,4,3,4,6,0,5,2,0,3,4,0,3,1,0,0,0,0,0,1,3,1,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 06:00:00,0,0,0,0,1,0,0,0,0,2,3,2,2,2,1,0,0,0,3,4,4,1,2,0,0,0,5,0,4,4,0,0,5,2,0,2,0,2,0,1,0,0,0,3,2,3,4,3,4,5,2,2,2,2,1,0,4,3,4,3,2,1,4,0,0,0,5,0,4,2,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 07:00:00,0,0,1,0,2,0,1,0,2,1,1,0,1,2,3,0,0,2,1,2,0,0,1,0,2,4,0,3,2,0,4,2,5,1,6,0,4,3,1,0,0,1,0,0,2,4,3,0,0,2,1,0,2,3,0,1,0,2,1,0,2,3,0,1,0,0,0,2,1,3,0,0,0,0,2,0,0,0,0,0,0
2022-03-13 08:00:00,1,0,1,0,0,0,1,0,1,4,2,3,5,6,4,5,6,3,2,1,3,2,3,0,4,4,0,5,5,4,5,5,5,4,3,2,3,1,0,0,0,0,1,2,2,3,4,4,5,3,2,1,1,3,5,4,2,1,1,0,4,2,3,0,3,0,0,3,3,2,2,0,0,0,2,0,1,0,0,0,0
2022-03-13 09:00:00,0,1,1,0,2,2,0,1,2,1,3,3,6,6,7,8,0,7,5,7,7,5,7,4,6,7,6,7,3,7,6,4,2,4,4,3,2,1,0,0,2,0,0,0,0,0,2,3,4,5,4,6,0,5,6,5,4,5,1,4,3,3,6,7,0,0,6,4,2,3,3,2,1,1,2,0,1,0,0,0,0
2022-03-13 10:00:00,0,0,2,1,0,1,0,0,0,1,2,3,2,2,4,0,0,3,7,6,4,2,5,4,4,6,7,7,9,9,8,6,10,7,6,5,2,1,4,2,1,0,1,2,0,3,5,5,4,7,5,4,4,3,0,2,3,0,2,3,0,0,2,0,2,1,0,1,2,1,1,0,0,0,1,2,1,0,0,0,0
2022-03-13 11:00:00,1,0,1,0,0,0,0,0,0,2,3,2,0,5,4,1,3,2,6,7,5,4,1,5,6,5,6,0,6,7,0,7,4,6,7,5,3,2,0,3,0,0,1,2,2,3,4,3,4,6,3,0,2,2,1,0,0,5,4,2,5,3,4,0,3,3,5,2,3,3,1,0,0,0,2,0,0,0,0,0,0
2022-03-13 12:00:00,1,2,1,0,0,0,0,0,0,4,6,5,5,7,8,7,0,9,9,7,10,9,8,5,9,7,8,9,10,12,13,11,10,7,0,6,5,4,1,0,0,0,1,4,6,7,11,8,7,10,6,1,5,3,3,4,0,3,3,6,6,7,5,4,0,0,3,2,0,1,0,1,0,0,3,0,2,0,0,0,0
2022-03-13 13:00:00,0,1,1,0,2,1,0,0,0,2,2,3,6,1,7,0,0,0,5,8,8,1,6,8,7,6,7,7,9,7,7,5,6,8,8,9,6,5,3,2,0,0,1,4,5,6,5,5,6,10,7,7,6,10,7,7,0,3,6,5,4,5,5,0,0,0,3,4,2,1,0,0,0,0,2,0,0,0,0,0,0
2022-03-13 14:00:00,0,1,4,1,3,0,0,4,0,0,0,4,2,6,3,5,0,0,3,2,5,4,4,5,5,0,7,3,4,9,11,13,12,10,11,12,8,6,3,1,0,0,1,3,4,3,4,3,7,10,11,6,5,8,6,7,4,5,6,6,7,0,6,4,2,7,0,4,2,0,1,1,0,0,0,0,0,0,0,0,0
2022-03-13 15:00:00,2,0,2,3,0,0,0,0,0,1,3,4,5,6,8,0,0,2,9,5,4,6,6,5,6,4,0,7,8,2,7,0,7,4,6,7,5,3,2,0,1,0,1,4,4,5,2,0,4,5,4,3,6,5,3,4,6,7,8,0,6,0,7,7,0,4,5,6,5,4,4,1,0,3,2,1,0,2,1,0,0
2022-03-13 16:00:00,0,0,1,0,2,1,0,0,0,3,5,2,5,4,5,2,0,4,4,4,3,8,7,8,10,3,11,7,5,4,10,10,9,5,4,5,4,2,3,0,0,0,1,2,3,3,4,4,0,6,7,7,4,3,5,0,7,4,7,8,9,0,11,1,0,7,6,4,2,1,2,0,0,1,3,4,0,0,2,0,0
2022-03-13 17:00:00,0,0,1,0,0,2,1,0,3,2,2,1,5,7,10,0,0,11,10,10,8,0,5,4,7,4,0,8,0,8,1,8,7,5,6,7,6,3,1,1,0,1,3,5,7,9,12,14,12,12,9,9,10,9,3,3,4,8,6,9,4,8,7,0,5,5,6,6,5,3,4,3,0,0,3,3,1,0,0,0,0
2022-03-13 18:00:00,0,1,2,2,0,1,0,0,0,5,2,2,5,6,5,7,0,6,5,4,3,2,3,7,7,6,8,0,7,6,0,3,0,4,0,1,0,2,0,3,2,1,0,2,2,3,7,4,6,11,6,5,5,10,12,0,11,9,8,10,11,10,10,10,7,0,6,8,5,0,2,1,0,1,0,2,0,1,0,0,0
2022-03-13 19:00:00,0,0,2,0,1,0,0,0,1,0,3,5,5,5,7,0,4,5,5,0,0,2,5,6,5,7,6,7,4,3,2,2,4,5,3,0,4,0,0,2,0,0,2,5,6,6,9,4,4,9,8,11,9,7,7,8,6,6,5,4,5,0,5,0,3,0,5,4,0,1,0,0,0,0,1,1,2,1,0,0,0
2022-03-13 20:00:00,0,2,0,0,1,0,1,2,3,2,5,3,2,3,5,0,0,3,4,5,4,4,4,4,3,0,4,3,2,0,0,4,1,4,5,4,2,1,0,1,2,1,1,3,4,4,5,5,5,6,7,5,7,6,2,4,3,3,3,3,2,2,1,0,0,0,0,4,1,1,3,1,0,0,2,0,0,0,1,0,0
2022-03-13 21:00:00,0,1,0,0,0,0,0,0,0,1,2,4,6,1,3,0,0,5,4,2,3,1,2,4,4,4,4,3,3,5,4,0,6,5,7,0,6,5,5,2,0,0,0,1,3,5,6,7,0,8,10,8,10,8,6,7,6,4,5,6,5,4,6,2,0,5,4,3,1,0,4,1,0,1,2,2,1,1,0,0,0
2022-03-13 22:00:00,0,0,1,0,0,0,2,1,0,3,3,2,0,2,0,1,0,4,2,2,1,1,0,0,2,0,0,1,3,4,1,2,5,3,0,2,0,1,0,0,0,0,4,6,10,7,9,0,0,9,11,11,12,10,9,7,6,5,3,4,4,0,6,2,3,0,3,3,2,1,1,0,0,0,4,5,3,2,0,0,0
2022-03-13 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,6,1,8,7,8,6,0,1,0,1,5,6,2,4,3,0,0,0,0,0,2,3,3,8,9,8,7,5,7,6,3,1,4,5,2,4,5,6,0,5,3,0,4,1,0,3,1,0,0,0,1,2,0,2,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,0,0,0,0,0,0,0,0,1,0,2,2,4,0,6,7,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,0,0,1,1,0,0,0,0,0,1,3,3,4,7,7,0,0,6,5,3,4,5,4,6,5,5,7,0,7,9,9,9,7,7,6,8,4,7,4,2,0,1,2,0,0,3,5,5,0,6,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 06:00:00,0,0,2,0,0,2,1,0,0,3,4,2,6,8,3,0,4,7,8,7,9,8,6,5,6,4,7,9,14,17,20,0,17,9,8,7,7,8,6,2,1,1,0,2,0,0,4,3,5,6,6,9,1,3,6,1,3,5,6,5,4,0,5,5,5,0,3,5,5,5,4,4,1,0,0,0,0,0,0,0,0
