Unnamed: 0,1_서울버스종점,2_장지공영차고지,3_아이코리아,4_송파글마루도서관.버들어린이집,5_문현고등학교,6_장지역.가든파이브라이프동,7_가든파이브웍스동,8_가든파이브툴동,9_강남한양수자인아파트,10_세곡2지구3.4단지,11_래미안포레아파트,12_쟁골마을,13_고속철도수서역,14_수서역KT수서지점,15_궁마을,16_태화기독교사회복지관,17_수서삼성아파트앞,18_일원본동주민센터,19_삼성서울병원정문,20_래미안블레스티지아파트,21_개포1단지연금매장,22_개포고등학교,23_구룡역,24_수도공고앞,25_개포동역,26_대치역6번출구.강남구민회관,27_대치역1번출구,28_래미안대치팰리스,29_중대부고,30_단대부고.대치아이파크아파트,31_한티역,32_도성초등학교,33_진선여자중고등학교,34_선릉역.선정릉정문,35_선정릉역.무형문화재전수회관,36_한국토지주택공사앞,37_강남보건소.강남구립국제교육원,38_삼성동서광아파트,39_강남구청.강남세무서,40_청담천주교회,41_청담2치안센터,42_프리마호텔,43_영동교입구,44_청담역.경기고교,45_진흥아파트,46_강남구청.강남세무서,47_청담동래미안아파트,48_강남보건소.강남구립국제교육원,49_한국토지주택공사앞,50_선정릉역.무형문화재전수회관,51_선릉역,52_진선여자중고등학교,53_역삼e-편한세상이아파트,54_한티역,55_도곡렉슬아파트정문,56_중대부고앞,57_대치동우성아파트,58_대치역8번출구,59_대치역7번출구.선경아파트,60_개포동역,61_수도공고,62_구룡역,63_개포고등학교앞,64_개포1단지,65_개포중학교,66_삼성서울병원정문건너편,67_일원역,68_일원본동주민센터,69_시립수서청소년수련관,70_수서119안전센터앞,71_궁마을,72_수서역,73_고속철도수서역,74_쟁골마을,75_래미안포레아파트,76_세곡2지구3.4단지,77_강남한양수자인아파트,78_가든파이브툴동,79_가든파이브웍스동,80_장지역.가든파이브라이프동,81_문현고등학교.송파파인타운5단지,82_송파글마루도서관.버들어린이집,83_아이코리아앞,84_장지공영차고지,85_서울버스종점
2022-03-08 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 04:00:00,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 05:00:00,1,0,0,1,2,2,2,3,3,3,1,4,6,2,2,3,0,3,2,0,0,0,0,1,0,2,0,1,1,2,1,0,0,2,2,1,2,1,1,0,1,1,2,1,0,2,3,2,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-08 06:00:00,3,2,1,2,4,7,6,11,7,8,7,3,9,5,6,0,5,6,4,2,3,3,0,2,0,3,0,4,0,1,2,2,5,5,2,4,1,3,2,2,0,1,1,0,1,1,2,3,2,3,2,3,1,2,0,0,0,2,3,2,0,11,10,2,4,3,2,2,1,0,2,6,0,0,3,3,6,1,4,1,0,0,0,0,0
2022-03-08 07:00:00,2,6,8,9,11,11,8,20,25,31,33,32,28,16,7,7,19,20,9,10,7,7,6,7,7,6,6,6,13,7,10,10,11,13,11,9,7,9,6,5,5,3,4,2,5,12,14,14,13,9,9,7,12,16,10,4,5,3,3,1,2,2,6,7,11,11,6,7,8,8,2,9,5,4,5,7,9,9,8,2,2,1,0,0,0
2022-03-08 08:00:00,1,7,2,8,7,6,5,7,11,21,24,23,12,9,9,8,9,9,8,9,9,4,3,3,1,4,5,8,10,11,12,13,13,19,22,23,22,36,18,17,9,5,6,5,4,8,9,14,12,14,7,5,5,5,5,3,3,2,3,2,3,4,6,8,8,10,6,6,7,7,7,11,8,0,7,10,17,18,16,7,7,2,1,0,0
2022-03-08 09:00:00,0,4,5,1,7,8,4,6,8,14,13,14,12,7,7,8,1,6,3,0,2,3,0,1,0,3,3,4,9,5,12,11,9,9,11,11,9,13,12,24,15,4,3,4,5,7,9,15,11,16,9,8,6,5,3,2,3,1,2,2,0,0,4,2,6,3,4,4,6,3,4,9,10,9,5,9,9,5,4,1,1,0,2,0,0
2022-03-08 10:00:00,0,3,0,4,6,6,2,6,3,7,6,0,7,2,4,0,0,2,5,4,3,0,2,3,1,3,3,4,5,2,6,8,7,10,11,10,8,9,12,14,8,3,4,3,5,6,7,10,8,12,8,6,5,4,6,2,4,3,3,2,4,5,4,3,4,3,1,3,4,5,1,11,3,0,9,8,6,3,2,2,0,0,0,0,0
2022-03-08 11:00:00,0,0,1,1,2,5,6,9,11,13,12,13,9,7,2,4,2,3,4,2,3,1,1,2,3,3,3,5,8,6,5,8,10,12,12,11,6,7,5,5,5,5,5,3,6,9,10,13,8,9,9,10,11,5,5,3,2,1,3,2,0,0,2,3,3,3,5,5,4,4,6,10,8,3,7,8,6,6,5,5,3,1,0,0,0
2022-03-08 12:00:00,1,4,4,5,1,6,4,5,7,9,8,5,6,9,0,5,4,8,17,10,7,10,12,6,11,8,7,7,7,9,8,9,22,23,24,23,18,14,6,6,5,5,4,3,3,5,5,9,8,10,6,20,16,15,16,3,6,4,4,3,2,1,7,2,7,7,8,6,10,9,3,11,12,1,11,9,10,9,7,5,2,0,0,0,0
2022-03-08 13:00:00,0,2,3,1,2,5,6,9,9,10,11,10,6,5,6,5,4,5,5,5,3,4,0,0,4,3,4,5,5,3,7,7,6,10,11,8,7,9,8,4,2,4,4,4,4,9,8,12,14,13,9,8,10,9,8,4,7,5,3,2,4,0,5,6,7,5,5,7,10,7,0,6,0,0,2,3,2,2,1,2,1,0,0,1,0
2022-03-08 14:00:00,0,1,1,1,2,7,7,6,6,7,8,9,8,5,0,6,6,7,6,5,5,4,0,4,6,4,4,4,5,4,4,7,8,9,7,8,6,7,6,3,3,5,6,2,5,12,11,12,11,10,7,9,9,9,11,10,8,3,0,0,1,2,1,2,4,3,3,3,4,3,4,30,10,27,17,8,5,6,5,2,0,1,0,0,0
2022-03-08 15:00:00,0,2,0,4,3,3,4,5,5,6,7,6,7,4,4,0,2,3,7,7,5,6,5,5,3,4,4,5,4,6,8,6,6,7,7,10,8,7,4,2,2,7,8,6,8,12,7,12,11,11,8,10,12,14,10,12,8,4,5,0,5,1,5,6,7,10,10,9,0,8,6,13,10,9,9,9,7,7,6,3,12,11,0,3,0
2022-03-08 16:00:00,0,2,0,4,5,5,0,7,4,4,5,2,3,8,8,8,10,9,11,10,18,6,4,4,3,4,7,7,10,9,10,8,9,11,10,8,7,6,7,2,2,5,5,11,5,14,10,16,17,16,14,19,19,16,18,20,14,7,5,4,5,2,1,7,8,12,11,12,10,11,5,22,23,21,13,12,12,8,7,6,6,4,1,1,0
2022-03-08 17:00:00,2,4,7,6,5,4,5,8,9,15,17,9,14,14,9,6,5,6,9,7,15,13,10,13,12,8,16,17,19,9,9,9,8,11,11,10,6,12,9,6,6,8,9,6,4,11,10,14,15,11,7,8,12,18,12,17,12,6,5,7,6,5,4,6,7,11,13,12,11,4,12,27,23,26,17,16,16,14,13,11,9,6,0,2,0
2022-03-08 18:00:00,1,2,0,3,0,8,5,11,4,13,12,11,10,7,4,7,8,7,6,5,5,5,2,5,3,6,5,6,8,9,9,10,10,14,13,15,13,14,12,9,6,10,7,5,6,15,11,13,14,13,12,12,14,16,18,12,13,9,8,6,2,4,6,9,8,9,10,10,9,13,13,30,31,32,22,16,12,10,8,5,0,2,4,0,0
2022-03-08 19:00:00,0,2,3,5,0,14,12,3,10,5,3,4,7,7,5,5,3,9,10,5,5,4,0,1,0,4,10,14,16,14,10,9,11,13,15,12,11,10,8,7,8,6,3,5,5,9,5,7,7,10,8,11,15,14,17,18,11,7,6,5,3,2,7,0,8,7,6,7,6,7,6,29,28,27,25,19,17,11,11,11,9,6,2,2,0
2022-03-08 20:00:00,0,2,0,0,0,4,5,5,2,5,4,0,6,4,0,0,3,0,2,1,0,1,0,1,2,1,7,6,6,6,5,5,6,7,6,6,4,4,3,3,5,4,5,1,4,6,6,5,6,8,6,7,6,5,6,5,4,3,3,4,2,0,4,6,1,3,4,5,6,7,6,23,20,22,17,12,10,5,7,7,3,4,1,1,0
2022-03-08 21:00:00,0,1,0,1,2,8,9,11,7,0,6,0,5,6,6,3,2,6,5,2,2,1,0,2,4,5,8,11,12,11,7,8,10,10,10,10,7,7,4,4,4,3,2,0,3,5,4,5,5,6,5,8,3,2,2,1,2,0,3,1,6,0,2,3,0,0,3,6,7,6,5,11,5,4,7,5,3,3,0,7,3,6,0,1,0
2022-03-08 22:00:00,0,1,0,0,0,6,0,4,1,2,5,2,3,5,0,1,0,6,3,2,3,2,0,2,1,0,19,37,35,28,14,19,17,18,15,15,13,11,7,6,4,4,2,3,4,5,4,6,7,8,7,10,10,9,9,7,7,14,16,14,12,13,12,6,11,0,9,11,10,10,9,18,9,17,10,5,1,3,1,3,2,0,1,1,0
2022-03-08 23:00:00,0,0,0,0,1,2,0,0,4,2,0,0,2,3,0,0,2,1,3,3,3,0,2,0,3,0,7,6,5,5,4,6,6,6,5,4,5,3,4,2,2,1,0,2,0,2,1,5,4,5,5,4,3,4,0,0,3,1,0,0,1,0,2,0,0,2,0,2,3,0,2,26,0,14,12,10,7,5,0,4,2,0,0,1,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,2,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,1,0,0,1,1,0,1,2,2,4,0,2,2,3,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,3,1,1,2,2,2,2,4,5,2,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0
2022-03-09 06:00:00,0,1,3,0,0,4,0,10,3,4,11,9,9,4,3,0,0,10,3,1,1,0,0,1,2,0,0,0,1,0,2,2,0,3,0,4,0,0,3,1,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,0,1,3,0,0,7,7,3,1,1,0,2,0,1,0,3,2,0,3,2,1,0,1,0,0,0,0,0,0
2022-03-09 07:00:00,1,2,0,0,0,1,0,2,2,0,3,0,2,0,0,0,0,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,1,0,3,1,0,0,2,2,1,0,2,0,2,0,3,0,0,3,1,3,2,0,2,0,0,0,1,1,0,2,5,1,6,0,0,2,4,0,0,2,3,3,2,0,0,0,0,0,0,0
2022-03-09 08:00:00,2,4,0,0,3,5,4,6,5,4,5,3,4,4,3,1,2,0,3,1,1,2,0,1,0,2,0,0,0,0,3,4,3,6,1,7,3,6,4,5,2,1,2,1,2,4,0,3,0,0,2,1,0,0,1,0,0,0,0,0,0,1,2,0,2,6,0,5,0,6,7,8,0,3,6,6,7,5,3,4,0,1,0,0,0
2022-03-09 09:00:00,0,2,1,1,0,2,1,2,3,5,0,0,2,4,2,4,0,3,3,2,2,0,0,3,2,2,2,3,0,2,3,3,5,6,7,7,6,8,7,5,1,1,2,0,3,5,1,6,2,9,8,7,2,1,2,0,0,1,2,0,0,1,1,0,4,2,1,3,1,0,0,6,0,0,4,6,6,3,0,0,0,0,0,0,0
2022-03-09 10:00:00,0,1,2,0,3,5,2,6,6,9,6,0,7,5,0,6,0,3,5,4,2,1,0,3,1,2,0,3,3,2,3,6,4,5,1,3,3,3,2,6,1,2,3,2,3,5,4,7,8,8,6,7,6,6,6,5,4,5,4,2,0,0,2,2,3,2,3,5,0,6,0,6,1,4,3,1,5,4,0,1,2,0,1,0,0
2022-03-09 11:00:00,0,5,3,0,4,7,6,10,6,11,10,7,7,3,0,4,3,3,2,3,3,2,2,1,1,0,4,3,5,4,4,4,4,5,4,4,6,8,7,4,2,3,3,2,3,8,5,12,11,10,11,8,11,8,7,3,4,3,1,1,0,0,1,2,3,2,0,5,0,6,5,6,7,0,7,9,5,6,5,1,0,0,0,0,0
2022-03-09 12:00:00,0,2,2,1,2,4,4,1,7,8,8,6,6,5,3,5,8,9,3,3,4,3,2,4,1,4,6,4,4,5,6,5,4,7,7,4,8,11,10,4,5,1,3,3,1,6,5,8,8,6,3,4,6,7,3,6,4,1,2,1,0,0,3,0,3,3,0,4,3,3,3,7,0,7,9,10,12,6,9,3,0,1,0,0,0
2022-03-09 13:00:00,0,1,3,0,3,7,0,9,8,7,8,1,6,6,7,7,8,7,5,12,9,8,0,10,7,8,4,5,4,4,6,8,6,10,8,7,7,9,7,3,4,8,6,5,4,8,9,8,9,7,6,7,5,8,9,8,1,2,0,0,0,3,3,2,4,2,1,3,2,0,3,6,6,0,7,11,12,12,8,3,0,1,0,0,0
2022-03-09 14:00:00,1,6,1,0,2,6,1,9,0,7,7,6,5,4,0,0,0,3,2,3,3,4,3,3,4,1,8,4,4,9,13,12,9,7,9,9,7,9,6,6,4,3,4,7,8,7,7,7,6,6,7,8,9,10,9,8,7,6,0,7,3,0,5,3,10,11,2,0,10,7,5,7,0,0,6,5,6,4,4,2,0,0,0,0,0
2022-03-09 15:00:00,0,2,0,0,0,7,0,8,8,9,6,6,10,8,4,1,0,8,9,12,10,14,6,6,7,4,8,9,12,13,8,8,4,5,7,8,6,6,4,4,2,3,1,4,5,10,6,12,12,9,7,6,5,4,4,3,3,1,1,0,2,0,5,8,2,4,5,6,8,6,7,9,11,0,12,14,12,10,4,4,3,0,1,0,0
2022-03-09 16:00:00,0,2,0,0,1,9,0,12,10,11,9,7,6,7,7,6,6,5,5,3,2,3,2,4,1,3,5,8,9,8,7,6,5,5,5,3,2,4,4,6,4,4,4,3,4,10,9,7,11,10,9,7,8,9,10,9,7,4,6,5,4,0,3,5,4,10,0,4,12,11,0,11,9,13,11,12,12,11,10,5,3,6,2,0,0
2022-03-09 17:00:00,0,1,2,0,0,8,10,13,3,13,12,0,13,9,0,10,9,1,6,3,2,0,0,0,0,2,4,3,2,4,5,2,4,4,4,4,3,3,2,3,2,4,2,4,0,6,6,5,8,9,9,9,9,6,7,0,5,4,4,3,0,2,3,4,4,3,3,2,0,5,6,10,0,8,12,13,13,9,5,2,1,0,0,1,0
2022-03-09 18:00:00,0,1,0,0,0,7,0,9,9,10,11,12,13,7,8,7,5,7,7,6,4,5,1,0,0,2,11,12,7,8,9,7,8,8,9,7,6,4,3,1,3,4,5,4,3,6,9,3,9,8,11,9,4,8,8,7,5,4,5,3,2,1,3,5,4,1,4,0,3,2,0,10,10,0,6,3,0,6,0,4,0,0,0,1,0
2022-03-09 19:00:00,0,0,0,1,0,7,9,8,0,5,2,0,2,3,4,3,2,2,2,2,0,2,0,5,6,6,6,7,7,5,8,6,4,4,5,4,5,7,6,4,4,2,0,0,2,7,6,5,7,7,5,4,4,4,6,0,2,4,3,3,2,3,3,3,5,0,3,6,0,5,5,8,0,0,5,4,6,5,3,5,4,0,3,0,0
2022-03-09 20:00:00,0,0,0,0,1,2,0,4,1,9,7,6,2,4,3,3,0,3,1,1,1,0,0,0,0,0,4,7,6,4,7,6,6,9,9,8,5,4,2,1,3,4,3,3,0,5,0,5,4,4,3,4,1,4,2,3,4,4,0,4,3,0,0,2,5,6,5,3,4,0,1,10,0,0,7,4,3,6,5,2,0,1,0,1,0
2022-03-09 21:00:00,0,0,0,0,0,6,0,7,3,0,4,1,0,3,0,2,0,3,3,2,0,2,0,0,1,1,5,8,5,4,5,5,4,5,4,4,2,5,2,0,1,1,2,1,3,6,0,9,8,8,7,10,11,8,10,8,0,5,6,5,4,0,3,2,3,3,4,5,4,3,4,14,13,5,9,7,4,5,4,5,0,3,0,0,0
2022-03-09 22:00:00,0,0,0,0,1,3,0,5,0,4,4,0,3,4,0,0,0,2,0,1,1,2,0,0,1,0,6,8,7,6,6,12,12,13,13,5,6,6,3,2,2,4,5,1,4,4,2,5,4,5,1,8,11,11,10,9,11,11,12,10,8,0,4,3,4,9,7,5,0,0,7,14,8,0,8,7,4,3,2,4,1,0,1,0,0
2022-03-09 23:00:00,0,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,2,1,3,0,5,2,0,4,9,0,4,2,0,3,2,3,4,0,0,1,0,2,0,3,2,2,1,3,0,0,2,4,0,0,3,0,4,3,0,4,6,0,0,5,0,6,0,9,7,2,1,3,0,5,4,3,2,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,0,1,0,0,0,2,2,3,2,3,4,0,0,0,3,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,0,1,2,3,4,2,7,2,5,0,0,5,5,6,0,0,3,4,3,0,0,0,1,0,0,1,0,0,1,0,0,2,2,3,0,4,1,0,0,3,3,2,2,0,2,3,3,2,0,1,1,0,3,3,1,0,0,0,0,0,3,1,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,3,2,0,2,4,5,6,6,9,10,8,10,6,3,0,5,4,3,2,1,1,0,1,1,2,3,2,3,0,3,4,2,4,4,3,2,2,1,2,2,1,1,2,2,1,2,4,3,3,1,2,1,0,0,0,0,2,1,0,0,8,8,3,4,4,3,5,0,3,0,4,2,3,3,3,5,4,3,1,0,0,0,0,0
2022-03-10 07:00:00,1,8,3,9,6,6,5,15,18,24,25,24,22,16,8,16,17,15,7,6,0,4,1,4,5,6,9,11,10,11,10,11,14,15,11,10,7,10,8,9,9,4,2,1,3,7,7,14,13,11,10,11,14,16,11,4,3,1,2,2,2,4,6,9,20,16,2,5,4,5,6,6,4,5,7,8,10,9,7,4,1,0,0,0,0
2022-03-10 08:00:00,1,4,5,4,8,9,8,12,17,24,26,25,16,8,9,5,10,9,8,8,3,3,0,1,1,2,2,5,7,8,9,12,12,19,21,17,16,42,14,20,7,4,5,9,7,11,9,16,16,14,8,7,5,7,5,4,3,2,0,2,0,1,3,5,9,14,8,7,6,9,4,19,19,17,14,14,17,11,10,8,6,4,3,1,0
2022-03-10 09:00:00,0,3,1,4,5,6,4,4,3,7,8,9,7,4,3,5,4,3,4,4,3,3,0,4,1,5,4,8,9,11,8,7,6,8,12,9,12,15,13,18,12,5,5,3,8,7,4,9,10,7,7,6,3,3,2,1,5,1,4,0,0,3,2,0,5,3,1,4,3,4,2,7,6,2,5,7,8,6,5,3,0,2,0,0,0
2022-03-10 10:00:00,1,3,0,2,1,2,3,4,5,7,6,0,6,3,3,4,0,3,5,4,3,2,0,3,0,4,4,1,4,5,6,8,5,12,14,12,10,12,7,7,5,4,6,7,7,8,5,8,9,10,5,8,6,3,5,4,3,2,1,1,0,1,5,4,4,3,2,3,4,5,4,6,5,7,8,8,9,8,7,2,1,0,0,0,0
2022-03-10 11:00:00,0,1,2,2,4,7,5,7,4,6,0,3,4,5,3,4,0,5,6,5,4,4,2,3,4,4,4,6,4,5,5,4,3,5,8,5,4,5,5,5,4,11,11,1,0,10,11,12,10,13,11,9,6,4,3,2,2,4,0,2,0,0,4,5,6,7,3,8,0,7,6,9,0,7,7,8,6,5,4,1,0,0,0,0,0
2022-03-10 12:00:00,1,0,0,2,2,7,5,7,4,1,5,3,5,4,1,4,4,3,21,15,12,11,5,12,18,14,12,11,12,8,8,8,20,19,12,17,9,15,7,7,3,4,2,3,2,6,3,6,5,7,6,22,21,20,17,12,9,5,4,2,3,1,11,12,7,11,14,10,2,5,4,10,11,0,10,9,9,9,6,6,5,4,0,2,0
2022-03-10 13:00:00,0,0,1,1,0,5,0,7,4,7,5,4,8,5,0,6,3,5,6,5,1,4,0,4,3,1,4,4,6,4,6,9,14,19,14,12,11,10,7,5,2,5,3,3,4,7,5,8,9,6,4,10,6,7,5,5,4,5,4,3,4,2,6,5,8,6,4,6,7,4,5,15,0,16,15,8,8,5,3,1,0,0,0,0,0
2022-03-10 14:00:00,0,3,0,1,2,5,7,4,7,10,8,0,7,4,0,2,4,4,4,4,5,3,0,0,4,6,5,10,9,6,5,6,9,14,14,9,7,12,7,6,4,4,4,4,5,6,7,8,9,8,8,8,9,9,8,7,4,2,4,4,4,3,4,3,4,5,3,0,0,5,4,31,0,6,20,11,10,4,1,2,0,1,1,0,0
2022-03-10 15:00:00,0,2,2,2,3,5,5,5,3,7,6,0,3,4,1,2,3,4,7,7,8,9,8,5,7,5,7,8,6,10,8,7,6,11,10,8,8,9,5,6,4,4,8,9,9,11,3,16,15,13,8,12,11,13,14,12,5,4,7,6,2,0,5,4,5,10,10,11,13,14,0,17,18,8,18,12,7,5,6,3,1,2,1,0,0
2022-03-10 16:00:00,0,0,2,3,2,6,8,10,8,7,5,5,7,7,6,8,7,8,9,11,11,8,6,7,6,7,9,8,12,12,13,13,17,18,19,12,10,10,8,4,5,7,9,18,17,22,8,20,20,17,17,18,20,17,13,16,12,4,1,3,3,3,4,5,5,8,9,8,7,8,7,15,15,14,13,12,12,8,7,6,3,2,1,1,0
2022-03-10 17:00:00,0,4,1,3,2,6,1,5,5,11,11,0,6,4,2,0,0,5,5,5,14,10,4,6,5,4,6,8,10,5,9,9,12,12,10,9,7,10,9,6,8,12,11,8,8,12,8,12,13,12,13,11,11,12,14,12,7,5,3,3,3,0,4,7,9,13,8,13,12,13,7,15,0,13,14,11,10,10,7,7,5,2,2,1,0
2022-03-10 18:00:00,0,1,0,0,0,8,7,16,13,11,9,6,9,12,12,12,11,10,9,6,7,7,0,5,4,6,7,7,10,10,12,12,11,14,11,13,13,15,12,8,7,8,8,10,3,19,13,17,17,19,18,14,18,19,18,15,11,7,7,3,2,3,5,8,8,7,8,8,7,7,7,39,40,40,28,19,15,12,11,9,3,3,1,1,0
2022-03-10 19:00:00,0,0,0,0,0,4,4,5,4,0,4,1,3,9,1,5,6,3,4,5,0,4,1,5,1,4,10,13,13,12,11,9,13,16,13,13,8,10,7,6,5,2,6,6,3,10,11,10,11,14,13,12,9,9,11,9,14,8,5,7,4,0,5,9,8,10,10,9,8,7,7,31,30,27,14,11,11,6,5,11,10,8,2,3,0
2022-03-10 20:00:00,0,2,0,0,3,5,2,7,7,6,1,4,4,7,1,5,3,5,6,2,2,1,1,3,4,3,8,6,9,6,6,6,6,8,9,6,7,6,7,6,4,3,2,4,1,6,5,8,10,12,9,10,7,9,6,8,7,6,6,4,4,0,2,4,4,6,6,8,0,7,4,15,13,0,16,9,7,6,1,6,4,2,1,1,0
2022-03-10 21:00:00,0,1,0,0,0,5,3,4,5,3,4,0,8,8,0,2,2,6,2,3,2,2,0,0,0,0,7,9,8,7,8,9,10,15,7,5,4,4,5,2,2,4,3,1,1,1,3,4,3,6,6,6,5,7,4,3,7,7,2,4,8,0,5,4,7,7,5,5,5,4,4,17,14,11,10,6,5,4,5,5,4,0,3,0,0
2022-03-10 22:00:00,0,0,0,0,0,2,0,2,3,0,5,4,3,5,5,0,7,6,4,2,1,0,0,0,2,0,16,30,31,28,15,14,21,17,17,15,14,13,7,2,4,5,3,2,0,3,4,7,7,7,6,11,17,20,15,13,12,16,16,12,8,0,13,2,8,12,11,10,7,6,7,20,14,11,13,6,3,3,0,3,2,1,0,0,0
2022-03-10 23:00:00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,2,0,0,2,2,5,6,7,6,5,4,3,6,7,6,5,2,4,3,4,1,1,3,0,4,0,5,4,4,5,2,2,3,5,4,0,4,0,0,0,0,1,0,0,3,0,4,0,0,0,7,3,0,5,6,2,2,3,4,3,2,0,1,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
