Unnamed: 0,1_대흥교통(기점가상),2_염곡동구룡사,3_구룡사입구,4_국악고교사거리,5_삼호물산,6_원불교앞,7_도곡한신아파트,8_삼익아파트앞,9_총지사,10_영동중앙교회,11_역삼역.GS타워,12_차병원,13_언주역3번출구,14_논현고개,15_학동역,16_강남을지병원,17_국민은행압구정지점,18_압구정역3번출구,19_금옥초등학교앞,20_금남시장앞.백범학원터,21_삼성래미안아파트앞,22_응봉동현대아파트,23_응봉동주민센터,24_응봉사거리,25_무학여고앞,26_왕십리광장.왕십리역7번출구,27_한양대앞.한양시장,28_한양지구대,29_사근고개,30_사근동주민센터,31_성동제일새마을금고,32_사근동하이츠아파트앞,33_사근동벽산아파트,34_한양여대앞,35_한양대동문앞,36_행당중학교,37_한양여대앞,38_사근동하이츠아파트앞,39_성동제일새마을금고,40_사근동주민센터,41_사근고개,42_한양지구대,43_한양대앞,44_왕십리광장.왕십리역4번출구,45_왕십리역,46_무학여고,47_행당신동아.행당푸르지오아파트,48_응봉동주민센터,49_응봉동현대아파트,50_삼성래미안아파트앞,51_금남시장앞.백범학원터,52_금옥초등학교앞,53_옥수삼성아파트.래미안옥수리버젠,54_극동그린아파트앞,55_옥수삼성아파트.래미안옥수리버젠,56_압구정역4번출구,57_국민은행,58_강남을지병원,59_학동역,60_논현동고개,61_언주역2번출구.차병원사거리,62_차병원,63_역삼역,64_영동중앙교회,65_총지사,66_럭키아파트,67_경남아파트,68_도곡한신아파트,69_양재노인종합복지관,70_동원산업앞,71_구룡사,72_구룡사입구,73_구룡사앞,74_도로교통공단서울지부.코트라
2022-03-08 13:00:00,0,0,0,2,5,7,6,2,12,10,11,10,11,10,9,10,7,9,8,13,14,14,14,18,21,49,51,61,28,60,27,61,55,3,0,1,12,14,17,14,0,14,15,11,10,14,13,12,10,8,7,4,0,5,4,6,7,9,11,9,9,10,12,11,10,8,7,7,5,3,2,0,1,0
2022-03-08 14:00:00,0,1,4,5,9,11,11,10,12,13,11,6,7,5,4,0,5,8,8,10,13,14,12,9,8,14,11,13,3,12,9,8,5,2,3,0,16,18,22,24,25,23,20,18,15,12,9,6,12,10,8,5,1,5,6,5,7,11,12,14,15,14,21,20,19,18,17,15,10,3,0,1,0,0
2022-03-08 15:00:00,0,1,0,3,6,8,7,8,16,16,18,17,21,22,16,14,12,8,6,7,4,8,3,9,10,15,14,15,7,12,8,4,4,2,1,0,29,38,44,45,45,30,35,15,11,16,0,14,12,10,7,6,6,5,8,9,11,10,15,17,15,12,20,19,10,9,9,0,8,4,2,1,0,0
2022-03-08 16:00:00,3,4,4,3,6,8,3,3,18,23,15,14,15,14,13,18,16,9,8,9,8,11,11,9,11,20,9,21,18,9,11,6,5,2,7,3,33,35,42,39,38,46,40,22,22,23,22,19,13,14,13,11,9,7,10,10,10,19,6,8,9,8,6,7,15,9,6,4,4,5,3,0,0,0
2022-03-08 17:00:00,1,1,6,8,22,26,27,29,33,34,27,23,25,23,17,18,17,13,10,12,9,11,11,12,12,27,30,33,22,30,24,17,11,2,2,1,31,37,41,42,41,35,34,17,16,18,15,14,12,11,9,8,5,4,8,9,12,18,14,14,18,17,19,17,18,17,15,15,12,4,3,2,1,0
2022-03-08 18:00:00,3,4,13,21,48,51,50,50,60,60,37,29,39,36,29,30,22,11,7,7,7,9,8,9,8,23,26,30,28,22,15,8,6,1,2,2,9,13,17,16,14,16,17,29,31,29,27,22,16,10,9,7,7,4,6,12,25,32,28,27,29,30,22,21,20,25,21,20,17,8,5,4,0,0
2022-03-08 19:00:00,0,1,1,2,9,4,7,29,46,49,50,46,43,40,26,25,17,14,10,11,12,12,6,6,6,19,18,18,17,13,9,4,2,2,1,0,8,11,14,16,6,11,19,25,23,19,17,14,10,7,5,4,4,6,9,9,14,22,24,24,26,30,40,42,37,35,30,27,23,8,3,2,0,0
2022-03-08 20:00:00,1,2,2,4,8,10,9,3,9,10,11,11,12,10,9,8,7,10,6,9,7,5,3,2,6,22,21,15,20,15,7,4,1,0,2,0,8,4,9,11,8,9,11,18,22,20,19,17,12,8,7,6,4,2,5,6,10,8,8,7,8,8,10,12,11,9,0,6,8,7,5,1,1,0
2022-03-08 21:00:00,1,1,0,4,9,10,10,5,15,14,10,9,12,10,8,7,7,6,5,6,4,4,0,3,7,12,13,14,12,13,8,3,1,0,0,0,6,2,7,4,0,4,6,13,14,13,12,7,7,5,4,5,6,5,5,8,11,8,9,8,10,12,11,9,10,9,3,0,6,4,2,0,1,0
2022-03-08 22:00:00,1,0,0,4,6,9,6,8,20,19,15,15,16,14,9,7,9,10,9,8,6,5,4,4,5,17,18,19,16,15,11,8,1,0,1,0,4,2,5,5,6,7,9,15,12,14,11,10,9,7,7,7,4,5,7,9,15,14,12,7,10,12,13,13,11,10,8,8,7,5,2,1,0,0
2022-03-08 23:00:00,0,0,0,0,3,0,0,0,4,12,11,12,13,12,13,13,12,12,8,10,1,8,6,3,4,17,13,20,17,14,12,5,2,0,1,0,2,3,1,3,2,0,7,9,9,8,8,7,6,4,4,3,1,0,2,2,5,4,4,5,7,6,7,9,8,9,8,3,5,0,2,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,0,0,0,0,1,0,0,0,1,1,2,4,0,4,2,1,0,0,2,5,0,6,2,5,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,0,2,1,2,0,2,0,0,0,0,1,1,0,0,2,0,2,0,5,7,6,6,2,8,6,3,2,1,0,0,0,0,0,0,0,0,0,4,5,0,6,1,0,1,0,1,5,4,3,4,7,8,8,9,0,6,5,3,3,3,2,1,3,5,0,4,3,2,1,1,0,0,0,0
2022-03-09 06:00:00,0,0,0,2,2,3,4,4,4,2,6,4,0,4,4,2,1,2,1,3,0,5,5,2,7,3,0,0,0,1,0,0,0,0,0,0,0,2,3,2,2,0,2,1,0,2,0,1,2,3,4,3,3,0,5,11,10,4,5,7,5,3,6,6,3,1,0,3,3,2,1,0,0,0
2022-03-09 07:00:00,0,0,1,1,2,0,0,3,4,3,5,4,4,3,2,2,1,0,0,3,2,4,5,5,4,3,2,1,2,1,1,0,0,1,0,0,1,2,4,5,5,2,0,4,3,4,3,4,3,4,4,5,2,2,6,5,2,2,9,4,8,3,12,12,10,8,2,6,4,4,2,0,0,0
2022-03-09 08:00:00,0,1,2,7,2,0,6,2,6,2,7,7,6,6,7,5,3,2,1,4,3,5,7,8,6,3,0,0,2,1,1,0,0,1,0,0,1,5,10,6,6,5,11,6,3,8,7,5,4,5,6,6,4,3,7,4,3,4,8,9,10,9,9,8,2,6,0,5,4,2,1,0,0,0
2022-03-09 09:00:00,1,2,3,2,4,0,0,0,7,8,7,8,10,9,11,10,6,1,0,1,3,5,6,7,8,3,2,2,1,1,0,0,0,1,1,0,2,7,10,13,10,12,8,7,2,6,0,7,8,6,9,8,4,4,5,7,6,5,6,0,6,6,9,8,4,3,1,0,0,1,0,0,0,0
2022-03-09 10:00:00,0,2,3,6,8,9,6,10,12,11,7,7,9,7,6,3,2,2,4,6,0,7,7,8,8,6,5,5,0,5,3,1,2,1,0,1,5,11,13,11,14,11,12,7,8,2,0,9,7,4,6,6,6,6,7,10,3,9,11,5,4,5,9,8,6,7,2,0,6,5,3,2,0,0
2022-03-09 11:00:00,0,1,2,5,9,12,12,13,14,10,9,8,7,9,6,6,5,4,5,5,5,8,7,7,6,8,7,10,6,1,5,4,2,2,1,0,3,16,22,23,25,22,21,6,5,5,4,4,5,1,4,4,3,6,8,9,4,6,8,10,8,9,10,7,6,5,4,0,3,1,0,0,0,0
2022-03-09 12:00:00,0,1,2,3,9,11,11,10,12,10,8,7,10,8,10,7,4,5,4,10,9,13,12,14,12,16,8,6,7,4,2,0,1,2,0,1,5,10,21,12,20,21,18,10,7,13,10,8,11,10,8,10,9,5,8,4,2,1,2,6,7,3,7,11,9,13,12,6,7,3,1,0,0,0
2022-03-09 13:00:00,2,0,3,4,5,5,7,10,13,15,9,7,8,8,10,9,7,6,4,6,5,10,11,15,13,7,8,9,8,7,3,2,3,2,0,0,4,11,16,20,21,20,18,10,7,8,6,6,9,8,8,7,7,3,4,4,6,9,12,10,9,10,13,12,9,8,7,5,6,4,3,2,0,0
2022-03-09 14:00:00,1,0,2,7,9,0,10,5,14,12,8,5,5,6,6,4,5,3,4,6,7,6,7,9,8,11,8,10,0,7,5,4,2,0,1,0,2,12,17,18,14,17,19,12,13,13,15,12,10,9,8,7,6,4,7,10,11,9,14,10,10,10,10,9,12,13,6,10,5,1,0,0,0,0
2022-03-09 15:00:00,0,1,2,6,11,12,0,4,15,9,10,9,11,12,5,6,7,10,10,8,6,8,8,7,4,11,13,12,10,8,6,5,4,3,0,1,3,11,15,12,15,14,10,16,17,16,7,11,8,7,5,5,6,1,5,6,6,8,9,8,9,10,11,10,9,11,12,11,9,4,1,0,0,0
2022-03-09 16:00:00,2,0,3,4,7,8,9,8,12,9,8,8,10,12,8,8,10,7,7,7,9,14,13,5,11,12,13,0,12,9,6,1,0,1,0,0,5,11,12,17,18,17,18,15,13,15,11,15,11,10,8,8,6,9,11,6,10,10,12,9,10,6,13,12,9,7,0,5,4,1,0,0,0,0
2022-03-09 17:00:00,2,0,3,4,7,12,13,13,8,9,12,11,10,10,9,9,5,5,7,8,9,11,5,16,14,19,17,15,14,12,8,4,3,1,0,0,2,9,11,13,14,13,14,19,20,13,8,10,10,7,9,8,8,7,8,9,13,15,14,13,11,10,11,10,8,5,5,7,4,2,1,0,0,0
2022-03-09 18:00:00,1,0,1,3,6,7,0,9,11,13,10,11,10,11,12,11,11,11,9,11,10,12,11,8,12,18,17,17,14,13,7,1,2,1,0,0,6,9,11,12,10,12,12,17,19,17,14,12,10,8,7,6,5,4,6,7,8,10,11,12,11,11,11,10,8,8,7,5,4,2,1,0,0,0
2022-03-09 19:00:00,0,1,1,7,9,12,10,8,11,9,12,12,11,9,4,5,3,6,7,7,6,7,5,5,7,14,15,13,10,10,8,4,0,1,0,0,2,5,8,0,7,5,8,12,9,12,11,10,8,9,5,6,5,4,3,6,4,7,7,4,14,16,14,12,11,11,0,2,6,4,2,0,0,0
2022-03-09 20:00:00,0,0,4,1,6,10,0,11,10,11,10,9,11,11,7,7,6,8,5,5,3,4,4,3,6,14,16,15,14,14,9,5,2,1,0,0,0,7,2,4,0,5,9,12,13,17,5,13,8,5,6,4,2,3,0,9,17,15,12,11,9,10,13,13,10,6,0,0,5,3,1,0,0,0
2022-03-09 21:00:00,1,1,1,2,8,9,4,5,9,10,12,10,8,9,7,5,8,11,12,13,9,7,6,9,12,20,21,22,21,16,12,5,1,0,2,1,1,3,3,3,2,2,5,10,8,10,7,10,9,6,4,2,3,0,3,2,2,3,6,8,13,7,14,15,17,17,16,13,12,4,3,2,1,0
2022-03-09 22:00:00,1,0,2,7,9,10,8,5,6,6,8,9,11,10,7,3,5,8,4,6,3,6,5,6,4,18,20,22,20,15,9,8,3,0,0,1,0,2,3,3,4,5,6,8,7,9,10,8,6,7,5,3,3,2,3,5,6,9,11,11,10,7,11,8,12,13,12,6,13,4,0,0,0,0
2022-03-09 23:00:00,0,0,0,0,0,3,0,0,4,3,3,4,3,0,10,9,8,9,6,6,5,3,0,3,4,10,14,7,13,11,7,3,1,0,0,0,0,1,0,0,0,2,11,14,15,16,17,11,10,8,4,3,1,0,2,4,5,5,7,6,8,7,8,6,5,5,1,4,2,3,2,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,0,0,2,4,6,4,3,5,4,3,0,5,4,11,13,14,0,9,3,1,2,0,0,0,0,0,0,0,0,0,0,4,5,0,7,8,0,7,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,1,2,3,4,4,3,3,3,2,3,3,0,2,1,3,1,0,7,11,12,12,11,11,10,5,6,5,0,0,2,1,0,0,0,0,0,5,6,7,0,0,0,3,1,4,0,5,5,7,17,18,22,24,21,14,8,12,14,13,0,4,9,10,12,12,11,11,10,5,2,0,0,0
2022-03-10 06:00:00,0,0,1,4,6,3,5,4,3,4,4,4,0,0,4,3,1,1,2,6,3,7,4,9,6,3,4,3,0,0,0,1,1,0,0,0,0,4,15,5,16,17,7,3,2,2,0,0,0,3,5,3,4,7,9,16,15,7,9,7,10,11,11,8,7,6,0,5,4,2,0,0,0,0
2022-03-10 07:00:00,2,5,8,10,12,13,15,20,13,13,13,9,10,7,7,3,3,2,2,3,4,12,14,18,12,8,9,9,8,6,5,4,3,1,2,0,2,20,16,18,18,17,18,7,6,10,10,9,11,14,17,21,22,24,25,34,33,30,36,35,34,32,30,26,22,21,20,21,18,6,3,1,0,0
2022-03-10 08:00:00,2,6,14,19,28,30,33,33,44,39,57,35,30,21,29,13,5,3,7,9,15,23,22,28,27,21,18,21,20,17,17,16,12,5,4,1,5,22,36,37,37,38,35,12,14,17,6,17,17,20,14,20,21,20,24,47,47,35,63,62,66,67,67,55,37,36,34,30,20,7,4,2,1,0
2022-03-10 09:00:00,1,2,4,8,12,16,15,18,22,19,41,29,34,17,19,13,6,5,7,8,12,16,16,20,23,45,44,49,33,49,49,47,44,8,4,3,3,7,14,17,18,18,20,10,11,7,4,6,5,9,10,9,9,14,17,30,46,35,54,46,52,55,50,40,28,26,5,25,21,8,5,2,0,0
2022-03-10 10:00:00,0,1,2,5,8,0,7,4,8,7,14,10,12,26,28,13,3,3,4,5,7,8,9,9,9,14,13,14,15,13,11,11,12,4,1,1,4,12,17,18,0,19,19,12,10,9,9,8,7,3,7,7,0,5,7,7,8,9,13,14,6,12,11,9,8,7,0,8,7,2,1,0,0,0
2022-03-10 11:00:00,0,1,2,4,7,9,10,11,11,9,6,10,12,6,14,8,7,4,2,6,5,6,9,10,10,16,17,16,13,11,14,11,0,2,1,0,12,13,14,10,9,12,10,5,3,5,0,4,10,9,6,5,4,7,9,8,4,7,10,11,12,11,12,12,8,7,5,5,3,1,0,0,0,0
2022-03-10 12:00:00,0,0,2,3,7,8,8,7,8,9,9,7,7,8,11,7,4,6,6,7,4,5,6,8,9,19,19,20,18,10,14,12,9,2,2,0,22,10,13,14,15,13,12,9,9,6,10,8,7,6,4,5,1,3,6,10,11,8,6,6,4,5,5,6,5,5,2,0,2,0,0,1,0,0
2022-03-10 13:00:00,0,1,2,3,3,5,5,8,4,6,9,6,9,10,7,7,5,9,6,6,6,8,10,9,10,25,30,35,31,30,31,29,28,3,2,1,11,25,26,27,28,28,20,14,11,11,11,9,1,6,3,0,0,4,3,6,10,11,12,10,11,10,9,8,7,5,1,3,1,2,1,0,0,0
2022-03-10 14:00:00,0,1,3,4,6,10,9,10,10,9,11,13,17,17,13,11,10,7,7,8,7,8,7,6,9,12,13,17,16,15,8,6,4,0,0,1,16,21,22,23,24,25,21,20,16,15,13,10,9,7,6,5,4,4,9,8,8,8,14,18,18,17,18,21,21,21,20,19,11,0,0,0,0,0
2022-03-10 15:00:00,1,1,2,4,9,11,11,12,20,22,16,19,20,17,10,11,7,8,5,4,4,5,1,7,9,13,12,15,13,12,4,8,3,5,4,5,34,11,17,19,0,17,19,13,13,11,14,10,9,10,7,8,3,7,5,6,12,11,13,11,15,16,15,17,18,16,8,14,10,4,1,0,0,0
2022-03-10 16:00:00,1,1,1,4,11,14,15,4,16,13,15,16,13,13,10,14,12,12,15,13,7,13,12,11,12,22,12,13,12,10,7,3,2,1,3,0,49,52,37,0,38,50,34,15,12,13,12,10,11,10,11,9,8,9,12,7,11,19,21,18,16,18,12,11,9,11,11,7,6,3,2,0,0,0
2022-03-10 17:00:00,3,0,3,12,22,27,26,22,24,26,22,27,31,30,24,27,16,11,12,17,14,13,10,11,12,20,22,26,22,17,13,9,6,6,12,11,47,50,55,25,56,56,51,21,20,19,19,18,18,18,17,13,11,9,10,12,15,16,18,16,13,15,13,14,14,12,12,12,10,5,2,1,1,0
2022-03-10 18:00:00,1,2,11,24,52,22,54,52,50,48,26,26,26,25,21,23,17,18,12,15,13,9,8,12,13,24,23,23,20,18,11,3,1,0,1,1,8,28,32,33,31,29,24,21,22,22,21,19,11,9,5,4,3,4,5,13,18,30,26,23,23,20,17,19,16,14,12,13,12,4,1,1,0,0
2022-03-10 19:00:00,1,2,4,9,15,17,18,20,28,30,25,22,26,26,21,19,18,15,12,10,8,7,5,6,7,14,14,18,11,10,9,4,2,1,0,0,7,13,15,7,16,14,14,25,26,24,22,16,15,12,8,4,2,3,7,30,40,31,36,31,31,22,21,18,17,18,14,15,13,6,4,3,0,0
2022-03-10 20:00:00,0,0,1,5,9,10,10,3,11,13,15,12,12,14,15,15,13,14,13,12,10,6,7,5,6,17,19,19,18,15,10,4,0,1,2,0,5,6,7,9,4,8,8,13,10,15,14,12,9,4,6,3,5,2,3,2,3,6,7,8,8,9,13,14,7,15,5,12,8,4,2,0,0,0
2022-03-10 21:00:00,1,0,2,4,5,10,4,8,15,17,18,20,21,18,16,15,14,14,8,9,9,6,5,7,6,12,13,15,10,14,7,5,3,0,0,0,2,1,5,0,4,3,10,18,11,10,9,8,4,5,4,5,4,4,2,7,10,11,8,9,11,13,20,19,18,18,17,16,14,9,5,1,0,0
2022-03-10 22:00:00,2,0,1,4,6,10,11,0,16,16,15,11,14,13,13,14,17,15,13,15,8,13,11,7,8,17,17,16,15,13,9,4,0,0,1,0,2,2,4,5,6,5,6,16,20,20,17,16,11,6,7,5,6,4,5,6,9,11,11,10,12,14,12,10,18,19,17,14,15,11,6,4,0,0
2022-03-10 23:00:00,0,0,0,0,2,0,0,0,8,0,11,16,15,13,10,9,10,11,7,7,4,3,1,4,4,12,15,15,14,12,6,6,3,0,1,0,1,2,0,0,0,1,5,10,7,9,8,6,4,4,4,2,0,3,4,4,3,5,7,0,5,4,5,10,10,10,8,7,7,6,5,1,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,1,2,3,5,5,0,3,0,4,5,0,6,4,1,0,0,3,10,12,13,0,12,3,2,1,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,7,6,5,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,1,2,4,1,3,2,1,1,5,7,5,1,2,3,0,0,5,7,9,7,5,5,8,7,3,1,2,0,0,1,0,1,0,0,0,2,5,5,0,3,2,3,0,2,3,0,0,8,7,15,17,21,21,0,14,13,12,12,11,12,12,9,12,11,12,11,10,11,8,3,0,2,0
2022-03-11 06:00:00,0,2,0,5,10,3,0,8,11,1,9,6,6,4,15,1,0,2,2,4,3,7,8,8,7,5,5,5,0,4,0,0,1,0,0,0,0,6,13,9,2,1,12,3,5,4,4,3,4,5,7,6,1,9,5,10,10,9,12,7,11,10,12,9,8,7,6,6,5,2,3,2,0,0
2022-03-11 07:00:00,0,2,5,10,15,16,19,23,22,20,16,11,9,8,9,7,5,3,6,5,7,13,17,21,18,7,6,6,2,0,5,0,3,1,0,0,1,17,26,27,18,17,16,8,6,7,8,8,11,13,17,18,18,20,21,32,31,26,46,44,46,44,43,40,31,28,28,26,21,4,2,1,0,0
2022-03-11 08:00:00,2,7,14,22,28,31,32,31,36,31,33,25,38,24,32,16,5,3,4,9,13,26,26,25,24,19,21,7,19,4,18,8,13,4,2,0,1,18,26,28,26,26,25,9,10,10,11,12,12,15,14,21,18,20,25,38,38,39,54,51,58,57,59,56,40,40,19,38,32,9,5,4,0,0
2022-03-11 09:00:00,1,4,5,9,14,15,10,14,20,21,27,25,35,29,48,25,10,7,6,6,5,13,10,13,18,23,23,23,19,23,22,15,19,2,0,0,2,11,15,17,17,14,19,5,4,4,3,4,4,5,9,11,11,13,14,33,32,31,39,41,44,44,43,32,22,14,14,12,9,4,2,0,0,0
2022-03-11 10:00:00,0,0,1,3,3,5,5,4,6,6,8,7,7,6,4,5,4,3,3,7,6,10,10,12,12,14,13,14,11,10,14,6,12,2,1,1,2,5,8,9,10,8,12,8,6,6,0,5,5,4,5,6,0,7,8,10,9,7,15,15,15,14,18,15,11,11,10,10,8,2,1,0,0,0
2022-03-11 11:00:00,0,0,2,8,10,11,11,11,13,11,11,11,11,10,15,11,6,3,4,5,4,7,8,8,8,20,19,20,6,17,11,10,9,1,0,0,4,11,13,14,14,12,15,5,4,7,3,5,5,4,6,2,3,5,7,4,6,4,7,9,8,9,11,11,10,9,8,7,5,2,1,0,0,0
2022-03-11 12:00:00,0,1,1,3,5,8,8,6,11,10,10,9,8,8,7,7,4,3,4,6,5,6,2,7,6,17,16,17,9,8,14,9,6,3,0,1,23,28,29,26,16,24,24,7,7,6,7,6,7,8,7,6,5,5,0,5,8,6,7,6,9,10,15,12,11,15,4,13,11,2,1,0,0,0
2022-03-11 13:00:00,1,1,2,2,4,7,7,6,11,8,10,11,8,9,8,6,4,5,5,6,7,10,9,10,11,19,19,25,24,13,26,23,17,3,2,2,15,16,20,19,18,19,22,12,11,12,10,8,6,8,6,5,4,6,12,9,3,10,5,11,10,9,11,8,10,9,8,7,5,3,2,1,0,0
2022-03-11 14:00:00,0,1,2,3,10,3,4,0,8,7,17,15,17,16,14,14,12,9,8,6,6,5,0,7,8,12,10,16,15,14,11,8,5,2,1,0,6,12,16,18,18,19,18,16,17,16,17,15,11,9,6,9,8,3,5,6,9,12,10,10,12,12,12,13,13,11,12,11,10,3,0,0,0,0
2022-03-11 15:00:00,0,0,0,1,6,10,13,4,14,17,17,18,18,17,15,13,10,8,6,8,10,8,8,10,10,20,22,20,19,7,14,7,5,1,2,0,20,21,22,21,22,24,25,16,16,17,16,13,11,9,6,4,7,1,8,5,7,7,8,6,7,7,10,11,11,11,12,12,10,2,0,0,0,0
2022-03-11 16:00:00,1,2,2,4,10,11,12,11,15,13,12,13,15,16,12,13,10,11,7,11,10,14,13,12,13,12,12,19,18,16,8,4,3,1,4,2,25,30,37,38,39,34,33,16,16,18,12,14,13,10,6,7,8,5,9,9,11,15,18,15,14,16,10,11,11,11,12,10,10,3,3,0,2,0
2022-03-11 17:00:00,2,1,3,9,16,19,19,22,36,37,33,32,39,33,20,23,19,12,8,15,14,14,11,13,12,13,14,16,15,14,9,3,2,1,6,6,16,21,24,24,24,23,31,20,17,17,17,14,15,13,6,7,6,3,6,7,13,22,22,23,22,24,14,10,10,9,8,8,5,2,0,1,1,0
2022-03-11 18:00:00,1,2,13,23,49,55,59,58,59,54,50,48,50,43,47,45,29,17,10,10,10,13,15,14,16,23,25,28,19,25,16,4,1,2,0,2,8,17,21,23,0,22,21,26,29,29,24,19,14,12,8,8,7,2,9,15,23,29,27,23,25,26,27,31,33,36,19,34,29,13,1,0,0,0
2022-03-11 19:00:00,0,0,2,6,9,9,10,21,25,27,15,26,26,24,17,19,23,19,15,12,12,7,4,7,8,17,12,17,16,13,10,1,0,1,0,0,3,10,14,8,7,15,17,21,21,24,23,17,11,10,7,7,6,8,9,9,10,25,27,26,24,26,23,23,18,18,17,14,11,5,6,5,0,0
2022-03-11 20:00:00,0,1,3,4,8,10,2,9,11,12,15,17,23,21,15,15,14,11,10,14,12,11,10,11,8,14,12,16,11,15,10,3,1,0,4,0,4,8,9,7,10,8,9,11,12,14,10,11,7,4,5,4,3,4,6,11,13,16,14,15,16,24,18,21,21,19,4,18,16,7,3,1,0,0
2022-03-11 21:00:00,1,1,0,4,10,13,14,11,25,24,22,21,8,16,10,11,13,14,12,9,10,8,9,3,11,25,16,25,23,18,17,4,0,0,0,0,5,7,5,10,7,6,12,12,10,12,11,8,8,5,4,2,3,2,3,8,17,14,11,9,10,9,10,13,9,9,8,6,7,3,2,0,0,0
