Unnamed: 0,1_양천공영차고지,2_신정현대아파트,3_양천고등학교,4_정랑고개.양천벤처타운,5_신트리아파트,6_신트리공원.목동아파트11단지,7_목동12단지,8_양천구민체육센터.양천일자리센터,9_양천구청,10_양천공원,11_신정2동주민센터,12_새마을금고,13_오목교역.청학스포츠타운,14_오목교역.동신한방병원,15_관악고등학교,16_양평신동아아파트,17_교보앞,18_당산동진로아파트,19_김안과병원,20_경방타임스퀘어.신세계백화점,21_남부지방법원등기국.구로세무서(에이스하이테크시티),22_문래동남성아파트,23_신도림역,24_신도림동.구로역,25_구일역.중앙유통상가,26_동양미래대학.구로성심병원,27_개봉역.영화아파트,28_경인중학교.개봉사거리,29_오류1동주민센터.오류문화센터,30_오류동역,31_오류2동새마을금고,32_오류2동주민센터,33_천왕역1번출구,34_연지타운2단지,35_구로우체국.이펜하우스3단지후문,36_천왕이펜하우스5단지,37_천왕이펜하우스3.4단지,38_천왕이펜하우스3단지입구,39_천왕이펜하우스2단지,40_천왕역3번출구,41_오남중학교.삼미주택,42_금강수목원아파트,43_수궁동주민센터,44_수궁119안전센터,45_예림디자인고.오류고.서울공연예술고,46_서서울생활과학고.궁동도서관,47_신정숲속마을아파트,48_양천공영차고지
2022-03-10 06:00:00,1,6,10,11,15,17,20,24,24,25,18,16,9,8,5,6,6,4,6,3,3,1,4,0,3,3,3,3,5,4,3,5,3,3,3,6,10,9,8,7,3,4,0,3,2,2,1,0
2022-03-10 07:00:00,3,10,20,23,28,32,36,39,41,44,43,35,14,15,18,14,12,11,8,4,3,1,7,8,5,6,6,6,4,7,12,0,9,28,31,50,53,53,52,53,54,53,37,36,11,8,5,7
2022-03-10 08:00:00,12,17,25,28,38,39,39,33,34,38,39,34,23,23,16,12,10,10,6,7,3,0,16,14,8,5,6,5,7,8,10,10,7,3,2,7,17,23,16,10,9,8,8,14,5,4,3,0
2022-03-10 09:00:00,1,2,7,10,27,28,28,25,24,25,23,20,11,11,10,9,9,7,6,6,5,0,6,7,5,6,6,5,4,5,6,6,4,3,2,4,7,10,8,6,8,9,7,4,2,0,3,0
2022-03-10 10:00:00,1,4,9,7,16,16,17,18,19,19,19,17,14,13,12,12,11,12,11,9,7,0,6,4,4,7,5,9,4,6,7,6,3,1,2,3,4,5,3,4,5,6,5,1,4,0,0,0
2022-03-10 11:00:00,1,2,5,8,13,12,16,17,18,19,18,19,10,10,10,8,9,8,11,10,9,8,10,9,11,10,9,9,10,13,10,11,9,6,4,3,4,5,3,6,3,5,4,3,1,0,0,0
2022-03-10 12:00:00,1,5,6,3,10,8,10,10,13,15,14,14,10,10,10,9,9,8,8,9,9,8,10,10,8,7,6,8,9,11,11,9,8,5,2,6,6,5,6,8,8,7,6,5,3,0,3,0
2022-03-10 13:00:00,1,4,5,5,5,7,9,10,14,13,13,14,11,11,13,13,9,14,11,9,10,0,10,9,9,10,7,8,10,11,10,9,6,6,4,6,5,4,3,4,10,7,5,5,5,0,4,0
2022-03-10 14:00:00,4,3,6,7,10,3,16,17,18,19,12,15,13,13,14,11,10,9,12,9,9,8,11,12,13,8,9,10,10,12,12,12,9,10,4,5,5,6,0,5,7,7,5,3,4,0,2,0
2022-03-10 15:00:00,0,7,26,28,29,28,27,25,24,22,21,15,9,11,11,6,13,12,13,15,16,16,19,19,43,41,40,37,32,32,27,26,19,14,10,5,4,4,4,4,3,4,3,2,2,0,3,1
2022-03-10 16:00:00,4,36,46,16,48,17,40,37,36,34,28,20,12,9,10,12,14,14,14,16,15,14,20,21,33,36,41,38,37,39,37,38,31,17,15,14,7,10,11,10,14,6,9,6,6,6,5,0
2022-03-10 17:00:00,3,6,11,13,21,23,22,24,28,28,26,24,12,12,12,14,16,22,20,21,25,25,40,34,26,28,26,28,25,25,23,20,16,11,14,8,6,9,8,6,9,7,7,5,6,2,5,0
2022-03-10 18:00:00,1,9,11,13,9,10,13,20,25,29,30,28,15,17,17,21,28,36,40,36,36,37,35,30,42,36,33,31,31,38,30,23,21,11,12,7,7,9,7,20,19,15,10,5,3,2,3,0
2022-03-10 19:00:00,1,2,6,7,9,11,8,8,8,9,10,9,9,9,9,7,11,19,15,14,16,18,26,28,31,32,30,32,21,25,23,22,18,17,13,6,6,6,2,11,12,11,7,5,3,1,0,0
2022-03-10 20:00:00,1,2,3,5,7,4,6,8,9,9,10,9,7,11,9,11,10,11,10,17,16,18,23,23,23,22,21,21,18,20,14,12,11,9,4,3,2,3,5,8,9,7,6,1,3,0,2,0
2022-03-10 21:00:00,1,1,2,2,4,0,3,4,7,5,8,9,9,12,9,9,9,8,9,11,11,13,16,16,16,20,19,17,11,15,12,11,8,6,0,2,2,0,1,4,0,3,2,2,0,0,1,0
2022-03-10 22:00:00,1,1,0,0,1,1,5,7,9,10,14,15,12,12,8,10,9,9,8,12,13,15,21,19,18,14,15,13,11,11,10,11,9,7,7,4,6,5,5,6,1,2,5,3,2,0,1,0
2022-03-10 23:00:00,0,2,0,3,0,0,4,0,0,7,5,0,6,6,5,3,4,4,5,8,7,6,16,14,14,14,13,13,10,12,11,10,8,6,0,2,0,1,2,1,0,1,0,0,0,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,1,1,4,0,5,0,5,5,0,5,5,7,6,8,9,10,9,11,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,4,3,5,7,6,5,7,6,2,1,7,4,3,4,7,6,7,4,4,2,3,3,1,1,2,1,3,5,1,4,2,1,0,0,1,3,4,3,1,0,0,2,0,1,0,0,0
2022-03-11 06:00:00,1,3,6,9,14,9,15,12,10,11,11,11,9,6,7,6,6,6,4,2,0,0,4,5,7,1,7,6,5,6,5,4,6,6,4,11,13,4,10,5,1,5,1,0,1,4,1,0
2022-03-11 07:00:00,2,10,16,23,26,32,40,42,40,40,44,34,16,20,19,19,16,15,13,9,8,9,11,11,8,5,5,4,5,4,5,4,8,22,25,41,43,54,55,64,52,52,39,34,10,5,3,0
2022-03-11 08:00:00,3,11,23,27,33,35,38,35,38,35,35,30,17,20,16,11,11,11,9,10,6,6,22,18,8,9,8,9,11,11,11,10,7,6,3,10,21,22,18,9,11,7,17,16,8,6,5,0
2022-03-11 09:00:00,2,4,9,14,18,17,18,20,22,23,23,21,14,14,14,15,14,10,6,5,7,2,8,6,6,6,5,6,4,4,5,6,4,2,1,7,14,18,16,9,11,9,8,6,4,1,3,0
2022-03-11 10:00:00,1,2,10,12,14,10,16,18,16,15,17,18,11,12,11,9,8,8,6,6,5,3,6,5,3,2,5,6,6,9,8,7,3,2,0,2,3,5,0,5,6,5,2,1,0,0,0,0
2022-03-11 11:00:00,1,2,3,5,6,6,7,10,12,13,14,14,12,12,10,9,9,8,11,9,10,3,8,7,5,5,4,2,9,10,11,10,5,5,2,2,3,1,3,3,0,4,5,1,2,1,1,0
2022-03-11 12:00:00,0,4,5,7,7,8,9,10,12,12,6,14,10,7,6,7,10,9,8,9,9,8,6,6,3,8,5,6,10,12,12,11,10,10,8,10,9,5,8,6,13,13,11,7,4,3,1,0
2022-03-11 13:00:00,1,5,8,11,11,15,17,18,18,19,19,18,13,15,6,13,13,11,6,8,9,8,13,12,15,11,9,9,12,13,12,10,8,7,6,6,5,5,4,3,6,5,4,2,1,0,1,0
2022-03-11 14:00:00,4,4,17,16,23,10,24,24,20,15,19,18,12,13,11,11,11,11,10,7,4,4,7,9,31,31,28,30,27,28,26,24,15,12,12,6,5,6,5,5,7,8,4,2,3,0,0,0
2022-03-11 15:00:00,2,7,14,9,14,15,16,15,16,18,18,15,12,13,17,15,13,13,8,11,12,12,13,15,16,17,17,16,13,18,15,16,12,10,10,7,7,7,2,11,10,14,13,10,8,8,2,0
2022-03-11 16:00:00,1,29,38,40,44,41,31,31,30,25,23,17,10,16,16,17,20,14,21,16,17,15,17,18,21,29,33,33,35,35,28,25,19,15,15,8,6,7,6,10,11,11,8,7,4,3,4,0
2022-03-11 17:00:00,2,5,9,12,14,15,20,19,21,20,21,20,11,11,12,12,13,15,15,17,19,20,33,34,34,31,30,31,24,28,25,24,17,14,13,8,11,11,8,13,12,9,10,6,3,5,2,0
2022-03-11 18:00:00,4,10,14,15,21,22,23,25,31,31,33,31,21,21,20,28,49,50,42,33,33,32,32,33,39,34,31,25,26,28,22,21,18,11,11,6,7,10,7,13,12,10,7,6,2,5,3,0
2022-03-11 19:00:00,1,2,4,7,2,3,7,9,9,7,15,14,4,12,9,10,14,14,11,13,14,13,22,23,24,22,28,28,24,19,17,16,15,12,10,6,6,8,7,10,10,10,6,5,4,0,1,0
2022-03-11 20:00:00,1,2,3,3,6,0,4,6,7,6,9,13,12,11,9,8,7,10,10,12,9,13,23,24,21,20,21,22,20,20,14,13,12,11,8,4,2,3,1,5,3,3,4,2,2,0,0,0
2022-03-11 21:00:00,1,0,2,2,3,3,5,6,8,8,11,14,12,14,13,14,8,9,11,17,11,16,18,17,15,17,19,18,18,20,12,10,9,5,8,4,3,1,0,5,2,5,4,1,1,0,0,0
2022-03-11 22:00:00,1,2,3,0,2,3,3,5,10,11,13,13,13,14,13,12,12,11,9,15,15,13,17,8,16,15,11,7,15,16,13,14,13,10,8,2,4,2,3,6,7,6,4,3,1,0,0,0
2022-03-11 23:00:00,0,1,3,2,0,0,4,0,5,0,0,6,5,6,5,4,6,4,5,6,5,8,19,18,17,15,15,14,12,13,12,11,9,8,5,3,1,0,0,4,0,0,3,0,2,1,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,1,0,0,2,0,1,0,0,0,2,2,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,1,1,2,3,4,0,5,0,4,3,3,4,0,3,4,0,5,6,6,3,2,2,1,0,0,0,0,2,3,4,3,2,0,2,0,3,3,0,1,2,0,1,0,0,1,0,0,0
2022-03-12 06:00:00,1,4,5,5,3,4,6,3,0,5,4,4,3,3,4,4,5,5,4,2,0,2,3,2,0,1,0,2,1,0,0,1,2,0,0,2,3,0,1,2,1,1,1,0,0,1,2,0
2022-03-12 07:00:00,3,2,3,4,5,3,7,7,5,0,7,6,5,4,3,4,5,4,3,1,0,0,2,2,1,3,0,4,3,4,5,2,5,2,1,4,7,10,9,3,0,0,0,0,2,0,0,0
2022-03-12 08:00:00,1,2,5,8,10,9,12,11,10,11,11,11,7,6,6,0,7,6,5,4,4,3,7,0,8,7,3,5,4,7,6,6,2,1,1,3,4,5,4,3,4,3,2,1,1,0,2,0
2022-03-12 09:00:00,0,4,10,11,14,15,16,18,20,19,18,18,14,13,9,10,10,10,6,5,5,2,7,6,5,7,5,6,5,11,7,8,5,3,0,5,6,7,4,7,5,6,3,5,2,0,1,0
2022-03-12 10:00:00,2,6,9,0,14,13,14,15,16,15,12,13,9,7,8,8,8,5,9,3,4,0,8,8,7,8,7,10,7,10,8,6,7,5,6,5,4,5,2,6,0,4,5,4,5,0,6,5
2022-03-12 11:00:00,0,3,6,7,13,14,19,20,18,21,24,23,14,11,10,14,14,14,13,13,11,12,12,13,6,10,7,13,15,16,15,13,11,11,7,6,7,6,8,4,5,5,4,4,5,0,4,0
2022-03-12 12:00:00,1,3,7,10,15,17,24,27,29,30,23,27,19,19,21,19,18,17,14,8,8,8,12,12,12,11,13,12,11,18,16,15,12,5,7,4,3,4,6,5,6,5,4,0,3,0,0,0
2022-03-12 13:00:00,1,7,10,12,16,18,15,19,20,20,22,22,17,16,12,15,17,13,14,9,8,4,14,16,15,16,15,16,14,14,10,11,6,6,6,4,6,0,3,9,7,7,7,6,4,0,5,0
2022-03-12 14:00:00,1,6,8,8,16,17,24,26,25,23,22,27,18,16,17,13,18,15,14,12,0,9,10,9,12,12,10,11,10,13,12,11,10,9,9,7,4,5,4,7,8,9,5,3,2,2,1,0
2022-03-12 15:00:00,3,6,7,6,12,11,14,15,20,19,15,17,15,11,12,10,14,14,17,20,13,19,16,15,13,14,18,16,14,17,13,12,9,9,6,5,5,6,0,7,4,6,3,5,1,2,2,0
2022-03-12 16:00:00,1,2,5,4,10,13,16,20,21,22,24,24,18,15,13,16,16,15,13,15,16,13,24,24,23,21,22,21,22,19,17,15,14,10,9,4,4,7,5,7,7,6,5,3,2,1,0,0
2022-03-12 17:00:00,1,7,10,11,15,14,20,22,26,28,29,25,16,22,17,16,20,18,19,31,30,12,33,34,32,31,29,26,27,30,27,22,14,13,15,14,12,11,7,11,13,4,8,5,2,1,1,0
2022-03-12 18:00:00,0,1,3,5,8,9,12,15,16,6,19,19,13,15,14,13,18,17,11,15,0,14,24,23,22,16,17,16,19,23,22,21,14,11,6,4,5,4,3,4,3,3,0,0,3,0,1,0
2022-03-12 19:00:00,1,2,1,1,1,3,3,5,9,10,8,11,8,12,6,6,7,6,11,22,19,23,26,23,27,22,25,25,23,25,23,23,17,15,14,5,2,3,2,5,0,3,1,1,0,0,0,0
2022-03-12 20:00:00,1,2,3,1,2,2,1,3,3,0,4,6,5,5,6,6,8,0,10,15,18,22,28,26,24,22,25,26,25,29,27,24,21,15,15,8,7,1,0,6,5,2,3,1,2,0,1,0
2022-03-12 21:00:00,0,1,0,0,2,0,1,3,4,5,2,6,1,7,5,7,12,14,12,21,6,18,25,23,22,22,25,23,20,19,14,13,12,9,8,4,2,3,0,5,5,4,2,2,1,0,0,0
2022-03-12 22:00:00,1,0,1,0,2,2,4,4,0,2,7,7,6,5,5,6,3,2,2,11,12,9,17,11,16,13,15,13,12,18,12,5,11,7,6,4,1,0,3,1,0,1,0,2,1,0,0,0
2022-03-12 23:00:00,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,2,1,2,3,8,4,9,11,11,6,12,12,11,11,10,9,9,8,7,0,2,1,0,2,5,0,4,2,1,0,0,0,0
2022-03-13 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 04:00:00,1,0,1,0,2,0,0,0,0,0,0,0,0,2,3,0,0,4,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-13 05:00:00,1,0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,1,3,1,2,2,1,2,2,0,3,2,2,1,3,2,1,0,1,0,0,0,2,1,4,3,3,0,0,2,0,0,0
2022-03-13 06:00:00,0,2,3,3,0,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,2,2,3,2,1,2,2,2,0,2,1,1,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0
2022-03-13 07:00:00,1,0,2,3,5,0,2,1,2,0,1,1,0,1,0,0,0,2,1,0,1,0,1,0,0,0,1,1,3,4,3,0,2,1,1,4,5,0,1,3,1,0,1,1,2,0,0,0
2022-03-13 08:00:00,3,8,9,10,12,13,10,9,6,5,9,7,6,3,4,3,4,1,3,1,0,0,1,2,0,4,5,5,6,7,4,4,1,2,0,3,4,7,6,2,1,3,0,1,2,0,1,0
2022-03-13 09:00:00,3,6,9,8,9,8,11,11,12,13,11,12,7,4,3,0,5,4,3,1,1,0,2,1,0,1,4,5,4,3,2,3,1,0,0,2,1,2,0,3,3,0,3,3,1,0,2,0
2022-03-13 10:00:00,1,3,6,3,9,10,11,12,13,16,16,15,8,8,7,7,9,9,9,4,2,0,6,5,4,3,3,6,5,6,5,4,3,0,2,5,6,5,4,5,4,0,2,0,1,0,1,0
2022-03-13 11:00:00,1,3,5,8,10,9,12,15,12,13,14,11,12,11,9,5,8,9,7,3,5,0,8,4,7,6,0,3,3,0,2,2,1,0,0,4,3,2,1,3,3,4,3,0,2,1,2,0
2022-03-13 12:00:00,2,4,9,9,12,0,18,12,20,20,19,18,11,13,12,12,14,13,10,6,4,6,8,7,6,7,8,8,7,6,7,5,4,5,0,3,10,11,10,9,14,8,9,7,6,4,4,0
2022-03-13 13:00:00,2,7,9,11,15,8,11,15,16,14,16,12,8,7,5,6,8,9,8,12,5,3,16,17,15,11,12,9,8,11,7,4,6,3,0,4,2,5,6,7,0,2,4,0,0,2,0,0
2022-03-13 14:00:00,2,3,4,10,12,13,19,23,25,25,26,23,16,13,11,8,15,15,8,5,3,6,11,9,6,6,8,9,10,10,9,8,6,6,5,3,4,7,5,9,6,8,5,4,2,0,4,0
2022-03-13 15:00:00,3,2,4,6,8,9,10,12,12,13,12,11,8,8,6,11,12,6,16,14,13,13,17,16,14,14,14,13,12,13,10,8,7,0,6,5,7,9,8,8,7,8,4,2,1,1,0,0
2022-03-13 16:00:00,0,2,6,7,8,6,12,13,13,15,15,21,18,14,12,11,13,15,12,13,14,13,14,17,18,13,13,14,14,14,12,11,7,6,3,3,0,1,2,4,3,0,2,2,1,0,0,0
2022-03-13 17:00:00,2,4,5,4,6,8,9,14,15,14,16,15,12,11,9,13,14,13,12,14,13,12,18,20,19,18,20,22,16,15,11,0,10,6,8,5,4,4,2,6,0,0,3,0,3,2,1,0
2022-03-13 18:00:00,2,3,4,5,8,9,10,9,11,12,9,8,7,6,0,9,8,4,5,19,13,8,22,21,23,22,22,23,22,24,18,17,13,7,5,5,2,4,3,4,0,3,0,3,1,0,0,0
2022-03-13 19:00:00,0,1,3,0,4,5,5,6,7,5,9,11,10,9,4,8,7,9,7,10,20,19,22,20,16,13,14,10,9,12,11,10,5,6,4,4,4,1,3,1,1,0,0,0,0,0,0,0
2022-03-13 20:00:00,1,2,3,0,5,6,6,7,5,4,7,8,3,5,6,5,4,9,9,20,12,10,15,12,10,6,6,4,7,7,6,5,8,7,3,2,2,0,0,2,2,0,4,3,0,0,0,0
2022-03-13 21:00:00,0,1,2,0,1,0,1,0,1,0,3,7,5,8,7,5,6,5,5,19,11,17,18,19,19,19,20,21,15,15,15,11,12,10,5,5,4,1,2,3,0,3,2,2,0,1,0,0
2022-03-13 22:00:00,1,1,0,0,0,1,3,6,0,5,6,8,7,14,10,9,9,11,12,13,14,12,15,12,10,14,14,10,11,13,9,8,7,6,5,2,1,0,1,2,1,0,0,0,0,0,0,0
2022-03-13 23:00:00,0,0,1,2,0,0,3,0,0,0,0,0,2,1,0,1,1,0,2,2,0,4,8,7,4,9,8,0,10,11,9,8,7,6,2,3,1,1,2,2,0,0,1,0,0,0,0,0
2022-03-14 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 04:00:00,1,2,3,0,4,2,5,6,0,4,9,10,9,10,0,11,0,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-14 05:00:00,1,3,6,7,8,2,13,13,12,12,13,10,6,1,8,9,8,4,3,3,2,0,3,1,2,1,1,1,2,2,3,1,0,1,0,4,2,3,3,1,0,1,0,0,0,0,0,0
2022-03-14 06:00:00,3,3,5,6,10,13,15,18,20,10,11,13,8,7,9,8,5,8,5,3,3,2,5,7,5,6,5,4,3,4,3,2,4,5,6,12,5,6,6,8,0,7,6,3,5,3,2,0
2022-03-14 07:00:00,3,11,17,25,36,43,52,53,48,46,48,44,14,13,11,12,15,16,12,8,1,0,6,5,5,6,6,5,6,7,9,2,13,22,21,31,42,48,45,54,58,60,59,53,23,6,1,0
2022-03-14 08:00:00,3,10,18,23,27,29,33,31,35,33,39,37,22,21,20,13,12,13,11,12,8,6,14,13,7,7,7,8,9,8,8,6,6,6,7,11,13,14,11,8,20,19,16,11,7,3,5,0
2022-03-14 09:00:00,3,4,15,20,23,18,22,22,21,23,24,21,14,14,14,13,8,10,6,5,5,4,6,8,6,5,4,5,5,4,3,8,4,3,1,4,5,8,6,8,7,5,4,4,3,2,3,0
2022-03-14 10:00:00,1,3,5,8,13,15,16,15,15,16,16,15,10,12,12,11,9,10,7,6,4,4,5,4,3,7,6,9,9,10,8,9,5,4,2,4,4,5,0,6,1,2,5,1,2,1,2,0
2022-03-14 11:00:00,1,3,5,6,8,9,8,8,10,9,9,10,7,5,8,6,8,7,8,7,4,0,5,7,5,6,5,6,7,12,9,6,6,6,2,6,4,6,8,7,7,6,3,1,2,1,0,0
2022-03-14 12:00:00,4,6,11,9,8,8,9,14,13,10,15,15,9,9,8,11,6,9,11,9,6,6,5,6,8,12,2,13,10,14,11,13,13,9,7,2,5,6,5,5,2,6,0,4,3,2,3,0
2022-03-14 13:00:00,0,4,5,6,10,11,11,12,13,17,10,16,11,9,7,6,6,6,5,7,5,4,10,10,10,10,8,10,8,18,14,13,12,9,8,6,5,5,4,5,1,5,5,3,1,0,0,0
2022-03-14 14:00:00,1,5,4,6,13,12,13,9,9,9,5,9,7,9,7,6,7,5,6,9,5,8,11,9,8,11,9,8,7,8,7,8,5,4,3,6,5,9,7,6,18,12,7,4,4,0,2,0
2022-03-14 15:00:00,2,4,20,20,22,22,21,16,11,7,9,8,6,7,10,12,13,14,14,12,16,15,18,18,35,35,34,33,32,34,30,28,26,15,10,6,7,6,6,6,8,9,8,4,5,5,4,0
2022-03-14 16:00:00,2,23,44,34,45,43,29,25,21,15,14,12,8,7,9,10,15,15,13,14,16,15,17,18,19,25,30,31,25,25,28,26,22,18,16,7,8,9,10,11,15,13,8,7,10,11,10,0
2022-03-14 17:00:00,1,6,13,14,18,18,17,18,22,20,15,13,8,7,10,10,14,16,16,15,16,18,20,21,26,22,24,22,22,25,24,22,17,15,13,8,8,9,9,10,10,3,9,5,4,4,3,0
2022-03-14 18:00:00,2,7,11,12,15,8,14,16,23,26,25,23,12,12,16,41,53,59,52,34,36,37,35,35,37,34,33,30,28,32,21,19,16,12,13,9,6,5,2,16,15,14,11,7,4,3,3,0
2022-03-14 19:00:00,1,2,3,3,4,6,4,7,8,9,8,9,9,8,8,10,17,19,15,18,17,17,28,28,33,31,29,29,20,24,18,16,16,14,11,8,8,2,7,12,11,9,7,3,2,0,0,0
2022-03-14 20:00:00,0,3,2,4,2,3,5,7,9,8,9,8,7,9,8,7,8,9,10,16,18,13,25,21,19,18,17,16,15,20,15,12,8,6,5,4,2,1,3,4,5,3,3,2,1,0,1,0
2022-03-14 21:00:00,1,2,1,0,3,4,1,6,10,0,12,11,9,10,9,9,9,8,8,11,3,5,23,21,18,16,14,15,19,15,11,13,10,9,8,3,4,3,1,4,5,4,3,2,1,0,0,0
2022-03-14 22:00:00,0,1,2,0,0,0,4,6,8,0,9,12,9,8,6,6,7,8,6,6,6,9,19,18,16,14,17,19,17,15,13,12,10,8,6,2,1,0,0,4,0,2,3,1,0,0,2,0
2022-03-14 23:00:00,0,1,0,0,1,0,0,0,2,0,3,8,7,8,9,3,7,6,6,7,1,10,11,10,9,8,8,9,8,10,9,4,6,5,4,3,1,0,0,3,2,1,0,0,0,0,0,0
2022-03-15 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 04:00:00,1,2,4,0,5,0,6,4,0,5,6,8,7,9,9,0,9,11,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-15 05:00:00,2,3,5,2,2,3,12,10,11,4,0,10,4,3,4,8,7,7,7,5,5,2,2,4,3,4,3,4,3,4,3,2,1,1,0,0,0,1,0,2,0,2,1,0,0,0,0,0
2022-03-15 06:00:00,1,2,5,6,9,8,10,12,13,12,0,11,5,6,5,6,5,5,5,6,4,0,5,2,5,2,4,2,3,6,7,5,6,5,6,7,10,12,6,11,10,9,2,0,6,1,5,0
2022-03-15 07:00:00,2,10,18,22,29,32,37,40,41,40,44,34,19,22,17,18,17,14,8,7,0,1,3,3,4,3,6,7,8,6,8,0,13,21,22,34,45,48,43,57,59,32,29,52,19,9,8,0
