Unnamed: 0,1_정릉북한산국립공원입구,2_정릉산장아파트,3_정릉4동주민센터.경국사,4_북한산보국문역2번출구,5_성북청수도서관.정릉4동성당,6_정릉시장입구,7_정릉우체국앞,8_숭덕초교,9_정릉길음시장,10_돈암동삼성아파트입구,11_돈암1동주민센터,12_종암사거리,13_종암경찰서,14_종암동주민센터,15_숭례초교,16_고려대역.고대앞삼거리,17_홍파초등학교,18_제기동주민센터.서울약령시앞,19_경동시장,20_경동시장사거리,21_동대문구청.용신동주민센터,22_마장축산물시장,23_도선사거리,24_성동구청,25_무학여고,26_응봉동주민센터,27_응봉동현대아파트,28_삼성래미안아파트앞,29_금남시장앞.백범학원터,30_금옥초등학교앞,31_옥수삼성아파트.래미안옥수리버젠,32_옥정중학교입구,33_한남시범아파트,34_한남동,35_순천향대학병원,36_한강진역.블루스퀘어,37_한남동새마을금고,38_이태원119안전센터,39_이태원역1번출구.해밀턴호텔,40_용산구청.이태원시장,41_녹사평역,42_전쟁기념관,43_용산꿈나무종합타운.보건분소,44_효창공원앞역,45_용마루고개(서울자동차고등학교),46_용마루고개.신공덕삼성아파트,47_공덕오거리,48_공덕역.2번.출구,49_동도중학교.서울디자인고등학교,50_대흥역,51_광성중고등학교,52_서강대학교,53_신촌로터리,54_현대백화점,55_동교동삼거리연희동방면,56_연희동대우아파트,57_연희교차로,58_연희3거리,59_한성화교중고교.서대문소방서,60_서대문자연사박물관입구,61_서대문구청.보건소.구의회,62_서대문구보건소별관,63_정원여중,64_홍은현대아파트.스위스그랜드호텔,65_유진상가,66_문화촌현대아파트,67_서울여자간호대학,68_유원하나아파트,69_홍지문.옥천암,70_세검정.상명대,71_세검정초등학교,72_화정박물관,73_서울예술고등학교.평창동주민센터,74_예능교회,75_벽산평창힐스아파트,76_롯데아파트,77_평창동삼성아파트,78_국민대앞,79_청덕초등학교,80_북악중학교,81_봉국사,82_정릉우체국앞,83_정릉시장입구,84_성북청수도서관.정릉4동성당,85_북한산보국문역1번출구,86_정릉4동주민센터.경국사,87_정릉대우아파트,88_정릉북한산국립공원입구,13_종암사거리입구,44_효창공원앞역.이봉창역사울림관
2022-04-09 12:00:00,10,14,13,10,9,15,14,17,18,18,17,15,,22,26,25,26,20,21,22,21,23,23,23,20,15,20,18,21,20,22,33,34,28,47,42,34,33,33,32,33,26,27,,31,32,33,35,36,35,37,33,29,19,21,22,24,21,20,16,18,22,10,23,20,20,18,15,14,5,10,9,7,2,9,6,1,8,2,5,0,7,8,7,12,10,3,0,19.0,18.0
2022-04-09 13:00:00,14,21,21,20,19,28,30,26,26,22,21,20,,16,18,14,22,19,22,24,20,24,20,16,23,24,21,16,15,18,20,21,21,23,37,31,36,36,43,36,33,28,25,,38,38,29,31,30,29,30,29,28,27,31,29,32,28,32,34,37,31,28,25,25,21,16,16,15,16,15,12,12,6,11,3,5,6,8,6,5,7,7,5,3,1,3,0,16.0,33.0
2022-04-09 14:00:00,11,18,18,14,16,20,25,24,23,23,19,18,,20,19,16,16,14,15,18,21,24,22,22,22,16,13,12,16,15,15,26,27,25,42,34,29,29,27,25,28,27,28,,27,33,27,39,37,38,37,36,31,31,29,32,34,30,29,26,23,20,19,18,18,16,18,19,17,19,18,7,18,13,7,12,9,9,7,10,5,10,8,7,9,5,7,0,20.0,30.0
2022-04-09 15:00:00,9,14,13,16,19,22,24,24,26,23,28,17,,27,19,29,30,22,20,22,22,21,22,18,19,22,23,21,21,21,22,25,24,24,33,28,30,33,32,32,33,35,30,,36,38,40,40,37,39,38,39,33,31,35,36,38,40,33,32,32,32,30,31,24,21,22,23,21,21,19,10,17,14,12,6,13,12,9,9,8,10,10,11,13,10,7,0,28.0,34.0
2022-04-09 16:00:00,8,21,19,17,15,20,22,24,23,24,19,21,,21,20,20,20,20,23,25,27,26,26,24,23,17,18,20,22,21,25,22,21,22,39,37,41,40,28,29,28,29,25,,29,27,26,25,27,30,27,26,23,24,32,38,35,34,35,35,26,24,23,23,17,15,13,7,14,9,7,8,6,3,5,6,4,4,3,4,0,5,7,5,7,5,7,0,23.0,28.0
2022-04-09 17:00:00,9,13,12,12,14,12,13,14,17,18,19,16,,14,16,15,16,20,22,22,26,28,28,25,31,28,28,28,31,32,33,34,33,32,46,40,42,42,38,34,34,31,33,,33,36,41,46,33,32,30,26,25,23,21,25,27,24,23,19,20,18,17,20,21,20,19,18,20,17,15,15,15,14,15,11,10,11,10,7,8,8,11,10,10,11,6,0,17.0,35.0
2022-04-09 18:00:00,7,11,10,12,15,21,19,18,14,23,16,17,,9,11,10,3,13,15,15,16,17,27,27,31,29,25,26,25,24,19,18,22,22,44,46,48,41,36,40,38,32,32,,28,25,24,45,40,40,41,40,36,36,36,40,32,37,37,38,39,40,24,32,26,22,24,24,22,19,5,17,16,15,9,14,13,14,15,12,0,12,10,6,11,4,8,0,12.0,29.0
2022-04-09 19:00:00,2,7,7,7,9,9,11,10,8,10,8,9,,5,7,6,7,6,5,9,8,8,7,12,15,16,16,16,11,12,12,17,17,19,40,37,37,24,28,29,29,26,26,,27,25,24,23,24,18,23,21,16,16,26,33,32,31,30,25,18,19,19,18,16,13,10,12,10,9,8,6,7,1,5,0,6,5,7,7,6,4,7,8,15,16,5,0,6.0,29.0
2022-04-09 20:00:00,3,6,3,6,6,7,7,6,7,6,6,0,,7,4,3,3,6,6,6,7,12,11,11,10,9,9,10,11,11,8,12,11,15,27,28,32,27,27,36,39,37,26,,24,20,17,17,16,15,17,18,19,18,26,28,28,27,14,15,17,16,15,14,14,13,9,8,3,11,9,8,8,4,7,6,3,7,6,5,2,7,5,3,8,7,6,0,5.0,19.0
2022-04-09 21:00:00,1,3,2,3,4,6,7,8,6,6,7,5,,7,5,6,5,6,6,11,13,11,10,7,7,6,6,2,7,6,7,5,9,12,23,22,31,31,29,26,31,29,25,,24,19,20,19,18,19,17,18,18,18,34,41,46,47,45,43,44,25,21,22,21,19,18,8,8,15,6,13,0,12,11,3,8,3,4,5,0,3,7,5,9,2,6,0,6.0,24.0
2022-04-09 22:00:00,0,2,0,0,2,3,2,5,1,7,6,5,,5,4,0,2,5,0,3,4,5,3,3,9,10,10,12,14,13,12,12,12,13,20,22,30,26,32,31,31,29,25,,23,16,23,22,24,23,23,25,24,27,38,40,43,43,40,38,35,37,36,25,27,17,13,10,5,11,10,8,0,0,5,6,7,5,6,5,4,5,5,5,6,8,4,0,4.0,24.0
2022-04-09 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,5,0,0,0,0,6,0,4,6,0,3,0,0,6,0,7,5,4,8,13,11,12,12,26,37,37,31,19,,8,17,16,15,15,16,16,15,17,18,25,27,30,19,29,28,29,26,11,23,22,14,8,5,7,6,7,8,4,4,7,3,0,6,4,6,0,6,4,3,3,1,1,0,0.0,20.0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-10 04:00:00,0,1,0,2,1,3,5,3,2,4,0,4,,2,3,4,5,2,4,3,5,6,6,4,5,0,6,0,7,3,6,5,4,3,3,0,0,0,4,5,0,6,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0
2022-04-10 05:00:00,1,2,1,2,2,3,4,5,7,9,8,7,,6,8,5,11,7,10,9,7,6,6,5,4,7,1,2,2,2,3,5,4,4,3,0,3,0,3,4,4,3,4,,9,2,8,7,8,8,0,5,7,4,3,5,7,6,0,5,0,7,6,7,8,8,8,0,0,6,0,5,0,0,0,4,0,3,0,1,0,0,2,0,0,1,0,0,8.0,8.0
2022-04-10 06:00:00,1,3,2,4,8,9,8,7,9,3,3,8,,7,6,4,5,3,4,4,5,4,3,5,6,4,7,1,5,5,6,7,7,8,7,5,3,4,3,0,4,3,2,,1,0,2,2,0,2,0,0,2,3,5,10,11,4,8,5,2,0,5,6,6,5,7,8,4,7,8,7,5,0,4,3,2,2,3,3,0,3,2,1,3,2,0,0,7.0,1.0
2022-04-10 07:00:00,4,5,4,5,6,7,6,6,6,3,3,2,,4,6,4,0,3,6,4,4,5,3,2,2,4,2,3,4,4,3,5,4,2,6,4,5,6,5,0,4,3,4,,5,1,4,3,5,6,0,7,0,6,9,10,11,12,4,12,6,10,8,10,8,4,4,5,0,5,3,2,0,3,2,0,4,3,0,4,0,5,5,4,3,2,1,0,2.0,4.0
2022-04-10 08:00:00,7,10,8,8,11,13,15,16,18,13,9,0,,8,8,9,9,9,10,6,12,10,6,5,8,11,12,12,7,10,11,13,12,8,12,8,5,3,8,7,1,4,10,,17,7,18,18,13,12,10,9,12,12,16,16,16,16,17,18,19,6,8,10,4,8,6,6,2,0,6,5,2,5,0,3,2,4,0,1,3,6,5,1,2,0,1,0,10.0,12.0
2022-04-10 09:00:00,7,8,9,8,10,13,16,20,23,24,20,22,,18,19,17,18,16,19,19,19,20,18,20,21,15,12,11,10,9,8,9,11,8,20,18,17,10,10,9,9,9,7,,17,19,18,19,17,19,18,13,18,14,14,15,17,11,14,15,13,18,8,20,17,12,10,0,6,9,12,10,7,9,7,7,0,1,6,6,4,5,5,6,7,2,6,0,19.0,13.0
2022-04-10 10:00:00,5,11,11,12,11,12,13,13,15,22,21,19,,19,16,15,11,15,12,11,11,11,11,12,16,16,15,12,11,12,11,13,13,12,29,25,25,27,25,26,25,24,20,,13,11,11,12,12,13,14,12,15,17,20,19,14,13,13,14,15,13,5,15,12,13,11,0,8,9,6,5,8,6,6,5,3,3,5,2,0,4,5,5,5,4,4,0,20.0,18.0
2022-04-10 11:00:00,9,13,11,13,15,15,11,13,16,17,17,18,,17,14,13,14,13,16,15,17,13,15,12,12,12,12,10,13,13,14,19,18,13,33,25,20,17,17,19,19,15,14,,21,17,22,22,19,19,18,20,18,18,19,23,23,23,20,19,11,20,22,23,21,19,19,23,0,22,23,5,22,3,20,19,14,9,3,13,6,10,8,0,6,0,5,0,18.0,19.0
2022-04-10 12:00:00,8,13,14,14,18,19,18,19,21,22,22,12,,15,13,14,13,12,16,17,16,13,11,11,13,14,13,13,14,17,27,29,28,28,36,24,22,19,23,18,16,12,14,,18,19,21,20,22,25,26,29,25,22,27,33,32,32,31,25,24,25,26,25,24,14,15,17,0,16,14,2,16,15,14,13,5,6,6,5,6,6,5,3,5,4,1,0,14.0,14.0
2022-04-10 13:00:00,14,19,18,18,19,23,21,22,18,19,24,21,,23,21,20,19,14,24,20,17,18,17,16,16,17,18,17,21,20,20,25,25,25,40,31,27,25,20,21,21,20,19,,25,26,28,27,27,27,21,24,22,20,25,28,28,28,27,20,13,15,10,14,15,12,15,16,0,15,14,5,5,13,4,4,11,9,12,10,11,9,12,8,13,13,9,0,19.0,22.0
2022-04-10 14:00:00,10,14,15,15,16,19,18,22,22,20,23,24,,16,17,14,17,15,20,23,19,16,14,15,18,18,24,22,22,13,23,19,18,21,33,30,30,28,30,29,23,22,27,,30,32,38,40,42,42,43,42,26,25,37,33,26,28,25,22,20,21,22,21,20,16,20,10,21,20,19,16,16,11,0,10,9,7,7,5,2,4,5,3,4,0,3,0,22.0,27.0
2022-04-10 15:00:00,17,24,20,23,19,19,20,20,20,20,20,18,,21,26,23,18,17,22,21,18,12,13,15,16,18,12,9,13,14,13,16,17,19,41,32,33,30,27,28,21,25,26,,30,29,29,31,31,29,26,42,36,23,24,26,29,28,24,18,19,18,16,17,19,18,14,15,14,14,12,11,6,9,5,8,0,9,12,13,0,10,7,7,5,4,1,0,22.0,27.0
2022-04-10 16:00:00,11,13,12,11,14,15,16,14,20,17,19,17,,14,18,19,18,15,16,16,18,17,13,14,14,17,19,21,21,23,26,28,27,19,33,27,32,30,29,31,29,27,26,,26,26,29,28,34,31,33,30,31,35,34,34,24,24,23,20,17,18,17,15,15,14,13,9,7,6,8,12,0,0,8,7,7,19,20,4,13,12,7,6,10,9,8,0,19.0,27.0
2022-04-10 17:00:00,14,19,7,19,19,19,18,18,17,16,13,11,,15,16,13,6,17,20,25,23,24,22,19,18,19,19,14,16,13,14,15,15,16,25,22,24,22,24,29,23,28,23,,29,28,26,25,33,35,35,36,33,23,23,32,27,23,24,22,21,26,11,25,14,10,10,12,13,9,10,9,12,11,9,10,5,8,10,7,8,9,11,10,12,7,3,0,14.0,23.0
2022-04-10 18:00:00,7,11,12,13,13,16,21,22,19,21,22,17,,12,11,10,12,12,14,15,14,11,8,14,13,13,10,15,20,19,17,21,23,24,32,30,33,34,22,24,22,23,17,,20,21,21,25,24,24,22,21,18,20,27,28,25,31,30,27,28,22,16,22,14,12,8,11,0,11,8,8,7,9,9,7,11,8,10,6,10,9,9,10,10,10,6,0,16.0,18.0
2022-04-10 19:00:00,2,7,8,7,9,10,11,10,11,9,8,8,,8,7,7,9,6,7,0,8,5,6,11,9,3,10,4,9,7,10,9,8,8,18,15,27,30,34,28,29,23,24,,19,17,17,20,19,20,19,21,18,20,22,28,27,27,18,22,18,14,0,12,18,12,11,12,12,9,8,2,10,0,6,2,0,8,9,6,0,5,7,4,4,4,3,0,9.0,20.0
2022-04-10 20:00:00,4,7,6,8,9,8,7,7,5,10,0,7,,8,7,8,7,6,3,7,8,7,4,7,4,3,4,3,5,5,6,7,4,7,14,14,19,21,22,25,27,26,23,,17,24,25,27,26,25,22,19,14,13,22,30,25,23,20,23,24,24,22,21,15,12,7,5,7,4,6,5,4,0,0,4,4,5,2,4,0,10,8,7,7,6,3,0,5.0,26.0
2022-04-10 21:00:00,1,5,0,5,4,4,8,7,6,7,12,13,,11,8,7,6,7,6,3,6,4,3,4,5,4,4,2,7,5,6,4,6,9,20,14,18,18,23,25,24,22,21,,11,12,19,20,12,21,20,8,21,23,39,41,34,34,34,31,30,24,23,22,22,13,9,7,0,9,7,4,7,7,9,8,2,6,5,4,0,2,3,1,2,0,1,0,13.0,20.0
2022-04-10 22:00:00,1,2,3,2,3,5,5,6,4,5,0,4,,7,6,4,0,2,0,4,4,5,0,5,6,3,2,5,3,3,4,6,7,9,16,19,24,22,27,14,29,25,18,,14,17,17,17,18,20,19,20,20,20,36,42,42,39,38,33,32,28,26,22,16,19,16,14,13,10,10,2,0,11,10,6,4,7,7,4,3,5,2,3,5,6,4,0,3.0,20.0
2022-04-10 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,6,6,0,5,0,0,4,4,4,0,2,3,0,2,2,0,2,5,10,10,9,11,17,13,15,14,12,,10,0,10,12,15,13,14,9,12,11,13,13,11,9,11,9,15,15,14,12,13,12,9,7,6,0,4,0,0,2,2,0,0,5,2,1,0,2,0,1,0,0,0,0,0.0,11.0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-11 04:00:00,2,5,3,1,6,8,11,12,14,13,9,11,,17,17,16,17,14,12,17,15,15,11,10,8,7,10,9,20,6,21,21,20,11,6,0,5,0,7,0,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0.0
2022-04-11 05:00:00,5,3,0,7,11,10,10,12,13,8,10,11,,13,13,13,11,12,13,11,10,9,8,5,6,7,6,7,8,5,8,6,7,5,6,5,6,4,6,4,5,6,7,,14,0,7,9,6,8,9,5,9,10,9,10,10,0,9,6,5,12,5,11,11,12,11,10,0,0,10,9,8,7,6,0,5,2,0,1,0,0,0,0,0,0,0,0,12.0,9.0
2022-04-11 06:00:00,3,6,6,5,8,10,11,11,13,11,13,12,,17,19,20,19,19,18,18,19,20,11,9,7,6,5,6,7,11,14,19,18,17,19,11,8,9,7,8,7,6,6,,11,11,9,9,9,8,7,6,4,5,6,9,9,10,9,8,8,7,8,7,8,9,9,7,10,8,11,12,6,11,9,0,7,6,5,1,3,1,3,3,3,2,1,0,13.0,8.0
2022-04-11 07:00:00,10,17,16,17,18,19,26,28,32,26,30,30,,30,25,24,23,22,23,23,22,23,20,15,12,13,13,14,27,20,21,29,29,24,32,24,22,20,24,19,21,17,15,,18,19,19,16,14,19,14,15,14,12,26,31,30,29,26,20,16,17,18,21,19,21,13,13,12,11,15,7,5,13,3,12,11,6,2,4,1,1,3,2,2,1,0,0,30.0,12.0
2022-04-11 08:00:00,8,19,21,22,26,34,37,40,39,34,34,32,,32,32,35,38,38,40,38,37,32,28,17,14,14,14,14,28,35,32,24,21,20,37,29,25,26,22,22,25,22,19,,32,33,31,26,28,29,27,24,22,21,35,37,36,36,30,27,28,22,20,21,22,24,28,29,28,24,23,21,17,15,6,17,16,9,7,6,2,4,5,3,3,2,2,0,29.0,22.0
2022-04-11 09:00:00,5,8,9,10,13,17,19,18,17,17,14,16,,16,16,16,18,18,19,19,21,17,16,14,17,16,19,18,17,21,21,24,24,15,31,31,24,21,21,22,21,17,16,,16,16,13,12,11,13,13,12,13,11,21,23,20,20,19,19,21,20,15,22,19,19,16,14,17,14,13,12,11,9,8,13,10,7,6,6,7,5,6,2,6,1,5,0,16.0,17.0
2022-04-11 10:00:00,9,15,18,15,13,11,12,13,14,12,11,11,,14,12,11,16,13,12,9,12,12,12,8,7,11,12,14,15,18,16,15,15,14,22,21,16,16,15,15,17,15,17,,11,10,10,12,18,20,10,12,11,15,23,29,29,26,24,22,16,18,10,18,16,14,12,8,4,9,6,5,12,11,0,8,5,3,5,5,4,5,6,7,6,6,3,0,12.0,18.0
2022-04-11 11:00:00,8,9,5,8,9,10,12,13,14,16,17,15,,13,14,13,10,13,11,11,12,11,9,9,11,10,12,9,10,8,7,16,11,14,26,21,20,19,18,18,17,16,15,,19,19,18,18,15,15,12,14,13,14,21,21,19,22,24,22,22,19,19,16,16,15,16,15,14,11,13,12,8,7,6,11,4,7,6,5,5,6,7,5,7,3,2,0,13.0,17.0
2022-04-11 12:00:00,9,13,12,11,9,11,14,14,17,16,15,13,,11,11,10,10,10,13,14,15,14,14,15,16,17,19,16,17,15,17,18,17,13,27,23,17,16,14,14,13,12,10,,13,12,10,9,11,13,15,14,13,16,22,23,22,18,17,15,13,13,12,12,15,10,15,14,11,8,12,4,12,8,11,7,6,5,6,4,3,5,3,3,3,2,3,0,13.0,13.0
2022-04-11 13:00:00,5,10,11,13,15,16,13,18,19,19,18,17,,14,11,11,14,9,11,11,12,12,11,12,13,13,15,11,14,13,11,13,13,9,22,14,12,15,14,17,17,17,15,,14,12,16,17,21,23,22,21,22,20,22,19,22,20,23,23,20,18,19,17,17,15,18,16,6,15,14,13,12,11,8,10,9,9,7,10,8,7,5,4,7,8,4,0,16.0,16.0
2022-04-11 14:00:00,6,9,4,7,8,11,13,12,12,14,15,12,,9,10,9,11,9,13,13,11,10,9,10,11,9,13,7,9,9,10,11,14,17,23,20,21,21,21,27,27,23,17,,18,16,16,17,20,22,21,19,22,20,25,23,25,20,17,20,18,18,21,20,18,16,10,8,10,9,9,6,9,7,8,7,7,9,10,12,10,10,12,6,9,7,5,0,11.0,16.0
2022-04-11 15:00:00,3,4,5,6,10,11,11,9,12,11,12,12,,13,13,11,12,10,12,13,14,12,11,11,16,16,15,14,13,13,14,16,16,16,25,23,26,23,21,19,17,15,15,,14,14,14,16,27,29,36,17,17,16,20,21,26,27,24,22,19,17,17,13,18,16,11,9,8,9,9,9,9,8,9,6,5,10,9,16,7,11,16,13,11,7,6,0,14.0,15.0
2022-04-11 16:00:00,5,7,6,8,10,11,10,11,11,13,11,10,,11,11,10,13,12,18,19,19,15,18,20,25,23,19,16,15,14,13,15,17,17,21,16,20,21,23,23,24,21,16,,24,24,23,20,21,28,26,37,37,39,41,32,32,23,27,20,18,22,18,15,15,14,11,11,9,14,16,13,17,15,14,9,10,15,14,10,11,10,9,7,8,7,4,0,12.0,20.0
2022-04-11 17:00:00,6,9,10,9,14,16,19,20,20,14,11,9,,15,16,16,18,20,21,24,24,21,20,18,21,19,18,17,13,12,11,11,14,17,51,18,21,23,19,19,21,21,21,,23,21,24,24,24,27,28,29,30,24,31,34,28,28,30,27,23,22,23,23,17,15,13,13,14,17,15,15,15,14,11,13,6,12,12,10,6,10,8,7,6,7,4,0,13.0,26.0
2022-04-11 18:00:00,3,8,9,12,11,13,15,19,21,24,22,20,,15,14,15,17,19,18,16,19,21,20,16,18,16,14,11,13,13,13,17,20,31,47,24,31,31,23,28,28,24,23,,25,25,29,32,28,34,35,29,31,36,50,48,48,54,50,48,43,40,37,31,29,26,22,23,21,20,22,20,20,21,19,20,19,17,18,17,16,10,11,8,15,13,6,0,14.0,23.0
2022-04-11 19:00:00,5,7,2,5,6,7,9,11,10,11,11,8,,8,5,8,7,7,8,10,11,4,4,13,15,12,10,8,8,7,9,13,19,23,41,21,23,24,27,28,28,26,26,,22,19,16,18,17,19,19,16,20,17,33,34,32,32,26,23,24,22,21,20,14,10,8,0,0,8,8,6,9,4,7,4,0,8,10,11,10,6,7,7,13,0,5,0,8.0,24.0
2022-04-11 20:00:00,4,7,0,5,7,8,8,9,7,9,11,10,,8,6,8,9,5,5,4,8,7,6,7,6,5,5,8,10,11,7,8,9,9,20,19,23,22,27,31,30,27,20,,17,14,16,14,13,16,18,17,14,16,26,28,23,24,22,20,19,20,19,17,17,15,12,11,9,8,4,6,7,6,5,8,6,7,7,8,3,5,6,4,6,1,1,0,11.0,20.0
2022-04-11 21:00:00,1,2,1,2,2,7,8,10,10,13,13,10,,6,5,5,4,5,0,7,9,10,7,7,6,5,5,7,7,7,7,7,9,10,22,16,20,22,23,23,23,21,18,,18,15,15,14,16,17,15,14,17,25,31,26,27,23,26,19,18,16,17,14,15,13,11,3,8,8,7,6,5,5,2,0,2,5,7,6,5,5,6,6,8,2,2,0,5.0,17.0
2022-04-11 22:00:00,1,3,0,0,5,6,7,8,6,11,0,8,,6,6,4,1,1,0,0,5,6,5,7,8,7,5,4,6,6,8,10,9,13,18,14,16,15,15,17,13,16,13,,15,14,13,14,14,18,19,16,17,21,29,28,25,24,26,25,21,19,18,17,16,13,11,9,7,10,11,9,8,10,10,7,0,8,5,7,0,4,1,0,4,3,3,0,5.0,15.0
2022-04-11 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,4,5,0,0,0,0,4,2,1,0,0,4,0,5,0,7,8,4,6,13,11,8,10,13,12,12,12,9,,7,9,9,12,11,9,12,10,10,8,12,18,22,20,18,15,16,12,13,10,14,10,9,8,7,6,5,3,0,4,4,4,0,4,4,4,2,4,4,2,2,1,3,0,0.0,10.0
2022-04-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
2022-04-12 04:00:00,1,3,3,4,6,8,10,13,12,14,0,13,,14,10,14,16,15,12,16,15,17,14,8,10,9,11,12,22,8,25,26,24,14,7,0,0,0,8,0,9,8,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0.0
2022-04-12 05:00:00,4,5,4,6,8,9,13,12,15,15,6,14,,13,14,15,14,16,12,13,12,13,8,7,8,6,5,6,5,6,5,7,4,7,10,8,6,7,5,6,7,6,7,,14,12,7,6,5,6,7,7,7,7,6,7,6,3,5,5,3,6,5,3,4,6,7,4,0,7,9,7,1,0,0,1,0,5,3,1,0,2,0,0,0,0,0,0,13.0,10.0
