Unnamed: 0,1_중계본동종점,2_노원우체국,3_중계본동주민센터,4_영신여자고등학교입구,5_노원문화예술회관.불암초등학교,6_기업은행중계동지점,7_은행사거리,8_중계주공10단지.중계건영3차아파트,9_노원구민체육센터,10_목련아파트상가,11_중계목화아파트4단지,12_용동초등학교,13_2001아울렛중계점,14_노원구민의전당,15_하계역,16_하계우성아파트,17_하계극동아파트,18_월계보건지소,19_월계사슴아파트2단지,20_월계역,21_녹천초등학교월계이마트,22_월계삼호4차아파트,23_월계삼호아파트,24_월계미륭아파트,25_월계미성아파트,26_한천초등학교,27_한진한화그랑빌아파트,28_한진한화그랑빌아파트,29_석계역2번출구,30_석계역1번출구.A,31_석계역굴다리앞,32_석계역,33_한천초등학교,34_월계미성아파트,35_월계미륭아파트,36_월계삼호아파트,37_월계삼호4차아파트,38_녹천초등학교월계이마트,39_월계역,40_월계사슴아파트3단지,41_월계보건지소,42_하계시영아파트,43_하계장미아파트,44_하계역,45_서울시립북서울미술관,46_2001아울렛중계점,47_용동초등학교,48_하계현대아파트,49_롯데마트,50_노원구민체육센터,51_롯데우성아파트,52_은행사거리,53_신한은행중계본동지점,54_노원문화예술회관.불암초등학교,55_불암고등학교,56_노원우체국,57_중계본동종점(가상)
2022-03-22 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-22 05:00:00,0,2,3,5,4,0,5,5,0,3,0,2,4,3,3,2,0,1,4,5,0,6,4,3,4,5,0,4,2,1,0,1,0,0,1,0,0,0,1,0,0,2,0,3,0,0,0,2,0,0,0,1,0,0,0,0,0
2022-03-22 06:00:00,0,3,5,8,6,0,10,0,9,9,12,0,0,7,2,3,1,4,3,3,1,1,3,0,6,8,3,4,5,2,0,1,3,4,2,0,5,0,4,2,3,1,2,1,3,0,2,0,2,1,0,1,0,0,0,0,0
2022-03-22 07:00:00,2,10,13,17,20,21,23,28,30,15,31,32,23,25,12,9,10,8,8,7,5,9,10,0,15,14,15,15,11,5,6,9,14,17,20,10,13,5,13,12,20,23,23,30,33,32,30,27,28,0,27,24,23,9,0,0,0
2022-03-22 08:00:00,1,3,5,9,14,10,16,20,18,19,21,21,19,18,11,10,5,8,7,8,8,9,11,12,11,13,9,10,6,1,1,2,5,6,12,14,22,24,16,20,14,13,11,10,11,8,9,6,14,12,11,8,4,5,3,2,0
2022-03-22 09:00:00,1,3,2,7,10,9,10,11,12,11,0,14,15,11,7,6,5,6,8,7,5,3,6,5,6,6,0,1,2,2,3,0,4,1,2,3,5,5,7,4,7,7,6,3,5,0,5,6,5,0,0,3,3,1,0,0,0
2022-03-22 10:00:00,1,3,3,6,13,3,15,17,7,8,0,14,14,8,7,6,6,4,3,2,2,3,4,4,0,3,0,2,2,1,3,0,1,2,2,2,2,0,3,1,7,5,9,7,9,0,0,5,10,5,2,8,4,7,0,0,0
2022-03-22 11:00:00,1,3,4,5,7,8,12,14,16,14,10,8,7,15,9,10,9,7,6,4,3,3,5,4,0,4,0,3,1,2,0,2,0,1,0,3,3,3,3,0,4,0,4,4,4,5,6,1,5,6,5,1,2,1,6,0,0
2022-03-22 12:00:00,1,2,0,3,5,4,6,7,0,6,7,7,0,6,4,7,6,7,0,7,6,4,3,0,2,0,0,1,0,2,1,5,4,3,0,4,0,3,2,0,5,3,5,6,5,7,6,4,2,7,6,3,3,1,0,0,0
2022-03-22 13:00:00,1,4,5,7,10,10,12,6,11,8,0,10,7,9,7,3,0,36,38,10,37,37,35,32,31,22,13,7,3,3,3,4,5,0,3,5,6,6,7,6,9,10,11,14,15,16,16,15,15,13,11,7,4,1,0,0,0
2022-03-22 14:00:00,1,5,1,6,10,10,12,0,0,11,0,10,11,8,6,7,6,7,6,7,5,6,0,5,2,4,5,3,0,2,0,0,3,1,2,3,0,0,4,3,4,5,6,7,9,7,9,9,0,8,6,4,0,2,0,0,0
2022-03-22 15:00:00,0,3,4,5,15,5,14,7,15,8,9,9,7,8,9,9,8,0,0,9,1,0,1,0,0,1,0,2,1,2,0,0,0,2,5,6,7,4,0,7,8,0,14,7,7,9,10,6,10,12,11,9,9,5,4,0,0
2022-03-22 16:00:00,3,4,6,16,27,31,34,36,35,35,35,33,34,29,22,18,17,5,14,8,13,11,8,7,5,6,3,5,4,5,0,1,5,7,2,8,11,10,17,11,18,17,18,19,23,24,26,26,24,25,17,5,6,3,1,0,0
2022-03-22 17:00:00,4,1,5,7,8,9,12,14,14,16,16,13,14,15,12,8,11,8,5,7,3,0,5,4,4,4,2,3,2,5,0,6,5,6,0,10,12,15,16,16,18,11,22,30,37,39,40,9,39,37,29,11,9,8,2,1,0
2022-03-22 18:00:00,1,2,4,4,5,9,13,14,13,0,0,0,9,9,10,9,5,8,8,9,10,9,7,6,4,0,5,5,0,8,0,9,10,8,9,10,9,9,11,6,15,20,25,39,36,33,33,32,33,32,28,13,12,3,1,0,0
2022-03-22 19:00:00,0,0,1,0,3,7,9,12,3,5,6,0,7,7,5,6,7,7,4,4,3,6,2,4,4,3,0,2,2,6,0,5,0,4,6,7,8,9,10,9,10,9,10,21,23,17,17,22,21,20,21,17,18,9,6,0,0
2022-03-22 20:00:00,0,1,0,2,4,5,9,11,0,11,11,12,0,11,8,10,8,5,3,2,0,3,0,0,1,0,2,1,0,5,0,3,5,3,3,4,0,4,7,6,7,2,9,19,20,18,10,16,12,14,13,9,10,5,4,0,0
2022-03-22 21:00:00,0,0,0,1,0,15,20,8,0,10,12,0,6,10,7,9,9,7,7,8,5,4,5,4,2,3,0,1,2,2,0,3,0,2,0,1,0,7,9,0,0,2,4,13,0,0,15,2,13,4,3,10,9,4,0,2,0
2022-03-22 22:00:00,1,0,2,3,8,24,35,36,37,40,0,21,37,27,25,23,21,18,15,11,11,9,8,7,0,5,4,1,0,4,0,5,0,4,1,3,4,2,5,6,5,8,9,11,8,9,0,10,7,0,6,6,7,2,1,0,0
2022-03-22 23:00:00,0,0,0,0,1,1,3,0,0,0,0,0,2,0,3,4,3,2,0,0,0,0,0,2,1,0,0,1,1,2,0,0,1,0,0,2,0,1,3,0,3,2,3,5,4,3,4,1,0,0,2,1,1,0,0,0,0
2022-03-23 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 05:00:00,1,1,0,2,0,0,2,3,0,0,5,7,8,4,2,2,0,0,1,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-23 06:00:00,0,4,5,9,7,10,12,15,16,17,19,24,14,23,4,3,2,3,2,1,2,2,3,3,5,7,0,4,2,1,0,1,2,0,0,0,1,3,0,2,0,0,1,2,2,0,2,0,3,0,1,0,0,0,0,0,0
2022-03-23 07:00:00,1,4,6,12,18,20,22,31,33,12,25,34,35,21,11,18,19,17,8,6,5,14,14,3,9,9,10,11,9,5,2,8,10,11,12,8,12,5,13,11,17,18,17,26,34,34,32,16,33,13,32,29,27,7,0,0,0
2022-03-23 08:00:00,0,5,7,8,10,10,16,19,14,14,18,14,34,27,10,12,11,8,8,7,7,10,12,12,19,20,22,21,11,2,0,2,7,8,13,16,17,18,16,20,15,14,22,22,23,24,23,6,22,21,14,14,1,3,1,0,0
2022-03-23 09:00:00,1,2,3,9,10,13,14,14,8,12,16,18,17,15,9,4,8,5,4,4,2,1,2,0,5,2,0,4,3,0,3,0,2,2,4,5,7,0,7,5,4,2,5,6,5,5,4,6,6,7,6,3,2,4,3,0,0
2022-03-23 10:00:00,0,2,2,3,1,4,5,6,5,7,0,6,4,5,4,3,4,0,5,7,4,1,0,3,4,0,2,2,2,0,0,0,2,0,1,3,0,3,4,3,4,5,3,3,4,0,3,0,1,0,3,1,0,0,0,0,0
2022-03-23 11:00:00,3,3,5,6,7,7,7,9,0,6,0,10,8,8,6,0,0,7,2,0,5,0,3,1,0,3,0,0,0,1,0,1,4,2,1,3,6,7,3,8,6,0,4,7,7,8,9,0,0,4,0,3,0,2,1,1,0
2022-03-23 12:00:00,2,3,6,11,12,11,13,9,0,12,11,10,7,6,8,4,5,7,0,5,4,0,5,3,4,0,0,7,6,2,0,1,2,0,3,3,4,5,5,6,5,5,6,10,7,12,13,8,14,8,8,12,4,3,1,0,0
2022-03-23 13:00:00,2,4,6,7,9,9,11,11,12,14,13,12,13,13,9,11,11,8,8,10,6,5,0,4,3,4,0,3,2,4,7,8,8,9,11,10,2,4,4,8,10,8,8,5,10,13,14,10,9,12,9,8,9,5,3,1,0
2022-03-23 14:00:00,2,5,7,8,9,11,13,8,14,0,8,15,7,14,12,10,8,47,50,4,51,6,46,45,41,23,20,16,4,6,5,6,2,2,0,3,0,3,4,0,7,8,10,13,16,17,20,8,7,21,16,7,7,4,2,0,0
2022-03-23 15:00:00,2,2,3,15,16,20,22,23,22,14,21,20,20,22,18,11,18,18,19,18,8,8,7,3,8,2,7,5,2,3,1,0,7,6,5,6,6,9,9,0,9,10,14,21,21,0,22,20,9,19,18,6,3,2,0,1,0
2022-03-23 16:00:00,2,3,7,11,22,29,32,33,15,33,34,33,32,29,26,25,20,16,15,12,15,13,11,9,4,7,6,7,5,2,0,3,3,4,6,5,7,11,14,18,19,17,16,20,25,31,32,21,30,30,28,17,13,5,2,0,0
2022-03-23 17:00:00,2,5,7,11,11,14,22,23,22,21,21,15,14,19,11,10,7,7,8,9,6,10,7,0,6,5,4,2,4,3,0,5,8,9,6,12,15,16,16,18,23,24,36,38,46,30,46,46,47,48,40,15,12,10,1,1,0
2022-03-23 18:00:00,0,0,0,2,4,6,10,11,0,12,13,8,15,11,13,13,12,11,11,10,0,6,6,5,4,2,0,3,2,4,3,5,6,9,10,3,0,4,11,10,11,12,17,18,20,21,19,20,23,23,20,11,10,3,2,0,0
2022-03-23 19:00:00,0,3,0,1,7,5,8,9,0,8,7,8,8,8,8,9,10,11,10,5,5,4,4,5,4,5,0,3,2,4,0,4,0,1,4,4,5,6,10,9,14,13,16,24,27,26,26,25,17,22,19,13,7,5,4,0,0
2022-03-23 20:00:00,1,2,3,3,4,9,15,16,0,15,14,15,13,13,8,9,8,5,4,0,2,4,0,0,0,2,1,2,1,2,0,3,0,1,2,0,0,1,2,0,1,0,5,17,5,16,8,14,0,5,12,2,11,8,7,0,0
2022-03-23 21:00:00,0,0,0,2,0,6,14,6,0,0,0,8,8,8,9,7,5,4,6,6,6,2,5,4,3,2,0,3,1,2,0,0,0,0,0,2,0,4,4,0,0,2,3,10,14,8,16,15,17,6,16,15,14,6,3,0,0
2022-03-23 22:00:00,0,0,1,6,13,25,43,44,7,16,17,0,16,37,31,26,22,15,15,11,0,9,8,7,6,5,2,0,1,4,0,0,0,2,0,0,3,0,3,0,4,0,4,6,6,8,5,4,7,5,5,6,3,5,0,1,0
2022-03-23 23:00:00,0,0,1,0,2,0,4,3,0,3,0,3,1,5,4,4,3,3,3,3,1,1,0,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,4,0,3,4,2,7,8,0,2,0,6,0,7,5,3,3,1,0,0
2022-03-24 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-24 05:00:00,0,1,2,3,4,0,5,5,0,0,3,6,5,5,2,2,0,0,1,3,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0
2022-03-24 06:00:00,0,2,5,8,4,9,10,5,11,8,13,7,6,6,3,2,0,1,2,1,1,3,2,3,0,6,8,7,4,1,1,0,3,0,0,1,4,0,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
2022-03-24 07:00:00,2,7,9,16,22,22,23,29,30,27,32,33,34,19,9,8,9,10,9,6,5,8,10,0,11,8,13,11,10,7,1,8,13,16,20,21,14,0,14,9,17,21,26,34,40,41,39,37,37,38,41,35,34,15,3,1,0
2022-03-24 08:00:00,0,3,4,7,11,12,14,15,15,16,16,15,17,27,14,13,13,12,11,8,7,10,14,6,12,15,0,14,8,4,6,0,2,8,13,17,23,0,23,22,13,13,16,16,15,16,14,9,13,12,13,9,7,1,0,0,0
2022-03-24 09:00:00,0,2,5,6,9,8,11,11,10,11,12,15,10,11,8,8,5,7,4,4,2,5,4,1,5,2,0,1,0,0,0,0,1,1,2,1,2,3,5,0,6,8,7,8,7,4,5,0,4,6,0,2,6,4,0,0,0
2022-03-24 10:00:00,0,5,6,0,8,1,9,1,0,12,0,14,13,11,7,3,0,3,2,7,3,2,0,1,0,2,0,2,1,2,2,0,0,1,3,5,1,2,3,4,7,6,5,2,3,0,4,0,8,7,6,7,5,2,0,1,0
2022-03-24 11:00:00,0,4,9,11,10,9,10,10,0,10,12,9,11,8,6,5,6,1,5,5,3,0,3,0,1,1,1,2,0,2,1,0,0,3,2,3,2,4,3,4,4,0,6,9,10,10,11,9,3,0,0,6,3,1,0,0,0
2022-03-24 12:00:00,1,2,3,4,6,4,11,9,10,12,0,11,12,10,7,4,6,3,5,6,3,2,0,1,1,0,0,2,1,1,0,2,1,0,3,0,0,5,7,8,6,2,4,6,7,4,6,5,12,6,11,9,10,8,5,0,0
2022-03-24 13:00:00,1,3,5,7,10,11,8,12,11,12,0,13,12,12,8,7,4,6,6,7,6,5,3,2,3,2,3,2,2,2,0,2,0,3,3,6,7,5,9,4,13,11,10,11,12,13,13,5,0,11,10,5,3,2,0,0,0
2022-03-24 14:00:00,1,5,3,6,11,7,9,0,8,9,9,6,8,7,7,5,0,28,29,25,23,24,7,0,18,11,9,3,0,1,1,2,3,1,3,5,6,6,6,6,6,12,8,13,12,13,12,11,14,13,12,6,5,2,0,0,0
2022-03-24 15:00:00,1,1,0,3,6,3,8,5,9,6,0,5,11,9,8,7,6,10,8,7,5,0,4,5,6,6,5,4,5,5,4,6,7,0,0,7,7,6,6,9,10,12,6,13,15,16,15,15,11,9,11,9,8,4,0,0,0
2022-03-24 16:00:00,1,2,0,7,20,23,25,29,8,28,29,8,7,9,8,9,6,7,3,4,3,3,2,0,0,0,0,2,0,4,3,4,5,0,7,8,10,9,13,14,16,16,17,21,26,25,27,28,29,28,23,7,5,2,0,2,0
2022-03-24 17:00:00,2,5,7,14,17,20,26,32,31,12,33,30,33,28,21,21,20,20,21,23,19,17,13,5,11,1,2,7,5,3,0,4,4,2,5,6,5,6,9,10,14,14,20,23,12,23,26,27,10,25,13,10,8,4,2,0,0
2022-03-24 18:00:00,2,4,6,5,7,13,20,0,15,17,14,16,14,13,10,9,8,8,7,7,5,5,3,0,4,4,1,5,3,10,11,10,9,7,8,10,2,13,16,16,19,18,19,29,32,31,32,33,0,30,26,15,9,4,2,0,0
2022-03-24 19:00:00,1,5,3,2,8,9,14,19,17,16,7,14,15,16,14,13,10,7,5,8,4,0,0,5,5,4,0,0,0,6,0,8,9,7,8,7,5,7,9,10,12,12,11,20,22,21,22,21,14,18,17,11,13,7,5,0,0
2022-03-24 20:00:00,2,0,0,3,5,6,8,10,11,0,0,12,11,10,9,9,7,6,2,0,0,5,0,3,0,1,0,2,0,5,0,6,5,4,4,0,3,0,0,3,5,3,7,15,17,16,17,16,14,13,14,11,9,7,6,1,0
2022-03-24 21:00:00,0,1,1,2,3,13,22,7,0,6,9,0,8,9,11,10,4,9,8,6,7,6,1,4,2,3,0,3,1,2,3,5,0,3,2,0,0,3,4,0,0,0,6,8,7,7,9,8,0,7,5,4,3,1,0,0,0
2022-03-24 22:00:00,0,0,0,0,7,24,36,37,22,0,0,6,33,24,26,26,22,14,0,12,11,9,8,0,7,3,5,4,3,3,2,4,0,0,5,4,0,6,7,0,5,0,6,8,12,7,10,7,8,7,6,5,4,3,1,0,0
2022-03-24 23:00:00,0,1,0,0,0,4,2,0,0,5,0,0,4,1,0,4,1,3,0,3,2,1,0,0,0,0,0,1,0,7,0,12,9,6,0,0,3,4,6,0,0,0,5,10,12,2,0,11,12,11,7,3,1,4,3,0,0
2022-03-25 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 05:00:00,0,0,1,3,4,0,0,4,0,3,0,3,4,2,3,1,1,2,2,3,0,1,2,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,3,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-25 06:00:00,1,5,4,7,9,9,10,10,12,10,16,17,11,6,3,4,1,1,3,2,1,4,3,0,4,5,7,6,2,1,2,3,4,2,0,1,1,0,0,2,3,2,2,1,2,0,3,0,0,0,0,2,0,1,0,0,0
2022-03-25 07:00:00,6,8,9,15,20,22,23,26,26,28,26,29,30,24,9,10,9,9,8,8,5,9,9,5,11,9,15,15,11,7,0,10,17,19,24,7,9,0,8,9,13,16,18,25,34,34,34,19,35,36,37,34,30,12,1,0,0
2022-03-25 08:00:00,1,3,8,13,15,15,16,19,20,21,22,23,25,22,12,14,9,12,10,8,6,9,12,11,14,19,20,15,6,1,1,2,3,3,25,9,26,25,6,15,14,13,11,12,12,10,11,8,12,8,6,9,7,4,2,0,0
2022-03-25 09:00:00,1,2,4,8,11,11,13,14,14,0,13,12,14,14,4,5,6,6,3,6,5,4,3,2,2,3,3,0,2,1,2,0,3,5,5,4,4,0,5,5,9,8,5,5,6,3,5,4,5,3,6,5,4,1,1,0,0
2022-03-25 10:00:00,0,4,6,7,8,7,10,13,4,13,0,14,9,10,5,4,5,4,3,5,2,3,1,0,3,0,4,2,0,2,3,0,1,2,3,0,0,0,5,3,7,8,7,8,10,0,8,7,7,9,8,6,7,5,4,3,0
2022-03-25 11:00:00,1,3,5,6,9,10,16,15,0,15,0,15,16,14,11,12,4,9,10,9,5,4,4,3,6,5,6,6,0,3,0,4,5,0,0,4,6,6,4,0,9,8,9,10,9,7,11,9,8,7,7,3,4,2,0,0,0
2022-03-25 12:00:00,1,2,3,4,6,9,8,9,8,7,8,7,6,6,6,5,3,4,5,1,3,3,4,0,4,4,0,2,2,2,0,3,2,3,0,4,5,4,5,6,7,6,7,9,8,0,11,5,11,7,0,10,5,3,2,0,0
2022-03-25 13:00:00,2,2,1,3,6,7,9,10,8,10,8,11,7,13,13,12,12,10,9,7,5,4,6,4,4,3,6,3,5,2,0,3,4,3,4,2,0,5,6,1,6,8,11,11,8,13,4,11,9,0,9,5,7,5,1,2,0
2022-03-25 14:00:00,2,6,9,10,10,10,11,12,0,12,13,15,11,7,5,7,6,35,38,6,31,4,30,28,23,13,9,4,3,1,0,0,5,5,6,5,0,7,9,0,9,11,7,14,14,13,13,9,11,10,11,8,7,5,4,0,0
2022-03-25 15:00:00,5,3,6,4,13,12,14,14,15,14,15,14,14,20,19,17,16,13,10,13,10,8,8,2,6,4,3,0,0,5,6,7,5,6,6,7,8,0,10,9,11,12,11,13,16,16,0,15,8,0,12,8,8,4,2,0,0
2022-03-25 16:00:00,2,2,3,15,19,20,24,26,27,30,22,29,28,21,18,18,18,16,18,16,13,13,12,8,6,6,0,0,5,3,4,0,5,5,6,0,3,5,10,12,14,10,15,18,20,21,20,20,18,17,15,7,7,2,0,0,0
2022-03-25 17:00:00,0,3,3,6,9,13,20,23,13,26,25,23,17,25,18,16,14,13,7,9,8,8,11,9,7,8,7,6,4,10,6,14,13,13,6,12,14,14,16,16,18,17,22,27,30,31,32,31,30,27,26,16,11,7,3,0,0
2022-03-25 18:00:00,3,2,0,2,5,9,10,14,9,15,17,16,15,13,13,12,11,9,5,6,4,2,0,2,0,3,0,2,2,7,8,10,10,8,8,7,8,9,12,6,14,13,14,28,29,26,23,14,21,19,17,13,10,5,3,0,0
2022-03-25 19:00:00,1,1,5,3,4,6,10,8,0,11,12,0,11,10,8,8,9,8,5,8,5,0,4,6,5,4,2,0,1,8,0,9,5,6,5,9,8,8,12,9,10,8,13,26,18,27,30,28,26,27,24,14,12,6,4,0,0
2022-03-25 20:00:00,0,2,1,2,4,7,10,11,11,12,0,11,12,12,12,12,9,3,10,7,4,3,7,0,5,4,0,2,1,2,0,0,0,0,2,1,0,3,1,0,0,0,5,10,12,13,7,13,0,10,9,7,8,7,2,0,0
2022-03-25 21:00:00,0,0,0,2,2,18,27,13,0,0,0,0,14,13,11,11,10,8,0,8,0,7,7,6,0,2,0,0,2,3,3,2,4,5,3,2,0,4,4,0,4,3,4,7,6,4,8,6,8,5,3,8,7,4,3,0,0
2022-03-25 22:00:00,0,1,5,0,2,21,42,45,28,41,0,25,40,32,25,19,16,14,15,10,16,13,11,8,7,4,3,2,3,5,0,6,3,2,5,3,4,5,4,6,0,0,0,8,6,5,8,7,7,6,7,0,6,3,2,0,0
2022-03-25 23:00:00,0,1,1,2,0,3,4,0,0,0,0,1,3,2,3,3,1,5,3,1,0,1,1,0,0,0,0,1,0,4,1,7,5,0,4,3,3,2,0,0,2,0,2,5,2,3,0,1,2,0,4,1,0,2,0,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,1,2,0,2,0,2,1,0,3,0,4,0,1,2,0,0,3,4,5,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,3,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,0,2,0,0,0,0,0,0,0,3,0,0,2,3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,4,2,1,0,0,1,2,1,1,1,0,1,0,0,0,0,0,0
2022-03-26 07:00:00,1,2,1,4,4,5,0,5,6,6,7,6,0,6,2,1,3,1,3,7,2,1,3,0,1,5,0,0,3,1,0,1,3,0,0,2,0,0,0,0,0,4,3,0,1,2,3,0,0,0,3,1,0,0,0,0,0
2022-03-26 08:00:00,0,1,2,3,4,2,5,7,0,5,8,4,9,5,3,3,0,0,1,0,0,1,0,0,0,2,0,1,0,2,1,2,0,3,0,1,3,0,4,3,5,4,5,5,9,10,0,5,0,0,8,4,1,1,0,0,0
2022-03-26 09:00:00,1,1,0,3,6,4,0,5,0,8,0,7,6,4,3,5,4,4,4,6,2,1,0,0,0,1,0,2,0,0,2,4,5,0,6,4,5,9,8,7,10,11,14,19,22,21,20,0,21,0,18,4,5,2,0,0,0
