Unnamed: 0,1_은평공영차고지,2_덕은교.은평차고지앞,3_DMC첨단산업센터,4_월드컵파크7단지,5_서부면허시험장,6_월드컵파크3단지정문,7_월드컵파크2단지.에스플렉스센터,8_상암초등학교,9_상암휴먼시아아파트,10_월드컵경기장북측,11_성산아파트,12_성산119안전센터,13_성산2동주민센터,14_중동초등학교,15_성산2교,16_성미약수터,17_경성중고.홍대부속여중고입구,18_서울도시가스마포사옥,19_서서울농협홍대역점,20_홍대입구역(가상),21_홍대입구역,22_동교동삼거리,23_신촌역,24_신촌로터리,25_서강대학교,26_광성중고등학교,27_대흥역,28_용강초등학교,29_동도중학교.서울디자인고등학교,30_공덕역.1번.출구,31_마포역,32_청암동강변삼성아파트,33_원효2동산호아파트,34_원효로풍전아파트,35_원효로3가,36_원효로2가사거리,37_남정초등학교,38_용산e편한세상,39_용산꿈나무종합타운,40_용산경찰서,41_남영역,42_숙대입구역,43_갈월동,44_서울역버스환승센터.강우규의거터,45_시청앞,46_서울신문사,47_KT광화문지사,48_경복궁역,49_통인시장종로구보건소,50_효자동,51_경기상고,52_자하문터널입구.석파정,53_하림각,54_상명대입구.세검정교회,55_상명대정문,56_상명대입구.석파랑,57_하림각,58_자하문터널입구.석파정,59_경기상고,60_신교동,61_통인시장종로구보건소,62_경복궁역,63_세종문화회관,64_시청앞.덕수궁,65_시청앞,66_서울역버스환승센터,67_갈월동,68_갈월동4호선숙대입구,69_남영역,70_용산경찰서,71_용산꿈나무종합타운.원효로우체국,72_원효로2가,73_원효로3가,74_원효로풍전아파트,75_원효2동산호아파트,76_청암동강변삼성아파트,77_강변한신코아,78_마포역,79_공덕역.2번.출구,80_동도중학교.서울디자인고등학교,81_대흥역,82_광성중고등학교,83_서강대학교,84_신촌로터리,85_신촌오거리.현대백화점,86_동교동삼거리,87_홍대입구역,88_동교로사거리,89_서울도시가스마포사옥,90_경성중고.홍대부속여중고입구,91_성미약수터,92_성산2교,93_중동초등학교,94_성산2동주민센터,95_성산119안전센터,96_성산아파트,97_월드컵경기장북측,98_디지털미디어시티역2번출구,99_상암휴먼시아아파트,100_상암초등학교,101_월드컵파크2단지.에스플렉스센터,102_월드컵파크3단지.난지천공원,103_서부면허시험장,104_월드컵파크7단지,105_DMC첨단산업센터,106_덕은교.은평차고지앞,107_은평공영차고지(가상)
2022-03-25 13:00:00,1,2,1,1,5,7,11,12,7,13,14,6,15,12,20,21,23,22,18,19,20,20,17,15,15,14,14,13,13,13,18,15,16,13,14,9,15,9,15,13,8,12,13,16,20,24,29,31,31,22,16,14,29,30,22,16,22,23,26,30,32,22,17,13,10,9,7,6,10,13,12,13,14,17,21,25,25,24,24,22,17,15,24,22,22,19,19,17,17,16,12,10,8,6,6,7,6,15,14,10,7,3,2,4,0,0,0
2022-03-25 14:00:00,2,1,3,1,3,3,5,6,1,3,7,11,11,11,16,18,20,21,17,19,23,20,14,14,11,14,13,12,14,10,16,14,15,12,10,11,10,11,13,9,13,15,16,15,17,26,32,42,40,39,37,36,36,38,33,14,34,33,28,33,25,28,24,16,12,10,9,9,9,25,26,23,20,18,15,15,13,19,20,23,25,26,23,24,24,20,17,14,13,11,13,8,12,7,9,8,4,8,7,6,5,6,5,7,4,1,0
2022-03-25 15:00:00,0,2,3,2,10,9,12,14,14,0,13,18,20,15,26,27,29,29,24,22,21,19,16,16,17,16,13,11,11,9,9,8,9,8,9,9,8,9,8,8,9,10,8,12,18,20,26,20,9,20,19,17,16,14,54,40,53,54,29,56,55,44,31,21,20,22,16,14,18,18,16,18,19,21,21,24,24,26,25,24,27,29,33,32,30,29,28,29,28,27,24,21,18,11,4,5,4,10,9,6,3,2,3,4,2,1,0
2022-03-25 16:00:00,1,2,2,3,6,7,8,9,3,7,5,11,13,12,17,20,25,28,29,24,19,20,20,22,21,21,20,17,14,13,15,15,20,29,29,28,26,19,18,14,13,7,6,8,6,10,13,18,20,19,21,9,8,0,47,37,26,35,36,40,45,36,30,21,20,13,10,8,11,16,16,16,15,24,26,24,26,25,24,25,22,21,22,22,29,25,31,30,29,27,23,20,15,14,10,8,9,10,9,8,6,2,3,3,1,0,0
2022-03-25 17:00:00,1,3,3,1,4,5,7,8,9,8,9,12,16,18,20,21,21,24,24,21,19,16,17,12,17,15,15,14,11,9,15,9,10,11,11,12,13,8,12,12,11,16,15,12,14,17,18,15,13,14,18,16,14,13,43,43,46,47,47,53,52,42,42,36,30,15,13,14,14,14,14,15,15,17,25,26,24,27,26,24,25,26,26,22,19,18,25,28,32,31,27,25,18,14,11,6,11,9,7,3,4,3,2,5,6,3,0
2022-03-25 18:00:00,1,3,6,4,3,4,18,26,27,9,27,28,31,33,38,44,48,51,45,48,25,30,30,30,29,27,27,27,25,20,24,24,26,25,25,27,30,29,27,26,19,20,10,14,19,21,30,32,27,23,21,17,11,8,49,42,49,50,53,52,61,54,53,40,41,26,22,17,29,29,27,28,30,26,28,33,30,36,32,30,32,38,35,31,39,31,34,33,33,29,26,22,18,13,11,11,11,13,10,6,9,8,7,9,8,4,0
2022-03-25 19:00:00,1,1,2,1,2,3,6,10,11,12,11,10,13,13,17,18,21,22,24,22,21,21,20,20,18,20,17,17,14,12,14,10,16,15,18,18,7,17,20,18,11,9,5,14,15,19,24,21,20,16,12,12,12,9,8,8,10,11,12,10,13,12,15,22,22,12,9,6,10,16,16,14,18,19,18,21,24,30,27,27,27,31,30,26,29,27,28,34,31,30,27,20,19,12,9,8,7,11,10,8,6,5,1,2,1,0,0
2022-03-25 20:00:00,0,1,2,0,1,2,4,4,5,0,4,4,3,4,10,13,10,14,5,11,9,10,10,13,10,15,14,12,13,14,19,12,9,8,7,6,5,6,7,8,7,4,2,4,7,4,0,10,9,9,9,6,5,4,9,8,9,7,6,15,14,12,14,13,14,10,9,9,14,15,14,11,12,14,13,12,11,9,10,9,12,11,9,10,10,9,20,21,18,19,15,16,12,6,6,3,0,8,7,7,5,0,2,3,1,0,0
2022-03-25 21:00:00,2,3,0,1,0,0,3,3,2,0,2,3,3,5,7,7,9,8,8,7,14,10,12,12,12,12,16,10,13,7,12,17,18,15,12,9,10,8,7,5,5,5,6,6,9,12,13,14,13,12,11,10,7,5,6,4,0,5,2,6,10,9,10,8,7,7,6,6,10,7,10,9,6,6,6,7,6,9,10,8,9,8,6,7,11,12,20,9,13,19,15,10,8,6,5,4,0,4,3,3,2,1,3,2,1,0,0
2022-03-25 22:00:00,0,0,0,0,0,1,1,2,2,2,0,3,4,4,1,5,6,4,7,2,10,11,19,18,15,15,14,20,24,27,25,16,11,10,6,7,5,4,6,5,6,9,10,12,14,15,17,17,16,14,10,8,5,4,5,4,4,0,1,6,7,9,14,12,7,8,9,10,12,9,14,10,14,12,10,7,9,10,11,15,15,14,10,13,12,10,21,24,12,21,19,17,12,7,7,8,4,7,6,5,4,3,2,1,2,0,0
2022-03-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,7,6,5,0,5,5,3,5,3,4,5,2,3,1,5,2,9,0,5,7,6,7,8,8,3,9,8,3,2,0,0,5,1,0,1,0,3,2,16,17,17,11,6,14,16,18,11,17,12,12,10,5,9,8,10,8,7,7,7,8,5,15,16,13,12,11,10,9,8,5,0,0,5,3,5,4,3,2,1,1,0,0
2022-03-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 04:00:00,0,1,0,0,2,4,0,0,6,3,0,4,7,0,6,0,0,7,8,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 05:00:00,0,0,0,0,1,0,0,3,0,0,0,4,4,8,6,11,13,13,6,12,8,8,7,5,0,0,6,1,5,3,5,4,5,0,4,0,2,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 06:00:00,0,1,1,1,0,0,0,2,2,0,4,5,4,4,5,6,4,4,0,4,3,0,4,1,0,0,2,3,0,2,2,0,3,2,4,3,0,0,2,0,1,3,2,0,0,1,2,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,2,4,0,5,4,5,0,2,6,6,0,4,0,0,0,2,4,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-26 07:00:00,1,2,3,1,1,2,1,3,4,0,3,6,8,10,11,11,12,10,9,11,9,7,5,0,3,3,2,0,1,1,3,4,5,4,6,7,5,6,8,0,6,7,8,8,7,5,10,11,8,3,2,1,0,1,2,1,3,3,3,5,5,7,6,3,2,3,0,0,2,1,0,2,4,4,6,8,10,9,8,5,5,0,4,7,3,3,4,3,1,6,5,2,4,5,0,4,3,2,1,1,0,0,0,0,0,0,0
2022-03-26 08:00:00,1,1,1,0,2,3,4,5,6,7,3,6,7,10,13,15,17,17,18,16,12,14,12,10,10,9,8,8,7,4,4,6,9,8,6,6,5,7,11,10,8,6,6,7,8,10,14,14,14,9,13,8,8,7,3,4,3,9,5,13,16,14,13,7,5,3,2,3,3,4,5,5,4,5,6,7,6,6,6,7,8,7,5,3,5,7,10,4,8,5,4,3,1,2,1,0,0,1,2,0,1,0,0,1,0,0,0
2022-03-26 09:00:00,1,1,0,2,2,1,4,3,4,0,5,8,17,14,19,22,25,26,25,22,15,13,12,11,10,7,7,7,6,6,5,5,8,9,8,4,9,8,4,7,11,7,8,9,9,8,12,8,6,5,7,12,6,3,3,6,8,9,10,12,7,8,8,6,3,4,3,0,5,4,5,4,7,10,11,12,10,9,10,10,11,12,10,10,9,7,9,10,11,8,9,9,9,7,4,2,2,7,5,4,2,1,0,1,0,0,0
2022-03-26 10:00:00,1,3,4,3,1,3,4,6,7,6,7,10,11,14,16,20,22,21,15,13,10,9,8,8,9,8,9,8,8,5,7,7,9,12,8,9,6,7,4,5,4,7,9,12,11,9,14,11,9,8,2,5,1,4,2,2,7,9,10,11,9,8,8,5,4,4,3,3,7,6,5,6,8,11,14,15,16,18,18,20,22,23,19,15,16,15,18,15,13,12,7,8,3,6,4,0,0,4,2,3,1,0,0,1,0,0,0
2022-03-26 11:00:00,1,0,1,2,1,2,3,4,5,7,8,13,10,14,15,16,19,19,18,15,13,11,12,11,12,11,10,12,10,13,11,7,7,8,7,7,9,7,11,11,11,11,7,12,13,16,14,14,10,9,7,5,6,1,30,2,32,33,6,41,43,29,6,7,7,8,7,8,9,11,12,13,10,16,17,18,16,18,13,18,19,18,17,13,16,14,16,15,16,10,16,13,11,8,5,8,3,4,2,3,1,1,1,2,1,0,0
2022-03-26 12:00:00,3,5,4,3,0,4,7,6,5,6,9,12,14,18,20,16,21,22,21,18,18,19,20,22,21,19,18,14,12,10,10,9,11,11,11,10,9,7,9,8,7,9,11,10,12,14,19,16,10,8,6,6,5,2,2,1,6,8,13,12,17,27,22,13,12,6,8,7,10,7,11,11,14,12,14,16,15,16,15,15,16,17,17,16,15,15,14,11,13,14,12,10,6,10,5,3,4,6,3,3,2,1,4,1,3,0,0
2022-03-26 13:00:00,0,1,0,0,3,5,2,4,4,0,6,10,17,20,21,23,25,27,26,25,17,19,13,14,11,11,12,13,11,11,11,8,9,10,11,9,10,6,11,13,10,13,21,22,24,21,20,11,7,6,4,2,8,5,4,5,7,10,14,10,15,12,15,12,13,10,11,11,12,11,12,9,13,17,20,22,19,21,22,23,27,27,26,25,25,26,19,26,23,19,14,12,9,9,9,7,6,9,8,5,3,2,2,1,0,1,0
2022-03-26 14:00:00,0,1,2,0,1,2,3,4,6,1,9,10,13,15,18,23,28,16,18,26,21,18,18,17,16,17,18,20,21,21,21,19,18,15,13,9,11,7,11,10,8,8,9,11,13,11,17,8,6,10,7,5,4,4,7,8,9,6,10,10,13,14,13,10,10,9,6,7,13,12,11,9,10,10,13,14,13,17,16,18,18,17,15,13,18,20,20,13,19,17,13,8,10,8,7,6,5,8,7,3,6,0,5,4,1,3,0
2022-03-26 15:00:00,0,0,2,1,2,3,2,3,0,2,4,6,9,12,12,15,16,17,16,14,12,11,11,11,12,13,15,14,13,10,13,10,11,12,15,15,15,11,6,8,9,8,10,9,11,12,11,11,13,11,11,10,5,2,16,20,22,24,23,24,24,20,15,13,13,10,10,11,15,16,18,20,22,26,28,31,35,40,39,44,44,43,19,42,35,29,24,25,23,21,18,17,18,14,13,9,3,8,6,5,0,1,1,3,0,0,0
2022-03-26 16:00:00,3,4,6,1,3,5,6,8,9,7,10,11,15,12,16,20,22,22,23,20,21,23,22,23,27,15,22,23,21,19,20,17,19,17,17,13,15,14,15,14,15,14,12,14,19,15,17,16,11,13,12,11,8,4,6,6,6,8,6,13,19,17,18,14,12,7,11,12,18,20,19,16,15,18,20,22,26,27,30,28,27,21,26,22,24,19,12,14,11,10,10,9,9,6,5,1,2,5,7,8,4,1,4,4,2,0,0
2022-03-26 17:00:00,0,1,0,1,1,3,3,5,4,4,6,11,13,17,22,24,23,24,21,15,21,24,20,19,17,15,14,20,14,15,14,11,12,12,9,3,12,11,10,7,6,12,11,13,16,15,14,17,16,15,14,5,4,4,5,6,8,10,13,12,14,17,19,17,18,13,12,10,9,12,12,10,13,18,16,18,18,25,26,27,29,28,28,25,31,28,23,21,20,18,18,17,16,12,10,7,7,5,3,4,4,3,0,3,0,1,0
2022-03-26 18:00:00,1,3,1,0,4,1,2,6,7,9,5,11,11,12,11,13,14,15,17,12,15,15,18,23,22,21,20,19,17,16,14,13,13,11,12,8,11,9,6,6,5,7,8,11,22,19,17,11,12,11,10,6,5,3,6,7,9,10,10,12,17,22,22,19,18,13,5,9,10,11,11,14,12,14,17,15,13,13,12,15,16,18,16,14,26,22,20,22,19,19,18,15,16,10,10,9,3,8,6,6,5,3,4,2,1,2,0
2022-03-26 19:00:00,0,3,4,1,0,2,11,12,0,1,0,14,13,0,16,12,19,15,19,16,19,19,20,5,17,18,14,14,13,13,14,14,11,7,9,8,7,6,8,7,5,5,4,9,8,10,11,15,13,10,11,10,8,5,4,4,3,5,2,8,14,16,14,10,9,11,5,10,10,9,8,9,12,11,11,6,12,15,13,8,13,14,13,12,19,15,24,28,18,17,15,14,12,8,6,4,1,11,10,8,6,5,0,3,2,1,0
2022-03-26 20:00:00,0,1,0,0,0,0,0,4,8,0,7,6,3,1,3,4,6,8,11,8,11,10,13,12,11,13,14,13,14,15,16,12,10,6,8,5,5,4,7,5,6,5,0,8,5,9,10,19,17,14,13,13,12,3,1,0,2,0,0,3,5,10,15,14,15,10,10,8,12,11,9,9,9,8,10,10,11,11,10,12,13,12,14,11,11,12,21,20,19,17,16,12,10,7,4,5,0,7,6,5,4,2,0,1,0,0,0
2022-03-26 21:00:00,1,3,0,2,0,1,3,5,2,4,2,2,2,3,3,4,6,5,3,1,12,11,12,12,14,12,14,13,12,12,13,8,8,7,5,6,4,5,5,4,5,7,6,5,1,6,7,9,7,5,7,8,11,6,1,2,3,5,0,4,3,5,5,6,6,10,7,8,13,14,12,11,7,8,8,7,5,9,10,8,10,11,11,8,9,6,23,25,22,20,19,16,11,6,5,0,1,6,4,5,4,0,1,1,0,0,0
2022-03-26 22:00:00,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,1,3,3,4,1,19,19,25,25,24,23,22,21,20,18,18,18,13,11,12,8,7,9,4,8,6,5,6,6,6,8,9,13,15,14,12,8,6,5,1,0,2,0,0,0,3,8,6,8,5,7,4,7,9,9,0,11,7,5,5,6,5,6,9,10,13,14,15,17,17,16,23,25,10,23,21,8,18,10,6,1,0,10,6,3,5,4,1,1,0,0,0
2022-03-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,6,8,7,6,14,4,4,1,0,0,3,3,0,0,2,3,5,4,6,6,13,12,10,9,8,5,0,2,1,0,0,2,0,0,4,4,3,6,8,2,5,11,15,12,14,13,13,8,7,8,7,6,4,10,9,2,7,13,12,15,14,13,11,13,12,10,8,4,5,4,5,3,4,1,2,2,1,2,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,4,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,0,1,0,1,2,0,2,3,2,0,0,4,6,4,0,0,3,0,3,1,3,3,3,2,4,0,1,3,0,3,3,3,1,0,0,2,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,1,0,0,0,0,0,0,0,1,0,2,1,3,7,0,4,0,0,5,3,3,1,2,0,0,0,1,0,1,2,2,2,0,2,1,3,0,0,2,1,3,3,0,3,4,3,2,0,1,0,0,0,0,0,0,2,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,2,0,1,2,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0
2022-03-27 07:00:00,1,2,3,2,5,0,0,2,0,0,3,1,3,6,4,0,6,7,3,5,8,6,5,4,2,2,1,2,1,1,2,1,4,3,2,4,3,1,4,0,5,6,7,6,5,7,11,8,10,2,1,0,0,0,2,2,0,3,1,5,4,4,3,3,2,2,0,0,0,0,1,0,1,3,4,3,1,3,4,5,4,0,6,0,8,3,7,1,5,4,3,2,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,1,1,0,1,2,1,3,4,0,6,9,10,11,13,14,14,15,13,10,7,6,5,4,5,6,3,2,5,4,5,1,6,4,2,3,2,0,3,2,2,4,3,3,4,5,4,3,2,1,1,0,0,0,1,2,2,3,5,7,10,9,10,7,0,3,1,2,3,3,0,2,3,4,6,11,10,10,10,13,10,4,3,8,7,8,10,9,8,7,4,3,3,2,3,0,2,3,2,1,1,0,0,1,0,0,0
2022-03-27 09:00:00,0,0,1,0,2,2,0,0,3,5,3,8,11,10,12,16,17,18,11,15,14,14,12,11,10,12,11,8,5,5,3,3,4,5,2,0,3,4,2,6,6,7,7,8,9,11,11,12,10,9,9,8,6,3,3,3,5,6,9,5,6,7,5,5,3,4,4,4,4,2,3,4,3,4,7,8,5,7,8,8,7,8,7,8,7,9,9,8,2,5,3,4,3,2,1,2,0,2,1,0,0,0,0,1,0,0,0
2022-03-27 10:00:00,0,1,4,1,5,3,4,7,6,5,7,10,14,16,7,17,18,17,0,17,13,10,9,6,7,9,8,7,9,4,4,6,10,10,9,6,7,7,1,7,9,6,8,9,8,8,8,4,2,6,4,3,2,3,3,3,4,6,6,7,6,5,6,4,0,3,4,3,5,4,4,3,4,6,12,15,11,12,13,11,10,7,11,11,8,6,12,11,10,11,9,8,6,5,2,0,1,6,4,5,2,1,0,0,0,0,0
2022-03-27 11:00:00,1,1,4,4,4,0,3,9,9,9,8,14,14,15,15,15,17,17,16,14,10,9,8,7,4,3,2,7,7,4,9,5,8,9,9,5,9,9,10,12,9,10,12,16,15,13,14,8,7,9,8,6,4,2,2,4,2,1,6,7,10,3,9,7,5,6,2,4,8,0,9,3,4,10,12,8,8,8,10,11,14,14,15,12,11,10,9,5,5,4,3,4,6,5,4,2,0,2,2,1,1,0,0,0,0,0,0
2022-03-27 12:00:00,1,4,3,2,4,5,8,11,11,9,5,15,23,24,32,21,34,35,32,28,27,25,15,17,16,16,15,12,14,13,10,9,6,14,13,12,11,9,12,12,9,10,9,13,10,11,10,11,10,9,5,6,3,4,2,4,5,4,5,7,9,10,7,6,2,3,4,4,7,7,6,8,10,16,18,16,18,23,26,28,29,30,31,25,24,21,12,10,5,8,7,2,0,1,3,2,3,5,0,4,2,2,3,2,1,0,0
2022-03-27 13:00:00,0,1,2,1,3,4,5,10,0,3,4,13,14,17,22,21,22,24,18,21,19,24,18,12,18,20,21,20,17,14,13,12,12,10,9,10,11,6,12,10,11,18,16,27,25,22,13,12,10,9,8,5,4,0,3,4,6,9,0,5,9,5,11,10,9,12,12,15,15,11,16,16,17,14,14,17,16,18,19,18,22,21,15,21,20,19,16,14,13,9,8,5,5,6,5,0,2,5,0,4,3,1,3,0,2,0,0
2022-03-27 14:00:00,0,1,3,0,1,5,3,4,3,3,5,7,9,10,11,14,16,18,19,11,17,13,13,4,0,11,8,8,5,7,6,9,10,9,10,13,0,12,8,16,13,17,18,16,13,13,20,20,17,8,6,6,4,3,7,5,7,9,15,6,10,18,18,10,9,7,8,6,12,14,13,13,14,14,18,19,16,23,10,21,21,19,16,18,19,18,19,20,19,16,15,13,7,10,10,0,0,12,10,9,2,1,1,2,1,0,0
2022-03-27 15:00:00,3,1,0,0,0,0,0,2,1,2,4,9,11,19,8,10,20,21,22,16,16,15,13,13,11,14,15,16,14,14,13,15,15,17,12,9,11,6,15,13,12,18,7,17,16,19,21,15,15,10,8,6,4,0,9,10,6,8,9,18,23,27,25,19,21,11,9,15,14,15,10,12,11,10,10,11,10,19,21,23,19,23,22,21,17,17,14,11,13,12,10,9,7,2,3,1,0,6,4,4,1,0,0,0,1,0,0
2022-03-27 16:00:00,1,3,5,5,2,3,6,7,0,2,5,10,19,10,20,21,24,26,12,24,17,19,19,14,16,16,15,16,14,11,13,13,14,16,14,16,17,11,10,11,9,10,2,16,18,19,18,15,13,12,6,10,9,6,5,6,9,11,13,13,15,15,18,16,19,19,16,15,18,17,19,19,17,17,20,18,17,18,17,18,20,21,22,15,19,19,26,27,25,20,22,21,17,10,6,2,0,10,8,5,2,0,0,2,0,1,0
2022-03-27 17:00:00,0,1,0,0,0,0,1,5,6,0,5,9,9,12,14,15,17,14,18,16,19,16,20,22,20,21,15,21,21,18,15,10,12,11,10,8,7,6,5,4,5,4,6,6,7,4,8,8,8,10,7,4,9,4,4,3,5,0,9,8,16,15,19,17,18,15,13,13,16,14,15,16,14,15,19,20,19,21,21,22,19,25,24,23,26,22,16,20,19,19,18,14,10,12,10,2,10,12,10,7,3,0,3,2,1,1,0
2022-03-27 18:00:00,1,2,0,1,1,0,2,4,3,3,4,7,7,7,7,10,12,12,14,9,16,12,18,19,20,19,14,15,16,12,14,11,8,6,4,5,4,0,2,5,2,5,6,7,10,12,11,10,8,8,9,6,3,3,2,4,1,6,9,4,11,13,11,11,14,18,15,16,21,20,15,20,15,15,13,11,10,10,13,13,12,12,9,12,21,19,27,27,26,20,21,16,14,10,8,10,0,9,7,6,3,1,3,2,1,0,0
2022-03-27 19:00:00,0,0,0,0,0,0,1,7,0,0,2,7,10,0,12,5,0,11,13,3,11,11,10,9,9,0,9,5,12,14,14,10,9,9,9,0,0,0,5,4,5,3,3,3,3,8,13,22,23,20,18,13,10,3,2,1,2,6,7,6,12,17,17,13,19,9,8,5,10,6,10,7,8,7,8,7,12,15,16,15,12,16,12,12,10,9,13,14,15,14,12,11,9,7,3,5,2,6,4,6,5,3,2,0,1,0,0
2022-03-27 20:00:00,0,0,0,0,1,0,2,2,2,3,4,4,5,0,5,7,6,11,11,7,13,16,17,18,19,21,19,11,20,17,13,12,10,9,5,0,0,4,5,0,5,5,5,6,7,3,8,11,9,9,8,6,3,4,2,1,0,1,2,2,3,10,8,6,6,14,10,8,11,10,11,9,8,6,7,8,8,6,7,7,7,6,5,5,8,8,12,13,12,10,9,7,8,6,1,5,1,6,2,2,2,1,0,2,1,0,0
