Unnamed: 0,1_도봉산입구,2_도봉고등학교,3_도봉한신아파트,4_서울북부지방법원.검찰청.도봉역성황당,5_신도봉사거리,6_신도봉시장.도봉구청.방학북부역,7_도봉소방서.방학남부역,8_도봉보건소,9_도봉구민회관.도봉문화원(중),10_쌍문역,11_우이1교앞,12_수유3동우체국,13_수유(강북구청)역,14_수유역,15_수유시장.성신여대미아캠퍼스앞,16_미아역.신일중고,17_도봉세무서.성북시장,18_미아사거리역,19_월곡뉴타운,20_길음뉴타운,21_미아리고개.미아리예술극장,22_돈암사거리.성신여대입구,23_삼선동주민센터,24_성북구청.성북경찰서,25_보문역,26_창신3동주민센터,27_종로구민회관.창신동두산아파트,28_동묘역앞,29_성동공업고등학교(무궁화회관),30_신당동떡볶이타운.중구여성플라자,31_신당동.청구역,32_약수역2번출구.가온도서관,33_약수역8번출구.신당사회복지관,34_송도병원앞,35_버티고개,36_장충단로입구,37_서울시중부기술교육원.블루스퀘어,38_순천향대학병원.한남오거리,39_신사역5번출구,40_신사역4번출구,41_논현사거리.논현역5번출구,42_반포역,43_고속터미널,44_삼성래미안,45_반포종합운동장,46_서초구민체육센터.심산문화센터,47_삼호아파트,48_가야메디컬센터,49_방배열린문화센터(방배4동주민센터),50_내방역,51_방배1동주민센터.방배아크로타워,52_신동아아파트앞,53_상문고교,54_방배동래미안아트힐.국립국악원,55_경남임광아파트,56_서울지방법무사회,57_방배역.방배서리풀이편한세상,58_내방역2번출구,59_방배열린문화센터(방배4동주민센터),60_방배사이길,61_방배동삼호아파트,62_서초구민체육센터.심산문화센터,63_반포종합운동장,64_삼성래미안,65_고속터미널,66_반포역,67_논현사거리.논현역4번출구,68_신사역,69_한남대교전망카페,70_한남5거리,71_순천향대학병원,72_서울중부기술교육원.블루스퀘어,73_버티고개,74_송도병원앞,75_약수역7번출구.약수동주민센터,76_약수역3번출구.약수하이츠,77_신당동.청구역,78_신당동떡볶이타운.중구여성플라자,79_성동공업고등학교앞,80_동묘역앞,81_동묘역.롯데캐슬천지인,82_숭인1동주민센터.창신역4번출구,83_보문역,84_성북구청.성북경찰서,85_삼선동주민센터,86_돈암사거리.성신여대입구,87_미아리고개.미아리예술극장,88_길음뉴타운,89_월곡뉴타운,90_미아사거리역,91_도봉세무서.성북시장,92_미아역.신일중고,93_수유시장.성신여대미아캠퍼스앞,94_수유역.강북구청,95_수유3동우체국,96_우이1교앞,97_쌍문역,98_도봉구민회관.도봉문화원(중),99_도봉보건소.북한산아이파크아파트,100_도봉소방서.방학남부역,101_신도봉시장.도봉구청.방학북부역,102_신도봉사거리,103_서울북부지방법원.검찰청.도봉역성황당,104_도봉한신아파트,105_김근태기념도서관.도봉고등학교,106_도봉산입구
2022-03-16 18:00:00,3,3,8,19,20,22,23,23,22,17,14,13,11,12,13,18,16,13,20,19,20,24,25,29,26,22,20,19,19,20,19,20,25,22,22,20,16,22,18,17,18,19,20,19,17,20,22,21,24,22,12,6,8,8,8,10,18,17,16,20,23,29,31,29,16,17,21,28,26,23,35,31,31,27,26,23,27,25,29,38,43,51,48,47,46,42,44,45,39,34,35,33,38,40,36,31,40,39,36,29,27,24,20,15,7,0
2022-03-16 19:00:00,3,5,7,6,8,9,10,11,8,8,10,11,8,12,14,12,11,12,12,13,14,16,16,18,14,14,14,14,10,15,17,16,16,14,14,13,18,22,18,16,12,10,19,17,14,13,15,23,23,16,12,9,9,7,2,2,6,9,9,13,13,11,15,11,16,16,14,19,17,18,32,30,25,23,18,20,25,25,30,31,37,36,36,33,31,28,23,20,22,22,22,20,22,24,24,23,40,34,29,24,18,15,9,5,3,0
2022-03-16 20:00:00,1,8,3,4,7,5,10,11,2,7,7,6,5,6,7,8,3,10,12,12,11,12,13,15,13,11,12,10,9,9,10,8,9,10,10,8,10,10,9,10,7,6,7,7,8,7,9,9,10,8,6,5,3,2,1,1,4,7,3,10,10,5,13,12,12,11,13,12,11,10,21,19,18,8,18,17,17,17,16,18,18,18,17,18,24,22,24,24,23,22,22,20,21,22,20,17,25,23,19,16,13,8,5,1,0,0
2022-03-16 21:00:00,0,0,2,2,3,3,7,2,6,9,7,5,7,7,7,8,5,7,8,7,8,8,9,14,16,13,15,17,13,13,12,13,9,8,9,8,9,10,8,9,8,7,13,13,11,11,6,9,9,9,8,3,4,4,3,3,7,6,5,8,7,7,9,8,11,12,10,12,12,15,20,19,20,14,20,22,19,23,23,23,21,21,21,20,19,22,24,25,25,24,23,22,20,14,12,11,20,15,14,11,9,7,7,3,1,0
2022-03-16 22:00:00,0,3,5,6,6,11,17,13,17,15,8,9,17,11,14,12,9,12,12,17,15,17,17,18,16,13,12,12,7,8,9,13,15,12,12,10,14,19,20,13,18,17,13,12,9,12,11,9,8,7,6,4,7,5,4,0,7,10,11,8,6,7,9,11,11,13,13,16,12,13,22,19,19,20,20,20,22,29,29,27,27,23,23,23,22,24,19,20,19,20,21,21,20,15,12,10,18,17,9,9,8,5,6,4,2,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,6,0,10,16,17,18,0,20,0,22,24,27,28,26,25,26,27,22,24,25,11,12,13,14,14,14,13,9,12,15,15,14,13,12,15,14,12,11,9,6,7,6,5,3,2,0,1,1,5,5,7,3,6,5,7,6,12,14,15,21,22,24,26,17,25,24,23,24,21,21,22,19,21,19,18,17,17,18,16,14,13,18,16,14,13,12,12,11,13,15,13,12,12,11,3,2,1,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,3,4,5,2,4,8,13,17,21,22,24,23,19,23,27,28,28,31,37,33,32,29,22,32,34,25,26,26,30,30,31,32,32,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,1,2,2,3,1,4,6,7,8,8,11,9,9,10,13,12,15,17,15,15,15,17,18,21,22,26,35,35,30,29,28,28,26,25,27,32,22,20,17,18,16,13,11,7,3,0,0,0,2,3,4,0,3,1,3,4,3,3,3,0,4,3,0,1,4,5,7,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,1,1,6,5,8,9,12,17,17,10,11,12,14,15,16,18,17,17,16,19,20,18,22,29,29,29,28,25,23,22,22,24,25,23,26,12,23,14,9,8,12,11,10,8,7,6,9,8,8,8,6,5,4,4,3,4,6,5,5,4,5,4,7,7,6,4,7,6,5,5,9,8,7,8,8,7,6,7,12,10,12,6,9,10,13,12,10,11,8,7,10,11,9,11,12,9,8,6,0,5,6,0,5,0,0,0
2022-03-17 07:00:00,4,4,15,20,17,19,30,40,37,26,28,28,25,28,36,34,37,39,40,45,45,45,41,40,40,38,37,30,23,26,29,27,25,26,28,29,30,18,15,16,14,16,15,18,21,21,29,28,22,34,31,15,4,2,3,6,9,10,13,17,24,23,23,19,8,8,10,12,8,13,9,8,10,9,10,11,11,16,13,12,13,21,20,14,13,15,16,17,19,17,15,14,12,16,15,14,16,17,19,18,17,18,14,13,1,0
2022-03-17 08:00:00,5,5,15,22,31,37,40,51,46,29,30,33,30,30,34,32,37,48,47,54,54,54,50,45,39,31,34,31,27,22,26,27,26,27,27,26,29,20,16,18,16,16,19,23,15,14,16,19,20,47,41,25,12,8,8,10,11,13,15,15,25,24,29,18,16,20,20,25,24,18,25,21,23,25,27,23,23,19,16,15,17,21,34,17,20,22,22,19,17,23,25,23,22,30,22,23,28,32,30,28,26,21,14,9,4,0
2022-03-17 09:00:00,3,6,11,12,17,19,21,23,25,20,18,24,22,21,24,28,22,31,27,29,29,31,29,25,24,22,20,19,19,19,17,16,16,17,19,17,16,14,12,11,7,8,12,12,9,10,9,9,11,20,13,6,4,2,5,8,12,18,16,16,19,19,17,17,14,14,15,17,16,14,19,20,20,18,17,18,17,13,16,11,20,23,24,23,21,20,20,19,21,24,21,21,21,30,30,27,31,27,23,19,16,15,15,10,5,0
2022-03-17 10:00:00,2,4,10,14,14,13,18,16,16,18,23,20,18,15,14,13,20,22,19,20,21,21,29,30,26,24,21,19,22,20,20,23,26,23,25,24,21,18,16,14,12,11,8,9,7,7,8,8,8,7,4,2,5,3,4,3,6,7,7,9,10,8,7,6,8,6,5,7,4,13,18,9,12,16,14,15,14,15,17,15,17,16,19,18,20,22,20,19,18,18,13,16,16,14,14,13,16,17,18,15,14,10,14,12,8,0
2022-03-17 11:00:00,3,4,6,12,7,13,17,15,13,11,11,12,14,15,11,17,21,23,21,16,21,19,16,16,17,16,16,15,24,22,23,21,22,22,21,19,18,11,9,10,11,11,10,9,6,7,7,8,6,6,3,2,3,4,3,3,6,7,8,8,10,10,10,7,9,12,10,13,4,10,12,13,14,15,17,16,15,14,17,16,16,14,14,16,18,16,14,17,17,19,18,17,13,14,15,15,15,14,13,10,9,8,7,5,3,0
2022-03-17 12:00:00,3,4,7,7,7,8,11,15,18,11,12,13,11,13,17,17,13,13,13,15,15,14,14,13,14,15,14,15,18,22,21,24,21,20,23,22,21,18,19,20,16,14,13,13,12,12,11,14,12,14,9,5,4,3,5,4,8,7,8,9,10,10,12,12,10,11,11,11,10,10,14,6,11,10,15,15,16,19,18,24,26,21,26,26,27,26,25,22,21,18,16,17,17,17,16,14,14,12,13,13,10,9,7,6,4,0
2022-03-17 13:00:00,2,3,7,11,13,14,16,18,17,17,14,13,14,15,16,19,18,15,16,14,15,15,14,16,16,14,13,13,14,14,14,13,12,13,13,13,13,14,13,16,11,10,12,13,12,10,8,9,10,9,7,6,5,3,5,7,6,9,10,8,11,13,13,12,9,12,14,17,16,13,13,11,11,9,11,12,13,16,17,18,19,16,15,14,17,24,25,25,23,23,18,15,15,13,11,10,12,13,14,12,9,8,6,1,2,0
2022-03-17 14:00:00,5,6,7,10,10,13,12,17,13,13,11,13,15,13,12,12,13,14,13,15,16,18,15,15,21,18,16,18,18,16,15,18,17,15,12,11,9,12,9,13,11,10,12,12,13,8,9,10,10,8,5,2,4,3,2,4,9,8,7,8,12,14,15,14,9,11,9,10,9,10,13,15,17,15,14,16,14,14,22,21,25,26,26,26,27,21,19,17,15,21,19,16,15,12,13,12,15,9,11,4,5,4,5,4,3,0
2022-03-17 15:00:00,5,19,22,23,15,14,17,18,20,16,15,13,11,11,12,13,14,14,17,21,22,23,22,18,17,15,11,16,19,15,13,13,16,14,12,8,12,14,10,11,11,11,11,27,23,22,24,17,16,11,8,7,5,3,4,7,10,10,13,14,15,17,18,20,12,13,13,14,12,11,15,17,15,15,19,22,14,13,17,19,18,18,24,23,21,20,26,20,16,17,16,17,16,15,14,15,25,20,18,15,12,10,9,8,7,0
2022-03-17 16:00:00,7,8,7,10,27,25,22,18,16,14,17,14,18,17,16,15,15,18,18,16,22,20,21,22,17,18,17,16,15,22,22,22,16,17,17,15,17,15,13,17,13,13,14,13,16,18,21,19,17,17,12,7,26,24,27,28,27,26,23,22,20,23,23,21,19,19,20,12,19,20,23,24,21,19,20,21,18,20,28,29,32,40,41,39,36,35,36,33,26,25,25,22,20,20,19,17,18,18,16,17,14,10,10,6,4,0
2022-03-17 17:00:00,3,3,7,13,20,18,20,21,25,21,20,17,21,22,20,20,20,20,18,16,16,16,17,19,17,18,20,26,26,18,18,23,24,23,24,21,23,24,19,20,22,17,19,17,16,15,16,15,14,19,11,7,7,7,10,9,14,11,12,18,17,20,19,20,17,16,18,16,16,17,35,33,24,22,19,21,18,19,25,23,26,28,31,33,36,29,26,24,23,18,17,21,22,20,20,18,20,19,15,12,11,9,9,7,0,0
2022-03-17 18:00:00,4,2,9,18,19,21,22,25,22,22,25,22,19,20,23,23,24,15,18,16,16,19,18,21,21,17,16,17,15,19,19,17,22,18,19,18,17,37,32,35,35,28,27,28,25,24,26,30,34,27,18,15,16,11,9,14,18,15,16,17,22,30,28,29,17,13,16,20,15,21,36,34,28,26,29,29,25,29,38,37,43,47,49,51,46,44,39,39,41,32,30,33,34,35,34,30,32,27,26,16,15,9,9,5,3,0
2022-03-17 19:00:00,0,1,5,11,14,18,24,24,23,19,17,18,15,16,21,21,23,24,23,22,21,18,17,24,19,19,20,17,11,14,16,18,24,21,19,18,14,14,12,9,11,8,15,23,21,22,16,14,11,11,10,6,6,5,4,4,17,17,17,10,12,15,15,15,14,11,12,14,10,13,29,23,16,15,23,21,23,24,25,27,27,30,30,28,33,34,33,36,34,31,26,26,20,20,18,16,30,26,22,15,10,8,7,5,2,0
2022-03-17 20:00:00,1,4,6,2,4,5,6,7,4,9,8,8,9,6,11,10,8,14,13,14,13,10,10,14,16,16,13,13,10,11,13,13,15,14,12,10,12,10,8,9,7,7,10,11,11,12,11,9,9,8,6,4,5,6,4,5,7,7,6,6,6,7,9,7,10,11,12,12,10,12,17,20,17,18,14,16,17,18,16,8,17,19,17,17,16,16,16,16,16,20,12,20,13,20,17,14,21,21,19,12,8,5,4,2,3,0
2022-03-17 21:00:00,0,1,2,1,1,7,9,8,4,1,5,6,6,7,7,12,10,13,12,10,12,13,15,19,17,14,12,11,9,11,9,9,11,10,9,8,9,11,9,13,12,10,10,11,9,11,8,11,10,7,5,4,5,3,2,3,8,7,9,14,11,10,11,11,12,13,15,15,14,14,18,19,18,18,13,15,15,18,21,19,23,26,28,31,32,28,28,24,22,23,23,16,21,14,15,7,14,13,11,8,8,7,6,2,1,0
2022-03-17 22:00:00,2,4,1,0,4,4,0,7,10,10,0,10,11,10,10,12,13,17,14,16,15,19,20,21,18,14,14,15,10,12,13,13,14,12,9,10,13,18,18,18,18,10,17,15,10,7,6,8,6,5,4,2,5,4,2,3,9,9,11,10,10,9,12,8,10,10,11,14,13,9,17,18,12,10,19,20,19,22,21,19,20,18,21,21,22,17,16,12,13,17,13,15,14,13,10,14,20,20,11,15,13,8,6,4,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,12,16,24,28,30,32,32,0,34,35,33,32,33,33,36,35,36,32,28,13,12,11,12,10,11,9,8,10,13,11,15,14,12,14,10,14,11,9,9,8,8,7,5,4,3,3,3,9,8,8,7,6,10,11,9,11,9,10,16,7,14,16,14,15,16,16,16,19,19,17,17,19,20,17,16,17,18,15,20,12,15,13,16,12,11,10,9,11,11,12,8,7,4,2,1,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,0,2,5,7,2,4,12,16,20,25,26,26,27,9,29,28,28,30,29,29,26,24,21,27,27,28,30,29,29,29,28,29,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,1,3,4,6,6,7,8,7,9,8,9,12,11,13,13,13,17,17,17,17,18,20,23,23,22,23,21,20,23,22,22,23,24,39,35,28,22,16,15,13,9,8,5,5,4,4,3,3,5,3,0,0,3,2,3,0,5,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,3,5,7,6,7,9,12,17,14,12,15,14,15,10,19,18,9,22,21,23,29,28,30,33,32,32,32,25,22,22,25,26,13,12,13,6,20,14,8,11,7,10,9,8,8,4,7,6,4,7,5,5,5,2,1,2,5,7,7,6,6,6,4,3,5,6,5,5,4,4,6,2,6,4,4,8,9,12,11,8,10,11,10,11,12,11,9,9,8,6,5,5,0,5,6,3,7,10,9,0,0,0,0,0,0,0
2022-03-18 07:00:00,3,4,15,22,17,20,32,38,40,21,27,26,26,28,34,36,34,33,30,29,30,29,32,32,30,29,25,23,25,22,24,27,27,20,26,25,24,17,15,10,9,14,14,18,21,21,25,25,24,35,32,15,3,5,6,9,10,9,8,16,12,13,13,10,12,12,12,13,4,10,14,14,15,16,14,12,11,17,17,17,15,18,15,17,12,18,13,14,16,19,18,19,17,17,16,17,18,21,26,24,25,25,22,20,2,0
2022-03-18 08:00:00,2,5,13,20,22,26,35,44,44,36,42,43,35,34,37,34,32,35,34,38,37,38,42,43,43,35,33,35,24,25,23,23,24,24,27,24,33,19,17,14,13,16,19,20,17,13,16,16,17,27,23,16,8,4,8,10,11,13,15,13,38,39,40,17,12,19,20,20,16,14,22,20,24,25,29,28,23,19,15,15,17,19,21,21,21,25,25,22,20,25,21,20,20,24,27,23,25,28,27,19,15,13,8,3,2,0
2022-03-18 09:00:00,4,7,11,14,16,20,21,25,28,18,21,24,24,23,26,24,22,18,21,26,29,28,28,30,28,28,27,25,24,18,21,21,22,24,24,22,19,17,11,11,9,9,11,12,9,11,12,12,11,18,11,9,5,3,4,7,13,16,16,17,17,18,20,16,8,7,10,13,11,8,11,10,11,13,12,12,11,13,13,11,14,15,17,15,13,16,17,19,17,18,10,16,12,11,10,9,13,11,13,9,10,4,9,0,5,0
2022-03-18 10:00:00,1,2,7,9,10,11,11,12,18,15,17,15,13,11,15,13,12,18,19,25,26,26,25,29,31,34,32,29,19,20,19,16,17,14,16,10,16,16,11,11,12,12,9,9,9,9,7,10,6,11,7,6,6,2,4,8,8,9,10,9,10,10,11,7,15,14,8,10,10,7,11,13,13,11,15,14,15,12,18,10,20,21,23,26,25,23,22,18,16,20,18,16,13,11,9,14,16,12,10,9,7,7,5,6,3,0
2022-03-18 11:00:00,1,3,4,6,7,8,11,13,14,14,14,15,15,16,14,12,13,14,13,15,18,17,14,14,13,15,14,12,19,18,15,13,17,12,18,17,16,16,14,13,12,10,12,11,8,8,9,11,9,7,4,1,3,4,3,3,6,6,5,11,12,14,12,13,7,4,13,17,0,12,18,18,18,18,18,19,19,18,18,17,17,18,20,18,18,21,20,18,19,22,21,19,19,16,15,15,17,14,13,11,10,9,8,6,2,0
2022-03-18 12:00:00,7,6,7,10,11,13,18,23,22,19,12,14,14,16,16,17,16,15,19,23,23,21,21,18,19,18,19,20,20,19,19,19,20,9,19,18,14,12,9,8,13,12,9,7,8,7,8,10,10,8,4,3,1,2,2,3,8,10,9,11,12,12,14,14,13,12,12,12,8,10,13,15,15,16,15,20,16,19,22,26,27,21,28,25,22,24,22,23,21,20,20,13,21,28,25,21,25,27,24,19,19,18,17,11,6,0
2022-03-18 13:00:00,6,6,9,12,14,17,19,16,14,16,14,13,17,19,21,15,14,16,14,19,20,17,16,17,18,17,15,16,18,20,18,17,19,19,20,20,18,15,13,12,11,10,10,10,9,8,12,12,13,14,11,10,6,4,4,5,13,15,15,16,14,15,13,10,10,11,13,12,10,10,15,15,12,13,12,12,9,13,11,10,14,15,15,16,17,18,19,18,14,20,15,13,15,11,11,12,12,13,10,9,8,6,7,4,3,0
2022-03-18 14:00:00,6,7,3,7,11,8,15,14,18,14,8,14,13,13,12,17,16,15,18,17,17,15,17,20,16,15,12,15,17,15,19,16,17,16,19,17,13,17,16,14,16,18,20,19,16,14,13,13,10,8,6,4,21,20,4,6,8,9,13,11,10,10,13,14,9,9,10,11,0,12,17,16,14,13,13,13,12,13,16,15,22,23,21,25,20,18,22,21,22,22,21,20,20,17,15,12,11,12,9,7,7,5,5,3,4,0
2022-03-18 15:00:00,7,27,29,24,30,30,24,16,15,15,13,15,11,11,12,12,13,15,14,14,17,18,18,19,16,12,13,14,16,19,21,19,15,13,7,11,16,13,15,13,13,9,15,14,15,15,14,13,13,8,7,6,11,10,18,19,22,13,21,25,18,20,17,12,14,23,25,24,17,11,16,17,16,11,19,23,19,22,24,22,25,28,29,27,30,31,29,27,25,23,25,20,23,17,16,15,19,20,20,15,11,8,8,3,3,0
2022-03-18 16:00:00,6,8,12,14,14,17,18,20,25,26,27,25,22,21,23,24,27,29,24,22,21,19,17,18,18,19,16,19,17,20,21,16,17,18,15,13,20,22,20,14,12,15,16,27,25,22,14,16,13,13,11,8,26,26,14,28,36,32,31,29,22,25,30,26,14,14,14,15,14,16,17,21,18,18,19,24,21,24,32,32,33,48,48,38,36,33,32,32,31,31,29,24,23,30,28,25,28,22,21,20,16,11,10,7,5,3
2022-03-18 17:00:00,3,4,11,12,5,13,21,18,17,21,21,18,17,15,18,19,17,19,20,18,17,17,19,21,18,16,17,18,17,18,21,21,28,26,28,26,22,25,21,27,23,20,20,22,20,20,18,23,21,13,10,8,6,9,11,11,12,10,12,14,18,23,24,23,15,14,15,20,19,22,40,35,29,28,27,27,25,23,24,22,23,27,29,33,38,35,31,30,25,23,28,25,23,20,23,22,23,18,17,13,14,9,14,11,2,0
2022-03-18 18:00:00,1,4,8,11,16,18,19,22,26,22,21,19,18,22,23,20,18,18,16,18,20,19,23,22,20,16,18,19,20,28,29,30,32,28,28,27,27,33,27,28,27,25,22,26,23,23,32,38,38,28,16,9,12,14,20,20,20,16,18,22,24,30,30,25,22,23,21,24,22,22,39,35,32,29,26,28,30,34,40,39,43,48,52,49,46,41,38,33,36,34,36,34,38,26,25,23,26,24,21,12,11,10,8,5,4,0
2022-03-18 19:00:00,2,3,5,8,8,12,26,23,21,16,13,16,14,10,15,13,10,12,14,18,15,18,21,18,13,15,16,15,15,18,19,17,18,17,16,13,17,21,19,22,19,13,12,12,21,20,20,21,25,17,8,5,5,5,7,17,23,13,10,14,15,21,20,20,16,15,19,20,17,18,32,38,37,35,27,27,29,31,29,28,35,37,36,38,42,35,29,28,26,23,22,23,21,28,26,24,51,46,34,26,21,17,12,7,3,0
2022-03-18 20:00:00,2,2,4,7,10,9,6,6,7,7,7,4,7,8,6,7,9,11,17,15,15,17,18,18,18,16,16,18,11,14,15,15,14,14,10,9,9,13,12,16,14,12,16,15,7,13,8,10,11,8,5,3,5,4,4,5,6,6,5,3,6,6,10,11,10,12,12,16,15,17,23,25,21,19,13,18,17,17,24,26,27,25,23,21,21,24,22,23,26,19,18,17,17,17,16,14,22,19,15,11,8,7,5,2,1,0
2022-03-18 21:00:00,2,6,4,0,5,6,4,2,4,5,2,5,5,4,7,8,5,10,6,11,12,15,17,17,15,12,12,13,12,15,14,13,12,10,12,11,11,9,11,9,9,6,10,9,10,11,11,14,12,11,5,2,4,1,3,3,8,10,7,9,9,10,10,9,10,12,15,14,13,14,17,19,18,16,19,18,17,18,19,16,24,23,24,19,18,16,18,20,19,19,20,20,16,17,16,9,12,11,13,10,9,8,4,3,2,0
2022-03-18 22:00:00,0,2,3,4,8,10,13,13,14,12,4,12,10,9,12,12,1,13,12,13,11,11,11,11,12,7,8,10,10,15,13,11,11,10,6,0,8,12,12,12,10,11,15,14,13,9,7,6,6,8,6,4,5,3,3,5,12,16,17,12,11,11,13,12,12,9,12,13,14,15,18,14,15,17,21,23,21,22,22,20,24,24,23,25,24,22,23,25,24,25,24,24,20,22,22,21,18,11,15,10,6,7,5,2,1,0
2022-03-18 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,11,8,7,0,11,6,8,7,7,6,8,6,10,15,14,12,9,9,8,9,14,13,12,10,8,12,10,8,8,10,8,9,11,10,5,2,2,1,2,3,3,3,3,4,4,6,6,11,9,18,20,12,21,23,22,21,18,19,16,20,20,24,24,27,26,28,28,29,28,22,21,18,19,18,16,15,15,12,10,13,12,11,9,8,6,3,0,3,0
2022-03-19 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-19 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
