Unnamed: 0,1_장지공영차고지,2_아이코리아,3_송파글마루도서관.버들어린이집,4_송파파인타운3단지.한림예고,5_문정3차푸르지오아파트.송파파인타운1단지,6_문정동래미안아파트남문,7_문정현대아파트,8_가윤예식장,9_경찰병원.서울동부고용노동지청,10_제일오피스텔,11_가락시장.가락시장역,12_가락대림아파트,13_가락동쌍용아파트,14_방이역,15_올림픽선수촌아파트,16_올림픽공원역,17_오륜교회앞,18_JYP엔터테인먼트.윤선생영어교실,19_한양수자인아파트,20_강동보건소,21_강동구청,22_풍납동극동.쌍용아파트,23_잠실파크리오아파트상가.올림픽회관,24_몽촌토성역,25_신천동진주아파트,26_잠실역9번출구,27_잠실역,28_잠실중학교,29_잠실나루역,30_잠실진주아파트,31_올림픽회관,32_풍납동극동.쌍용아파트,33_강동구청,34_강동보건소,35_한양수자인아파트,36_JYP엔터테인먼트.윤선생영어교실,37_서울체육중.고등학교,38_보성중고등학교,39_올림픽공원역,40_올림픽공원테니스장,41_방이역3번출구대림아파트,42_송파동삼익아파트,43_성지아파트,44_가락시장.가락시장역,45_가락시장역,46_경찰병원.서울동부고용노동지청,47_건너말공원입구,48_문정동현대아파트,49_문정중학교후문,50_문정3차푸르지오아파트.송파파인타운1단지,51_송파파인타운2단지.구립송파복지센터,52_송파글마루도서관.버들어린이집,53_아이코리아앞,54_장지공영차고지
2022-04-02 04:00:00,3,0,0,0,0,4,0,5,0,0,6,7,6,5,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-02 05:00:00,0,0,0,0,0,0,0,2,0,0,3,4,0,1,2,2,1,5,1,1,0,2,2,0,0,0,2,3,0,0,0,0,6,6,3,4,0,0,3,0,2,2,1,1,3,3,2,0,1,0,2,0,0,0
2022-04-02 06:00:00,0,1,0,2,0,0,1,0,0,2,3,5,2,2,2,2,0,1,3,4,1,3,2,1,0,1,0,0,0,0,1,0,1,2,1,4,0,2,2,1,3,5,0,1,1,2,0,0,1,0,0,0,0,0
2022-04-02 07:00:00,0,1,1,2,3,4,5,4,4,5,9,8,8,4,7,6,2,4,5,3,4,0,2,0,2,3,1,0,2,0,0,1,3,4,7,8,0,3,9,5,7,6,5,3,2,2,0,0,0,0,0,0,0,0
2022-04-02 08:00:00,1,0,2,2,0,3,2,3,3,0,8,9,10,6,3,10,9,10,8,7,5,5,0,0,0,2,4,0,0,0,3,5,4,3,5,5,0,6,10,0,16,15,8,4,1,5,4,3,0,0,0,2,0,0
2022-04-02 09:00:00,0,2,0,3,3,6,9,10,8,5,9,13,16,16,11,12,4,5,8,9,9,7,8,3,4,6,3,3,5,6,5,2,6,7,11,13,0,12,12,7,7,6,5,3,4,3,2,1,0,0,0,0,0,0
2022-04-02 10:00:00,1,0,0,2,3,3,4,8,3,9,13,15,12,9,9,5,3,8,12,12,13,14,15,14,14,10,5,4,0,0,5,4,5,6,4,5,0,0,5,6,8,9,6,2,2,1,2,1,2,1,0,0,0,0
2022-04-02 11:00:00,2,2,3,6,7,8,7,7,7,3,12,13,15,12,10,10,11,11,8,8,6,8,11,10,9,7,4,0,4,0,5,5,7,8,7,6,0,7,7,7,15,14,11,9,10,9,7,5,3,0,1,0,0,0
2022-04-02 12:00:00,0,1,1,2,3,3,7,3,9,6,19,24,24,15,11,10,9,8,21,20,20,21,20,23,12,6,6,5,7,2,0,5,2,6,12,17,8,16,10,0,15,17,14,7,7,8,6,5,4,2,1,3,4,0
2022-04-02 13:00:00,1,1,0,2,3,3,6,5,6,8,20,20,17,11,10,8,5,7,17,21,21,6,19,16,10,7,9,5,7,8,10,11,13,12,12,12,14,13,15,13,17,9,14,9,8,4,0,4,1,1,0,0,0,0
2022-04-02 14:00:00,0,0,2,5,7,2,2,8,6,8,16,21,23,17,15,12,11,14,15,15,12,11,7,0,9,9,8,10,0,8,9,8,6,6,8,10,0,10,6,5,7,7,10,9,4,6,5,4,0,1,0,0,0,0
2022-04-02 15:00:00,0,1,0,3,4,5,0,4,7,9,12,14,15,8,9,11,9,10,12,8,9,11,9,8,10,6,9,10,4,9,6,7,10,9,5,7,0,5,11,0,13,11,9,12,3,6,0,3,0,2,1,0,0,0
2022-04-02 16:00:00,0,3,1,4,7,2,6,6,7,7,18,22,23,15,13,9,11,17,20,19,18,6,20,19,3,6,8,0,0,0,10,3,11,9,7,5,7,7,15,17,20,19,17,15,15,15,11,10,7,5,2,0,0,0
2022-04-02 17:00:00,2,0,3,4,6,0,6,8,7,6,10,12,14,12,10,13,7,10,12,11,7,7,12,11,4,13,9,11,13,5,6,12,9,8,8,12,0,13,16,14,22,19,14,6,11,10,10,8,4,3,4,2,2,0
2022-04-02 18:00:00,0,1,0,0,2,4,5,3,2,1,9,11,11,8,6,9,11,15,13,13,11,12,0,0,11,7,19,19,18,19,11,18,12,12,8,12,0,8,18,15,24,23,17,13,9,8,9,7,5,4,2,1,0,0
2022-04-02 19:00:00,0,0,0,0,1,0,0,0,7,1,8,6,1,5,4,6,9,7,7,0,11,0,10,0,6,6,12,0,13,0,6,14,16,13,6,4,0,5,8,9,12,11,9,5,9,9,8,7,3,4,3,2,0,0
2022-04-02 20:00:00,0,0,1,1,2,2,4,4,6,3,6,6,5,3,5,6,6,4,4,7,2,6,0,5,4,5,7,8,8,6,0,5,7,6,5,4,0,2,4,3,8,6,4,3,5,5,4,2,1,0,0,0,0,0
2022-04-02 21:00:00,0,1,0,0,0,1,2,3,4,6,9,10,9,8,6,7,7,7,6,6,5,3,0,2,2,1,7,8,7,0,7,9,8,8,5,5,0,3,4,7,20,20,15,11,10,8,7,5,0,3,2,0,0,0
2022-04-02 22:00:00,0,0,0,1,5,0,2,5,5,3,6,7,3,8,5,7,5,10,11,6,6,5,1,2,6,7,13,6,0,0,12,13,11,7,8,8,0,10,12,11,27,15,13,10,11,9,6,4,2,3,1,0,0,0
2022-04-02 23:00:00,0,0,0,0,1,2,0,0,0,1,2,3,2,4,5,12,4,4,3,4,3,2,0,3,1,1,4,0,3,5,6,7,9,6,2,2,0,3,4,0,6,5,3,2,5,6,5,5,5,2,0,1,0,0
2022-04-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 04:00:00,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 05:00:00,0,0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2,1,6,7,0,0,4,0,3,0,1,2,2,1,0,0,0,0,0,0,0,0
2022-04-03 06:00:00,0,2,0,2,1,0,3,2,1,3,4,3,0,2,0,3,2,3,4,3,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-04-03 07:00:00,1,0,0,1,2,0,0,0,0,1,2,1,3,5,1,4,3,6,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2022-04-03 08:00:00,0,0,0,1,0,2,0,0,3,0,5,4,5,3,4,8,2,3,2,2,1,2,2,1,4,1,5,0,0,6,0,5,9,9,6,5,0,4,3,4,4,4,2,1,2,1,1,1,0,0,0,0,0,0
2022-04-03 09:00:00,0,0,1,3,5,8,8,10,8,9,16,8,18,11,9,10,2,1,3,2,7,3,8,6,0,2,2,4,5,7,2,0,5,8,8,10,0,7,7,4,9,7,5,2,0,0,0,0,0,0,0,0,0,0
2022-04-03 10:00:00,0,1,0,2,4,4,5,5,4,7,10,3,10,7,6,10,5,3,7,4,3,4,5,6,0,4,5,5,8,7,6,2,7,4,6,5,0,6,6,3,8,8,4,3,2,1,1,3,2,0,0,0,0,0
2022-04-03 11:00:00,0,1,1,0,2,3,6,10,9,9,13,13,15,14,13,13,10,16,17,14,13,14,8,4,6,12,5,4,0,0,1,0,10,4,9,9,0,11,11,0,12,7,5,4,1,0,3,2,0,0,0,0,0,0
2022-04-03 12:00:00,0,0,1,2,0,2,6,9,8,8,16,18,17,14,12,13,10,16,19,18,10,13,12,0,2,8,5,0,7,0,1,1,7,7,6,5,0,6,6,5,14,15,15,13,14,13,11,6,5,4,2,2,0,0
2022-04-03 13:00:00,2,0,5,2,3,7,8,0,8,11,22,26,25,19,19,23,8,8,11,15,8,16,0,0,11,8,6,6,7,9,8,10,9,8,7,15,0,17,10,0,15,13,8,5,7,4,0,3,0,2,0,1,0,0
2022-04-03 14:00:00,0,0,0,2,4,6,0,0,7,0,14,14,24,15,15,14,7,9,12,12,11,10,11,0,10,5,6,6,7,8,9,11,9,8,4,4,2,1,8,4,12,9,12,7,5,5,2,4,0,1,1,0,0,0
2022-04-03 15:00:00,0,0,2,4,0,4,6,7,9,10,12,13,12,17,15,12,11,12,13,11,10,0,9,8,7,4,7,9,0,0,8,8,12,8,8,9,0,7,12,14,15,14,13,8,7,6,0,5,4,3,2,0,0,0
2022-04-03 16:00:00,0,0,2,4,5,6,5,7,6,5,8,11,14,13,8,7,7,15,17,19,11,17,16,15,12,10,11,6,0,0,13,2,4,3,3,5,0,5,10,12,13,13,10,7,6,0,6,5,3,2,1,0,0,0
2022-04-03 17:00:00,1,2,5,2,4,0,0,6,0,11,16,17,13,10,8,10,16,17,13,14,11,11,10,12,9,7,7,9,8,0,10,0,12,9,8,8,8,11,16,16,19,16,15,10,11,10,8,7,4,2,4,3,2,0
2022-04-03 18:00:00,0,0,0,0,0,1,2,6,4,5,9,10,10,6,4,6,9,17,16,17,18,17,13,14,9,11,13,8,14,0,12,10,10,8,4,8,0,12,13,11,16,15,8,7,10,9,8,7,2,1,0,0,0,0
2022-04-03 19:00:00,0,0,0,0,0,0,2,4,6,9,8,7,4,7,6,7,10,11,5,9,5,4,1,0,3,4,9,0,4,3,5,10,5,7,3,6,0,7,12,13,18,11,10,7,8,6,5,4,3,2,0,1,0,0
2022-04-03 20:00:00,0,0,0,0,3,0,4,0,3,0,3,4,4,6,7,6,5,9,14,4,3,11,9,10,11,8,8,7,0,0,0,3,9,4,7,2,4,5,10,11,12,10,3,6,6,4,2,0,2,1,0,0,0,0
2022-04-03 21:00:00,1,0,0,1,2,0,2,4,0,5,9,6,9,10,8,9,6,4,5,0,4,3,4,3,0,5,9,0,11,0,8,7,11,9,7,7,0,8,7,9,9,0,6,3,6,7,6,2,1,1,1,0,0,0
2022-04-03 22:00:00,0,0,0,0,1,0,1,3,2,1,3,2,3,6,7,8,5,10,10,9,6,5,6,3,0,4,7,8,0,10,0,12,13,11,7,8,5,4,10,10,27,25,22,11,13,10,7,6,1,4,2,1,0,0
2022-04-03 23:00:00,0,0,0,0,0,0,1,1,0,2,3,4,3,3,2,6,4,1,1,0,0,0,0,1,4,5,4,0,1,0,2,0,5,4,1,0,0,1,2,0,4,2,3,2,6,1,7,5,3,1,0,0,0,0
2022-04-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 04:00:00,1,0,2,0,0,1,0,2,0,0,3,5,0,4,0,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-04 05:00:00,1,1,0,0,2,3,5,6,3,1,6,7,3,6,4,1,1,2,4,2,2,4,5,0,4,2,3,2,0,0,3,3,5,6,7,7,6,0,8,7,6,8,4,3,4,4,4,5,4,0,5,6,0,0
2022-04-04 06:00:00,1,2,3,4,5,0,2,3,1,0,4,4,7,8,5,5,5,6,8,7,6,4,0,3,3,2,2,1,1,0,0,2,4,3,6,8,0,4,5,5,8,7,5,2,5,3,1,4,2,0,0,0,6,0
2022-04-04 07:00:00,4,1,5,10,13,16,23,22,20,19,27,27,37,30,24,16,16,23,26,23,13,15,16,16,15,11,7,5,6,5,4,5,10,17,17,18,15,17,17,13,27,15,13,12,11,10,9,7,5,7,2,0,1,0
2022-04-04 08:00:00,2,3,4,5,11,14,17,17,19,10,21,24,28,20,20,36,28,16,21,23,21,20,23,20,18,14,6,7,6,2,5,7,16,14,21,28,18,24,17,16,26,23,18,18,38,36,37,36,31,28,5,0,0,0
2022-04-04 09:00:00,1,0,1,3,5,0,7,4,11,7,9,11,16,12,10,14,12,14,17,15,10,11,10,4,7,6,3,1,1,0,0,4,8,9,9,12,0,8,14,13,11,12,10,8,11,12,10,9,7,4,0,0,0,0
2022-04-04 10:00:00,1,0,0,0,2,3,4,4,4,5,10,10,10,9,0,7,8,4,6,4,3,4,6,3,1,4,4,3,0,0,0,4,7,5,5,3,0,4,6,6,6,5,5,3,4,4,3,3,1,1,0,0,0,0
2022-04-04 11:00:00,0,0,1,4,2,4,8,7,9,8,14,16,15,11,8,5,6,6,6,6,6,8,3,2,0,6,3,5,3,0,6,5,6,6,4,8,1,9,7,6,9,7,4,3,2,0,1,2,1,0,0,0,0,0
2022-04-04 12:00:00,1,1,0,2,2,0,4,5,4,3,10,10,9,7,7,6,5,7,11,11,10,7,6,5,7,7,5,4,5,4,0,6,6,9,9,14,6,15,13,0,15,15,13,8,4,3,3,2,1,0,1,0,0,0
2022-04-04 13:00:00,1,0,0,3,4,3,5,4,6,7,10,13,13,9,7,7,5,5,7,9,8,8,0,0,8,4,5,6,4,7,6,5,6,8,7,4,0,7,11,10,9,10,9,2,7,5,3,1,0,1,0,0,0,0
2022-04-04 14:00:00,2,0,3,2,3,5,7,8,10,9,10,11,14,10,9,11,8,12,15,12,9,8,0,4,5,4,7,3,0,6,8,8,10,8,7,7,0,7,9,4,10,9,7,5,7,6,5,5,2,0,0,0,0,0
2022-04-04 15:00:00,0,2,4,16,7,8,8,10,10,7,13,15,18,15,10,13,16,10,11,10,9,10,11,10,9,2,4,14,6,11,5,4,6,6,7,11,15,24,28,27,24,20,17,10,6,6,8,4,3,2,0,0,3,0
2022-04-04 16:00:00,1,1,0,4,17,18,19,18,20,15,25,35,31,25,22,16,13,9,9,10,8,9,8,7,9,8,9,9,9,10,4,8,23,25,22,22,0,14,23,18,14,10,12,10,11,10,11,10,2,3,3,2,2,0
2022-04-04 17:00:00,1,3,4,5,5,7,8,9,10,10,22,27,23,13,11,10,9,15,17,15,13,14,6,5,9,6,5,6,7,3,6,11,12,11,11,46,47,42,19,22,25,20,17,14,14,15,14,11,9,7,4,1,0,0
2022-04-04 18:00:00,0,2,0,4,7,10,11,14,14,17,28,31,28,19,15,17,14,25,28,28,24,22,22,22,20,16,14,16,17,19,21,22,26,22,15,20,24,20,19,17,24,17,17,14,23,21,18,15,14,9,4,2,0,0
2022-04-04 19:00:00,1,0,2,0,2,1,5,7,4,6,16,14,14,13,13,21,14,7,5,4,5,5,5,4,2,5,10,12,12,11,15,15,17,14,9,10,9,10,15,15,19,17,10,7,17,19,18,14,8,4,2,1,0,0
2022-04-04 20:00:00,1,0,1,3,0,5,6,6,6,6,11,12,10,9,7,10,9,11,11,10,9,7,7,6,4,3,7,2,9,0,8,3,6,7,6,8,0,6,11,10,16,9,15,5,7,8,9,7,3,2,1,0,0,0
2022-04-04 21:00:00,0,1,2,3,2,4,5,7,6,8,12,13,7,6,4,9,8,6,5,3,4,2,1,3,4,5,12,7,9,11,9,9,10,11,7,6,0,7,11,5,21,18,16,11,14,13,5,9,6,6,5,3,2,0
2022-04-04 22:00:00,0,0,0,0,4,2,6,4,6,7,9,10,8,12,11,11,9,13,12,11,8,3,2,2,3,3,10,10,8,11,12,12,9,10,7,6,0,6,11,10,20,16,15,9,9,8,9,7,6,5,3,0,0,0
2022-04-04 23:00:00,0,0,0,0,1,1,0,2,3,3,5,6,0,4,2,9,7,6,5,2,5,3,6,0,7,5,4,4,6,5,3,1,4,4,3,4,0,0,5,1,8,7,4,3,5,6,4,0,2,1,1,0,0,0
2022-04-05 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 04:00:00,0,0,1,0,0,1,0,0,0,0,5,7,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-05 05:00:00,0,1,0,1,3,0,2,4,3,1,5,5,6,5,4,2,0,4,6,2,1,4,1,1,3,1,2,1,2,0,1,2,2,2,3,6,5,3,4,0,4,5,2,1,2,3,4,0,0,0,0,3,3,0
2022-04-05 06:00:00,0,1,1,4,9,6,8,6,7,4,5,6,8,5,4,4,3,5,4,3,3,4,5,2,4,3,1,2,2,1,1,0,3,5,4,7,0,7,5,4,9,10,8,4,1,0,2,1,1,0,1,0,0,0
2022-04-05 07:00:00,0,2,4,10,15,18,24,19,22,20,29,23,26,21,18,18,20,21,27,27,20,21,19,19,17,13,5,3,4,5,6,7,9,12,17,29,28,26,16,14,21,18,16,10,5,3,3,2,1,3,1,0,0,0
2022-04-05 08:00:00,3,3,5,8,15,17,23,27,24,13,22,28,31,24,21,21,18,24,35,32,25,30,30,29,26,17,9,5,10,11,12,9,18,18,18,21,0,21,15,12,22,22,17,9,7,7,5,4,2,1,0,0,0,0
2022-04-05 09:00:00,0,0,1,2,6,7,8,10,10,6,11,12,16,14,11,12,11,6,10,11,10,10,11,6,9,10,5,6,2,0,0,4,8,9,9,11,6,14,12,13,17,16,9,9,7,7,4,5,2,1,0,0,0,0
2022-04-05 10:00:00,0,0,0,1,2,3,5,5,5,4,9,10,13,10,8,8,7,7,9,7,10,8,7,5,5,4,4,3,3,1,2,5,6,5,5,9,0,9,9,8,8,7,6,6,3,3,1,3,2,1,0,0,0,0
2022-04-05 11:00:00,0,0,7,8,10,2,0,9,7,10,12,9,11,11,10,6,5,3,9,5,9,3,6,8,6,7,4,5,6,0,0,8,4,7,7,7,3,2,4,5,8,7,6,3,5,0,4,3,2,1,0,0,0,0
2022-04-05 12:00:00,0,0,0,0,3,2,4,4,3,2,14,14,15,13,12,8,7,7,5,6,5,4,6,3,5,2,5,6,0,0,1,4,4,7,6,16,1,16,15,14,13,11,10,8,8,0,7,3,2,2,1,0,0,0
2022-04-05 13:00:00,1,1,2,4,0,5,6,8,10,7,10,13,13,12,10,6,5,5,6,5,6,7,6,0,8,5,6,1,0,0,2,2,7,7,6,8,0,10,14,10,10,10,8,9,6,4,4,0,2,0,1,0,0,0
2022-04-05 14:00:00,2,2,1,0,3,4,4,6,7,4,11,14,13,10,7,7,8,7,11,11,10,8,7,0,6,4,5,7,0,4,7,7,8,8,7,10,4,11,9,7,14,14,11,9,8,7,4,3,0,1,0,0,0,0
2022-04-05 15:00:00,1,1,1,2,3,4,7,10,13,11,14,15,15,10,10,11,11,10,10,8,7,4,6,5,4,7,8,9,10,9,7,9,13,12,9,10,11,18,21,14,21,21,19,13,12,10,8,6,3,2,4,2,1,0
2022-04-05 16:00:00,1,2,2,5,8,1,10,10,9,12,18,30,26,19,13,11,10,9,9,12,7,10,12,8,9,7,10,17,20,19,13,15,18,17,17,17,15,15,20,18,17,15,15,11,12,14,11,10,3,6,2,0,0,0
2022-04-05 17:00:00,1,3,2,4,5,7,8,10,10,11,21,24,22,14,12,10,9,12,15,16,12,13,12,11,12,7,8,7,10,13,14,14,13,16,16,22,24,26,24,22,25,25,21,12,14,13,12,10,9,4,4,3,2,0
2022-04-05 18:00:00,0,2,2,3,4,6,7,8,11,16,25,29,30,13,12,16,12,19,24,25,18,17,8,18,17,20,14,12,14,15,16,18,19,19,22,32,33,32,28,26,27,19,16,11,22,21,19,16,13,6,5,4,3,0
2022-04-05 19:00:00,1,0,0,0,1,6,8,5,8,7,15,16,13,9,10,16,15,11,9,6,6,4,6,6,5,4,11,15,18,20,14,12,20,13,11,10,5,9,13,14,15,11,9,10,25,27,30,30,17,10,2,0,0,0
2022-04-05 20:00:00,1,0,1,2,3,6,8,8,10,9,11,7,16,13,9,16,13,5,10,9,7,5,5,0,3,2,8,12,14,6,13,6,10,11,8,11,0,0,11,12,19,18,14,6,10,9,10,8,8,3,1,0,0,0
2022-04-05 21:00:00,0,0,0,2,2,0,2,4,6,8,11,13,11,10,8,9,9,8,8,8,8,7,5,7,5,8,9,3,2,0,10,10,11,8,5,6,0,7,10,9,20,19,16,6,9,8,7,7,6,2,0,0,0,0
2022-04-05 22:00:00,0,0,1,1,0,1,0,2,3,2,10,10,10,10,6,9,9,19,20,19,16,11,11,7,12,12,7,6,5,0,5,5,9,9,5,7,8,11,13,6,25,21,19,10,14,13,14,12,9,7,6,5,1,0
2022-04-05 23:00:00,0,2,3,0,4,2,4,5,4,2,6,4,3,5,5,9,4,4,3,0,4,2,5,4,1,3,4,0,5,0,3,6,8,6,3,6,0,1,3,0,7,5,4,3,4,4,3,3,2,3,0,0,1,0
2022-04-06 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 04:00:00,2,0,1,0,0,3,0,3,0,0,4,7,0,6,0,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-06 05:00:00,0,1,0,1,1,0,2,3,1,1,4,5,4,4,2,2,0,3,4,3,3,3,3,0,1,1,2,3,0,0,2,4,8,7,8,8,0,4,9,0,8,10,7,5,4,5,5,0,0,0,0,4,4,0
2022-04-06 06:00:00,1,1,0,4,6,0,5,5,4,3,4,5,10,9,10,7,3,8,9,9,8,6,5,1,0,0,1,0,0,0,0,2,2,3,6,6,0,7,6,3,7,8,7,3,2,1,0,0,1,1,0,0,0,0
2022-04-06 07:00:00,1,2,3,11,15,17,24,23,22,18,22,19,24,20,18,11,10,14,23,25,17,14,15,14,13,7,5,5,4,4,6,5,6,10,16,22,0,21,16,13,17,18,17,10,16,15,15,3,0,0,1,0,0,0
2022-04-06 08:00:00,4,6,7,9,13,15,21,24,22,14,25,26,31,24,20,27,22,14,21,22,22,16,17,16,14,12,7,7,7,8,0,7,11,11,16,27,0,22,16,17,24,20,16,12,23,26,25,12,20,19,1,1,0,0
2022-04-06 09:00:00,3,0,1,4,7,9,12,14,12,7,11,13,20,19,20,31,30,15,22,21,19,18,10,16,8,14,3,3,2,0,0,6,10,12,15,23,20,19,8,6,9,10,9,4,8,9,2,8,2,1,0,0,0,0
2022-04-06 10:00:00,1,0,2,2,1,4,5,4,8,7,8,9,6,8,9,10,9,10,12,11,8,11,6,9,8,3,2,2,4,4,3,5,5,6,7,7,0,9,10,8,10,9,8,5,5,4,3,0,1,1,0,0,1,0
2022-04-06 11:00:00,0,1,0,3,3,4,2,5,5,7,10,12,14,11,6,10,10,11,13,12,9,7,8,6,5,6,10,11,5,1,4,5,6,6,2,7,7,9,9,8,12,10,8,7,7,5,4,3,0,0,0,0,0,0
2022-04-06 12:00:00,0,0,1,4,2,3,5,3,3,4,10,12,13,13,12,11,11,9,9,9,7,6,7,5,6,6,5,6,2,3,11,12,15,16,8,9,4,10,10,3,12,12,7,5,6,5,4,3,2,1,0,0,0,0
2022-04-06 13:00:00,1,0,3,1,4,5,6,5,5,5,11,11,11,9,7,6,5,5,7,12,8,7,6,3,0,4,8,7,9,5,10,13,14,15,14,10,0,10,11,9,10,5,6,2,3,0,2,3,2,1,1,0,0,0
2022-04-06 14:00:00,1,1,1,2,3,4,4,5,7,7,14,14,14,11,11,11,9,9,13,13,11,12,13,12,4,9,3,3,4,4,5,4,2,4,6,6,8,23,25,27,23,18,18,14,13,12,11,6,7,2,0,1,0,0
2022-04-06 15:00:00,1,1,2,11,4,5,6,8,10,8,12,19,13,9,8,6,4,7,10,8,7,9,8,9,7,5,10,14,4,16,15,13,14,12,9,14,4,14,13,13,13,12,10,8,7,8,5,4,6,3,4,2,0,0
2022-04-06 16:00:00,1,0,4,7,5,12,14,15,17,15,25,28,27,16,13,11,7,10,10,9,7,9,7,0,5,6,6,6,7,10,11,13,10,9,10,12,6,15,14,14,16,14,12,10,10,9,7,6,4,2,1,0,0,0
