Unnamed: 0,1_장지공영차고지,2_위례포레샤인13단지,3_호반써밋송파2차,4_세계로병원,5_거여아파트단지앞,6_거여역6번출구,7_거여역5번출구,8_송파파크센트럴,9_종점,10_비호아파트,11_남한산성입구,12_송파구립마천청소년센터,13_송파보훈회관.금호어울림2차,14_마천동금호어울림1차아파트,15_남천초교마천동우방아파트앞,16_청암노인요양원,17_마천동사거리,18_마천2동윤진빌딩.신동아아파트,19_송파두산위브.송파소방서,20_송파사회복지관.성요셉성당,21_보인고교.오금동삼성아파트,22_오금동상아아파트,23_오금공원앞,24_오금동현대아파트,25_한양삼익아파트,26_서울방이동고분군,27_방이우체국,28_송파나루역,29_송파구청.방이맛골,30_잠실역8번출구,31_잠실역.롯데월드,32_잠실트리지움,33_영동일고트리지움APT정문앞,34_영빌딩앞,35_삼전역,36_송파구민회관구의회,37_배명중고교,38_삼전사회복지관,39_삼전동쌍용하이츠빌라,40_삼전동현대APT,41_삼전역.잠실현대아파트,42_삼전삼밭나루공원입구,43_영동일고레이크팰리스앞,44_갤러리아팰리스,45_잠실역.롯데월드,46_잠실역1번.11번출구,47_송파구청.방이맛골,48_방이동사거리,49_송파나루역,50_서울방이동고분군,51_삼익아파트미성아파트,52_송파경찰서.오금역,53_가락래미안앞,54_개롱역3번출구,55_삼환아파트,56_송파사회복지관.성요셉성당,57_송파두산위브.송파소방서,58_마천2동윤진빌딩.신동아아파트,59_마천동사거리,60_청암노인요양원,61_마천시장마천동우방아파트앞,62_마천동금호어울림1차아파트,63_송파보훈회관.금호어울림2차,64_송파구립마천청소년센터,65_남한산성입구,66_비호아파트,67_송파파크센트럴,68_거여역7번출구,69_체육문화회관,70_세계로병원,71_호반써밋송파1차,72_위례포레샤인13단지,73_위례포레샤인13단지공원,74_장지공영차고지
2022-03-08 13:00:00,2,3,2,2,3,2,3,0,1,0,5,6,8,8,9,11,15,18,15,18,18,19,18,18,25,23,20,24,18,10,10,10,7,8,6,5,8,6,9,11,10,13,14,13,17,15,20,19,15,15,15,13,12,23,21,27,22,13,13,12,10,9,5,4,4,3,2,7,8,6,3,1,0,0
2022-03-08 14:00:00,6,4,4,5,6,3,5,0,5,4,4,6,8,6,10,10,14,18,19,13,18,18,15,20,23,25,26,20,18,9,11,9,8,7,7,5,7,6,6,6,11,13,12,12,21,25,31,25,33,29,23,35,21,17,21,18,14,11,9,8,7,6,4,3,1,6,6,6,7,1,6,4,2,0
2022-03-08 15:00:00,4,6,5,4,6,7,7,4,5,0,8,5,9,9,11,10,16,18,18,18,15,18,19,21,21,22,20,20,20,12,13,13,12,11,9,6,7,10,9,6,15,18,12,11,21,24,29,23,23,20,21,33,28,28,27,23,19,13,12,9,11,10,7,4,8,7,6,4,3,3,2,1,0,0
2022-03-08 16:00:00,6,6,10,13,11,7,5,5,4,1,6,8,9,11,17,18,23,26,26,27,26,32,34,34,27,26,23,21,16,16,22,15,19,15,11,10,9,8,10,8,11,13,20,21,24,32,33,38,32,34,32,30,30,33,30,28,24,19,16,16,10,5,6,2,8,5,9,10,9,7,7,5,2,0
2022-03-08 17:00:00,6,4,7,11,10,7,10,6,8,7,9,13,17,15,19,16,20,24,30,32,33,31,30,31,28,30,29,30,25,20,17,10,16,9,12,10,8,9,13,15,14,15,14,15,22,30,35,36,35,31,30,32,32,38,37,31,27,19,18,15,15,13,9,8,8,7,6,13,11,9,6,4,0,0
2022-03-08 18:00:00,8,8,9,10,9,7,8,8,3,2,7,5,7,8,8,10,14,17,21,26,22,24,22,31,34,32,31,23,19,21,39,41,35,25,15,13,12,12,12,11,13,14,18,17,37,51,56,53,52,47,43,43,40,41,43,36,30,24,22,19,14,11,7,6,4,0,5,14,14,11,8,3,2,0
2022-03-08 19:00:00,6,5,7,4,6,4,8,7,6,6,5,5,5,6,11,7,11,13,8,9,10,11,11,11,12,13,11,14,13,16,26,27,24,22,18,12,10,9,6,6,8,12,15,18,29,43,44,44,45,38,34,50,48,50,45,33,24,17,14,11,9,6,3,5,6,0,5,19,18,12,8,4,2,0
2022-03-08 20:00:00,3,3,2,3,2,3,5,6,4,4,2,3,2,2,7,6,4,5,7,14,13,10,9,12,13,12,9,10,9,10,21,21,18,17,12,12,12,10,4,4,6,9,12,16,26,28,32,31,26,31,31,33,31,35,33,26,22,16,13,11,7,9,3,2,3,2,1,10,11,6,2,1,0,0
2022-03-08 21:00:00,4,3,3,1,2,2,5,1,6,3,4,4,4,4,5,0,6,7,7,7,12,18,20,18,7,8,7,9,12,12,25,23,22,15,13,10,8,5,2,1,4,5,6,8,20,26,29,30,31,31,33,31,23,35,34,33,30,23,22,17,12,7,4,2,2,0,0,8,6,6,4,0,0,0
2022-03-08 22:00:00,2,1,2,1,2,3,4,0,2,3,2,2,6,5,5,0,3,4,5,6,5,8,6,17,12,17,7,15,16,10,20,20,16,16,7,10,10,6,4,4,4,8,9,13,18,28,35,40,35,32,32,33,28,30,29,24,19,15,14,12,9,6,3,2,1,0,2,7,6,3,3,1,0,0
2022-03-08 23:00:00,4,1,3,2,2,3,3,5,6,5,4,2,3,2,2,3,3,3,4,0,3,7,4,7,7,9,1,10,16,17,20,11,16,13,10,7,8,4,4,1,4,8,10,8,36,44,45,43,44,41,31,24,20,22,22,18,15,14,10,11,9,6,3,1,0,1,1,12,11,9,2,1,0,0
2022-03-09 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 04:00:00,1,0,0,0,0,0,0,2,0,1,1,2,5,3,4,6,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 05:00:00,1,1,0,0,0,1,0,0,0,2,1,3,3,2,3,4,7,7,8,10,9,5,2,7,4,0,1,2,5,4,4,3,2,1,0,0,0,1,4,5,7,5,8,7,3,3,3,4,5,3,5,5,1,6,5,4,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-09 06:00:00,2,2,0,4,0,2,5,0,0,4,2,4,2,6,9,7,10,8,11,12,10,8,8,8,10,11,12,11,8,3,2,2,2,1,2,1,2,2,3,4,0,5,0,2,4,5,4,5,4,4,4,7,8,6,5,4,5,2,1,0,1,4,2,0,0,1,1,5,3,1,0,0,0,0
2022-03-09 07:00:00,2,4,5,6,4,1,0,0,0,0,1,2,5,6,9,11,7,14,15,16,14,13,15,12,10,10,15,17,12,3,3,1,2,1,3,2,4,6,7,8,9,10,8,11,6,5,5,6,5,4,6,7,1,8,6,7,4,6,5,1,6,7,3,5,3,2,1,4,3,1,2,0,2,0
2022-03-09 08:00:00,1,1,2,2,3,2,0,1,3,0,3,4,9,10,15,17,19,22,24,26,24,25,25,23,24,22,22,18,14,6,7,6,5,4,2,3,4,6,9,11,16,19,19,17,11,11,8,5,9,11,12,10,7,7,4,7,3,5,4,3,9,7,4,6,3,2,4,11,11,5,2,1,4,0
2022-03-09 09:00:00,3,4,2,4,4,3,3,3,0,2,4,8,11,13,13,14,16,26,30,31,28,29,22,24,25,26,27,25,21,6,6,4,3,4,3,4,5,5,10,8,11,14,16,16,9,13,12,8,8,11,13,14,11,13,14,14,13,13,10,11,9,10,9,9,3,2,2,4,2,3,0,0,0,0
2022-03-09 10:00:00,2,3,3,4,5,4,4,3,3,3,4,7,8,9,13,13,18,20,21,23,27,33,35,33,35,35,35,29,20,6,5,2,4,2,3,4,5,8,10,12,14,18,19,17,16,13,9,12,14,14,14,13,14,16,11,15,14,13,7,12,15,15,14,9,3,3,2,3,3,2,1,0,0,0
2022-03-09 11:00:00,3,4,5,8,7,5,6,4,1,1,10,11,13,18,19,22,23,19,22,23,24,25,27,29,32,25,31,32,25,7,8,5,7,5,5,4,6,6,10,7,9,15,16,18,11,13,16,13,11,11,13,12,13,18,19,18,17,15,12,8,10,11,10,10,5,0,4,6,5,7,5,3,0,0
2022-03-09 12:00:00,3,4,2,6,6,5,4,3,2,2,10,14,15,17,24,25,26,31,30,33,41,48,46,43,45,47,42,39,29,10,12,13,13,12,6,8,10,10,16,19,24,25,26,25,14,19,24,20,23,23,26,21,22,24,26,23,17,15,14,12,12,10,9,7,4,3,3,3,4,3,2,1,0,0
2022-03-09 13:00:00,3,4,5,10,7,4,5,1,4,3,7,8,12,13,16,16,22,26,27,30,29,32,31,29,32,30,34,34,27,8,12,11,9,7,5,4,6,7,12,12,14,18,18,18,18,22,24,21,18,18,17,18,17,19,20,13,11,19,15,12,9,9,9,8,5,4,3,5,6,4,0,5,0,0
2022-03-09 14:00:00,4,5,7,7,4,7,5,4,0,4,14,12,18,19,21,23,25,28,26,29,25,23,25,25,29,30,28,27,16,11,16,13,10,8,7,5,5,6,9,11,14,16,17,14,18,27,27,25,24,25,21,19,14,16,15,13,9,7,10,10,11,10,5,5,5,2,4,3,3,3,4,4,3,0
2022-03-09 15:00:00,2,2,4,3,3,1,3,2,3,4,5,6,9,19,19,19,18,22,23,25,28,31,30,27,32,31,33,35,24,14,16,16,14,15,11,8,6,7,9,10,16,21,14,24,16,21,29,27,26,24,22,23,21,24,23,23,18,17,11,11,8,11,5,11,9,8,5,6,1,3,0,0,0,0
2022-03-09 16:00:00,6,7,7,6,4,5,6,1,0,5,12,8,12,10,13,12,16,19,20,21,21,24,26,26,28,29,30,25,22,15,17,18,19,15,8,6,5,6,7,6,7,10,9,10,19,25,28,28,30,27,22,25,21,22,21,17,13,17,15,13,11,7,6,4,3,3,2,2,2,0,2,4,3,0
2022-03-09 17:00:00,5,7,8,11,8,6,8,6,7,4,11,11,12,12,13,12,15,17,17,19,19,19,22,24,26,28,30,30,17,15,25,23,22,14,8,7,10,11,9,11,13,21,23,22,29,31,32,33,32,32,29,31,31,35,34,35,34,26,15,13,7,7,8,4,8,4,2,6,4,3,2,2,1,0
2022-03-09 18:00:00,5,4,5,10,3,3,3,2,0,1,4,5,6,7,8,6,10,14,10,15,13,14,15,16,20,22,22,23,19,16,24,23,19,17,9,9,8,7,7,7,7,10,12,16,26,39,52,56,55,44,35,34,28,28,25,21,23,19,14,13,13,8,4,1,3,2,4,6,7,6,5,2,0,0
2022-03-09 19:00:00,3,2,0,3,2,3,5,1,0,2,4,4,3,5,6,5,5,7,10,11,10,11,6,12,14,15,12,17,16,14,22,16,16,11,11,6,7,6,6,6,8,9,11,7,22,30,33,31,30,27,23,23,22,24,21,19,17,13,9,8,6,6,4,3,2,0,3,8,8,4,4,2,3,0
2022-03-09 20:00:00,5,4,0,0,5,4,5,0,2,3,5,4,4,3,5,0,6,6,7,2,6,7,7,9,12,13,12,11,11,17,23,22,20,19,12,10,9,7,7,5,4,7,8,7,16,23,24,26,29,30,33,23,22,22,20,19,15,10,9,7,6,6,2,2,1,0,1,6,3,2,1,1,0,0
2022-03-09 21:00:00,2,3,2,3,2,1,5,0,6,0,2,3,2,3,3,4,5,4,4,5,5,6,5,6,7,8,9,10,11,12,18,16,12,11,17,13,6,5,1,3,6,3,2,4,25,29,32,25,33,32,29,33,34,31,29,24,21,18,16,12,10,5,5,2,1,0,1,4,2,3,1,0,0,0
2022-03-09 22:00:00,3,2,1,4,2,3,3,2,0,5,4,3,3,4,5,1,6,7,2,0,8,9,8,7,7,4,6,6,9,10,16,15,14,14,11,7,8,5,5,6,8,9,8,5,13,22,24,25,29,26,23,29,26,26,23,21,17,13,14,7,10,4,3,2,1,2,1,5,2,4,2,2,1,0
2022-03-09 23:00:00,1,0,0,0,0,0,2,0,1,0,0,0,2,3,0,4,3,2,0,0,2,1,4,7,4,3,2,3,13,10,10,8,6,6,5,4,5,4,3,2,3,5,6,8,16,21,28,28,29,26,24,21,18,20,20,18,15,11,9,9,7,4,3,1,1,0,0,6,0,2,0,0,0,0
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,0,0,0,0,0,1,0,2,3,1,8,10,15,20,8,22,24,16,17,25,0,25,23,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,1,3,2,4,3,1,1,1,0,2,0,4,8,9,10,13,14,15,15,14,18,16,17,14,14,11,20,15,11,8,3,2,1,0,3,1,3,3,5,4,6,8,4,6,5,1,2,6,4,0,6,4,2,5,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,1,5,5,6,4,1,3,0,0,2,2,4,4,7,10,11,13,17,18,20,21,22,17,17,19,14,19,18,12,3,3,3,4,2,0,2,5,5,8,10,6,7,11,8,4,6,5,4,5,6,10,8,2,7,5,6,3,4,3,2,3,4,3,2,1,6,7,9,8,4,5,4,0,0
2022-03-10 07:00:00,3,8,9,15,9,2,5,2,1,2,3,6,13,20,29,34,34,44,48,52,52,51,49,42,43,42,44,44,38,10,14,14,10,6,6,5,5,9,18,22,25,25,25,22,13,10,11,13,11,13,15,13,8,13,8,7,6,7,8,6,5,5,6,5,8,3,2,6,5,3,3,3,3,0
2022-03-10 08:00:00,4,7,8,15,12,4,5,3,3,2,6,15,27,31,36,39,42,53,54,61,59,63,59,57,62,62,68,59,37,11,26,27,21,16,10,7,6,9,22,29,28,32,37,37,24,27,18,16,16,15,19,15,15,21,18,12,10,9,6,7,7,7,6,7,8,7,8,12,11,7,8,4,2,0
2022-03-10 09:00:00,5,7,5,11,6,4,2,4,4,5,8,9,13,15,23,27,30,29,32,31,32,32,35,29,34,34,36,36,32,8,12,13,14,12,10,7,9,9,14,14,23,26,27,23,16,18,15,13,14,16,16,15,15,24,22,17,10,9,4,3,4,4,3,5,4,4,5,5,5,6,3,2,1,0
2022-03-10 10:00:00,2,2,2,4,3,5,2,3,4,3,4,4,7,8,12,4,16,18,20,24,22,20,19,22,24,24,23,22,17,6,8,8,12,9,3,2,3,4,9,10,13,16,15,14,11,15,14,13,14,14,19,16,15,18,18,16,16,14,10,5,7,5,6,5,5,3,4,3,3,0,2,2,0,0
2022-03-10 11:00:00,1,4,5,5,4,4,6,4,2,0,3,6,7,6,10,8,12,16,19,22,19,21,22,23,25,26,25,21,19,7,9,8,6,5,6,5,4,6,8,9,10,10,9,9,9,8,13,14,15,13,15,15,15,16,18,10,15,14,7,5,6,5,4,3,3,3,1,3,3,2,3,3,1,0
2022-03-10 12:00:00,4,5,6,4,3,2,3,0,0,4,5,7,8,8,11,12,15,13,19,20,21,23,24,23,26,27,28,24,18,6,10,10,9,10,8,7,6,7,13,7,13,10,14,13,10,13,18,18,22,21,24,25,19,21,24,21,18,14,9,8,5,6,4,4,3,1,4,3,4,1,3,2,1,0
2022-03-10 13:00:00,4,5,5,6,5,3,5,6,2,5,8,7,6,10,11,11,11,16,19,23,18,19,18,16,27,19,26,25,23,14,12,11,8,7,7,8,7,7,8,9,8,9,11,10,11,15,15,15,16,14,22,21,16,19,18,17,12,11,10,9,9,12,7,7,7,3,6,8,5,2,4,2,0,0
2022-03-10 14:00:00,3,6,6,8,6,3,4,0,3,0,4,6,6,8,11,13,13,16,18,14,17,17,17,18,17,16,16,15,14,9,9,10,9,7,7,8,9,6,7,7,7,10,9,8,12,24,28,29,20,26,23,29,24,20,19,17,17,16,14,12,6,5,3,4,5,4,3,3,2,2,3,2,1,0
2022-03-10 15:00:00,4,2,3,5,9,5,5,6,4,5,7,5,11,12,17,10,16,16,17,19,18,18,19,18,18,18,17,17,13,11,15,14,15,11,10,6,7,7,8,7,8,12,14,15,18,24,27,28,27,28,24,38,37,46,41,38,22,17,15,14,14,12,10,7,5,3,4,8,5,4,2,1,0,0
2022-03-10 16:00:00,8,8,10,8,6,7,4,6,5,5,9,7,11,11,11,13,18,21,20,22,24,28,21,26,22,21,22,19,17,15,13,14,13,10,9,8,8,5,9,9,10,11,13,16,23,29,29,28,29,21,21,41,37,38,35,32,24,21,22,17,17,11,8,5,4,5,3,7,5,8,5,2,1,0
2022-03-10 17:00:00,6,7,8,8,6,7,10,10,10,11,7,8,8,10,11,12,19,21,21,20,19,22,14,23,27,25,25,19,16,16,24,23,18,15,8,7,7,7,7,10,12,15,15,13,24,34,35,33,35,32,26,33,30,33,31,28,22,18,17,12,12,7,8,5,6,6,6,9,8,7,6,4,3,0
2022-03-10 18:00:00,9,10,9,11,9,8,10,8,11,7,11,9,11,14,16,13,12,18,25,30,29,30,33,37,35,36,32,30,20,18,35,37,29,26,23,24,21,17,9,9,13,23,24,21,43,48,46,42,45,39,36,49,48,50,46,40,39,28,24,21,10,8,5,4,1,2,3,17,16,14,10,5,3,0
2022-03-10 19:00:00,4,5,7,10,8,7,7,6,6,7,5,5,5,5,5,5,14,16,20,17,18,17,15,17,18,19,16,15,16,18,31,32,30,25,17,14,16,15,11,9,11,12,13,15,28,33,39,43,47,48,43,44,42,43,34,27,24,19,17,15,14,8,6,5,3,0,0,15,10,9,7,3,0,0
2022-03-10 20:00:00,2,2,2,4,3,3,7,4,6,6,5,5,5,5,6,5,7,8,7,5,6,9,10,9,10,9,8,10,9,11,19,18,17,13,10,11,11,11,6,6,7,9,10,11,20,30,33,30,27,25,25,34,33,31,27,23,22,15,14,10,9,5,4,2,1,2,2,11,9,5,3,2,0,0
2022-03-10 21:00:00,2,3,5,4,4,6,7,5,6,2,4,3,5,4,3,4,5,6,6,8,22,26,5,21,17,9,8,11,12,11,20,19,17,18,13,12,8,6,3,2,2,6,8,8,18,26,29,31,32,30,23,26,24,35,34,32,29,24,23,16,10,6,4,2,2,1,0,10,8,7,4,1,0,0
2022-03-10 22:00:00,3,3,4,2,6,2,9,4,3,8,4,4,4,4,4,0,6,8,2,0,7,7,8,7,7,16,17,19,23,15,22,21,19,20,12,8,9,5,3,2,0,4,7,6,16,27,28,29,29,29,25,31,29,30,28,25,23,17,14,11,11,6,2,1,0,0,2,7,4,6,2,2,0,0
2022-03-10 23:00:00,1,0,2,3,0,0,3,0,0,2,1,2,0,4,4,2,3,4,3,2,6,7,6,5,5,2,4,4,10,11,13,2,9,11,8,4,6,3,2,4,5,5,4,4,23,24,30,29,28,29,25,23,21,22,25,20,14,10,14,13,8,7,4,3,1,2,0,3,0,3,1,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,2,0,0,0,0,0,0,0,1,2,4,6,9,11,14,6,15,16,12,17,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,1,3,0,2,2,1,0,2,0,0,3,3,5,5,7,8,11,14,14,16,16,17,13,14,13,13,15,14,12,3,1,2,0,0,1,0,2,3,4,6,6,8,8,9,9,0,2,8,5,6,10,9,7,8,7,0,0,5,4,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,2,7,9,11,6,2,3,2,0,0,1,5,6,7,9,15,19,25,30,31,20,16,14,16,17,13,17,8,11,4,6,4,7,5,4,4,2,5,6,7,7,9,10,6,8,7,5,6,8,9,8,6,4,5,4,4,3,3,0,4,4,2,3,2,2,4,6,12,7,2,2,1,0,0
2022-03-11 07:00:00,3,11,8,23,17,2,2,2,2,0,5,7,15,21,33,38,39,42,46,47,41,38,35,29,40,37,34,37,28,9,10,10,7,6,4,4,6,13,20,27,27,28,29,23,8,10,9,10,11,14,27,27,26,17,9,7,7,5,3,2,4,6,8,7,6,7,4,10,8,4,4,3,4,0
2022-03-11 08:00:00,4,8,16,21,13,6,7,4,3,5,8,11,24,26,41,45,48,52,56,60,58,59,56,37,42,44,49,54,44,9,14,13,11,7,7,6,7,8,19,24,29,34,37,32,18,19,13,15,18,19,23,16,16,24,21,18,12,11,9,6,5,6,6,6,4,5,8,10,10,8,8,7,6,0
2022-03-11 09:00:00,3,6,6,8,7,4,5,5,2,2,9,12,16,18,24,28,34,34,35,40,38,40,40,32,38,46,46,43,32,8,7,8,6,6,5,4,8,12,17,19,22,23,23,24,14,12,11,14,14,15,16,16,13,18,17,13,11,11,8,8,7,6,3,3,4,1,5,6,4,1,1,2,3,0
2022-03-11 10:00:00,1,6,2,7,7,4,3,0,0,4,5,3,8,10,15,15,17,19,20,24,24,23,24,24,26,26,27,28,21,7,12,5,8,6,6,6,7,9,10,11,14,17,15,16,11,12,14,12,11,13,10,10,7,11,11,5,10,8,8,7,6,5,4,3,2,0,1,6,5,3,2,1,0,0
2022-03-11 11:00:00,2,4,3,5,6,4,5,2,4,3,4,5,6,6,8,9,16,18,22,23,24,23,25,25,25,25,25,22,20,12,9,12,11,9,6,4,4,5,8,10,11,13,13,12,10,13,16,17,15,16,15,14,12,13,12,13,11,12,9,8,9,8,3,7,5,3,3,3,3,3,2,1,0,0
2022-03-11 12:00:00,5,5,3,5,6,5,7,5,6,4,6,4,5,11,15,15,18,24,27,28,26,23,21,24,25,25,24,26,19,13,14,13,11,9,6,6,7,6,7,10,10,13,12,10,12,16,22,25,26,24,19,20,18,20,18,17,13,10,11,8,9,7,5,3,4,4,3,5,4,2,2,1,0,0
2022-03-11 13:00:00,3,3,2,4,3,1,2,0,0,2,4,5,6,5,7,8,11,12,12,17,16,24,26,25,29,26,27,25,16,9,12,9,10,10,7,6,8,8,11,12,17,19,18,15,13,15,19,19,19,18,27,25,25,26,25,21,20,19,17,16,14,8,6,5,7,5,4,7,7,6,4,4,0,0
2022-03-11 14:00:00,3,5,3,9,5,3,5,0,3,0,4,5,7,12,14,8,16,17,19,21,19,19,20,24,25,21,22,18,17,13,15,13,10,8,8,8,7,6,9,9,11,15,16,16,13,19,25,23,22,22,21,28,27,26,23,23,18,15,14,12,7,6,5,5,5,6,4,4,5,3,2,3,0,0
2022-03-11 15:00:00,5,6,9,8,9,5,7,8,5,3,6,9,10,12,13,11,19,27,29,33,35,35,34,29,31,33,31,29,19,11,16,17,16,12,10,6,6,7,8,11,12,15,16,20,18,22,26,28,26,27,28,46,41,42,42,40,37,29,21,17,13,8,7,5,4,1,4,5,4,6,3,3,0,0
2022-03-11 16:00:00,8,11,11,18,10,6,8,9,10,7,10,12,14,13,17,20,24,26,28,30,28,30,31,30,30,31,29,29,19,14,21,21,19,16,11,11,10,11,10,11,14,17,19,19,22,22,24,24,25,25,23,26,31,32,30,26,20,19,20,15,12,9,6,5,3,2,4,5,5,6,3,3,0,0
2022-03-11 17:00:00,4,7,7,10,7,5,5,4,5,4,6,6,10,12,15,16,21,23,23,24,27,34,34,35,33,31,30,27,24,19,23,25,21,16,12,10,10,11,15,16,18,22,19,22,27,39,41,40,41,40,32,35,33,39,37,34,28,25,18,15,10,8,6,4,5,6,6,11,12,12,9,4,1,0
2022-03-11 18:00:00,9,14,15,17,17,9,9,7,7,8,8,7,8,7,9,12,16,19,29,31,27,24,26,34,36,37,36,34,26,19,29,32,32,26,15,15,16,12,11,13,13,22,24,26,42,55,61,34,60,54,46,48,43,39,36,34,30,35,29,26,16,12,10,8,6,5,4,24,23,11,7,3,0,0
2022-03-11 19:00:00,4,5,4,4,3,4,6,4,5,3,5,4,4,5,6,5,7,11,14,12,13,16,18,21,25,22,18,14,13,22,37,39,41,39,24,18,15,12,8,6,10,13,15,15,31,45,42,36,38,36,30,32,27,35,36,33,29,22,18,15,9,7,5,5,4,3,1,14,11,7,5,2,4,0
2022-03-11 20:00:00,2,3,1,3,5,6,7,6,5,5,7,6,6,6,4,7,7,7,9,8,6,9,10,11,9,9,11,10,8,14,23,17,23,19,13,14,12,10,5,2,7,9,11,14,24,34,39,39,38,36,30,32,30,29,24,24,21,16,14,11,8,5,2,3,2,0,1,8,7,4,5,4,3,0
2022-03-11 21:00:00,1,0,3,4,5,3,5,4,3,2,4,4,4,3,2,4,5,6,4,4,7,8,4,10,7,10,7,12,11,10,17,16,12,12,9,9,8,5,3,3,7,5,6,7,21,34,45,43,41,38,37,42,41,41,39,33,27,25,21,19,13,12,7,3,0,0,1,9,5,1,4,2,0,0
