Unnamed: 0,1_월계동진아교통,2_월계삼호4차아파트,3_월계삼호아파트,4_월계미륭아파트,5_월계미성아파트,6_한천초등학교,7_한진한화그랑빌아파트,8_한진한화그랑빌아파트,9_석계역2번출구,10_석계역1번출구.A,11_석계역굴다리앞,12_석계역,13_공릉1동삼익아파트,14_대주아파트,15_공릉대아2차아파트,16_공릉신도2차아파트,17_공릉대동2차아파트,18_노원문화원,19_용원초등학교,20_하계장미아파트,21_하계역,22_서울시립북서울미술관,23_중계역,24_중계역2번출구,25_중계3단지목련아파트,26_을지중학교,27_청암중.고등학교,28_원광초등학교,29_중계1동주민센터,30_중계주공5단지514동,31_중계1동신안아파트,32_을지중학교,33_상명초등학교,34_중계건영2차아파트,35_중계역,36_노원구민의전당,37_하계역,38_하계장미아파트,39_공릉삼익아파트,40_영화교회,41_공릉1단지후문,42_공릉2단지,43_용원초등학교,44_노원문화원,45_공릉대동2차아파트,46_공릉신도2차아파트,47_공릉행복발전소,48_공릉초등학교,49_한진한화그랑빌아파트,50_석계역2번출구,51_석계역1번출구.A,52_석계역굴다리앞,53_석계역,54_한천초등학교,55_월계미성아파트,56_월계미륭아파트,57_월계삼호아파트,58_월계삼호4차아파트,59_월계동진아교통
2022-03-26 10:00:00,0,2,3,3,4,7,3,6,4,5,1,3,0,4,3,4,5,4,10,10,7,11,12,18,20,12,17,17,7,10,12,11,13,7,6,5,3,2,0,3,2,4,5,9,10,9,8,7,6,5,2,0,3,0,0,2,0,1,0
2022-03-26 11:00:00,1,2,1,1,1,2,2,0,2,5,6,5,7,0,7,5,8,8,9,11,6,6,13,14,3,13,7,16,13,15,16,17,16,7,6,7,4,6,3,0,7,6,13,14,11,12,8,9,11,6,3,0,1,1,0,2,0,0,0
2022-03-26 12:00:00,3,2,3,8,10,11,5,10,7,6,4,9,7,8,5,10,11,11,15,17,17,19,9,25,24,21,20,20,10,12,15,15,14,10,8,6,5,6,5,0,2,7,10,0,8,6,7,6,7,4,2,0,1,0,0,0,0,0,0
2022-03-26 13:00:00,1,1,3,4,0,0,1,3,3,4,3,5,4,5,10,9,8,13,16,14,17,17,20,25,18,20,19,19,21,31,33,34,31,16,14,11,9,7,4,5,7,9,12,11,14,13,5,3,6,7,3,3,4,0,3,0,0,0,0
2022-03-26 14:00:00,2,1,2,3,1,3,5,4,5,6,4,7,6,0,7,10,8,9,12,14,16,11,12,19,18,17,13,10,9,10,11,11,9,7,5,9,7,6,4,7,6,5,9,3,8,7,7,3,6,6,7,6,0,5,3,0,6,4,0
2022-03-26 15:00:00,3,4,0,4,0,2,5,1,1,7,7,11,0,11,12,8,13,13,11,12,16,18,19,25,24,17,13,12,12,17,23,16,0,13,10,11,12,11,0,7,11,8,8,10,8,8,7,8,0,1,2,3,0,3,2,2,0,0,0
2022-03-26 16:00:00,2,1,2,0,1,0,2,2,1,5,4,8,7,6,0,7,7,8,11,13,10,11,10,18,10,13,12,14,15,23,24,0,21,12,8,10,10,8,6,3,7,10,12,13,8,7,12,6,9,4,5,0,6,4,3,0,0,0,0
2022-03-26 17:00:00,1,0,2,1,1,0,2,0,1,5,1,6,6,8,0,9,7,6,8,9,11,13,15,19,0,16,12,10,21,29,22,31,31,27,21,19,13,0,12,4,11,10,12,10,0,11,10,9,6,3,1,5,4,4,4,0,3,3,0
2022-03-26 18:00:00,3,4,0,5,0,3,0,4,3,11,0,13,12,11,10,12,13,12,9,8,9,8,10,14,9,13,11,11,17,22,25,18,24,18,14,15,17,9,16,0,14,11,8,10,9,4,6,5,3,3,5,2,7,2,6,0,4,4,0
2022-03-26 19:00:00,5,0,1,2,0,1,0,4,0,6,4,10,5,0,8,7,6,7,6,5,9,11,6,14,13,12,10,6,13,19,22,21,20,15,15,10,11,4,10,0,3,9,8,7,2,1,0,0,3,2,4,0,0,3,2,0,0,0,0
2022-03-26 20:00:00,2,3,4,0,0,0,0,5,4,8,2,7,6,8,2,5,4,6,6,4,3,6,7,9,7,6,4,6,6,9,6,8,6,4,3,2,3,0,1,0,0,3,4,3,3,4,1,3,0,0,3,3,5,2,1,6,5,3,0
2022-03-26 21:00:00,2,2,0,0,1,0,0,0,1,8,4,6,7,6,6,6,5,6,5,5,7,8,7,15,15,14,12,4,8,12,11,10,9,8,6,6,5,2,4,0,5,3,4,0,4,3,3,2,2,2,4,2,3,2,1,1,0,0,0
2022-03-26 22:00:00,2,0,0,0,0,2,0,1,1,8,7,9,0,9,5,8,10,8,7,7,6,3,4,11,10,8,7,5,23,32,33,13,30,23,20,13,12,11,10,5,7,8,8,0,5,5,5,4,3,2,3,0,6,2,1,0,0,0,0
2022-03-26 23:00:00,2,2,0,0,0,0,1,0,1,4,9,12,10,3,5,8,7,6,4,3,5,4,3,9,0,6,4,3,3,6,2,6,3,3,4,5,6,1,5,3,0,2,2,2,1,1,0,0,0,0,2,2,1,4,3,2,1,0,0
2022-03-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-27 05:00:00,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,2,1,0,1,0,2,1,0,1,2,0,0,3,1,4,4,7,0,7,5,0,0,0,2,0,3,4,6,0,1,8,0,7,4,0,0,0,0,0,0,0,0,0,0
2022-03-27 06:00:00,0,2,1,0,0,0,0,1,0,1,0,2,0,0,2,1,0,0,3,4,1,3,0,2,1,0,1,3,3,2,4,6,3,3,1,0,4,0,3,0,2,3,2,1,0,3,4,1,0,3,1,0,0,0,0,0,0,0,0
2022-03-27 07:00:00,0,1,1,1,0,0,0,0,0,1,1,2,0,0,1,1,0,1,0,2,0,2,0,3,1,2,1,2,3,4,5,6,5,2,0,1,0,0,0,0,0,0,1,3,0,4,2,0,0,1,1,0,0,0,0,0,0,0,0
2022-03-27 08:00:00,1,1,0,0,0,1,0,0,0,2,0,3,2,1,0,1,0,1,3,3,2,3,6,7,4,2,1,3,3,5,6,7,5,2,1,2,0,0,0,0,2,3,5,1,2,4,0,4,5,4,0,0,0,0,0,0,0,0,0
2022-03-27 09:00:00,1,2,0,1,0,0,2,0,1,2,3,4,3,4,0,5,0,4,4,5,7,10,13,16,6,13,13,10,5,6,13,17,13,6,6,6,3,1,2,4,0,5,8,9,10,9,8,8,6,5,1,0,1,1,0,0,0,0,0
2022-03-27 10:00:00,1,3,0,4,2,0,3,2,0,4,5,0,0,4,4,6,5,5,7,9,10,9,10,11,11,10,9,8,7,5,10,12,12,4,3,5,6,0,0,0,7,5,6,8,5,9,1,5,8,6,2,0,0,1,0,0,0,0,0
2022-03-27 11:00:00,2,2,3,4,2,1,3,3,2,3,2,3,0,2,2,1,5,4,4,9,11,7,8,12,10,10,5,11,6,10,14,15,14,6,4,2,4,0,3,3,0,5,8,6,7,7,6,5,4,3,1,0,2,1,0,0,1,0,0
2022-03-27 12:00:00,0,3,0,2,1,3,0,1,2,6,0,2,7,0,5,6,3,1,10,11,10,10,11,12,0,6,5,10,14,20,22,15,21,13,12,8,6,7,4,0,3,12,13,15,13,11,8,0,4,6,1,1,2,0,0,1,0,0,0
2022-03-27 13:00:00,1,0,1,3,4,5,0,3,3,4,5,6,3,7,0,6,4,8,7,14,16,19,21,30,29,23,21,16,12,17,19,21,17,12,10,11,9,8,7,0,5,4,7,5,6,6,6,5,0,4,2,0,2,0,1,0,0,0,0
2022-03-27 14:00:00,0,4,0,2,5,0,0,6,4,11,2,3,12,0,0,10,9,8,9,8,9,8,7,10,9,8,6,9,10,12,14,17,16,15,10,8,8,4,0,0,0,5,10,6,7,8,6,4,2,2,3,0,5,3,2,3,1,0,0
2022-03-27 15:00:00,0,2,1,2,3,0,0,5,4,8,12,11,3,8,10,7,8,5,4,6,6,8,10,14,13,11,8,6,7,12,14,0,14,9,9,9,7,8,6,0,8,7,6,8,9,8,0,8,5,4,2,0,0,1,0,0,0,0,0
2022-03-27 16:00:00,3,4,0,0,1,0,0,0,1,5,6,7,10,5,7,8,4,5,8,9,14,15,14,17,0,16,15,13,10,16,20,21,16,11,10,8,7,9,6,8,7,7,9,6,8,7,9,7,7,3,3,3,0,2,1,0,0,0,0
2022-03-27 17:00:00,2,0,1,3,4,3,5,3,2,8,0,10,11,0,10,10,6,7,5,5,6,8,7,13,10,12,9,8,10,17,18,13,23,13,10,10,5,3,5,0,6,8,6,5,6,7,6,2,1,5,2,0,1,0,0,0,0,0,0
2022-03-27 18:00:00,0,1,0,0,0,0,0,0,1,7,0,5,6,7,3,8,8,7,4,4,8,11,12,21,19,16,13,8,13,19,20,20,22,14,12,14,15,7,9,0,10,10,9,7,7,8,8,7,4,4,3,0,5,4,2,0,0,1,0
2022-03-27 19:00:00,1,0,0,2,2,1,1,0,0,7,9,11,8,8,5,9,9,8,4,7,10,11,9,14,14,12,7,7,9,12,15,14,12,9,8,7,7,6,0,0,5,8,7,7,5,3,4,2,0,0,4,0,2,2,0,0,0,1,0
2022-03-27 20:00:00,1,0,0,1,2,0,0,0,0,3,0,2,2,3,0,3,4,0,2,3,4,5,5,13,11,9,6,5,12,14,10,11,13,10,6,4,4,3,2,0,0,5,0,7,4,0,1,0,3,2,2,2,3,1,1,1,0,0,0
2022-03-27 21:00:00,0,1,0,0,0,0,0,1,1,4,2,4,3,3,0,3,4,1,3,1,2,4,4,7,0,5,4,3,11,13,8,10,9,8,7,6,4,7,2,0,0,2,0,2,0,0,3,1,3,2,3,0,5,4,3,2,1,0,0
2022-03-27 22:00:00,1,0,0,0,0,0,0,0,0,5,0,6,0,5,4,6,5,3,3,2,6,5,4,15,14,13,10,6,11,18,16,15,17,15,12,8,5,6,6,5,0,3,6,1,5,2,0,0,0,2,4,3,0,0,2,0,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,1,4,0,6,0,0,0,5,1,4,2,0,2,4,0,9,4,8,6,4,1,3,1,0,1,1,2,2,0,0,0,0,0,1,0,1,1,1,2,0,0,0,3,1,0,1,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,3,0,0,0,4,0,0,0,3,4,0,0,0,5,0,4,3,0,0,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,1,1,2,3,1,0,2,0,0,1,0,0,0,0,1,2,1,0,2,0,1,0,3,1,0,2,0,6,5,5,8,5,8,6,2,3,1,0,2,2,5,7,10,1,11,14,12,13,11,8,1,0,1,0,0,0,0,0,0
2022-03-28 06:00:00,2,5,4,7,10,11,13,11,5,3,4,2,2,5,6,7,8,0,4,2,2,2,0,6,5,4,4,8,11,16,23,23,21,7,4,2,2,0,2,3,3,9,13,14,11,12,9,3,7,7,2,1,2,1,0,0,0,0,0
2022-03-28 07:00:00,3,7,10,12,14,16,19,17,8,3,4,6,8,10,8,11,12,15,23,28,28,32,32,28,14,10,14,19,31,41,52,59,46,10,8,6,7,5,4,5,4,20,27,29,34,33,33,28,20,14,2,0,0,3,0,3,0,1,0
2022-03-28 08:00:00,3,9,13,15,19,0,17,18,9,6,7,7,6,5,6,8,7,6,20,17,18,7,19,26,21,10,11,18,23,31,39,42,35,7,7,6,5,2,6,7,9,24,34,35,36,29,27,20,26,20,3,0,5,4,0,0,0,0,0
2022-03-28 09:00:00,2,3,5,7,1,7,8,7,3,3,2,4,3,0,2,1,3,2,7,2,5,3,4,9,8,8,9,10,14,19,24,27,24,11,8,6,4,2,2,3,4,6,11,12,13,13,10,13,11,9,4,2,5,0,4,0,3,1,0
2022-03-28 10:00:00,2,3,1,2,3,3,4,3,2,3,0,4,3,2,0,3,4,3,5,4,2,5,4,6,5,4,3,4,5,8,11,7,4,7,5,3,2,0,0,0,3,5,9,7,8,7,3,5,5,4,1,0,2,0,0,0,0,0,0
2022-03-28 11:00:00,1,2,2,3,4,2,0,3,1,4,3,4,4,4,0,3,4,2,6,5,6,8,8,12,9,7,6,7,11,13,15,0,15,6,4,4,3,0,1,0,2,3,5,7,6,5,6,0,6,4,3,3,4,1,3,0,0,2,0
2022-03-28 12:00:00,4,1,6,0,3,7,8,6,2,2,4,5,5,4,3,6,3,7,9,6,6,7,10,12,8,9,7,7,6,12,13,14,11,9,5,5,6,4,4,4,0,5,8,10,6,9,4,6,4,7,3,2,4,0,2,3,0,1,0
2022-03-28 13:00:00,1,3,3,4,5,4,6,7,8,8,6,11,8,10,9,8,10,10,11,7,8,9,9,19,14,12,11,13,8,11,14,19,18,10,9,8,5,3,0,0,6,6,4,7,6,0,8,3,6,3,2,0,2,1,0,1,0,0,0
2022-03-28 14:00:00,4,2,2,2,0,2,3,3,0,6,0,7,4,1,0,3,4,3,5,5,6,5,10,12,13,12,8,12,9,11,14,11,13,9,6,8,9,4,2,3,8,6,5,4,4,3,3,0,2,0,3,4,3,2,2,0,1,0,0
2022-03-28 15:00:00,4,1,0,5,5,0,6,5,2,6,6,7,7,8,9,9,10,9,9,11,11,12,12,18,16,14,13,11,12,14,15,12,12,8,10,10,11,0,6,0,3,7,10,5,12,11,12,11,9,2,3,0,1,0,1,0,0,0,0
2022-03-28 16:00:00,4,1,5,3,0,5,0,4,3,10,11,11,11,10,8,10,11,11,7,9,13,17,16,25,28,27,26,27,11,17,20,23,38,40,38,33,26,25,20,19,18,14,10,9,9,8,7,0,6,4,2,1,4,1,1,0,0,0,0
2022-03-28 17:00:00,4,4,0,3,0,0,0,2,3,14,9,17,20,19,5,20,18,15,17,21,16,31,17,36,34,24,20,16,10,15,25,12,28,15,10,8,10,10,8,0,9,8,8,12,11,9,8,4,8,3,8,6,8,10,5,4,8,1,0
2022-03-28 18:00:00,3,5,0,3,1,3,4,4,4,22,12,29,27,27,19,29,25,20,15,13,23,27,25,46,48,36,28,25,14,21,23,21,20,10,10,11,11,11,10,0,10,9,8,8,6,4,0,3,6,6,14,13,17,15,12,11,5,3,0
2022-03-28 19:00:00,1,2,4,1,0,0,0,5,5,18,19,21,22,25,12,23,21,12,5,5,10,13,15,40,38,28,19,13,10,15,17,10,19,17,12,7,5,8,6,5,0,9,8,8,4,7,5,4,5,6,10,13,17,17,16,15,13,9,0
2022-03-28 20:00:00,1,0,0,1,0,0,0,0,0,8,0,9,0,7,8,14,6,7,3,3,9,11,11,27,25,18,14,9,9,15,16,9,12,14,14,9,8,9,7,0,5,5,7,8,10,2,8,7,5,4,3,0,4,3,1,3,2,0,0
2022-03-28 21:00:00,5,0,0,0,2,0,4,0,2,9,10,11,10,9,8,10,6,9,5,4,7,8,9,17,17,14,13,7,14,15,18,14,17,15,12,8,7,7,8,0,0,7,6,3,5,4,1,0,2,0,3,0,5,4,1,2,0,0,0
2022-03-28 22:00:00,3,0,3,0,0,0,4,0,3,6,7,8,0,8,0,8,6,6,3,3,4,4,5,17,18,13,11,8,25,36,30,0,27,26,24,18,14,12,11,0,4,8,6,3,9,8,6,3,2,1,7,6,0,5,1,3,2,1,0
2022-03-28 23:00:00,1,0,0,0,0,0,0,0,0,4,3,6,3,0,0,8,7,2,5,3,4,3,2,15,14,10,9,2,3,6,7,8,7,7,6,6,8,6,5,0,1,3,1,2,0,0,3,0,0,0,1,1,1,5,4,0,3,2,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,1,0,1,0,0,0,1,0,0,5,0,6,7,0,0,5,4,0,3,0,5,0,6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,2,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,0,3,2,2,1,0,2,1,0,2,4,3,4,7,3,6,4,2,0,1,0,1,0,3,5,7,7,8,10,8,8,9,7,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,2,2,2,5,4,3,4,3,1,4,4,1,3,5,5,0,4,6,11,5,4,1,2,6,3,4,5,10,13,15,19,22,18,9,4,2,2,0,4,0,0,9,16,4,15,14,14,13,7,6,1,0,1,0,0,0,0,0,0
2022-03-29 07:00:00,3,5,8,11,16,16,19,19,7,3,4,5,6,10,12,11,12,15,32,37,37,39,40,34,15,9,12,18,22,38,54,60,55,9,6,5,4,2,2,4,5,23,42,34,40,34,29,25,22,17,3,2,2,0,0,0,0,1,0
2022-03-29 08:00:00,2,8,10,13,24,27,29,23,11,5,0,5,5,5,5,5,4,5,6,7,17,18,17,30,27,15,16,16,21,28,35,35,37,9,8,6,5,3,5,5,7,17,30,33,31,35,34,27,25,21,2,0,3,3,2,0,0,0,0
2022-03-29 09:00:00,1,4,6,8,8,0,2,6,1,2,3,4,1,2,0,3,5,3,7,6,5,3,4,11,11,9,9,9,9,13,18,21,18,11,8,7,6,5,4,5,6,14,19,20,11,18,16,13,9,10,1,0,2,0,0,0,0,0,0
2022-03-29 10:00:00,2,1,5,3,4,6,3,2,2,2,0,1,0,5,3,4,4,3,2,3,5,4,4,8,8,7,5,6,7,11,13,14,10,5,5,5,1,4,3,4,3,6,9,2,7,6,5,5,5,3,3,0,5,0,0,1,1,0,0
2022-03-29 11:00:00,2,1,3,2,5,4,5,4,2,4,2,4,3,5,0,5,3,3,4,5,7,6,6,14,10,3,2,3,9,10,12,12,11,8,5,5,4,0,2,3,4,5,8,9,6,7,9,8,7,6,6,0,2,3,1,4,0,0,0
2022-03-29 12:00:00,6,7,9,0,3,4,7,3,3,5,0,8,9,7,0,10,10,9,9,9,12,13,12,15,10,12,10,9,8,14,32,30,29,19,15,10,9,9,5,4,6,7,9,8,6,6,5,0,5,3,4,0,3,0,1,3,0,0,0
2022-03-29 13:00:00,3,4,1,2,3,0,0,2,4,5,6,6,7,6,8,7,6,7,13,14,10,9,11,13,13,10,8,5,8,13,14,15,10,7,7,6,5,0,4,1,1,2,3,9,6,10,10,9,8,5,1,2,4,0,3,0,0,0,0
2022-03-29 14:00:00,3,2,5,3,3,2,2,4,3,5,4,6,0,5,4,3,3,6,6,7,8,8,6,13,10,11,8,10,7,8,9,11,7,6,4,5,6,5,5,3,3,6,8,9,8,4,3,7,6,4,2,2,3,3,2,0,2,0,0
2022-03-29 15:00:00,2,3,4,7,8,2,0,7,2,6,7,4,6,6,5,5,7,5,6,9,10,11,10,20,21,20,19,15,11,11,13,7,15,8,6,5,7,2,8,0,7,7,6,7,8,9,7,6,4,7,4,6,4,5,5,1,0,0,0
2022-03-29 16:00:00,5,2,2,2,0,4,0,5,2,11,13,14,14,14,13,12,16,8,19,21,23,31,30,49,46,38,35,30,13,23,26,27,32,37,35,30,29,18,18,16,15,15,11,8,7,4,3,0,4,2,5,3,4,3,4,1,3,0,0
2022-03-29 17:00:00,4,4,5,3,0,1,0,6,4,20,9,19,20,19,19,15,14,10,12,14,16,18,18,32,32,29,21,27,16,14,19,17,25,13,9,10,11,10,8,3,7,8,6,7,4,6,6,6,5,4,2,3,4,2,1,0,0,1,0
2022-03-29 18:00:00,2,2,3,5,6,6,5,4,5,27,28,34,33,31,32,32,29,14,12,11,16,17,21,48,45,34,26,18,11,16,19,19,20,16,14,10,10,0,10,2,7,10,13,12,6,10,8,7,6,4,13,14,14,13,11,8,6,3,0
2022-03-29 19:00:00,2,0,1,2,3,2,4,3,3,17,4,21,22,21,20,21,18,15,5,8,12,14,15,35,32,23,20,12,11,11,11,7,6,9,8,8,6,5,5,4,0,4,0,3,5,0,6,7,5,3,9,6,15,12,10,8,4,2,0
2022-03-29 20:00:00,2,0,1,2,3,4,4,2,3,10,7,11,10,8,0,12,10,8,5,5,9,8,10,23,20,14,8,5,12,19,20,19,19,15,16,15,17,18,5,2,16,12,9,7,5,4,4,0,2,0,6,6,8,8,6,4,2,1,0
2022-03-29 21:00:00,2,0,0,3,0,2,3,1,2,9,3,11,10,9,10,7,0,8,4,3,8,7,0,19,13,13,10,7,11,19,20,19,17,14,13,9,8,7,5,8,0,9,8,7,5,0,2,4,2,1,2,1,3,5,3,1,0,0,0
2022-03-29 22:00:00,2,2,0,1,0,2,0,0,2,7,2,12,11,8,7,12,7,10,5,6,4,6,3,22,19,13,9,4,32,41,43,30,45,33,27,20,19,16,16,13,12,14,10,9,8,0,7,6,4,3,8,9,9,7,5,1,3,1,0
2022-03-29 23:00:00,0,0,0,1,0,1,0,1,2,11,4,15,14,12,5,13,12,11,4,3,3,4,1,16,13,8,6,3,4,6,9,10,9,8,4,2,3,4,3,2,0,2,4,0,0,0,0,0,3,2,11,0,12,7,4,3,1,0,0
2022-03-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 04:00:00,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,2,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-30 05:00:00,1,0,0,2,3,3,2,2,0,1,0,0,0,0,0,0,0,1,1,0,2,1,3,2,0,1,4,4,5,3,7,8,6,6,3,2,2,0,3,0,5,6,7,4,5,8,7,4,0,6,1,0,0,0,0,0,0,0,0
2022-03-30 06:00:00,5,2,5,9,11,13,14,11,4,2,3,3,4,5,6,7,4,2,6,4,3,1,0,3,2,1,3,5,10,13,18,20,14,5,2,1,0,0,2,0,4,10,13,14,15,14,15,13,9,6,1,1,0,0,0,0,0,0,0
2022-03-30 07:00:00,3,4,9,12,9,12,17,13,9,3,6,8,9,12,7,13,16,18,28,29,33,35,31,30,17,13,14,27,28,38,53,59,48,9,6,5,4,3,2,2,5,21,42,45,49,45,25,19,16,13,2,0,3,0,0,2,0,1,0
2022-03-30 08:00:00,4,10,10,10,14,13,14,10,8,7,3,8,8,6,4,5,4,6,8,8,15,17,17,30,24,12,12,17,22,29,39,42,36,8,8,7,7,6,5,6,7,16,25,26,28,24,44,38,36,27,1,0,2,3,1,2,0,0,0
2022-03-30 09:00:00,1,2,2,3,4,2,5,3,3,5,0,3,5,6,2,9,3,7,7,4,5,5,4,6,7,5,5,8,12,15,21,12,20,11,5,6,5,2,5,5,6,10,15,16,12,13,8,7,11,7,1,0,2,1,0,0,0,0,0
2022-03-30 10:00:00,2,3,5,7,8,9,10,8,3,5,4,6,2,4,0,4,4,5,6,6,5,4,5,8,7,6,2,8,5,8,13,14,13,7,5,4,3,0,1,4,2,5,9,10,12,9,8,7,8,6,1,1,3,2,0,1,0,0,0
2022-03-30 11:00:00,4,6,7,5,8,9,10,8,5,4,5,6,4,6,0,3,4,5,7,5,5,4,0,10,8,6,7,8,10,13,14,10,8,5,4,4,6,3,0,8,6,7,8,0,7,4,5,4,0,3,1,0,1,0,0,0,0,0,0
2022-03-30 12:00:00,1,2,1,2,3,0,1,2,2,8,10,11,8,10,0,6,7,8,12,11,10,9,11,17,16,8,7,8,7,16,21,21,20,10,6,6,6,0,7,0,2,8,8,9,8,9,8,7,6,4,2,1,3,4,3,1,0,0,0
2022-03-30 13:00:00,4,6,0,6,7,0,8,6,3,8,6,8,7,8,0,5,9,8,10,7,7,7,8,14,13,11,8,9,6,7,10,11,12,9,8,8,6,6,5,0,0,7,8,10,12,10,8,5,3,6,4,3,4,3,2,3,1,1,0
2022-03-30 14:00:00,3,2,3,0,0,0,2,1,2,4,5,5,10,10,0,9,11,9,10,9,9,6,6,12,3,5,10,12,6,10,12,13,14,9,7,8,7,8,6,5,6,5,8,3,8,0,7,5,4,5,2,0,0,0,1,0,0,0,0
2022-03-30 15:00:00,2,0,3,4,3,4,6,1,5,8,10,11,6,6,10,10,14,13,11,11,12,17,18,22,29,25,24,22,9,13,14,14,14,23,10,23,23,22,19,18,0,11,9,8,8,9,7,7,6,5,8,0,2,7,3,0,0,0,0
