Unnamed: 0,1_중랑공영차고지(기점가상),2_중랑공영차고지.신내역,3_신내교회.신내데시앙아파트,4_동성프라자앞,5_중랑구청,6_신현중학교,7_엘지아파트앞,8_쌍용아파트신내테크노타운앞,9_이화연립경동제일교회앞,10_중흥초등학교,11_지하철7호선중화역2번출구,12_지하철7호선중화역3번출구,13_중화2동주민센터,14_이문동현대아파트앞,15_이문동쌍용아파트,16_이문동삼익아파트,17_종로사약국,18_외대역앞,19_외대앞,20_경희중고,21_회기시장,22_경희대입구,23_서울바이오허브,24_한국과학기술원.홍릉초등학교,25_국방연구원,26_고대앞,27_안암전철역,28_고려대이공대.고대병원,29_안암동주민센터,30_보문역,31_보문역,32_성북구청.성북경찰서,33_삼선동주민센터,34_삼선교.한성대학교,35_혜화역.서울연극센터(장면총리가옥),36_혜화역.서울대병원입구,37_방송통신대.이화장,38_이화동(이화장),39_원남동,40_혜화경찰서,41_종로3가.탑골공원,42_종로2가,43_종로1가,44_광화문,45_서울역사박물관.경희궁앞,46_서대문역사거리,47_충정로역,48_아현역,49_웨딩타운,50_이대역,51_신촌오거리.2호선신촌역,52_신촌오거리.현대백화점,53_산울림소극장,54_삼진제약,55_홍익대학교,56_홍대입구역사거리,57_홍대입구역(가상),58_홍대입구역,59_동교동삼거리,60_신촌오거리.현대백화점,61_신촌오거리.2호선신촌역,62_이대역,63_웨딩타운,64_아현역,65_충정로역,66_서대문역사거리,67_서울역사박물관.경희궁앞,68_광화문,69_종로1가,70_종로2가,71_종로3가.탑골공원,72_종로4가.종묘,73_종로5가.광장시장,74_종로5가.효제초등학교,75_종로5가.효제동.김상옥의거터,76_방송통신대.이화장,77_혜화역.마로니에공원,78_혜화역.동성중고(장면총리가옥),79_삼선교.한성대학교.조소앙활동터,80_돈암초교입구,81_삼선동주민센터,82_성북구청.성북경찰서,83_보문역,84_안암동주민센터,85_고려대이공대.고대병원,86_안암역,87_고려대학교앞,88_국방연구원,89_한국과학기술원.홍릉초등학교,90_서울바이오허브,91_경희대입구,92_회기시장,93_경희중고,94_외대앞,95_외대역앞,96_이경시장,97_이문1동주민센터,98_한천로입구,99_이문동쌍용아파트,100_이문동현대아파트,101_중화2동주민센터,102_지하철7호선중화역3번출구,103_지하철7호선중화역2번출구,104_중흥초등학교,105_이화연립경동제일교회앞,106_쌍용아파트신내테크노타운앞,107_엘지아파트앞,108_신현중학교,109_중랑구청,110_동성프라자앞,111_신내교회.신내데시앙아파트,112_중랑공영차고지,113_중랑공영차고지.신내역,114_중랑공영차고지(가상)
2022-03-16 18:00:00,1,5,7,18,42,43,18,44,42,37,21,27,26,24,26,25,26,25,26,24,27,31,36,42,43,30,29,33,29,29,28,29,28,25,15,19,25,30,22,31,27,31,42,45,58,63,58,47,45,32,22,18,17,15,17,16,15,17,18,21,20,16,15,18,23,29,39,40,45,43,44,46,36,41,37,38,41,43,39,37,33,32,32,28,30,30,35,36,34,31,32,33,30,34,34,32,31,31,24,22,20,36,38,37,26,26,27,25,22,10,6,2,0,0
2022-03-16 19:00:00,2,5,8,13,16,15,13,15,17,15,6,18,17,17,14,14,10,20,24,22,25,20,21,21,22,22,23,23,24,23,25,18,19,15,14,16,18,22,20,20,14,15,20,19,25,28,27,19,18,16,15,13,10,10,10,12,11,13,9,12,10,14,10,16,16,14,15,23,24,23,28,20,18,28,27,30,25,25,24,23,22,23,24,21,20,27,34,34,30,23,21,18,18,22,21,18,17,15,15,14,16,30,35,35,34,28,23,22,11,8,4,3,0,0
2022-03-16 20:00:00,0,1,1,5,7,3,5,6,7,3,4,10,7,9,8,12,9,10,11,11,10,11,14,11,12,11,11,11,10,8,9,9,7,9,7,13,11,14,13,8,9,11,13,15,15,15,12,12,15,13,9,7,9,7,5,11,0,12,10,13,15,18,15,17,18,19,19,20,24,17,26,11,16,25,23,24,20,22,22,20,20,24,21,20,12,22,23,23,21,18,11,14,13,11,14,19,15,11,13,13,8,18,18,19,16,17,16,16,10,6,5,2,0,0
2022-03-16 21:00:00,0,1,2,6,8,7,8,7,6,7,5,10,0,9,7,7,6,7,7,8,9,12,14,18,15,9,12,13,5,5,7,4,5,6,13,17,8,20,10,7,9,12,13,12,13,13,11,8,5,6,4,5,3,3,6,12,11,21,22,20,21,16,15,12,11,9,9,12,16,17,18,18,20,20,13,19,17,26,22,17,21,23,20,18,14,15,21,23,24,21,19,20,16,17,22,18,17,15,11,9,6,16,17,9,16,13,8,12,8,5,4,2,0,0
2022-03-16 22:00:00,0,1,2,6,7,0,2,8,5,5,2,11,11,10,10,8,7,5,9,6,7,12,15,15,14,13,12,15,14,15,14,10,10,8,5,8,7,23,7,22,21,10,11,24,22,20,17,16,14,15,10,7,7,6,7,11,10,17,18,20,21,23,20,17,13,16,13,14,17,19,20,23,25,26,25,26,27,32,30,28,29,29,29,29,28,26,30,31,30,23,21,19,21,21,20,18,16,15,11,9,7,13,13,0,11,10,9,8,6,3,2,1,0,0
2022-03-16 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,5,6,7,7,7,8,5,5,4,7,6,0,0,6,9,13,14,13,0,8,14,11,10,9,4,3,3,2,5,9,0,15,9,17,16,16,13,11,9,14,17,18,20,21,27,2,27,12,25,24,29,33,27,24,20,19,20,18,18,22,28,23,22,20,21,20,16,14,14,13,12,14,13,8,10,13,14,10,13,9,7,6,5,2,0,1,0,0
2022-03-17 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 04:00:00,0,1,1,2,4,5,6,9,0,10,12,17,18,23,24,21,26,26,30,0,28,26,4,25,27,33,30,25,24,0,25,24,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 05:00:00,0,1,2,4,4,6,4,6,7,5,5,8,10,9,8,5,6,6,7,6,9,7,8,7,5,10,8,7,6,7,7,6,5,9,25,19,15,13,12,11,9,8,9,9,6,7,1,5,4,4,3,2,0,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-17 06:00:00,0,1,2,5,6,8,9,12,12,12,6,9,7,9,9,10,11,6,11,9,9,8,9,7,7,8,7,5,5,6,6,8,9,12,9,9,8,7,9,7,5,3,3,2,1,3,3,2,4,0,1,3,3,3,2,1,1,5,5,6,6,6,5,7,7,6,9,8,8,9,9,7,8,4,8,7,4,3,3,1,4,5,6,0,5,6,8,8,5,5,4,1,6,6,0,4,5,4,5,3,0,1,0,0,0,3,0,2,0,1,0,1,0,0
2022-03-17 07:00:00,2,3,6,13,20,25,28,31,33,27,11,12,13,20,24,33,41,41,43,27,40,23,20,20,16,18,18,17,18,14,17,19,19,24,24,25,24,21,21,21,17,17,16,15,6,5,6,7,6,5,6,5,4,4,3,4,1,9,14,15,16,18,23,28,26,23,22,23,22,22,21,19,17,13,11,9,8,8,8,6,10,10,12,10,8,9,16,14,14,10,6,6,4,7,9,12,14,9,14,24,21,24,27,26,27,12,22,13,4,3,2,0,0,0
2022-03-17 08:00:00,6,15,21,25,23,23,23,23,29,24,13,20,24,24,30,39,47,38,44,42,43,47,43,38,35,22,21,18,19,19,25,26,27,29,23,28,27,25,26,26,24,25,23,21,17,15,13,11,4,10,10,7,10,9,9,8,0,12,18,27,34,36,41,46,42,35,36,37,28,27,27,28,26,20,15,9,8,8,14,16,16,20,24,23,18,18,29,30,25,22,11,14,12,11,11,12,11,16,17,26,23,24,27,29,29,24,23,21,9,7,5,3,0,0
2022-03-17 09:00:00,0,6,11,11,13,15,14,17,18,16,14,17,22,23,24,25,29,28,33,31,29,25,27,27,29,27,27,20,18,20,23,22,23,21,17,17,16,15,18,16,11,13,13,13,14,16,19,20,19,16,18,16,12,10,6,6,1,8,11,12,11,17,19,22,21,23,22,16,16,12,13,12,9,8,7,7,8,10,13,13,14,14,17,16,12,13,16,16,14,13,12,11,9,8,7,10,8,7,11,12,11,9,10,12,11,8,10,7,5,3,2,0,0,0
2022-03-17 10:00:00,3,4,5,6,6,6,10,12,12,15,8,17,13,17,15,17,17,15,15,16,16,15,18,17,18,16,15,13,11,10,13,11,14,16,13,19,20,21,20,17,12,15,12,2,13,7,13,11,4,10,12,10,9,8,3,2,2,5,6,11,12,13,11,13,12,13,15,14,14,13,15,14,4,13,7,9,11,11,11,10,11,15,12,15,10,9,16,16,14,15,11,11,12,10,10,11,7,5,10,10,6,10,9,8,7,3,4,3,3,3,2,2,0,0
2022-03-17 11:00:00,0,1,2,5,9,7,8,9,10,8,6,10,11,13,14,15,18,14,14,13,15,11,12,11,11,11,14,14,12,11,13,14,14,14,10,10,12,10,8,7,9,12,10,10,7,12,12,11,12,12,11,10,9,7,6,5,1,9,10,14,13,7,13,14,13,9,13,14,16,10,13,12,13,11,11,13,18,20,18,17,11,18,19,17,19,19,17,15,13,14,13,14,8,10,11,10,8,11,11,4,11,7,10,8,11,8,7,10,5,4,2,1,0,0
2022-03-17 12:00:00,2,3,5,6,13,3,12,12,13,12,7,11,13,13,14,16,15,14,16,17,18,21,23,21,26,19,17,20,19,17,15,16,18,14,11,10,13,16,16,16,15,15,14,10,12,12,12,14,13,9,10,10,10,8,6,10,4,10,7,8,10,12,11,12,11,12,14,20,17,13,13,13,14,12,11,15,18,22,18,18,17,16,17,18,19,19,29,21,24,23,21,24,22,20,22,20,21,15,16,15,13,12,13,12,0,9,4,7,5,4,1,0,0,0
2022-03-17 13:00:00,0,3,6,7,11,12,8,14,15,14,8,11,13,13,11,12,14,12,16,15,20,25,28,27,21,18,18,16,14,14,15,14,17,18,15,14,24,22,22,23,25,27,23,23,22,18,13,16,12,17,18,18,16,13,11,12,11,14,13,13,14,14,10,16,17,12,17,21,26,24,24,22,21,21,20,18,16,20,21,24,23,22,28,28,20,19,20,21,20,18,15,23,25,23,23,14,15,14,10,13,8,8,9,7,9,8,7,6,5,3,0,0,0,0
2022-03-17 14:00:00,0,2,4,4,11,13,13,13,14,11,9,17,20,19,18,22,22,17,18,16,18,15,18,18,17,13,15,16,14,14,16,19,19,19,14,16,14,14,17,18,17,18,17,16,15,15,17,16,19,19,13,14,10,6,5,9,3,14,14,13,11,13,10,12,13,13,13,13,14,13,12,12,14,12,14,15,18,21,22,21,17,16,13,13,14,16,23,23,23,33,48,46,23,23,25,25,20,21,20,17,14,20,20,19,17,18,10,15,5,3,0,2,0,0
2022-03-17 15:00:00,0,5,7,9,13,14,13,15,15,13,12,18,15,18,18,14,14,11,14,15,17,21,29,30,30,19,17,17,17,16,17,16,16,17,15,18,17,21,18,17,21,22,24,25,24,21,19,19,17,17,16,16,12,9,9,12,11,14,12,16,13,15,12,16,17,17,19,20,19,21,21,20,20,20,19,21,23,26,28,26,23,24,22,13,19,18,23,23,22,20,32,47,47,41,40,39,25,38,34,23,17,9,15,15,14,14,14,14,13,10,4,3,0,0
2022-03-17 16:00:00,2,6,9,11,13,12,11,14,12,12,8,14,13,15,16,15,17,17,20,19,18,21,24,27,24,23,20,23,18,23,20,17,15,16,15,18,20,21,23,22,19,20,21,20,20,25,24,20,16,19,14,12,10,10,9,9,10,10,14,15,16,14,13,16,15,15,17,18,20,20,20,21,20,22,20,18,21,25,25,23,21,18,19,21,24,25,18,19,22,23,28,28,26,25,27,27,25,25,22,22,15,14,19,21,19,17,15,15,9,6,4,2,0,0
2022-03-17 17:00:00,1,3,7,10,16,19,18,20,12,21,8,14,15,17,17,15,15,17,20,21,26,45,51,55,53,30,24,33,30,28,30,28,22,21,19,15,18,21,21,23,21,22,26,21,27,28,28,26,24,22,20,21,16,12,13,16,9,18,17,18,21,20,16,17,12,13,19,20,24,25,29,29,30,23,22,22,25,27,28,25,25,24,22,22,26,27,30,29,28,26,28,24,19,19,23,23,21,19,18,22,17,18,19,18,19,18,16,15,8,6,4,4,1,0
2022-03-17 18:00:00,0,4,8,12,16,17,18,21,21,20,14,21,22,18,18,18,18,17,23,22,24,29,35,44,51,36,38,38,34,34,38,36,31,28,19,21,25,31,33,36,36,35,40,40,49,59,57,47,45,32,25,23,19,14,14,10,6,15,14,14,14,16,15,16,17,19,22,30,36,33,33,35,32,35,33,32,30,35,34,32,27,30,29,31,29,31,34,30,32,31,34,27,25,22,21,22,21,17,17,18,14,31,36,35,34,33,24,32,19,7,5,2,0,0
2022-03-17 19:00:00,0,4,4,6,14,15,14,15,16,13,7,18,17,18,18,16,17,14,16,17,21,17,18,17,19,16,17,19,21,20,19,17,13,14,9,10,12,12,14,16,14,15,14,15,28,30,24,20,16,19,17,15,12,11,12,18,15,18,17,13,17,16,14,17,15,12,15,15,19,20,23,24,23,20,20,21,24,22,21,20,17,17,17,21,24,22,24,34,34,28,21,19,15,18,26,22,16,19,20,19,14,26,25,24,22,18,17,14,7,6,5,4,0,0
2022-03-17 20:00:00,0,1,2,6,12,11,11,10,11,8,9,13,14,16,14,11,9,7,10,10,10,12,16,17,11,14,14,16,15,12,7,10,7,6,5,10,5,7,8,7,10,11,12,10,17,18,16,13,12,11,10,9,8,4,8,9,0,13,11,13,11,15,16,14,10,8,12,12,13,14,19,14,14,13,16,18,18,21,20,19,18,19,16,18,17,16,22,19,18,16,13,13,14,15,19,20,19,16,13,12,10,22,23,18,21,19,16,14,9,5,4,3,0,0
2022-03-17 21:00:00,0,1,1,3,8,0,7,8,6,9,6,9,10,7,9,7,6,7,10,9,10,14,11,16,15,12,11,10,9,10,12,9,6,11,9,11,12,12,13,14,9,15,14,11,9,13,12,9,11,11,9,9,9,7,6,10,5,12,13,14,18,14,15,15,14,15,13,16,19,18,14,18,21,20,22,18,19,36,33,28,24,17,17,16,10,23,23,16,18,17,15,15,13,12,14,15,16,14,11,15,10,15,18,8,16,13,11,10,4,5,4,1,0,0
2022-03-17 22:00:00,0,1,0,4,7,7,8,7,0,6,2,17,7,12,10,9,7,8,8,7,9,14,13,11,12,12,10,10,10,9,7,7,6,6,10,22,24,25,20,21,19,18,17,15,17,16,15,12,10,8,6,9,4,5,14,22,21,22,22,19,18,15,17,17,15,13,16,17,19,20,21,20,15,23,18,26,34,47,43,43,30,29,28,29,29,26,28,29,27,29,28,24,22,19,21,22,21,20,15,14,13,16,17,15,14,13,12,11,7,3,1,0,0,0
2022-03-17 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,3,6,0,4,0,2,3,4,6,8,9,8,8,4,8,12,13,10,12,12,9,7,7,7,5,4,4,3,8,14,8,18,19,20,15,13,9,13,10,9,9,11,11,13,10,12,12,10,11,13,14,16,18,16,14,13,23,22,23,25,22,20,14,11,14,15,15,15,16,16,11,14,13,11,10,10,11,4,3,9,4,4,6,2,1,0,0,0
2022-03-18 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 04:00:00,2,2,3,1,3,4,5,8,0,3,9,18,19,21,21,21,24,23,24,1,22,23,9,22,24,29,23,21,20,0,0,21,20,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 05:00:00,1,1,2,4,3,0,0,6,3,4,4,8,10,8,9,9,11,8,8,7,8,6,6,4,8,8,7,5,5,4,5,6,7,12,16,12,11,10,11,0,10,3,7,6,5,3,4,3,0,2,1,5,4,3,3,1,0,2,2,3,0,5,4,6,8,2,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 06:00:00,0,1,2,8,9,9,11,12,13,10,8,10,5,11,12,13,14,15,11,8,7,9,8,2,9,9,8,6,6,10,7,9,7,10,9,8,8,8,7,2,5,4,3,2,2,4,4,2,1,2,0,2,2,2,3,0,0,4,6,7,3,6,4,7,8,7,5,5,6,4,7,6,7,5,4,2,5,5,3,0,6,5,8,5,5,6,11,12,6,6,0,5,6,3,0,8,9,10,9,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-18 07:00:00,4,5,7,16,20,22,26,30,32,24,11,14,18,27,34,33,39,40,45,45,50,20,17,16,16,21,17,16,11,9,13,17,17,19,18,21,19,17,16,15,16,10,10,9,6,3,7,3,5,4,3,3,3,3,2,3,0,9,11,15,18,25,26,34,37,33,28,25,18,17,17,18,19,16,11,8,10,12,9,6,10,12,14,13,10,14,13,15,16,11,10,6,7,9,10,9,11,9,14,24,17,16,17,16,9,15,14,10,4,4,0,2,0,0
2022-03-18 08:00:00,2,9,19,24,23,19,21,23,24,20,16,24,26,23,25,32,37,32,31,24,48,32,30,26,27,21,17,11,16,20,27,24,27,35,32,43,32,28,27,23,23,26,22,22,20,17,15,14,4,13,10,8,10,9,6,7,0,15,19,29,31,43,45,49,47,40,28,24,20,18,19,17,15,13,11,11,9,7,12,11,18,23,21,21,14,12,23,22,21,18,13,14,9,11,14,15,17,16,11,20,17,33,42,45,42,40,35,32,11,9,5,8,0,0
2022-03-18 09:00:00,2,5,9,15,13,16,17,14,19,15,12,13,14,15,14,20,22,23,23,23,21,16,21,21,21,19,18,14,15,17,20,20,20,24,18,19,16,14,14,14,13,16,13,9,11,16,14,10,13,12,11,11,10,7,5,5,3,10,12,11,12,14,15,14,11,18,14,12,12,14,13,8,14,11,9,7,7,10,11,8,13,20,23,22,16,15,17,15,14,15,11,9,8,8,9,9,10,6,11,15,13,9,12,13,12,10,5,8,4,2,1,1,0,0
2022-03-18 10:00:00,2,2,5,7,10,12,10,15,17,15,10,15,13,16,15,16,18,12,13,11,9,12,17,13,15,14,15,14,14,12,14,15,13,13,14,17,18,18,16,18,16,17,15,4,16,13,12,4,11,7,8,8,6,5,4,5,0,8,7,8,6,7,8,9,8,7,8,7,8,9,11,8,7,7,10,8,8,11,12,11,8,10,11,12,9,13,21,21,11,10,14,13,12,9,8,7,7,8,10,8,7,8,9,7,7,6,6,4,3,4,3,1,0,0
2022-03-18 11:00:00,0,3,6,6,10,12,13,15,4,11,6,10,11,12,11,12,17,11,15,13,12,11,16,15,18,13,13,13,11,11,15,14,16,14,11,10,12,12,17,19,15,17,11,11,11,11,10,6,11,10,8,8,8,6,6,6,4,8,8,9,10,11,12,15,17,15,13,11,9,10,13,12,13,12,11,10,11,17,21,14,16,18,19,23,18,17,24,24,20,19,15,15,12,11,12,13,9,12,11,10,10,10,10,7,9,8,7,5,3,2,1,0,0,0
2022-03-18 12:00:00,0,2,3,6,11,9,11,13,12,10,6,13,9,12,13,14,14,10,18,18,18,14,14,11,16,15,18,17,19,12,20,23,23,24,15,16,15,14,12,13,14,19,17,18,20,21,20,19,18,16,15,16,18,12,9,9,8,11,12,18,21,17,16,12,14,15,16,16,15,13,16,19,17,15,14,12,13,15,14,12,16,18,20,13,19,16,28,10,27,25,21,21,16,17,20,21,20,21,10,20,19,10,13,7,12,11,5,8,6,2,0,1,0,0
2022-03-18 13:00:00,0,5,8,14,15,12,14,16,12,14,9,15,6,14,13,17,18,16,18,15,23,24,25,27,25,20,18,16,12,13,13,13,12,13,10,10,12,15,16,17,14,15,16,14,16,18,18,20,21,23,22,25,22,20,9,12,11,13,13,15,13,13,14,16,17,17,17,20,19,9,13,14,12,13,8,13,12,16,20,18,18,20,13,19,12,17,19,18,19,17,14,19,20,17,19,13,15,16,14,14,16,12,14,15,10,12,9,10,8,6,3,0,0,0
2022-03-18 14:00:00,0,3,5,8,12,14,11,16,11,13,8,13,10,14,13,13,14,11,11,12,13,21,23,22,17,16,17,17,18,16,16,18,20,19,14,11,14,14,13,14,13,15,14,10,11,19,15,13,8,10,11,9,7,5,6,9,6,14,13,14,12,24,24,25,24,22,15,16,16,19,21,19,15,15,14,15,14,16,17,13,15,14,12,11,14,14,17,15,13,22,32,31,32,26,27,26,20,19,19,20,13,10,14,13,11,10,9,8,3,7,4,2,0,0
2022-03-18 15:00:00,0,2,3,10,12,14,15,14,13,11,7,14,11,14,15,16,15,15,18,19,17,22,23,24,20,19,20,21,20,14,20,18,13,14,12,13,15,15,17,11,15,14,14,15,17,20,21,19,18,16,15,12,9,8,4,8,7,15,15,22,6,22,19,17,14,16,18,21,24,24,18,24,28,26,25,25,28,27,28,22,19,19,20,10,20,20,20,17,17,22,29,31,44,45,39,32,29,25,23,20,17,20,25,17,25,22,17,11,6,6,3,3,0,0
2022-03-18 16:00:00,0,4,7,9,19,21,22,17,16,13,7,14,15,15,17,18,19,17,21,17,17,17,24,24,21,18,20,26,24,24,25,21,20,19,14,16,18,20,20,20,21,19,20,19,24,26,27,24,20,23,19,18,17,13,12,11,10,17,19,23,25,26,14,20,17,15,16,18,18,21,20,19,23,20,20,22,22,23,27,25,25,26,24,23,20,22,21,26,25,28,28,26,24,26,28,27,23,23,22,21,18,17,18,17,17,18,18,14,6,5,3,2,0,0
2022-03-18 17:00:00,0,7,9,8,12,10,11,21,23,18,10,20,22,18,17,17,20,17,28,27,24,30,32,33,35,32,34,37,36,40,43,35,29,27,16,17,14,22,23,23,21,23,22,24,28,35,32,31,28,22,21,20,17,16,19,15,8,21,25,24,25,24,17,19,16,13,16,17,22,22,27,31,29,32,22,24,25,29,33,30,33,30,29,18,24,22,27,29,28,24,25,24,22,19,22,23,24,18,23,21,16,17,19,19,19,13,16,14,11,6,4,3,0,0
2022-03-18 18:00:00,0,5,7,7,13,14,13,13,14,12,10,28,27,24,25,23,23,20,25,25,27,28,28,28,30,26,26,28,26,25,30,26,20,25,16,23,31,43,45,46,42,40,39,46,49,54,51,46,43,37,32,31,24,24,13,12,8,16,18,21,20,19,21,24,23,27,33,35,37,36,39,44,45,43,44,39,34,36,32,31,25,26,23,23,26,28,37,34,33,28,28,24,24,26,27,26,24,23,22,19,17,28,33,32,29,23,21,17,9,4,2,1,0,0
2022-03-18 19:00:00,0,2,4,5,11,12,6,15,16,14,11,21,22,17,16,15,13,17,19,17,15,22,24,23,23,15,18,21,22,16,21,22,21,16,9,10,15,21,25,29,23,17,22,19,21,24,22,21,20,16,15,17,11,12,9,13,11,13,15,17,17,16,14,15,14,18,18,20,22,23,24,23,24,25,24,27,20,23,21,20,16,18,11,9,21,22,24,23,21,16,20,20,22,25,30,29,26,24,22,21,16,29,30,31,30,25,24,19,11,5,3,2,0,0
2022-03-18 20:00:00,0,2,2,8,13,5,7,12,11,10,8,14,14,11,10,10,11,7,9,9,11,14,14,14,15,8,7,8,7,10,11,10,8,8,7,8,7,7,7,8,11,11,14,12,13,11,10,10,5,7,10,17,15,14,6,6,1,9,11,13,13,14,13,10,7,11,15,13,13,14,14,15,17,19,17,19,18,23,22,22,21,23,21,19,17,19,24,24,20,14,14,15,15,14,14,12,11,9,12,11,8,15,16,15,14,15,14,13,8,9,6,5,0,0
2022-03-18 21:00:00,1,1,2,5,8,5,8,8,7,8,6,13,14,12,14,13,12,7,8,7,9,13,12,13,12,9,11,10,10,9,10,10,10,10,15,13,12,14,5,11,11,13,14,15,16,14,10,11,9,9,8,7,5,4,5,12,0,14,13,14,18,13,10,10,11,12,5,14,13,18,22,23,25,25,10,22,24,23,28,24,21,21,17,13,15,19,21,18,17,17,16,16,15,13,19,15,14,12,13,10,9,20,23,22,5,18,18,17,6,3,2,0,0,0
