Unnamed: 0,1_월암차고지,2_잿말,3_월암교,4_월암IC.월암동,5_도룡마을,6_부곡체육공원,7_장안마을,8_의왕고등학교,9_부곡복지회관,10_창말,11_켄테이너기지,12_교동,13_재활용센타,14_중앙도서관,15_의왕보건소,16_고천파출소,17_고천.의왕시청,18_오전동주민센터,19_의왕지구대.글로벌도서관,20_가구단지입구,21_포도원.현대.대림아파트.유한양행,22_호계3동주민센터,23_호계사거리,24_호계소방파출소,25_덕고개사거리,26_샘마을.대안중학교,27_안양남초등학교,28_농수산물시장.포일단지입구,29_민백마을,30_오뚜기식품.두산벤처다임.나눔초등학교,31_평촌동주민센터.인덕원대우아파트,32_인덕원초교.삼성아파트,33_인덕원역4호선,34_린파밀리에,35_갈현동부대,36_찬우물,37_정보과학도서관,38_과천주공2.3단지,39_정부과천청사,40_KT과천지사,41_경기도립과천도서관앞,42_과천8.9단지,43_과천성당,44_관문사거리부대앞,45_남태령부대,46_남태령역,47_사당역,48_이수역,49_총신대입구역.남성시장입구앞,50_경문고등학교,51_정금마을,52_이수교,53_동작대교전망카페,54_서빙고역1번출구,55_서빙고역교차로,56_국립중앙박물관용산가족공원,57_이촌역,58_용산세무서,59_용산철도고등학교,60_신용산역,61_KT용산지사,62_삼각지역,63_숙대입구역,64_갈월동,65_서울역버스환승센터.강우규의거터,66_시청앞,67_한국은행.신세계앞,68_숭례문(가상),69_숭례문,70_서울역버스환승센터,71_갈월동,72_숙대입구역,73_삼각지역,74_KT용산지사,75_용산역,76_용산푸르지오써밋,77_용산철도고등학교,78_용산세무서,79_이촌역,80_국립중앙박물관용산가족공원,81_동작대교전망카페,82_갯마을앞,83_정금마을.방배경찰서,84_경문고교.배나무골앞,85_총신대입구역.남성시장입구앞,86_사당동우체국앞,87_방배노인종합복지관,88_사당역,89_사당자동차학원,90_남태령역,91_남태령부대,92_관문사거리부대앞,93_과천성당,94_과천10단지,95_경기도립과천도서관앞,96_KT과천지사,97_정부과천청사,98_과천주공2.3단지,99_찬우물,100_갈현동부대,101_린파밀리에,102_인덕원사거리.인덕원역,103_평촌동주민센터.KT동안양지점.대우아파트,104_나눔초등학교.오뚜기식품.두산벤처다임,105_민백마을,106_농수산물시장.포일단지입구,107_안양남초등학교,108_샘마을.대안중학교,109_덕고개사거리,110_호계소방파출소,111_한성병원.민방위교육장,112_호계구삼거리,113_유한양행,114_가구단지입구,115_신안아파트.글로벌도서관,116_오전동주민센터,117_고천.의왕시청,118_의왕보건소,119_중앙도서관,120_재활용센타,121_교동,122_켄테이너기지,123_창말,124_부곡복지회관,125_의왕고등학교,126_장안마을,127_부곡체육공원,128_도룡마을,129_월암IC.월암동,130_월암교,131_잿말,132_월암차고지,133_월암차고지(종점가상)
2022-03-28 08:00:00,2,0,0,3,0,0,8,13,17,18,0,1,10,17,21,25,25,32,34,34,34,37,40,39,41,43,62,63,62,61,63,56,35,34,36,42,43,43,42,44,47,55,61,62,60,62,33,36,33,38,39,40,39,26,27,25,28,27,24,24,23,23,26,27,30,2,1,0,0,7,7,6,8,7,15,17,18,14,20,21,10,8,16,13,14,16,17,29,28,22,27,29,29,31,28,22,25,19,17,13,11,46,34,27,28,29,34,32,30,33,34,31,29,30,22,21,22,24,0,6,25,24,25,26,7,3,1,0,0,0,0,0,0
2022-03-28 09:00:00,1,0,0,0,0,0,4,5,6,0,0,0,3,5,6,7,9,11,14,17,20,25,26,0,27,29,30,34,31,33,32,30,26,27,9,26,27,27,26,26,27,30,35,35,31,33,20,14,13,14,16,20,17,14,14,12,15,15,13,11,10,9,9,8,6,0,1,0,2,3,4,3,0,0,5,0,5,8,8,9,10,8,2,7,7,8,6,6,7,8,4,10,9,0,8,11,15,18,17,5,0,17,13,10,9,8,5,8,3,5,9,8,4,8,7,6,7,6,9,0,0,8,0,5,3,0,0,0,0,2,0,0,0
2022-03-28 10:00:00,1,0,0,0,0,1,5,2,5,0,0,0,3,2,6,6,8,12,11,13,19,20,20,0,15,15,16,18,18,19,18,17,16,0,0,12,16,15,19,18,19,21,22,22,21,24,16,14,12,15,13,16,13,12,13,8,12,10,9,9,6,8,6,5,4,1,1,0,2,3,2,4,5,5,5,0,5,5,4,5,3,3,4,5,6,8,8,6,7,6,4,6,7,6,5,4,7,8,7,0,2,7,6,8,7,11,11,9,2,7,9,8,6,4,5,4,5,6,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0
2022-03-28 11:00:00,1,0,0,0,0,0,6,3,5,0,0,0,0,2,4,5,7,7,9,4,12,13,15,0,14,17,22,21,21,21,22,19,17,14,9,0,16,15,15,19,13,22,22,23,0,24,19,15,13,12,15,16,0,12,13,10,12,16,15,16,13,12,10,9,6,3,1,0,2,4,2,6,5,7,4,7,11,9,7,5,1,2,4,4,7,9,10,11,0,10,0,9,5,0,6,8,5,7,7,7,6,10,9,8,9,8,6,7,8,6,6,4,4,4,1,2,2,4,3,0,2,0,2,3,2,1,0,0,0,0,0,0,0
2022-03-28 12:00:00,0,0,1,0,0,0,4,4,2,0,0,0,0,1,8,5,9,11,13,10,15,17,16,15,10,11,18,17,18,23,26,20,20,19,11,19,18,17,17,19,20,24,26,25,0,25,17,16,13,12,14,16,12,11,13,12,11,10,11,10,6,15,15,14,6,2,3,0,4,5,8,9,7,6,8,3,7,4,7,7,7,8,8,7,14,11,15,21,13,21,20,19,12,14,11,10,9,11,8,7,0,15,15,14,13,11,10,9,9,9,8,1,7,8,7,6,5,5,3,1,0,4,1,3,2,0,0,0,0,0,0,0,0
2022-03-28 13:00:00,1,2,1,0,0,0,5,1,3,0,0,0,0,0,5,4,7,8,8,0,10,13,15,0,17,10,21,10,20,19,21,21,17,0,6,19,20,19,18,17,13,15,16,17,0,18,12,13,11,12,13,16,10,12,14,12,13,14,12,8,7,7,6,5,3,2,4,0,5,7,7,9,9,12,15,14,14,13,15,15,0,10,8,10,9,11,12,14,12,13,12,12,11,6,17,20,18,7,8,17,18,18,13,10,13,15,10,15,14,3,11,10,9,5,7,7,7,3,0,0,0,2,0,4,2,1,0,0,0,1,0,0,0
2022-03-28 14:00:00,2,1,1,0,0,0,5,4,4,6,0,0,0,0,4,4,8,8,10,8,12,15,14,0,22,45,50,17,17,16,17,16,15,0,12,15,16,13,10,11,10,13,13,12,0,11,11,9,10,11,13,10,12,11,10,9,10,11,8,10,9,8,5,2,3,2,6,0,5,6,11,11,10,12,13,7,15,12,14,15,18,17,15,13,11,13,15,9,1,0,0,7,1,12,13,12,11,13,12,9,0,10,8,9,8,7,8,9,0,0,8,7,2,4,3,0,2,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2022-03-28 15:00:00,1,0,0,0,2,3,4,2,0,3,0,0,0,0,1,4,5,5,6,4,4,7,8,0,14,26,31,33,50,42,12,10,9,7,8,0,13,14,14,15,17,15,17,15,0,15,12,13,9,7,8,10,12,8,8,7,7,8,9,10,9,3,6,3,4,4,5,3,6,11,12,16,17,15,13,14,14,15,15,17,11,13,10,10,15,15,16,22,22,13,0,21,19,18,13,16,16,18,19,12,14,17,15,14,13,12,11,11,10,9,8,7,8,6,8,4,8,7,5,0,0,0,6,5,3,1,0,0,0,0,0,0,0
2022-03-28 16:00:00,1,0,0,0,0,2,3,16,17,0,0,0,2,8,9,7,11,11,12,10,8,9,10,0,11,13,15,16,17,20,22,15,14,11,13,15,15,15,14,19,20,21,24,29,15,28,12,11,12,8,14,16,10,9,8,6,7,6,6,6,9,8,5,3,3,2,5,0,5,11,13,15,16,17,17,15,16,17,17,23,16,21,24,22,21,25,31,49,44,43,42,40,38,21,18,21,23,24,25,23,22,17,19,20,22,25,25,27,29,13,26,14,25,23,18,16,15,13,0,12,0,0,8,7,6,2,0,0,0,0,1,0,0
2022-03-28 17:00:00,4,0,0,0,0,0,6,5,6,7,3,7,6,16,15,10,25,28,27,24,25,24,23,19,23,24,24,22,24,28,26,19,17,16,15,16,16,13,17,19,21,21,24,25,21,26,18,13,12,11,11,12,14,9,11,17,4,17,16,13,9,6,4,2,0,4,7,0,11,12,13,14,18,19,18,14,21,20,23,22,23,24,24,24,29,29,28,34,32,34,32,33,31,37,33,28,28,30,32,40,36,36,33,39,38,39,34,31,30,24,28,25,19,16,9,10,9,7,8,7,7,0,0,4,2,1,0,0,0,0,0,0,0
2022-03-28 18:00:00,1,1,0,0,0,2,4,4,5,6,8,0,0,0,9,12,10,12,14,15,23,24,30,0,31,33,32,33,31,43,46,36,25,25,22,27,29,30,45,55,56,56,55,52,49,44,26,16,17,15,16,32,31,15,19,22,22,23,20,13,12,9,7,5,3,4,9,0,13,16,17,19,25,26,32,31,32,28,35,36,36,30,34,35,39,44,45,57,56,54,53,51,43,38,35,35,35,38,39,28,38,56,53,56,53,53,42,42,40,37,30,29,28,29,25,23,21,20,23,0,0,0,13,13,8,2,0,0,1,1,0,0,0
2022-03-28 19:00:00,1,0,0,0,0,0,3,2,5,0,0,0,0,0,6,7,5,8,8,8,9,10,11,0,20,20,21,21,20,18,19,15,18,4,12,0,11,11,11,12,13,16,17,16,17,18,15,11,15,14,14,16,14,8,8,8,6,10,11,11,10,7,5,4,3,3,10,0,11,13,14,15,17,16,19,19,21,19,22,23,22,22,26,27,30,29,31,40,23,41,26,39,35,31,28,30,28,22,29,22,23,51,48,45,40,34,32,30,29,28,24,18,14,11,9,7,12,13,0,0,0,0,5,11,7,1,0,0,0,0,0,0,0
2022-03-28 20:00:00,0,0,0,0,0,1,2,3,1,6,0,0,0,0,1,5,5,6,0,7,7,9,8,0,10,10,11,11,9,10,11,8,17,15,0,4,13,13,14,17,18,18,20,19,0,6,10,9,7,0,3,7,6,7,6,9,8,8,5,6,5,3,4,3,0,2,5,0,4,5,6,10,11,11,13,16,16,18,19,20,10,18,18,24,25,27,27,35,36,0,33,32,21,32,30,27,26,24,23,22,21,21,19,24,22,22,19,19,17,16,15,13,10,9,9,7,5,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0
2022-03-28 21:00:00,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,3,4,5,4,4,5,7,0,0,8,9,10,9,16,17,9,9,0,0,10,9,4,8,9,4,8,8,10,0,6,7,6,7,7,2,7,9,6,5,4,2,5,6,6,5,4,5,0,2,1,6,0,4,6,12,16,21,23,24,25,26,28,9,26,26,23,10,19,16,18,19,36,0,35,10,32,26,24,23,23,24,23,17,22,16,36,35,33,29,28,27,23,25,22,20,15,14,11,8,8,10,8,0,3,4,0,5,3,2,1,0,0,0,0,0,0,0
2022-03-28 22:00:00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,2,1,4,5,2,0,0,0,1,5,6,7,3,4,5,5,4,1,4,0,5,6,11,10,10,11,9,0,9,7,9,8,9,12,13,4,10,2,8,6,5,0,4,4,5,3,2,4,2,3,5,6,8,9,10,9,10,13,0,14,0,13,14,13,12,13,11,12,13,12,29,21,0,21,28,25,23,24,22,25,24,20,17,19,30,28,30,29,29,26,25,9,24,20,14,12,10,7,6,6,5,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,4,5,0,6,0,7,9,0,0,3,0,6,5,0,4,5,2,4,0,2,0,0,4,5,7,6,3,6,3,0,3,10,12,12,11,11,12,5,4,7,0,4,7,6,6,7,8,5,4,2,0,6,0,2,7,8,10,11,12,17,8,12,0,18,0,18,15,12,11,21,20,20,23,21,0,0,19,16,22,20,18,17,12,16,5,0,26,22,20,18,16,13,10,5,0,10,6,8,6,4,3,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,0,0,0,0,0,2,3,0,1,0,0,0,0,3,2,4,0,7,0,8,9,8,8,9,10,11,14,0,13,0,14,13,14,0,0,15,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,4,6,8,10,10,13,12,9,0,11,12,13,5,13,16,18,15,14,15,11,6,12,12,11,14,5,15,13,16,11,15,5,7,8,3,6,7,5,0,8,7,2,6,1,5,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,1,0,1,0,0,1,4,6,7,0,0,0,6,5,4,11,12,15,19,22,31,18,15,0,22,23,27,28,33,34,40,29,26,24,22,23,21,22,21,21,22,27,30,29,18,14,15,10,10,11,12,12,0,10,12,4,11,0,10,6,7,6,4,5,2,1,1,0,0,1,1,2,4,4,5,4,3,2,0,1,0,2,1,2,2,4,8,9,8,7,0,3,6,2,0,2,4,4,0,3,0,7,11,12,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 07:00:00,2,1,0,2,2,0,12,16,18,6,17,0,0,15,17,18,19,24,32,35,39,45,48,34,52,50,57,56,55,61,64,60,46,32,45,36,48,48,49,49,52,57,61,61,59,54,37,34,34,33,34,41,38,32,26,10,25,26,13,12,11,9,8,10,7,1,2,0,2,4,5,4,6,6,8,6,7,5,9,0,0,8,14,13,13,13,17,22,21,23,22,25,28,31,30,27,26,26,9,20,2,36,37,32,27,30,35,37,35,11,28,27,12,12,10,9,8,7,2,0,0,4,3,2,1,0,0,0,0,0,0,0,0
2022-03-29 08:00:00,0,0,1,0,0,1,18,21,26,28,0,27,6,26,26,27,25,26,27,26,30,29,32,31,33,36,44,49,50,49,46,39,31,42,43,43,45,44,39,40,46,51,55,60,57,53,33,26,25,28,33,36,28,27,30,18,30,29,27,25,24,24,22,20,18,1,1,0,2,5,4,6,7,8,23,23,23,17,21,16,0,14,17,19,16,23,32,32,29,33,31,39,37,34,29,21,15,15,16,7,26,42,29,30,31,32,32,30,35,34,29,27,26,30,23,22,24,29,0,28,26,24,1,23,6,5,2,0,0,1,0,0,0
2022-03-29 09:00:00,1,0,0,0,0,0,8,9,11,12,8,0,11,4,13,13,14,12,15,16,17,20,19,0,20,21,23,25,24,31,31,29,24,23,22,23,17,24,25,26,17,27,28,28,27,26,20,19,17,16,16,18,0,14,17,13,16,16,16,15,12,13,11,10,7,1,1,0,1,2,0,3,6,4,8,0,8,7,3,9,8,6,6,5,6,10,6,12,0,11,4,9,6,3,8,7,6,7,7,0,0,21,19,14,12,11,11,6,10,0,9,8,6,4,4,1,2,2,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
2022-03-29 10:00:00,0,0,1,0,0,0,6,7,9,5,0,0,8,7,2,6,7,9,12,14,16,17,16,8,17,15,18,20,19,23,24,24,17,18,17,18,18,22,17,23,25,26,25,26,0,27,17,18,17,9,8,18,0,11,11,6,11,10,10,8,7,6,5,6,5,0,0,0,0,2,4,3,3,4,7,2,6,4,4,4,0,3,6,6,6,4,3,5,3,0,0,5,0,5,0,6,3,9,2,0,2,8,5,4,5,5,5,5,0,1,2,4,2,2,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 11:00:00,0,1,0,0,0,0,2,4,5,5,4,8,5,2,11,11,12,16,16,18,20,23,22,23,7,22,21,26,21,18,15,14,13,12,0,12,12,16,15,18,18,19,9,20,10,18,16,17,15,16,17,16,17,11,9,10,7,0,8,12,10,9,9,4,7,6,2,0,1,3,3,2,6,3,4,4,3,5,4,6,7,5,6,2,7,4,5,5,4,4,3,5,7,8,6,5,5,6,1,0,5,7,6,6,7,6,5,6,5,3,5,5,3,4,5,0,2,2,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-03-29 12:00:00,2,0,3,0,0,3,5,1,0,0,0,6,0,0,2,3,3,4,5,5,7,9,11,0,0,13,14,16,18,19,19,16,17,14,0,10,15,16,15,15,17,13,15,14,13,12,12,12,15,16,18,16,16,13,14,7,10,15,16,10,14,8,13,3,11,2,2,0,4,0,4,4,10,0,15,8,9,13,8,6,5,8,9,8,12,7,13,10,0,0,8,9,8,9,8,10,6,9,7,8,0,17,16,13,12,10,8,10,9,8,8,6,4,5,4,4,5,6,0,2,0,5,0,3,1,1,0,0,0,0,0,0,0
2022-03-29 13:00:00,0,0,0,0,0,0,2,0,4,0,0,0,3,2,2,0,8,11,10,8,12,13,11,12,13,12,12,14,14,16,13,12,12,11,12,0,11,12,12,15,16,18,20,19,11,16,14,10,16,15,16,19,10,16,18,14,8,10,16,15,13,11,10,11,9,3,4,0,5,7,12,14,15,9,13,14,13,14,16,11,12,12,11,10,10,11,7,9,5,6,7,7,9,4,9,10,5,10,6,6,4,19,18,7,9,10,8,6,0,7,6,5,4,6,6,5,3,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2022-03-29 14:00:00,0,0,0,0,0,0,2,4,0,4,0,3,0,2,6,7,7,8,9,9,10,15,14,0,13,11,13,13,15,14,15,13,14,7,0,15,14,13,12,13,0,15,15,9,8,16,15,13,11,4,6,8,9,12,15,15,13,13,11,9,6,8,5,5,4,3,5,0,6,6,6,10,9,13,16,17,16,15,16,14,13,12,10,11,10,13,12,15,12,16,0,15,14,14,13,10,9,11,8,0,10,13,17,15,14,11,8,9,0,6,8,7,10,7,10,6,5,6,6,0,0,2,4,3,4,1,0,0,0,0,0,0,0
2022-03-29 15:00:00,0,0,0,0,0,0,2,2,1,1,2,2,0,0,1,4,3,4,1,4,4,4,5,0,28,42,46,47,41,40,16,13,12,0,0,12,11,17,16,12,6,11,12,12,0,13,12,10,9,10,11,10,10,8,11,12,11,13,13,14,10,9,4,3,2,3,6,0,7,10,11,15,16,11,21,14,21,20,20,18,17,18,16,3,15,16,14,18,13,4,0,17,16,14,13,14,11,13,12,9,0,13,14,15,16,14,13,7,8,0,11,11,9,10,11,10,8,8,0,0,0,0,4,4,3,2,2,0,0,0,1,0,0
2022-03-29 16:00:00,2,0,0,0,0,1,5,11,6,8,0,7,7,5,7,6,7,11,6,10,11,8,8,6,7,14,19,17,16,29,12,10,7,8,8,10,9,10,13,17,15,13,17,14,0,11,12,12,14,16,15,18,20,17,22,19,18,12,17,11,10,8,6,4,8,3,8,0,12,17,18,20,22,21,21,22,18,17,21,25,24,22,23,22,23,25,28,27,25,25,21,26,22,23,22,20,15,20,18,19,15,15,16,17,17,17,16,19,17,18,13,16,17,14,11,9,6,6,0,0,0,0,3,2,1,0,2,0,0,0,0,0,0
2022-03-29 17:00:00,0,1,0,0,0,3,3,4,6,7,0,0,0,0,5,7,17,23,25,27,27,28,29,12,29,29,27,24,26,38,37,30,17,7,16,18,18,21,21,22,24,21,22,23,11,24,19,12,13,8,10,16,15,11,18,20,17,19,18,17,14,9,7,2,6,4,9,0,10,13,15,17,21,22,21,20,24,24,29,26,30,26,25,24,22,25,27,39,30,41,42,40,38,35,34,36,32,32,31,25,21,31,26,34,30,31,29,27,19,5,24,19,18,17,16,14,15,15,0,0,0,8,7,11,6,3,0,2,0,0,1,0,0
2022-03-29 18:00:00,1,2,0,0,0,0,6,6,8,8,1,9,0,9,13,11,20,22,23,24,29,30,31,0,32,31,30,29,24,26,22,18,17,0,0,6,16,17,19,23,23,19,19,22,21,22,22,16,17,19,19,30,29,10,15,9,16,18,17,15,13,8,3,1,5,4,11,0,10,16,17,19,23,15,21,21,24,23,25,26,25,33,34,33,31,36,40,44,32,32,45,41,40,38,35,32,38,35,21,36,29,46,41,42,39,37,32,27,31,29,25,25,23,22,17,16,16,14,14,0,0,0,11,9,6,4,0,0,0,0,0,0,0
2022-03-29 19:00:00,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,3,3,4,3,6,7,8,0,9,9,8,6,8,10,11,14,10,0,8,0,10,18,15,25,26,27,26,30,10,27,20,14,11,12,12,13,0,8,9,8,7,7,14,14,12,3,7,2,2,3,5,7,8,10,11,12,11,11,15,14,17,16,17,19,12,19,21,20,28,28,27,47,23,47,21,44,39,36,36,33,33,33,30,21,28,35,35,38,37,32,28,27,25,23,22,20,13,12,14,7,15,14,9,0,6,0,8,10,6,2,1,0,0,0,0,0,0
2022-03-29 20:00:00,0,0,0,0,0,0,1,2,0,6,2,0,0,0,8,7,6,10,13,11,13,19,21,0,19,17,16,11,10,11,9,7,9,0,0,0,7,3,4,7,6,8,7,7,7,6,7,12,7,6,6,11,12,4,4,7,6,4,5,5,2,1,1,0,0,2,6,0,3,10,7,16,19,20,22,11,13,13,14,18,16,16,14,16,19,17,16,23,22,21,0,22,20,19,15,21,21,23,21,0,12,20,19,32,30,25,21,14,20,0,19,17,10,8,5,1,7,5,0,0,2,2,3,5,1,0,0,0,0,0,0,0,0
2022-03-29 21:00:00,0,0,0,0,0,0,1,1,0,0,0,2,0,0,3,3,4,3,10,12,15,16,15,0,14,12,15,14,12,13,12,9,6,0,4,0,6,5,8,12,6,9,11,11,0,14,11,8,8,4,3,8,8,6,5,0,1,4,4,6,4,3,3,0,2,3,6,0,7,8,9,7,10,5,14,15,24,12,25,0,12,22,16,21,18,17,15,23,18,22,16,23,16,9,21,20,21,19,13,18,18,27,27,28,23,16,22,21,6,20,19,10,9,7,8,9,9,5,0,4,0,0,1,8,2,0,0,0,0,0,0,0,0
