Unnamed: 0,1_진관공영차고지,2_지축교앞,3_래미안922동앞,4_래미안909동앞,5_구파발역.롯데몰,6_은진초교입구.은뜨락도서관,7_은평구민체육센터앞,8_신도초중교입구.한국고전번역원,9_은평경찰서,10_연신초등학교.연신내성당,11_북한산대창센시티아파트,12_불광중학교,13_북한산수자인아파트,14_수리초등학교입구,15_불광1치안센터.독바위역,16_불광1동공동주차장앞,17_불광대호아파트,18_불광초등학교,19_불광역3호선.서울혁신파크,20_한전성서지사.북한산푸르지오,21_녹번전철역,22_녹번역,23_은평구청,24_응암1동주민센터,25_녹번센트레빌아파트,26_영락중학교입구,27_시립은평병원,28_백련산힐스테이트4차,29_응암초교.백련산힐스테이트3차,30_충암고교앞.대주피오레아파트,31_명지전문대.충암중고등학교,32_명지중고등학교,33_명지대삼거리,34_명지대,35_DMC센트럴아이파크아파트,36_명지대사거리제일은행앞,37_백련시장,38_홍남교.서대문두바퀴환경센터,39_연희A지구아파트,40_연희동자치회관,41_연희3거리,42_연희교차로,43_연남동,44_홍대입구역(가상),45_홍대입구역,46_서교동주민센터.마포신문사,47_동교로사거리,48_홍대입구역(가상),49_홍대입구역,50_연희동대우아파트,51_연희교차로,52_연희동자치회관,53_연희A지구아파트,54_홍남교.자전거대여소앞,55_백련시장,56_명지대사거리국민은행앞,57_명지대,58_명지대삼거리,59_명지중고등학교,60_명지전문대.충암중고등학교,61_충암고교앞.대주피오레아파트,62_응암초교.백련산힐스테이트3차,63_백련산힐스테이트2차,64_시립은평병원,65_영락중학교입구,66_녹번센트레빌아파트,67_응암1동주민센터,68_은평구청,69_녹번역,70_녹번동대림JR아파트앞,71_녹번역,72_한전성서지사.북한산푸르지오,73_불광역3호선.서울혁신파크,74_불광역9번출구.불광초등학교,75_불광롯데캐슬아파트,76_불광대호아파트,77_불광1동공동주차장앞,78_불광1치안센터.독바위역,79_수리초등학교입구,80_북한산수자인아파트,81_불광중학교,82_북한산대창센시티아파트,83_연신초등학교,84_은평경찰서,85_신도초중교입구.한국고전번역원,86_은평구민체육센터앞,87_은진초교입구.은뜨락도서관,88_구파발(가상),89_구파발역2번출구,90_롯데캐슬823동앞,91_롯데캐슬820동앞,92_지축교앞,93_진관공영차고지
2022-03-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 04:00:00,0,1,0,0,1,1,0,0,1,1,0,2,3,6,8,8,8,10,4,6,0,5,2,6,3,0,7,5,6,6,4,4,5,6,0,0,8,9,0,8,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-10 05:00:00,0,0,1,2,0,1,0,2,0,0,3,3,4,5,6,9,9,6,2,0,2,4,4,6,5,3,6,2,4,5,6,7,8,7,7,7,9,11,14,12,12,12,10,9,1,1,0,0,1,4,6,0,5,1,4,1,2,3,3,3,4,2,3,6,7,4,7,6,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022-03-10 06:00:00,0,1,2,5,2,0,0,2,0,4,6,10,11,10,15,10,21,18,4,3,4,4,6,7,8,9,8,10,11,12,10,10,14,18,20,21,25,28,29,27,18,26,25,19,2,0,1,0,7,7,8,7,6,5,8,9,8,4,7,4,7,11,14,18,21,22,20,14,6,5,3,4,2,3,1,4,5,0,4,0,3,4,1,4,2,3,2,0,1,0,0,0,0
2022-03-10 07:00:00,0,1,8,14,5,4,4,5,4,6,11,16,19,19,24,28,28,19,13,14,14,24,25,33,33,32,32,31,33,34,33,30,32,34,39,31,34,40,43,41,42,45,41,37,4,3,3,0,21,19,19,19,18,19,19,16,15,14,10,10,13,22,29,47,55,56,58,45,7,8,11,12,13,14,8,9,12,13,14,10,10,11,15,14,17,11,10,7,4,2,1,0,0
2022-03-10 08:00:00,0,1,7,9,4,4,7,11,16,17,23,32,35,41,52,61,64,52,38,40,40,40,36,37,39,39,35,35,36,30,22,24,28,28,28,29,31,37,38,34,38,37,31,29,4,4,5,0,64,64,62,30,61,60,61,59,58,57,49,15,21,30,36,47,51,52,48,36,10,8,9,9,8,10,18,20,19,19,21,18,11,11,10,9,12,12,11,8,4,1,0,0,0
2022-03-10 09:00:00,0,2,7,7,2,3,4,6,9,0,13,16,17,18,20,19,20,19,26,26,39,40,36,40,26,42,46,47,46,45,17,16,19,22,24,25,29,30,34,34,41,46,45,36,7,4,4,1,58,58,59,48,28,43,49,50,55,55,47,7,8,9,10,20,21,46,44,33,4,3,4,7,6,6,7,6,4,5,5,2,5,6,3,0,7,6,4,1,3,0,0,0,0
2022-03-10 10:00:00,0,0,2,3,3,1,0,3,4,3,5,6,8,8,11,12,14,11,10,11,15,17,16,15,16,15,13,14,14,11,13,14,10,15,16,17,18,19,19,17,20,23,25,23,4,1,2,0,26,27,27,29,25,24,26,27,25,27,25,13,5,11,9,10,12,12,13,15,10,9,8,7,8,9,7,2,8,8,7,6,8,9,8,7,3,0,6,3,2,0,0,0,0
2022-03-10 11:00:00,0,0,2,3,5,6,4,7,8,8,8,10,9,9,12,11,14,10,12,12,13,15,14,15,14,15,16,17,16,15,26,25,24,21,19,21,26,26,28,30,28,33,28,20,5,2,2,0,30,35,32,34,31,32,31,30,28,26,23,13,8,12,9,17,19,13,12,17,8,7,5,6,5,5,5,4,5,2,7,7,4,5,3,2,7,1,5,4,1,0,1,0,0
2022-03-10 12:00:00,0,0,2,4,4,5,0,2,7,7,9,10,10,11,11,13,15,9,12,11,16,18,16,17,19,18,19,19,21,9,36,37,37,39,38,41,42,43,45,44,49,51,44,37,3,1,3,0,31,32,25,33,24,16,32,31,28,18,22,17,17,19,19,22,15,14,20,18,11,12,9,9,10,13,13,14,15,11,10,11,9,8,5,4,5,6,2,4,4,1,0,0,0
2022-03-10 13:00:00,0,2,6,5,6,6,4,7,13,11,12,14,14,13,13,14,15,11,13,15,21,23,22,22,23,24,26,24,23,23,26,30,30,37,34,39,41,32,30,42,42,45,40,32,5,3,2,0,55,59,55,54,40,53,50,52,45,46,44,14,13,16,16,16,17,18,17,18,10,9,10,9,7,15,14,11,9,10,5,4,4,9,7,0,6,5,4,3,2,1,0,0,0
2022-03-10 14:00:00,0,0,2,2,11,12,6,7,6,4,11,34,34,36,37,33,26,16,12,11,16,17,20,21,19,19,19,18,17,15,25,29,27,33,28,27,29,30,28,36,36,34,32,26,4,4,6,0,26,24,24,21,14,19,17,16,15,19,19,24,30,29,32,28,29,26,20,20,15,14,15,16,12,13,12,9,10,8,8,7,6,6,6,5,4,4,2,3,2,1,0,0,0
2022-03-10 15:00:00,0,1,1,3,4,4,4,11,12,11,10,10,13,13,13,14,12,15,13,13,16,17,18,19,18,16,15,17,18,14,42,42,41,41,41,40,41,44,46,46,46,41,36,33,5,2,5,1,19,17,23,24,23,22,19,22,18,17,19,27,28,28,30,28,27,28,26,23,13,12,13,11,11,14,14,12,11,11,9,8,7,4,5,5,6,5,6,4,3,2,0,0,0
2022-03-10 16:00:00,0,0,5,6,7,4,4,5,10,11,13,12,11,9,15,11,15,13,15,15,31,40,41,33,28,26,15,16,13,14,61,62,55,56,47,53,56,59,59,58,45,53,48,41,3,2,3,2,26,29,32,29,25,20,21,18,18,16,35,44,43,42,39,37,35,33,32,27,18,17,19,19,16,14,14,13,12,12,11,9,9,8,7,11,10,9,8,7,5,3,0,0,0
2022-03-10 17:00:00,0,0,2,2,6,0,5,6,9,10,6,13,11,13,12,12,13,15,20,22,28,28,29,31,30,25,24,22,19,18,60,63,60,63,63,64,63,59,56,61,62,63,55,52,5,6,7,0,34,37,40,40,37,30,28,24,26,26,27,33,31,36,35,40,38,37,37,35,17,14,17,16,17,19,17,17,14,12,11,8,9,7,4,5,5,2,3,3,6,5,0,0,0
2022-03-10 18:00:00,0,0,6,0,13,14,13,15,16,17,16,16,14,13,14,14,15,17,21,22,36,50,51,48,41,34,23,21,23,22,40,43,41,44,41,39,51,53,44,47,54,56,53,42,5,8,10,0,57,52,51,43,41,37,33,33,31,32,30,46,46,47,46,49,48,49,48,46,31,29,29,28,23,30,28,26,22,19,19,18,13,11,10,9,9,11,9,4,9,5,0,0,0
2022-03-10 19:00:00,0,0,1,2,6,4,6,1,7,8,7,7,5,4,5,5,7,6,9,10,26,39,42,38,31,23,24,15,12,11,10,11,19,17,18,19,20,21,22,18,34,38,33,28,3,5,8,0,29,40,40,37,33,31,28,29,27,28,24,23,22,21,16,21,15,13,11,15,14,14,17,11,20,34,32,30,24,18,18,17,16,11,8,8,6,6,6,4,9,7,0,0,0
2022-03-10 20:00:00,0,0,3,1,11,10,9,0,8,5,5,5,4,5,8,10,11,9,8,7,13,21,25,37,32,22,16,15,13,10,15,16,18,27,25,23,26,25,18,17,21,28,22,19,2,4,7,5,23,24,25,29,26,25,22,22,19,20,21,21,23,25,22,23,21,19,16,15,12,9,9,10,5,17,16,12,9,8,10,6,8,7,4,3,3,3,3,1,6,2,0,0,0
2022-03-10 21:00:00,0,0,2,2,5,6,2,4,4,5,6,7,7,5,6,5,5,5,9,10,14,17,17,14,13,12,9,7,6,4,10,10,11,17,19,19,22,23,24,27,24,26,23,21,2,2,5,0,37,34,32,31,28,24,20,20,19,19,19,19,15,17,15,18,17,16,16,18,13,8,12,7,12,20,17,15,12,14,15,13,9,7,4,1,1,0,1,2,3,1,0,0,0
2022-03-10 22:00:00,0,0,0,1,8,0,1,8,7,3,5,4,3,3,3,8,9,10,11,11,16,28,29,29,27,25,18,11,8,7,6,8,6,10,8,10,10,9,9,6,10,11,12,9,4,4,8,1,24,27,35,33,30,28,23,19,15,14,15,18,19,20,18,16,11,14,12,11,10,8,9,10,15,16,16,14,13,9,12,11,8,6,5,3,3,0,2,0,4,2,1,0,0
2022-03-10 23:00:00,0,0,0,0,5,6,5,4,1,0,0,5,3,1,4,5,2,7,5,3,9,15,8,14,13,11,10,4,9,7,5,5,6,4,3,7,12,11,4,0,3,0,14,3,2,2,3,1,26,27,28,29,28,25,21,21,19,14,12,10,9,7,6,8,6,5,4,3,3,0,4,3,6,9,7,6,4,4,6,5,2,2,1,1,0,0,0,0,9,7,0,0,0
2022-03-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 04:00:00,0,0,1,0,0,1,0,0,0,0,0,3,0,6,8,9,9,11,5,6,2,0,5,7,3,0,8,5,7,6,4,0,5,9,10,0,7,8,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 05:00:00,0,0,1,2,0,1,0,2,0,1,4,0,5,5,6,9,10,5,2,1,3,4,4,4,1,6,4,4,3,5,5,6,6,6,7,12,16,18,20,19,16,14,11,7,1,0,0,0,2,2,5,0,4,5,4,5,4,3,4,1,3,4,4,6,5,7,8,5,3,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-11 06:00:00,0,0,3,3,2,0,1,1,1,3,8,13,13,8,16,17,22,19,4,4,6,8,7,8,11,5,16,17,1,9,6,7,8,14,19,18,20,17,11,12,17,16,15,10,1,1,0,0,7,4,6,5,0,0,5,7,7,4,6,5,8,8,11,17,22,24,24,18,5,5,3,2,4,4,5,5,1,6,6,1,5,4,0,2,6,4,3,2,1,0,0,0,0
2022-03-11 07:00:00,0,2,6,12,9,3,3,4,5,7,11,20,20,17,36,41,41,21,18,22,21,24,25,30,33,33,39,42,41,39,30,27,28,23,29,30,34,41,44,45,46,45,37,33,4,3,2,1,14,14,16,18,10,14,14,16,17,14,11,11,14,19,25,33,37,40,40,31,7,8,10,15,16,16,17,22,27,5,29,14,14,18,15,13,19,17,10,8,5,1,1,0,0
2022-03-11 08:00:00,0,2,8,11,3,3,5,8,12,14,22,24,26,27,33,39,42,28,17,20,30,32,26,26,25,24,30,31,26,25,22,19,23,29,29,28,31,32,35,34,36,45,36,34,4,4,1,0,46,44,39,40,38,37,35,32,23,24,14,14,20,26,28,37,50,60,55,44,8,8,8,10,13,13,24,27,30,30,30,30,20,20,18,15,13,11,9,8,6,3,1,0,0
2022-03-11 09:00:00,0,1,5,6,5,3,1,2,3,5,7,10,9,9,11,13,15,11,9,9,21,22,22,24,25,29,20,29,30,29,18,20,27,32,33,37,42,47,47,44,39,37,31,26,3,4,3,2,48,50,46,29,45,24,35,46,43,42,31,10,13,15,20,28,40,39,39,34,9,5,7,4,6,8,4,7,6,8,8,7,7,8,6,5,4,5,4,2,3,1,0,0,0
2022-03-11 10:00:00,0,1,5,4,2,3,0,2,4,7,6,9,9,9,10,13,16,13,11,10,11,12,13,12,13,13,14,16,18,17,15,14,12,16,17,19,20,19,22,21,23,28,27,23,2,3,3,0,24,23,22,14,8,13,21,22,19,16,18,11,11,12,14,15,21,22,21,14,7,5,8,5,7,6,8,10,9,9,8,7,8,9,8,5,8,9,10,5,2,0,0,0,0
2022-03-11 11:00:00,0,0,2,3,4,4,0,4,5,4,6,10,9,10,13,7,12,8,11,12,15,11,12,13,13,11,14,10,11,9,17,12,13,16,17,13,17,19,19,19,18,22,22,18,7,1,2,0,17,17,19,20,19,18,15,17,17,15,13,10,9,9,9,8,11,12,12,10,9,8,7,9,7,6,4,5,4,5,3,5,4,2,2,2,3,0,3,0,2,1,0,0,0
2022-03-11 12:00:00,4,0,3,7,8,0,0,9,6,4,7,9,8,9,12,15,16,12,11,12,10,14,14,14,15,15,16,19,21,9,27,30,31,34,33,36,38,37,37,33,37,37,32,29,1,1,2,0,23,23,22,15,16,23,22,21,21,16,13,14,12,17,10,14,14,15,14,14,10,11,13,13,9,12,7,12,8,13,4,12,10,3,5,4,4,4,0,3,4,1,0,0,0
2022-03-11 13:00:00,3,1,3,6,7,8,7,5,10,3,7,8,9,11,12,11,12,8,12,12,14,17,18,18,17,13,15,14,6,12,20,20,20,23,23,21,22,18,23,22,21,24,30,22,3,2,3,0,23,24,25,23,20,20,19,16,25,15,21,18,22,13,18,17,18,19,13,14,11,6,6,8,7,11,8,9,8,8,9,8,6,7,6,5,6,5,3,2,1,0,0,0,0
2022-03-11 14:00:00,0,1,4,3,4,4,1,5,8,11,11,27,13,29,30,28,20,17,16,14,17,21,14,17,15,15,16,14,14,14,24,27,27,25,25,23,25,24,23,24,22,23,22,17,3,2,5,0,19,25,22,21,20,19,18,15,15,17,17,23,28,29,24,27,30,31,27,23,14,13,13,13,13,10,10,9,9,10,9,8,5,7,5,4,3,2,2,2,2,1,0,0,0
2022-03-11 15:00:00,0,0,5,7,12,18,4,5,16,14,13,17,15,13,14,15,17,12,14,17,24,20,21,19,18,15,16,15,13,14,21,28,27,28,24,25,26,28,29,30,29,30,28,26,4,1,2,0,14,17,20,20,18,15,16,16,16,16,35,42,40,39,35,34,33,30,27,23,18,18,16,16,16,21,21,18,18,15,13,16,16,16,16,15,20,18,13,11,4,3,0,0,0
2022-03-11 16:00:00,0,0,1,3,8,6,0,5,7,8,8,11,9,10,11,14,12,12,15,18,25,29,27,29,27,25,23,17,15,13,36,43,41,43,42,44,44,45,41,40,39,40,36,35,4,4,5,0,24,27,29,22,21,19,18,16,13,13,19,23,21,21,21,24,23,22,21,24,19,16,19,18,18,17,16,16,17,15,13,11,9,8,8,8,7,5,0,4,4,2,0,0,0
2022-03-11 17:00:00,0,0,2,4,10,10,8,10,9,8,11,15,13,11,11,11,12,14,18,18,27,34,32,32,29,26,22,18,19,18,47,50,52,57,55,54,58,57,41,54,55,53,47,40,4,4,5,3,32,36,41,43,38,33,29,25,24,22,25,32,32,34,30,32,34,35,32,26,15,10,17,15,15,21,17,15,13,10,10,8,9,8,7,7,7,5,5,4,4,2,0,0,0
2022-03-11 18:00:00,1,1,2,3,12,8,13,15,19,9,18,19,16,16,19,9,18,12,15,13,29,41,42,43,40,39,33,29,27,21,38,43,43,46,44,45,49,51,54,58,60,64,49,44,8,4,10,9,47,48,47,44,39,32,32,37,37,35,33,38,34,31,33,41,42,37,37,30,20,17,22,20,21,30,29,25,18,15,17,14,12,10,7,8,7,6,6,5,7,2,0,0,0
2022-03-11 19:00:00,0,0,2,2,8,9,8,4,9,5,10,11,5,9,12,12,12,12,14,14,33,46,46,39,37,31,21,17,16,16,19,20,21,24,30,33,38,40,38,39,40,42,37,28,5,9,11,10,36,50,45,45,42,36,32,25,21,19,16,21,23,21,17,18,17,19,18,16,14,8,16,14,19,26,25,23,21,17,20,16,12,12,7,7,4,4,0,3,8,3,1,0,0
2022-03-11 20:00:00,0,0,1,2,7,3,4,3,4,7,8,10,8,7,7,8,7,7,10,7,12,20,20,20,16,12,10,12,10,7,10,9,10,24,32,34,34,15,16,16,38,37,32,27,2,4,0,0,35,35,35,35,34,29,27,25,20,21,23,12,12,9,13,11,10,5,8,7,7,5,7,5,8,18,14,16,15,13,11,7,6,5,5,4,3,0,2,1,3,2,0,0,0
2022-03-11 21:00:00,0,0,1,1,6,3,5,5,5,3,6,7,5,7,6,7,8,6,9,8,16,17,20,19,16,11,10,9,5,8,8,6,8,11,7,10,12,13,1,11,14,17,16,12,1,3,5,0,22,28,27,27,19,23,22,20,20,18,20,24,23,20,16,15,13,12,9,10,8,5,8,5,9,12,10,8,9,10,7,5,4,1,3,0,3,1,0,0,3,2,0,0,0
2022-03-11 22:00:00,0,0,1,3,6,3,0,8,7,0,6,1,5,6,5,0,6,3,10,7,17,24,26,23,22,21,14,11,10,8,11,7,10,11,11,12,12,12,11,12,10,15,14,11,2,3,6,0,35,38,35,30,29,26,23,21,19,18,17,18,18,15,12,10,10,7,8,12,13,12,7,7,12,19,18,15,14,10,12,11,7,6,6,2,5,0,1,0,4,2,0,0,0
2022-03-11 23:00:00,0,0,0,0,4,2,0,0,0,1,1,2,0,0,1,0,2,3,5,6,12,17,16,14,12,11,8,6,9,8,7,1,8,10,11,4,5,12,14,0,13,14,13,9,2,2,5,0,30,34,36,34,33,31,26,20,22,17,16,15,13,15,12,11,10,9,3,9,5,2,7,9,12,18,18,13,15,11,14,11,9,7,5,4,3,0,1,0,5,4,0,0,0
2022-03-12 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 04:00:00,0,0,1,0,1,0,0,0,0,1,0,1,0,3,4,0,0,2,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-12 05:00:00,0,0,1,0,0,1,0,1,0,2,2,3,3,2,4,2,3,5,4,0,5,2,3,6,7,6,4,0,0,0,3,4,5,6,5,6,8,6,4,5,9,8,9,4,1,0,0,0,2,5,3,4,4,0,3,3,4,2,3,4,0,6,7,9,11,0,8,8,4,2,5,6,3,0,2,1,0,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
2022-03-12 06:00:00,0,0,1,1,1,1,1,0,0,0,2,3,0,2,5,4,4,3,3,3,5,4,3,5,4,2,3,4,6,4,7,4,7,6,1,4,8,10,9,10,9,8,7,6,2,2,1,0,7,5,4,5,0,3,0,5,6,5,4,3,1,0,3,5,7,8,4,6,2,0,0,1,0,2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0
2022-03-12 07:00:00,0,0,2,3,1,2,1,1,3,0,3,4,5,9,10,11,11,9,5,4,5,7,7,6,8,9,10,4,4,9,11,10,10,13,5,6,9,10,11,10,11,11,11,8,1,0,1,0,7,8,7,6,2,3,5,5,4,4,3,2,4,4,5,9,10,12,9,7,3,0,0,0,1,4,3,2,5,5,4,5,4,2,1,0,3,1,0,1,2,0,1,0,0
2022-03-12 08:00:00,0,0,4,4,3,2,4,5,5,6,7,10,12,12,13,14,15,13,14,13,14,10,11,9,9,9,10,10,9,10,13,11,13,15,16,18,21,19,22,25,27,28,24,21,3,2,1,0,11,12,13,12,11,0,4,12,13,12,8,6,7,10,13,21,26,28,29,23,6,5,5,6,8,8,9,9,3,10,12,2,13,4,5,13,8,5,2,3,1,0,0,0,0
2022-03-12 09:00:00,0,3,4,4,5,4,4,5,7,4,12,13,11,16,21,23,24,16,10,11,13,15,14,13,12,13,14,13,15,16,16,17,19,22,24,25,28,32,27,26,29,31,26,23,1,1,0,0,11,12,10,7,7,6,4,6,6,8,8,9,9,12,11,18,19,20,22,16,13,8,12,12,10,10,10,10,10,9,10,9,9,8,0,8,6,7,5,4,1,0,0,0,0
