Unnamed: 0,1_서울버스종점,2_장지공영차고지,3_아이코리아,4_송파글마루도서관.버들어린이집,5_송파파인타운3단지.한림예고,6_장지동주민센터앞,7_한림연예예술고교,8_구송파세무서,9_문덕초등학교.문정고등학교,10_문정동푸르지오아파트,11_문정동래미안아파트,12_가락동미륭아파트,13_가윤예식장,14_경찰병원.서울동부고용노동지청,15_제일오피스텔,16_가락시장.가락시장역,17_송파역,18_석촌역,19_석촌호수.한솔병원,20_잠실역.롯데월드,21_잠실5단지,22_잠실새내역.잠실2동주민센터,23_잠실엘스아파트앞,24_종합운동장사거리,25_잠실종합운동장,26_강남경찰서면허시험장,27_삼성역7번출구,28_봉은사역3번출구.삼성1파출소,29_청담역.경기고교,30_진흥아파트,31_강남구청.강남세무서,32_청담동래미안아파트,33_강남구청역,34_영동고교앞,35_일지아트홀.압구정동노인복지센터,36_한양아파트.압구정로데오역,37_압구정파출소,38_현대아파트,39_금호역,40_약수역4번출구.금호터널입구,41_약수역1번출구,42_장충체육관앞,43_장충동.동국대입구,44_광희동,45_동대문역사문화공원,46_충신동,47_이화동(이화장),48_방송통신대.이화장,49_혜화역.마로니에공원,50_혜화동로터리,51_명륜3가.성대입구,52_창경궁.서울대학교병원,53_현대그룹빌딩,54_이화동(이화장),55_충신동,56_동대문,57_동대문역사문화공원,58_광희동,59_장충동.동국대입구,60_장충체육관앞,61_약수역10번출구,62_약수역5번출구.금호터널입구,63_금호역,64_현대아파트,65_압구정파출소,66_한양아파트.압구정로데오역,67_일지아트홀,68_영동고등학교현대아파트,69_강남구청역,70_삼성동서광아파트,71_강남구청.강남세무서,72_진흥아파트청담역,73_청담역.경기고교,74_봉은사.삼성1파출소앞,75_무역센타,76_강남경찰서.강남운전면허시험장,77_잠실종합운동장,78_종합운동장사거리,79_잠실새내역4번출구,80_잠실트리지움아파트앞,81_잠실역.롯데월드,82_석촌호수.한솔병원,83_석촌역,84_송파역,85_가락시장.가락시장역,86_가락시장역,87_경찰병원.서울동부고용노동지청,88_건너말공원입구,89_문정현대아파트,90_문정래미안현대아파트앞,91_문정동대우아파트,92_문덕초등학교.문정고등학교,93_구송파세무서,94_한림연예예술고교,95_장지동주민센터.송파파인타운1단지,96_송파파인타운2단지.구립송파복지센터,97_송파글마루도서관.버들어린이집,98_아이코리아앞,99_장지공영차고지,100_서울버스종점
2022-03-27 06:00:00,0,0,0,0,0,1,1,1,2,3,2,3,4,6,1,3,3,5,4,4,3,2,3,5,3,3,5,5,3,4,5,4,6,5,4,8,7,4,3,6,7,4,6,4,2,3,3,1,1,2,4,0,3,0,3,0,4,5,4,0,4,5,7,7,4,6,4,3,0,2,2,1,4,3,3,3,1,1,3,3,3,4,4,1,3,4,4,3,0,3,2,0,1,0,0,0,0,0,0,0
2022-03-27 07:00:00,1,1,2,1,2,1,8,3,0,1,3,6,7,8,6,4,3,4,5,4,1,2,3,4,5,3,4,7,5,4,5,5,5,6,3,7,5,4,5,2,3,2,2,1,2,3,0,2,0,1,4,2,6,7,8,0,7,7,6,4,3,9,10,11,6,5,6,5,3,2,2,4,8,6,4,3,4,1,2,0,1,2,0,1,3,4,3,4,3,0,0,1,1,0,0,0,0,0,0,0
2022-03-27 08:00:00,0,1,1,2,3,2,4,3,5,6,7,11,15,15,14,8,16,16,16,9,7,6,9,6,7,2,7,8,6,7,7,9,14,10,8,9,7,10,7,6,5,4,3,4,6,5,4,2,2,3,6,5,7,7,10,9,9,10,10,8,5,8,6,7,6,4,3,5,4,4,4,8,13,11,4,2,4,3,3,3,6,5,3,2,5,7,3,4,3,0,2,4,3,0,1,1,0,0,0,0
2022-03-27 09:00:00,0,1,0,1,2,3,4,7,8,9,8,11,15,12,14,16,11,13,12,8,10,9,10,11,11,1,10,12,6,13,11,11,14,11,8,5,6,7,7,7,9,8,8,8,10,11,4,8,6,5,8,8,8,5,10,7,6,6,6,9,8,10,14,15,15,13,11,7,6,5,7,11,13,12,8,5,3,4,5,2,7,6,5,2,5,7,5,4,3,2,2,0,1,0,2,0,0,0,0,0
2022-03-27 10:00:00,1,2,1,1,2,3,4,6,7,5,9,11,13,14,13,12,14,14,13,11,8,9,8,7,9,3,8,12,10,9,9,11,14,10,11,9,9,11,14,13,12,7,0,7,6,7,6,3,7,4,10,13,15,16,13,12,9,11,12,13,12,17,14,17,15,13,10,10,9,4,10,6,11,10,6,7,5,7,8,7,6,6,5,6,7,5,4,3,3,2,3,2,1,1,0,1,0,0,0,0
2022-03-27 11:00:00,0,2,1,3,4,4,5,7,8,9,15,17,19,19,14,13,15,21,17,15,16,15,12,15,16,14,13,14,17,16,16,15,19,19,15,16,12,14,13,15,11,13,14,15,15,12,11,7,5,6,7,9,10,11,11,10,8,8,10,11,6,13,15,17,16,11,8,8,7,9,11,12,14,10,11,10,9,9,11,8,7,6,6,5,8,6,3,3,4,3,3,3,0,0,0,0,1,0,0,0
2022-03-27 12:00:00,0,2,0,0,3,4,7,8,8,10,12,14,15,17,17,19,22,23,21,17,17,13,12,10,12,11,12,13,15,14,15,15,18,18,17,15,20,20,20,18,21,19,22,20,20,19,18,17,11,13,14,9,15,17,10,13,15,13,11,12,13,16,21,18,15,12,10,11,11,12,13,15,17,16,14,11,9,15,11,13,14,11,12,11,10,12,7,9,8,5,4,4,2,3,4,3,2,0,0,0
2022-03-27 13:00:00,0,1,1,2,3,3,7,7,8,9,14,15,18,23,20,16,21,23,23,13,12,13,16,17,18,16,18,22,22,22,25,22,24,24,18,21,23,24,20,22,23,21,18,21,19,18,16,14,20,20,20,12,16,17,15,15,17,16,18,19,16,19,23,23,19,17,16,13,10,12,12,14,14,12,11,13,12,11,11,11,13,12,10,12,15,16,12,10,8,7,6,4,4,2,4,0,2,1,2,0
2022-03-27 14:00:00,0,0,1,2,5,6,5,5,8,9,12,14,18,20,21,17,26,21,22,17,13,13,16,17,15,14,18,17,16,13,15,16,17,17,19,20,22,23,22,21,21,22,23,17,17,17,15,12,10,6,11,11,12,10,9,11,17,17,15,14,11,13,14,19,18,21,25,25,26,27,24,23,18,21,15,16,16,14,13,12,11,14,12,12,12,13,11,8,6,9,8,3,7,3,0,1,0,0,0,0
2022-03-27 15:00:00,0,0,1,0,2,2,3,4,4,6,9,11,12,17,16,15,18,18,17,15,16,14,19,16,17,11,16,22,20,16,19,15,25,26,27,25,26,24,23,22,23,22,23,20,21,21,17,19,15,14,16,15,19,23,17,19,26,23,22,23,21,22,18,22,21,16,23,24,21,19,22,21,24,22,20,21,21,20,21,20,19,16,18,19,16,16,14,14,10,7,5,5,4,2,1,0,0,0,0,0
2022-03-27 16:00:00,0,1,1,0,1,2,3,7,5,7,11,13,15,12,10,12,12,13,12,16,14,14,9,15,17,5,19,21,19,20,17,15,18,20,23,28,28,29,23,20,22,20,23,20,27,26,24,18,12,11,14,14,16,20,19,21,21,23,23,22,22,23,27,32,34,31,28,30,20,21,24,27,19,20,17,19,17,19,23,22,22,19,19,18,20,23,18,13,11,7,5,4,3,2,0,1,0,0,0,0
2022-03-27 17:00:00,2,1,0,4,5,4,5,5,7,6,9,11,13,13,11,16,16,13,16,10,8,7,7,6,7,9,12,15,15,10,20,11,21,23,27,29,26,25,23,24,22,21,22,15,17,17,20,19,15,11,16,20,23,29,15,22,28,29,24,21,20,25,26,28,28,28,27,26,21,22,21,25,23,16,15,11,12,12,13,13,25,22,21,22,22,24,17,12,11,11,8,3,4,3,2,1,1,0,0,0
2022-03-27 18:00:00,2,2,3,1,4,3,3,4,8,9,10,10,10,9,8,9,9,9,8,7,8,7,7,6,7,8,11,13,13,12,12,14,16,17,20,24,24,27,23,17,16,17,15,14,17,13,14,11,10,8,7,8,5,9,7,15,18,18,19,19,18,17,16,18,20,22,23,23,18,23,19,13,20,21,19,18,18,15,17,11,23,20,19,17,19,19,18,14,12,11,10,9,4,2,0,1,0,0,0,0
2022-03-27 19:00:00,0,0,0,1,0,2,0,4,0,5,6,6,6,13,16,14,12,12,14,14,13,13,13,12,12,12,15,18,19,16,14,12,10,11,14,21,23,21,16,14,11,12,15,12,18,17,13,11,10,9,13,10,8,7,9,10,11,11,12,12,9,11,12,14,14,12,19,29,16,10,13,13,9,12,13,10,8,10,12,9,19,21,20,17,16,16,16,12,10,9,8,7,5,4,3,2,1,0,0,0
2022-03-27 20:00:00,0,1,0,0,0,0,0,1,2,3,3,0,4,5,6,7,7,8,7,8,8,7,7,4,9,3,9,15,16,17,6,3,10,9,12,17,20,21,19,16,17,18,19,17,17,14,13,10,15,13,13,13,14,15,8,5,12,13,11,10,8,10,9,10,11,7,12,15,10,9,8,10,10,9,13,10,10,11,11,12,19,17,20,18,18,15,13,11,9,9,8,7,5,4,3,1,0,0,0,0
2022-03-27 21:00:00,0,0,0,0,1,1,2,2,2,3,2,2,3,8,7,6,5,4,3,5,4,3,3,4,21,1,22,23,20,19,18,9,16,18,19,19,19,24,22,19,20,13,19,16,19,17,17,12,12,6,8,0,7,8,3,7,8,11,11,14,14,15,14,15,13,15,21,22,17,16,13,4,12,7,11,8,9,9,9,8,20,17,15,16,13,20,17,13,12,11,10,9,6,4,3,1,2,0,1,0
2022-03-27 22:00:00,0,0,0,0,0,0,1,2,2,0,0,0,2,3,4,5,5,2,4,3,4,3,0,6,4,8,10,14,11,9,9,4,12,14,18,21,21,16,20,19,18,16,15,13,13,12,9,6,6,4,7,0,9,7,7,8,7,8,9,8,6,6,7,9,8,7,9,9,7,13,11,9,6,8,7,6,8,9,9,8,17,13,15,16,18,19,17,13,11,8,6,3,5,3,1,2,1,0,0,0
2022-03-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,3,4,0,3,3,11,15,16,17,15,9,10,10,12,9,9,7,4,6,2,3,5,0,6,8,7,0,13,14,13,12,11,6,4,7,7,8,10,3,9,6,7,9,4,4,0,4,9,7,12,7,17,11,12,12,9,11,10,10,9,7,6,5,1,2,1,0,0,0,0,0
2022-03-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 04:00:00,1,2,0,3,1,4,0,1,3,5,5,7,8,8,7,8,9,10,10,16,6,15,16,18,17,5,17,16,18,17,16,17,16,15,14,12,9,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 05:00:00,0,1,0,0,2,1,4,4,3,4,5,5,5,6,5,6,5,4,4,7,5,6,2,3,7,6,6,6,3,6,7,8,8,7,5,2,6,5,6,10,9,10,9,15,26,8,20,13,9,11,14,14,3,10,18,16,18,10,17,10,19,20,23,17,16,11,11,8,7,8,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-28 06:00:00,0,2,0,2,3,5,6,7,7,4,11,12,13,13,11,10,9,9,11,9,9,9,9,6,8,7,9,10,9,8,9,10,10,9,7,10,11,8,10,11,10,6,11,8,8,8,6,5,3,6,7,8,9,9,13,12,10,10,11,6,12,10,13,8,9,7,7,5,7,6,5,6,11,9,6,4,3,4,5,6,11,10,11,8,10,9,10,7,0,2,5,4,3,0,2,0,0,1,0,0
2022-03-28 07:00:00,2,8,1,9,5,10,14,13,10,14,26,34,35,33,32,32,34,32,35,20,19,16,18,21,20,11,16,19,14,12,21,24,23,22,20,19,19,19,20,18,18,14,17,14,15,15,11,6,4,13,20,19,24,25,27,25,18,20,17,16,16,24,30,23,20,19,17,17,16,14,11,29,48,21,12,6,7,7,8,8,13,18,21,22,27,19,16,15,16,9,6,13,11,10,5,9,0,0,0,0
2022-03-28 08:00:00,5,9,3,5,4,7,9,14,16,22,35,39,43,40,38,39,35,31,35,29,37,36,34,32,31,26,29,36,32,27,23,22,41,28,22,23,24,23,31,36,37,32,31,28,27,21,19,14,14,20,21,26,25,27,29,29,20,20,20,19,20,37,43,37,30,27,22,19,16,31,16,43,53,50,38,15,11,6,8,9,20,23,29,22,30,39,35,35,34,36,17,38,35,32,23,1,0,0,0,0
2022-03-28 09:00:00,2,3,4,5,5,5,8,9,10,22,29,33,32,30,28,29,27,25,26,16,13,15,23,25,24,23,25,26,23,21,17,17,26,19,14,15,13,16,15,16,15,15,14,12,12,12,10,8,5,8,12,16,17,16,22,20,16,21,21,16,19,24,34,32,24,18,16,12,13,14,12,21,24,21,15,7,8,9,9,9,11,9,11,12,12,12,8,6,5,4,4,5,0,2,1,0,0,0,0,0
2022-03-28 10:00:00,0,3,1,1,2,3,4,10,7,12,14,19,20,18,18,19,17,13,15,10,11,8,9,8,9,10,10,16,14,13,11,12,21,16,11,12,9,13,12,14,15,14,15,11,11,9,9,8,7,5,12,13,14,8,14,13,12,13,12,10,9,23,29,25,24,21,13,10,11,11,11,11,12,10,9,6,6,5,4,4,6,5,7,7,7,5,6,5,4,4,2,0,1,0,0,2,1,0,0,0
2022-03-28 11:00:00,0,2,3,2,3,4,4,5,5,6,9,11,14,16,16,14,17,16,19,15,10,15,5,14,11,13,15,17,13,11,12,11,13,13,11,14,15,15,13,14,13,14,11,10,8,13,12,10,10,8,7,10,6,13,13,13,12,11,12,11,11,11,14,12,11,10,9,10,7,9,6,8,8,7,7,6,0,5,7,8,9,10,12,15,17,17,14,12,14,12,10,2,0,2,0,1,0,0,0,0
2022-03-28 12:00:00,2,1,0,0,4,5,6,6,4,7,8,9,12,14,11,12,12,11,16,9,10,9,6,10,9,11,12,12,10,14,15,15,15,17,16,19,20,19,19,20,19,20,19,16,18,15,10,10,7,9,11,8,9,16,15,13,15,15,14,12,12,13,18,13,13,8,10,11,10,10,11,13,12,10,11,10,6,8,7,6,7,9,9,11,12,12,10,8,6,5,5,9,3,3,3,2,0,0,0,0
2022-03-28 13:00:00,0,0,3,2,5,6,4,7,4,4,13,14,17,16,17,16,16,19,14,7,8,8,6,7,10,10,11,13,14,12,14,12,16,15,20,20,14,17,19,18,19,14,17,14,9,14,13,13,10,5,11,12,17,21,22,21,27,26,27,28,25,23,17,24,15,20,15,16,15,15,12,13,13,9,11,9,7,9,11,9,8,9,11,10,14,13,12,11,8,8,4,5,4,3,2,2,1,1,0,0
2022-03-28 14:00:00,0,1,0,1,1,3,4,4,4,8,9,11,10,11,11,10,10,11,16,12,12,13,12,11,12,12,13,14,12,16,10,14,14,14,13,15,16,17,14,14,15,16,13,11,18,16,11,9,11,6,9,11,6,10,11,14,14,15,14,12,12,14,14,21,22,13,20,20,15,14,14,14,14,12,13,13,15,12,10,10,11,11,14,17,23,22,20,16,12,7,10,8,6,5,3,4,3,1,0,0
2022-03-28 15:00:00,3,1,0,1,32,34,37,31,35,35,31,31,34,34,33,20,17,16,12,9,8,5,5,6,6,11,12,16,15,15,18,20,18,20,21,23,31,39,34,28,29,30,29,22,20,22,18,13,7,8,7,7,13,15,13,16,27,29,28,19,18,16,17,17,17,19,23,25,21,22,22,21,23,20,19,15,10,13,13,12,12,13,14,15,16,14,13,10,8,5,3,18,12,17,1,4,0,11,8,0
2022-03-28 16:00:00,0,3,0,4,12,17,18,18,11,29,31,32,36,41,36,35,31,27,25,17,17,12,12,9,14,16,17,20,21,18,19,17,21,25,27,25,26,24,20,17,16,17,18,19,16,17,14,12,9,9,7,8,10,14,14,15,15,16,17,26,25,27,26,26,21,18,20,24,21,20,19,17,18,18,16,11,14,14,15,14,18,22,24,40,42,38,31,20,16,11,7,5,5,3,3,4,0,3,0,0
2022-03-28 17:00:00,0,3,0,4,7,7,12,14,15,16,17,20,20,23,23,24,25,23,22,16,16,16,13,10,8,19,26,32,18,22,24,22,25,26,32,36,36,38,28,22,21,26,27,25,26,27,28,22,16,12,13,15,19,22,25,25,26,28,20,18,19,20,20,23,18,16,20,22,18,23,23,26,27,25,26,28,27,25,27,24,31,32,34,30,29,31,24,21,16,13,10,8,5,3,5,2,1,2,0,0
2022-03-28 18:00:00,0,1,0,1,6,7,9,11,13,11,14,16,19,31,31,29,26,27,23,14,13,12,12,14,13,28,39,60,25,24,26,28,29,30,33,34,37,40,32,20,19,20,19,21,22,19,16,12,12,6,9,12,25,33,36,33,18,20,25,20,24,20,19,29,29,23,34,35,30,32,30,29,28,27,29,33,30,26,25,22,31,30,33,28,30,36,31,26,23,17,12,10,9,6,4,3,2,1,1,0
2022-03-28 19:00:00,1,0,1,1,2,4,9,3,4,5,10,9,13,15,10,11,13,14,15,14,15,14,14,14,13,14,23,35,18,17,14,17,20,23,28,34,40,39,31,23,24,26,25,26,28,23,20,17,10,9,9,2,12,16,15,17,20,24,21,22,19,19,16,16,15,16,29,31,15,15,18,16,15,15,16,20,23,19,19,18,29,31,30,32,31,32,28,23,16,11,12,12,9,7,4,6,4,1,1,0
2022-03-28 20:00:00,0,1,0,1,0,1,1,2,3,3,4,4,5,8,8,7,5,9,8,9,7,5,5,6,7,6,15,21,13,13,14,13,15,17,29,39,41,36,28,24,24,22,24,21,20,17,13,7,11,8,11,8,8,16,15,15,11,13,14,12,13,13,12,15,14,16,17,22,17,18,19,17,15,13,15,16,14,17,16,14,23,21,21,15,20,23,19,16,14,13,10,7,4,2,1,1,1,0,0,0
2022-03-28 21:00:00,1,0,0,0,1,2,2,3,2,5,2,3,7,7,9,10,11,10,7,7,5,8,7,6,7,9,13,14,16,12,12,13,18,17,20,24,25,24,27,18,19,19,18,15,13,11,9,7,7,6,10,7,14,17,16,6,19,20,21,23,22,17,16,16,12,15,20,20,15,15,15,13,12,12,12,12,13,13,17,17,22,21,19,19,18,15,19,15,14,7,11,11,5,1,4,1,1,0,0,0
2022-03-28 22:00:00,0,1,0,0,2,1,2,3,1,3,3,2,5,9,11,10,8,6,5,4,5,7,7,4,5,7,8,8,8,9,10,12,16,18,20,21,19,20,18,16,14,14,16,15,19,18,14,8,9,8,7,9,7,9,9,8,11,11,12,11,10,10,6,8,7,6,14,16,17,14,14,16,15,14,10,9,12,10,13,9,17,17,19,16,17,21,19,17,15,12,7,8,6,4,3,2,1,1,0,0
2022-03-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,4,5,4,3,8,8,9,9,12,16,17,19,15,11,13,12,8,11,10,8,10,5,6,4,4,4,4,2,3,0,5,5,5,6,8,7,9,10,9,11,13,12,9,11,9,11,6,10,12,9,10,9,12,10,22,19,19,19,19,22,20,16,14,12,8,5,4,4,3,1,2,0,0,0
2022-03-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 04:00:00,0,1,0,2,0,2,0,0,3,4,5,6,9,10,9,9,9,10,10,16,0,9,18,19,18,17,19,17,20,18,2,17,15,14,16,14,11,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 05:00:00,1,0,0,0,1,1,2,2,3,4,6,7,5,7,5,4,7,7,8,10,8,8,7,9,7,7,9,9,9,9,9,8,4,7,9,7,5,8,11,14,12,13,7,16,30,29,28,11,9,14,17,7,18,3,21,19,21,7,19,20,21,21,23,22,19,18,14,9,7,6,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-03-29 06:00:00,2,2,0,1,4,7,8,7,7,8,15,9,11,12,8,7,9,8,8,8,9,8,9,6,11,9,8,10,7,5,8,6,8,9,7,6,6,8,7,8,5,6,5,6,8,8,6,5,2,5,7,6,6,5,7,4,5,6,6,7,7,9,13,12,11,10,5,5,6,6,6,8,12,9,7,3,8,6,7,4,9,11,10,7,10,10,8,6,0,7,5,5,3,2,1,0,0,1,0,0
2022-03-29 07:00:00,1,7,2,8,9,11,15,14,14,15,21,26,29,31,28,28,28,27,27,17,20,20,21,25,22,19,20,23,19,19,19,20,23,27,22,16,19,22,20,20,18,10,11,12,16,16,12,10,5,9,15,20,23,23,25,21,14,14,12,13,11,19,22,20,19,16,15,14,10,20,14,30,37,27,22,8,8,8,9,9,14,20,26,26,29,19,16,17,16,14,13,17,8,13,7,1,0,0,0,0
2022-03-29 08:00:00,4,8,5,3,4,5,11,11,12,12,23,29,31,34,29,30,32,30,33,20,22,23,25,25,24,23,30,35,28,25,15,16,22,26,23,22,22,17,21,22,24,25,18,24,28,26,16,20,12,22,17,18,23,24,30,29,26,29,28,29,31,39,45,42,38,36,23,15,14,23,19,50,53,42,25,11,10,8,9,13,16,24,26,28,29,32,27,23,20,22,24,21,19,17,16,2,2,0,1,0
2022-03-29 09:00:00,1,3,1,0,4,6,8,9,8,15,21,22,26,24,22,21,21,20,26,18,20,19,20,22,23,22,24,28,26,23,24,27,48,37,17,21,21,20,23,22,21,13,20,15,14,15,11,11,7,10,12,13,15,38,37,32,13,13,13,12,13,22,28,31,27,24,14,10,9,11,9,26,33,29,22,7,8,7,6,5,7,10,11,12,11,9,7,4,1,3,3,6,5,2,1,0,0,0,0,0
2022-03-29 10:00:00,1,2,1,1,3,6,3,5,6,9,15,21,25,25,21,20,19,15,15,10,10,9,7,8,12,11,9,11,9,13,13,11,23,20,16,14,16,13,14,15,14,12,13,9,8,8,9,5,10,9,8,7,9,8,8,10,9,10,11,12,12,16,18,17,14,13,11,11,7,9,10,13,16,12,9,9,9,10,12,4,8,7,10,7,8,8,7,6,4,4,4,4,2,2,0,1,0,0,0,0
2022-03-29 11:00:00,1,1,3,0,4,5,8,9,8,9,12,12,13,17,18,18,15,14,13,14,12,8,10,12,13,10,10,11,10,9,10,10,13,12,10,13,13,14,12,10,13,12,12,8,7,14,12,5,8,7,9,6,7,10,11,14,17,17,11,17,16,17,11,15,14,10,9,8,9,7,11,10,9,9,10,9,10,9,12,10,8,6,9,10,11,9,9,8,7,4,5,4,3,1,1,0,0,0,0,0
2022-03-29 12:00:00,1,2,2,2,4,4,6,7,8,7,12,13,15,18,12,17,15,15,12,8,8,7,8,6,5,7,9,12,10,13,14,12,15,13,10,15,14,15,13,14,14,15,9,13,14,14,12,8,6,6,8,9,8,10,12,14,15,13,12,13,17,19,21,21,11,11,8,9,9,7,10,8,11,11,7,8,11,11,6,9,6,8,7,7,9,10,8,7,6,5,6,5,3,2,0,1,0,0,0,0
2022-03-29 13:00:00,1,4,2,0,5,7,8,9,7,10,12,13,15,14,16,14,14,13,12,10,9,10,9,9,14,12,12,14,16,16,17,18,21,18,17,20,22,21,21,22,23,20,21,19,14,18,18,17,12,9,14,11,12,15,16,16,17,18,18,19,20,20,22,19,20,17,17,12,11,10,11,10,11,9,9,11,13,15,15,10,14,17,17,18,18,16,11,10,8,7,1,6,5,1,0,2,1,0,0,0
2022-03-29 14:00:00,0,3,0,1,2,3,3,4,5,4,6,7,10,12,13,9,12,12,9,8,9,8,9,10,10,9,9,13,10,14,13,17,22,24,22,26,25,28,27,24,25,24,19,19,18,17,13,13,9,11,9,10,12,14,15,14,13,10,13,13,12,13,11,16,16,14,16,16,18,17,19,17,17,11,6,10,7,10,10,10,9,10,10,11,10,12,8,9,7,6,4,5,4,3,1,2,1,1,0,0
2022-03-29 15:00:00,1,1,0,2,2,2,4,4,8,8,11,14,16,16,13,17,18,17,15,12,13,13,13,12,11,12,14,16,14,13,21,22,23,20,23,30,30,30,22,21,19,21,19,15,15,13,13,9,9,10,14,15,16,18,19,19,19,18,20,23,22,14,14,16,15,19,17,15,13,14,15,16,19,13,18,17,15,14,15,11,12,12,15,16,19,16,14,13,7,7,6,18,5,17,4,2,1,4,9,0
2022-03-29 16:00:00,1,2,0,1,39,40,44,38,40,41,44,45,46,44,42,41,36,21,20,13,10,9,9,5,9,11,17,20,15,15,17,15,18,26,22,28,27,28,22,20,21,22,25,20,23,21,17,12,7,5,8,9,10,18,21,18,18,19,21,21,20,17,17,15,16,22,28,31,30,23,20,20,20,17,16,18,16,16,16,17,27,27,25,33,33,31,28,26,21,17,9,8,5,3,3,4,5,0,2,0
2022-03-29 17:00:00,3,3,2,3,7,7,10,11,33,13,34,45,46,49,47,46,38,36,31,15,16,16,12,16,20,33,39,44,32,29,30,22,21,27,31,42,41,38,32,31,30,29,25,21,23,23,20,16,10,9,9,10,21,21,22,22,21,25,24,26,27,23,24,22,21,20,26,30,19,21,17,16,19,14,14,19,18,18,19,19,30,25,23,20,20,23,23,20,18,13,11,8,6,3,2,1,1,1,0,0
