Unnamed: 0,1_복정역환승센터4번승강장,2_복정고등학교.복정지구,3_남위례역.복정지구,4_명문가든,5_한국폴리텍대학,6_민속마을닭죽촌,7_양지근린공원,8_남한산성입구,9_을지대학교.생활관,10_을지대학교,11_은행시장.남한산성시장,12_상원초등학교,13_남한산성입구역.법원검찰청,14_금광시장,15_단대동행정복지센터.성남만남지역자활센터,16_단대오거리역.세이브존,17_성남우체국,18_신흥역.종합시장,19_성남시의료원.신흥1동행정복지센터,20_성남시여성비전센터.성남수정새마을금고.한국사회적기업진흥원,21_중앙시장,22_통계청.태평역,23_성남수정경찰서,24_수진리고개.태평고개,25_가천대역.가천대학교,26_복우물.웃말입구,27_복정파출소.복정캠퍼스맛집거리,28_동서울대학교,29_복정초등학교,30_복정동주민센터,31_삼일자동차학원.강남자동차검사소,32_광연자동차학원앞,33_세곡동,34_은곡마을.LH이편한세상,35_은곡마을진입로,36_세곡푸르지오,37_헌인마을.서울농업기술센터,38_헌인릉.강남서초과학화예비군훈련장,39_서울특별시어린이병원.강동송파과학화예비군훈련장,40_안골마을,41_서초포레스타입구,42_탑성마을,43_염곡마을.서초50플러스센터,44_코트라,45_양재2동주민센터.양재꽃시장,46_언남고교,47_교육개발원입구,48_양재역.서초문화예술회관,49_뱅뱅사거리,50_래미안아파트.파이낸셜뉴스(중),51_신분당선강남역,52_지하철2호선강남역,53_논현역,54_논현사거리.논현역5번출구,55_반포역,56_고속터미널,57_신반포역.세화여중고,58_구반포역.세화고등학교,59_동작역.국립현충원,60_흑석동한강현대아파트,61_비계,62_흑석동명수대현대아파트,63_흑석역.흑석동빗물펌프장,64_중앙대학교,65_중앙대학교,66_흑석역.명수대현대아파트,67_비계,68_흑석동한강현대아파트,69_동작역.국립현충원,70_구반포역.세화고등학교,71_신반포역.세화여중고,72_고속터미널,73_반포역,74_논현사거리.논현역4번출구,75_논현역,76_지하철2호선강남역,77_신분당선강남역,78_래미안아파트.파이낸셜뉴스(중),79_뱅뱅사거리,80_양재역.서초문화예술회관,81_교육개발원입구,82_시민의숲,83_AT센터.양재꽃시장,84_하나로마트.코트라,85_염곡마을.서초50플러스센터,86_탑성마을,87_서초포레스타입구,88_안골마을,89_서울특별시어린이병원.강동송파과학화예비군훈련장,90_헌인릉.강남서초과학화예비군훈련장,91_헌인농장,92_헌인마을.서울농업기술센터,93_세곡푸르지오,94_강남신동아파밀리에1단지,95_은곡마을.강남신동아파밀리에,96_대왕초등학교,97_광연자동차학원앞,98_삼일자동차학원.강남자동차검사소,99_장지동,100_복정동주민센터,101_동서울대학교,102_복정파출소.복정캠퍼스맛집거리,103_복우물.웃말입구,104_가천대역.가천대학교,105_수진리고개.태평고개,106_통계청.태평역,107_중앙시장.농협,108_성남시여성비전센터.삼성생명.한국사회적기업진흥원,109_성남시의료원.신흥1동행정복지센터,110_신흥역.종합시장,111_성남우체국,112_단대오거리역.(구)종점,113_단대동행정복지센터.성남만남지역자활센터,114_금광시장,115_남한산성입구역.법원검찰청,116_상원초교.성남중앙병원,117_은행시장.남한산성시장,118_을지대학교,119_을지대학교.생활관,120_남한산성입구.양지파출소,121_민속마을.선경아파트,122_한국폴리텍대학,123_명문가든,124_남위례역.성남여성인력개발센터,125_복정고등학교.복정지구,126_복정역환승센터2번승강장
2022-04-09 13:00:00,2,3,4,4,4,0,5,9,11,15,23,22,18,18,19,21,19,14,18,21,22,15,15,14,20,19,17,16,16,15,16,18,17,18,20,19,6,16,21,22,23,22,22,20,21,20,24,23,24,28,29,27,28,23,22,12,13,11,12,0,6,13,9,11,9,14,13,12,15,13,14,26,29,27,29,24,18,17,19,19,20,18,18,14,10,0,15,16,17,3,10,12,9,14,16,15,11,12,13,16,16,18,20,17,18,20,23,25,23,22,19,19,12,18,19,16,12,11,7,4,3,6,3,5,0,0
2022-04-09 14:00:00,1,0,7,8,9,0,0,7,12,4,16,17,14,17,18,25,27,28,26,25,20,15,15,11,16,18,13,15,10,17,19,20,20,22,18,18,19,24,14,24,28,14,27,22,19,20,21,20,20,25,27,25,28,25,21,15,13,9,14,12,13,12,4,13,9,18,17,16,14,9,9,16,18,19,22,22,21,24,24,26,24,20,28,30,32,30,28,27,29,15,28,14,25,20,26,19,12,26,23,12,22,17,21,20,16,22,20,26,34,30,29,25,22,24,27,22,14,11,6,3,2,2,1,3,2,0
2022-04-09 15:00:00,4,7,8,9,7,8,0,15,17,14,13,15,19,14,17,17,18,22,23,24,17,14,15,15,14,12,11,10,9,11,12,13,15,11,12,11,10,16,16,15,17,0,11,24,22,26,29,26,23,20,20,28,28,28,25,14,14,15,16,15,13,12,8,10,11,11,9,6,6,13,13,15,24,25,26,22,21,17,20,21,18,18,18,19,21,18,19,16,21,22,11,16,14,15,22,25,6,14,24,25,28,26,9,24,23,22,18,14,18,18,17,16,14,12,19,12,8,7,8,8,6,5,3,2,2,0
2022-04-09 16:00:00,3,3,6,5,10,4,0,11,11,12,15,19,20,15,19,17,16,17,20,19,21,16,13,17,19,18,19,20,8,21,12,6,8,26,25,17,8,24,26,25,24,18,19,24,27,30,26,21,24,26,27,28,32,25,23,19,15,14,19,16,13,12,9,10,14,15,13,12,10,12,13,33,38,40,37,28,21,19,21,24,24,16,26,38,37,19,29,17,11,19,27,20,26,16,22,17,10,14,19,10,14,14,15,13,14,19,19,18,18,20,20,11,14,10,18,9,10,5,10,5,2,3,5,6,4,0
2022-04-09 17:00:00,2,2,5,4,6,5,0,11,12,10,19,25,23,23,22,18,17,20,23,20,14,12,17,18,20,13,17,14,15,10,9,0,10,9,7,8,0,13,14,8,13,0,12,17,19,18,19,18,20,25,27,33,31,27,24,19,21,17,19,18,17,16,9,10,12,17,21,20,18,16,15,19,22,27,26,20,20,20,21,25,22,19,22,25,23,33,27,28,29,24,26,27,25,24,25,24,0,23,20,23,26,18,25,24,26,27,23,21,21,17,18,20,20,18,22,16,10,7,6,4,3,5,2,1,5,0
2022-04-09 18:00:00,2,2,3,0,3,5,10,9,12,7,12,11,10,10,15,13,10,10,11,8,8,9,11,9,14,5,6,8,7,9,8,14,10,12,5,0,13,15,4,9,10,0,11,15,24,25,30,27,27,19,30,29,25,21,14,13,13,13,15,11,12,8,7,4,5,4,7,5,6,9,9,24,23,21,22,26,25,17,17,18,21,22,23,24,17,23,22,21,19,6,20,19,17,18,17,18,0,0,17,17,16,10,19,18,18,21,17,18,18,17,15,18,18,16,28,21,14,11,8,4,0,2,3,2,2,0
2022-04-09 19:00:00,4,0,2,4,0,2,0,1,4,0,2,3,9,4,8,6,12,12,9,7,10,11,11,6,12,14,7,7,3,5,6,7,6,9,7,0,6,0,10,13,13,0,16,13,15,16,17,16,18,21,20,16,15,15,13,10,11,9,12,9,10,9,6,8,1,6,4,2,3,4,6,8,15,14,16,11,23,20,15,17,9,17,19,22,9,10,22,21,21,0,22,22,10,21,21,20,0,18,15,22,16,9,20,18,17,13,15,17,20,20,16,16,14,15,26,26,14,9,3,0,2,0,1,2,1,0
2022-04-09 20:00:00,3,4,7,0,3,6,0,4,7,8,8,9,7,0,9,16,18,20,11,11,5,6,3,4,8,3,6,6,5,7,0,0,5,7,8,6,0,3,8,7,8,0,6,9,11,7,10,11,9,15,14,12,11,10,9,6,11,6,10,4,9,6,7,6,0,4,7,0,4,5,9,12,13,21,19,20,19,18,21,27,23,19,17,17,0,16,15,12,8,3,7,6,5,8,9,8,5,6,8,10,9,8,9,11,9,15,13,12,12,11,9,10,9,7,13,13,8,7,4,6,5,4,2,2,0,0
2022-04-09 21:00:00,5,11,12,13,9,7,6,5,6,7,8,7,7,6,7,8,7,10,9,6,5,7,8,3,9,10,11,3,10,3,0,10,0,8,0,5,0,0,6,3,10,0,7,9,7,12,9,8,8,10,16,23,22,17,14,14,10,10,7,9,7,5,4,3,1,2,2,0,0,2,3,11,13,15,15,21,21,18,15,13,15,15,16,18,19,18,13,17,18,0,19,13,18,17,18,17,0,8,14,13,11,14,5,16,13,14,14,9,10,10,9,9,9,7,15,13,6,4,3,1,0,1,0,0,0,0
2022-04-09 22:00:00,1,3,8,0,3,7,0,7,7,6,6,5,6,7,5,7,7,6,4,5,4,7,2,1,7,6,5,4,3,5,5,0,4,2,0,0,1,0,0,4,2,0,1,5,7,8,11,9,6,7,11,18,19,19,19,22,23,20,10,19,10,18,13,3,0,3,2,0,1,3,6,12,7,8,10,14,16,13,19,16,19,21,20,22,0,15,20,17,18,11,8,14,9,13,13,11,0,12,12,11,13,12,11,15,15,13,16,15,15,13,12,14,13,9,16,15,10,7,3,3,2,1,1,0,0,0
2022-04-09 23:00:00,2,3,4,0,0,1,0,4,5,8,9,10,8,7,6,5,6,7,5,3,6,7,6,3,9,5,8,6,3,3,0,0,2,2,2,3,0,1,0,2,4,0,1,2,3,0,5,5,5,6,10,23,24,22,16,13,10,11,10,10,9,8,4,7,6,7,4,0,0,4,7,8,10,16,16,22,22,20,20,21,21,20,22,21,15,20,20,21,0,9,0,0,20,19,18,19,0,0,13,18,8,17,16,13,11,9,11,6,14,14,6,13,10,9,15,9,7,3,2,1,1,4,0,2,2,0
2022-04-10 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 04:00:00,5,6,1,0,2,3,0,4,4,5,6,8,5,7,4,8,0,7,8,9,10,12,0,13,0,0,0,0,14,15,14,0,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 05:00:00,1,1,0,0,0,1,0,1,3,0,7,6,3,0,5,7,1,2,6,8,9,10,8,9,9,0,0,8,0,9,8,9,8,7,9,8,0,4,0,7,4,0,14,12,3,1,11,13,12,9,9,5,4,0,2,2,0,0,0,0,1,0,0,2,0,3,5,6,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 06:00:00,1,2,1,1,2,0,1,4,5,7,10,13,10,9,8,9,8,6,9,8,9,9,11,10,11,12,0,0,8,13,12,5,7,10,8,0,0,7,8,7,7,6,6,6,6,5,4,1,3,3,2,3,0,2,3,2,0,1,0,0,1,1,0,2,0,1,2,2,0,1,0,1,1,3,2,2,3,4,3,5,3,3,9,8,0,0,7,8,6,0,0,0,0,0,6,4,5,4,3,0,0,0,0,0,2,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-10 07:00:00,1,3,2,2,2,0,2,5,6,4,6,7,8,9,7,9,6,7,7,8,7,9,10,10,13,10,7,11,0,12,9,8,11,9,12,6,11,10,3,12,13,0,11,7,6,5,4,3,3,2,3,4,1,5,5,2,0,0,0,0,1,0,0,3,1,3,6,3,2,1,5,4,5,7,9,8,9,10,12,12,13,12,12,7,0,6,0,3,5,4,1,2,5,0,0,1,0,1,3,0,5,0,1,0,1,2,1,0,4,3,4,2,3,3,1,0,1,0,3,0,2,0,0,0,0,0
2022-04-10 08:00:00,1,4,5,1,0,0,3,4,7,6,14,12,13,13,12,13,12,18,18,18,21,20,23,24,26,27,24,20,20,17,14,13,16,18,12,11,13,18,11,17,16,11,15,12,11,7,7,7,7,7,6,6,3,5,6,4,4,0,2,0,3,0,1,5,0,7,10,8,7,6,5,9,9,11,13,14,12,10,13,14,15,3,14,7,0,3,7,6,5,2,0,5,2,0,7,9,9,8,5,4,1,0,1,1,5,4,5,6,6,5,5,6,7,7,12,11,11,8,7,3,1,1,2,0,2,0
2022-04-10 09:00:00,2,3,2,3,2,2,3,5,12,14,19,21,16,16,16,12,13,14,10,12,13,12,16,17,20,19,15,15,14,14,15,12,5,14,8,15,0,14,11,11,14,15,17,19,8,4,6,7,5,9,8,6,7,4,6,3,5,0,2,3,2,0,0,4,5,7,11,10,12,12,6,9,8,8,8,7,10,9,4,8,8,4,8,7,6,4,5,6,7,0,6,5,3,4,9,7,7,0,10,8,7,8,3,4,5,13,14,16,21,19,18,18,23,25,27,22,21,18,16,6,5,7,3,3,0,0
2022-04-10 10:00:00,3,4,5,0,5,1,1,6,9,9,17,18,15,16,17,17,18,18,17,16,17,16,14,19,17,20,15,16,21,19,14,15,18,21,11,23,12,0,15,18,19,21,0,21,17,16,17,14,13,13,11,8,6,9,11,6,7,4,5,2,5,3,4,6,0,6,7,6,9,6,9,12,16,18,20,14,11,9,11,18,19,14,11,12,11,10,15,14,10,0,8,7,7,5,9,8,7,6,7,7,8,5,6,9,12,17,19,21,23,23,22,19,23,22,27,28,22,17,17,8,6,2,5,1,4,0
2022-04-10 11:00:00,1,2,5,8,8,7,0,6,7,5,10,14,17,20,22,20,21,20,19,21,20,16,16,15,16,17,12,19,15,16,16,0,12,17,7,16,14,0,22,24,25,0,13,25,19,16,14,12,6,12,14,14,15,12,11,6,8,5,8,8,5,0,3,10,6,8,11,0,10,7,8,9,11,14,18,17,16,14,13,15,13,9,12,8,10,5,7,9,4,0,0,6,0,10,11,12,0,9,10,5,9,9,8,7,7,9,14,12,13,16,15,14,16,19,20,19,14,19,17,7,5,5,4,2,1,0
2022-04-10 12:00:00,3,3,8,6,7,10,0,9,12,11,19,26,24,24,25,28,30,35,20,22,17,12,13,12,15,16,13,15,13,15,13,0,15,27,11,18,13,28,21,29,28,18,23,23,17,18,19,18,18,20,18,21,19,19,12,8,8,8,15,5,13,7,6,15,8,19,18,16,11,8,6,9,13,15,18,25,23,20,19,19,17,14,14,17,9,7,16,16,12,8,15,10,16,15,19,21,0,0,19,18,19,2,18,19,18,17,16,16,25,22,21,21,24,13,22,23,22,20,19,17,10,7,6,4,0,0
2022-04-10 13:00:00,2,3,0,0,2,3,0,18,22,25,22,23,21,22,22,22,19,34,30,27,27,21,19,13,21,12,19,17,11,18,16,9,18,20,22,24,0,10,10,24,26,16,24,23,17,16,15,14,14,17,16,27,31,26,18,7,6,9,9,8,8,6,5,12,13,14,16,14,13,14,12,12,14,20,21,21,17,13,16,19,19,14,14,13,10,7,10,11,7,5,6,12,10,11,15,12,0,13,11,12,14,11,13,11,11,17,23,25,25,16,14,14,15,15,19,16,10,10,6,6,7,0,15,9,0,0
2022-04-10 14:00:00,2,3,8,9,2,3,0,12,16,12,30,33,29,29,26,28,30,22,20,23,26,20,18,17,20,20,19,17,16,17,13,16,14,18,20,21,0,20,16,23,24,25,24,25,20,13,19,20,19,18,16,17,14,15,13,10,10,12,11,2,7,6,3,11,12,11,13,11,16,16,15,24,22,22,24,24,17,17,16,20,16,13,19,21,6,9,21,11,11,0,0,6,10,15,12,8,0,7,13,14,14,17,16,13,13,13,18,16,18,17,16,21,19,20,21,21,16,13,6,6,5,4,4,2,3,0
2022-04-10 15:00:00,3,4,6,1,10,9,3,17,20,20,25,21,24,25,24,25,19,23,21,19,16,13,14,9,16,13,12,11,10,15,14,15,13,15,17,13,11,12,13,13,16,15,14,17,17,25,24,23,26,24,28,31,36,37,29,20,18,10,12,5,14,8,10,12,4,9,13,0,13,9,9,20,25,28,26,17,17,16,15,18,18,13,18,20,21,14,22,21,18,10,0,0,21,22,23,20,0,24,21,20,19,10,17,14,13,18,21,23,30,24,25,22,18,22,21,22,16,15,13,9,2,7,5,0,0,0
2022-04-10 16:00:00,4,7,7,8,6,8,5,10,17,18,22,25,23,0,22,26,27,29,24,13,13,10,8,5,12,13,7,6,14,10,8,1,10,10,12,11,0,0,8,14,16,15,15,20,23,25,31,25,24,29,28,25,24,20,24,13,13,19,16,11,18,17,7,14,10,14,15,11,19,19,19,19,17,21,21,17,16,14,15,18,19,16,19,24,0,14,31,0,13,13,32,12,11,30,18,12,7,20,26,20,25,26,28,24,23,25,25,23,24,22,22,22,22,19,24,14,9,8,4,4,3,5,2,2,3,0
2022-04-10 17:00:00,2,7,1,0,6,3,0,8,10,12,15,16,12,11,13,13,14,14,24,20,16,12,10,12,13,14,11,12,13,13,12,0,12,13,10,14,8,13,15,16,19,0,19,17,19,19,21,20,20,27,34,36,33,28,27,23,22,22,24,13,10,7,5,7,9,12,11,8,12,12,13,20,21,22,22,21,18,20,15,19,17,15,21,23,21,0,22,22,9,6,14,11,12,22,23,22,9,21,16,16,17,5,15,16,26,15,14,13,12,14,13,12,11,9,13,11,6,5,8,8,4,6,2,3,3,0
2022-04-10 18:00:00,3,2,12,0,7,6,3,13,17,21,23,25,27,24,25,24,18,22,18,18,16,10,10,8,9,6,2,4,7,6,5,0,3,11,12,0,0,8,11,0,14,0,15,18,20,28,37,33,34,26,29,29,24,21,16,13,14,12,18,17,27,28,19,4,3,4,11,0,12,11,12,12,12,11,13,21,24,21,20,18,15,16,18,20,21,11,21,20,21,0,0,7,21,13,23,24,0,0,23,21,25,27,24,25,21,19,20,20,17,16,10,11,6,5,21,7,5,3,1,7,3,1,2,0,0,0
2022-04-10 19:00:00,6,8,2,7,0,7,6,7,6,5,7,8,6,10,7,9,5,9,10,7,7,7,8,8,8,8,7,6,8,12,5,4,9,5,7,4,4,6,0,7,6,0,0,15,18,25,28,27,26,23,20,18,17,16,15,18,15,16,16,15,8,14,11,3,2,5,6,0,5,7,6,17,21,21,17,19,17,16,15,20,16,14,19,20,19,18,12,10,12,0,0,0,10,11,12,3,0,11,11,11,12,0,11,10,9,12,12,13,18,17,16,13,16,8,28,23,19,5,6,4,0,3,1,2,1,0
2022-04-10 20:00:00,1,3,4,0,0,5,0,5,6,9,11,10,8,6,8,10,7,10,9,7,9,9,5,7,11,10,6,10,7,6,0,0,5,6,3,0,0,2,3,1,4,1,0,8,10,12,10,10,0,11,10,13,12,10,10,12,8,13,6,9,7,0,4,5,0,4,0,0,0,7,9,21,24,24,25,27,25,23,21,18,12,15,19,18,0,13,16,14,3,15,16,0,16,13,14,12,0,12,13,11,9,8,9,8,7,7,10,14,20,21,20,17,18,16,21,16,15,8,5,4,2,0,1,0,1,0
2022-04-10 21:00:00,3,4,5,4,0,4,0,5,2,3,5,7,3,5,4,6,7,7,6,3,7,6,5,4,4,1,3,6,1,5,6,5,5,6,2,5,0,0,7,0,0,4,3,6,7,8,8,8,9,9,15,14,14,11,9,9,10,4,10,7,9,6,7,6,5,10,4,3,2,2,8,16,14,15,14,17,16,16,20,21,13,20,21,20,14,17,16,9,15,14,0,0,12,11,10,12,0,0,11,10,13,11,10,12,10,18,16,18,15,11,8,8,9,8,16,14,10,8,4,1,3,2,1,0,2,0
2022-04-10 22:00:00,1,3,6,5,5,6,5,5,6,3,4,4,4,5,3,8,9,8,7,2,6,4,4,3,7,7,6,7,4,0,6,0,5,5,0,0,2,1,3,0,4,0,5,6,5,3,6,6,4,8,9,19,21,19,16,16,18,19,20,19,17,15,11,4,2,2,5,3,4,6,5,11,11,12,13,15,18,15,16,21,22,21,19,15,17,16,12,18,19,0,0,18,9,16,14,11,0,15,15,16,14,6,15,16,13,14,13,12,12,11,7,8,7,6,12,10,8,6,4,2,1,0,1,2,0,0
2022-04-10 23:00:00,1,3,4,0,6,5,0,6,5,4,5,3,5,6,2,7,7,9,5,0,5,6,7,7,8,7,4,5,4,6,5,0,4,6,3,6,0,0,0,5,5,5,4,4,3,2,5,6,6,7,6,13,17,16,13,9,10,0,7,6,10,8,6,5,2,2,0,0,3,6,6,13,12,12,13,16,15,13,12,15,13,12,15,9,0,0,14,4,6,0,0,0,5,12,9,0,10,6,11,10,8,0,8,6,3,8,7,7,8,10,11,8,2,7,7,5,5,2,2,3,0,2,1,3,2,0
2022-04-11 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 04:00:00,2,3,4,2,3,4,0,9,13,12,17,22,28,15,28,30,17,28,31,16,34,36,39,41,0,0,0,0,22,41,40,39,38,38,0,37,0,0,0,0,36,0,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 05:00:00,1,2,1,0,0,1,1,3,4,5,9,10,6,7,8,12,8,19,16,16,16,17,18,20,17,21,20,15,18,20,16,15,22,24,0,12,15,23,20,22,18,19,16,21,25,20,17,16,11,11,5,3,4,3,2,1,0,0,0,0,1,0,0,1,0,3,6,8,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 06:00:00,2,2,3,2,4,3,0,6,8,6,8,14,13,16,16,17,16,18,22,22,25,25,26,28,28,29,0,30,31,30,31,25,28,26,20,22,25,23,23,24,22,8,24,20,15,17,15,12,12,11,5,6,7,6,8,6,4,0,0,3,3,2,2,5,2,7,3,1,0,7,7,8,10,12,11,9,12,12,10,18,19,21,24,14,10,8,11,11,8,5,6,4,7,4,10,8,0,0,8,0,0,0,0,5,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-04-11 07:00:00,3,6,9,8,6,4,7,11,21,23,18,15,11,12,15,18,12,13,20,23,26,24,26,29,25,30,26,31,32,35,34,34,34,42,28,29,28,25,27,25,29,28,26,23,17,16,17,15,13,12,14,20,19,10,11,15,9,5,6,6,7,0,5,21,11,23,31,32,29,25,24,20,25,30,27,23,21,20,21,22,20,17,24,15,16,16,18,22,19,8,7,9,21,22,27,27,0,0,7,9,8,10,8,9,9,14,14,10,15,9,10,5,3,4,7,8,12,12,10,11,8,2,2,1,0,0
2022-04-11 08:00:00,4,10,12,8,10,8,0,9,22,24,34,35,27,29,29,38,40,32,34,36,42,28,32,34,40,40,35,30,30,36,33,33,34,39,41,44,40,39,36,35,37,36,34,30,27,27,24,23,18,16,21,22,20,21,20,16,13,16,15,15,17,14,10,15,11,14,22,24,25,19,23,28,35,46,43,41,38,28,31,47,42,37,36,25,24,25,28,30,27,20,25,21,18,19,29,28,28,25,24,21,17,20,22,14,13,16,19,17,22,19,22,24,25,13,29,26,25,26,24,27,26,23,16,10,5,0
2022-04-11 09:00:00,3,6,8,9,3,0,2,11,11,7,10,13,9,0,10,12,16,21,23,27,21,14,15,18,41,35,38,27,28,22,28,17,24,28,26,23,25,24,25,28,34,23,33,28,26,25,27,26,24,16,20,23,21,18,17,15,13,7,8,5,11,2,10,11,9,9,14,13,0,14,14,18,27,33,29,32,21,15,23,27,20,15,18,15,16,14,16,18,16,17,0,0,10,15,15,15,16,19,27,23,11,15,14,16,9,16,14,16,17,15,15,16,11,12,29,29,27,13,10,8,7,5,6,4,3,0
2022-04-11 10:00:00,2,2,0,2,1,2,0,4,6,7,9,20,20,22,21,21,18,21,19,19,14,10,12,13,17,17,18,11,13,14,14,8,12,15,16,17,15,14,6,13,9,12,10,10,10,9,9,11,11,14,11,14,13,8,8,8,9,12,8,7,13,9,6,6,7,6,10,10,7,9,9,10,13,13,14,8,11,10,5,12,11,13,14,11,12,9,13,14,15,5,14,8,6,11,16,9,0,18,17,16,15,15,13,12,10,10,9,7,11,12,13,16,16,9,17,15,16,9,9,6,4,5,4,3,2,0
